mode_rank,eigen_index,omega_sq,omega,Omega_FEM,Omega_exact,matched_m,matched_n,MAC,relative_residual,residual_ok
21.0,21.0,1.021302811467626e6,1010.5952757991827,333.95548657308325,335.5665496370382,3.0,5.0,0.24277435964041708,0.3764539414141904,0.0
22.0,22.0,1.140152531821114e6,1067.7792523837097,352.85217368590156,335.5665496370382,5.0,3.0,0.45263293038767566,0.365752310759854,0.0
23.0,23.0,1.7161935123991752e6,1310.0356912692016,432.90683934767065,365.17536284030626,6.0,1.0,0.6439364783027327,0.18071283804173086,0.0
24.0,24.0,1.7970987390238305e6,1340.5591143339523,442.99343370009706,404.65378044466365,5.0,4.0,0.500431954209805,0.15731495617914168,0.0
25.0,25.0,1.8718684579744549e6,1368.1624384459817,452.1150689932934,404.65378044466365,5.0,4.0,0.24490710376555191,0.3342797294125873,0.0
26.0,26.0,1.8919171602784274e6,1375.4697962072548,454.5298162963616,365.17536284030626,1.0,6.0,0.367565928564274,0.2085122352226648,0.0
27.0,27.0,1.9765156063025934e6,1405.8860573683037,464.5809985441109,394.78417604357435,6.0,2.0,0.5051669325070642,0.1357051552740282,0.0
28.0,28.0,2.1955601113415593e6,1481.7422553674978,489.6480002598788,394.78417604357435,2.0,6.0,0.2987705740158816,0.2995894781132162,0.0
29.0,29.0,2.3532305131833768e6,1534.0242870252664,506.92481892251516,444.1321980490211,3.0,6.0,0.37717127007098855,0.1905853930633493,0.0
30.0,30.0,2.4690246162153855e6,1571.313022989177,519.2470395589369,513.2194288566466,6.0,4.0,0.2175558174732892,0.3369664092757037,0.0
31.0,31.0,2.5625009737478606e6,1600.7813635059163,528.9849774173804,493.4802200544679,5.0,5.0,0.47256863552820094,0.20056768756490057,0.0
32.0,32.0,3.029650008326507e6,1740.5889831681995,575.1849971176705,493.4802200544679,5.0,5.0,0.15123090629229985,0.3046642094373748,0.0
33.0,33.0,3.524545060481801e6,1877.3771758711143,620.3872343984946,493.4802200544679,7.0,1.0,0.29169858692099215,0.12621093284601237,0.0
34.0,34.0,3.5294163512245486e6,1878.674093935547,620.8158064625294,493.4802200544679,1.0,7.0,0.19551652487121857,0.22380701150497778,0.0
35.0,35.0,3.6120969503926053e6,1900.5517489383458,628.0453701627554,493.4802200544679,7.0,1.0,0.21197677467463313,0.16529070502469734,0.0
36.0,36.0,3.992172258874328e6,1998.0421063817269,660.261471440729,523.089033257736,7.0,2.0,0.42156172843105616,0.09594728862621003,0.0
37.0,37.0,4.047159913369837e6,2011.7554308041117,664.7930975423753,523.089033257736,7.0,2.0,0.268747171830942,0.11056971803979773,0.0
38.0,38.0,4.19974807450879e6,2049.3286887438994,677.2093396700609,572.4370552631827,3.0,7.0,0.2807628988009282,0.16417879870192606,0.0
39.0,39.0,4.246682200655913e6,2060.7479711638475,680.9828898816958,602.0458684664509,5.0,6.0,0.4104605268121542,0.1219417784549325,0.0
40.0,40.0,4.339957735309392e6,2083.2565217249153,688.42093568963,572.4370552631827,7.0,3.0,0.4197166316292719,0.16713262674970514,0.0
41.0,41.0,4.957546812873854e6,2226.5549202464904,735.7744980398716,572.4370552631827,3.0,7.0,0.17912575360393668,0.17170415855632637,0.0
42.0,42.0,5.623596611246917e6,2371.4123663435084,783.6432542606128,641.5242860708082,7.0,4.0,0.4877651244731496,0.0818331021000349,0.0
43.0,43.0,5.928576335926467e6,2434.866800448531,804.6120406029047,710.6115168784338,6.0,6.0,0.2963746078344358,0.17137324303909304,0.0
44.0,44.0,6.210503663691124e6,2492.0882134649896,823.521098743117,710.6115168784338,6.0,6.0,0.29323809311535876,0.1610228009757513,0.0
45.0,45.0,6.986316331278361e6,2643.1640757392192,873.444756911161,730.3507256806125,7.0,5.0,0.45994906166306726,0.14089323916922342,0.0
46.0,46.0,7.174046449949038e6,2678.441048436392,885.1021818606229,730.3507256806125,5.0,7.0,0.20207923404326525,0.1200897000039116,0.0
47.0,47.0,7.343110632998183e6,2709.817453814589,895.4706478290628,641.5242860708082,1.0,8.0,0.5720312645392852,0.04688342006308603,0.0
48.0,48.0,7.374595565606627e6,2715.6206593717443,897.388341669449,671.1330992740764,2.0,8.0,0.2654019274465434,0.11162463374159269,0.0
49.0,49.0,7.392855701728366e6,2718.9806365122145,898.4986603377534,641.5242860708082,8.0,1.0,0.5741506492293612,0.048890631110983775,0.0
50.0,50.0,7.84889523108644e6,2801.5879838203264,925.796607919169,671.1330992740764,8.0,2.0,0.48742633302686994,0.037874314478259494,0.0
51.0,51.0,8.514067527229078e6,2917.887511064996,964.2282789741314,720.4811212795231,3.0,8.0,0.5182051995870918,0.05922654542877766,0.0
52.0,52.0,9.22805146025395e6,3037.770804431096,1003.8442207134188,720.4811212795231,8.0,3.0,0.3371559221349162,0.07935679260126682,0.0
53.0,53.0,9.306950949989595e6,3050.729576673356,1008.1265018532464,838.9163740925954,6.0,7.0,0.24329013557273269,0.06170209177467136,0.0
54.0,54.0,9.447491811431607e6,3073.677245813491,1015.7096562543509,838.9163740925954,6.0,7.0,0.26519189306267815,0.07668989672720258,0.0
55.0,55.0,9.554586101398325e6,3091.0493527924014,1021.4503425388318,838.9163740925954,7.0,6.0,0.49791216244422215,0.030692091009484616,0.0
56.0,56.0,9.992320071366385e6,3161.063123597247,1044.5866894581843,789.5683520871487,8.0,4.0,0.4957068899815519,0.043445264876723316,0.0
57.0,57.0,1.1913929574358245e7,3451.6560625818797,1140.6143561782485,878.3947916969529,5.0,8.0,0.5057229846344132,0.032411996845226075,0.0
58.0,58.0,1.231479974482861e7,3509.2448966734437,1159.6448301679632,878.3947916969529,8.0,5.0,0.3553675541012803,0.058347480434766924,0.0
59.0,59.0,1.2967743517319953e7,3601.0753279152536,1189.9905848750816,967.2212313067571,7.0,7.0,0.7187270511703562,0.056764247792584946,0.0
60.0,60.0,1.4377807405931208e7,3791.8079336816636,1253.0189817906542,809.3075608893273,9.0,1.0,0.516284335615786,0.07165314423056707,0.0
61.0,61.0,1.465230314630644e7,3827.8326957047693,1264.9235168881412,809.3075608893273,1.0,9.0,0.33002719642938994,0.02425378509443915,0.0
62.0,62.0,1.485320420362076e7,3853.985496031447,1273.5658204566369,986.9604401089358,6.0,8.0,0.3727096393697932,0.017347352661939954,0.0
63.0,63.0,1.4923184158260265e7,3863.05373483987,1276.5624583552585,986.9604401089358,6.0,8.0,0.35060430357608524,0.0498837062760146,0.0
64.0,64.0,1.494147938999523e7,3865.4209848340233,1277.3447261360104,838.9163740925954,9.0,2.0,0.31264650491375773,0.04213617118556409,0.0
65.0,65.0,1.4959408590184579e7,3867.7394677233083,1278.110878620535,838.9163740925954,2.0,9.0,0.8750956616282072,0.007731955239261235,0.0
66.0,66.0,1.5876523429131288e7,3984.535534931429,1316.7066334081928,888.2643960980422,3.0,9.0,0.45328339572118165,0.03407635988114281,0.0
67.0,67.0,1.610298934003737e7,4012.853017497323,1326.064265385385,888.2643960980422,3.0,9.0,0.45085779514530966,0.04284288474660395,0.0
68.0,68.0,1.780341229095062e7,4219.40899782785,1394.3215634034382,957.3516269056677,9.0,4.0,0.49516636923899626,0.012430171550568588,0.0
69.0,69.0,1.79418990652581e7,4235.787891910795,1399.734038282339,957.3516269056677,4.0,9.0,0.42679234587213405,0.04606478173324259,0.0
70.0,70.0,1.9323566141522333e7,4395.857839093791,1452.6298298789816,1115.2652973230975,7.0,8.0,0.3189613827773442,0.04486522678158353,0.0
71.0,71.0,1.9473885380561072e7,4412.922544137963,1458.268933892946,1115.2652973230975,8.0,7.0,0.476069751846183,0.01614800297172392,0.0
72.0,72.0,2.0049412146693226e7,4477.656992970009,1479.6607065198764,1046.178066515472,5.0,9.0,0.35753591741110596,0.040474857021649394,0.0
73.0,73.0,2.0139803615003828e7,4487.73925434665,1482.9924324683584,1046.178066515472,9.0,5.0,0.46742400494726616,0.022217867331448104,0.0
74.0,74.0,2.3933330776529185e7,4892.1703544060265,1616.6384013739705,1154.743714927455,6.0,9.0,0.4860431215970487,0.023158660653952206,0.0
75.0,75.0,2.394715564127135e7,4893.58310865069,1617.1052519940781,1154.743714927455,9.0,6.0,0.4899924396300994,0.02162499195102043,0.0
76.0,76.0,2.6680455039450165e7,5165.312675864857,1706.899437667011,1263.3093633394378,8.0,8.0,0.952662804307918,0.021647496290497475,0.0
77.0,77.0,2.783073792614507e7,5275.484615288445,1743.3062213894154,996.8300445100251,1.0,10.0,0.5312786350878873,0.010738528316753168,0.0
78.0,78.0,2.7889675933186542e7,5281.067688752582,1745.1511716478806,996.8300445100251,10.0,1.0,0.4687583491011093,0.02476702641505382,0.0
79.0,79.0,2.866778947543556e7,5354.230988240567,1769.3282936520184,1026.4388577132931,2.0,10.0,0.5360642743676457,0.006938228128915065,0.0
80.0,80.0,2.8752520031331167e7,5362.137636365852,1771.9410789925728,1026.4388577132931,10.0,2.0,0.4333975426205191,0.019032308806375672,0.0
81.0,81.0,2.922018332595337e7,5405.5696578578445,1786.2933743352767,1283.0485721416164,7.0,9.0,0.5115104019686585,0.02335155818554892,0.0
82.0,82.0,2.937292702520549e7,5419.6796054015485,1790.956066226204,1283.0485721416164,9.0,7.0,0.3433426986213233,0.021197849188295707,0.0
83.0,83.0,2.9632461292686574e7,5443.570638164492,1798.8509591295701,1075.78687971874,10.0,3.0,0.40945765780873405,0.022137486708135538,0.0
84.0,84.0,3.0069331010308698e7,5483.550949002726,1812.0626220762101,1075.78687971874,3.0,10.0,0.5084306277852498,0.01619505098896291,0.0
85.0,85.0,3.2379226972979642e7,5690.27477130759,1880.3753841851305,1144.8741105263655,4.0,10.0,0.4954709701342984,0.007884798133144471,0.0
86.0,86.0,3.238077682696896e7,5690.41095413758,1880.4203863777407,1144.8741105263655,10.0,4.0,0.49101294840823356,0.014699983022159621,0.0
87.0,87.0,3.557089147190017e7,5964.133757043027,1970.8732452218987,1233.7005501361698,5.0,10.0,0.48622925177070675,0.013665671040135836,0.0
88.0,88.0,3.5915512594580725e7,5992.955247169857,1980.3974286309845,1233.7005501361698,10.0,5.0,0.3515507603166959,0.0310709327008362,0.0
89.0,89.0,3.70982580836997e7,6090.833939921504,2012.7418569553345,1431.0926381579568,8.0,9.0,0.3794556013871439,0.028084620621447526,0.0
90.0,90.0,3.741982744803717e7,6117.174792993672,2021.4463033495745,1431.0926381579568,9.0,8.0,0.4946679000243508,0.007950930830004543,0.0
91.0,91.0,4.025099694161535e7,6344.367339744394,2096.5230420924063,1342.2661985481527,6.0,10.0,0.5019182208509838,0.012018456578096658,0.0
92.0,92.0,4.025640143978113e7,6344.793254297663,2096.663787359361,1342.2661985481527,10.0,6.0,0.5039485566218561,0.012318516793080618,0.0
93.0,93.0,4.663556128685546e7,6829.023450454351,2256.67970534691,1470.5710557623142,7.0,10.0,0.4871539711159362,0.010278726668667155,0.0
94.0,94.0,4.6721759379668474e7,6835.331694926624,2258.764291434544,1470.5710557623142,10.0,7.0,0.4905450113421998,0.01371416474278765,0.0
95.0,95.0,4.982461950602742e7,7058.65564438636,2332.562635827427,1598.875912976476,9.0,9.0,0.9509992197378644,0.019665166421745494,0.0
96.0,96.0,5.44512834144886e7,7379.111288935043,2438.458560005102,1204.0917369329018,1.0,11.0,0.5221747608822146,0.009745531281558377,0.0
97.0,97.0,5.450128238613507e7,7382.498383754315,2439.577839825151,1204.0917369329018,11.0,1.0,0.5254357779526266,0.02212226443695906,0.0
98.0,98.0,5.564222078534497e7,7459.371339821137,2464.980833548138,1233.7005501361698,2.0,11.0,0.4935850881775968,0.012771113206027866,0.0
99.0,99.0,5.567881354926334e7,7461.823741503369,2465.7912400646483,1233.7005501361698,11.0,2.0,0.5355301379382663,0.002615141949473506,0.0
100.0,100.0,5.6625368570102766e7,7524.982961449333,2486.662471638486,1618.6151217786546,10.0,8.0,0.489519534662007,0.005186092458445916,0.0
101.0,101.0,5.677509227497466e7,7534.924835389844,2489.947805964461,1618.6151217786546,8.0,10.0,0.4309703693313945,0.010179702279769245,0.0
102.0,102.0,5.7483362395300634e7,7581.778313515942,2505.4307361343735,1283.0485721416164,11.0,3.0,0.4892708174826926,0.009663773631866613,0.0
103.0,103.0,5.755022391264467e7,7586.186387945176,2506.8874029881754,1283.0485721416164,3.0,11.0,0.5504405714399317,0.013927086492363612,0.0
104.0,104.0,6.042746045281535e7,7773.5101757710045,2568.789341586312,1352.1358029492421,11.0,4.0,0.4970659510780467,0.00653174783593744,0.0
105.0,105.0,6.0496633914110206e7,7777.958209845962,2570.2592132741856,1352.1358029492421,4.0,11.0,0.4934855839594182,0.011211186385205593,0.0
106.0,106.0,6.444086295085331e7,8027.506645955101,2652.7235502843455,1440.9622425590462,11.0,5.0,0.48427157628618944,0.005886832636636428,0.0
107.0,107.0,6.4488617147968285e7,8030.4805054223425,2653.7062747331584,1440.9622425590462,5.0,11.0,0.4835086179477612,0.005517088347212704,0.0
108.0,108.0,7.033121941861412e7,8386.37105180865,2771.3118122132455,1549.5278909710291,11.0,6.0,0.501551899723775,0.0038708619043128683,0.0
109.0,109.0,7.050836834953348e7,8396.926125049184,2774.799780843486,1549.5278909710291,6.0,11.0,0.3100195933507561,0.00667643925613907,0.0
110.0,110.0,7.06209274379591e7,8403.625850664646,2777.013733531963,1786.3983965971738,9.0,10.0,0.3152095265773864,0.008000984185010288,0.0
111.0,111.0,7.078105583604063e7,8413.147795922798,2780.1603006473633,1786.3983965971738,10.0,9.0,0.4894774886074617,0.0035462097155483084,0.0
112.0,112.0,7.810005859958616e7,8837.423753537349,2920.3640867321337,1677.832748185191,7.0,11.0,0.4814765518690736,0.002843823141023762,0.0
113.0,113.0,7.811074564640127e7,8838.028380040498,2920.563888119385,1677.832748185191,11.0,7.0,0.4793283566177998,0.005147975047978212,0.0
114.0,114.0,8.99267771780635e7,9482.97301367369,3133.688572249089,1825.8768142015313,8.0,11.0,0.48181778832546834,0.0038915151466984176,0.0
115.0,115.0,8.999172701669405e7,9486.396945979757,3134.820025172576,1825.8768142015313,11.0,8.0,0.4816146831865193,0.004809372626592857,0.0
116.0,116.0,9.464001709433658e7,9728.310084199444,3214.761245676194,1973.9208802178716,10.0,10.0,0.9997733955640229,0.0037170666156473376,0.0
117.0,117.0,1.0592112624150187e8,10291.798979843215,3400.9685363984186,1993.6600890200502,9.0,11.0,0.4733258482756395,0.007819287932433586,0.0
118.0,118.0,1.0620509602182494e8,10305.585670975956,3405.524406840051,1993.6600890200502,9.0,11.0,0.4804536898479602,0.0029222610442493167,0.0
119.0,119.0,1.1099308736755121e8,10535.325688727007,3481.4429681579722,1431.0926381579568,12.0,1.0,0.5049059606981143,0.005768333053855012,0.0
120.0,120.0,1.1107680913899282e8,10539.298322895733,3482.7557419345408,1431.0926381579568,1.0,12.0,0.5156377860150893,0.0013282783229238624,0.0
121.0,121.0,1.126132027996457e8,10611.936807183018,3506.75943653415,1460.701451361225,12.0,2.0,0.49761887174991576,0.0016958562743129642,0.0
122.0,122.0,1.1262434543888997e8,10612.461799172233,3506.932922359192,1460.701451361225,2.0,12.0,0.49675714083951594,0.0023544157455361947,0.0
123.0,123.0,1.1510275242306621e8,10728.59508151306,3545.309657081992,1510.0494733666717,12.0,3.0,0.49176996694767666,0.003605642457264046,0.0
124.0,124.0,1.151760140739778e8,10732.008855474254,3546.437753137418,1510.0494733666717,3.0,12.0,0.4923439255627211,0.0017173766720828517,0.0
125.0,125.0,1.1912802521766779e8,10914.578563447505,3606.768685925024,1579.1367041742974,4.0,12.0,0.4899044360484786,0.0014797651003897127,0.0
126.0,126.0,1.1920630391587329e8,10918.163944357737,3607.953490223144,1579.1367041742974,12.0,4.0,0.48977859005767366,0.002940833236134751,0.0
127.0,127.0,1.2441010223244195e8,11153.927659458885,3685.862607827734,1667.9631437841015,12.0,5.0,0.48991338828493974,0.005145430127093836,0.0
128.0,128.0,1.2445834825185823e8,11156.090186613688,3686.5772240796637,1667.9631437841015,5.0,12.0,0.4906497096366068,0.002075297520277675,0.0
129.0,129.0,1.3234359694701575e8,11504.068712721415,3801.5682009684006,1776.5287921960844,6.0,12.0,0.44534108904128933,0.002068701780829433,0.0
130.0,130.0,1.3252037632211286e8,11511.74949006939,3804.1063463545183,1776.5287921960844,12.0,6.0,0.314991278590618,0.004492470654825353,0.0
131.0,131.0,1.3268371877496243e8,11518.841902507493,3806.4500640657166,2181.1825726407483,10.0,11.0,0.3300471701214554,0.004324566359333351,0.0
132.0,132.0,1.3270015742486684e8,11519.555435209591,3806.685853967393,2181.1825726407483,10.0,11.0,0.45322237843338475,0.003198281592953648,0.0
133.0,133.0,1.421481552758178e8,11922.590124457765,3939.870373009664,1904.8336494102462,7.0,12.0,0.4772707290253974,0.0014007204825301396,0.0
134.0,134.0,1.421697827796767e8,11923.497086831392,3940.170082565053,1904.8336494102462,12.0,7.0,0.4770101048260476,0.0026378559414645827,0.0
135.0,135.0,1.571799792259258e8,12537.143982021016,4142.952296547849,2052.8777154265863,12.0,8.0,0.48152615772050084,0.002733770638079452,0.0
136.0,136.0,1.571820461164348e8,12537.226412426107,4142.979536024126,2052.8777154265863,8.0,12.0,0.48152929145946755,0.003236765345055859,0.0
137.0,137.0,1.732433402289252e8,13162.193594873355,4349.502586848136,2388.4442650636247,11.0,11.0,0.9555013596144207,0.002614975453726377,0.0
138.0,138.0,1.7641007300608128e8,13281.94537731884,4389.075070247042,2220.6609902451055,9.0,12.0,0.4804850112249861,0.0019730801050351385,0.0
139.0,139.0,1.7645211269337207e8,13283.527870764305,4389.598011904533,2220.6609902451055,12.0,9.0,0.48047297480598494,0.0037106092823360162,0.0
140.0,140.0,2.0841541433099508e8,14436.59981889763,4770.635517930988,2408.1834738658035,12.0,10.0,0.4902510356669322,0.0016519829721403996,0.0
141.0,141.0,2.0843874142571306e8,14437.40771141804,4770.902489434035,2408.1834738658035,10.0,12.0,0.4902362528280357,0.0015555033616545164,0.0
142.0,142.0,2.4495129574654934e8,15650.919964863067,5171.912750184712,1677.832748185191,13.0,1.0,0.5058181610647906,0.0008962087574391291,0.0
143.0,143.0,2.4503392581640416e8,15653.559525437151,5172.785004149248,1677.832748185191,1.0,13.0,0.5059062380141635,0.0007279559888909118,0.0
144.0,144.0,2.4706701162966073e8,15718.365424867203,5194.200387928729,1707.441561388459,13.0,2.0,0.4973597600051159,0.0006726734598891329,0.0
145.0,145.0,2.4708553662004796e8,15718.954692346688,5194.395113861598,1707.441561388459,2.0,13.0,0.4973979185730773,0.0008033003558454924,0.0
146.0,146.0,2.5052465968898472e8,15827.970801368845,5230.4199485354075,1756.7895833939058,13.0,3.0,0.4898951468510498,0.0009663881320089139,0.0
147.0,147.0,2.5055063774224442e8,15828.791417611277,5230.691124646254,1756.7895833939058,3.0,13.0,0.4908961792909161,0.001012326506323249,0.0
148.0,148.0,2.5319965519844e8,15912.248590266556,5258.269900610813,2615.44516628868,11.0,12.0,0.4881284713037302,0.0017208745117928792,0.0
149.0,149.0,2.532138140829181e8,15912.693489253103,5258.416919364102,2615.44516628868,12.0,11.0,0.48789865712976466,0.0016776382424450618,0.0
150.0,150.0,2.5596410472518924e8,15998.8782333384,5286.897032853077,1825.8768142015313,13.0,4.0,0.48978256612475635,0.0016471280612840838,0.0
151.0,151.0,2.559782622324662e8,15999.320680343468,5287.043241338707,1825.8768142015313,4.0,13.0,0.4899299475535743,0.0019183507755653679,0.0
152.0,152.0,2.628717853861101e8,16213.32123243446,5357.760629606666,1914.7032538113353,13.0,5.0,0.4698299810411128,0.0010924920875609765,0.0
153.0,153.0,2.629796608267373e8,16216.647644526822,5358.859856562748,1914.7032538113353,5.0,13.0,0.471977603112357,0.0012364849739478858,0.0
154.0,154.0,2.7333002098160386e8,16532.695514694627,5463.29921303887,2023.2689022233185,6.0,13.0,0.4633706790523493,0.0035725594711306587,0.0
155.0,155.0,2.7335366038989013e8,16533.41042827795,5463.535459258593,2023.2689022233185,13.0,6.0,0.46364894340551605,0.0008798111967667947,0.0
156.0,156.0,2.853942666277801e8,16893.61615012547,5582.5669647352715,2151.57375943748,13.0,7.0,0.44988385368904843,0.0008809815622181266,0.0
157.0,157.0,2.857793101974915e8,16905.008435297852,5586.331593592174,2151.57375943748,7.0,13.0,0.4549601024741897,0.0007463097502067034,0.0
158.0,158.0,3.0481199380276835e8,17458.865765071005,5769.3560926036025,2299.6178254538204,13.0,8.0,0.4534779126401012,0.0010201089427193614,0.0
159.0,159.0,3.048221007569304e8,17459.155213151935,5769.451741947132,2299.6178254538204,8.0,13.0,0.4534573168340298,0.0006463355704099063,0.0
160.0,160.0,3.259135613822439e8,18053.076230444603,5965.71545608245,2467.4011002723396,13.0,9.0,0.43583847681764565,0.0010833797546641404,0.0
161.0,161.0,3.2709757204844016e8,18085.838992107612,5976.542049353427,2467.4011002723396,9.0,13.0,0.44647510270480945,0.0006783579682498894,0.0
162.0,162.0,3.4215272671274835e8,18497.370805407678,6112.534479005588,2842.446067513735,12.0,12.0,0.9989861150497239,0.0009218107755612995,0.0
163.0,163.0,3.64556401428318e8,19093.36013980562,6309.481677283193,2654.923583893037,13.0,10.0,0.45347754996174316,0.0006672298448362068,0.0
164.0,164.0,3.64587356165759e8,19094.17073783931,6309.7495428345555,2654.923583893037,10.0,13.0,0.4534960616333598,0.00080642757050308,0.0
165.0,165.0,4.063374580554665e8,20157.81382133158,6661.234902002551,2862.1852763159136,13.0,11.0,0.4218559678910491,0.0007801865447067918,0.0
166.0,166.0,4.108329919977562e8,20269.015565580787,6697.981989088577,2862.1852763159136,11.0,13.0,0.4507192451331369,0.000701057279551904,0.0
167.0,167.0,5.035875020386096e8,22440.755380303257,7415.642603484621,3089.186177540969,12.0,13.0,0.46725759352852736,0.0005506223056594579,0.0
168.0,168.0,5.035957608393042e8,22440.93939297783,7415.7034112518295,3089.186177540969,13.0,12.0,0.46726823054813904,0.0009531067262479696,0.0
169.0,169.0,5.915901519242678e8,24322.626336896017,8037.514826744025,3335.926287568203,13.0,13.0,0.20724346581577927,0.000901210708260519,0.0
170.0,170.0,6.457805782454678e8,25412.21317094337,8397.57340809862,1944.3120670146036,14.0,1.0,0.5011043800996585,0.0004403387501871766,0.0
171.0,171.0,6.458167103751069e8,25412.924081559504,8397.80833152089,1944.3120670146036,1.0,14.0,0.5011119000688695,0.0002916729788106002,0.0
172.0,172.0,6.494251924781005e8,25483.82217168572,8421.236905503169,1973.9208802178716,2.0,14.0,0.49568090823836647,0.0002367251890957939,0.0
173.0,173.0,6.494335525940633e8,25483.986199063584,8421.291109044485,1973.9208802178716,14.0,2.0,0.4956112346754451,0.00048395496697726127,0.0
174.0,174.0,6.549897173422085e8,25592.766895007826,8457.238150470233,2023.2689022233185,14.0,3.0,0.48360525071968685,0.0002796656979077546,0.0
175.0,175.0,6.550300699623796e8,25593.55524272428,8457.498663310083,2023.2689022233185,3.0,14.0,0.483594534756815,0.0004248121126036033,0.0
176.0,176.0,6.645396808982146e8,25778.667166830302,8518.66968217955,2092.356133030944,14.0,4.0,0.48093419446999025,0.00037346037200745527,0.0
177.0,177.0,6.646729996942884e8,25781.252872858768,8519.524139681529,2092.356133030944,4.0,14.0,0.4811241069649579,0.0003131343547390461,0.0
178.0,178.0,6.749698755799457e8,25980.18236233044,8585.26123151358,2181.1825726407483,5.0,14.0,0.4577498175880427,0.0004241084908808107,0.0
179.0,179.0,6.750302168009399e8,25981.34362963047,8585.64497720833,2181.1825726407483,14.0,5.0,0.45776363160572214,0.00029663485978332943,0.0
180.0,180.0,6.808518028260994e8,26093.13708288253,8622.587597038957,3335.926287568203,13.0,13.0,0.563609749560593,0.0008090949725557443,0.0
181.0,181.0,6.932009303084985e8,26328.709241216107,8700.433413898874,2289.748221052731,14.0,6.0,0.4637770615152893,0.00044935298986277224,0.0
182.0,182.0,6.935153777645806e8,26334.680134085178,8702.406520721277,2289.748221052731,6.0,14.0,0.4642263522966634,0.0008364066019677995,0.0
183.0,183.0,7.096383499976923e8,26639.038083190848,8802.982893300885,2418.0530782668925,14.0,7.0,0.42590660468801944,0.0004563802920792026,0.0
184.0,184.0,7.097036481903504e8,26640.263665931507,8803.387892305227,2418.0530782668925,7.0,14.0,0.42674511827564726,0.0009017410540065986,0.0
185.0,185.0,7.418374317677389e8,27236.692746509056,9000.480406569257,2566.097144283233,14.0,8.0,0.44708925628587765,0.0002932811340604644,0.0
186.0,186.0,7.427455025116776e8,27253.357637393554,9005.987390301809,2566.097144283233,8.0,14.0,0.44860847806893495,0.000506755278521447,0.0
187.0,187.0,7.670665466300066e8,27695.966251965405,9152.249280477272,2733.880419101752,9.0,14.0,0.3985845402762124,0.0008737442724317641,0.0
188.0,188.0,7.670935628876797e8,27696.453976776156,9152.410451205444,2733.880419101752,14.0,9.0,0.39847933582478745,0.0004660598895739847,0.0
189.0,189.0,8.243353068053222e8,28711.24007780441,9487.750813714554,2921.40290272245,14.0,10.0,0.44091539369551713,0.00035681698434692036,0.0
