mode_rank,eigen_index,omega_sq,omega,Omega_FEM,Omega_exact,matched_m,matched_n,MAC,relative_residual,residual_ok
132.0,132.0,4.111225366810953e10,202761.56851856696,670.0341857366353,1352.1358029492421,11.0,4.0,0.0033969204463009,1.3925856299495136e-7,1.0
133.0,133.0,4.1855351018700386e10,204585.80356100074,676.0624476512567,246.74011002723395,3.0,4.0,0.0042119138953886455,6.431008960032719e-8,1.0
134.0,134.0,4.185535102059969e10,204585.8035656426,676.0624476665959,246.74011002723395,4.0,3.0,0.004211914122403816,1.2942374839152898e-7,1.0
135.0,135.0,4.1939873727042534e10,204792.26969551985,676.7447237321503,513.2194288566466,6.0,4.0,0.0031410662850664497,2.138006529492684e-7,1.0
136.0,136.0,4.257003478899704e10,206325.0706748868,681.809929449438,1786.3983965971738,10.0,9.0,0.2726259789298283,4.236616284241938e-8,1.0
137.0,137.0,4.257003498115766e10,206325.07114056125,681.8099309882789,1786.3983965971738,9.0,10.0,0.27262596981928605,5.735444942151201e-8,1.0
138.0,138.0,4.264809277364513e10,206514.14666711123,682.4347390690225,315.82734083485946,4.0,4.0,0.014093048495882719,4.3438864625488494e-8,1.0
139.0,139.0,4.270464368718723e10,206651.01908093083,682.8870397540758,1026.4388577132931,10.0,2.0,0.0034106305511728556,5.3051065622575795e-8,1.0
140.0,140.0,4.290756571835035e10,207141.41478311465,684.5075731095937,1352.1358029492421,11.0,4.0,0.0016723606258233737,1.1169853553320068e-7,1.0
141.0,141.0,4.290756573160326e10,207141.41481510465,684.507573215306,1352.1358029492421,4.0,11.0,0.0016723630171961263,9.719842966287989e-8,1.0
142.0,142.0,4.2913496005356026e10,207155.7288740913,684.5548746291182,19.739208802178716,1.0,1.0,0.0886414657434422,4.610302935896751e-8,1.0
143.0,143.0,4.321568101390332e10,207883.81614234264,686.9608698258032,2842.446067513735,12.0,12.0,0.37938529285714206,7.835861888140679e-8,1.0
144.0,144.0,4.324080009177932e10,207944.22351144865,687.1604885339597,1283.0485721416164,3.0,11.0,0.004152937162882116,2.0472632564194752e-7,1.0
145.0,145.0,4.354573650476373e10,208676.1522186082,689.5791779281187,49.34802200544679,1.0,2.0,0.2173585774593375,3.7110516321357345e-7,1.0
146.0,146.0,4.3545736505330154e10,208676.15221996536,689.5791779326036,49.34802200544679,2.0,1.0,0.21735858723656287,4.201705578610886e-8,1.0
147.0,147.0,4.385741341690196e10,209421.61640313533,692.0425958801737,1440.9622425590462,11.0,5.0,0.009780912086032708,1.5021839395002273e-7,1.0
148.0,148.0,4.471202677940041e10,211452.18556307338,698.7526976198751,1973.9208802178716,10.0,10.0,0.5138246097748413,5.021993432234429e-8,1.0
149.0,149.0,4.484645150590695e10,211769.80782421972,699.8022938262662,49.34802200544679,2.0,1.0,0.09922981313569382,5.414405146661335e-8,1.0
150.0,150.0,4.484645151560213e10,211769.80784711055,699.80229390191,49.34802200544679,1.0,2.0,0.0992298672694176,7.293012412141846e-8,1.0
151.0,151.0,4.50866682271008e10,212336.21506257664,701.6740105205128,710.6115168784338,6.0,6.0,0.004783846860407463,9.246202883183525e-8,1.0
152.0,152.0,4.5320832801979836e10,212886.90143355425,703.4937769430657,49.34802200544679,2.0,1.0,0.0036697430754268788,7.683567830120523e-8,1.0
153.0,153.0,4.532083280258026e10,212886.90143496444,703.4937769477258,49.34802200544679,2.0,1.0,0.003669735644731032,9.500211010578276e-8,1.0
154.0,154.0,4.5496172644284676e10,213298.31842816924,704.8533218163824,2388.4442650636247,11.0,11.0,0.05504637782041433,6.987584576016305e-8,1.0
155.0,155.0,4.552548135241374e10,213367.01092815108,705.0803190902141,3414.883122776918,11.0,15.0,0.027369787081259464,7.186840661579786e-8,1.0
156.0,156.0,4.55723338060107e10,213476.77580011063,705.4430417557727,78.95683520871486,2.0,2.0,0.2780090466833457,3.3255060022965377e-7,1.0
157.0,157.0,4.559411223652693e10,213527.7786062669,705.6115826875817,49.34802200544679,1.0,2.0,0.06581763846233858,5.448715118934894e-8,1.0
158.0,158.0,4.559411232841462e10,213527.77882143256,705.6115833986058,49.34802200544679,2.0,1.0,0.06581762771096458,6.232341787508714e-8,1.0
159.0,159.0,4.587702719958406e10,214189.23222137956,707.797384156976,49.34802200544679,2.0,1.0,0.045906871243285255,6.813180165487981e-8,1.0
160.0,160.0,4.5877027269472824e10,214189.2323845268,707.797384696103,49.34802200544679,1.0,2.0,0.04590685454484929,6.152948874692034e-8,1.0
161.0,161.0,4.5900875164751854e10,214244.89530617025,707.9813251767946,1440.9622425590462,5.0,11.0,0.03721629083481638,6.131116655187306e-8,1.0
162.0,162.0,4.605959834939575e10,214615.0002898114,709.2043527611781,1677.832748185191,7.0,11.0,0.04823955621988214,6.648131066277472e-8,1.0
163.0,163.0,4.6092498468583664e10,214691.63576763688,709.4575979415074,3237.230243557309,2.0,18.0,0.0003269772874570906,3.895414423181429e-8,1.0
164.0,164.0,4.609721818083014e10,214702.6273263328,709.4939200124728,1440.9622425590462,5.0,11.0,0.014105222321246265,3.64818180172392e-8,1.0
165.0,165.0,4.6425475793458084e10,215465.71837175882,712.0155866724845,1283.0485721416164,11.0,3.0,0.018786163277684304,7.605227609608496e-8,1.0
166.0,166.0,4.642777581417462e10,215471.05562969384,712.0332238672482,49.34802200544679,1.0,2.0,0.02180340066598444,5.576454547633852e-8,1.0
167.0,167.0,4.642777589076943e10,215471.0558074319,712.0332244545912,49.34802200544679,1.0,2.0,0.021803402839740655,6.879951207740019e-8,1.0
168.0,168.0,4.662541163784675e10,215929.18199689162,713.5471218393965,1677.832748185191,11.0,7.0,0.06746829319566973,5.38847659394417e-8,1.0
169.0,169.0,4.665285079086773e10,215992.7100410283,713.7570529502848,1677.832748185191,7.0,11.0,0.07787484960041917,4.6796590010968395e-8,1.0
170.0,170.0,4.684200845119782e10,216430.1468169299,715.2025812922379,1283.0485721416164,3.0,11.0,0.12694495711310064,4.728977584062013e-8,1.0
171.0,171.0,4.6875450245599045e10,216507.39074128403,715.4578371098758,1233.7005501361698,11.0,2.0,0.12929354794216438,4.777682546063618e-8,1.0
172.0,172.0,4.687545026672743e10,216507.3907900777,715.4578372711165,1233.7005501361698,11.0,2.0,0.12929242221302245,3.7688472245544936e-8,1.0
173.0,173.0,4.689262605465456e10,216547.05274986904,715.5889018960731,1204.0917369329018,1.0,11.0,0.3838273474930796,3.6129656944552654e-8,1.0
174.0,174.0,4.691148700335203e10,216590.5976799363,715.7327979606664,1204.0917369329018,11.0,1.0,0.19860476195513982,5.5935012374325645e-8,1.0
175.0,175.0,4.698121261413234e10,216751.4996813917,716.2645054351955,1233.7005501361698,2.0,11.0,0.07597195439126568,7.263164510280741e-8,1.0
176.0,176.0,4.698121261867882e10,216751.49969187946,716.2645054698528,1233.7005501361698,2.0,11.0,0.07597080746266822,4.783717012464316e-8,1.0
177.0,177.0,4.710695561397693e10,217041.3684392377,717.2223890151702,1352.1358029492421,11.0,4.0,0.08784750329332525,4.102416597496797e-8,1.0
178.0,178.0,4.7106955653720955e10,217041.36853079635,717.2223893177295,1352.1358029492421,4.0,11.0,0.08784730144127059,4.368618428370414e-8,1.0
179.0,179.0,4.717598997680533e10,217200.34525019827,717.7477346162188,1677.832748185191,7.0,11.0,0.10225597480570829,3.8644450214181297e-8,1.0
180.0,180.0,4.722586089301878e10,217315.1188781369,718.1270089279229,1993.6600890200502,11.0,9.0,0.13523710877380968,4.4605418831911585e-8,1.0
181.0,181.0,4.72924871175999e10,217468.35888836771,718.6333970281307,1825.8768142015313,8.0,11.0,0.07949997299651208,5.350866908427994e-8,1.0
182.0,182.0,4.729248730718828e10,217468.35932426646,718.6333984685765,1825.8768142015313,11.0,8.0,0.07949977029747728,4.600284628535301e-8,1.0
183.0,183.0,4.740207244020876e10,217720.17003532025,719.4655176219911,49.34802200544679,1.0,2.0,0.024017446965108828,3.9634073767706296e-8,1.0
184.0,184.0,4.7402072493697e10,217720.17015815736,719.4655180279116,49.34802200544679,2.0,1.0,0.024017387462951324,5.386125338047123e-8,1.0
185.0,185.0,4.7405587117580894e10,217728.2414331703,719.4921898978358,1993.6600890200502,9.0,11.0,0.2152999970083625,5.631998096210129e-8,1.0
