mode_rank,eigen_index,vtk_w_field,omega_sq,omega,selected_positive_mode,vector_isfinite,vector_norm,w_norm,w_min,w_min_node,w_max,w_max_node,max_abs_w,normalized_max_abs_w,rebuild_error,relative_rebuild_error
19,19,w19,4.285885068341862e9,65466.671431667135,true,true,69.91236045052565,6.391439385610703,-0.9999995944423116,219,1.0,135,1.0,true,0.0,0.0
20,20,w20,4.535564598679077e9,67346.6004983108,true,true,90.24043806942205,7.9910153748078585,-0.9999994666977354,209,1.0,149,1.0,true,0.0,0.0
21,21,w21,5.212773422645235e9,72199.53893651423,true,true,69.37424441632898,6.1377254847721385,-0.9999996075243376,171,1.0,267,1.0,true,0.0,0.0
22,22,w22,5.241118260578745e9,72395.56796226373,true,true,63.505138577105626,5.669294592365597,-0.851300444638536,93,1.0,177,1.0,true,0.0,0.0
23,23,w23,5.407798494149315e9,73537.7351714704,true,true,8.059138186491381,8.005320138057577,-0.9814423983164741,162,1.0,177,1.0,true,0.0,0.0
24,24,w24,6.726516744319054e9,82015.34456623989,true,true,75.13059781277612,6.559730982583673,-0.9999997588800017,81,1.0,273,1.0,true,0.0,0.0
25,25,w25,6.726516873474132e9,82015.3453536235,true,true,75.13057290296184,6.5597285782561014,-0.9999998640042614,93,1.0,261,1.0,true,0.0,0.0
26,26,w26,6.869508120452947e9,82882.49586283552,true,true,70.42533294787681,6.461594101460321,-0.9999998624079155,163,1.0,191,1.0,true,0.0,0.0
27,27,w27,6.8695083394471035e9,82882.49718394774,true,true,70.42536148909755,6.46159670548723,-0.9999996714320156,193,1.0,161,1.0,true,0.0,0.0
28,28,w28,7.394735210636014e9,85992.64625906109,true,true,88.19575774310462,7.914663198721356,-0.9999999558286212,263,1.0,231,1.0,true,0.0,0.0
29,29,w29,7.414765411226166e9,86109.03211177191,true,true,63.12022184447037,5.709534707783877,-0.9999997625690313,233,1.0,241,1.0,true,0.0,0.0
30,30,w30,8.373093362864366e9,91504.60842419013,true,true,82.35520877663835,7.294476329051972,-0.9999999156748813,193,1.0,161,1.0,true,0.0,0.0
31,31,w31,8.373093705761859e9,91504.61029785253,true,true,82.35519324020996,7.2944749349678615,-0.9999997149562692,191,1.0,163,1.0,true,0.0,0.0
32,32,w32,8.936596961435616e9,94533.57584179081,true,true,91.53996440210945,7.981984080412067,-0.9707681564746866,222,1.0,177,1.0,true,0.0,0.0
33,33,w33,9.84945065935918e9,99244.39862964147,true,true,87.33394481442662,7.625110625753361,-0.9999999227187724,74,1.0,284,1.0,true,0.0,0.0
34,34,w34,9.896392072199799e9,99480.61153913259,true,true,88.66293461845757,7.854399990205611,-0.9999999605932025,205,1.0,209,1.0,true,0.0,0.0
35,35,w35,1.1313304081900665e10,106364.01685673904,true,true,67.24512031469911,6.230910727597893,-0.9999998486786703,179,1.0,147,1.0,true,0.0,0.0
36,36,w36,1.132106401301059e10,106400.48878182181,true,true,61.610806150281746,5.732446694143847,-0.8585413217432382,149,1.0,177,1.0,true,0.0,0.0
37,37,w37,1.183694897430671e10,108797.74342469935,true,true,79.45544335961483,7.2617321630892615,-1.0,97,0.9999995607458473,257,1.0,true,0.0,0.0
38,38,w38,1.1836948990286844e10,108797.74349813898,true,true,79.45546528213168,7.2617340031511395,-1.0,107,0.999999950032699,247,1.0,true,0.0,0.0
39,39,w39,1.2027702412030558e10,109670.88224333093,true,true,77.18895429470848,6.843110292869073,-0.9999999035632989,65,1.0,289,1.0,true,0.0,0.0
40,40,w40,1.2027702621864872e10,109670.88319998555,true,true,77.18890848007992,6.8431062173575095,-0.9999997737408487,275,1.0,79,1.0,true,0.0,0.0
41,41,w41,1.2626182900423658e10,112366.28898572587,true,true,7.574456845921058,7.363749262693599,-0.9999998943827958,135,1.0,219,1.0,true,0.0,0.0
42,42,w42,1.2626183147708775e10,112366.29008607863,true,true,7.574457308205511,7.363749677349069,-1.0,129,0.9999999361547619,225,1.0,true,0.0,0.0
43,43,w43,1.274526059586131e10,112894.90952147183,true,true,70.25816973764007,6.286620636328652,-1.0,102,0.9999988873242136,182,1.0,true,0.0,0.0
44,44,w44,1.278904311288698e10,113088.65156542888,true,true,62.008228177855955,5.657750251301334,-0.8135622110036027,247,1.0,177,1.0,true,0.0,0.0
45,45,w45,1.4183542418016203e10,119094.67837823906,true,true,68.18778959036652,6.15160501975095,-0.9999999659862655,149,1.0,205,1.0,true,0.0,0.0
46,46,w46,1.4183542746286995e10,119094.67975643158,true,true,68.18778162012026,6.151604274061156,-0.9999999916531199,145,1.0,209,1.0,true,0.0,0.0
47,47,w47,1.4976623079379442e10,122379.01404807706,true,true,88.20049215409952,7.997405945319103,-1.0,241,0.9999996541452704,121,1.0,true,0.0,0.0
48,48,w48,1.6151349763128366e10,127087.96073243274,true,true,67.21417247627892,6.080174305448608,-0.9999998823818441,72,1.0,170,1.0,true,0.0,0.0
49,49,w49,1.6216342392924217e10,127343.40341346394,true,true,61.303911679669085,5.6687713420218495,-0.8567666589535838,275,1.0,177,1.0,true,0.0,0.0
50,50,w50,1.7367002390480667e10,131783.92311082815,true,true,60.70561111131759,5.874391948666434,-0.9999997243988896,161,1.0,193,1.0,true,0.0,0.0
51,51,w51,1.736700263944443e10,131783.92405541896,true,true,60.705610719778754,5.874391915536951,-1.0,191,0.9999999472768515,163,1.0,true,0.0,0.0
52,52,w52,1.7806405234156445e10,133440.64311204606,true,true,65.8611924036565,6.181734335221422,-0.9999999013205043,137,1.0,227,1.0,true,0.0,0.0
53,53,w53,1.7841452643767746e10,133571.9006519251,true,true,63.08081456487777,6.066616692497698,-0.9999999912117947,97,1.0,247,1.0,true,0.0,0.0
54,54,w54,1.8617745509988575e10,136446.85965601617,true,true,8.939945784921825,8.006520827279955,-0.9999999604677066,233,1.0,113,1.0,true,0.0,0.0
55,55,w55,1.8636115139433464e10,136514.1572857316,true,true,61.13016055314212,5.720646471123866,-1.0,107,0.9999949871653974,247,1.0,true,0.0,0.0
56,56,w56,1.8636115281035446e10,136514.15780436638,true,true,61.1299206562362,5.720624041609403,-1.0,257,0.9999866108344275,97,1.0,true,0.0,0.0
57,57,w57,1.8882730819767635e10,137414.44909385487,true,true,61.86127466304423,5.834954904155715,-0.9999998107953846,275,1.0,79,1.0,true,0.0,0.0
58,58,w58,1.8882730910617252e10,137414.4494244228,true,true,61.86128781896763,5.834956108326383,-1.0,289,0.999999862374054,65,1.0,true,0.0,0.0
59,59,w59,1.983535884818223e10,140838.05894779376,true,true,80.32119255398437,7.379701609862939,-1.0,139,0.9999999746950554,229,1.0,true,0.0,0.0
60,60,w60,1.9909450112311638e10,141100.85085608676,true,true,76.96352104454603,7.368237169846749,-0.9999996661613137,275,1.0,65,1.0,true,0.0,0.0
61,61,w61,2.1599744618396763e10,146968.51573856478,true,true,61.02525233146637,5.821016040771577,-1.0,135,0.9999999483532518,219,1.0,true,0.0,0.0
62,62,w62,2.159974466692823e10,146968.51590367316,true,true,61.0252528696915,5.821016035101308,-1.0,225,0.9999998570681227,129,1.0,true,0.0,0.0
63,63,w63,2.240106650368411e10,149669.8583672882,true,true,79.58209330495583,7.844524228479168,-0.9747158055747184,184,1.0,177,1.0,true,0.0,0.0
64,64,w64,2.2845020117842182e10,151145.6916946103,true,true,7.88413319862664,7.364379892228875,-0.9999858155398931,102,1.0,172,1.0,true,0.0,0.0
65,65,w65,2.284688598766156e10,151151.86399003342,true,true,6.083630947794615,5.678828972613357,-0.9085401041685072,176,1.0,177,1.0,true,0.0,0.0
66,66,w66,2.3864605651123566e10,154481.73241883185,true,true,62.52301013177028,6.08717596228997,-1.0,73,0.9999998742887295,185,1.0,true,0.0,0.0
67,67,w67,2.3944424572250668e10,154739.8609675305,true,true,59.57252234061282,5.994453410508083,-0.9999999686611949,275,1.0,289,1.0,true,0.0,0.0
68,68,w68,2.522817749335461e10,158833.8046303576,true,true,62.39922046896802,6.345299500467409,-1.0,147,0.9999999762684298,175,1.0,true,0.0,0.0
69,69,w69,2.5247506057483574e10,158894.6382276116,true,true,54.800981122473125,5.711969790579888,-0.8552721631799408,149,1.0,177,1.0,true,0.0,0.0
70,70,w70,2.5574571851920765e10,159920.51729506368,true,true,73.45287816643176,7.299804685243281,-1.0,247,0.9999998625012539,107,1.0,true,0.0,0.0
71,71,w71,2.5574571921097855e10,159920.51751134955,true,true,73.45287369590045,7.2998041577336865,-0.999999869590698,257,1.0,97,1.0,true,0.0,0.0
72,72,w72,2.6141692022354706e10,161683.9262955805,true,true,74.37509632580479,6.90659577105995,-0.9999996657250977,170,1.0,72,1.0,true,0.0,0.0
73,73,w73,2.6233057343207382e10,161966.22284663978,true,true,56.3195105641874,5.71518002562942,-0.896104573620904,172,1.0,177,1.0,true,0.0,0.0
74,74,w74,2.6874474888120228e10,163934.36152350804,true,true,58.58752243432512,6.094542014645542,-1.0,245,0.999999834830868,109,1.0,true,0.0,0.0
75,75,w75,2.6874474921902653e10,163934.36162654447,true,true,58.58750278111966,6.0945399769710855,-0.9999998289103298,287,1.0,67,1.0,true,0.0,0.0
76,76,w76,2.7088698129440704e10,164586.4457646519,true,true,8.14249309085383,6.090189857066233,-0.9999999736747499,257,1.0,97,1.0,true,0.0,0.0
77,77,w77,2.7088698151856556e10,164586.44583274942,true,true,8.142450352771597,6.090195145355099,-1.0,247,0.9999998013413249,107,1.0,true,0.0,0.0
78,78,w78,2.7131980023322002e10,164717.88009600536,true,true,63.18248419248285,6.220309417453429,-0.9999997765971943,65,1.0,289,1.0,true,0.0,0.0
79,79,w79,2.713198038513823e10,164717.88119429606,true,true,63.18266932959043,6.220316703457005,-0.9999999944513042,275,1.0,79,1.0,true,0.0,0.0
80,80,w80,2.8392446448871414e10,168500.5829333282,true,true,76.99710126070457,7.330226894963635,-0.9999998172766883,181,1.0,117,1.0,true,0.0,0.0
81,81,w81,2.8501845612374252e10,168824.8963049415,true,true,54.75591419056448,5.663945850349165,-0.6449597085350789,175,1.0,177,1.0,true,0.0,0.0
82,82,w82,3.0195697727939194e10,173769.09313206188,true,true,60.78808523965168,6.293973286867394,-0.9999997832489838,289,1.0,65,1.0,true,0.0,0.0
83,83,w83,3.0195697744214336e10,173769.09317889166,true,true,60.7880889087572,6.293973582580584,-0.9999998783358875,79,1.0,275,1.0,true,0.0,0.0
84,84,w84,3.0619036825890667e10,174982.96153023205,true,true,71.24489675720724,7.980858382347619,-0.9999997651661118,191,1.0,193,1.0,true,0.0,0.0
85,85,w85,3.2390859693391144e10,179974.60846850355,true,true,53.63534035454778,5.828539550776603,-1.0,184,0.9999999622572723,72,1.0,true,0.0,0.0
86,86,w86,3.2475889358354992e10,180210.68047803102,true,true,48.811882495510496,5.556750969846684,-0.9319020548651697,65,1.0,177,1.0,true,0.0,0.0
87,87,w87,3.307155720524115e10,181855.86931754815,true,true,12.833152107680212,8.131545966132432,-0.9358643387928258,87,1.0,177,1.0,true,0.0,0.0
88,88,w88,3.4285518847234337e10,185163.49220954528,true,true,7.024028719905791,6.14317559268707,-1.0,205,0.9999999720986258,149,1.0,true,0.0,0.0
89,89,w89,3.4285518987963352e10,185163.49258955813,true,true,7.0240290047142775,6.143175724419555,-0.9999999483865277,209,1.0,145,1.0,true,0.0,0.0
90,90,w90,3.5039129738692055e10,187187.41875107968,true,true,72.08363928114868,6.979213095965354,-0.9999998869942384,158,1.0,196,1.0,true,0.0,0.0
91,91,w91,3.50391297602973e10,187187.41880878987,true,true,72.082612335417,6.979113541702189,-1.0,118,0.9999912849752544,188,1.0,true,0.0,0.0
92,92,w92,3.504500933563061e10,187203.12319945576,true,true,102.23106527230377,7.027787079075296,-1.0,271,0.9999998008056986,243,1.0,true,0.0,0.0
