index,omega_sq_real,omega_sq_imag,Omega,is_finite,is_positive,is_real_mode
168.0,1.9727434711787655e10,0.0,4641.374656852441,1.0,1.0,1.0
169.0,2.0318744934931763e10,0.0,4710.42136851317,1.0,1.0,1.0
170.0,2.0401500118073383e10,0.0,4720.004039080489,1.0,1.0,1.0
171.0,2.0421723204139763e10,0.0,4722.342823103869,1.0,1.0,1.0
172.0,2.0421725428954426e10,0.0,4722.343080338215,1.0,1.0,1.0
173.0,2.0801570563575466e10,0.0,4766.058650019364,1.0,1.0,1.0
174.0,2.091113280959153e10,0.0,4778.593624496014,1.0,1.0,1.0
175.0,2.0970169084394646e10,0.0,4785.334328984648,1.0,1.0,1.0
176.0,2.0970169166834633e10,0.0,4785.334338390936,1.0,1.0,1.0
177.0,2.166897776019206e10,0.0,4864.414015493513,1.0,1.0,1.0
178.0,2.351173108231294e10,0.0,5067.0317091849465,1.0,1.0,1.0
179.0,2.4450308448001854e10,0.0,5167.178807165282,1.0,1.0,1.0
180.0,2.7800725212115543e10,0.0,5509.845000690144,1.0,1.0,1.0
181.0,2.7800728334202583e10,0.0,5509.845310074433,1.0,1.0,1.0
182.0,2.9891060295034885e10,0.0,5713.233571470546,1.0,1.0,1.0
183.0,2.989106201081464e10,0.0,5713.23373544349,1.0,1.0,1.0
184.0,3.0453379428355488e10,0.0,5766.722668532291,1.0,1.0,1.0
185.0,3.0625917266335575e10,0.0,5783.035678157143,1.0,1.0,1.0
186.0,3.2339556894786346e10,0.0,5942.625356616946,1.0,1.0,1.0
187.0,3.2339558690091858e10,0.0,5942.625521567072,1.0,1.0,1.0
188.0,3.3427473254102463e10,0.0,6041.754777668478,1.0,1.0,1.0
189.0,3.347202734142505e10,0.0,6045.77983860115,1.0,1.0,1.0
190.0,3.4102178036041744e10,0.0,6102.423978662707,1.0,1.0,1.0
191.0,3.410217893284889e10,0.0,6102.424058902412,1.0,1.0,1.0
192.0,3.44638337738921e10,0.0,6134.6969347385175,1.0,1.0,1.0
193.0,3.447367046687453e10,0.0,6135.572357150308,1.0,1.0,1.0
194.0,3.46624170225037e10,0.0,6152.3458443567715,1.0,1.0,1.0
195.0,3.466241718590092e10,0.0,6152.345858857725,1.0,1.0,1.0
196.0,3.4755584582751564e10,0.0,6160.60860340638,1.0,1.0,1.0
197.0,3.475709235067764e10,0.0,6160.742231820772,1.0,1.0,1.0
198.0,3.4795285206045235e10,0.0,6164.126170431734,1.0,1.0,1.0
199.0,3.479528617406297e10,0.0,6164.126256175871,1.0,1.0,1.0
200.0,3.480710339209698e10,0.0,6165.172901401054,1.0,1.0,1.0
201.0,3.480718859739308e10,0.0,6165.180447347282,1.0,1.0,1.0
202.0,3.480767171063656e10,0.0,6165.223232618192,1.0,1.0,1.0
203.0,3.48076811467041e10,0.0,6165.224068288262,1.0,1.0,1.0
204.0,3.852516848627251e10,0.0,6486.099289018753,1.0,1.0,1.0
205.0,3.8651538043401566e10,0.0,6496.728372295898,1.0,1.0,1.0
206.0,4.594751017030932e10,0.0,7083.408861980069,1.0,1.0,1.0
207.0,4.5947512061494194e10,0.0,7083.409007755492,1.0,1.0,1.0
208.0,5.176853802561759e10,0.0,7518.726190251537,1.0,1.0,1.0
209.0,5.1846402597444405e10,0.0,7524.378488380902,1.0,1.0,1.0
210.0,5.631205299772172e10,0.0,7841.7320710103395,1.0,1.0,1.0
211.0,5.6312053008903305e10,0.0,7841.732071788885,1.0,1.0,1.0
212.0,5.96855446062459e10,0.0,8073.20349737454,1.0,1.0,1.0
213.0,5.972397074809451e10,0.0,8075.801883213778,1.0,1.0,1.0
214.0,6.2228761887865295e10,0.0,8243.409972914662,1.0,1.0,1.0
215.0,6.222876392508195e10,0.0,8243.410107849146,1.0,1.0,1.0
216.0,6.4079691833728905e10,0.0,8365.107499753483,1.0,1.0,1.0
217.0,6.409560597030537e10,0.0,8366.146168910358,1.0,1.0,1.0
218.0,6.5436755553771706e10,0.0,8453.220514379043,1.0,1.0,1.0
219.0,6.54367566732664e10,0.0,8453.220586688065,1.0,1.0,1.0
220.0,6.638617224319773e10,0.0,8514.323231447812,1.0,1.0,1.0
221.0,6.6391148852213165e10,0.0,8514.642361638964,1.0,1.0,1.0
222.0,6.702043457417828e10,0.0,8554.900031853247,1.0,1.0,1.0
223.0,6.702043683615134e10,0.0,8554.900176219315,1.0,1.0,1.0
224.0,6.73812229064506e10,0.0,8577.895745102294,1.0,1.0,1.0
225.0,6.738173199357241e10,0.0,8577.92814944151,1.0,1.0,1.0
226.0,1.178210153304924e11,0.0,11342.863339602469,1.0,1.0,1.0
227.0,1.1802033152649487e11,0.0,11352.453568587383,1.0,1.0,1.0
228.0,1.1802033243935469e11,0.0,11352.453612491676,1.0,1.0,1.0
229.0,1.1990289453935019e11,0.0,11442.637844350855,1.0,1.0,1.0
230.0,1.2228105002218863e11,0.0,11555.557391326045,1.0,1.0,1.0
231.0,1.222810505813696e11,0.0,11555.55741774734,1.0,1.0,1.0
