index,omega_sq_real,omega_sq_imag,Omega,is_finite,is_positive,is_real_mode
747.0,3.4664100799323444e14,0.0,6.152495272071422e6,1.0,1.0,1.0
748.0,3.5005163230768956e14,0.0,6.182688593807689e6,1.0,1.0,1.0
749.0,3.500516323078007e14,0.0,6.182688593808671e6,1.0,1.0,1.0
750.0,3.500776538701854e14,0.0,6.1829183888051e6,1.0,1.0,1.0
751.0,3.5007765388356544e14,0.0,6.182918388923256e6,1.0,1.0,1.0
752.0,3.51181777187707e14,0.0,6.19266098449589e6,1.0,1.0,1.0
753.0,3.511824995974702e14,0.0,6.192667353898782e6,1.0,1.0,1.0
754.0,3.512088849268045e14,0.0,6.192899985790749e6,1.0,1.0,1.0
755.0,3.512100532503675e14,0.0,6.192910286362957e6,1.0,1.0,1.0
756.0,3.529957584570809e14,0.0,6.208634054565725e6,1.0,1.0,1.0
757.0,3.5300175438390525e14,0.0,6.208686783750848e6,1.0,1.0,1.0
758.0,3.5300578958762375e14,0.0,6.208722269756356e6,1.0,1.0,1.0
759.0,3.530149107937569e14,0.0,6.20880248185415e6,1.0,1.0,1.0
760.0,3.590849995429116e14,0.0,6.261955122011492e6,1.0,1.0,1.0
761.0,3.590849995441692e14,0.0,6.2619551220224565e6,1.0,1.0,1.0
762.0,3.590977616943931e14,0.0,6.262066398324735e6,1.0,1.0,1.0
763.0,3.5909776172532925e14,0.0,6.2620663985944735e6,1.0,1.0,1.0
764.0,3.6207974161054356e14,0.0,6.28801302351318e6,1.0,1.0,1.0
765.0,3.620797416693942e14,0.0,6.288013024024191e6,1.0,1.0,1.0
766.0,3.626432000345564e14,0.0,6.292903737049659e6,1.0,1.0,1.0
767.0,3.626447507711377e14,0.0,6.292917191907759e6,1.0,1.0,1.0
768.0,3.626585124926883e14,0.0,6.293036593267321e6,1.0,1.0,1.0
769.0,3.626610584516999e14,0.0,6.293058682622118e6,1.0,1.0,1.0
770.0,3.638152025990058e14,0.0,6.303064343937117e6,1.0,1.0,1.0
771.0,3.6381520259909356e14,0.0,6.303064343937877e6,1.0,1.0,1.0
772.0,3.6383220825832325e14,0.0,6.30321165294399e6,1.0,1.0,1.0
773.0,3.638322083012108e14,0.0,6.303211653315493e6,1.0,1.0,1.0
774.0,3.6831794106516125e14,0.0,6.341949161284377e6,1.0,1.0,1.0
775.0,3.6832201898855075e14,0.0,6.341984269418346e6,1.0,1.0,1.0
776.0,3.6832335661228856e14,0.0,6.341995785402408e6,1.0,1.0,1.0
777.0,3.6832968337064575e14,0.0,6.342050253985261e6,1.0,1.0,1.0
778.0,3.719712695538934e14,0.0,6.37332430018159e6,1.0,1.0,1.0
779.0,3.7197126955457e14,0.0,6.3733243001873875e6,1.0,1.0,1.0
780.0,3.719795155623874e14,0.0,6.373394942996449e6,1.0,1.0,1.0
781.0,3.7197951559707344e14,0.0,6.373394943293599e6,1.0,1.0,1.0
782.0,3.7317233179914125e14,0.0,6.383605457143026e6,1.0,1.0,1.0
783.0,3.731729838121594e14,0.0,6.383611033912375e6,1.0,1.0,1.0
784.0,3.731814697493712e14,0.0,6.3836836150165945e6,1.0,1.0,1.0
785.0,3.7318255573374125e14,0.0,6.383692903494383e6,1.0,1.0,1.0
786.0,3.7467456177443075e14,0.0,6.396441365772678e6,1.0,1.0,1.0
787.0,3.746745618678367e14,0.0,6.396441366569991e6,1.0,1.0,1.0
788.0,3.783870053489738e14,0.0,6.428052658784614e6,1.0,1.0,1.0
789.0,3.783893349648934e14,0.0,6.428072446555527e6,1.0,1.0,1.0
790.0,3.783894638132194e14,0.0,6.428073540992166e6,1.0,1.0,1.0
791.0,3.783932217395667e14,0.0,6.428105460706186e6,1.0,1.0,1.0
792.0,3.796103717954391e14,0.0,6.438435570855854e6,1.0,1.0,1.0
793.0,3.7961037179559394e14,0.0,6.438435570857167e6,1.0,1.0,1.0
794.0,3.7961446344560506e14,0.0,6.438470269268941e6,1.0,1.0,1.0
795.0,3.7961446347922325e14,0.0,6.438470269554033e6,1.0,1.0,1.0
796.0,3.8214183776963806e14,0.0,6.4598675438776985e6,1.0,1.0,1.0
797.0,3.8214183781727806e14,0.0,6.4598675442803595e6,1.0,1.0,1.0
798.0,3.833758031313209e14,0.0,6.470288842234189e6,1.0,1.0,1.0
799.0,3.8337642248261606e14,0.0,6.470294068672744e6,1.0,1.0,1.0
800.0,3.8337660331540006e14,0.0,6.470295594641847e6,1.0,1.0,1.0
801.0,3.8337764863653206e14,0.0,6.470304415644545e6,1.0,1.0,1.0
802.0,3.8461538460098856e14,0.0,6.480740698286574e6,1.0,1.0,1.0
803.0,3.8461538461317425e14,0.0,6.480740698389238e6,1.0,1.0,1.0
804.0,5.542562576627205e20,0.0,7.779767563158238e9,1.0,1.0,1.0
805.0,5.54256257686556e20,0.0,7.7797675633255205e9,1.0,1.0,1.0
806.0,5.542562576865567e20,0.0,7.779767563325525e9,1.0,1.0,1.0
807.0,5.542562576867034e20,0.0,7.779767563326555e9,1.0,1.0,1.0
808.0,5.542562576867045e20,0.0,7.779767563326563e9,1.0,1.0,1.0
809.0,5.5425625768684e20,0.0,7.779767563327515e9,1.0,1.0,1.0
810.0,5.542562576868406e20,0.0,7.779767563327518e9,1.0,1.0,1.0
811.0,5.542562576869537e20,0.0,7.779767563328313e9,1.0,1.0,1.0
812.0,5.5425625768697325e20,0.0,7.779767563328449e9,1.0,1.0,1.0
813.0,5.5425625768697476e20,0.0,7.779767563328461e9,1.0,1.0,1.0
814.0,5.542562576870189e20,0.0,7.779767563328771e9,1.0,1.0,1.0
815.0,5.542562576871056e20,0.0,7.779767563329378e9,1.0,1.0,1.0
816.0,5.542562576871056e20,0.0,7.779767563329378e9,1.0,1.0,1.0
817.0,5.5425625768723664e20,0.0,7.779767563330298e9,1.0,1.0,1.0
818.0,5.542562576872379e20,0.0,7.779767563330307e9,1.0,1.0,1.0
819.0,5.5425625768736896e20,0.0,7.779767563331227e9,1.0,1.0,1.0
820.0,5.542562576873692e20,0.0,7.779767563331228e9,1.0,1.0,1.0
821.0,5.542562576875006e20,0.0,7.779767563332151e9,1.0,1.0,1.0
822.0,5.5425625768750114e20,0.0,7.779767563332154e9,1.0,1.0,1.0
823.0,5.542562576876327e20,0.0,7.779767563333077e9,1.0,1.0,1.0
824.0,5.542562576876334e20,0.0,7.779767563333083e9,1.0,1.0,1.0
825.0,5.54256257687765e20,0.0,7.779767563334005e9,1.0,1.0,1.0
826.0,5.542562576877651e20,0.0,7.779767563334007e9,1.0,1.0,1.0
827.0,5.542562576878965e20,0.0,7.779767563334929e9,1.0,1.0,1.0
828.0,5.542562576878968e20,0.0,7.77976756333493e9,1.0,1.0,1.0
829.0,5.542562576880325e20,0.0,7.779767563335884e9,1.0,1.0,1.0
830.0,5.5425625768803264e20,0.0,7.779767563335885e9,1.0,1.0,1.0
831.0,5.5425625768817997e20,0.0,7.779767563336919e9,1.0,1.0,1.0
832.0,5.5425625768817997e20,0.0,7.779767563336919e9,1.0,1.0,1.0
833.0,5.542562577120176e20,0.0,7.779767563504216e9,1.0,1.0,1.0
834.0,5.542562592280664e20,0.0,7.779767574144156e9,1.0,1.0,1.0
835.0,5.542562592519021e20,0.0,7.7797675743114395e9,1.0,1.0,1.0
836.0,5.542562592519025e20,0.0,7.779767574311443e9,1.0,1.0,1.0
837.0,5.542562592520491e20,0.0,7.779767574312472e9,1.0,1.0,1.0
838.0,5.542562592520501e20,0.0,7.779767574312478e9,1.0,1.0,1.0
839.0,5.542562592521851e20,0.0,7.779767574313426e9,1.0,1.0,1.0
840.0,5.542562592521852e20,0.0,7.779767574313428e9,1.0,1.0,1.0
841.0,5.542562592523181e20,0.0,7.779767574314361e9,1.0,1.0,1.0
842.0,5.5425625925231824e20,0.0,7.779767574314361e9,1.0,1.0,1.0
843.0,5.542562592524495e20,0.0,7.779767574315282e9,1.0,1.0,1.0
844.0,5.5425625925245003e20,0.0,7.779767574315286e9,1.0,1.0,1.0
845.0,5.542562592525814e20,0.0,7.779767574316207e9,1.0,1.0,1.0
846.0,5.5425625925258196e20,0.0,7.779767574316213e9,1.0,1.0,1.0
847.0,5.542562592527134e20,0.0,7.779767574317134e9,1.0,1.0,1.0
848.0,5.542562592527139e20,0.0,7.779767574317138e9,1.0,1.0,1.0
849.0,5.5425625925284554e20,0.0,7.779767574318062e9,1.0,1.0,1.0
850.0,5.5425625925284594e20,0.0,7.779767574318064e9,1.0,1.0,1.0
851.0,5.542562592529781e20,0.0,7.779767574318992e9,1.0,1.0,1.0
852.0,5.5425625925297825e20,0.0,7.779767574318994e9,1.0,1.0,1.0
853.0,5.5425625925306535e20,0.0,7.779767574319605e9,1.0,1.0,1.0
854.0,5.5425625925310906e20,0.0,7.779767574319911e9,1.0,1.0,1.0
855.0,5.542562592531105e20,0.0,7.779767574319921e9,1.0,1.0,1.0
856.0,5.5425625925313095e20,0.0,7.779767574320065e9,1.0,1.0,1.0
857.0,5.542562592532425e20,0.0,7.7797675743208475e9,1.0,1.0,1.0
858.0,5.542562592532432e20,0.0,7.779767574320852e9,1.0,1.0,1.0
859.0,5.5425625925337947e20,0.0,7.779767574321809e9,1.0,1.0,1.0
860.0,5.5425625925337966e20,0.0,7.779767574321811e9,1.0,1.0,1.0
861.0,5.542562592535275e20,0.0,7.779767574322848e9,1.0,1.0,1.0
862.0,5.5425625925352764e20,0.0,7.779767574322849e9,1.0,1.0,1.0
863.0,5.542562592773637e20,0.0,7.779767574490135e9,1.0,1.0,1.0
864.0,1.1085125153255066e21,0.0,1.1002252799928991e10,1.0,1.0,1.0
865.0,1.1085125168908511e21,0.0,1.10022528076972e10,1.0,1.0,1.0
866.0,1.1085125168908546e21,0.0,1.1002252807697218e10,1.0,1.0,1.0
867.0,1.1085125184561988e21,0.0,1.1002252815465427e10,1.0,1.0,1.0
