mode_rank,eigen_index,vtk_w_field,lambda_real,lambda_imag,node_row,x,y,w,phi_1,phi_2
20,20,w20,-Inf,0.0,2,1.0,0.0,2.2039355427807943e-16,-0.5011425887984154,-0.5678016407489769
20,20,w20,-Inf,0.0,3,1.0,1.0,-1.5381633475657626e-16,-0.19759353252567002,-0.23911447976056185
20,20,w20,-Inf,0.0,4,0.0,1.0,-5.509838856951986e-17,0.9429835991848062,0.9034898425330421
20,20,w20,-Inf,0.0,5,0.2499999999994109,0.0,9.183064761586642e-17,0.39402824061356967,0.3029710479020573
20,20,w20,-Inf,0.0,6,0.4999999999986921,0.0,2.0202742475490614e-16,0.2825448876966806,0.367532123003275
20,20,w20,-Inf,0.0,7,0.7499999999993406,0.0,-4.4078710855615887e-16,-0.1778236049986819,-0.13652807828784938
20,20,w20,-Inf,0.0,8,1.0,0.2499999999994109,-1.4692903618538628e-16,-0.41363978884474345,-0.38627193870351556
20,20,w20,-Inf,0.0,9,1.0,0.4999999999986921,1.7218246427974956e-17,0.18840741229968705,0.16873871708758414
20,20,w20,-Inf,0.0,10,1.0,0.7499999999993406,-4.591532380793321e-17,-0.4282176419706328,-0.1717568316159671
20,20,w20,-Inf,0.0,11,0.7500000000003471,1.0,1.1019677713903972e-16,0.05458515554501763,0.11750531933657161
20,20,w20,-Inf,0.0,12,0.5000000000020595,1.0,1.4692903618538628e-16,-0.7382065833790418,-0.7060180497461765
20,20,w20,-Inf,0.0,13,0.2500000000010405,1.0,-4.4078710855615887e-16,0.00977148905760343,0.1578249709404602
20,20,w20,-Inf,0.0,14,0.0,0.7500000000003471,4.4078710855615887e-16,0.8749095709149778,0.7982578131135896
20,20,w20,-Inf,0.0,15,0.0,0.5000000000020595,-3.397733961787058e-16,-0.433848695768848,-0.47843374507092906
20,20,w20,-Inf,0.0,16,0.0,0.2500000000010405,3.673225904634657e-16,0.03836744737567086,0.10507045098976066
20,20,w20,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,0.07239798769021671,0.26639589573220646,0.18124740267123768
20,20,w20,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,0.07131205457521905,0.9679965229714814,1.0
20,20,w20,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,0.017416772971164746,0.1118836817498166,0.10188379396559201
20,20,w20,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,-0.0019144802659440295,-0.16259879184044143,-0.10111245115370686
20,20,w20,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,0.09089682770981776,-0.16002279397233257,-0.14966484180955222
20,20,w20,-Inf,0.0,22,0.5000000000012177,0.749999999999844,-0.04913671741438133,-0.6333154175111718,-0.8325155124678412
20,20,w20,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,-0.01817935673860631,0.19548936387537916,0.22980254517253407
20,20,w20,-Inf,0.0,24,0.749999999999844,0.4999999999995339,-0.009557714932560564,-0.5999458881397838,-0.4385586351186734
20,20,w20,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,-0.034489770164860475,-0.07597387087563545,-0.09080082206097341
21,21,w21,-Inf,0.0,1,0.0,0.0,-1.0435808456227074e-16,0.03670476488340281,0.021077396046670145
21,21,w21,-Inf,0.0,2,1.0,0.0,2.174126761713974e-17,-0.24050917301118954,-0.19386882264390234
21,21,w21,-Inf,0.0,3,1.0,1.0,-1.2175109865598253e-16,-0.1969704621641625,-0.31081129092259313
21,21,w21,-Inf,0.0,4,0.0,1.0,-6.087554932799126e-17,-0.0617250063394538,-0.13842212375739812
21,21,w21,-Inf,0.0,5,0.2499999999994109,0.0,3.1307425368681224e-16,0.19266436784147217,0.05335683087281617
21,21,w21,-Inf,0.0,6,0.4999999999986921,0.0,-8.696507046855896e-17,0.4085695615659747,0.6314920858385112
21,21,w21,-Inf,0.0,7,0.7499999999993406,0.0,-6.957205637484716e-17,-0.40916172414189006,-0.3664815849554959
21,21,w21,-Inf,0.0,8,1.0,0.2499999999994109,-5.217904228113537e-17,0.06991054340966171,0.028715195089595417
21,21,w21,-Inf,0.0,9,1.0,0.4999999999986921,3.1198719030595525e-16,0.429245200781528,0.4187538652054533
21,21,w21,-Inf,0.0,10,1.0,0.7499999999993406,-3.4786028187423584e-16,0.18363566148758526,0.2871717830601364
21,21,w21,-Inf,0.0,11,0.7500000000003471,1.0,3.826463100616594e-16,-0.583994907939859,-0.6879764775543051
21,21,w21,-Inf,0.0,12,0.5000000000020595,1.0,-2.4350219731196506e-16,1.0,0.863011838105739
21,21,w21,-Inf,0.0,13,0.2500000000010405,1.0,3.478602818742358e-17,0.08977574403833329,0.07535804290680363
21,21,w21,-Inf,0.0,14,0.0,0.7500000000003471,1.9349728179254366e-16,0.3315596391283467,0.30175719855916744
21,21,w21,-Inf,0.0,15,0.0,0.5000000000020595,8.696507046855895e-18,0.1607150089473494,0.1058996288063119
21,21,w21,-Inf,0.0,16,0.0,0.2500000000010405,-1.0435808456227074e-16,-0.037455742882382466,-0.015560264115105445
21,21,w21,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,-0.03277038169517489,0.41219946744441016,0.18786093207608343
21,21,w21,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,0.031882422410125504,0.3374424421989982,0.34409155685631554
21,21,w21,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,-0.00029844092856025556,0.3076913021575091,0.18626179822707192
21,21,w21,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,0.013699124590193752,0.19096482297382095,0.19321734971781448
21,21,w21,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,0.026105290204502724,-0.26901493310058544,-0.2531701432368211
21,21,w21,-Inf,0.0,22,0.5000000000012177,0.749999999999844,-0.029762897595447847,-0.18132662416238668,-0.40063693966113584
21,21,w21,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,-0.09380990644764053,-0.599962131485809,-0.5857965696851672
21,21,w21,-Inf,0.0,24,0.749999999999844,0.4999999999995339,-0.007658713385985013,-0.6626603463483495,-0.6298997579556864
21,21,w21,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,0.04139761911411997,-0.5082246498112846,-0.5139144482602648
22,22,w22,-Inf,0.0,1,0.0,0.0,1.8230616941139025e-16,-0.031727768437485995,-0.059987911359724665
22,22,w22,-Inf,0.0,2,1.0,0.0,9.115308470569512e-18,0.48311818050806754,0.38684075105100907
22,22,w22,-Inf,0.0,3,1.0,1.0,7.29224677645561e-17,-0.24847505486535176,-0.12547872954070452
22,22,w22,-Inf,0.0,4,0.0,1.0,-2.248442756073813e-16,-0.10207072634470508,-0.11810856873707681
22,22,w22,-Inf,0.0,5,0.2499999999994109,0.0,-2.4307489254852035e-16,0.08735386255085231,0.19877543221897107
22,22,w22,-Inf,0.0,6,0.4999999999986921,0.0,2.4307489254852034e-17,-0.882554677405011,-1.0
22,22,w22,-Inf,0.0,7,0.7499999999993406,0.0,-9.722995701940814e-17,0.23992116868008737,0.2854333927160176
22,22,w22,-Inf,0.0,8,1.0,0.2499999999994109,-4.861497850970407e-17,0.1193742127974697,0.26612111766961627
22,22,w22,-Inf,0.0,9,1.0,0.4999999999986921,-2.856129987445114e-16,0.10136068769561267,0.1470234168894872
22,22,w22,-Inf,0.0,10,1.0,0.7499999999993406,4.0715044501877157e-16,0.18443104180445258,-0.05947114094023496
22,22,w22,-Inf,0.0,11,0.7500000000003471,1.0,-2.4915176486223337e-16,-0.1161100451597149,-0.01770660335661434
22,22,w22,-Inf,0.0,12,0.5000000000020595,1.0,-1.2153744627426017e-16,0.2551468847439901,0.3948133902543563
22,22,w22,-Inf,0.0,13,0.2500000000010405,1.0,4.314579342736236e-16,0.07737258637933257,0.06806482861980216
22,22,w22,-Inf,0.0,14,0.0,0.7500000000003471,-2.066136586662423e-16,0.21999754482768658,0.3376155256991587
22,22,w22,-Inf,0.0,15,0.0,0.5000000000020595,1.397680632153992e-16,-0.36398500937412576,-0.2940343366121067
22,22,w22,-Inf,0.0,16,0.0,0.2500000000010405,7.29224677645561e-17,0.05151608556657229,-0.055882086382224354
22,22,w22,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,0.2423683670199776,-0.38235561691979314,-0.2032343892089961
22,22,w22,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,0.05366584460733898,0.002324173780171491,0.1327436777419131
22,22,w22,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,-0.051245201302499516,-0.15435104882662767,-0.166231055878093
22,22,w22,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,0.2430661375058735,-0.03032018160763921,0.008031162539557239
22,22,w22,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,0.032084581563265734,0.2516086997792444,0.28678474238522983
22,22,w22,-Inf,0.0,22,0.5000000000012177,0.749999999999844,0.07467984840580306,-0.0839521627974599,0.06891786437157943
22,22,w22,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,0.17892291071401947,0.1961241468175219,0.19360586290518542
22,22,w22,-Inf,0.0,24,0.749999999999844,0.4999999999995339,0.034884273712899205,-0.2979435081678068,-0.2943015035938402
22,22,w22,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,0.10630953010855428,-0.03649841498451561,-0.10243680529021315
23,23,w23,-Inf,0.0,1,0.0,0.0,-2.400208570838556e-16,0.039520633086096636,0.02869099484977301
23,23,w23,-Inf,0.0,2,1.0,0.0,-9.33414444214994e-17,-0.6330771421915163,-0.4952622720818381
23,23,w23,-Inf,0.0,3,1.0,1.0,-2.8446916395123627e-16,-0.2742700574246266,-0.4063320001520418
23,23,w23,-Inf,0.0,4,0.0,1.0,8.889661373476133e-17,0.03671687556812249,-0.09185384312884617
23,23,w23,-Inf,0.0,5,0.2499999999994109,0.0,1.9557255021647495e-16,0.18945844670882592,0.05471045243211445
23,23,w23,-Inf,0.0,6,0.4999999999986921,0.0,1.733483967827846e-16,0.3926518414804932,0.583735626525613
23,23,w23,-Inf,0.0,7,0.7499999999993406,0.0,0.0,-0.05862519111967877,-0.07081557427581674
23,23,w23,-Inf,0.0,8,1.0,0.2499999999994109,-1.7779322746952267e-17,-0.08977564265046027,-0.31459329133404046
23,23,w23,-Inf,0.0,9,1.0,0.4999999999986921,1.866828888429988e-16,-0.1597088486333988,-0.18096378832170815
23,23,w23,-Inf,0.0,10,1.0,0.7499999999993406,-2.8446916395123627e-16,-0.3150886239392809,-0.1568657462343364
23,23,w23,-Inf,0.0,11,0.7500000000003471,1.0,4.1781408455337825e-16,0.20330059434223963,0.03571102724053395
23,23,w23,-Inf,0.0,12,0.5000000000020595,1.0,7.111729098780907e-17,-0.23245079157508544,-0.40917050636134084
23,23,w23,-Inf,0.0,13,0.2500000000010405,1.0,-2.4891051845733176e-16,0.6133312909602047,0.6519121145673302
23,23,w23,-Inf,0.0,14,0.0,0.7500000000003471,4.800417141677112e-16,0.18545653988168184,0.11099982470955988
23,23,w23,-Inf,0.0,15,0.0,0.5000000000020595,-3.378071321920931e-16,0.12999621448040646,0.06429332011371766
23,23,w23,-Inf,0.0,16,0.0,0.2500000000010405,-1.7779322746952267e-16,0.049211965000574155,0.17001680777035028
23,23,w23,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,0.5796922758835772,-0.02480801219918237,-0.3970866846796716
23,23,w23,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,0.032421199812398056,-0.3222022513586181,-0.3832801291904069
23,23,w23,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,-0.13791656354158188,0.35941089819694905,0.27491629635327636
23,23,w23,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,0.5976517106490117,0.6258413010619641,0.6584223071612769
23,23,w23,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,0.12170938864294273,0.9016650967196751,1.0
23,23,w23,-Inf,0.0,22,0.5000000000012177,0.749999999999844,0.2339779595171949,-0.28853398710331213,-0.5454033213065583
23,23,w23,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,0.49979061367022876,-0.6298188858708034,-0.50080448631298
23,23,w23,-Inf,0.0,24,0.749999999999844,0.4999999999995339,0.04180286375833767,-0.4285281881014361,-0.4076288000722623
23,23,w23,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,0.3222912759240463,-0.05025788444237618,0.0544724989152139
24,24,w24,-Inf,0.0,1,0.0,0.0,0.0,-0.012374433673878436,0.04820542577340717
24,24,w24,-Inf,0.0,2,1.0,0.0,-1.0989913198364656e-16,-0.2031027968865655,-0.22745245007709475
24,24,w24,-Inf,0.0,3,1.0,1.0,3.365660916999176e-16,-0.18903445846989309,-0.29232633602801644
24,24,w24,-Inf,0.0,4,0.0,1.0,1.5111130647751403e-16,-0.10926532199223005,-0.004079578651064974
24,24,w24,-Inf,0.0,5,0.2499999999994109,0.0,1.0989913198364656e-16,0.03142326321595999,0.025944425419368693
24,24,w24,-Inf,0.0,6,0.4999999999986921,0.0,2.1979826396729313e-16,0.0802175673588455,0.08848556197249202
24,24,w24,-Inf,0.0,7,0.7499999999993406,0.0,1.0989913198364656e-16,0.2925699719196446,0.2386996014258723
24,24,w24,-Inf,0.0,8,1.0,0.2499999999994109,5.494956599182328e-17,0.06645009714671982,-0.11009429894233179
24,24,w24,-Inf,0.0,9,1.0,0.4999999999986921,5.494956599182328e-17,-0.037687266341962226,-0.06445354759889588
24,24,w24,-Inf,0.0,10,1.0,0.7499999999993406,-3.9495000556622985e-16,-0.560805002528724,-0.14595739030357038
24,24,w24,-Inf,0.0,11,0.7500000000003471,1.0,0.0,0.13711788867581498,0.11875581232392932
24,24,w24,-Inf,0.0,12,0.5000000000020595,1.0,-4.808087024284537e-17,0.2631232837378023,0.24891653331920385
24,24,w24,-Inf,0.0,13,0.2500000000010405,1.0,-2.6702054724151626e-16,-0.11447340925672347,-0.1510482339371663
24,24,w24,-Inf,0.0,14,0.0,0.7500000000003471,2.9535391720605015e-16,0.2199405897744276,-0.08912188574012865
24,24,w24,-Inf,0.0,15,0.0,0.5000000000020595,-3.2969739595093966e-16,-0.10519828257990259,-0.09942443173946028
24,24,w24,-Inf,0.0,16,0.0,0.2500000000010405,1.6484869797546983e-16,-0.06409450890503543,0.07845329419519184
24,24,w24,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,-0.971470245746856,-0.2960174508029018,-0.23998312702576902
24,24,w24,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,-0.1187020718143261,0.15992137696825612,0.08924837237620106
24,24,w24,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,0.22141693698255557,-0.16594725957567355,0.17386627642541197
24,24,w24,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,-1.0,0.45974467590609686,0.3570041727794665
24,24,w24,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,-0.2432784096550663,0.4365940541569554,0.16678095363396328
24,24,w24,-Inf,0.0,22,0.5000000000012177,0.749999999999844,-0.35094867185475326,-0.1501490435600043,-0.17402817486266048
24,24,w24,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,-0.7948958454553277,-0.1744811498983607,-0.2352399200318932
24,24,w24,-Inf,0.0,24,0.749999999999844,0.4999999999995339,-0.017751195944984824,0.03400991351653276,0.09335281551544138
24,24,w24,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,-0.5242654888592021,0.31684481685097543,0.3887188598476729
25,25,w25,-Inf,0.0,1,0.0,0.0,-1.6609262205162332e-16,0.054790700402309996,0.026254577592597368
25,25,w25,-Inf,0.0,2,1.0,0.0,-1.9164533313648845e-16,-0.5575273192891587,-0.4681893176571043
25,25,w25,-Inf,0.0,3,1.0,1.0,-3.4070281446486833e-17,-0.2477792224454223,-0.3514621241002701
25,25,w25,-Inf,0.0,4,0.0,1.0,-8.730509620662251e-17,-0.17060780029640915,-0.14846776544332366
25,25,w25,-Inf,0.0,5,0.2499999999994109,0.0,1.2776355542432562e-16,0.09941025390336078,0.057492924738845846
25,25,w25,-Inf,0.0,6,0.4999999999986921,0.0,1.266988591291229e-16,0.4185622746535669,0.5532669753939484
25,25,w25,-Inf,0.0,7,0.7499999999993406,0.0,0.0,0.006927485112072219,0.022708021356564124
25,25,w25,-Inf,0.0,8,1.0,0.2499999999994109,-1.022108443394605e-16,-0.20120030327451977,-0.24904521179468878
25,25,w25,-Inf,0.0,9,1.0,0.4999999999986921,5.110542216973025e-17,-0.060903787784800094,-0.04601700105390665
25,25,w25,-Inf,0.0,10,1.0,0.7499999999993406,-6.814056289297367e-17,-0.5876939820412909,-0.5254886785121992
25,25,w25,-Inf,0.0,11,0.7500000000003471,1.0,4.769839402508157e-16,0.26227688913216185,0.1662013856547038
25,25,w25,-Inf,0.0,12,0.5000000000020595,1.0,0.0,0.3544045163965739,0.277559636331957
25,25,w25,-Inf,0.0,13,0.2500000000010405,1.0,-6.814056289297367e-17,-0.06955663718202999,-0.10271741699139936
25,25,w25,-Inf,0.0,14,0.0,0.7500000000003471,3.4070281446486835e-16,0.43947104766531697,0.3879903278039655
25,25,w25,-Inf,0.0,15,0.0,0.5000000000020595,-2.129392590405427e-16,0.014963993994917433,-0.055146020064640734
25,25,w25,-Inf,0.0,16,0.0,0.2500000000010405,-8.517570361621708e-18,0.09618326997079263,0.1725017070506177
25,25,w25,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,0.17726471867488755,0.10954556510643387,-0.10388519173286616
25,25,w25,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,-0.24297169359268184,0.36233038177667126,0.27020955337726243
25,25,w25,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,-0.19219415460668698,-0.9579647077335484,-1.0
25,25,w25,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,0.3982163141575369,0.31818985421943546,0.28657201614250266
25,25,w25,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,-0.17588805882645003,-0.10823050860191646,-0.10467964638347768
25,25,w25,-Inf,0.0,22,0.5000000000012177,0.749999999999844,0.32776501038877887,0.9167405338442439,0.8247226390019791
25,25,w25,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,0.4753486065079208,-0.36767510211973803,-0.2894356254880328
25,25,w25,-Inf,0.0,24,0.749999999999844,0.4999999999995339,-0.050816610719613124,0.031062244179155235,0.014999909256670116
25,25,w25,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,0.35410479851696136,0.1714653799115225,0.20396723258235924
26,26,w26,-Inf,0.0,1,0.0,0.0,-3.6404521547058605e-17,-0.003431783351453026,0.01877209239899561
26,26,w26,-Inf,0.0,2,1.0,0.0,1.7292147734852836e-16,-0.3041385569646972,-0.2750468909904033
26,26,w26,-Inf,0.0,3,1.0,1.0,7.280904309411721e-17,0.2819823540764632,0.20900912024844304
26,26,w26,-Inf,0.0,4,0.0,1.0,3.07163150553307e-17,0.1262533998597042,0.11768666371964404
26,26,w26,-Inf,0.0,5,0.2499999999994109,0.0,1.1831469502794048e-16,0.21798437372384516,0.1304526598758372
26,26,w26,-Inf,0.0,6,0.4999999999986921,0.0,3.6404521547058605e-17,-0.16403105374609855,-0.14389907082036682
26,26,w26,-Inf,0.0,7,0.7499999999993406,0.0,-2.1842712928235164e-16,0.29907598978047367,0.2830032804729239
26,26,w26,-Inf,0.0,8,1.0,0.2499999999994109,-1.8202260773529303e-17,0.0660240321957273,-0.03923097503667334
26,26,w26,-Inf,0.0,9,1.0,0.4999999999986921,1.274158254147051e-16,-0.057425164308954425,-0.08080232200437573
26,26,w26,-Inf,0.0,10,1.0,0.7499999999993406,-2.0022486850882233e-16,0.4068558891662599,0.5650187485530255
26,26,w26,-Inf,0.0,11,0.7500000000003471,1.0,7.280904309411721e-17,-0.16312800474509165,-0.19785015736645356
26,26,w26,-Inf,0.0,12,0.5000000000020595,1.0,-8.759837997260977e-17,-0.6369344238617863,-0.6602479069211966
26,26,w26,-Inf,0.0,13,0.2500000000010405,1.0,-7.280904309411721e-17,0.46699413116367755,0.49723371904791036
26,26,w26,-Inf,0.0,14,0.0,0.7500000000003471,9.101130386764651e-17,0.034260889514710756,-0.07292691861911439
26,26,w26,-Inf,0.0,15,0.0,0.5000000000020595,-4.0955086740440933e-17,-0.12575333567535654,-0.13144228454822107
26,26,w26,-Inf,0.0,16,0.0,0.2500000000010405,9.101130386764651e-18,0.09235667409755878,0.09417540361724493
26,26,w26,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,-0.2021799175537683,-0.34768044113653895,-0.4111502144471907
26,26,w26,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,0.11644662910969851,0.4014627997786828,0.3993419074740819
26,26,w26,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,0.09022688591824608,0.0023417249414067714,0.01901399838114109
26,26,w26,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,-0.2999550708783364,0.6583005337492076,0.6478870342852687
26,26,w26,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,-0.016276827138442664,-0.2969237126775338,-0.31223996062015946
26,26,w26,-Inf,0.0,22,0.5000000000012177,0.749999999999844,-0.20017287296518477,0.5292168979059969,0.4933509900965064
26,26,w26,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,-0.31333493207635915,-0.4044660455456977,-0.44774404414879443
26,26,w26,-Inf,0.0,24,0.749999999999844,0.4999999999995339,0.09038647985857672,0.12157376034884439,0.1762624688216231
26,26,w26,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,-0.25115667565179306,-0.9806821099841943,-1.0
27,27,w27,-Inf,0.0,1,0.0,0.0,9.329599459737312e-18,0.02519615304180314,0.00621957185961114
27,27,w27,-Inf,0.0,2,1.0,0.0,2.332399864934328e-17,-0.1399767572858444,-0.08686588603822648
27,27,w27,-Inf,0.0,3,1.0,1.0,-3.3586558055054324e-16,-0.8917787298427533,-1.0
27,27,w27,-Inf,0.0,4,0.0,1.0,4.664799729868656e-17,0.5889610308448692,0.5157340589816225
27,27,w27,-Inf,0.0,5,0.2499999999994109,0.0,3.1254158190119995e-16,0.14863632076382494,0.08784787441714183
27,27,w27,-Inf,0.0,6,0.4999999999986921,0.0,-4.664799729868656e-18,-0.025136092833185898,0.05816043004284348
27,27,w27,-Inf,0.0,7,0.7499999999993406,0.0,-1.1195519351684775e-16,-0.0033891331343702596,-0.03612510676453643
27,27,w27,-Inf,0.0,8,1.0,0.2499999999994109,6.530719621816119e-17,0.009548482724816058,-0.14051774072384363
27,27,w27,-Inf,0.0,9,1.0,0.4999999999986921,-1.3061439243632237e-16,-0.3321105965842111,-0.3388076642097288
27,27,w27,-Inf,0.0,10,1.0,0.7499999999993406,1.8659198919474625e-17,0.14523286029960522,0.2964211136035806
27,27,w27,-Inf,0.0,11,0.7500000000003471,1.0,4.851391719063402e-16,0.8316270946498919,0.7299009870236245
27,27,w27,-Inf,0.0,12,0.5000000000020595,1.0,-1.3061439243632237e-16,0.3908074221594223,0.31899485035067165
27,27,w27,-Inf,0.0,13,0.2500000000010405,1.0,-6.997199594802984e-17,-0.700012975817119,-0.7131976925373374
27,27,w27,-Inf,0.0,14,0.0,0.7500000000003471,2.239103870336955e-16,-0.07612532815843923,-0.18679941480719112
27,27,w27,-Inf,0.0,15,0.0,0.5000000000020595,-2.425695859531701e-16,-0.053461533272042824,-0.05793786649030162
27,27,w27,-Inf,0.0,16,0.0,0.2500000000010405,-1.2128479297658506e-16,-0.04205816898803971,0.059057605761479136
27,27,w27,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,-0.056650514939870535,-0.01289606199173986,-0.20230747817955233
27,27,w27,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,-0.25645983740984757,0.1467867022360181,0.15496040345627843
27,27,w27,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,-0.2742103106740794,0.47999799336814947,0.5316644643943995
27,27,w27,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,0.32910481853715484,0.1592393209210966,0.1940722578347415
27,27,w27,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,-0.2496145951805,-0.028627729046947863,-0.026382800068396446
27,27,w27,-Inf,0.0,22,0.5000000000012177,0.749999999999844,0.2499985152912869,-0.052555390454941495,-0.14390752411033195
27,27,w27,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,0.28536576727621227,-0.2208751283665764,-0.1875003303868809
27,27,w27,-Inf,0.0,24,0.749999999999844,0.4999999999995339,-0.2877994588862509,0.3565179767983213,0.3948660262165708
27,27,w27,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,0.4110805974533102,-0.6116263413002133,-0.5687436216101224
28,28,w28,-Inf,0.0,1,0.0,0.0,0.0,0.051945403217530335,-0.041920610592090665
28,28,w28,-Inf,0.0,2,1.0,0.0,-2.118974633106271e-16,-0.04738662515954236,-0.027435025903881666
28,28,w28,-Inf,0.0,3,1.0,1.0,-4.581566774283829e-17,-0.12559304541589958,-0.11458534835209679
28,28,w28,-Inf,0.0,4,0.0,1.0,1.3744700322851486e-16,0.028438814237878526,0.0419422982956924
28,28,w28,-Inf,0.0,5,0.2499999999994109,0.0,3.0603434312599014e-16,0.07342432063678561,0.02630282029952928
28,28,w28,-Inf,0.0,6,0.4999999999986921,0.0,-1.1453916935709573e-16,-0.06160821060688236,0.03074270050729512
28,28,w28,-Inf,0.0,7,0.7499999999993406,0.0,1.6035483709993402e-16,-0.024942697047435954,-0.002728769854150633
28,28,w28,-Inf,0.0,8,1.0,0.2499999999994109,1.1453916935709573e-16,-0.06334547376390239,-0.010912476960950589
28,28,w28,-Inf,0.0,9,1.0,0.4999999999986921,-6.872350161425743e-17,-0.01928571708278862,-0.025313292480440952
28,28,w28,-Inf,0.0,10,1.0,0.7499999999993406,6.872350161425743e-17,-0.03099035649277342,-0.03778747599273263
28,28,w28,-Inf,0.0,11,0.7500000000003471,1.0,1.6035483709993402e-16,0.08680044420372496,-0.034403745968786585
28,28,w28,-Inf,0.0,12,0.5000000000020595,1.0,-3.4361750807128716e-17,0.03182942254336422,0.03202090544747443
28,28,w28,-Inf,0.0,13,0.2500000000010405,1.0,-1.5462787863207922e-16,0.08447990465679839,0.02775615970095823
28,28,w28,-Inf,0.0,14,0.0,0.7500000000003471,-8.017741854996701e-17,0.03643253513059941,0.04838665755342055
28,28,w28,-Inf,0.0,15,0.0,0.5000000000020595,8.590437701782179e-18,-0.024183407176031266,0.019778080399805675
28,28,w28,-Inf,0.0,16,0.0,0.2500000000010405,-1.7180875403564358e-16,0.02359633780281713,0.01781106568458677
28,28,w28,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,-0.20038533697753236,0.09722225252666515,-0.03055953166403585
28,28,w28,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,-0.21592303351253608,-0.02468182605753244,-0.05682429925078984
28,28,w28,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,0.6962225972507781,0.03443499487194303,-0.08308933142329954
28,28,w28,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,0.5488626338945434,-0.052440768572705306,-0.06615119737405156
28,28,w28,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,0.49673067229666285,-0.035475117134371764,0.07540035565111933
28,28,w28,-Inf,0.0,22,0.5000000000012177,0.749999999999844,0.23689134634030717,0.07097696936725931,0.0821266033510032
28,28,w28,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,-1.0,-0.03732521855638432,0.002277923091884154
28,28,w28,-Inf,0.0,24,0.749999999999844,0.4999999999995339,0.3005290544767787,-0.05468282858146383,-0.04138598841348285
28,28,w28,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,0.8485757075925381,-0.026581140056668392,-0.002529481404135779
29,29,w29,-Inf,0.0,1,0.0,0.0,-8.443784084026092e-18,0.045130634147215,-0.028323855839529313
29,29,w29,-Inf,0.0,2,1.0,0.0,-1.3510054534441748e-16,-0.037484335927910686,-0.011152560188399515
