mode_rank,eigen_index,lambda_real,lambda_imag,lambda_isfinite,lambda_isinf,lambda_isnan,vector_isfinite,norm_v,norm_Kv,norm_KGv,residual_norm,relative_residual,KGv_over_v,selected_positive_mode
43.0,43.0,1.0000001176049205,0.0,1.0,0.0,0.0,1.0,3.768074001679852,6.160819552362691e18,6.16081882782008e18,13686.549845570577,2.2215469434292633e-15,1.635004733206809e18,1.0
44.0,44.0,1.0000001382714587,0.0,1.0,0.0,0.0,1.0,4.001865936859724,5.92319670095167e18,5.923195881942737e18,16213.176556540855,2.7372341955039087e-15,1.4801085232232159e18,1.0
45.0,45.0,1.0000001384984512,0.0,1.0,0.0,0.0,1.0,3.827703848210221,5.917440071938512e18,5.91743925238234e18,15277.422786580557,2.581762147288765e-15,1.5459501275547348e18,1.0
46.0,46.0,1.0000001513295171,0.0,1.0,0.0,0.0,1.0,3.952202080281141,5.941446920412786e18,5.941446021296635e18,16855.376459168598,2.8369144225221052e-15,1.5033254627693501e18,1.0
47.0,47.0,1.990797238212799e11,0.0,1.0,0.0,0.0,1.0,1.580568475786598,4.341809068484628e10,0.20818319421681636,2.5110930084582306e10,0.5783517812160839,0.13171412526952386,1.0
48.0,48.0,Inf,0.0,0.0,1.0,0.0,1.0,1.8609688769120942,4.856441852137172e10,1.3716541882406758e-16,NaN,NaN,7.37064550223248e-17,0.0
49.0,49.0,Inf,0.0,0.0,1.0,0.0,1.0,2.6030792482868015,5.702300291427232e10,7.315864931881935e-17,NaN,NaN,2.810465696231423e-17,0.0
50.0,50.0,Inf,0.0,0.0,1.0,0.0,1.0,2.12969921179164,8.024352021549188e10,2.3413623298754166e-16,NaN,NaN,1.0993863907691041e-16,0.0
51.0,51.0,Inf,0.0,0.0,1.0,0.0,1.0,2.7444716276702765,6.418295573195556e10,1.9941745799638879e-16,NaN,NaN,7.266151195946959e-17,0.0
52.0,52.0,Inf,0.0,0.0,1.0,0.0,1.0,2.2859780805694103,6.905666975969548e10,1.7254310071054782e-16,NaN,NaN,7.547889552272932e-17,0.0
53.0,53.0,Inf,0.0,0.0,1.0,0.0,1.0,2.032435760786174,5.169202103754471e10,1.1634394777854786e-16,NaN,NaN,5.724360396686999e-17,0.0
54.0,54.0,Inf,0.0,0.0,1.0,0.0,1.0,2.4110170712071874,6.662375567527215e10,1.2387350960331389e-16,NaN,NaN,5.137811386017722e-17,0.0
55.0,55.0,Inf,0.0,0.0,1.0,0.0,1.0,2.6515482681648974,9.669026357876488e10,2.1321130114953524e-16,NaN,NaN,8.041011499183307e-17,0.0
56.0,56.0,Inf,0.0,0.0,1.0,0.0,1.0,2.992885564676956,8.817771102693579e10,3.6684728291012665e-16,NaN,NaN,1.2257310711768664e-16,0.0
57.0,57.0,Inf,0.0,0.0,1.0,0.0,1.0,2.3346978480136884,6.836049831921463e10,3.6467108696840273e-16,NaN,NaN,1.5619626637282302e-16,0.0
58.0,58.0,Inf,0.0,0.0,1.0,0.0,1.0,2.5761626042457744,9.969488165360002e10,5.101976635786816e-16,NaN,NaN,1.9804559802934205e-16,0.0
59.0,59.0,Inf,0.0,0.0,1.0,0.0,1.0,2.1940661773553427,8.499817985953305e10,2.97179745587077e-16,NaN,NaN,1.3544702919822044e-16,0.0
60.0,60.0,Inf,0.0,0.0,1.0,0.0,1.0,2.3538536110883834,1.1122439054003087e11,9.044532099023733e-16,NaN,NaN,3.8424361041049146e-16,0.0
61.0,61.0,Inf,0.0,0.0,1.0,0.0,1.0,2.4954925983361496,1.0827684620841965e11,1.2938712124684129e-15,NaN,NaN,5.184832899649118e-16,0.0
62.0,62.0,Inf,0.0,0.0,1.0,0.0,1.0,2.323304911996159,8.212723170703177e10,1.6425264117355075e-15,NaN,NaN,7.069784096157514e-16,0.0
63.0,63.0,Inf,0.0,0.0,1.0,0.0,1.0,2.336796499161399,1.0546887692602644e11,9.079110321244707e-16,NaN,NaN,3.885280692821522e-16,0.0
64.0,64.0,Inf,0.0,0.0,1.0,0.0,1.0,2.091405552731964,8.524643470182825e10,1.9359727072029305e-15,NaN,NaN,9.256801985028706e-16,0.0
65.0,65.0,Inf,0.0,0.0,1.0,0.0,1.0,1.6829041083234026,4.142924204304875e10,8.029648085730657e-15,NaN,NaN,4.771304583557178e-15,0.0
66.0,66.0,Inf,0.0,0.0,1.0,0.0,1.0,2.622339015601825,1.0237118310988933e11,3686.7602165569533,NaN,NaN,1405.9052603886323,0.0
67.0,67.0,Inf,0.0,0.0,1.0,0.0,1.0,2.8908983305072624,1.1651189950744904e11,2458.7358377563983,NaN,NaN,850.5092731244432,0.0
68.0,68.0,Inf,0.0,0.0,1.0,0.0,1.0,2.8398473438086955,1.1610243204289293e11,2349.9549316603416,NaN,NaN,827.4933991728834,0.0
69.0,69.0,Inf,0.0,0.0,1.0,0.0,1.0,3.569835801530941,2.3013345965739886e11,3948.897716018126,NaN,NaN,1106.1846918350202,0.0
70.0,70.0,Inf,0.0,0.0,1.0,0.0,1.0,1.8399725037614463,5.926587949732161e11,2344.068986123483,NaN,NaN,1273.9695736384726,0.0
71.0,71.0,Inf,0.0,0.0,1.0,0.0,1.0,4.193665468012125,8.360175275198997e11,1528.1281668528568,NaN,NaN,364.3896201327708,0.0
72.0,72.0,Inf,0.0,0.0,1.0,0.0,1.0,1.5149333215300382,6.179419237296688e11,1329.804373784738,NaN,NaN,877.7972963467953,0.0
73.0,73.0,Inf,0.0,0.0,1.0,0.0,1.0,1.4367987766583143,7.313273044495538e11,1407.446190322108,NaN,NaN,979.5708440088777,0.0
74.0,74.0,Inf,0.0,0.0,1.0,0.0,1.0,1.6688441402049188,7.941539650565123e11,1429.1724376828909,NaN,NaN,856.3846097140033,0.0
75.0,75.0,Inf,0.0,0.0,1.0,0.0,1.0,1.5990447112471864,7.491240077204368e11,1339.330668242011,NaN,NaN,837.5817504173416,0.0
