mode_rank,eigen_index,vtk_w_field,lambda_real,lambda_imag,node_row,x,y,w,phi_1,phi_2
43,43,w43,1.0000000510049738,0.0,8,1.0,0.2499999999994109,-0.8479300608224283,0.002217590274269495,0.06316481131889888
43,43,w43,1.0000000510049738,0.0,9,1.0,0.4999999999986921,1.0,0.0524960966248181,0.28715797425814027
43,43,w43,1.0000000510049738,0.0,10,1.0,0.7499999999993406,-0.7380523932289542,-0.30239625129070646,0.3632208220229372
43,43,w43,1.0000000510049738,0.0,11,0.7500000000003471,1.0,0.7380504032465016,-0.3632215188343713,0.3023961376876885
43,43,w43,1.0000000510049738,0.0,12,0.5000000000020595,1.0,-0.9999976859117992,-0.2871583389371366,-0.052496135988366034
43,43,w43,1.0000000510049738,0.0,13,0.2500000000010405,1.0,0.8479283395235278,-0.06316572799754418,-0.0022177501109134925
43,43,w43,1.0000000510049738,0.0,14,0.0,0.7500000000003471,0.8479269913575808,0.0022176289469151103,0.06316607790528543
43,43,w43,1.0000000510049738,0.0,15,0.0,0.5000000000020595,-0.9999961877824729,0.05249534229807803,0.28715782133891155
43,43,w43,1.0000000510049738,0.0,16,0.0,0.2500000000010405,0.7380494608883122,-0.3023957533911912,0.36322022907011337
43,43,w43,1.0000000510049738,0.0,17,0.2499999999998184,0.2500000000006332,-8.502276834385468e-8,-0.06958375805230461,0.0695836110577756
43,43,w43,1.0000000510049738,0.0,18,0.2500000000002257,0.5000000000012177,0.06658279451047851,0.001612325376279226,0.11110732216268132
43,43,w43,1.0000000510049738,0.0,19,0.2500000000006332,0.7500000000000954,-0.10006133910590193,-0.06157397164699934,0.061573749666375036
43,43,w43,1.0000000510049738,0.0,20,0.4999999999995339,0.2500000000002257,-0.06658279105021106,-0.11110730045892152,-0.0016125735367921844
43,43,w43,1.0000000510049738,0.0,21,0.5000000000003757,0.5000000000003757,-3.4661641180949555e-8,-0.008297044807735953,0.008296871843792094
43,43,w43,1.0000000510049738,0.0,22,0.5000000000012177,0.749999999999844,0.06658289240135423,-0.11110743639765705,-0.0016127606152428217
43,43,w43,1.0000000510049738,0.0,23,0.7499999999995922,0.2499999999998184,0.10006139175194738,-0.0615739072142283,0.06157356353739305
43,43,w43,1.0000000510049738,0.0,24,0.749999999999844,0.4999999999995339,-0.06658306447798447,0.001612804852187351,0.1111072183974297
43,43,w43,1.0000000510049738,0.0,25,0.7500000000000953,0.7499999999995921,1.1875422731852247e-7,-0.06958363574105939,0.06958337806887233
44,44,w44,1.0000000514164833,0.0,1,0.0,0.0,0.673254299632254,-0.14656261884981023,-0.14656322523371884
44,44,w44,1.0000000514164833,0.0,2,1.0,0.0,0.6853866747689629,-0.04710347859003084,0.04710130480379359
44,44,w44,1.0000000514164833,0.0,3,1.0,1.0,0.6732547552631191,0.14656214882446977,0.14656390388205892
44,44,w44,1.0000000514164833,0.0,4,0.0,1.0,0.685387006371005,0.047102340196545946,-0.04710181269901338
44,44,w44,1.0000000514164833,0.0,5,0.2499999999994109,0.0,-0.8348837583281699,0.1766432977101833,-0.03356355908869147
44,44,w44,1.0000000514164833,0.0,6,0.4999999999986921,0.0,0.999997096450514,-0.09894317992622886,-0.03664156495965081
44,44,w44,1.0000000514164833,0.0,7,0.7499999999993406,0.0,-0.8444330082116946,0.018933535536795023,-0.055357145076414045
44,44,w44,1.0000000514164833,0.0,8,1.0,0.2499999999994109,-0.8444352191775479,0.055356586623263634,-0.0189347017780937
44,44,w44,1.0000000514164833,0.0,9,1.0,0.4999999999986921,1.0,0.0366420049403925,0.0989433536931085
44,44,w44,1.0000000514164833,0.0,10,1.0,0.7499999999993406,-0.8348860656170888,0.03356319295192261,-0.17664291965096635
44,44,w44,1.0000000514164833,0.0,11,0.7500000000003471,1.0,-0.8348848845344397,-0.17664398227981026,0.0335637914541632
44,44,w44,1.0000000514164833,0.0,12,0.5000000000020595,1.0,0.9999984068218131,0.09894281054905252,0.03664172033292852
44,44,w44,1.0000000514164833,0.0,13,0.2500000000010405,1.0,-0.8444340557630086,-0.018934393313995133,0.05535716431397824
44,44,w44,1.0000000514164833,0.0,14,0.0,0.7500000000003471,-0.8444350797144475,-0.05535711044252345,0.01893451977339609
44,44,w44,1.0000000514164833,0.0,15,0.0,0.5000000000020595,0.9999997848500487,-0.03664212867086911,-0.09894315763681369
44,44,w44,1.0000000514164833,0.0,16,0.0,0.2500000000010405,-0.8348859907159635,-0.03356322243152286,0.17664333946467117
44,44,w44,1.0000000514164833,0.0,17,0.2499999999998184,0.2500000000006332,0.11044516997080557,0.030899546986245374,0.030899850644385548
44,44,w44,1.0000000514164833,0.0,18,0.2500000000002257,0.5000000000012177,-0.07696344895400806,-0.030646377492073374,-0.02840393710522165
44,44,w44,1.0000000514164833,0.0,19,0.2500000000006332,0.7500000000000954,0.10216469052647464,0.014393986669742558,-0.014394072925579293
44,44,w44,1.0000000514164833,0.0,20,0.4999999999995339,0.2500000000002257,-0.07696329005720527,-0.02840416406604317,-0.03064599017551085
44,44,w44,1.0000000514164833,0.0,21,0.5000000000003757,0.5000000000003757,0.01277531826061253,-9.6065336925578e-8,1.4905738830968373e-7
44,44,w44,1.0000000514164833,0.0,22,0.5000000000012177,0.749999999999844,-0.0769633936880325,0.02840385484665414,0.030646212190041034
44,44,w44,1.0000000514164833,0.0,23,0.7499999999995922,0.2499999999998184,0.10216463997929322,-0.014394371190256213,0.014394212171087618
44,44,w44,1.0000000514164833,0.0,24,0.749999999999844,0.4999999999995339,-0.07696345293932558,0.030646255773145937,0.028404168229111303
44,44,w44,1.0000000514164833,0.0,25,0.7500000000000953,0.7499999999995921,0.1104452537635675,-0.03089974970261885,-0.03089961101094901
45,45,w45,1.5115916560756003e11,0.0,1,0.0,0.0,-1.3778184710121197e-36,1.0,0.9860049955827311
45,45,w45,1.5115916560756003e11,0.0,2,1.0,0.0,-1.1397445032157742e-36,-0.24786628882085393,-0.24861027030760427
45,45,w45,1.5115916560756003e11,0.0,3,1.0,1.0,2.9001790489114195e-36,0.027134151638232313,-0.024454942816774655
45,45,w45,1.5115916560756003e11,0.0,4,0.0,1.0,-5.06339857263135e-38,0.0012590687725767783,0.0014201400487797082
45,45,w45,1.5115916560756003e11,0.0,5,0.2499999999994109,0.0,-1.6322393242924657e-36,-0.24081400027681255,-0.25566255885089834
45,45,w45,1.5115916560756003e11,0.0,6,0.4999999999986921,0.0,3.565210750297888e-36,-0.24105286075884289,-0.25542369836911705
45,45,w45,1.5115916560756003e11,0.0,7,0.7499999999993406,0.0,-4.526948480107523e-36,-0.25006337890401353,-0.24641318022419495
45,45,w45,1.5115916560756003e11,0.0,8,1.0,0.2499999999994109,1.0869685068342209e-36,0.03974710604428273,-0.017924607690707015
45,45,w45,1.5115916560756003e11,0.0,9,1.0,0.4999999999986921,-5.577457979981182e-36,-0.009010322282771505,0.0016284794400422834
45,45,w45,1.5115916560756003e11,0.0,10,1.0,0.7499999999993406,7.573761818255581e-36,0.001172235331561381,-0.0010059239036669424
45,45,w45,1.5115916560756003e11,0.0,11,0.7500000000003471,1.0,-7.589293190773712e-36,0.0017051602178927837,0.0009740486035390706
45,45,w45,1.5115916560756003e11,0.0,12,0.5000000000020595,1.0,2.754535652597763e-36,-0.0011471552495229424,0.0038263640709295466
45,45,w45,1.5115916560756003e11,0.0,13,0.2500000000010405,1.0,-6.182406462674099e-36,0.0015597773741093564,0.0011194314472725282
45,45,w45,1.5115916560756003e11,0.0,14,0.0,0.7500000000003471,4.7474217556814067e-36,0.004163227543018974,-0.003996916114906238
45,45,w45,1.5115916560756003e11,0.0,15,0.0,0.5000000000020595,-6.060268821092607e-36,0.0007683760954875672,-0.008150218938806852
45,45,w45,1.5115916560756003e11,0.0,16,0.0,0.2500000000010405,1.1511723368077358e-35,0.05179392356733434,-0.02997142521236405
45,45,w45,1.5115916560756003e11,0.0,17,0.2499999999998184,0.2500000000006332,4.7170088681501316e-17,0.038410864106177535,-0.016588365751555974
45,45,w45,1.5115916560756003e11,0.0,18,0.2500000000002257,0.5000000000012177,3.703749665071754e-18,-0.021068335418337563,0.01368649257516597
45,45,w45,1.5115916560756003e11,0.0,19,0.2500000000006332,0.7500000000000954,-2.6334912382292435e-17,0.012837512659871217,-0.012671201231813107
45,45,w45,1.5115916560756003e11,0.0,20,0.4999999999995339,0.2500000000002257,1.1124015202154633e-17,-0.022803422697803236,0.044625921052076044
45,45,w45,1.5115916560756003e11,0.0,21,0.5000000000003757,0.5000000000003757,2.518114954279994e-17,0.03577426016660627,-0.04315610300963044
45,45,w45,1.5115916560756003e11,0.0,22,0.5000000000012177,0.749999999999844,5.1153275266906924e-18,0.002915614287776883,-0.0027493028597733774
45,45,w45,1.5115916560756003e11,0.0,23,0.7499999999995922,0.2499999999998184,-2.1863581201549555e-17,0.006682398998205613,0.01514009935571864
45,45,w45,1.5115916560756003e11,0.0,24,0.749999999999844,0.4999999999995339,7.86752491443458e-18,-0.01388475768760365,0.0065029148447268495
45,45,w45,1.5115916560756003e11,0.0,25,0.7500000000000953,0.7499999999995921,5.3977644472320115e-17,-0.02397281942671636,0.024139130854665434
46,46,w46,Inf,0.0,1,0.0,0.0,-1.4333545304632724e-38,0.07513146234400457,-0.2714302790974701
46,46,w46,Inf,0.0,2,1.0,0.0,-2.2289289288380908e-40,0.12771560300869025,-0.32401441976248174
46,46,w46,Inf,0.0,3,1.0,1.0,-4.18741301534729e-41,-0.09974912658575823,0.09655303460375589
