mode_rank,eigen_index,omega_sq,omega,Omega_FEM,Omega_exact,matched_m,matched_n,MAC,relative_residual,residual_ok
37.0,37.0,1.2784527159505507e10,113068.68337212346,373.640250216435,523.089033257736,7.0,2.0,0.4568849274520071,1.2973307758318917e-7,1.0
38.0,38.0,1.3861799016876305e10,117736.14150666016,389.06406318791414,602.0458684664509,6.0,5.0,0.39294866314150956,1.0811553439523933e-7,1.0
39.0,39.0,1.424025030975256e10,119332.51991704758,394.33936321713804,572.4370552631827,3.0,7.0,0.41732087828110437,9.501438758023468e-8,1.0
40.0,40.0,1.430308175608392e10,119595.49220637005,395.20836627839293,572.4370552631827,7.0,3.0,0.42181651149744753,1.0424852403854507e-7,1.0
41.0,41.0,1.4833203778075993e10,121791.64083826111,402.4656323918725,602.0458684664509,5.0,6.0,0.33771409861662366,9.381915590042887e-8,1.0
42.0,42.0,1.643866653631228e10,128213.36332969462,423.6864861858708,641.5242860708082,7.0,4.0,0.3816185349927412,9.235448090706503e-8,1.0
43.0,43.0,1.663276374363639e10,128968.07257471282,426.1804548316469,641.5242860708082,4.0,7.0,0.35537159904676524,7.901673456031298e-8,1.0
44.0,44.0,1.789195847451567e10,133760.825634846,442.0183101882898,710.6115168784338,6.0,6.0,0.5577956828331876,7.71257832803221e-8,1.0
45.0,45.0,1.8141714443581215e10,134691.1817587967,445.09271138034467,641.5242860708082,8.0,1.0,0.4815199159911422,9.975908948525781e-8,1.0
46.0,46.0,1.8150251596009846e10,134722.86961021074,445.1974252266375,641.5242860708082,1.0,8.0,0.4829407716744366,7.651100903077797e-8,1.0
47.0,47.0,1.898830299724429e10,137798.05150017285,455.35949394945925,671.1330992740764,8.0,2.0,0.4053166300238099,7.644121633812414e-8,1.0
48.0,48.0,1.90295463507643e10,137947.62176552485,455.8537552223807,671.1330992740764,2.0,8.0,0.44287432143219035,9.838741967469696e-8,1.0
49.0,49.0,1.9422992302593254e10,139366.39588721973,460.54215436191976,730.3507256806125,7.0,5.0,0.3416772336337545,9.720077310033687e-8,1.0
50.0,50.0,2.0020756044477547e10,141494.7209067446,467.57529447747214,730.3507256806125,5.0,7.0,0.25462245574294323,8.090748125731616e-8,1.0
51.0,51.0,2.056593854556176e10,143408.2931547606,473.8987749694384,720.4811212795231,3.0,8.0,0.405663065777676,7.188127272846616e-8,1.0
52.0,52.0,2.061580070799049e10,143582.03476755193,474.4729114831069,720.4811212795231,8.0,3.0,0.409646192382627,9.20697035968089e-8,1.0
53.0,53.0,2.2633040887899933e10,150442.8160062817,497.14465349218756,838.9163740925954,7.0,6.0,0.3578215304196527,6.809194358230572e-8,1.0
54.0,54.0,2.287843673342585e10,151256.1956860804,499.8325010731198,789.5683520871487,4.0,8.0,0.36206571042885555,6.469502159001289e-8,1.0
55.0,55.0,2.2999638330677494e10,151656.31648789803,501.1547171991881,789.5683520871487,8.0,4.0,0.3702805320808203,6.855142627818545e-8,1.0
56.0,56.0,2.4116445743154114e10,155294.7061015092,513.177929684474,838.9163740925954,6.0,7.0,0.2755939557422624,6.153056129478186e-8,1.0
57.0,57.0,2.6022125820352097e10,161313.7496320512,533.0681138074616,878.3947916969529,5.0,8.0,0.32721172091717476,1.1001413789213035e-7,1.0
58.0,58.0,2.6142668436864056e10,161686.945783709,534.3013562874003,809.3075608893273,9.0,1.0,0.4669230536368074,1.1743410621984692e-7,1.0
59.0,59.0,2.6158350643845543e10,161735.43410102048,534.4615879843876,809.3075608893273,1.0,9.0,0.48117811297778423,1.1969615795826672e-7,1.0
60.0,60.0,2.6344973906593884e10,162311.34866852005,536.3647220502157,878.3947916969529,8.0,5.0,0.2702152185904893,6.181967517232693e-8,1.0
61.0,61.0,2.7068441672224533e10,164524.8968157237,543.6794855985389,838.9163740925954,9.0,2.0,0.4121079962520147,9.339268374389731e-8,1.0
62.0,62.0,2.7127794259807426e10,164705.1737493617,544.2752183565748,838.9163740925954,2.0,9.0,0.4020625254140472,5.0944863895332086e-8,1.0
63.0,63.0,2.8009962112735912e10,167361.7701649212,553.0540536611916,967.2212313067571,7.0,7.0,0.4632717675034748,6.563999053843942e-8,1.0
64.0,64.0,2.8596377953064087e10,169104.63610754168,558.8134279412583,888.2643960980422,3.0,9.0,0.3557838027045034,5.09393531881862e-8,1.0
65.0,65.0,2.8687141052784992e10,169372.78722623948,559.6995446633954,888.2643960980422,9.0,3.0,0.3885836769165559,7.016389412554894e-8,1.0
66.0,66.0,3.0043799641486137e10,173331.47331481994,572.7811904078455,986.9604401089358,8.0,6.0,0.30825007080610667,9.091113636266809e-8,1.0
67.0,67.0,3.098857552994214e10,176035.72231209817,581.7174956858081,957.3516269056677,4.0,9.0,0.3385720515857041,5.8064605431744215e-8,1.0
68.0,68.0,3.099695499390777e10,176059.5211680066,581.7961400125243,986.9604401089358,6.0,8.0,0.200872251406967,5.490750363463188e-8,1.0
69.0,69.0,3.1073531216207115e10,176276.85955963453,582.514343927239,957.3516269056677,9.0,4.0,0.34028200129646435,4.2999000261181365e-8,1.0
70.0,70.0,3.4185913488595486e10,184894.33060155058,610.9911417487676,1115.2652973230975,7.0,8.0,0.31881082938947564,5.449431817568945e-8,1.0
71.0,71.0,3.4231106652434444e10,185016.5037298955,611.394868022773,1046.178066515472,5.0,9.0,0.28960421682256154,4.253662324941644e-8,1.0
72.0,72.0,3.4431988302995255e10,185558.58455753335,613.1861970631011,1046.178066515472,9.0,5.0,0.30587768519141656,5.222640024543294e-8,1.0
73.0,73.0,3.604599990968505e10,189857.84131735264,627.3932730064619,996.8300445100251,10.0,1.0,0.38145235869775024,3.784831398136536e-8,1.0
74.0,74.0,3.605883114107091e10,189891.62999213763,627.5049291125084,996.8300445100251,1.0,10.0,0.39831483916787525,4.410156198716961e-8,1.0
75.0,75.0,3.6213984531985466e10,190299.72288993347,628.8534893671826,1115.2652973230975,8.0,7.0,0.21147203831994724,4.805182082400266e-8,1.0
76.0,76.0,3.688972020837548e10,192066.96803036038,634.6934257383325,1026.4388577132931,10.0,2.0,0.25332849499318877,4.6976264670333154e-8,1.0
77.0,77.0,3.7005982318225685e10,192369.3902839682,635.6927928764211,1026.4388577132931,2.0,10.0,0.38087481749210816,3.776928141302086e-8,1.0
78.0,78.0,3.825983676222685e10,195601.2187135521,646.3725067200161,1154.743714927455,9.0,6.0,0.14738189883367597,3.959855112085306e-8,1.0
79.0,79.0,3.838162073462565e10,195912.278162002,647.4004158340587,1075.78687971874,3.0,10.0,0.21282061422464937,5.3852068332824424e-8,1.0
80.0,80.0,3.846153843787515e10,196116.13507785418,648.0740696414234,3207.6214303540414,18.0,1.0,0.0024526676353060126,4.6307176594718504e-8,1.0
81.0,81.0,3.846153843863823e10,196116.13507979966,648.0740696478524,3207.6214303540414,1.0,18.0,0.0026509882689805097,8.284920420359975e-8,1.0
82.0,82.0,3.8461538439415634e10,196116.13508178166,648.074069654402,3207.6214303540414,18.0,1.0,0.0018112631403954683,1.5894111277057952e-7,1.0
83.0,83.0,3.8705460065580185e10,196737.03277619134,650.1258523671671,1075.78687971874,10.0,3.0,0.13868683600421683,4.468355974718656e-8,1.0
84.0,84.0,3.906541854921968e10,197649.73703301424,653.1419222171235,78.95683520871486,2.0,2.0,0.007753630988260498,5.373782515566267e-7,1.0
85.0,85.0,3.918614648908635e10,197954.91024242452,654.1503800051047,1154.743714927455,9.0,6.0,0.13528755452141022,4.378440303908619e-8,1.0
86.0,86.0,3.921835004820708e10,198036.23418002846,654.4191183992268,49.34802200544679,2.0,1.0,0.006261652416040381,4.2227375079657766e-8,1.0
87.0,87.0,3.922042030421455e10,198041.461073722,654.436390890683,49.34802200544679,1.0,2.0,0.006440457528086282,1.9938925908101052e-7,1.0
88.0,88.0,3.922539099332991e10,198054.01029348007,654.4778603185616,3572.7967931943476,1.0,19.0,0.006197698976599079,2.739510524887871e-7,1.0
89.0,89.0,3.954596627384144e10,198861.67623210218,657.1468265999224,98.69604401089359,1.0,3.0,0.003250931652365861,5.428711846225974e-8,1.0
90.0,90.0,4.0045603658644806e10,200113.9766699088,661.2851064044927,128.30485721416164,2.0,3.0,0.006529897022225147,8.15765682554236e-8,1.0
91.0,91.0,4.0047915491828125e10,200119.75287769103,661.3041941276066,128.30485721416164,3.0,2.0,0.00629911767587629,5.128520999065327e-7,1.0
92.0,92.0,4.02108116332638e10,200526.33650786075,662.6477669435254,19.739208802178716,1.0,1.0,0.4923480007885904,1.506871152011466e-7,1.0
93.0,93.0,4.07172709601285e10,201785.20996378426,666.8077675646882,1144.8741105263655,4.0,10.0,0.016870286075191292,7.738653071864822e-8,1.0
94.0,94.0,4.080517044172193e10,202002.8971121997,667.5271239609694,1144.8741105263655,4.0,10.0,0.04195139125078165,5.677386018900461e-8,1.0
95.0,95.0,4.084346165802029e10,202097.65376673793,667.840251336786,1144.8741105263655,10.0,4.0,0.1552427980891612,4.279256565924548e-8,1.0
96.0,96.0,4.116009136436407e10,202879.49961581646,670.4238940393277,1263.3093633394378,8.0,8.0,0.267366250651818,4.567055687552204e-8,1.0
97.0,97.0,4.141802748730738e10,203514.19480544198,672.5212711590591,246.74011002723395,3.0,4.0,0.0017477503060617991,8.091764604766597e-8,1.0
98.0,98.0,4.143115289711444e10,203546.43916589266,672.6278240130197,246.74011002723395,4.0,3.0,0.0015699144635327085,4.3510630662427926e-8,1.0
99.0,99.0,4.155450097018022e10,203849.211355306,673.6283475287897,19.739208802178716,1.0,1.0,0.3276930377487414,1.0795768144572789e-7,1.0
100.0,100.0,4.157476865327107e10,203898.91773442808,673.7926043625888,3237.230243557309,2.0,18.0,0.006221957981050894,8.454801632016203e-8,1.0
101.0,101.0,4.1822133079418594e10,204504.60405433076,675.7941204444228,78.95683520871486,2.0,2.0,0.017584060021760196,1.1076163107142036e-7,1.0
102.0,102.0,4.2898501374796e10,207119.53402515175,684.4352672187284,335.5665496370382,3.0,5.0,0.0045843825956718405,1.044965536032888e-7,1.0
103.0,103.0,4.29519277576894e10,207248.46864980547,684.8613371434894,49.34802200544679,1.0,2.0,0.018342124351648698,3.8939208966012e-8,1.0
104.0,104.0,4.296226176173548e10,207273.3985868314,684.9437191756352,49.34802200544679,2.0,1.0,0.018659355912946485,4.1734683878575396e-7,1.0
105.0,105.0,4.358931332659677e10,208780.53866823117,689.9241273694063,1283.0485721416164,9.0,7.0,0.24138577514464676,4.2942864885597324e-8,1.0
106.0,106.0,4.376799324797127e10,209208.0143014872,691.3367386938482,49.34802200544679,2.0,1.0,0.029527928619517384,5.826091593260061e-8,1.0
107.0,107.0,4.388822564187883e10,209495.1685406583,692.2856520319606,49.34802200544679,2.0,1.0,0.04027049102412856,3.4539936059523946e-8,1.0
108.0,108.0,4.406209092285355e10,209909.72088698883,693.6555578077356,1026.4388577132931,10.0,2.0,0.002165670907194496,4.5834263701707094e-8,1.0
109.0,109.0,4.41901527293509e10,210214.53976676043,694.6628446984276,1233.7005501361698,5.0,10.0,0.12490450750849447,3.6450172662529584e-8,1.0
110.0,110.0,4.425570296456718e10,210370.39469603886,695.1778739093136,49.34802200544679,1.0,2.0,0.10017805568580444,4.382524768650164e-8,1.0
111.0,111.0,4.444453488642066e10,210818.72517976354,696.6594009698812,78.95683520871486,2.0,2.0,0.06759148276068336,1.368777193492823e-7,1.0
112.0,112.0,4.465881467074523e10,211326.32271145313,698.3367784991264,49.34802200544679,2.0,1.0,0.27306102766154433,2.3657622478905286e-8,1.0
113.0,113.0,4.4675921337692085e10,211366.79336568477,698.4705154890918,49.34802200544679,1.0,2.0,0.251013401767315,3.432373771392777e-8,1.0
114.0,114.0,4.48876228504546e10,211866.99330111474,700.1234473483688,1283.0485721416164,7.0,9.0,0.10891316150706466,4.337238970424344e-8,1.0
115.0,115.0,4.524034358804496e10,212697.77523059558,702.8688013999846,19.739208802178716,1.0,1.0,0.04745808572959518,1.0531918773074007e-7,1.0
116.0,116.0,4.568466598913188e10,213739.71551663458,706.311937178836,3651.7536284030625,19.0,3.0,0.006369286587057417,4.093257239398262e-8,1.0
117.0,117.0,4.6019034522849106e10,214520.475765949,708.8919924710057,49.34802200544679,2.0,1.0,0.03280971473616011,1.2980428673969335e-7,1.0
118.0,118.0,4.605762598162851e10,214610.40511034994,709.1891677961412,49.34802200544679,1.0,2.0,0.0352059917377238,3.1746299173512116e-8,1.0
119.0,119.0,4.627380166280385e10,215113.46230025645,710.851541573779,513.2194288566466,4.0,6.0,0.004987064611479511,5.807531772030099e-8,1.0
120.0,120.0,4.7555473763731255e10,218072.17558352384,720.6287348558516,78.95683520871486,2.0,2.0,0.47410950776645466,3.823264907587172e-8,1.0
121.0,121.0,4.78634785817446e10,218777.23506284787,722.9586337492975,1204.0917369329018,1.0,11.0,0.22729538914787892,2.8681664233783688e-8,1.0
122.0,122.0,4.789161372134057e10,218841.52650112036,723.1710875284209,1204.0917369329018,11.0,1.0,0.3738914583035679,3.511581905469435e-8,1.0
123.0,123.0,4.798898249023883e10,219063.87764813905,723.9058563055062,49.34802200544679,2.0,1.0,0.027347881286123005,3.947100997471051e-8,1.0
124.0,124.0,4.80537137196309e10,219211.5729600764,724.3939217155051,49.34802200544679,1.0,2.0,0.02061907116298292,2.2132697380572314e-7,1.0
125.0,125.0,4.825171781936895e10,219662.73652890912,725.8848108257321,1342.2661985481527,10.0,6.0,0.06624598621088457,4.0162355742958065e-8,1.0
126.0,126.0,4.8267043890483055e10,219697.6192189689,726.0000821515621,78.95683520871486,2.0,2.0,0.018035157679750776,3.5945625036861325e-8,1.0
127.0,127.0,4.836294561245459e10,219915.7693583036,726.7209685209338,49.34802200544679,1.0,2.0,0.022970011184537245,3.549855954968968e-8,1.0
128.0,128.0,4.8369458983591415e10,219930.5776457458,726.7699031335973,49.34802200544679,2.0,1.0,0.019620224437907403,4.7561964696212366e-8,1.0
129.0,129.0,4.875381658486696e10,220802.66435183014,729.6517505678631,1431.0926381579568,9.0,8.0,0.17973510275975463,3.9575746956218527e-8,1.0
130.0,130.0,4.883214335673136e10,220979.96143707546,730.2376362907532,1342.2661985481527,6.0,10.0,0.017759461799754715,3.821637108522693e-8,1.0
131.0,131.0,4.8922695834713455e10,221184.7549780804,730.9143852155812,1233.7005501361698,11.0,2.0,0.16131410627755058,3.3600544089852955e-8,1.0
132.0,132.0,4.896523070974506e10,221280.88645372214,731.2320557459282,1233.7005501361698,2.0,11.0,0.14239817306613334,3.789325334123487e-8,1.0
133.0,133.0,4.898639415387348e10,221328.70160436374,731.3900629351608,98.69604401089359,3.0,1.0,0.033199885222435596,3.888430227121237e-8,1.0
134.0,134.0,4.967785412518004e10,222885.29364940172,736.5338872359954,197.39208802178717,2.0,4.0,0.0013663880827858577,3.3827877399153286e-8,1.0
135.0,135.0,4.974191727903405e10,223028.96062851133,737.0086408496524,98.69604401089359,3.0,1.0,0.045271906898734345,3.664267092938656e-8,1.0
136.0,136.0,5.040899978951545e10,224519.48643606738,741.9341464722517,98.69604401089359,1.0,3.0,0.07903849255267606,3.41177409623559e-8,1.0
137.0,137.0,5.09916620134712e10,225813.3344456682,746.2097219864571,1283.0485721416164,11.0,3.0,0.056488835819798786,3.0745470204621725e-8,1.0
138.0,138.0,5.100053134088628e10,225832.9722181557,746.2746158368768,1283.0485721416164,3.0,11.0,0.03471557475490628,4.2795954558668707e-8,1.0
139.0,139.0,5.128097146148742e10,226453.02263711876,748.3235986920649,1431.0926381579568,8.0,9.0,0.12363058179251162,3.178484185256222e-8,1.0
140.0,140.0,5.132900226803143e10,226559.04808246222,748.6739642640869,128.30485721416164,2.0,3.0,0.014469420748848076,3.322260289753141e-8,1.0
141.0,141.0,5.138880145570203e10,226690.98229903638,749.1099464673167,128.30485721416164,3.0,2.0,0.014421499546403182,8.688276080336324e-8,1.0
142.0,142.0,5.141280664769266e10,226743.92306673326,749.2848914750675,98.69604401089359,1.0,3.0,0.33802222766582923,2.823289317955769e-8,1.0
143.0,143.0,5.186799291146262e10,227745.45640135749,752.5945007726085,3355.665496370382,4.0,18.0,0.006538332188542215,4.5706115410576106e-7,1.0
144.0,144.0,5.2029684521010056e10,228100.16335156374,753.7666449037326,78.95683520871486,2.0,2.0,0.2199600841165397,6.727182758654282e-8,1.0
145.0,145.0,5.2290890760060234e10,228672.0156907273,755.656355164077,98.69604401089359,3.0,1.0,0.2534989947590397,2.2207903118138095e-8,1.0
146.0,146.0,5.234218201706927e10,228784.1384735167,756.0268696457795,128.30485721416164,3.0,2.0,0.09951694749785603,4.367192220998129e-8,1.0
147.0,147.0,5.23820799804584e10,228871.3175137033,756.3149564742229,128.30485721416164,3.0,2.0,0.12122046036311399,4.559758717691605e-8,1.0
148.0,148.0,5.274845858591261e10,229670.32587148173,758.9553134132244,128.30485721416164,2.0,3.0,0.0954514551331715,3.265902279640513e-8,1.0
149.0,149.0,5.27677172479162e10,229712.24879817836,759.0938494990227,128.30485721416164,3.0,2.0,0.13024779131209274,3.926468595436582e-8,1.0
150.0,150.0,5.392708276251615e10,232222.05485809516,767.3876098600214,1470.5710557623142,10.0,7.0,0.0770883578915108,4.255989807135941e-8,1.0
151.0,151.0,5.417997653972656e10,232765.9265006942,769.1848567241909,98.69604401089359,3.0,1.0,0.04208586869544016,4.6439296374234096e-8,1.0
152.0,152.0,5.4283814624723465e10,232988.87231952403,769.9215906194477,128.30485721416164,2.0,3.0,0.01190347683633218,3.2455364258080356e-8,1.0
153.0,153.0,5.43309127402737e10,233089.9241500449,770.2555206707633,128.30485721416164,3.0,2.0,0.008178513621525442,1.2804487215788114e-7,1.0
154.0,154.0,5.455992570355304e10,233580.66209246227,771.8771849736195,1470.5710557623142,10.0,7.0,0.0647296193534882,3.323817788287909e-8,1.0
155.0,155.0,5.5532427963902336e10,235653.19425779558,778.7259552408751,1352.1358029492421,11.0,4.0,0.005257745217440745,4.965726141871328e-8,1.0
156.0,156.0,5.5561635584873985e10,235715.15773253527,778.9307161659655,1352.1358029492421,4.0,11.0,0.0051177585051852765,3.327291640423144e-8,1.0
157.0,157.0,5.564444994780515e10,235890.75850445085,779.5109963496552,1776.5287921960844,12.0,6.0,0.0037485196777001678,3.6834928572201006e-8,1.0
158.0,158.0,5.595200635877247e10,236541.76451268065,781.6622732598748,177.65287921960845,3.0,3.0,0.1211157405114255,3.456862813498321e-8,1.0
159.0,159.0,5.5985194154258644e10,236611.90619717058,781.8940594252551,1440.9622425590462,11.0,5.0,0.035641775177031126,5.019891244552359e-8,1.0
160.0,160.0,5.654170477179389e10,237784.99694428555,785.7705874541177,128.30485721416164,3.0,2.0,0.12541215105904746,2.5658329396827077e-8,1.0
161.0,161.0,5.655427842387907e10,237811.43459446827,785.8579517882092,128.30485721416164,2.0,3.0,0.10237160901739717,2.7280284955812572e-8,1.0
162.0,162.0,5.671329323528135e10,238145.52953033015,786.9619826454594,177.65287921960845,3.0,3.0,0.19800027152745467,6.715835379556273e-8,1.0
163.0,163.0,5.732254427284535e10,239421.26946628062,791.1777192638018,1598.875912976476,9.0,9.0,0.12922316713916832,3.474433610683625e-8,1.0
164.0,164.0,5.7773975087480385e10,240362.17482682332,794.286980854707,98.69604401089359,1.0,3.0,0.022242744390828826,3.5683279975351744e-8,1.0
165.0,165.0,5.822505978563154e10,241298.69412334485,797.3817485113992,128.30485721416164,2.0,3.0,0.058413744161754315,4.066782859937537e-8,1.0
166.0,166.0,5.8245566847425865e10,241341.18348807745,797.5221564156637,710.6115168784338,6.0,6.0,0.008961891904118313,4.297599632071042e-8,1.0
167.0,167.0,5.8468019739160255e10,241801.61235847924,799.0436631071108,128.30485721416164,3.0,2.0,0.04336630209875512,3.619843404625057e-8,1.0
168.0,168.0,5.867947041292033e10,242238.45774963216,800.4872371931298,197.39208802178717,4.0,2.0,0.038102106548579116,3.366087501730892e-8,1.0
169.0,169.0,6.006539536786094e10,245082.42566096195,809.8852495366498,1618.6151217786546,10.0,8.0,0.0939400718676827,2.903986085336339e-8,1.0
170.0,170.0,6.033171936235315e10,245625.16027954698,811.6787390568367,1549.5278909710291,6.0,11.0,0.07177642265970037,3.7326831101720123e-8,1.0
171.0,171.0,6.036531282742702e10,245693.53436227623,811.904684107379,197.39208802178717,4.0,2.0,0.0028358398819897093,3.536691378784979e-8,1.0
172.0,172.0,6.041540377781269e10,245795.45109259587,812.2414722566896,167.7832748185191,1.0,4.0,0.29713126277455554,2.6952993817842982e-8,1.0
173.0,173.0,6.04843202037391e10,245935.6017410637,812.7046060069002,167.7832748185191,4.0,1.0,0.31562865970230475,2.3819180197246972e-8,1.0
174.0,174.0,6.0525994537363174e10,246020.31326165565,812.9845388123971,167.7832748185191,4.0,1.0,0.2346607545004323,2.8259916354206404e-8,1.0
175.0,175.0,6.054139360310572e10,246051.6076011407,813.0879522818639,197.39208802178717,4.0,2.0,0.02026446614377638,1.4849021109416788e-7,1.0
176.0,176.0,6.059705177474885e10,246164.684255782,813.4616188734766,3809.6672988204923,19.0,5.0,0.006552580915673982,1.0163914322771944e-7,1.0
177.0,177.0,6.0983196762434235e10,246947.76120150235,816.0493297869815,197.39208802178717,2.0,4.0,0.08709108746270461,2.9556250021775265e-8,1.0
178.0,178.0,6.110031828215812e10,247184.78570122013,816.8325872791601,1431.0926381579568,12.0,1.0,0.36327892469661166,4.470813832969471e-8,1.0
179.0,179.0,6.1117738855629585e10,247220.0211464063,816.9490242992368,1431.0926381579568,1.0,12.0,0.33090988302764807,2.7109176399244577e-8,1.0
180.0,180.0,6.170846103930034e10,248411.8778144482,820.8875651081332,177.65287921960845,3.0,3.0,0.1839262136254696,3.488498294863855e-8,1.0
181.0,181.0,6.213451911996116e10,249267.96649381396,823.7165463859372,1460.701451361225,2.0,12.0,0.15298565016757984,2.353184299776827e-8,1.0
182.0,182.0,6.218146468257629e10,249362.11557206578,824.0276660001975,197.39208802178717,4.0,2.0,0.10534308335191336,4.176347273694135e-8,1.0
183.0,183.0,6.2425489138285065e10,249850.9338351271,825.6429866413648,246.74011002723395,3.0,4.0,0.03610014373074814,2.8016707941574994e-8,1.0
184.0,184.0,6.250259353700568e10,250005.187020201,826.1527228207276,246.74011002723395,4.0,3.0,0.03372128487118423,2.5962526608696147e-8,1.0
185.0,185.0,6.2835562766172226e10,250670.22712355017,828.3503759923096,177.65287921960845,3.0,3.0,0.4273321882098867,4.1129685789382006e-8,1.0
