index,omega_sq_real,omega_sq_imag,Omega,is_finite,is_positive,is_real_mode
196.0,6.576724979068618e10,0.0,847.4540505032076,1.0,1.0,1.0
197.0,6.621917649272432e10,0.0,850.3607512700416,1.0,1.0,1.0
198.0,6.623188406030075e10,0.0,850.4423401609802,1.0,1.0,1.0
199.0,6.629650611712903e10,0.0,850.8571247859707,1.0,1.0,1.0
200.0,6.6432043044075676e10,0.0,851.7264291081417,1.0,1.0,1.0
201.0,6.707361956665324e10,0.0,855.8293788295966,1.0,1.0,1.0
202.0,6.74398738736381e10,0.0,858.162818292734,1.0,1.0,1.0
203.0,6.873620764012021e10,0.0,866.3713911655396,1.0,1.0,1.0
204.0,6.881989868045766e10,0.0,866.8986639686312,1.0,1.0,1.0
205.0,6.897771872623611e10,0.0,867.8920949579494,1.0,1.0,1.0
206.0,6.904332572993105e10,0.0,868.3047373882322,1.0,1.0,1.0
207.0,6.904697516185915e10,0.0,868.3276851324631,1.0,1.0,1.0
208.0,6.925005528005432e10,0.0,869.6037049473704,1.0,1.0,1.0
209.0,6.937297153238495e10,0.0,870.375119780916,1.0,1.0,1.0
210.0,7.007335275100801e10,0.0,874.7576876146944,1.0,1.0,1.0
211.0,7.035693232290753e10,0.0,876.5259271499903,1.0,1.0,1.0
212.0,7.037050787698175e10,0.0,876.6104870560474,1.0,1.0,1.0
213.0,7.088049966185126e10,0.0,879.7812548056567,1.0,1.0,1.0
214.0,7.089604270223067e10,0.0,879.8777109964537,1.0,1.0,1.0
215.0,7.19308582193093e10,0.0,886.2759004705349,1.0,1.0,1.0
216.0,7.209941444735321e10,0.0,887.3137020045938,1.0,1.0,1.0
217.0,7.293354899867018e10,0.0,892.4317089085744,1.0,1.0,1.0
218.0,7.297573086813705e10,0.0,892.6897451410857,1.0,1.0,1.0
219.0,7.323343119729196e10,0.0,894.2645406558555,1.0,1.0,1.0
220.0,7.345428282912866e10,0.0,895.61195196027,1.0,1.0,1.0
221.0,7.358357253738039e10,0.0,896.3998059505556,1.0,1.0,1.0
222.0,7.366681557478885e10,0.0,896.9066986463499,1.0,1.0,1.0
223.0,7.371559058909637e10,0.0,897.2035717901108,1.0,1.0,1.0
224.0,7.372245303686758e10,0.0,897.2453327616666,1.0,1.0,1.0
225.0,7.38385613021772e10,0.0,897.9516075044216,1.0,1.0,1.0
226.0,7.431418460838692e10,0.0,900.8389955611298,1.0,1.0,1.0
227.0,7.432586649405862e10,0.0,900.9097968804203,1.0,1.0,1.0
228.0,7.466568669001518e10,0.0,902.9669421717308,1.0,1.0,1.0
229.0,7.466620753764352e10,0.0,902.9700915927766,1.0,1.0,1.0
230.0,7.559917384210562e10,0.0,908.593956812279,1.0,1.0,1.0
231.0,7.560178101731175e10,0.0,908.6096239359588,1.0,1.0,1.0
232.0,7.664960553856796e10,0.0,914.8845241237619,1.0,1.0,1.0
233.0,7.711773682278764e10,0.0,917.6740631100134,1.0,1.0,1.0
234.0,7.722699491990115e10,0.0,918.3238995721066,1.0,1.0,1.0
235.0,7.727557191405035e10,0.0,918.6126742547317,1.0,1.0,1.0
236.0,7.768493323566142e10,0.0,921.0425999558449,1.0,1.0,1.0
237.0,7.786472048261606e10,0.0,922.1077744332099,1.0,1.0,1.0
238.0,7.812316592864757e10,0.0,923.6368182033625,1.0,1.0,1.0
239.0,7.834789610996971e10,0.0,924.9643374319191,1.0,1.0,1.0
240.0,7.836529267318428e10,0.0,925.0670224319816,1.0,1.0,1.0
241.0,7.837239825746983e10,0.0,925.1089605941403,1.0,1.0,1.0
242.0,7.851739902585924e10,0.0,925.9643607409429,1.0,1.0,1.0
243.0,7.855428646687126e10,0.0,926.1818440340072,1.0,1.0,1.0
244.0,7.878067299817566e10,0.0,927.5154711055111,1.0,1.0,1.0
245.0,7.930003222133362e10,0.0,930.5677578000234,1.0,1.0,1.0
246.0,7.956107480135268e10,0.0,932.0981369098273,1.0,1.0,1.0
247.0,7.971139657814218e10,0.0,932.9782691109759,1.0,1.0,1.0
248.0,7.973831917111137e10,0.0,933.1358129171424,1.0,1.0,1.0
249.0,7.974832779358443e10,0.0,933.1943739146426,1.0,1.0,1.0
250.0,7.980103420886513e10,0.0,933.5027014212691,1.0,1.0,1.0
251.0,7.98614182931144e10,0.0,933.8558174369367,1.0,1.0,1.0
252.0,8.182690596243161e10,0.0,945.2776381094357,1.0,1.0,1.0
253.0,8.194591451869539e10,0.0,945.9647913871602,1.0,1.0,1.0
254.0,8.207963837157924e10,0.0,946.7363154636276,1.0,1.0,1.0
255.0,8.248937015280252e10,0.0,949.0963713283301,1.0,1.0,1.0
256.0,8.256171620105612e10,0.0,949.5124753869919,1.0,1.0,1.0
257.0,8.297553714807108e10,0.0,951.8891036549038,1.0,1.0,1.0
258.0,8.473544559689554e10,0.0,961.9309049604859,1.0,1.0,1.0
259.0,8.492479389508603e10,0.0,963.0050619463739,1.0,1.0,1.0
260.0,8.534243263615872e10,0.0,965.3700660300448,1.0,1.0,1.0
261.0,8.564356756435913e10,0.0,967.0717438757074,1.0,1.0,1.0
262.0,8.572375780636613e10,0.0,967.5243848325055,1.0,1.0,1.0
263.0,8.588647362136836e10,0.0,968.4421985567039,1.0,1.0,1.0
264.0,8.617345490727522e10,0.0,970.0588268695077,1.0,1.0,1.0
265.0,8.618267465428842e10,0.0,970.1107190547013,1.0,1.0,1.0
266.0,8.620362845283578e10,0.0,970.2286445498128,1.0,1.0,1.0
267.0,8.652656115740799e10,0.0,972.0442622838196,1.0,1.0,1.0
268.0,8.689627914455762e10,0.0,974.1187649658377,1.0,1.0,1.0
269.0,8.68987294046165e10,0.0,974.1324987384479,1.0,1.0,1.0
270.0,8.75172158385392e10,0.0,977.5929607750088,1.0,1.0,1.0
271.0,8.754612187049115e10,0.0,977.7543918723983,1.0,1.0,1.0
272.0,8.773949203456284e10,0.0,978.8336186591805,1.0,1.0,1.0
273.0,8.77859177881405e10,0.0,979.0925503988344,1.0,1.0,1.0
274.0,8.778815866787631e10,0.0,979.1050467918185,1.0,1.0,1.0
275.0,8.79428632024994e10,0.0,979.9673801567548,1.0,1.0,1.0
276.0,8.831130092216057e10,0.0,982.0180273650751,1.0,1.0,1.0
277.0,8.839038775158826e10,0.0,982.4576501037304,1.0,1.0,1.0
278.0,8.87380523827963e10,0.0,984.3878971320887,1.0,1.0,1.0
279.0,8.932983137195985e10,0.0,987.6648007202655,1.0,1.0,1.0
280.0,8.933815745119833e10,0.0,987.7108278069476,1.0,1.0,1.0
281.0,8.947388391862798e10,0.0,988.4608299732556,1.0,1.0,1.0
282.0,8.974555914834993e10,0.0,989.9603557213699,1.0,1.0,1.0
283.0,9.004305456216109e10,0.0,991.5997961974373,1.0,1.0,1.0
284.0,9.018922701646516e10,0.0,992.4043324269596,1.0,1.0,1.0
285.0,9.097714107597267e10,0.0,996.7298433124303,1.0,1.0,1.0
286.0,9.130065888904868e10,0.0,998.5004732439596,1.0,1.0,1.0
287.0,9.137426416274318e10,0.0,998.9028804929713,1.0,1.0,1.0
288.0,9.144145676899689e10,0.0,999.2700875726473,1.0,1.0,1.0
289.0,9.152442359318347e10,0.0,999.7233145413602,1.0,1.0,1.0
290.0,9.156548183942607e10,0.0,999.9475294666879,1.0,1.0,1.0
291.0,9.158242416314899e10,0.0,1000.0400351293877,1.0,1.0,1.0
292.0,9.188838094477094e10,0.0,1001.7090994479877,1.0,1.0,1.0
293.0,9.193200606757936e10,0.0,1001.9468580009454,1.0,1.0,1.0
294.0,9.312527684731764e10,0.0,1008.4284918489305,1.0,1.0,1.0
295.0,9.34133719129594e10,0.0,1009.9871391703542,1.0,1.0,1.0
296.0,9.389424600510063e10,0.0,1012.5834120583346,1.0,1.0,1.0
297.0,9.426630643049774e10,0.0,1014.587633583731,1.0,1.0,1.0
298.0,9.429702749055173e10,0.0,1014.7529453994332,1.0,1.0,1.0
299.0,9.516230581371284e10,0.0,1019.3980476171926,1.0,1.0,1.0
300.0,9.530550112320482e10,0.0,1020.1647280049416,1.0,1.0,1.0
301.0,9.544024171844574e10,0.0,1020.8856153190854,1.0,1.0,1.0
302.0,9.557592655349905e10,0.0,1021.6110404474932,1.0,1.0,1.0
303.0,9.55760740619701e10,0.0,1021.6118288061829,1.0,1.0,1.0
304.0,9.57166157968093e10,0.0,1022.362677576386,1.0,1.0,1.0
305.0,9.644160057031929e10,0.0,1026.2272059480233,1.0,1.0,1.0
306.0,9.644572938480609e10,0.0,1026.249172902021,1.0,1.0,1.0
307.0,9.695897196366951e10,0.0,1028.9761774906508,1.0,1.0,1.0
308.0,9.730959807229568e10,0.0,1030.835006656967,1.0,1.0,1.0
309.0,9.762891383773407e10,0.0,1032.5249338916983,1.0,1.0,1.0
310.0,9.774801634675432e10,0.0,1033.1545569306447,1.0,1.0,1.0
311.0,9.775493657467659e10,0.0,1033.191128202071,1.0,1.0,1.0
312.0,9.780930255600278e10,0.0,1033.4783906359874,1.0,1.0,1.0
313.0,9.786486908256888e10,0.0,1033.7719140998424,1.0,1.0,1.0
314.0,9.800723872687804e10,0.0,1034.52358450521,1.0,1.0,1.0
315.0,9.83150645908553e10,0.0,1036.1469516106968,1.0,1.0,1.0
316.0,9.83914957200963e10,0.0,1036.5496289437624,1.0,1.0,1.0
317.0,9.843224014654486e10,0.0,1036.7642270064443,1.0,1.0,1.0
318.0,9.918466307105548e10,0.0,1040.719232423388,1.0,1.0,1.0
319.0,9.959307973246597e10,0.0,1042.8597368191604,1.0,1.0,1.0
320.0,9.982449143918306e10,0.0,1044.0706137593754,1.0,1.0,1.0
321.0,9.989469033912697e10,0.0,1044.4376565900268,1.0,1.0,1.0
322.0,9.997838018696936e10,0.0,1044.8750698728081,1.0,1.0,1.0
323.0,1.000893805923413e11,0.0,1045.454942151199,1.0,1.0,1.0
324.0,1.0011771928230063e11,0.0,1045.6029335090461,1.0,1.0,1.0
325.0,1.0208520638374359e11,0.0,1055.8269051840268,1.0,1.0,1.0
326.0,1.0232331640159114e11,0.0,1057.05752686662,1.0,1.0,1.0
327.0,1.0249705907808809e11,0.0,1057.954576119751,1.0,1.0,1.0
328.0,1.0259915790081364e11,0.0,1058.481366995605,1.0,1.0,1.0
329.0,1.028379707852651e11,0.0,1059.7125275163519,1.0,1.0,1.0
