mode_rank,eigen_index,vtk_w_field,lambda_real,lambda_imag,lambda_isfinite,selected_positive_mode,vector_isfinite,vector_norm,w_norm,w_min,w_min_node,w_max,w_max_node,phi_1_norm,phi_2_norm,rebuild_error,relative_rebuild_error
44,44,w44,1.0000001382714587,0.0,true,true,true,4.001865936859724,3.322320619779099,-1.0,8,0.9946785068857147,14,1.5775164949625793,1.5775165241954703,0.0,0.0
45,45,w45,1.0000001384984512,0.0,true,true,true,3.827703848210221,3.3152035354696596,-0.9999956020047824,11,1.0,16,1.3529108472077807,1.352913340728195,0.0,0.0
46,46,w46,1.0000001513295171,0.0,true,true,true,3.952202080281141,3.6280777046690664,-1.0,15,0.8832914283619266,14,1.1083665196968329,1.1083668662843318,0.0,0.0
47,47,w47,1.990797238212799e11,0.0,true,true,true,1.580568475786598,1.1434164675017596e-18,-7.459233371155144e-19,23,4.666931441452853e-19,18,1.1169762773558332,1.1182847144062529,0.0,0.0
48,48,w48,Inf,0.0,false,false,true,1.8609688769120942,1.1677638062649237e-23,-7.202470452932913e-24,25,5.874475994382729e-24,17,1.3157194638070395,1.316087935281977,0.0,0.0
49,49,w49,Inf,0.0,false,false,true,2.6030792482868015,1.1208023883824258e-21,-7.134209601921316e-22,25,5.399016738440581e-22,17,1.7774449975678952,1.901765194097905,0.0,0.0
50,50,w50,Inf,0.0,false,false,true,2.12969921179164,6.99257241549315e-20,-1.5206319469243697e-36,5,5.120696099896495e-20,25,1.5720521289467162,1.4367570555177478,0.0,0.0
51,51,w51,Inf,0.0,false,false,true,2.7444716276702765,1.7066016178099916e-19,-1.0154124258604307e-19,25,8.893466167263287e-20,17,2.0611713471946445,1.8120974567034052,0.0,0.0
52,52,w52,Inf,0.0,false,false,true,2.2859780805694103,1.1739341832886306e-19,-9.407834590260259e-20,25,1.5915584326397725e-20,17,1.6215692648839333,1.6112755518618118,0.0,0.0
53,53,w53,Inf,0.0,false,false,true,2.032435760786174,1.7427439430966769e-19,-1.1353894146514287e-19,25,8.75626202499496e-20,17,1.3081763610765438,1.5554644740536523,0.0,0.0
54,54,w54,Inf,0.0,false,false,true,2.4110170712071874,1.686835297728268e-19,-7.846905303294699e-20,22,7.566237218751025e-20,20,1.7083843056542378,1.7013013788999207,0.0,0.0
55,55,w55,Inf,0.0,false,false,true,2.6515482681648974,9.116545382197562e-19,-4.539728669602654e-19,18,5.041144036707153e-19,25,1.7808204154109906,1.9645322258654079,0.0,0.0
56,56,w56,Inf,0.0,false,false,true,2.992885564676956,1.523623068999097e-18,-6.397780522326638e-19,20,8.815753947789857e-19,18,2.176144023295343,2.0546924814014536,0.0,0.0
57,57,w57,Inf,0.0,false,false,true,2.3346978480136884,4.4279836335928565e-19,-3.3325748129792894e-19,25,8.789418215688715e-20,23,1.716877179625826,1.5821336200207041,0.0,0.0
58,58,w58,Inf,0.0,false,false,true,2.5761626042457744,2.315948854740456e-18,-1.3029499462761165e-18,17,6.009557132609282e-19,22,1.8730421701154933,1.7687076616794002,0.0,0.0
59,59,w59,Inf,0.0,false,false,true,2.1940661773553427,1.4044109119250185e-18,-4.825665770953254e-19,20,1.0453118804107978e-18,18,1.5371524865350097,1.5655952937314046,0.0,0.0
60,60,w60,Inf,0.0,false,false,true,2.3538536110883834,5.168148146013516e-18,-3.2204199786224065e-18,20,1.529766907513142e-18,24,1.5342700515096475,1.7851168677356688,0.0,0.0
61,61,w61,Inf,0.0,false,false,true,2.4954925983361496,7.717302913944466e-18,-5.673168875218613e-18,20,2.0812091774386132e-18,24,1.650710000095875,1.871534077684396,0.0,0.0
62,62,w62,Inf,0.0,false,false,true,2.323304911996159,9.898988215908718e-18,-3.702702425053365e-18,24,6.6189578720176254e-18,20,1.588524862355072,1.6953862320383748,0.0,0.0
63,63,w63,Inf,0.0,false,false,true,2.336796499161399,4.744778189982776e-18,-2.9007338049240465e-18,20,5.493403704352332e-19,24,1.597224330763717,1.7057233995315202,0.0,0.0
64,64,w64,Inf,0.0,false,false,true,2.091405552731964,1.2311452599447666e-17,-6.002186457807312e-18,21,4.61321833027684e-18,24,1.3372625841968782,1.608013049357865,0.0,0.0
65,65,w65,Inf,0.0,false,false,true,1.6829041083234026,4.9996396131727866e-17,-1.3006459423542723e-17,18,3.3775262901499065e-17,23,1.1285241167356375,1.2484388474241883,0.0,0.0
66,66,w66,Inf,0.0,false,false,true,2.622339015601825,0.053809026852327746,-0.001552667613700854,19,0.032690461539834,17,1.8650314985993637,1.842667634330447,0.0,0.0
67,67,w67,Inf,0.0,false,false,true,2.8908983305072624,0.16513487289176618,-0.10888987468263146,17,0.012833514139005572,25,2.0509130519782297,2.0307090594937622,0.0,0.0
68,68,w68,Inf,0.0,false,false,true,2.8398473438086955,0.28698826873152755,-0.1987193253233736,17,0.010249377268272731,25,2.018530840247408,1.9768419048365693,0.0,0.0
69,69,w69,Inf,0.0,false,false,true,3.569835801530941,0.3179122836622015,-0.06042111472249801,19,0.2017625610505862,20,2.4001986373962017,2.623300579581028,0.0,0.0
70,70,w70,Inf,0.0,false,false,true,1.8399725037614463,1.7114018843898227,-0.44422997506493145,25,1.0,17,0.4427807120035422,0.5104386797478864,0.0,0.0
71,71,w71,Inf,0.0,false,false,true,4.193665468012125,2.0499768906235736,-1.0,18,0.9757347999379767,22,2.5881715927084077,2.5856899683070838,0.0,0.0
72,72,w72,Inf,0.0,false,false,true,1.5149333215300382,1.421146328745032,-0.5745934682294054,18,1.0,24,0.35053703139745834,0.3904995142066226,0.0,0.0
73,73,w73,Inf,0.0,false,false,true,1.4367987766583143,1.395508344517997,-0.6559466961767125,24,1.0,21,0.2174727143752512,0.2639181757471986,0.0,0.0
74,74,w74,Inf,0.0,false,false,true,1.6688441402049188,1.6203534390220822,-0.7215522701035066,22,1.0,19,0.28713523613081254,0.2775767517601366,0.0,0.0
75,75,w75,Inf,0.0,false,false,true,1.5990447112471864,1.573482582544314,-0.7050247403475367,20,1.0,25,0.20841083655427312,0.19406564405896817,0.0,0.0
