mode_rank,eigen_index,lambda_real,lambda_imag,lambda_isfinite,lambda_isinf,lambda_isnan,vector_isfinite,norm_v,norm_Kv,norm_KGv,residual_norm,relative_residual,KGv_over_v,selected_positive_mode
18.0,18.0,5.871979647206494e10,0.0,1.0,0.0,0.0,1.0,2.5923215713288115,4.43406462247601e10,0.7551226131849924,3730.2579360880104,8.412727945324826e-8,0.2912920301002318,1.0
19.0,19.0,6.36419247731434e10,0.0,1.0,0.0,0.0,1.0,3.2906654690534234,6.098748874015921e10,0.9582910763922429,4236.809617646619,6.947014387980125e-8,0.2912149792813489,1.0
20.0,20.0,7.96080882226092e10,0.0,1.0,0.0,0.0,1.0,2.141867930272396,4.110870989246605e10,0.5163886099300449,2368.9019500368986,5.7625304931443896e-8,0.24109264751182496,1.0
21.0,21.0,8.31761595681293e10,0.0,1.0,0.0,0.0,1.0,2.437155565102397,5.4651371250704e10,0.6570557166935358,2623.1999790347368,4.799879525439987e-8,0.26959941585260666,1.0
22.0,22.0,9.264845646142416e10,0.0,1.0,0.0,0.0,1.0,2.8605100010180573,5.6962874534065704e10,0.6148281018836383,3073.70313005536,5.395976151299587e-8,0.2149365328786897,1.0
23.0,23.0,1.016154009417811e11,0.0,1.0,0.0,0.0,1.0,3.776437373613653,6.5859927487331894e10,0.648129383477095,5321.1513911179845,8.07949779802218e-8,0.17162455493255102,1.0
24.0,24.0,1.1873498888603758e11,0.0,1.0,0.0,0.0,1.0,3.5252977312819462,7.303912489697405e11,6.151440745800986,3956.763870204436,5.417321025937376e-9,1.7449421906172062,1.0
25.0,25.0,1.2009098142986394e11,0.0,1.0,0.0,0.0,1.0,2.7159449043235964,2.8192014910935455e11,2.3475547113000412,5429.8484814991625,1.9260235552977403e-8,0.8643602112704483,1.0
26.0,26.0,1.4020833055383203e11,0.0,1.0,0.0,0.0,1.0,3.4549999746882336,2.776841578084991e11,1.9805111188098223,4485.134693793809,1.615192861267555e-8,0.5732304293254116,1.0
27.0,27.0,1.5030993008566638e11,0.0,1.0,0.0,0.0,1.0,3.234030767098193,1.873131400251189e11,1.2461794073963917,2767.1180306435576,1.4772685089110589e-8,0.3853331947471094,1.0
28.0,28.0,1.5785175183623108e11,0.0,1.0,0.0,0.0,1.0,2.6950757364954634,3.632859302914716e11,2.301437431347264,2988.1568999201027,8.225358184179179e-9,0.8539416537287868,1.0
29.0,29.0,1.7400191990956085e11,0.0,1.0,0.0,0.0,1.0,2.6724251481189105,1.4569345057331232e11,0.8373094411000729,4015.304231329925,2.755995012493332e-8,0.31331445959840837,1.0
