mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,relative_residual
238,1,1,64770089818.1282,19.7392,1.202287,2.70e-11
239,1,1,64770089964.3165,19.7392,1.202287,1.11e-11
240,1,1,64770652166.5811,19.7392,1.202287,1.04e-10
241,1,1,64770652266.2202,19.7392,1.202287,2.50e-11
242,1,1,64770653044.1744,19.7392,1.202287,2.11e-11
243,1,1,64770653405.2224,19.7392,1.202287,7.39e-12
244,1,1,64771208803.9712,19.7392,1.202287,2.75e-11
245,1,1,64771208926.5103,19.7392,1.202287,1.66e-11
246,1,1,64771311593.1180,19.7392,1.202287,2.03e-11
247,1,1,64771311708.5695,19.7392,1.202287,1.58e-11
248,1,1,64771370192.3515,19.7392,1.202287,3.11e-11
249,1,1,64771370326.3636,19.7392,1.202287,1.35e-11
250,1,1,64771434236.9273,19.7392,1.202287,2.68e-11
251,1,1,64771434239.7235,19.7392,1.202287,2.45e-11
252,1,1,64771434354.5294,19.7392,1.202287,7.30e-12
253,1,1,64771434354.8811,19.7392,1.202287,1.64e-11
254,1,1,64772534039.6958,19.7392,1.202287,3.99e-11
255,1,1,64772534051.4529,19.7392,1.202287,3.20e-11
256,1,1,64772534232.2550,19.7392,1.202287,1.29e-11
257,1,1,64772534248.2757,19.7392,1.202287,1.32e-11
258,1,1,64772664610.9119,19.7392,1.202287,2.45e-11
259,1,1,64772664789.0345,19.7392,1.202287,1.47e-11
260,1,1,64772668586.0055,19.7392,1.202287,2.88e-11
261,1,1,64772668763.5065,19.7392,1.202287,1.31e-11
262,1,1,64776393381.2181,19.7392,1.202287,2.13e-11
263,1,1,64776393431.6094,19.7392,1.202287,1.54e-11
264,1,1,64776393500.8095,19.7392,1.202287,1.53e-11
265,1,1,64776393505.8572,19.7392,1.202287,9.91e-12
266,1,1,64776919500.6432,19.7392,1.202287,1.96e-11
267,1,1,64776919588.7107,19.7392,1.202287,1.46e-11
268,1,1,64777039221.9698,19.7392,1.202287,2.67e-11
269,1,1,64777039237.1914,19.7392,1.202287,2.40e-11
270,1,1,64777039337.7728,19.7392,1.202287,1.53e-11
271,1,1,64777039344.5183,19.7392,1.202287,1.08e-11
272,1,1,64777153715.9835,19.7392,1.202287,2.53e-11
273,1,1,64777153798.9831,19.7392,1.202287,1.02e-11
274,1,1,64777169124.7529,19.7392,1.202287,2.50e-11
275,1,1,64777169212.9355,19.7392,1.202287,1.48e-11
276,1,1,64777176704.5891,19.7392,1.202287,2.01e-11
277,1,1,64777176778.7005,19.7392,1.202287,1.22e-11
278,1,1,64777649559.4262,19.7392,1.202287,1.90e-11
279,1,1,64777649717.2349,19.7392,1.202287,1.26e-11
280,1,1,64777729459.4376,19.7392,1.202287,2.61e-11
281,1,1,64777729590.4580,19.7392,1.202287,9.39e-12
282,1,1,64778358814.0162,19.7392,1.202287,3.42e-11
283,1,1,64778358876.0532,19.7392,1.202287,2.53e-11
284,1,1,64778358937.6905,19.7392,1.202287,1.96e-11
285,1,1,64778359109.2133,19.7392,1.202287,1.38e-11
286,1,1,64778515394.5752,19.7392,1.202287,2.82e-11
287,1,1,64778515500.6076,19.7392,1.202287,1.26e-11
288,1,1,64778515952.2829,19.7392,1.202287,1.48e-11
289,1,1,64778516062.7784,19.7392,1.202287,1.31e-11
290,1,1,64778661989.2457,19.7392,1.202287,2.67e-11
291,1,1,64778662009.9036,19.7392,1.202287,3.02e-11
292,1,1,64778662239.9394,19.7392,1.202287,1.39e-11
293,1,1,64778662296.4051,19.7392,1.202287,1.37e-11
294,1,1,64780987261.4756,19.7392,1.202287,1.45e-11
295,1,1,64780987263.3416,19.7392,1.202287,1.95e-11
296,1,1,64780988035.1154,19.7392,1.202287,2.50e-11
297,1,1,64780988167.5181,19.7392,1.202287,1.71e-11
298,1,1,64781165597.2288,19.7392,1.202287,3.12e-11
299,1,1,64781165650.1628,19.7392,1.202287,1.62e-11
300,1,1,64781165650.2806,19.7392,1.202287,1.52e-11
301,1,1,64781165750.1775,19.7392,1.202287,1.38e-11
302,1,1,64782076791.0981,19.7392,1.202287,1.27e-11
303,1,1,64782076794.5894,19.7392,1.202287,1.90e-11
304,1,1,64782084393.8302,19.7392,1.202287,2.23e-11
305,1,1,64782084534.7435,19.7392,1.202287,1.54e-11
306,1,1,64782241656.3214,19.7392,1.202287,2.46e-11
307,1,1,64782241669.0537,19.7392,1.202287,2.81e-11
308,1,1,64782242236.0930,19.7392,1.202287,9.77e-12
309,1,1,64782242245.0419,19.7392,1.202287,9.85e-12
310,1,1,64782391991.4118,19.7392,1.202287,2.06e-11
311,1,1,64782392071.4246,19.7392,1.202287,1.17e-11
312,1,1,64782394829.8039,19.7392,1.202287,1.86e-11
313,1,1,64782394895.5374,19.7392,1.202287,9.91e-12
314,1,1,64782614781.7881,19.7392,1.202287,1.44e-11
315,1,1,64782614813.9459,19.7392,1.202287,2.02e-11
316,1,1,64782801192.4880,19.7392,1.202287,2.74e-11
317,1,1,64782801242.8855,19.7392,1.202287,1.96e-11
318,1,1,64782801260.8385,19.7392,1.202287,1.81e-11
319,1,1,64782801310.0446,19.7392,1.202287,1.31e-11
320,1,1,64783526437.6167,19.7392,1.202287,1.90e-11
321,1,1,64783526455.3313,19.7392,1.202287,2.34e-11
322,1,1,64783526701.4325,19.7392,1.202287,1.24e-11
323,1,1,64783526725.1451,19.7392,1.202287,1.14e-11
324,1,1,64783839540.4624,19.7392,1.202287,1.84e-11
325,1,1,64783839593.8822,19.7392,1.202287,1.55e-11
326,1,1,64783841321.8710,19.7392,1.202287,1.27e-11
327,1,1,64783841398.6641,19.7392,1.202287,1.24e-11
328,1,1,64783992183.1254,19.7392,1.202287,3.38e-11
329,1,1,64783992232.7191,19.7392,1.202287,3.69e-11
330,1,1,64783992876.6043,19.7392,1.202287,2.08e-11
331,1,1,64783993182.6064,19.7392,1.202287,7.56e-12
332,1,1,64783998301.6055,19.7392,1.202287,3.61e-11
333,1,1,64783998353.6466,19.7392,1.202287,2.27e-11
334,1,1,64783999003.3259,19.7392,1.202287,1.01e-11
335,1,1,64783999034.7570,19.7392,1.202287,8.47e-12
336,1,1,64784235913.0557,19.7392,1.202287,1.93e-11
337,1,1,64784236027.5684,19.7392,1.202287,1.48e-11
338,1,1,64784260689.9436,19.7392,1.202287,2.00e-11
339,1,1,64784260787.5378,19.7392,1.202287,1.25e-11
340,1,1,64784611594.7745,19.7392,1.202287,4.05e-11
341,1,1,64784611600.1766,19.7392,1.202287,2.92e-11
342,1,1,64784612531.8838,19.7392,1.202287,1.15e-11
343,1,1,64784612537.1404,19.7392,1.202287,6.56e-12
344,1,1,64784771597.6989,19.7392,1.202287,2.06e-11
345,1,1,64784771637.3953,19.7392,1.202287,1.94e-11
346,1,1,64784772859.2256,19.7392,1.202287,1.04e-11
347,1,1,64784772897.3289,19.7392,1.202287,8.35e-12
348,1,1,64784989394.3396,19.7392,1.202287,2.40e-11
349,1,1,64784989421.2777,19.7392,1.202287,2.07e-11
350,1,1,64784990793.6248,19.7392,1.202287,1.13e-11
351,1,1,64784990818.6097,19.7392,1.202287,7.41e-12
352,1,1,64785135362.9380,19.7392,1.202287,9.51e-11
353,1,1,64785135373.0183,19.7392,1.202287,5.45e-11
354,1,1,64785136512.3911,19.7392,1.202287,1.09e-11
355,1,1,64785136523.7542,19.7392,1.202287,6.72e-12
356,1,1,64785153640.1810,19.7392,1.202287,5.16e-11
357,1,1,64785153649.9329,19.7392,1.202287,6.27e-11
358,1,1,64785154695.7025,19.7392,1.202287,7.13e-12
359,1,1,64785154705.2050,19.7392,1.202287,1.18e-11
360,1,1,64785195477.8298,19.7392,1.202287,3.80e-11
361,1,1,64785195481.7855,19.7392,1.202287,4.54e-11
362,1,1,64785196789.8697,19.7392,1.202287,1.02e-11
363,1,1,64785196793.9109,19.7392,1.202287,6.63e-12
364,1,1,64785220637.3299,19.7392,1.202287,2.14e-10
365,1,1,64785220637.4412,19.7392,1.202287,1.33e-10
366,1,1,64785221852.0166,19.7392,1.202287,9.58e-12
367,1,1,64785221852.1092,19.7392,1.202287,6.70e-12
368,1,1,64785300556.8485,19.7392,1.202287,3.30e-11
369,1,1,64785300565.9472,19.7392,1.202287,4.77e-11
