mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,relative_residual
270,1,1,76767.0288,19.7392,-2.428096,2.81e-12
271,1,1,76768.2482,19.7392,-2.428096,2.10e-12
272,1,1,76768.2482,19.7392,-2.428096,2.13e-12
273,1,1,76768.4908,19.7392,-2.428096,1.90e-12
274,1,1,76768.6536,19.7392,-2.428096,1.74e-12
275,1,1,76768.7111,19.7392,-2.428096,2.40e-12
276,1,1,76768.7111,19.7392,-2.428096,2.37e-12
277,1,1,76769.6319,19.7392,-2.428096,2.05e-12
278,1,1,76769.7041,19.7392,-2.428096,3.17e-12
279,1,1,76769.7041,19.7392,-2.428096,2.23e-12
280,1,1,76770.2651,19.7392,-2.428096,2.96e-12
281,1,1,76770.4650,19.7392,-2.428096,3.75e-12
282,1,1,76771.7140,19.7392,-2.428096,2.04e-12
283,1,1,76771.7140,19.7392,-2.428096,2.24e-12
284,1,1,76772.4840,19.7392,-2.428096,3.10e-12
285,1,1,76775.1948,19.7392,-2.428096,2.21e-12
286,1,1,76775.1948,19.7392,-2.428096,3.06e-12
287,1,1,76775.3236,19.7392,-2.428096,3.31e-12
288,1,1,76776.7035,19.7392,-2.428096,2.32e-12
289,1,1,76779.2303,19.7392,-2.428096,2.31e-12
290,1,1,76782.2242,19.7392,-2.428096,2.70e-12
291,1,1,76782.2242,19.7392,-2.428096,3.92e-12
292,1,1,76783.1500,19.7392,-2.428096,2.93e-12
293,1,1,76788.5581,19.7392,-2.428096,2.33e-12
294,1,1,76790.9584,19.7392,-2.428096,4.25e-12
295,1,1,76790.9584,19.7392,-2.428096,3.41e-12
296,1,1,76795.5789,19.7392,-2.428096,3.97e-12
297,1,1,76803.2944,19.7392,-2.428096,5.14e-12
298,1,1,76808.3110,19.7392,-2.428096,2.65e-12
299,1,1,76808.3110,19.7392,-2.428096,2.28e-12
300,1,1,76815.4466,19.7392,-2.428096,2.73e-12
301,1,1,76829.8773,19.7392,-2.428096,3.20e-12
302,1,1,76840.2323,19.7392,-2.428096,2.54e-12
303,1,1,76840.2323,19.7392,-2.428096,2.34e-12
304,1,1,76840.4550,19.7392,-2.428096,2.54e-12
305,1,1,76892.2142,19.7392,-2.428096,2.61e-12
306,1,1,76892.2142,19.7392,-2.428096,1.23e-11
307,1,1,76893.0312,19.7392,-2.428096,1.08e-11
308,1,1,76915.3176,19.7392,-2.428096,2.64e-12
309,1,1,77004.5819,19.7392,-2.428096,3.10e-12
310,1,1,77016.9836,19.7392,-2.428096,2.62e-12
311,1,1,77034.9924,19.7392,-2.428096,2.71e-12
312,1,1,77034.9924,19.7392,-2.428096,2.75e-12
313,1,1,77369.8332,19.7392,-2.428096,3.62e-12
314,1,1,77369.8332,19.7392,-2.428096,3.22e-12
315,1,1,77394.2055,19.7392,-2.428096,2.92e-12
316,1,1,77433.7673,19.7392,-2.428096,3.59e-12
317,1,1,78993.9997,19.7392,-2.428096,2.97e-12
318,1,1,79076.0765,19.7392,-2.428096,3.04e-12
319,1,1,79076.0765,19.7392,-2.428096,2.99e-12
320,1,1,79084.3998,19.7392,-2.428096,2.61e-12
321,1,1,108572.3618,19.7392,-2.428096,1.40e-12
322,1,1,108572.3618,19.7392,-2.428096,1.44e-12
323,1,1,108572.4874,19.7392,-2.428096,1.45e-12
324,1,1,108573.8279,19.7392,-2.428096,1.52e-12
325,1,1,120379.3146,19.7392,-2.428096,1.78e-10
326,1,1,120840.1094,19.7392,-2.428096,2.17e-10
327,1,1,121172.9347,19.7392,-2.428096,1.33e-10
328,1,1,121172.9347,19.7392,-2.428096,1.31e-10
329,1,1,122226.8785,19.7392,-2.428096,1.74e-10
330,1,1,123045.9967,19.7392,-2.428096,1.24e-10
331,1,1,125129.5363,19.7392,-2.428096,1.37e-10
332,1,1,125129.5363,19.7392,-2.428096,1.44e-10
333,1,1,128206.7160,19.7392,-2.428096,1.37e-10
334,1,1,129057.9426,19.7392,-2.428096,1.29e-10
335,1,1,133193.1311,19.7392,-2.428096,1.22e-10
336,1,1,133193.1311,19.7392,-2.428096,1.19e-10
337,1,1,138407.0006,19.7392,-2.428096,1.02e-10
338,1,1,139293.9054,19.7392,-2.428096,1.14e-10
339,1,1,145636.4429,19.7392,-2.428096,1.20e-10
340,1,1,145636.4429,19.7392,-2.428096,1.10e-10
341,1,1,153124.4999,19.7392,-2.428096,1.13e-10
342,1,1,154063.0823,19.7392,-2.428096,1.14e-10
343,1,1,162711.4234,19.7392,-2.428096,1.03e-10
344,1,1,162711.4234,19.7392,-2.428096,1.11e-10
345,1,1,172452.6194,19.7392,-2.428096,1.06e-10
346,1,1,173463.3079,19.7392,-2.428096,1.03e-10
347,1,1,184158.8489,19.7392,-2.428096,1.08e-10
348,1,1,184158.8489,19.7392,-2.428096,1.05e-10
349,1,1,195475.3127,19.7392,-2.428096,1.24e-10
350,1,1,196576.8743,19.7392,-2.428096,1.17e-10
351,1,1,203719.1430,19.7392,-2.428096,3.88e-10
352,1,1,204054.2996,19.7392,-2.428096,6.63e-10
353,1,1,204097.2342,19.7392,-2.428096,2.56e-10
354,1,1,204097.2342,19.7392,-2.428096,2.58e-10
355,1,1,204218.0595,19.7392,-2.428096,4.94e-10
356,1,1,204584.2900,19.7392,-2.428096,4.22e-10
357,1,1,204930.8721,19.7392,-2.428096,2.46e-10
358,1,1,204930.8721,19.7392,-2.428096,2.41e-10
359,1,1,205468.5017,19.7392,-2.428096,4.10e-10
360,1,1,205906.1248,19.7392,-2.428096,3.96e-10
361,1,1,206701.3571,19.7392,-2.428096,2.35e-10
362,1,1,206701.3571,19.7392,-2.428096,2.51e-10
363,1,1,207752.3471,19.7392,-2.428096,3.77e-10
364,1,1,207971.7740,19.7392,-2.428096,1.29e-10
365,1,1,207971.7740,19.7392,-2.428096,1.32e-10
366,1,1,208249.6571,19.7392,-2.428096,3.78e-10
367,1,1,209617.3637,19.7392,-2.428096,2.38e-10
368,1,1,209617.3637,19.7392,-2.428096,2.21e-10
369,1,1,211309.3919,19.7392,-2.428096,3.21e-10
370,1,1,211886.1674,19.7392,-2.428096,2.96e-10
371,1,1,213966.3149,19.7392,-2.428096,1.94e-10
372,1,1,213966.3149,19.7392,-2.428096,1.92e-10
373,1,1,216422.0405,19.7392,-2.428096,2.94e-10
374,1,1,217106.8923,19.7392,-2.428096,2.64e-10
375,1,1,218595.3670,19.7392,-2.428096,1.84e-10
376,1,1,219790.9774,19.7392,-2.428096,1.77e-10
377,1,1,219964.9044,19.7392,-2.428096,1.82e-10
378,1,1,219964.9044,19.7392,-2.428096,1.74e-10
379,1,1,223120.9363,19.7392,-2.428096,2.31e-10
380,1,1,223941.5744,19.7392,-2.428096,2.46e-10
381,1,1,227270.0346,19.7392,-2.428096,1.44e-10
382,1,1,227270.0346,19.7392,-2.428096,1.52e-10
383,1,1,228516.8415,19.7392,-2.428096,2.11e-10
384,1,1,228516.8415,19.7392,-2.428096,2.11e-10
385,1,1,230463.8593,19.7392,-2.428096,2.19e-10
386,1,1,231423.7527,19.7392,-2.428096,1.95e-10
387,1,1,234071.6110,19.7392,-2.428096,1.50e-10
388,1,1,234071.6110,19.7392,-2.428096,1.27e-10
389,1,1,234220.4021,19.7392,-2.428096,6.41e-10
390,1,1,235490.9966,19.7392,-2.428096,8.91e-10
391,1,1,235797.7031,19.7392,-2.428096,5.22e-10
392,1,1,236897.0262,19.7392,-2.428096,1.09e-09
393,1,1,237026.5808,19.7392,-2.428096,9.77e-10
394,1,1,237026.5808,19.7392,-2.428096,1.11e-09
395,1,1,285306.4559,19.7392,-2.428096,6.13e-12
396,1,1,285306.4559,19.7392,-2.428096,5.58e-12
397,1,1,388532.9829,19.7392,-2.428096,6.94e-12
398,1,1,391536.5255,19.7392,-2.428096,2.05e-12
399,1,1,391868.5143,19.7392,-2.428096,1.81e-12
400,1,1,394449.6892,19.7392,-2.428096,1.28e-12
401,1,1,503963.5056,19.7392,-2.428096,1.88e-12
402,1,1,503963.5056,19.7392,-2.428096,2.43e-12
403,1,1,510144.1140,19.7392,-2.428096,6.16e-13
404,1,1,510144.1140,19.7392,-2.428096,7.58e-13
405,1,1,608254.0372,19.7392,-2.428096,2.19e-12
406,1,1,609179.7690,19.7392,-2.428096,1.55e-12
407,1,1,617091.6808,19.7392,-2.428096,4.55e-13
408,1,1,617849.4279,19.7392,-2.428096,3.93e-13
409,1,1,655677.0222,19.7392,-2.428096,6.71e-13
410,1,1,655677.0222,19.7392,-2.428096,8.79e-13
