mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,relative_residual
110,1,1,3268.1550,19.7392,0.351164,1.41e-01
111,1,1,3311.4580,19.7392,0.351164,2.41e-01
112,1,1,3346.9052,19.7392,0.351164,3.20e-01
113,1,1,3373.6517,19.7392,0.351164,3.05e-01
114,1,1,3414.1878,19.7392,0.351164,1.14e-01
115,1,1,3491.7060,19.7392,0.351164,1.64e-01
116,1,1,3578.8633,19.7392,0.351164,1.06e-01
117,1,1,3675.4044,19.7392,0.351164,1.01e-01
118,1,1,3804.6700,19.7392,0.351164,2.06e-01
119,1,1,3869.4203,19.7392,0.351164,2.16e-01
120,1,1,3971.7809,19.7392,0.351164,1.41e-01
121,1,1,4182.9454,19.7392,0.351164,2.08e-01
122,1,1,4282.3992,19.7392,0.351164,5.52e-02
123,1,1,4291.9798,19.7392,0.351164,1.30e-01
124,1,1,4301.3534,19.7392,0.351164,5.95e-02
125,1,1,4304.1350,19.7392,0.351164,7.72e-02
126,1,1,4339.0015,19.7392,0.351164,6.25e-02
127,1,1,4356.8295,19.7392,0.351164,5.99e-02
128,1,1,4364.2885,19.7392,0.351164,9.13e-02
129,1,1,4365.4794,19.7392,0.351164,6.67e-02
130,1,1,4373.4482,19.7392,0.351164,2.01e-01
131,1,1,4406.7084,19.7392,0.351164,9.69e-02
132,1,1,4427.2296,19.7392,0.351164,5.52e-02
133,1,1,4494.9819,19.7392,0.351164,1.85e-01
134,1,1,4511.3879,19.7392,0.351164,1.12e-01
135,1,1,4553.4036,19.7392,0.351164,1.70e-01
136,1,1,4571.4061,19.7392,0.351164,6.15e-02
137,1,1,4744.9353,19.7392,0.351164,4.67e-02
138,1,1,4758.3644,19.7392,0.351164,5.82e-02
139,1,1,4809.8468,19.7392,0.351164,7.09e-02
140,1,1,4862.6882,19.7392,0.351164,9.97e-02
141,1,1,4872.7318,19.7392,0.351164,9.82e-02
142,1,1,5181.8956,19.7392,0.351164,8.88e-02
143,1,1,5271.6839,19.7392,0.351164,1.17e-01
144,1,1,5384.5339,19.7392,0.351164,8.89e-02
145,1,1,5441.7138,19.7392,0.351164,6.78e-02
146,1,1,5466.6214,19.7392,0.351164,1.21e-01
147,1,1,5851.4438,19.7392,0.351164,1.29e-01
148,1,1,5967.1201,19.7392,0.351164,9.07e-02
149,1,1,6330.6129,19.7392,0.351164,2.61e-02
150,1,1,6350.5910,19.7392,0.351164,2.77e-02
151,1,1,6375.3729,19.7392,0.351164,5.34e-02
152,1,1,6375.4104,19.7392,0.351164,3.38e-02
153,1,1,6390.3809,19.7392,0.351164,2.77e-02
154,1,1,6417.5666,19.7392,0.351164,4.85e-02
155,1,1,6450.0563,19.7392,0.351164,6.73e-02
156,1,1,6456.0764,19.7392,0.351164,6.06e-02
157,1,1,6458.8468,19.7392,0.351164,3.15e-02
158,1,1,6460.9841,19.7392,0.351164,5.50e-02
159,1,1,6479.6298,19.7392,0.351164,4.40e-02
160,1,1,6514.6232,19.7392,0.351164,2.51e-02
161,1,1,6598.2771,19.7392,0.351164,2.98e-02
162,1,1,6615.1286,19.7392,0.351164,8.00e-02
163,1,1,6716.6514,19.7392,0.351164,3.76e-02
164,1,1,6766.7821,19.7392,0.351164,9.25e-02
165,1,1,6839.9589,19.7392,0.351164,7.55e-02
166,1,1,6864.0169,19.7392,0.351164,3.70e-02
167,1,1,6992.3830,19.7392,0.351164,1.01e-01
168,1,1,7240.2866,19.7392,0.351164,5.09e-02
169,1,1,7245.7033,19.7392,0.351164,4.40e-02
170,1,1,7542.5779,19.7392,0.351164,5.43e-02
171,1,1,7631.8783,19.7392,0.351164,7.79e-02
172,1,1,7778.7033,19.7392,0.351164,3.70e-02
173,1,1,7833.6139,19.7392,0.351164,1.05e-01
174,1,1,7848.6938,19.7392,0.351164,9.21e-02
175,1,1,8242.1743,19.7392,0.351164,2.53e-02
176,1,1,9155.9135,19.7392,0.351164,3.91e-02
177,1,1,9158.5900,19.7392,0.351164,2.91e-02
178,1,1,9571.6438,19.7392,0.351164,5.67e-02
179,1,1,10212.5545,19.7392,0.351164,1.18e-02
180,1,1,10242.4655,19.7392,0.351164,2.17e-02
181,1,1,10248.8624,19.7392,0.351164,2.04e-02
182,1,1,10269.2194,19.7392,0.351164,2.79e-02
183,1,1,10269.5828,19.7392,0.351164,1.79e-02
184,1,1,10277.5683,19.7392,0.351164,1.28e-02
185,1,1,10282.3463,19.7392,0.351164,2.84e-02
186,1,1,10299.1933,19.7392,0.351164,2.43e-02
187,1,1,10421.7889,19.7392,0.351164,2.78e-02
188,1,1,10458.6616,19.7392,0.351164,3.11e-02
189,1,1,10468.1049,19.7392,0.351164,1.64e-02
190,1,1,10547.8545,19.7392,0.351164,3.73e-02
191,1,1,10551.0273,19.7392,0.351164,3.13e-02
192,1,1,10625.8443,19.7392,0.351164,4.48e-02
193,1,1,10633.8817,19.7392,0.351164,2.04e-02
194,1,1,10685.5653,19.7392,0.351164,3.22e-02
195,1,1,10791.7501,19.7392,0.351164,3.40e-02
196,1,1,11049.9931,19.7392,0.351164,1.58e-02
197,1,1,11129.6442,19.7392,0.351164,3.17e-02
198,1,1,11166.8008,19.7392,0.351164,2.66e-02
199,1,1,11255.4319,19.7392,0.351164,1.33e-02
200,1,1,11737.2271,19.7392,0.351164,1.93e-02
201,1,1,11871.5241,19.7392,0.351164,2.96e-02
202,1,1,11922.2023,19.7392,0.351164,3.17e-02
203,1,1,11996.0786,19.7392,0.351164,2.11e-02
204,1,1,12959.0114,19.7392,0.351164,1.92e-02
205,1,1,12964.9337,19.7392,0.351164,1.30e-02
206,1,1,13793.5898,19.7392,0.351164,1.24e-02
207,1,1,13793.8277,19.7392,0.351164,1.44e-02
208,1,1,17113.5318,19.7392,0.351164,2.28e-02
209,1,1,21348.9851,19.7392,0.351164,5.28e-03
210,1,1,21391.3182,19.7392,0.351164,5.96e-03
211,1,1,21393.6513,19.7392,0.351164,3.98e-03
212,1,1,21412.4474,19.7392,0.351164,7.27e-03
