mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,relative_residual
59,1,1,502.9752,19.7392,-1.101383,7.16e-04
60,1,1,525.7901,19.7392,-1.101383,1.10e-03
61,1,1,533.7702,19.7392,-1.101383,6.39e-04
62,1,1,536.2149,19.7392,-1.101383,8.68e-04
63,1,1,540.9327,19.7392,-1.101383,1.18e-03
64,1,1,547.1747,19.7392,-1.101383,1.33e-03
65,1,1,569.8405,19.7392,-1.101383,9.61e-04
66,1,1,570.1625,19.7392,-1.101383,7.41e-04
67,1,1,573.4538,19.7392,-1.101383,1.16e-03
68,1,1,574.6663,19.7392,-1.101383,1.91e-03
69,1,1,583.1282,19.7392,-1.101383,4.90e-04
70,1,1,601.3967,19.7392,-1.101383,1.38e-03
71,1,1,602.8035,19.7392,-1.101383,1.56e-03
72,1,1,603.6839,19.7392,-1.101383,8.57e-04
73,1,1,615.0898,19.7392,-1.101383,7.27e-04
74,1,1,619.8381,19.7392,-1.101383,9.37e-04
75,1,1,621.5864,19.7392,-1.101383,5.66e-04
76,1,1,622.4884,19.7392,-1.101383,5.56e-04
77,1,1,632.5333,19.7392,-1.101383,5.43e-04
78,1,1,634.0012,19.7392,-1.101383,9.36e-04
79,1,1,635.5626,19.7392,-1.101383,8.79e-04
80,1,1,642.5588,19.7392,-1.101383,5.12e-04
81,1,1,648.4178,19.7392,-1.101383,6.92e-04
82,1,1,651.0220,19.7392,-1.101383,5.42e-04
83,1,1,656.5350,19.7392,-1.101383,6.15e-04
84,1,1,657.5180,19.7392,-1.101383,8.37e-04
85,1,1,665.7684,19.7392,-1.101383,7.39e-04
86,1,1,667.0607,19.7392,-1.101383,5.85e-04
87,1,1,673.9992,19.7392,-1.101383,7.92e-04
88,1,1,675.2956,19.7392,-1.101383,6.79e-04
89,1,1,677.4453,19.7392,-1.101383,7.67e-04
90,1,1,689.8523,19.7392,-1.101383,6.48e-04
91,1,1,697.3812,19.7392,-1.101383,5.43e-04
92,1,1,699.2466,19.7392,-1.101383,6.00e-04
93,1,1,705.5449,19.7392,-1.101383,8.07e-04
94,1,1,707.9873,19.7392,-1.101383,1.26e-03
95,1,1,710.3794,19.7392,-1.101383,6.68e-04
96,1,1,718.1567,19.7392,-1.101383,8.10e-04
97,1,1,724.5138,19.7392,-1.101383,2.24e-03
98,1,1,726.4548,19.7392,-1.101383,8.21e-04
99,1,1,727.0030,19.7392,-1.101383,6.41e-04
100,1,1,735.4266,19.7392,-1.101383,5.55e-04
101,1,1,737.1420,19.7392,-1.101383,5.99e-04
102,1,1,747.3366,19.7392,-1.101383,5.27e-04
103,1,1,759.9214,19.7392,-1.101383,5.46e-04
104,1,1,764.4054,19.7392,-1.101383,4.34e-04
105,1,1,764.7759,19.7392,-1.101383,6.39e-04
106,1,1,766.7503,19.7392,-1.101383,6.17e-04
107,1,1,767.0339,19.7392,-1.101383,5.30e-04
108,1,1,771.8030,19.7392,-1.101383,7.42e-04
109,1,1,777.6326,19.7392,-1.101383,3.53e-04
110,1,1,778.3618,19.7392,-1.101383,4.06e-04
111,1,1,781.3560,19.7392,-1.101383,4.84e-04
112,1,1,785.9068,19.7392,-1.101383,4.50e-04
113,1,1,799.1943,19.7392,-1.101383,4.78e-04
114,1,1,803.2431,19.7392,-1.101383,5.90e-04
115,1,1,805.0512,19.7392,-1.101383,6.09e-04
116,1,1,805.4255,19.7392,-1.101383,3.63e-04
117,1,1,813.0869,19.7392,-1.101383,4.04e-04
118,1,1,814.0032,19.7392,-1.101383,5.03e-04
119,1,1,821.0295,19.7392,-1.101383,4.51e-04
120,1,1,823.1368,19.7392,-1.101383,5.20e-04
121,1,1,848.2798,19.7392,-1.101383,3.77e-04
122,1,1,853.1014,19.7392,-1.101383,4.44e-04
123,1,1,854.0644,19.7392,-1.101383,4.05e-04
124,1,1,866.5866,19.7392,-1.101383,4.06e-04
125,1,1,878.3067,19.7392,-1.101383,2.91e-04
126,1,1,879.3740,19.7392,-1.101383,5.51e-04
127,1,1,900.0485,19.7392,-1.101383,2.63e-04
128,1,1,906.0343,19.7392,-1.101383,2.96e-04
129,1,1,907.7817,19.7392,-1.101383,3.12e-04
130,1,1,908.8170,19.7392,-1.101383,3.28e-04
131,1,1,913.6539,19.7392,-1.101383,3.51e-04
132,1,1,914.3313,19.7392,-1.101383,3.23e-04
133,1,1,917.4249,19.7392,-1.101383,4.06e-04
134,1,1,921.4167,19.7392,-1.101383,2.73e-04
135,1,1,945.6637,19.7392,-1.101383,4.29e-04
136,1,1,950.8300,19.7392,-1.101383,3.52e-04
137,1,1,955.2354,19.7392,-1.101383,4.39e-04
138,1,1,967.0454,19.7392,-1.101383,2.96e-04
139,1,1,970.2436,19.7392,-1.101383,4.20e-04
140,1,1,970.8328,19.7392,-1.101383,3.17e-04
141,1,1,982.7876,19.7392,-1.101383,3.33e-04
142,1,1,997.6287,19.7392,-1.101383,4.69e-04
143,1,1,1004.0335,19.7392,-1.101383,2.35e-04
144,1,1,1016.8421,19.7392,-1.101383,3.38e-04
145,1,1,1024.6054,19.7392,-1.101383,3.19e-04
146,1,1,1024.7593,19.7392,-1.101383,5.61e-04
147,1,1,1029.4950,19.7392,-1.101383,2.21e-04
148,1,1,1038.3864,19.7392,-1.101383,3.01e-04
149,1,1,1042.8876,19.7392,-1.101383,3.04e-04
150,1,1,1061.5757,19.7392,-1.101383,1.87e-04
151,1,1,1068.7754,19.7392,-1.101383,4.07e-04
152,1,1,1070.8441,19.7392,-1.101383,3.20e-04
153,1,1,1076.6376,19.7392,-1.101383,5.60e-04
154,1,1,1080.4018,19.7392,-1.101383,3.39e-04
155,1,1,1089.8864,19.7392,-1.101383,1.82e-04
156,1,1,1090.7263,19.7392,-1.101383,3.54e-04
157,1,1,1103.9621,19.7392,-1.101383,2.55e-04
158,1,1,1109.7124,19.7392,-1.101383,2.03e-04
159,1,1,1111.3296,19.7392,-1.101383,4.98e-04
160,1,1,1116.0487,19.7392,-1.101383,1.85e-04
161,1,1,1130.7882,19.7392,-1.101383,2.81e-04
162,1,1,1137.9899,19.7392,-1.101383,1.27e-04
163,1,1,1150.9848,19.7392,-1.101383,3.06e-04
164,1,1,1151.1100,19.7392,-1.101383,2.13e-04
165,1,1,1155.7140,19.7392,-1.101383,2.80e-04
166,1,1,1169.1132,19.7392,-1.101383,2.46e-04
167,1,1,1174.6514,19.7392,-1.101383,2.05e-04
168,1,1,1177.0136,19.7392,-1.101383,1.75e-04
169,1,1,1192.2502,19.7392,-1.101383,3.06e-04
170,1,1,1199.2218,19.7392,-1.101383,2.11e-04
171,1,1,1202.2012,19.7392,-1.101383,2.00e-04
172,1,1,1208.8242,19.7392,-1.101383,2.15e-04
173,1,1,1210.2159,19.7392,-1.101383,2.15e-04
174,1,1,1212.8339,19.7392,-1.101383,1.61e-04
175,1,1,1232.1088,19.7392,-1.101383,2.15e-04
176,1,1,1235.8003,19.7392,-1.101383,1.26e-04
177,1,1,1240.3097,19.7392,-1.101383,1.93e-04
178,1,1,1252.5097,19.7392,-1.101383,2.33e-04
179,1,1,1253.5140,19.7392,-1.101383,2.76e-04
180,1,1,1257.3396,19.7392,-1.101383,2.15e-04
181,1,1,1268.2180,19.7392,-1.101383,1.79e-04
182,1,1,1268.9860,19.7392,-1.101383,1.84e-04
183,1,1,1269.9714,19.7392,-1.101383,2.00e-04
184,1,1,1279.5962,19.7392,-1.101383,1.18e-04
185,1,1,1281.4469,19.7392,-1.101383,2.06e-04
186,1,1,1298.7257,19.7392,-1.101383,1.69e-04
187,1,1,1304.1044,19.7392,-1.101383,2.03e-04
188,1,1,1321.5114,19.7392,-1.101383,1.39e-04
189,1,1,1324.6101,19.7392,-1.101383,1.08e-04
190,1,1,1326.5319,19.7392,-1.101383,1.79e-04
191,1,1,1340.6272,19.7392,-1.101383,1.57e-04
192,1,1,1344.7598,19.7392,-1.101383,1.04e-04
193,1,1,1363.2340,19.7392,-1.101383,2.18e-04
194,1,1,1369.9805,19.7392,-1.101383,1.73e-04
195,1,1,1379.3816,19.7392,-1.101383,2.46e-04
196,1,1,1393.0899,19.7392,-1.101383,1.91e-04
197,1,1,1405.8919,19.7392,-1.101383,1.47e-04
198,1,1,1413.7331,19.7392,-1.101383,1.46e-04
199,1,1,1414.1484,19.7392,-1.101383,1.37e-04
200,1,1,1419.6391,19.7392,-1.101383,7.82e-05
201,1,1,1420.3115,19.7392,-1.101383,1.77e-04
202,1,1,1432.8444,19.7392,-1.101383,1.47e-04
203,1,1,1438.5665,19.7392,-1.101383,1.35e-04
204,1,1,1450.1925,19.7392,-1.101383,1.43e-04
205,1,1,1456.3927,19.7392,-1.101383,1.80e-04
206,1,1,1463.1199,19.7392,-1.101383,2.16e-04
207,1,1,1495.1898,19.7392,-1.101383,2.05e-04
208,1,1,1498.0438,19.7392,-1.101383,2.50e-04
209,1,1,1515.4911,19.7392,-1.101383,1.79e-04
210,1,1,1520.4440,19.7392,-1.101383,6.31e-05
211,1,1,1537.5966,19.7392,-1.101383,1.77e-04
212,1,1,1554.4205,19.7392,-1.101383,1.30e-04
213,1,1,1554.9464,19.7392,-1.101383,1.12e-04
214,1,1,1561.1741,19.7392,-1.101383,1.73e-04
215,1,1,1562.4165,19.7392,-1.101383,1.15e-04
216,1,1,1570.4140,19.7392,-1.101383,1.25e-04
217,1,1,1588.9373,19.7392,-1.101383,1.38e-04
218,1,1,1600.7752,19.7392,-1.101383,7.26e-05
219,1,1,1605.4660,19.7392,-1.101383,1.37e-04
220,1,1,1607.2806,19.7392,-1.101383,1.32e-04
221,1,1,1631.8039,19.7392,-1.101383,1.19e-04
222,1,1,1636.1299,19.7392,-1.101383,7.08e-05
223,1,1,1668.8451,19.7392,-1.101383,9.18e-05
224,1,1,1669.5934,19.7392,-1.101383,9.34e-05
225,1,1,1683.3713,19.7392,-1.101383,1.14e-04
226,1,1,1689.4674,19.7392,-1.101383,8.83e-05
227,1,1,1698.7634,19.7392,-1.101383,9.66e-05
228,1,1,1701.6779,19.7392,-1.101383,1.34e-04
229,1,1,1726.0335,19.7392,-1.101383,9.51e-05
230,1,1,1727.7937,19.7392,-1.101383,1.12e-04
231,1,1,1733.3072,19.7392,-1.101383,7.88e-05
232,1,1,1767.3394,19.7392,-1.101383,1.04e-04
233,1,1,1776.1554,19.7392,-1.101383,1.14e-04
234,1,1,1779.6868,19.7392,-1.101383,1.13e-04
235,1,1,1808.0160,19.7392,-1.101383,8.97e-05
236,1,1,1811.3734,19.7392,-1.101383,1.07e-04
237,1,1,1813.3936,19.7392,-1.101383,1.25e-04
238,1,1,1816.1731,19.7392,-1.101383,6.62e-05
239,1,1,1840.0289,19.7392,-1.101383,7.26e-05
240,1,1,1855.1238,19.7392,-1.101383,9.28e-05
241,1,1,1859.8511,19.7392,-1.101383,7.04e-05
242,1,1,1900.8038,19.7392,-1.101383,9.10e-05
243,1,1,1902.3027,19.7392,-1.101383,7.31e-05
244,1,1,1903.0449,19.7392,-1.101383,6.51e-05
245,1,1,1916.5432,19.7392,-1.101383,1.34e-04
246,1,1,1925.2453,19.7392,-1.101383,1.43e-04
247,1,1,1925.4581,19.7392,-1.101383,6.29e-05
248,1,1,1967.5379,19.7392,-1.101383,8.04e-05
249,1,1,1969.2319,19.7392,-1.101383,9.71e-05
250,1,1,1983.4818,19.7392,-1.101383,6.25e-05
251,1,1,1984.1462,19.7392,-1.101383,6.52e-05
252,1,1,1997.7118,19.7392,-1.101383,5.91e-05
253,1,1,2009.1329,19.7392,-1.101383,8.77e-05
254,1,1,2016.5069,19.7392,-1.101383,6.77e-05
255,1,1,2041.3394,19.7392,-1.101383,5.06e-05
256,1,1,2041.7316,19.7392,-1.101383,5.35e-05
257,1,1,77770.9190,19.7392,-1.101383,3.23e-08
258,1,1,77771.0143,19.7392,-1.101383,2.27e-08
259,1,1,77771.4452,19.7392,-1.101383,3.56e-08
260,1,1,77771.7521,19.7392,-1.101383,2.35e-08
261,1,1,77772.5903,19.7392,-1.101383,3.78e-08
262,1,1,77773.2530,19.7392,-1.101383,2.09e-08
263,1,1,77774.0779,19.7392,-1.101383,3.82e-08
264,1,1,77775.2021,19.7392,-1.101383,2.18e-08
265,1,1,77776.2260,19.7392,-1.101383,2.81e-08
266,1,1,77777.8755,19.7392,-1.101383,2.54e-08
267,1,1,77778.9245,19.7392,-1.101383,3.31e-08
268,1,1,77781.2321,19.7392,-1.101383,2.81e-08
269,1,1,77782.2537,19.7392,-1.101383,4.65e-08
270,1,1,77785.2278,19.7392,-1.101383,2.61e-08
271,1,1,77786.4486,19.7392,-1.101383,3.20e-08
272,1,1,77790.2787,19.7392,-1.101383,1.98e-08
273,1,1,77791.1842,19.7392,-1.101383,4.43e-08
274,1,1,77795.8367,19.7392,-1.101383,2.30e-08
275,1,1,77797.2321,19.7392,-1.101383,3.49e-08
276,1,1,77802.9748,19.7392,-1.101383,2.38e-08
277,1,1,77803.6776,19.7392,-1.101383,3.83e-08
278,1,1,77810.4390,19.7392,-1.101383,1.99e-08
279,1,1,77812.0369,19.7392,-1.101383,3.44e-08
280,1,1,77820.1752,19.7392,-1.101383,3.79e-08
281,1,1,77820.6002,19.7392,-1.101383,4.79e-08
282,1,1,77830.0050,19.7392,-1.101383,1.85e-08
283,1,1,77831.8570,19.7392,-1.101383,4.12e-08
284,1,1,77842.9681,19.7392,-1.101383,2.10e-08
285,1,1,77843.0713,19.7392,-1.101383,6.38e-08
286,1,1,77855.7492,19.7392,-1.101383,1.92e-08
287,1,1,77857.9249,19.7392,-1.101383,3.87e-08
288,1,1,77872.4589,19.7392,-1.101383,5.18e-08
289,1,1,77872.6674,19.7392,-1.101383,2.39e-08
290,1,1,77889.0990,19.7392,-1.101383,2.32e-08
291,1,1,77891.6996,19.7392,-1.101383,5.07e-08
292,1,1,77910.3271,19.7392,-1.101383,4.48e-08
293,1,1,77910.7287,19.7392,-1.101383,2.25e-08
294,1,1,77931.5568,19.7392,-1.101383,3.11e-08
295,1,1,77934.7252,19.7392,-1.101383,3.73e-08
296,1,1,77958.2139,19.7392,-1.101383,3.88e-08
297,1,1,77958.5109,19.7392,-1.101383,2.66e-08
298,1,1,77984.3209,19.7392,-1.101383,2.24e-08
299,1,1,77988.2720,19.7392,-1.101383,3.88e-08
300,1,1,78016.6965,19.7392,-1.101383,2.62e-08
301,1,1,78017.0641,19.7392,-1.101383,3.79e-08
302,1,1,78047.4411,19.7392,-1.101383,2.85e-08
303,1,1,78052.4969,19.7392,-1.101383,4.49e-08
304,1,1,78084.1470,19.7392,-1.101383,2.94e-08
305,1,1,78086.0520,19.7392,-1.101383,4.92e-08
306,1,1,78118.2954,19.7392,-1.101383,2.64e-08
307,1,1,78124.9452,19.7392,-1.101383,4.55e-08
308,1,1,78156.1672,19.7392,-1.101383,1.92e-08
309,1,1,78160.6888,19.7392,-1.101383,3.82e-08
310,1,1,78189.7875,19.7392,-1.101383,2.29e-08
311,1,1,78198.5702,19.7392,-1.101383,4.01e-08
312,1,1,78223.2909,19.7392,-1.101383,2.45e-08
313,1,1,78231.0416,19.7392,-1.101383,5.39e-08
314,1,1,78250.3829,19.7392,-1.101383,2.65e-08
315,1,1,78260.9305,19.7392,-1.101383,5.09e-08
316,1,1,78273.4846,19.7392,-1.101383,2.48e-08
317,1,1,78282.5826,19.7392,-1.101383,4.62e-08
318,1,1,78288.9910,19.7392,-1.101383,4.01e-08
319,1,1,78297.2461,19.7392,-1.101383,3.53e-08
320,1,1,78298.8765,19.7392,-1.101383,2.36e-08
321,1,1,109819.7113,19.7392,-1.101383,1.53e-08
322,1,1,109819.7123,19.7392,-1.101383,1.48e-08
323,1,1,109904.3341,19.7392,-1.101383,1.60e-08
324,1,1,109904.3348,19.7392,-1.101383,3.53e-09
325,1,1,647598571.9266,19.7392,-1.101383,2.61e-12
326,1,1,647598622.3697,19.7392,-1.101383,1.37e-12
327,1,1,647598990.3113,19.7392,-1.101383,1.01e-11
328,1,1,647599034.2078,19.7392,-1.101383,2.00e-12
329,1,1,647599989.7009,19.7392,-1.101383,2.25e-12
330,1,1,647600357.6109,19.7392,-1.101383,5.95e-13
331,1,1,647600490.3780,19.7392,-1.101383,1.71e-12
332,1,1,647600773.9756,19.7392,-1.101383,4.89e-13
333,1,1,647651068.2862,19.7392,-1.101383,1.20e-12
334,1,1,647651119.6706,19.7392,-1.101383,2.04e-12
335,1,1,647651135.1295,19.7392,-1.101383,1.11e-12
336,1,1,647651224.7011,19.7392,-1.101383,1.10e-12
337,1,1,647651657.8850,19.7392,-1.101383,1.37e-12
338,1,1,647651728.4998,19.7392,-1.101383,1.52e-12
339,1,1,647652439.9352,19.7392,-1.101383,2.06e-12
340,1,1,647652501.1940,19.7392,-1.101383,7.41e-13
341,1,1,647656126.0938,19.7392,-1.101383,1.80e-12
342,1,1,647656307.8786,19.7392,-1.101383,8.74e-13
343,1,1,647656656.6150,19.7392,-1.101383,3.08e-12
344,1,1,647656848.9987,19.7392,-1.101383,6.76e-13
345,1,1,647657422.0681,19.7392,-1.101383,2.62e-12
346,1,1,647657523.6278,19.7392,-1.101383,1.64e-12
347,1,1,647657586.6933,19.7392,-1.101383,1.17e-12
348,1,1,647657716.5748,19.7392,-1.101383,5.81e-13
349,1,1,647702821.1424,19.7392,-1.101383,1.36e-12
350,1,1,647702873.7927,19.7392,-1.101383,6.44e-13
351,1,1,647707937.3253,19.7392,-1.101383,7.27e-12
352,1,1,647708062.2308,19.7392,-1.101383,1.91e-12
353,1,1,647708845.2091,19.7392,-1.101383,1.37e-12
354,1,1,647709139.1109,19.7392,-1.101383,5.25e-13
355,1,1,647714009.3484,19.7392,-1.101383,1.65e-12
356,1,1,647714107.4602,19.7392,-1.101383,1.06e-12
357,1,1,647715052.9267,19.7392,-1.101383,1.56e-12
358,1,1,647715088.5855,19.7392,-1.101383,1.18e-12
359,1,1,647715619.5287,19.7392,-1.101383,1.81e-12
360,1,1,647715699.8602,19.7392,-1.101383,9.37e-13
361,1,1,647716273.4643,19.7392,-1.101383,1.70e-12
362,1,1,647716275.6604,19.7392,-1.101383,1.35e-12
363,1,1,647716332.2645,19.7392,-1.101383,9.53e-13
364,1,1,647716332.9840,19.7392,-1.101383,1.06e-12
365,1,1,647727190.2817,19.7392,-1.101383,2.05e-12
366,1,1,647727197.6347,19.7392,-1.101383,1.87e-12
367,1,1,647727329.7661,19.7392,-1.101383,1.57e-12
368,1,1,647727342.3805,19.7392,-1.101383,7.43e-13
369,1,1,647728489.7636,19.7392,-1.101383,1.83e-12
370,1,1,647728529.1535,19.7392,-1.101383,2.59e-12
371,1,1,647728642.3359,19.7392,-1.101383,1.39e-12
372,1,1,647728681.1156,19.7392,-1.101383,9.40e-13
373,1,1,647765886.9662,19.7392,-1.101383,1.47e-12
374,1,1,647765906.6902,19.7392,-1.101383,7.20e-13
375,1,1,647765910.3298,19.7392,-1.101383,1.44e-12
376,1,1,647765944.0185,19.7392,-1.101383,1.03e-12
377,1,1,647771143.4161,19.7392,-1.101383,1.29e-12
378,1,1,647771144.6722,19.7392,-1.101383,1.57e-12
379,1,1,647772342.7068,19.7392,-1.101383,1.98e-12
380,1,1,647772348.7271,19.7392,-1.101383,1.04e-12
381,1,1,647772366.0489,19.7392,-1.101383,1.51e-12
382,1,1,647772376.6429,19.7392,-1.101383,1.23e-12
383,1,1,647773430.4181,19.7392,-1.101383,8.44e-13
384,1,1,647773473.6758,19.7392,-1.101383,1.72e-12
385,1,1,647773656.4204,19.7392,-1.101383,1.42e-12
386,1,1,647773661.0600,19.7392,-1.101383,1.47e-12
387,1,1,647773757.2494,19.7392,-1.101383,1.56e-12
388,1,1,647773773.3549,19.7392,-1.101383,1.22e-12
389,1,1,647778376.0913,19.7392,-1.101383,1.70e-12
390,1,1,647778471.6726,19.7392,-1.101383,1.23e-12
391,1,1,647779182.8615,19.7392,-1.101383,1.93e-12
392,1,1,647779282.5948,19.7392,-1.101383,6.31e-13
393,1,1,647785358.0556,19.7392,-1.101383,2.44e-12
394,1,1,647785430.3368,19.7392,-1.101383,1.77e-12
395,1,1,647785499.2955,19.7392,-1.101383,1.34e-12
396,1,1,647785573.7405,19.7392,-1.101383,1.01e-12
397,1,1,647786873.3808,19.7392,-1.101383,1.36e-12
398,1,1,647786875.6008,19.7392,-1.101383,1.82e-12
399,1,1,647787066.2618,19.7392,-1.101383,9.71e-13
400,1,1,647787068.4566,19.7392,-1.101383,1.24e-12
401,1,1,647788323.8865,19.7392,-1.101383,2.06e-12
402,1,1,647788328.4358,19.7392,-1.101383,1.61e-12
403,1,1,647788533.5343,19.7392,-1.101383,1.10e-12
404,1,1,647788536.6236,19.7392,-1.101383,9.92e-13
405,1,1,647811830.2833,19.7392,-1.101383,1.43e-12
406,1,1,647811832.4114,19.7392,-1.101383,1.31e-12
407,1,1,647811954.1019,19.7392,-1.101383,1.70e-12
408,1,1,647811954.2487,19.7392,-1.101383,1.53e-12
409,1,1,647813606.8722,19.7392,-1.101383,1.16e-12
410,1,1,647813607.1510,19.7392,-1.101383,1.37e-12
411,1,1,647813728.3906,19.7392,-1.101383,1.76e-12
412,1,1,647813728.4214,19.7392,-1.101383,1.28e-12
413,1,1,647822729.8150,19.7392,-1.101383,9.20e-13
414,1,1,647822783.3155,19.7392,-1.101383,1.76e-12
415,1,1,647822803.1740,19.7392,-1.101383,1.24e-12
416,1,1,647822848.3351,19.7392,-1.101383,1.99e-12
417,1,1,647823734.9884,19.7392,-1.101383,1.81e-12
418,1,1,647823745.9613,19.7392,-1.101383,1.83e-12
419,1,1,647824263.1377,19.7392,-1.101383,1.04e-12
420,1,1,647824273.1759,19.7392,-1.101383,7.34e-13
421,1,1,647825271.2569,19.7392,-1.101383,1.98e-12
422,1,1,647825281.0845,19.7392,-1.101383,1.86e-12
423,1,1,647825796.1967,19.7392,-1.101383,1.01e-12
424,1,1,647825799.6557,19.7392,-1.101383,1.12e-12
425,1,1,647828121.6893,19.7392,-1.101383,1.17e-12
426,1,1,647828197.9320,19.7392,-1.101383,1.62e-12
427,1,1,647829944.9343,19.7392,-1.101383,1.35e-12
428,1,1,647829951.8372,19.7392,-1.101383,1.09e-12
429,1,1,647829981.7700,19.7392,-1.101383,1.70e-12
430,1,1,647829988.2842,19.7392,-1.101383,1.46e-12
431,1,1,647836954.7134,19.7392,-1.101383,1.71e-12
432,1,1,647836975.7464,19.7392,-1.101383,1.33e-12
433,1,1,647837169.6472,19.7392,-1.101383,1.30e-12
434,1,1,647837180.3475,19.7392,-1.101383,8.97e-13
435,1,1,647839505.2260,19.7392,-1.101383,2.29e-12
436,1,1,647839506.9550,19.7392,-1.101383,2.50e-12
437,1,1,647840183.2269,19.7392,-1.101383,7.81e-13
438,1,1,647840186.8489,19.7392,-1.101383,9.70e-13
439,1,1,647841090.0015,19.7392,-1.101383,2.62e-12
440,1,1,647841090.2102,19.7392,-1.101383,2.40e-12
441,1,1,647841314.5298,19.7392,-1.101383,4.61e-12
442,1,1,647841506.4237,19.7392,-1.101383,2.08e-12
443,1,1,647841764.8726,19.7392,-1.101383,9.41e-13
444,1,1,647841766.0708,19.7392,-1.101383,1.20e-12
445,1,1,647842137.4559,19.7392,-1.101383,2.08e-12
446,1,1,647842348.4594,19.7392,-1.101383,6.13e-13
447,1,1,647844038.8069,19.7392,-1.101383,1.61e-12
448,1,1,647844104.0762,19.7392,-1.101383,1.53e-12
449,1,1,647844387.1581,19.7392,-1.101383,1.61e-12
450,1,1,647844437.2064,19.7392,-1.101383,1.03e-12
451,1,1,647846955.3270,19.7392,-1.101383,4.20e-12
452,1,1,647846959.3443,19.7392,-1.101383,2.69e-12
453,1,1,647847833.3835,19.7392,-1.101383,9.18e-13
454,1,1,647847838.0130,19.7392,-1.101383,6.49e-13
455,1,1,647848556.5012,19.7392,-1.101383,2.96e-12
456,1,1,647848558.3709,19.7392,-1.101383,4.02e-12
457,1,1,647849421.2816,19.7392,-1.101383,8.81e-13
458,1,1,647849422.0766,19.7392,-1.101383,1.04e-12
459,1,1,647850575.8435,19.7392,-1.101383,2.99e-12
460,1,1,647850576.4224,19.7392,-1.101383,4.52e-12
461,1,1,647851566.6398,19.7392,-1.101383,6.74e-13
462,1,1,647851566.9857,19.7392,-1.101383,1.08e-12
463,1,1,647851906.4142,19.7392,-1.101383,1.37e-11
