mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,relative_residual
47,1,1,865.0419,19.7392,-1.825090,1.23e-04
48,1,1,865.0530,19.7392,-1.825090,1.43e-04
49,1,1,886.8461,19.7392,-1.825090,9.88e-05
50,1,1,886.8627,19.7392,-1.825090,1.69e-04
51,1,1,935.0753,19.7392,-1.825090,8.73e-05
52,1,1,935.0801,19.7392,-1.825090,9.75e-05
53,1,1,997.7936,19.7392,-1.825090,8.28e-05
54,1,1,997.7951,19.7392,-1.825090,1.08e-04
55,1,1,1005.1236,19.7392,-1.825090,8.05e-05
56,1,1,1005.1439,19.7392,-1.825090,1.30e-04
57,1,1,1103.7511,19.7392,-1.825090,1.23e-04
58,1,1,1103.7517,19.7392,-1.825090,6.87e-05
59,1,1,1176.7395,19.7392,-1.825090,6.05e-05
60,1,1,1184.0746,19.7392,-1.825090,5.37e-05
61,1,1,1184.0795,19.7392,-1.825090,7.78e-05
62,1,1,1211.1951,19.7392,-1.825090,6.29e-05
63,1,1,1211.1958,19.7392,-1.825090,5.26e-05
64,1,1,1232.7647,19.7392,-1.825090,6.15e-05
65,1,1,1232.7837,19.7392,-1.825090,6.09e-05
66,1,1,1258.5218,19.7392,-1.825090,5.39e-05
67,1,1,1258.5220,19.7392,-1.825090,4.93e-05
68,1,1,1327.0558,19.7392,-1.825090,5.43e-05
69,1,1,1327.0627,19.7392,-1.825090,4.53e-05
70,1,1,1407.5188,19.7392,-1.825090,4.21e-05
71,1,1,1407.5201,19.7392,-1.825090,4.59e-05
72,1,1,1423.6673,19.7392,-1.825090,3.90e-05
73,1,1,1423.6714,19.7392,-1.825090,5.24e-05
74,1,1,1549.3774,19.7392,-1.825090,4.53e-05
75,1,1,1549.3831,19.7392,-1.825090,3.46e-05
76,1,1,1618.8652,19.7392,-1.825090,3.13e-05
77,1,1,1618.8670,19.7392,-1.825090,3.57e-05
78,1,1,1631.9934,19.7392,-1.825090,3.49e-05
79,1,1,1644.7922,19.7392,-1.825090,4.67e-05
80,1,1,1644.7942,19.7392,-1.825090,3.34e-05
81,1,1,1690.1127,19.7392,-1.825090,6.12e-05
82,1,1,1690.1177,19.7392,-1.825090,3.15e-05
83,1,1,1720.2913,19.7392,-1.825090,3.16e-05
84,1,1,1720.2937,19.7392,-1.825090,3.15e-05
85,1,1,1755.5939,19.7392,-1.825090,3.62e-05
86,1,1,1755.6070,19.7392,-1.825090,2.94e-05
87,1,1,1848.2191,19.7392,-1.825090,1.00e-04
88,1,1,1848.2198,19.7392,-1.825090,2.85e-05
89,1,1,1938.3305,19.7392,-1.825090,2.72e-05
90,1,1,1938.3323,19.7392,-1.825090,3.79e-05
91,1,1,1968.1804,19.7392,-1.825090,6.68e-05
92,1,1,1968.1982,19.7392,-1.825090,2.56e-05
93,1,1,2132.2451,19.7392,-1.825090,2.30e-05
94,1,1,2132.2479,19.7392,-1.825090,2.68e-05
95,1,1,2213.5310,19.7392,-1.825090,1.83e-05
96,1,1,2213.5316,19.7392,-1.825090,2.25e-05
97,1,1,2238.0742,19.7392,-1.825090,2.32e-05
98,1,1,2238.7242,19.7392,-1.825090,2.18e-05
99,1,1,2238.7275,19.7392,-1.825090,2.01e-05
100,1,1,2282.8259,19.7392,-1.825090,2.15e-05
101,1,1,2282.8274,19.7392,-1.825090,1.77e-05
102,1,1,2340.0018,19.7392,-1.825090,2.60e-05
103,1,1,2340.0042,19.7392,-1.825090,1.66e-05
104,1,1,2346.2059,19.7392,-1.825090,1.70e-05
105,1,1,2346.2062,19.7392,-1.825090,2.52e-05
106,1,1,2436.1102,19.7392,-1.825090,1.99e-05
107,1,1,2436.1106,19.7392,-1.825090,1.51e-05
108,1,1,2551.4867,19.7392,-1.825090,1.43e-05
109,1,1,2551.4884,19.7392,-1.825090,2.09e-05
110,1,1,2628.3229,19.7392,-1.825090,1.95e-05
111,1,1,2628.3239,19.7392,-1.825090,1.68e-05
112,1,1,2710.2181,19.7392,-1.825090,1.62e-05
113,1,1,2710.2183,19.7392,-1.825090,1.42e-05
114,1,1,2908.5888,19.7392,-1.825090,1.25e-05
115,1,1,2908.5903,19.7392,-1.825090,3.30e-05
116,1,1,3000.3348,19.7392,-1.825090,1.32e-05
117,1,1,3052.5510,19.7392,-1.825090,9.43e-06
118,1,1,3052.5526,19.7392,-1.825090,1.73e-05
119,1,1,3076.1338,19.7392,-1.825090,9.54e-06
120,1,1,3076.1344,19.7392,-1.825090,1.89e-05
121,1,1,3117.5598,19.7392,-1.825090,9.74e-06
122,1,1,3117.5636,19.7392,-1.825090,1.15e-05
123,1,1,3176.6958,19.7392,-1.825090,1.03e-05
124,1,1,3176.7110,19.7392,-1.825090,1.30e-05
125,1,1,3186.8871,19.7392,-1.825090,1.18e-05
126,1,1,3186.8947,19.7392,-1.825090,1.10e-05
127,1,1,3261.1777,19.7392,-1.825090,1.03e-05
128,1,1,3261.1795,19.7392,-1.825090,1.32e-05
129,1,1,3368.2138,19.7392,-1.825090,8.46e-06
130,1,1,3368.2806,19.7392,-1.825090,8.75e-06
131,1,1,3517.1858,19.7392,-1.825090,7.84e-06
132,1,1,3517.1867,19.7392,-1.825090,9.76e-06
133,1,1,3540.3912,19.7392,-1.825090,8.35e-06
134,1,1,3540.3926,19.7392,-1.825090,1.42e-05
135,1,1,3699.5507,19.7392,-1.825090,7.95e-06
136,1,1,3699.7969,19.7392,-1.825090,8.12e-06
137,1,1,3960.0909,19.7392,-1.825090,8.39e-06
138,1,1,3960.0913,19.7392,-1.825090,7.52e-06
139,1,1,4062.8897,19.7392,-1.825090,6.98e-06
140,1,1,4281.6641,19.7392,-1.825090,7.17e-06
141,1,1,4282.5412,19.7392,-1.825090,1.23e-05
142,1,1,4298.8811,19.7392,-1.825090,9.52e-06
143,1,1,4298.8817,19.7392,-1.825090,5.11e-06
144,1,1,4321.8294,19.7392,-1.825090,6.17e-06
145,1,1,4321.8305,19.7392,-1.825090,5.99e-06
146,1,1,4362.3338,19.7392,-1.825090,4.91e-06
147,1,1,4362.3343,19.7392,-1.825090,6.95e-06
148,1,1,4419.4260,19.7392,-1.825090,1.10e-05
149,1,1,4419.4282,19.7392,-1.825090,5.65e-06
150,1,1,4501.7623,19.7392,-1.825090,5.19e-06
151,1,1,4501.7644,19.7392,-1.825090,4.89e-06
152,1,1,4603.8051,19.7392,-1.825090,4.67e-06
153,1,1,4603.8065,19.7392,-1.825090,5.13e-06
154,1,1,4748.0556,19.7392,-1.825090,5.71e-06
155,1,1,4748.0586,19.7392,-1.825090,4.67e-06
156,1,1,4770.8854,19.7392,-1.825090,5.81e-06
157,1,1,4770.8863,19.7392,-1.825090,5.03e-06
158,1,1,4918.8690,19.7392,-1.825090,6.66e-06
159,1,1,4918.8700,19.7392,-1.825090,4.80e-06
160,1,1,5168.7918,19.7392,-1.825090,4.40e-06
161,1,1,5168.7964,19.7392,-1.825090,5.61e-06
162,1,1,5414.3217,19.7392,-1.825090,5.38e-06
163,1,1,5463.7180,19.7392,-1.825090,4.87e-06
164,1,1,5463.7195,19.7392,-1.825090,3.99e-06
165,1,1,5928.7779,19.7392,-1.825090,3.66e-06
166,1,1,5928.7826,19.7392,-1.825090,7.73e-06
167,1,1,6318.4485,19.7392,-1.825090,2.63e-06
168,1,1,6318.4491,19.7392,-1.825090,2.68e-06
169,1,1,6339.8092,19.7392,-1.825090,3.15e-06
170,1,1,6339.9672,19.7392,-1.825090,5.33e-06
171,1,1,6378.3631,19.7392,-1.825090,2.94e-06
172,1,1,6378.3638,19.7392,-1.825090,2.68e-06
173,1,1,6430.5685,19.7392,-1.825090,3.64e-06
174,1,1,6431.3217,19.7392,-1.825090,3.71e-06
175,1,1,6509.3000,19.7392,-1.825090,2.35e-06
176,1,1,6509.3015,19.7392,-1.825090,4.21e-06
177,1,1,6510.1105,19.7392,-1.825090,4.89e-06
178,1,1,6510.1117,19.7392,-1.825090,3.35e-06
179,1,1,6599.9208,19.7392,-1.825090,2.89e-06
180,1,1,6602.1772,19.7392,-1.825090,3.16e-06
181,1,1,6737.7542,19.7392,-1.825090,3.53e-06
182,1,1,6737.7547,19.7392,-1.825090,2.74e-06
183,1,1,6882.1908,19.7392,-1.825090,3.41e-06
184,1,1,6888.2520,19.7392,-1.825090,2.68e-06
185,1,1,7118.9130,19.7392,-1.825090,2.44e-06
186,1,1,7118.9135,19.7392,-1.825090,4.05e-06
187,1,1,7348.9494,19.7392,-1.825090,2.36e-06
188,1,1,7365.8336,19.7392,-1.825090,4.46e-06
189,1,1,7558.0257,19.7392,-1.825090,2.61e-06
190,1,1,7782.1213,19.7392,-1.825090,2.15e-06
191,1,1,7782.1217,19.7392,-1.825090,2.17e-06
192,1,1,8178.5147,19.7392,-1.825090,2.11e-06
193,1,1,8240.8412,19.7392,-1.825090,2.20e-06
194,1,1,9151.8741,19.7392,-1.825090,3.42e-06
195,1,1,9151.8743,19.7392,-1.825090,1.83e-06
196,1,1,9538.5403,19.7392,-1.825090,1.78e-06
197,1,1,10195.9565,19.7392,-1.825090,1.40e-06
198,1,1,10195.9568,19.7392,-1.825090,1.17e-06
199,1,1,10219.4551,19.7392,-1.825090,1.03e-06
200,1,1,10219.4552,19.7392,-1.825090,1.07e-06
201,1,1,10262.9262,19.7392,-1.825090,1.14e-06
202,1,1,10262.9269,19.7392,-1.825090,1.02e-06
203,1,1,10318.9539,19.7392,-1.825090,1.27e-06
204,1,1,10318.9540,19.7392,-1.825090,1.86e-06
205,1,1,10407.7276,19.7392,-1.825090,1.49e-06
206,1,1,10407.7279,19.7392,-1.825090,1.02e-06
207,1,1,10501.2649,19.7392,-1.825090,1.11e-06
208,1,1,10501.2650,19.7392,-1.825090,1.93e-06
209,1,1,10567.3085,19.7392,-1.825090,1.45e-06
210,1,1,10655.4223,19.7392,-1.825090,1.05e-06
211,1,1,10655.4232,19.7392,-1.825090,9.43e-07
212,1,1,10795.8230,19.7392,-1.825090,1.08e-06
213,1,1,10795.8233,19.7392,-1.825090,1.09e-06
214,1,1,11054.8778,19.7392,-1.825090,1.05e-06
215,1,1,11054.8786,19.7392,-1.825090,1.63e-06
216,1,1,11259.6169,19.7392,-1.825090,2.17e-06
217,1,1,11259.6174,19.7392,-1.825090,1.12e-06
218,1,1,11710.8978,19.7392,-1.825090,1.17e-06
219,1,1,11710.9008,19.7392,-1.825090,1.03e-06
220,1,1,12037.2480,19.7392,-1.825090,1.04e-06
221,1,1,12037.2483,19.7392,-1.825090,1.06e-06
222,1,1,12958.0787,19.7392,-1.825090,1.12e-06
223,1,1,12958.0922,19.7392,-1.825090,9.43e-07
224,1,1,13786.1941,19.7392,-1.825090,8.89e-07
225,1,1,13786.1945,19.7392,-1.825090,1.08e-06
226,1,1,17084.4922,19.7392,-1.825090,9.27e-07
227,1,1,21336.0667,19.7392,-1.825090,2.54e-07
228,1,1,21336.0670,19.7392,-1.825090,2.96e-07
229,1,1,21366.8656,19.7392,-1.825090,2.42e-07
230,1,1,21371.6751,19.7392,-1.825090,2.49e-07
231,1,1,21428.6157,19.7392,-1.825090,2.42e-07
232,1,1,21428.6157,19.7392,-1.825090,2.69e-07
233,1,1,21497.0390,19.7392,-1.825090,2.45e-07
234,1,1,21519.1242,19.7392,-1.825090,2.31e-07
235,1,1,21626.1341,19.7392,-1.825090,2.47e-07
236,1,1,21626.1342,19.7392,-1.825090,2.44e-07
237,1,1,21725.4237,19.7392,-1.825090,2.62e-07
238,1,1,21788.0601,19.7392,-1.825090,2.59e-07
239,1,1,21953.6393,19.7392,-1.825090,2.46e-07
240,1,1,21953.6393,19.7392,-1.825090,2.61e-07
241,1,1,22062.7861,19.7392,-1.825090,2.62e-07
242,1,1,22214.4949,19.7392,-1.825090,2.59e-07
243,1,1,22446.3878,19.7392,-1.825090,2.48e-07
244,1,1,22446.3880,19.7392,-1.825090,2.90e-07
245,1,1,22520.2660,19.7392,-1.825090,2.64e-07
246,1,1,22847.4530,19.7392,-1.825090,2.88e-07
247,1,1,23136.3089,19.7392,-1.825090,3.04e-07
248,1,1,23136.3089,19.7392,-1.825090,2.63e-07
249,1,1,23138.6505,19.7392,-1.825090,2.88e-07
250,1,1,23744.2264,19.7392,-1.825090,2.80e-07
251,1,1,24002.5081,19.7392,-1.825090,2.83e-07
252,1,1,24016.6640,19.7392,-1.825090,4.47e-07
253,1,1,24016.6643,19.7392,-1.825090,2.66e-07
254,1,1,25195.5156,19.7392,-1.825090,2.95e-07
255,1,1,25195.5156,19.7392,-1.825090,2.90e-07
256,1,1,25999.8681,19.7392,-1.825090,2.40e-07
257,1,1,76770.9433,19.7392,-1.825090,1.87e-08
258,1,1,76771.1551,19.7392,-1.825090,4.55e-08
259,1,1,76771.4709,19.7392,-1.825090,2.18e-08
260,1,1,76771.4709,19.7392,-1.825090,1.97e-08
261,1,1,76771.5552,19.7392,-1.825090,2.19e-08
262,1,1,76772.4467,19.7392,-1.825090,4.96e-08
263,1,1,76773.0984,19.7392,-1.825090,3.78e-08
264,1,1,76773.0986,19.7392,-1.825090,2.11e-08
265,1,1,76773.8351,19.7392,-1.825090,2.83e-08
266,1,1,76775.6560,19.7392,-1.825090,2.87e-08
267,1,1,76776.6583,19.7392,-1.825090,5.60e-08
268,1,1,76776.6583,19.7392,-1.825090,2.05e-08
269,1,1,76779.0986,19.7392,-1.825090,4.96e-08
270,1,1,76779.8638,19.7392,-1.825090,4.43e-08
271,1,1,76780.1542,19.7392,-1.825090,2.69e-08
272,1,1,76780.1542,19.7392,-1.825090,1.96e-08
273,1,1,76780.5072,19.7392,-1.825090,2.19e-08
274,1,1,76780.9339,19.7392,-1.825090,1.72e-08
275,1,1,76780.9339,19.7392,-1.825090,3.80e-08
276,1,1,76780.9916,19.7392,-1.825090,4.03e-08
277,1,1,76782.1064,19.7392,-1.825090,2.16e-08
278,1,1,76782.5783,19.7392,-1.825090,3.35e-08
279,1,1,76782.5986,19.7392,-1.825090,3.56e-08
280,1,1,76782.5986,19.7392,-1.825090,2.51e-08
281,1,1,76783.6892,19.7392,-1.825090,3.56e-08
282,1,1,76785.1222,19.7392,-1.825090,3.47e-08
283,1,1,76785.1223,19.7392,-1.825090,2.00e-08
284,1,1,76785.8185,19.7392,-1.825090,5.76e-08
285,1,1,76789.0061,19.7392,-1.825090,3.70e-08
286,1,1,76789.0061,19.7392,-1.825090,1.96e-08
287,1,1,76790.1547,19.7392,-1.825090,2.25e-08
288,1,1,76791.3405,19.7392,-1.825090,2.17e-08
289,1,1,76794.1192,19.7392,-1.825090,2.64e-08
290,1,1,76797.9994,19.7392,-1.825090,2.61e-08
291,1,1,76798.4428,19.7392,-1.825090,3.89e-08
292,1,1,76798.4429,19.7392,-1.825090,2.13e-08
293,1,1,76806.7000,19.7392,-1.825090,2.12e-08
294,1,1,76807.9775,19.7392,-1.825090,2.35e-08
295,1,1,76807.9775,19.7392,-1.825090,4.16e-08
296,1,1,76813.6107,19.7392,-1.825090,2.13e-08
297,1,1,76823.6177,19.7392,-1.825090,2.48e-08
298,1,1,76829.6078,19.7392,-1.825090,2.31e-08
299,1,1,76829.6079,19.7392,-1.825090,2.41e-08
300,1,1,76836.2730,19.7392,-1.825090,2.34e-08
301,1,1,76856.4088,19.7392,-1.825090,2.57e-08
302,1,1,76866.6044,19.7392,-1.825090,2.60e-08
303,1,1,76866.9454,19.7392,-1.825090,2.92e-08
304,1,1,76866.9454,19.7392,-1.825090,2.45e-08
305,1,1,76929.3014,19.7392,-1.825090,2.97e-08
306,1,1,76929.3015,19.7392,-1.825090,2.95e-08
307,1,1,76931.2427,19.7392,-1.825090,2.78e-08
308,1,1,76956.7035,19.7392,-1.825090,3.07e-08
309,1,1,77063.4087,19.7392,-1.825090,2.70e-08
310,1,1,77076.1642,19.7392,-1.825090,2.66e-08
311,1,1,77105.2433,19.7392,-1.825090,3.06e-08
312,1,1,77105.2433,19.7392,-1.825090,2.94e-08
313,1,1,77508.4651,19.7392,-1.825090,3.34e-08
314,1,1,77508.4651,19.7392,-1.825090,2.99e-08
315,1,1,77556.6981,19.7392,-1.825090,3.28e-08
316,1,1,77646.4553,19.7392,-1.825090,3.23e-08
317,1,1,79725.5900,19.7392,-1.825090,2.82e-08
318,1,1,79823.9737,19.7392,-1.825090,2.79e-08
319,1,1,80128.5834,19.7392,-1.825090,2.48e-08
320,1,1,80128.5835,19.7392,-1.825090,2.67e-08
321,1,1,108602.8986,19.7392,-1.825090,1.39e-08
322,1,1,108605.3294,19.7392,-1.825090,1.48e-08
323,1,1,108605.3295,19.7392,-1.825090,2.30e-08
324,1,1,108607.3263,19.7392,-1.825090,1.49e-08
325,1,1,1203817.0583,19.7392,-1.825090,2.97e-07
326,1,1,1208405.4465,19.7392,-1.825090,4.49e-07
327,1,1,1211789.6671,19.7392,-1.825090,2.69e-07
328,1,1,1211789.6671,19.7392,-1.825090,2.83e-07
329,1,1,1222293.2411,19.7392,-1.825090,2.21e-07
330,1,1,1230476.9776,19.7392,-1.825090,1.97e-07
331,1,1,1251361.5183,19.7392,-1.825090,1.80e-07
332,1,1,1251361.5183,19.7392,-1.825090,1.91e-07
333,1,1,1282097.3516,19.7392,-1.825090,1.46e-07
334,1,1,1290606.3767,19.7392,-1.825090,1.65e-07
335,1,1,1332009.3377,19.7392,-1.825090,1.44e-07
336,1,1,1332009.3377,19.7392,-1.825090,1.52e-07
337,1,1,1384111.0479,19.7392,-1.825090,1.18e-07
338,1,1,1392979.3060,19.7392,-1.825090,1.25e-07
339,1,1,1456461.8027,19.7392,-1.825090,1.04e-07
340,1,1,1456461.8027,19.7392,-1.825090,1.17e-07
341,1,1,1531303.3058,19.7392,-1.825090,9.79e-08
342,1,1,1540689.9207,19.7392,-1.825090,1.13e-07
343,1,1,1627240.6819,19.7392,-1.825090,1.04e-07
344,1,1,1627240.6820,19.7392,-1.825090,1.12e-07
345,1,1,1724608.0891,19.7392,-1.825090,1.08e-07
346,1,1,1734717.2535,19.7392,-1.825090,1.09e-07
347,1,1,1841755.6575,19.7392,-1.825090,1.03e-07
348,1,1,1841755.6575,19.7392,-1.825090,1.10e-07
349,1,1,1954861.6409,19.7392,-1.825090,1.09e-07
350,1,1,1965882.1381,19.7392,-1.825090,1.21e-07
351,1,1,2037235.6065,19.7392,-1.825090,3.33e-07
352,1,1,2040545.4739,19.7392,-1.825090,6.81e-07
353,1,1,2041018.0369,19.7392,-1.825090,2.67e-07
354,1,1,2041018.0369,19.7392,-1.825090,2.69e-07
355,1,1,2042191.5338,19.7392,-1.825090,5.16e-07
356,1,1,2045855.9159,19.7392,-1.825090,4.89e-07
357,1,1,2049358.3160,19.7392,-1.825090,2.69e-07
358,1,1,2049358.3160,19.7392,-1.825090,2.60e-07
359,1,1,2054706.2132,19.7392,-1.825090,4.60e-07
360,1,1,2059082.9760,19.7392,-1.825090,4.58e-07
361,1,1,2067072.6590,19.7392,-1.825090,2.63e-07
362,1,1,2067072.6590,19.7392,-1.825090,2.59e-07
363,1,1,2077553.4487,19.7392,-1.825090,4.22e-07
364,1,1,2079937.6732,19.7392,-1.825090,1.24e-07
365,1,1,2079937.6732,19.7392,-1.825090,1.27e-07
366,1,1,2082528.0033,19.7392,-1.825090,4.22e-07
367,1,1,2096246.6971,19.7392,-1.825090,2.38e-07
368,1,1,2096246.6971,19.7392,-1.825090,2.37e-07
369,1,1,2113135.9158,19.7392,-1.825090,3.73e-07
370,1,1,2118906.3214,19.7392,-1.825090,3.54e-07
371,1,1,2139759.4698,19.7392,-1.825090,2.21e-07
372,1,1,2139759.4698,19.7392,-1.825090,2.14e-07
373,1,1,2164278.3994,19.7392,-1.825090,2.88e-07
374,1,1,2171131.5755,19.7392,-1.825090,3.08e-07
375,1,1,2186078.2070,19.7392,-1.825090,1.72e-07
376,1,1,2198047.3650,19.7392,-1.825090,1.57e-07
377,1,1,2199777.9247,19.7392,-1.825090,2.04e-07
378,1,1,2199777.9247,19.7392,-1.825090,1.93e-07
379,1,1,2231285.5441,19.7392,-1.825090,2.61e-07
380,1,1,2239501.0545,19.7392,-1.825090,2.55e-07
381,1,1,2272872.3887,19.7392,-1.825090,1.57e-07
382,1,1,2272872.3888,19.7392,-1.825090,1.54e-07
383,1,1,2285448.6334,19.7392,-1.825090,2.18e-07
384,1,1,2285448.6334,19.7392,-1.825090,2.34e-07
385,1,1,2304723.8454,19.7392,-1.825090,2.25e-07
386,1,1,2314346.1845,19.7392,-1.825090,2.15e-07
387,1,1,2340928.2767,19.7392,-1.825090,1.38e-07
388,1,1,2340928.2767,19.7392,-1.825090,1.59e-07
389,1,1,2342211.7689,19.7392,-1.825090,6.30e-07
390,1,1,2354912.0069,19.7392,-1.825090,9.33e-07
391,1,1,2357986.7472,19.7392,-1.825090,5.88e-07
392,1,1,2368970.3415,19.7392,-1.825090,1.12e-06
393,1,1,2370265.8080,19.7392,-1.825090,1.00e-06
394,1,1,2370265.8080,19.7392,-1.825090,1.08e-06
395,1,1,16443225.1598,19.7392,-1.825090,5.91e-11
396,1,1,16443225.1598,19.7392,-1.825090,4.46e-11
397,1,1,31715441.9890,19.7392,-1.825090,6.70e-11
398,1,1,31719366.0605,19.7392,-1.825090,1.96e-11
399,1,1,31719999.6538,19.7392,-1.825090,1.58e-11
400,1,1,31723415.0808,19.7392,-1.825090,1.24e-11
401,1,1,45451176.0095,19.7392,-1.825090,2.41e-11
402,1,1,45451176.0095,19.7392,-1.825090,1.71e-11
403,1,1,45458512.5951,19.7392,-1.825090,5.35e-12
404,1,1,45458512.5951,19.7392,-1.825090,7.45e-12
405,1,1,57260654.9188,19.7392,-1.825090,2.00e-11
406,1,1,57261646.4582,19.7392,-1.825090,1.45e-11
407,1,1,57270498.5650,19.7392,-1.825090,4.84e-12
408,1,1,57271326.7712,19.7392,-1.825090,3.92e-12
409,1,1,61534269.4573,19.7392,-1.825090,9.14e-12
410,1,1,61534269.4573,19.7392,-1.825090,7.01e-12
411,1,1,67103021.4205,19.7392,-1.825090,1.61e-11
412,1,1,67103021.4205,19.7392,-1.825090,1.33e-11
413,1,1,67114743.7729,19.7392,-1.825090,3.32e-12
414,1,1,67114743.7729,19.7392,-1.825090,2.74e-12
415,1,1,75134770.4111,19.7392,-1.825090,1.59e-11
416,1,1,75135324.2984,19.7392,-1.825090,1.44e-11
417,1,1,75148114.3059,19.7392,-1.825090,2.45e-12
418,1,1,75148575.8900,19.7392,-1.825090,2.15e-12
419,1,1,81605719.5633,19.7392,-1.825090,1.33e-11
420,1,1,81605719.5633,19.7392,-1.825090,1.50e-11
421,1,1,81620275.2954,19.7392,-1.825090,1.87e-12
422,1,1,81620275.2954,19.7392,-1.825090,1.97e-12
423,1,1,86778524.6059,19.7392,-1.825090,1.65e-11
424,1,1,86778902.1369,19.7392,-1.825090,1.29e-11
425,1,1,86794111.8056,19.7392,-1.825090,1.55e-12
426,1,1,86794427.0357,19.7392,-1.825090,1.51e-12
427,1,1,88270747.9401,19.7392,-1.825090,9.21e-12
428,1,1,88273154.3606,19.7392,-1.825090,4.43e-12
429,1,1,88273450.7773,19.7392,-1.825090,4.16e-12
430,1,1,88275509.6310,19.7392,-1.825090,3.11e-12
431,1,1,90893903.9600,19.7392,-1.825090,1.60e-11
432,1,1,90893903.9600,19.7392,-1.825090,1.46e-11
433,1,1,90910252.8794,19.7392,-1.825090,1.51e-12
434,1,1,90910252.8794,19.7392,-1.825090,1.29e-12
435,1,1,94152592.7180,19.7392,-1.825090,1.62e-11
436,1,1,94152880.2403,19.7392,-1.825090,1.37e-11
437,1,1,94169591.4994,19.7392,-1.825090,1.16e-12
438,1,1,94169832.0790,19.7392,-1.825090,1.18e-12
439,1,1,96716680.5175,19.7392,-1.825090,1.71e-11
440,1,1,96716680.5175,19.7392,-1.825090,1.75e-11
441,1,1,96734147.8357,19.7392,-1.825090,1.14e-12
442,1,1,96734147.8357,19.7392,-1.825090,1.08e-12
443,1,1,98711203.4782,19.7392,-1.825090,1.90e-11
444,1,1,98711441.2051,19.7392,-1.825090,2.01e-11
445,1,1,98729072.3337,19.7392,-1.825090,9.64e-13
446,1,1,98729271.5601,19.7392,-1.825090,1.00e-12
447,1,1,100232074.8497,19.7392,-1.825090,2.45e-11
448,1,1,100232074.8497,19.7392,-1.825090,2.18e-11
449,1,1,100250215.6753,19.7392,-1.825090,9.57e-13
450,1,1,100250215.6753,19.7392,-1.825090,1.02e-12
451,1,1,101349544.3160,19.7392,-1.825090,2.65e-11
452,1,1,101349754.8954,19.7392,-1.825090,2.94e-11
453,1,1,101367915.9769,19.7392,-1.825090,8.21e-13
454,1,1,101368092.6274,19.7392,-1.825090,9.12e-13
455,1,1,102114585.5996,19.7392,-1.825090,3.33e-11
456,1,1,102114585.5996,19.7392,-1.825090,2.89e-11
457,1,1,102133086.6298,19.7392,-1.825090,8.78e-13
458,1,1,102133086.6298,19.7392,-1.825090,8.96e-13
459,1,1,102560566.1413,19.7392,-1.825090,3.27e-11
460,1,1,102560764.6341,19.7392,-1.825090,3.48e-11
