mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,relative_residual
58,1,1,497.4737,19.7392,-1.690133,1.17e-11
59,1,1,498.0072,19.7392,-1.690133,3.09e-11
60,1,1,516.8250,19.7392,-1.690133,4.36e-11
61,1,1,525.9850,19.7392,-1.690133,2.05e-11
62,1,1,527.9060,19.7392,-1.690133,1.05e-11
63,1,1,529.8801,19.7392,-1.690133,1.31e-11
64,1,1,534.6245,19.7392,-1.690133,1.84e-11
65,1,1,558.6831,19.7392,-1.690133,1.13e-11
66,1,1,559.5412,19.7392,-1.690133,1.24e-11
67,1,1,562.6872,19.7392,-1.690133,8.14e-12
68,1,1,562.9639,19.7392,-1.690133,8.41e-12
69,1,1,576.0357,19.7392,-1.690133,8.23e-12
70,1,1,587.2966,19.7392,-1.690133,1.05e-11
71,1,1,587.4627,19.7392,-1.690133,1.33e-11
72,1,1,595.0151,19.7392,-1.690133,7.39e-12
73,1,1,599.8652,19.7392,-1.690133,1.16e-11
74,1,1,602.7427,19.7392,-1.690133,1.10e-11
75,1,1,614.2198,19.7392,-1.690133,7.88e-12
76,1,1,615.1883,19.7392,-1.690133,7.21e-12
77,1,1,621.6226,19.7392,-1.690133,7.78e-12
78,1,1,624.3157,19.7392,-1.690133,8.17e-12
79,1,1,626.0383,19.7392,-1.690133,7.23e-12
80,1,1,633.2764,19.7392,-1.690133,9.32e-12
81,1,1,637.4320,19.7392,-1.690133,8.95e-12
82,1,1,639.8313,19.7392,-1.690133,9.99e-12
83,1,1,642.9135,19.7392,-1.690133,1.10e-11
84,1,1,643.9833,19.7392,-1.690133,9.57e-12
85,1,1,651.2535,19.7392,-1.690133,7.92e-12
86,1,1,653.2119,19.7392,-1.690133,7.54e-12
87,1,1,662.4982,19.7392,-1.690133,6.01e-12
88,1,1,663.2824,19.7392,-1.690133,6.29e-12
89,1,1,664.9684,19.7392,-1.690133,6.74e-12
90,1,1,678.1861,19.7392,-1.690133,8.08e-12
91,1,1,683.2280,19.7392,-1.690133,8.22e-12
92,1,1,683.7922,19.7392,-1.690133,7.23e-12
93,1,1,690.6384,19.7392,-1.690133,8.62e-12
94,1,1,693.1735,19.7392,-1.690133,7.17e-12
95,1,1,695.5513,19.7392,-1.690133,6.93e-12
96,1,1,697.4808,19.7392,-1.690133,1.43e-11
97,1,1,700.6771,19.7392,-1.690133,6.64e-12
98,1,1,710.2305,19.7392,-1.690133,1.15e-11
99,1,1,710.4093,19.7392,-1.690133,8.67e-12
100,1,1,718.9037,19.7392,-1.690133,6.95e-12
101,1,1,722.0401,19.7392,-1.690133,6.73e-12
102,1,1,729.5707,19.7392,-1.690133,1.26e-11
103,1,1,744.8430,19.7392,-1.690133,5.65e-12
104,1,1,749.2325,19.7392,-1.690133,6.51e-12
105,1,1,749.2928,19.7392,-1.690133,5.81e-12
106,1,1,752.4499,19.7392,-1.690133,5.66e-12
107,1,1,752.7345,19.7392,-1.690133,5.39e-12
108,1,1,753.9776,19.7392,-1.690133,6.19e-12
109,1,1,762.5573,19.7392,-1.690133,7.77e-12
110,1,1,763.5493,19.7392,-1.690133,6.42e-12
111,1,1,764.3902,19.7392,-1.690133,6.89e-12
112,1,1,768.2242,19.7392,-1.690133,7.33e-12
113,1,1,780.7725,19.7392,-1.690133,5.82e-12
114,1,1,785.8434,19.7392,-1.690133,8.33e-12
115,1,1,788.2339,19.7392,-1.690133,8.27e-12
116,1,1,789.1390,19.7392,-1.690133,7.82e-12
117,1,1,794.4945,19.7392,-1.690133,6.50e-12
118,1,1,794.5102,19.7392,-1.690133,5.06e-12
119,1,1,799.9271,19.7392,-1.690133,7.99e-12
120,1,1,801.5259,19.7392,-1.690133,8.47e-12
121,1,1,828.1014,19.7392,-1.690133,4.55e-12
122,1,1,832.3476,19.7392,-1.690133,4.60e-12
123,1,1,832.6504,19.7392,-1.690133,4.59e-12
124,1,1,844.9533,19.7392,-1.690133,4.55e-12
125,1,1,857.2749,19.7392,-1.690133,8.25e-12
126,1,1,857.7418,19.7392,-1.690133,4.39e-12
127,1,1,879.8370,19.7392,-1.690133,4.43e-12
128,1,1,886.5830,19.7392,-1.690133,5.05e-12
129,1,1,888.9951,19.7392,-1.690133,4.39e-12
130,1,1,890.3545,19.7392,-1.690133,5.78e-12
131,1,1,894.1583,19.7392,-1.690133,5.86e-12
132,1,1,895.7335,19.7392,-1.690133,5.24e-12
133,1,1,896.1071,19.7392,-1.690133,6.92e-12
134,1,1,898.2968,19.7392,-1.690133,4.85e-12
135,1,1,921.5626,19.7392,-1.690133,3.98e-12
136,1,1,927.8284,19.7392,-1.690133,3.72e-12
137,1,1,931.5406,19.7392,-1.690133,8.81e-12
138,1,1,940.5367,19.7392,-1.690133,6.96e-12
139,1,1,944.4719,19.7392,-1.690133,3.61e-12
140,1,1,945.1515,19.7392,-1.690133,5.14e-12
141,1,1,956.2503,19.7392,-1.690133,7.03e-12
142,1,1,973.6087,19.7392,-1.690133,6.37e-12
143,1,1,979.1739,19.7392,-1.690133,3.27e-12
144,1,1,985.8112,19.7392,-1.690133,6.59e-12
145,1,1,992.1019,19.7392,-1.690133,2.91e-12
146,1,1,998.2010,19.7392,-1.690133,3.33e-12
147,1,1,1003.9325,19.7392,-1.690133,3.28e-12
148,1,1,1014.5205,19.7392,-1.690133,5.02e-12
149,1,1,1015.0121,19.7392,-1.690133,3.62e-12
150,1,1,1035.1987,19.7392,-1.690133,4.46e-12
151,1,1,1035.7294,19.7392,-1.690133,1.88e-11
152,1,1,1037.5688,19.7392,-1.690133,3.56e-12
153,1,1,1041.8119,19.7392,-1.690133,3.06e-12
154,1,1,1050.5542,19.7392,-1.690133,3.09e-12
155,1,1,1060.9838,19.7392,-1.690133,2.87e-12
156,1,1,1061.1396,19.7392,-1.690133,2.90e-12
157,1,1,1073.3519,19.7392,-1.690133,3.07e-12
158,1,1,1079.0481,19.7392,-1.690133,2.48e-12
159,1,1,1080.1361,19.7392,-1.690133,2.97e-12
160,1,1,1085.8002,19.7392,-1.690133,2.62e-12
161,1,1,1093.8083,19.7392,-1.690133,3.25e-12
162,1,1,1108.4649,19.7392,-1.690133,3.04e-12
163,1,1,1116.8535,19.7392,-1.690133,2.74e-12
164,1,1,1117.1991,19.7392,-1.690133,2.95e-12
165,1,1,1122.8572,19.7392,-1.690133,2.75e-12
166,1,1,1135.7826,19.7392,-1.690133,2.46e-12
167,1,1,1142.1786,19.7392,-1.690133,3.11e-12
168,1,1,1145.4353,19.7392,-1.690133,2.46e-12
169,1,1,1155.5354,19.7392,-1.690133,3.16e-12
170,1,1,1165.3777,19.7392,-1.690133,2.51e-12
171,1,1,1167.7157,19.7392,-1.690133,2.54e-12
172,1,1,1174.1432,19.7392,-1.690133,2.62e-12
173,1,1,1175.5738,19.7392,-1.690133,2.25e-12
174,1,1,1179.1017,19.7392,-1.690133,2.20e-12
175,1,1,1193.4380,19.7392,-1.690133,2.55e-12
176,1,1,1202.3849,19.7392,-1.690133,2.48e-12
177,1,1,1203.9200,19.7392,-1.690133,2.46e-12
178,1,1,1214.9765,19.7392,-1.690133,2.53e-12
179,1,1,1215.2813,19.7392,-1.690133,2.92e-12
180,1,1,1220.3393,19.7392,-1.690133,2.13e-12
181,1,1,1229.0533,19.7392,-1.690133,2.47e-12
182,1,1,1230.1317,19.7392,-1.690133,2.22e-12
183,1,1,1230.1481,19.7392,-1.690133,2.35e-12
184,1,1,1243.1922,19.7392,-1.690133,2.51e-12
185,1,1,1243.4853,19.7392,-1.690133,2.03e-12
186,1,1,1259.8891,19.7392,-1.690133,2.17e-12
187,1,1,1263.4870,19.7392,-1.690133,2.66e-12
188,1,1,1281.0850,19.7392,-1.690133,2.16e-12
189,1,1,1282.7985,19.7392,-1.690133,2.71e-12
190,1,1,1286.2100,19.7392,-1.690133,2.23e-12
191,1,1,1299.5369,19.7392,-1.690133,2.31e-12
192,1,1,1306.0174,19.7392,-1.690133,2.36e-12
193,1,1,1321.8157,19.7392,-1.690133,2.33e-12
194,1,1,1326.2114,19.7392,-1.690133,2.48e-12
195,1,1,1332.2807,19.7392,-1.690133,2.28e-12
196,1,1,1348.8865,19.7392,-1.690133,2.15e-12
197,1,1,1361.6494,19.7392,-1.690133,1.72e-12
198,1,1,1367.9697,19.7392,-1.690133,1.80e-12
199,1,1,1368.4649,19.7392,-1.690133,1.79e-12
200,1,1,1377.0591,19.7392,-1.690133,2.94e-12
201,1,1,1377.8979,19.7392,-1.690133,2.61e-12
202,1,1,1387.0912,19.7392,-1.690133,2.00e-12
203,1,1,1393.0992,19.7392,-1.690133,1.91e-12
204,1,1,1403.3559,19.7392,-1.690133,2.03e-12
205,1,1,1409.9601,19.7392,-1.690133,6.03e-12
206,1,1,1416.5593,19.7392,-1.690133,4.91e-12
207,1,1,1446.9500,19.7392,-1.690133,4.38e-12
208,1,1,1448.0187,19.7392,-1.690133,2.00e-12
209,1,1,1466.0461,19.7392,-1.690133,2.62e-12
210,1,1,1475.1529,19.7392,-1.690133,2.71e-12
211,1,1,1486.9309,19.7392,-1.690133,2.67e-12
212,1,1,1502.2887,19.7392,-1.690133,1.68e-12
213,1,1,1502.3945,19.7392,-1.690133,2.01e-12
214,1,1,1508.3789,19.7392,-1.690133,1.97e-12
215,1,1,1510.5013,19.7392,-1.690133,6.21e-12
216,1,1,1514.6126,19.7392,-1.690133,1.96e-12
217,1,1,1535.4644,19.7392,-1.690133,1.57e-12
218,1,1,1544.5739,19.7392,-1.690133,3.25e-12
219,1,1,1550.6545,19.7392,-1.690133,2.07e-12
220,1,1,1551.6611,19.7392,-1.690133,3.49e-12
221,1,1,1575.8103,19.7392,-1.690133,1.61e-12
222,1,1,1582.3062,19.7392,-1.690133,1.74e-12
223,1,1,1611.0873,19.7392,-1.690133,1.52e-12
224,1,1,1611.5578,19.7392,-1.690133,1.36e-12
225,1,1,1625.5620,19.7392,-1.690133,1.59e-12
226,1,1,1630.4004,19.7392,-1.690133,1.46e-12
227,1,1,1638.2991,19.7392,-1.690133,1.83e-12
228,1,1,1641.3988,19.7392,-1.690133,1.57e-12
229,1,1,1666.1489,19.7392,-1.690133,1.58e-12
230,1,1,1666.6457,19.7392,-1.690133,1.41e-12
231,1,1,1671.0612,19.7392,-1.690133,1.36e-12
232,1,1,1703.3154,19.7392,-1.690133,1.42e-12
233,1,1,1712.5188,19.7392,-1.690133,1.69e-12
234,1,1,1712.6709,19.7392,-1.690133,1.36e-12
235,1,1,1742.5872,19.7392,-1.690133,1.39e-12
236,1,1,1745.7887,19.7392,-1.690133,1.65e-12
237,1,1,1747.6158,19.7392,-1.690133,1.45e-12
238,1,1,1750.4442,19.7392,-1.690133,1.57e-12
239,1,1,1771.1705,19.7392,-1.690133,1.57e-12
240,1,1,1785.2675,19.7392,-1.690133,1.31e-12
241,1,1,1791.7381,19.7392,-1.690133,1.37e-12
242,1,1,1826.6866,19.7392,-1.690133,1.64e-12
243,1,1,1830.8892,19.7392,-1.690133,1.47e-12
244,1,1,1832.5975,19.7392,-1.690133,1.37e-12
245,1,1,1844.0806,19.7392,-1.690133,1.31e-12
246,1,1,1850.1783,19.7392,-1.690133,1.48e-12
247,1,1,1853.0145,19.7392,-1.690133,1.17e-12
248,1,1,1889.4954,19.7392,-1.690133,1.07e-12
249,1,1,1892.2733,19.7392,-1.690133,1.39e-12
250,1,1,1905.1785,19.7392,-1.690133,1.38e-12
251,1,1,1908.4564,19.7392,-1.690133,1.41e-12
252,1,1,1917.3120,19.7392,-1.690133,1.28e-12
253,1,1,1931.6228,19.7392,-1.690133,1.11e-12
254,1,1,1936.8986,19.7392,-1.690133,1.11e-12
255,1,1,1961.7972,19.7392,-1.690133,1.16e-12
256,1,1,1961.9431,19.7392,-1.690133,1.38e-12
257,1,1,63579.2076,19.7392,-1.690133,3.23e-15
258,1,1,63579.2076,19.7392,-1.690133,3.63e-15
259,1,1,63904.7874,19.7392,-1.690133,4.90e-15
260,1,1,63904.7874,19.7392,-1.690133,4.33e-15
261,1,1,64088.2101,19.7392,-1.690133,5.03e-15
262,1,1,64088.2107,19.7392,-1.690133,4.97e-15
263,1,1,64145.8421,19.7392,-1.690133,4.95e-15
264,1,1,64146.0419,19.7392,-1.690133,6.14e-15
265,1,1,64146.2082,19.7392,-1.690133,5.69e-15
266,1,1,64147.0357,19.7392,-1.690133,5.43e-15
267,1,1,64147.2452,19.7392,-1.690133,5.29e-15
268,1,1,64148.3493,19.7392,-1.690133,5.27e-15
269,1,1,64150.2167,19.7392,-1.690133,4.76e-15
270,1,1,64150.3695,19.7392,-1.690133,4.80e-15
271,1,1,64167.9009,19.7392,-1.690133,4.44e-15
272,1,1,64170.4547,19.7392,-1.690133,4.82e-15
273,1,1,64171.9723,19.7392,-1.690133,4.81e-15
274,1,1,64174.8704,19.7392,-1.690133,4.72e-15
275,1,1,64199.0708,19.7392,-1.690133,4.48e-15
276,1,1,64203.7197,19.7392,-1.690133,5.15e-15
277,1,1,64204.1656,19.7392,-1.690133,4.71e-15
278,1,1,64209.0197,19.7392,-1.690133,4.20e-15
279,1,1,64233.2592,19.7392,-1.690133,4.37e-15
280,1,1,64237.6958,19.7392,-1.690133,4.38e-15
281,1,1,64238.7947,19.7392,-1.690133,4.45e-15
282,1,1,64243.1118,19.7392,-1.690133,4.15e-15
283,1,1,64263.3826,19.7392,-1.690133,4.52e-15
284,1,1,64265.8123,19.7392,-1.690133,4.75e-15
285,1,1,64269.3904,19.7392,-1.690133,5.07e-15
286,1,1,64271.4836,19.7392,-1.690133,4.71e-15
287,1,1,64286.8396,19.7392,-1.690133,4.93e-15
288,1,1,64287.4197,19.7392,-1.690133,3.88e-15
289,1,1,64292.7045,19.7392,-1.690133,7.93e-15
290,1,1,64292.8692,19.7392,-1.690133,4.10e-15
291,1,1,64303.4112,19.7392,-1.690133,3.93e-15
292,1,1,64303.9284,19.7392,-1.690133,4.34e-15
293,1,1,64308.3149,19.7392,-1.690133,4.95e-15
294,1,1,64309.1064,19.7392,-1.690133,3.93e-15
295,1,1,64315.4718,19.7392,-1.690133,7.40e-15
296,1,1,64316.4432,19.7392,-1.690133,4.22e-15
297,1,1,64319.8977,19.7392,-1.690133,6.89e-15
298,1,1,64320.9862,19.7392,-1.690133,4.63e-15
299,1,1,64325.4939,19.7392,-1.690133,5.00e-15
300,1,1,64326.5813,19.7392,-1.690133,3.90e-15
301,1,1,64329.7549,19.7392,-1.690133,6.25e-15
302,1,1,64330.8299,19.7392,-1.690133,4.05e-15
303,1,1,64334.9685,19.7392,-1.690133,3.85e-15
304,1,1,64335.9601,19.7392,-1.690133,4.38e-15
305,1,1,64339.1110,19.7392,-1.690133,6.49e-15
306,1,1,64339.9691,19.7392,-1.690133,3.83e-15
307,1,1,64344.1602,19.7392,-1.690133,3.67e-15
308,1,1,64344.8203,19.7392,-1.690133,3.95e-15
309,1,1,64347.5446,19.7392,-1.690133,4.77e-15
310,1,1,64347.9941,19.7392,-1.690133,4.34e-15
311,1,1,64351.5903,19.7392,-1.690133,9.23e-15
312,1,1,64351.8066,19.7392,-1.690133,4.07e-15
313,1,1,64353.0979,19.7392,-1.690133,3.79e-15
314,1,1,64353.1885,19.7392,-1.690133,3.73e-15
315,1,1,64404.2062,19.7392,-1.690133,4.77e-15
316,1,1,64404.2062,19.7392,-1.690133,4.48e-15
317,1,1,64535.9505,19.7392,-1.690133,3.91e-15
318,1,1,64535.9505,19.7392,-1.690133,3.96e-15
319,1,1,64599.0765,19.7392,-1.690133,4.62e-15
320,1,1,64599.0765,19.7392,-1.690133,5.90e-15
321,1,1,64814.0472,19.7392,-1.690133,8.22e-14
322,1,1,64822.5338,19.7392,-1.690133,3.31e-14
323,1,1,64822.6328,19.7392,-1.690133,3.02e-14
324,1,1,64824.1724,19.7392,-1.690133,4.60e-14
325,1,1,64824.2044,19.7392,-1.690133,4.61e-14
326,1,1,64833.8813,19.7392,-1.690133,5.76e-14
327,1,1,64837.5105,19.7392,-1.690133,2.94e-14
328,1,1,64839.7386,19.7392,-1.690133,7.71e-14
329,1,1,64842.0161,19.7392,-1.690133,2.33e-14
330,1,1,64849.9140,19.7392,-1.690133,4.87e-14
331,1,1,64850.2262,19.7392,-1.690133,5.51e-14
332,1,1,64862.0632,19.7392,-1.690133,9.87e-14
333,1,1,64862.1739,19.7392,-1.690133,8.84e-14
334,1,1,64866.5806,19.7392,-1.690133,3.02e-14
335,1,1,64867.2888,19.7392,-1.690133,2.47e-14
336,1,1,64868.2978,19.7392,-1.690133,1.75e-14
337,1,1,64873.6367,19.7392,-1.690133,2.85e-14
338,1,1,64873.7570,19.7392,-1.690133,3.14e-14
339,1,1,64885.3088,19.7392,-1.690133,1.37e-14
340,1,1,64885.9287,19.7392,-1.690133,1.33e-14
341,1,1,64889.1899,19.7392,-1.690133,3.42e-14
342,1,1,64889.7590,19.7392,-1.690133,3.19e-14
343,1,1,64890.8391,19.7392,-1.690133,1.09e-13
344,1,1,64891.2251,19.7392,-1.690133,9.09e-14
345,1,1,64902.3727,19.7392,-1.690133,3.67e-14
346,1,1,64902.7751,19.7392,-1.690133,3.02e-14
347,1,1,64912.3814,19.7392,-1.690133,4.03e-14
348,1,1,64916.7383,19.7392,-1.690133,4.24e-14
349,1,1,64918.7496,19.7392,-1.690133,4.02e-14
350,1,1,64926.0440,19.7392,-1.690133,7.80e-14
351,1,1,64926.1368,19.7392,-1.690133,7.21e-14
352,1,1,64926.6043,19.7392,-1.690133,1.42e-14
353,1,1,64936.0768,19.7392,-1.690133,4.61e-14
354,1,1,64939.4939,19.7392,-1.690133,1.96e-14
355,1,1,64941.5128,19.7392,-1.690133,1.58e-14
356,1,1,64942.0356,19.7392,-1.690133,1.72e-14
357,1,1,64942.3369,19.7392,-1.690133,2.05e-14
358,1,1,64942.8088,19.7392,-1.690133,1.33e-14
359,1,1,64953.9088,19.7392,-1.690133,2.56e-14
360,1,1,64954.1812,19.7392,-1.690133,2.67e-14
361,1,1,64959.0201,19.7392,-1.690133,1.33e-14
362,1,1,64960.7834,19.7392,-1.690133,1.26e-14
363,1,1,64966.7658,19.7392,-1.690133,3.55e-14
364,1,1,64969.3326,19.7392,-1.690133,1.51e-14
365,1,1,64970.4059,19.7392,-1.690133,3.08e-14
366,1,1,64973.4390,19.7392,-1.690133,3.45e-14
367,1,1,64975.7473,19.7392,-1.690133,4.46e-14
368,1,1,64976.4725,19.7392,-1.690133,3.86e-14
369,1,1,64978.2594,19.7392,-1.690133,2.66e-14
370,1,1,64994.9419,19.7392,-1.690133,3.26e-14
371,1,1,64995.3502,19.7392,-1.690133,2.79e-14
372,1,1,65001.7244,19.7392,-1.690133,1.77e-14
373,1,1,65004.4806,19.7392,-1.690133,2.21e-14
374,1,1,65005.4702,19.7392,-1.690133,1.74e-14
375,1,1,65006.7792,19.7392,-1.690133,8.87e-15
376,1,1,65012.6738,19.7392,-1.690133,9.10e-14
377,1,1,65012.7506,19.7392,-1.690133,8.44e-14
378,1,1,65016.6523,19.7392,-1.690133,2.58e-14
379,1,1,65016.6525,19.7392,-1.690133,2.88e-14
380,1,1,65021.5139,19.7392,-1.690133,3.93e-14
381,1,1,65024.2546,19.7392,-1.690133,4.15e-14
382,1,1,65035.9264,19.7392,-1.690133,2.02e-14
383,1,1,65038.5246,19.7392,-1.690133,2.93e-14
384,1,1,65041.5407,19.7392,-1.690133,3.78e-14
385,1,1,65042.4393,19.7392,-1.690133,1.30e-14
386,1,1,65042.7551,19.7392,-1.690133,2.50e-14
387,1,1,65043.4099,19.7392,-1.690133,9.60e-15
388,1,1,65050.4829,19.7392,-1.690133,2.87e-14
389,1,1,65059.8010,19.7392,-1.690133,2.10e-14
390,1,1,65063.2585,19.7392,-1.690133,1.27e-14
391,1,1,65063.7788,19.7392,-1.690133,1.04e-13
392,1,1,65064.0501,19.7392,-1.690133,5.47e-14
393,1,1,65064.7817,19.7392,-1.690133,9.02e-15
394,1,1,65065.6259,19.7392,-1.690133,2.64e-14
395,1,1,65069.9702,19.7392,-1.690133,2.26e-14
396,1,1,65070.5232,19.7392,-1.690133,9.74e-15
397,1,1,65070.6152,19.7392,-1.690133,2.42e-14
398,1,1,65077.8011,19.7392,-1.690133,4.71e-14
399,1,1,65078.1500,19.7392,-1.690133,3.92e-14
400,1,1,65087.2071,19.7392,-1.690133,3.66e-14
401,1,1,65093.7215,19.7392,-1.690133,2.55e-14
402,1,1,65093.8203,19.7392,-1.690133,3.01e-14
403,1,1,65102.9406,19.7392,-1.690133,1.28e-14
404,1,1,65103.4634,19.7392,-1.690133,1.93e-14
405,1,1,65106.6786,19.7392,-1.690133,1.34e-14
406,1,1,65107.8563,19.7392,-1.690133,8.73e-15
407,1,1,65110.7887,19.7392,-1.690133,2.35e-14
408,1,1,65114.0613,19.7392,-1.690133,2.97e-14
409,1,1,65114.7483,19.7392,-1.690133,3.12e-14
410,1,1,65120.1659,19.7392,-1.690133,5.17e-14
411,1,1,65120.4044,19.7392,-1.690133,4.69e-14
412,1,1,65133.9853,19.7392,-1.690133,3.84e-14
413,1,1,65134.6172,19.7392,-1.690133,3.00e-14
414,1,1,65135.6987,19.7392,-1.690133,2.95e-14
415,1,1,65137.2495,19.7392,-1.690133,2.73e-14
416,1,1,65137.7655,19.7392,-1.690133,1.85e-14
417,1,1,65138.5128,19.7392,-1.690133,2.80e-14
418,1,1,65149.1712,19.7392,-1.690133,2.24e-14
419,1,1,65152.9532,19.7392,-1.690133,2.52e-14
420,1,1,65154.8841,19.7392,-1.690133,3.15e-14
421,1,1,65165.1211,19.7392,-1.690133,2.90e-14
422,1,1,65168.6026,19.7392,-1.690133,7.26e-15
423,1,1,65168.8291,19.7392,-1.690133,9.87e-15
424,1,1,65175.3563,19.7392,-1.690133,2.23e-14
425,1,1,65175.8743,19.7392,-1.690133,3.47e-14
426,1,1,65176.9685,19.7392,-1.690133,1.11e-14
427,1,1,65179.2063,19.7392,-1.690133,2.85e-14
428,1,1,65181.4231,19.7392,-1.690133,8.76e-15
429,1,1,65182.6873,19.7392,-1.690133,3.46e-14
430,1,1,65183.9918,19.7392,-1.690133,2.24e-14
431,1,1,65185.5698,19.7392,-1.690133,2.24e-14
432,1,1,65189.4897,19.7392,-1.690133,1.67e-14
433,1,1,65192.5075,19.7392,-1.690133,1.12e-14
434,1,1,65192.7589,19.7392,-1.690133,3.01e-14
435,1,1,65194.7736,19.7392,-1.690133,8.77e-15
436,1,1,65196.6627,19.7392,-1.690133,2.09e-14
437,1,1,65198.8862,19.7392,-1.690133,1.52e-14
438,1,1,65202.3581,19.7392,-1.690133,1.48e-14
439,1,1,65206.0451,19.7392,-1.690133,1.30e-14
440,1,1,65217.7698,19.7392,-1.690133,1.58e-14
441,1,1,65219.3606,19.7392,-1.690133,3.42e-14
442,1,1,65221.7211,19.7392,-1.690133,1.55e-14
443,1,1,65223.9362,19.7392,-1.690133,1.88e-14
444,1,1,65229.5027,19.7392,-1.690133,1.80e-14
445,1,1,65237.3834,19.7392,-1.690133,2.67e-14
446,1,1,65237.5846,19.7392,-1.690133,2.47e-14
447,1,1,65239.3539,19.7392,-1.690133,9.91e-15
448,1,1,65240.2176,19.7392,-1.690133,8.00e-15
449,1,1,65245.8553,19.7392,-1.690133,9.11e-14
450,1,1,65246.1328,19.7392,-1.690133,7.36e-14
451,1,1,65251.8227,19.7392,-1.690133,1.64e-14
452,1,1,65254.6355,19.7392,-1.690133,2.23e-14
453,1,1,65255.7253,19.7392,-1.690133,2.33e-14
454,1,1,65256.6630,19.7392,-1.690133,1.60e-14
455,1,1,65260.3125,19.7392,-1.690133,5.59e-14
456,1,1,65262.0899,19.7392,-1.690133,2.66e-14
457,1,1,65268.4710,19.7392,-1.690133,9.45e-15
458,1,1,65278.7035,19.7392,-1.690133,4.80e-14
459,1,1,65281.7770,19.7392,-1.690133,1.34e-14
460,1,1,65283.9903,19.7392,-1.690133,1.31e-14
461,1,1,65288.8848,19.7392,-1.690133,2.74e-14
462,1,1,65289.0672,19.7392,-1.690133,3.15e-14
463,1,1,65293.6744,19.7392,-1.690133,2.61e-14
464,1,1,65294.7055,19.7392,-1.690133,2.15e-14
465,1,1,65305.7460,19.7392,-1.690133,8.43e-15
466,1,1,65309.2871,19.7392,-1.690133,1.50e-14
467,1,1,65312.5619,19.7392,-1.690133,2.53e-14
468,1,1,65315.1298,19.7392,-1.690133,1.81e-14
