node_id,x,y,w1,φx1,φy1,w2,φx2,φy2,w3,φx3,φy3,w4,φx4,φy4,w5,φx5,φy5,w6,φx6,φy6,w7,φx7,φy7,w8,φx8,φy8,w9,φx9,φy9,w10,φx10,φy10,w11,φx11,φy11,w12,φx12,φy12,w13,φx13,φy13,w14,φx14,φy14,w15,φx15,φy15,w16,φx16,φy16,w17,φx17,φy17,w18,φx18,φy18,w19,φx19,φy19,w20,φx20,φy20,w21,φx21,φy21,w22,φx22,φy22,w23,φx23,φy23,w24,φx24,φy24,w25,φx25,φy25
11,0.7500000000003471,1.0,8.659560562345492e-17,-2.720481184603981e-16,-2.2214414690767614,-1.7319121124690985e-16,5.440962369207962e-16,4.442882938153523,-1.2246467991473532e-16,1.6776673174018833e-27,3.141592653589793,2.4492935982947064e-16,-3.3553346348037666e-27,-6.283185307179586,2.5978681687036476e-16,-8.161443553811942e-16,-6.664324407230284,8.659560562383258e-17,8.161443553776351e-16,-2.2214414690864492,-3.6739403974420594e-16,5.03300195220565e-27,9.42477796076938,-1.7319121124766516e-16,-1.6322887107552702e-15,4.4428829381728985,-3.463824224938197e-16,1.0881924738415925e-15,8.885765876307046,-5.34018092856459e-28,-1.5389365549774318e-15,1.3699193257761673e-11,2.597868168714977e-16,2.4484330661329053e-15,-6.664324407259348,4.898587196589413e-16,-6.710669269607533e-27,-12.566370614359172,1.068036185712918e-27,3.0778731099548636e-15,-2.7398386515523346e-11,-3.463824224953303e-16,-3.2645774215105404e-15,8.885765876345797,-1.6020542785693768e-27,-4.6168096649322955e-15,4.109757977328502e-11,4.3297802811727463e-16,-1.3602405923019907e-15,-11.107207345383806,-8.659560562307737e-17,1.3602405923079215e-15,2.221441469067076,-6.123233995736766e-16,8.388336587009418e-27,15.707963267948966,1.7319121124615474e-16,-2.720481184615843e-15,-4.442882938134152,2.136072371425836e-27,6.155746219909727e-15,-5.479677303104669e-11,4.3297802811916287e-16,4.080721776888176e-15,-11.107207345432245,-5.195736337407295e-16,1.6322887107623885e-15,13.328648814460568,1.2246467991473532e-16,-1.510105613197308e-26,-3.141592653589793,7.347880794884119e-16,-1.00660039044113e-26,-18.84955592153876,6.061692393641844e-16,-1.904336829222787e-15,-15.550090283537328
12,0.5000000000020595,1.0,1.2246467991473532e-16,-2.48918158044739e-27,-3.141592653589793,-2.4492935982947064e-16,4.97836316089478e-27,6.283185307179586,-1.5846622111259939e-27,-7.694682774887159e-16,4.065142018385146e-11,3.1693244222519877e-27,1.5389365549774318e-15,-8.130284036770292e-11,3.6739403974420594e-16,-7.467544741342169e-27,-9.42477796076938,-1.2246467991473532e-16,2.2403146792865543e-26,3.141592653589793,-4.7539866333779816e-27,-2.3084048324661477e-15,1.219542605515544e-10,2.4492935982947064e-16,-4.4806293585731086e-26,-6.283185307179586,-4.898587196589413e-16,9.95672632178956e-27,12.566370614359172,3.1693244222519877e-27,1.5389365549774318e-15,-8.130284036770292e-11,-3.6739403974420594e-16,6.720944037859663e-26,9.42477796076938,6.3386488445039754e-27,3.0778731099548636e-15,-1.6260568073540584e-10,-6.3386488445039754e-27,-3.0778731099548636e-15,1.6260568073540584e-10,4.898587196589413e-16,-8.961258717146217e-26,-12.566370614359172,9.507973266755963e-27,4.6168096649322955e-15,-2.439085211031088e-10,6.123233995736766e-16,-1.244590790223695e-26,-15.707963267948966,1.2246467991473532e-16,-6.223039379258313e-26,-3.141592653589793,-7.923311055629969e-27,-3.84734138744358e-15,2.032571009192573e-10,-2.4492935982947064e-16,1.2446078758516627e-25,6.283185307179586,-1.2677297689007951e-26,-6.155746219909727e-15,3.2521136147081167e-10,-6.123233995736766e-16,1.1201573396432772e-25,15.707963267948966,-7.347880794884119e-16,1.4935089482684338e-26,18.84955592153876,-4.7540954038638575e-27,-2.3084048324661477e-15,1.219570508463528e-10,9.507973266755963e-27,4.6168096649322955e-15,-2.439085211031088e-10,8.572527594031472e-16,-1.742427106313173e-26,-21.991148575128552
13,0.2500000000010405,1.0,8.65956056238324e-17,2.720481184592123e-16,-2.221441469086445,-1.731912112476648e-16,-5.440962369184246e-16,4.44288293817289,1.2246467991473532e-16,-5.030474326196365e-27,-3.141592653589793,-2.4492935982947064e-16,1.006094865239273e-26,6.283185307179586,2.5978681687149717e-16,8.161443553776369e-16,-6.6643244072593335,8.659560562270016e-17,-8.16144355388308e-16,-2.221441469057399,3.6739403974420594e-16,-1.5091422978589093e-26,-9.42477796076938,-1.7319121124540031e-16,1.632288710776616e-15,4.442882938114798,-3.463824224953296e-16,-1.0881924738368492e-15,8.88576587634578,-1.601249710222046e-27,-1.5389365549774318e-15,4.1076940140608516e-11,2.5978681686810043e-16,-2.448433066164924e-15,-6.664324407172197,-4.898587196589413e-16,2.012189730478546e-26,12.566370614359172,3.202499420444092e-27,3.0778731099548636e-15,-8.215388028121703e-11,-3.4638242249080063e-16,3.264577421553232e-15,8.885765876229597,-4.803749130666138e-27,-4.6168096649322955e-15,1.2323082042182554e-10,4.32978028119162e-16,1.3602405922960616e-15,-11.107207345432222,-8.659560562496466e-17,-1.3602405922782757e-15,2.2214414691154905,6.123233995736766e-16,-2.5152371630981824e-26,-15.707963267948966,1.731912112499293e-16,2.7204811845565515e-15,-4.442882938230981,6.404998840888184e-27,6.155746219909727e-15,-1.6430776056243406e-10,4.3297802811350077e-16,-4.08072177694154e-15,-11.107207345286994,-5.195736337429943e-16,-1.6322887107552738e-15,13.328648814518667,-1.2246467991473532e-16,4.527375636692825e-26,3.141592653589793,-7.347880794884119e-16,3.0182845957178187e-26,18.84955592153876,6.061692393668268e-16,1.904336829214486e-15,-15.550090283605112
14,0.0,0.7500000000003471,0.0,2.2214414690767614,-0.0,-0.0,-3.141592653589793,0.0,0.0,4.442882938153523,-0.0,-0.0,-6.283185307179586,0.0,0.0,2.2214414690864492,0.0,0.0,6.664324407230284,-0.0,0.0,4.4428829381728985,0.0,-0.0,-9.42477796076938,0.0,-0.0,-1.3699193257761673e-11,-0.0,0.0,8.885765876307046,-0.0,0.0,6.664324407259348,0.0,-0.0,-2.7398386515523346e-11,-0.0,-0.0,-12.566370614359172,0.0,-0.0,-4.109757977328502e-11,-0.0,0.0,8.885765876345797,0.0,-0.0,-2.221441469067076,0.0,0.0,11.107207345383806,-0.0,-0.0,-4.442882938134152,0.0,-0.0,-15.707963267948966,0.0,-0.0,-5.479677303104669e-11,-0.0,-0.0,-6.664324407201227,0.0,0.0,3.141592653589793,-0.0,0.0,13.328648814460568,-0.0,0.0,6.283185307179586,-0.0,-0.0,-2.221441469096136,-0.0
15,0.0,0.5000000000020595,0.0,3.141592653589793,-0.0,-0.0,-4.065142018385146e-11,-0.0,0.0,6.283185307179586,-0.0,-0.0,-8.130284036770292e-11,-0.0,-0.0,-3.141592653589793,0.0,0.0,9.42477796076938,-0.0,-0.0,-6.283185307179586,0.0,-0.0,-1.219542605515544e-10,-0.0,0.0,8.130284036770292e-11,0.0,0.0,12.566370614359172,-0.0,-0.0,-9.42477796076938,0.0,0.0,1.6260568073540584e-10,0.0,-0.0,-1.6260568073540584e-10,-0.0,0.0,2.439085211031088e-10,0.0,-0.0,-12.566370614359172,0.0,0.0,3.141592653589793,-0.0,0.0,15.707963267948966,-0.0,0.0,6.283185307179586,-0.0,-0.0,-2.032571009192573e-10,-0.0,0.0,3.2521136147081167e-10,0.0,0.0,9.42477796076938,-0.0,-0.0,-1.219570508463528e-10,-0.0,0.0,18.84955592153876,-0.0,-0.0,-2.439141016927056e-10,-0.0,-0.0,-3.141592653589793,0.0
16,0.0,0.2500000000010405,0.0,2.221441469086445,0.0,0.0,3.141592653589793,-0.0,0.0,4.44288293817289,0.0,0.0,6.283185307179586,-0.0,0.0,2.221441469057399,-0.0,0.0,6.6643244072593335,0.0,0.0,4.442882938114798,-0.0,0.0,9.42477796076938,-0.0,-0.0,-4.1076940140608516e-11,-0.0,0.0,8.88576587634578,0.0,0.0,6.664324407172197,-0.0,-0.0,-8.215388028121703e-11,-0.0,0.0,12.566370614359172,-0.0,-0.0,-1.2323082042182554e-10,-0.0,0.0,8.885765876229597,-0.0,-0.0,-2.2214414691154905,-0.0,0.0,11.107207345432222,0.0,-0.0,-4.442882938230981,-0.0,0.0,15.707963267948966,-0.0,-0.0,-1.6430776056243406e-10,-0.0,-0.0,-6.664324407346472,-0.0,-0.0,-3.141592653589793,0.0,0.0,13.328648814518667,0.0,-0.0,-6.283185307179586,0.0,-0.0,-2.221441469028352,0.0
17,0.24999999999981837,0.25000000000063316,0.5000000000007092,1.5707963267989171,1.5707963267908756,0.707106781186144,2.2214414690804505,-1.7675174303540398e-11,0.707106781187954,5.070975527928644e-12,2.2214414690747644,1.0,7.1714423660444905e-12,-2.499647121738952e-11,0.49999999999673106,1.5707963267864196,-4.71238898041012,0.5000000000018506,-4.712388980385994,1.5707963267944614,0.7071067811823281,5.070975527888298e-12,-6.6643244072773165,0.7071067811877582,-6.664324407226139,-1.7675174303580745e-11,-5.6261827208386055e-12,-1.767517430356057e-11,-8.88576587631166,1.6141416431357547e-12,-8.885765876334407,5.070975527908471e-12,0.4999999999978724,-4.712388980348502,-4.712388980420878,-7.956623908203658e-12,-5.70604697859742e-23,-12.566370614359172,2.2827410033092364e-12,-12.566370614359172,-5.70604697859742e-23,-5.626182720851449e-12,5.302552291056067e-11,-8.885765876331945,1.6141416431229122e-12,-8.885765876263708,-1.5212926583846453e-11,-0.5000000000046875,-1.5707963268114153,-7.8539816338918875,-0.49999999999956785,-7.8539816340125155,-1.5707963267872898,-0.7071067811935802,-5.070975527968992e-12,-11.107207345285447,-0.7071067811845299,-11.107207345427609,1.7675174303500047e-11,-1.8162911643167075e-23,9.998588486955808e-11,-2.8685769464177962e-11,-0.5000000000058289,4.712388980423489,-7.853981633909816,-0.707106781186144,-2.2214414690804505,1.5906769006818297e-10,-0.707106781187954,-4.56387797513578e-11,-2.2214414690747644,-1.0,-7.1714423660444905e-12,2.249556846299128e-10,-0.49999999999275274,-1.5707963267739213,10.9955742877111
18,0.2500000000002257,0.5000000000012177,0.707106781187049,2.221441469077608,-8.497731636452254e-12,-5.409823980039028e-12,-1.6995463272880403e-11,-4.4428829381615165,1.0,-8.910421704573709e-12,-1.201760732966917e-11,-7.650646442616965e-12,6.817048611631383e-23,-6.283185307179586,-0.707106781187049,-2.221441469077608,7.647958472807027e-11,0.7071067811850434,-6.6643244072517245,-8.497731636428153e-12,-1.0,8.910421704573709e-12,1.0815846596702252e-10,-5.409823980023685e-12,5.0986389818785814e-11,-4.442882938148916,1.0819647960078057e-11,3.3990926545760806e-11,8.885765876323033,-2.8362753186324354e-12,-12.566370614359172,3.4085243058156915e-23,-0.7071067811850434,6.6643244072517245,7.647958472785337e-11,1.530129288523393e-11,-1.3634097223262766e-22,12.566370614359172,2.169933967677754e-23,9.614085863735336e-11,1.7820843409147417e-11,1.081964796004737e-11,-1.0197277963757163e-10,8.885765876297832,2.8362753186324354e-12,12.566370614359172,-3.067671875234122e-22,0.707106781187049,2.221441469077608,-2.1245315609317366e-10,-0.7071067811890546,-11.107207345356537,8.497731636476355e-12,1.0,-8.910421704573709e-12,-3.004541347157213e-10,5.409823980054372e-12,8.4977316364161e-11,4.442882938174118,-4.339867935355508e-23,-1.9228171727470672e-10,-3.5641686818294835e-11,0.7071067811850434,-6.6643244072517245,-2.1245315609257111e-10,-1.6229471940117084e-11,-5.0986389818641206e-11,-13.32864881448455,-1.0,8.018960989896576e-11,1.201760732966917e-11,-2.295193932785089e-11,2.0451145834894148e-22,-18.84955592153876,-0.707106781187049,-2.221441469077608,4.1640266144077465e-10
19,0.25000000000063316,0.7500000000000954,0.5000000000008447,1.5707963267913014,-1.5707963267984917,-0.707106781187954,-2.2214414690747644,2.6627829598250653e-12,0.7071067811863356,-1.767517430354519e-11,-2.2214414690798487,-1.0,2.499647121738952e-11,3.765743775433089e-12,0.5000000000014438,1.5707963267931837,4.712388980389829,0.49999999999686656,-4.712388980411397,-1.570796326785994,0.707106781187183,-1.7675174303566367e-11,6.664324407231561,-0.7071067811823281,6.6643244072773165,2.662782959803879e-12,-8.475901408740538e-13,-2.662782959814472e-12,-8.885765876334407,-5.626182720840131e-12,-8.88576587631407,1.767517430355578e-11,0.4999999999974657,-4.712388980417044,4.712388980352336,-1.1986734725554248e-12,2.996260695578002e-23,-12.566370614359172,7.956623908203658e-12,12.566370614359172,-2.996260695578002e-23,-8.475901408673101e-13,7.988348879506973e-12,-8.885765876263708,-5.6261827208468725e-12,-8.885765876324717,-5.3025522910603816e-11,-0.5000000000002456,-1.5707963267894192,7.85398163400187,-0.500000000004823,-7.8539816338940165,1.57079632681099,-0.7071067811854883,1.767517430352401e-11,11.107207345412553,0.7071067811935802,11.107207345285447,-2.662782959846252e-12,9.537394009863993e-24,1.5062975101732355e-11,9.998588486955808e-11,-0.49999999999626743,4.71238898040575,7.853981633939381,0.707106781187954,2.2214414690747644,-2.3953208420184786e-11,-0.7071067811863356,1.5906769006822609e-10,2.2214414690798487,1.0,-2.499647121738952e-11,-3.387495221010736e-11,-0.5000000000020427,-1.5707963267950649,-10.995574287563096
20,0.49999999999953393,0.2500000000002257,0.707106781187049,3.252686485715413e-12,2.221441469077608,1.0,4.599993342243156e-12,-8.910421704573709e-12,2.0707245301192545e-12,-4.4428829381615165,6.5053729714215996e-12,2.9284467144312274e-12,-6.283185307179586,-2.6093695164955575e-23,0.7071067811850434,3.2526864857061877e-12,-6.6643244072517245,-0.707106781187049,-2.9277137925998914e-11,-2.221441469077608,2.0707245301133814e-12,-4.442882938148916,-1.951611891432015e-11,-1.0,-4.140412552238601e-11,8.910421704573709e-12,-2.8362753186324354e-12,-1.3046847582477788e-23,-12.566370614359172,-4.141449060238509e-12,8.885765876323033,-1.3010745942843199e-11,-0.7071067811850434,-2.927713792591588e-11,6.6643244072517245,-8.305881138071538e-24,1.7820843409147417e-11,-3.6799946737945246e-11,-5.856893428862455e-12,12.566370614359172,5.218739032991115e-23,2.8362753186324354e-12,1.1743349930870272e-22,12.566370614359172,-4.141449060226763e-12,8.885765876297832,3.90322378286403e-11,-0.7071067811890546,-3.252686485724639e-12,-11.107207345356537,0.707106781187049,8.132209473381899e-11,2.221441469077608,-2.0707245301251275e-12,4.442882938174118,-3.252686485701574e-11,1.0,1.1500680929307491e-10,-8.910421704573709e-12,1.6611762276143076e-23,-3.5641686818294835e-11,7.359989347589049e-11,0.7071067811890546,2.9277137926081955e-11,11.107207345356537,-1.0,-4.599993342243156e-12,8.018960989896576e-11,6.2128016273412375e-12,-13.32864881448455,1.951809195063826e-11,-2.9284467144312274e-12,6.283185307179586,2.348309996401481e-22,-0.7071067811830376,-3.252686485696961e-12,15.550090283631471
