mode_rank,eigen_index,omega_sq,omega,omega_sq_isfinite,omega_sq_is_positive,vector_isfinite,norm_v,norm_Kv,norm_Mv,residual_norm,relative_residual,residual_within_tolerance,Mv_over_v,selected_positive_mode
21.0,21.0,1.9226430910693398e10,138659.40613854292,1.0,1.0,1.0,13532.08651722607,1.6804726605942795e8,0.00874042946639353,65.34499211600838,3.8884888548499145e-7,1.0,6.459040485195792e-7,1.0
22.0,22.0,2.02300774280935e10,142232.4766995692,1.0,1.0,1.0,5255.261093123336,1.0837692324121359e8,0.005357217583716021,86.21138797605899,7.954773284880327e-7,1.0,1.0194008420868181e-6,1.0
23.0,23.0,2.0230077473903343e10,142232.47686060783,1.0,1.0,1.0,5255.261277075717,1.083769272773862e8,0.005357217508727082,15.884206735957967,1.4656446842511974e-7,1.0,1.0194007921349438e-6,1.0
24.0,24.0,2.0592781306780212e10,143501.85123119567,1.0,1.0,1.0,2.657295307298914e10,3.937679519707634e14,19121.649761334465,8.976082107827806e7,2.2795359710975834e-7,1.0,7.195906946740981e-7,1.0
25.0,25.0,2.1147457950721153e10,145421.6557144126,1.0,1.0,1.0,8462.722823903208,2.0215253977017412e8,0.009559188918297785,51.39432000566786,2.542353341609354e-7,1.0,1.1295642214935336e-6,1.0
26.0,26.0,2.185490086203541e10,147834.03147460808,1.0,1.0,1.0,13158.060696072467,3.0543928469439846e8,0.01397578016491035,121.3157736754598,3.971845720499781e-7,1.0,1.0621458957916163e-6,1.0
27.0,27.0,2.185490086292001e10,147834.03147759993,1.0,1.0,1.0,13158.090051965562,3.054399588122433e8,0.013975810277556639,75.48929831266264,2.471493861059175e-7,1.0,1.0621458146555947e-6,1.0
28.0,28.0,2.2638703907231472e10,150461.63599812236,1.0,1.0,1.0,39255.337739719784,6.06951283621655e8,0.026810337336924027,242.04275166880214,3.987844761277018e-7,1.0,6.82973039607719e-7,1.0
29.0,29.0,2.3595436069637917e10,153608.05991105386,1.0,1.0,1.0,7133.770263890405,8.62888128761533e7,0.0036570129422815413,22.18928299062238,2.571513233627176e-7,1.0,5.126339659117628e-7,1.0
30.0,30.0,2.457862979686191e10,156775.73089245002,1.0,1.0,1.0,3.3054279423507782e10,4.538862800572764e14,18466.703952194817,6.820732416848621e7,1.502740381574853e-7,1.0,5.586781582980608e-7,1.0
31.0,31.0,2.4639755942619617e10,156970.55756612326,1.0,1.0,1.0,2141.6141335720304,1.5136315440249112e8,0.006143045872390874,25.131200853747178,1.6603248626096003e-7,1.0,2.868418626909599e-6,1.0
32.0,32.0,2.4967305106904575e10,158010.45885290182,1.0,1.0,1.0,941.7252161745361,9.097817712884636e7,0.0036438925841073538,13.34144020415846,1.4664439878401172e-7,1.0,3.869379858924801e-6,1.0
33.0,33.0,2.4967305176772522e10,158010.45907398828,1.0,1.0,1.0,941.7252036391768,9.09781791016538e7,0.0036438926394687784,3.095162141294965,3.402092849329081e-8,1.0,3.869379969217581e-6,1.0
34.0,34.0,2.7120416736754883e10,164682.77607799452,1.0,1.0,1.0,1565.3390796844421,1.0051927829630394e8,0.003706406222594705,9.714109365366982,9.66392639766748e-8,1.0,2.367797668056612e-6,1.0
35.0,35.0,2.7120416781522133e10,164682.77621391416,1.0,1.0,1.0,1565.3390895398868,1.0051928091915838e8,0.0037064061889865814,10.436231297236704,1.0382317901408325e-7,1.0,2.367797631678665e-6,1.0
36.0,36.0,2.7342816202165424e10,165356.63337817875,1.0,1.0,1.0,508.4392922530174,1.4059009396176708e8,0.005141756237389249,4.881114557298923,3.471876543704459e-8,1.0,1.011282234818022e-5,1.0
37.0,37.0,2.7993301808735344e10,167311.98943511295,1.0,1.0,1.0,243.71769850160786,8.449469216651551e7,0.0030183896396732825,5.027351014911206,5.949901568969204e-8,1.0,1.238477820129821e-5,1.0
38.0,38.0,2.8091967873696907e10,167606.5866059473,1.0,1.0,1.0,127711.28683470258,1.4293409001405687e9,0.05088076798669134,263.27995785329546,1.8419675658018541e-7,1.0,3.9840463006646073e-7,1.0
39.0,39.0,2.8483516474388103e10,168770.6031108146,1.0,1.0,1.0,5.299621461179724e10,6.114947830275249e14,21468.373940609967,2.9690225126149285e8,4.855352155116074e-7,1.0,4.050925919495954e-7,1.0
40.0,40.0,2.848351650052359e10,168770.60318824364,1.0,1.0,1.0,1.9556827645135226e9,2.2565570842331957e13,792.2326195646795,6.636938743898755e6,2.9411791865467103e-7,1.0,4.050926018984208e-7,1.0
41.0,41.0,3.0292101143793148e10,174046.26150478827,1.0,1.0,1.0,399.20782297499426,1.5474139333632052e8,0.0051083084260100916,6.554080207183037,4.2355054285222677e-8,1.0,1.2796113031908365e-5,1.0
42.0,42.0,3.05247407552393e10,174713.3101833953,1.0,1.0,1.0,618.898895778549,1.2598001639163938e8,0.0041271445218703535,6.918130579676943,5.4914507609722146e-8,1.0,6.6685278484437716e-6,1.0
43.0,43.0,3.068016548394158e10,175157.54475312098,1.0,1.0,1.0,1743.954018306112,1.794718072416758e8,0.005849766618004946,27.956790170071695,1.5577260016416465e-7,1.0,3.3543124168415725e-6,1.0
44.0,44.0,3.068016548862011e10,175157.54476647617,1.0,1.0,1.0,1743.9545675821576,1.7947187666256562e8,0.005849768938157237,7.53679590289762,4.1994299836791146e-8,1.0,3.354312690764322e-6,1.0
45.0,45.0,3.1536292690644276e10,177584.60713317548,1.0,1.0,1.0,496.58545058841685,1.5260240650333878e8,0.00483894566298952,6.188844379359331,4.055535237931125e-8,1.0,9.744437049566654e-6,1.0
46.0,46.0,3.1536292701088787e10,177584.6071625826,1.0,1.0,1.0,496.58550100420365,1.526024219119627e8,0.004838946168058959,4.011777994272555,2.6289084555456822e-8,1.0,9.744437077348332e-6,1.0
47.0,47.0,3.1886239871610207e10,178567.18587582157,1.0,1.0,1.0,7.805544590995293e9,3.9433809199446556e14,12367.030217091464,1.0987599053198172e8,2.786339761757724e-7,1.0,1.5843904384786215e-6,1.0
48.0,48.0,3.2556985592327522e10,180435.54414894956,1.0,1.0,1.0,393.4032121592066,1.1810540866875277e8,0.0036276518490519355,7.229778909797315,6.121462998196323e-8,1.0,9.221205462816249e-6,1.0
49.0,49.0,3.478773816132297e10,186514.71298887648,1.0,1.0,1.0,413.133863639766,1.46938786977033e8,0.004223867214005061,6.418554089650158,4.368182303460419e-8,1.0,1.022396754599638e-5,1.0
50.0,50.0,3.478773824209825e10,186514.71320541512,1.0,1.0,1.0,413.13384555132296,1.4693878212473294e8,0.004223867041311454,6.314449993998361,4.29733383024651e-8,1.0,1.0223967575628538e-5,1.0
51.0,51.0,3.607330234336492e10,189929.73001445804,1.0,1.0,1.0,411.6141209349999,2.1413610592391178e8,0.005936138093909678,7.289838032929772,3.4043012043564684e-8,1.0,1.4421609444363752e-5,1.0
52.0,52.0,3.645984553668563e10,190944.6137933344,1.0,1.0,1.0,3.661116447564581e9,3.714906371023271e14,10189.034864526115,5.288538242772992e7,1.4235993350475983e-7,1.0,2.7830403677282606e-6,1.0
