mode_rank,eigen_index,vtk_w_field,omega_sq,omega,selected_positive_mode,vector_isfinite,vector_norm,w_norm,w_min,w_min_node,w_max,w_max_node,max_abs_w,normalized_max_abs_w,rebuild_error,relative_rebuild_error
54,54,w54,2.287843678077974e10,151256.1958426158,true,true,63.30074321651493,6.268364609276003,-0.999999873011215,215,1.0,279,1.0,true,0.0,0.0
55,55,w55,2.2999638117658726e10,151656.31578559044,true,true,62.112350213214064,6.366678923325482,-1.0,79,0.9930922765818252,135,1.0,true,0.0,0.0
56,56,w56,2.41164457763091e10,155294.7062082578,true,true,72.49234468427642,7.119280389433299,-1.0,229,0.9999999391189597,285,1.0,true,0.0,0.0
57,57,w57,2.6022125715396034e10,161313.74930673465,true,true,62.33106820220678,6.270632384746103,-0.9999997358686782,185,1.0,281,1.0,true,0.0,0.0
58,58,w58,2.6142668548717876e10,161686.94612960526,true,true,54.5648442218551,6.17675162283697,-0.9999996462199916,147,1.0,175,1.0,true,0.0,0.0
59,59,w59,2.6158350842653458e10,161735.4347156289,true,true,49.417208748284175,5.675030509480071,-0.8627301905318898,149,1.0,177,1.0,true,0.0,0.0
60,60,w60,2.6344973891629436e10,162311.34862242208,true,true,55.93452373217716,5.774282276336501,-0.9999997134069629,219,1.0,135,1.0,true,0.0,0.0
61,61,w61,2.7068441578018654e10,164524.89652942697,true,true,66.82785938176664,7.270349041636265,-1.0,100,0.9999997893209888,254,1.0,true,0.0,0.0
62,62,w62,2.7127794500901123e10,164705.17448125643,true,true,66.39234317805813,7.378228678375577,-1.0,247,0.9999999024901757,107,1.0,true,0.0,0.0
63,63,w63,2.80099620738115e10,167361.77004863298,true,true,50.1187920411873,4.825015805075648,-0.6687500638971627,95,1.0,65,1.0,true,0.0,0.0
64,64,w64,2.8596377989111362e10,169104.63621412442,true,true,73.91542320118089,7.651313910214169,-0.999999960741179,250,1.0,202,1.0,true,0.0,0.0
65,65,w65,2.868714102742948e10,169372.7871513883,true,true,46.67449790692448,5.098785679332265,-0.6772210030897531,102,1.0,177,1.0,true,0.0,0.0
66,66,w66,3.0043799790585835e10,173331.47374491984,true,true,56.60831095266144,5.637139708747484,-0.9999997864697163,283,1.0,199,1.0,true,0.0,0.0
67,67,w67,3.098857526811658e10,176035.7215684265,true,true,59.69407016050763,6.2205806505305095,-0.9999891062409102,145,1.0,209,1.0,true,0.0,0.0
68,68,w68,3.0996954750632355e10,176059.52047711692,true,true,53.68275800579292,5.753779227595508,-0.8460749433239212,245,1.0,275,1.0,true,0.0,0.0
69,69,w69,3.1073531383655178e10,176276.8600345921,true,true,57.79043952925677,6.115466161764054,-0.9999998388879007,205,1.0,149,1.0,true,0.0,0.0
70,70,w70,3.4185913637932896e10,184894.33100539588,true,true,49.79618463939757,4.909358872292379,-0.9999990336467508,289,1.0,65,1.0,true,0.0,0.0
71,71,w71,3.423110668433348e10,185016.50381610144,true,true,66.62461506630281,6.804520728129148,-1.0,124,0.9999996734548744,76,1.0,true,0.0,0.0
72,72,w72,3.443198849561087e10,185558.585076549,true,true,52.494129398744626,5.740018877357933,-0.7160762074821012,140,1.0,177,1.0,true,0.0,0.0
73,73,w73,3.604599989245906e10,189857.84127198713,true,true,55.573159351063545,6.378768498055613,-1.0,161,0.9999999684580307,193,1.0,true,0.0,0.0
74,74,w74,3.605883111601474e10,189891.6299261627,true,true,52.233888579865386,6.145473131620093,-1.0,191,0.9999999493560446,163,1.0,true,0.0,0.0
75,75,w75,3.621398439745697e10,190299.7225364687,true,true,67.09288426727792,6.984879322990425,-0.9999998818381355,169,1.0,185,1.0,true,0.0,0.0
76,76,w76,3.6889720275498856e10,192066.9682050999,true,true,77.71701676478939,7.372569711853876,-0.999999957372193,123,1.0,263,1.0,true,0.0,0.0
77,77,w77,3.700598238714627e10,192369.39046310427,true,true,49.378234226578,5.7017446757487775,-1.0,113,0.9742291755213199,233,1.0,true,0.0,0.0
78,78,w78,3.825983672327694e10,195601.21861398753,true,true,63.26032671741192,6.532654489041958,-0.9999998660756056,232,1.0,122,1.0,true,0.0,0.0
79,79,w79,3.838162085151994e10,195912.27846033525,true,true,70.58229240780528,6.902512298915013,-0.999999938578342,266,1.0,88,1.0,true,0.0,0.0
80,80,w80,3.846153843708985e10,196116.13507585207,true,true,1.8712752797120774e9,6.490233022698572,-1.0,124,0.9863177327195657,230,1.0,true,0.0,0.0
81,81,w81,3.846153843842089e10,196116.13507924555,true,true,1.1236797128560612e9,6.776530348804522,-1.0,233,0.9679165868591803,168,1.0,true,0.0,0.0
82,82,w82,3.8461538440375435e10,196116.13508422868,true,true,2.473330362817162e9,5.664422811214952,-0.8631544915654371,151,1.0,235,1.0,true,0.0,0.0
83,83,w83,3.870545993188222e10,196737.03243640283,true,true,52.956464080220066,5.190250901967469,-1.0,241,0.9999999691930836,113,1.0,true,0.0,0.0
84,84,w84,3.906541854765163e10,197649.73702904748,true,true,4356.388536550163,5.7099136275703195,-0.9819636423117623,113,1.0,121,1.0,true,0.0,0.0
85,85,w85,3.918614662865275e10,197954.9105949452,true,true,46.05911629128669,4.490762322825299,-0.9999999781087928,275,1.0,79,1.0,true,0.0,0.0
86,86,w86,3.921835005174369e10,198036.2341889577,true,true,811.7367612562139,5.439352439467424,-1.0,275,0.9999998724053204,79,1.0,true,0.0,0.0
87,87,w87,3.922042030366671e10,198041.46107233886,true,true,1512.575755024106,5.115804189115971,-1.0,161,0.9999997925269558,193,1.0,true,0.0,0.0
88,88,w88,3.922539099441469e10,198054.01029621865,true,true,179357.63854668217,6.922861937445414,-0.999999636528657,89,1.0,201,1.0,true,0.0,0.0
89,89,w89,3.954596627522737e10,198861.67623558687,true,true,3215.6396891236345,7.1408392951666055,-0.9999983487981547,201,1.0,265,1.0,true,0.0,0.0
90,90,w90,4.0045603658841064e10,200113.97667039916,true,true,5046.079654100667,6.066101840532303,-0.9999995313961241,135,1.0,219,1.0,true,0.0,0.0
91,91,w91,4.004791549136507e10,200119.75287653407,true,true,3628.122662022366,6.556138158036501,-1.0,231,0.999997778510582,263,1.0,true,0.0,0.0
92,92,w92,4.0210811634153465e10,200526.33651007907,true,true,2152.1534791864824,6.420632267566859,-0.12329533386380694,65,1.0,177,1.0,true,0.0,0.0
93,93,w93,4.071727097206971e10,201785.20999337317,true,true,344.9823801051687,6.612390187054682,-0.9999997487742213,94,1.0,78,1.0,true,0.0,0.0
94,94,w94,4.080517048211489e10,202002.89721218083,true,true,158.53620579749156,7.2694072129591785,-1.0,194,0.9999999174614924,208,1.0,true,0.0,0.0
95,95,w95,4.084346157759561e10,202097.65356776316,true,true,54.236995772468646,4.899883046185659,-1.0,65,0.777308614759292,149,1.0,true,0.0,0.0
96,96,w96,4.116009188901639e10,202879.50090883108,true,true,59.892206745912205,5.52999863773647,-0.9656335792782622,97,1.0,95,1.0,true,0.0,0.0
97,97,w97,4.141802748434798e10,203514.1947981712,true,true,1627.9116942357457,6.1342863238487135,-0.999999288686061,241,1.0,113,1.0,true,0.0,0.0
98,98,w98,4.1431152902529305e10,203546.43917919396,true,true,1429.437299408548,6.596929291753114,-0.9999998368077192,121,1.0,233,1.0,true,0.0,0.0
99,99,w99,4.155450097513258e10,203849.21136745313,true,true,1263.405374877107,5.414628745942766,-0.8351162565901974,93,1.0,193,1.0,true,0.0,0.0
100,100,w100,4.157476865310277e10,203898.91773401538,true,true,27090.257042064994,7.562467700499102,-0.9999691398477367,160,1.0,208,1.0,true,0.0,0.0
101,101,w101,4.182213309687252e10,204504.60409700443,true,true,741.4462253909746,6.477813983678196,-1.0,193,0.895715615959516,215,1.0,true,0.0,0.0
102,102,w102,4.289850138047924e10,207119.53403887147,true,true,1385.3606369629515,6.4923992632902054,-0.9999999813227839,262,1.0,108,1.0,true,0.0,0.0
103,103,w103,4.295192775578569e10,207248.46864521265,true,true,1427.3187438810799,4.9544185568731125,-0.9999999701372161,231,1.0,123,1.0,true,0.0,0.0
104,104,w104,4.296226175072223e10,207273.39856026444,true,true,2272.848403928352,7.091530132882529,-1.0,83,0.9999986171122849,243,1.0,true,0.0,0.0
105,105,w105,4.3589313317902245e10,208780.538647409,true,true,55.3304924873415,5.673607749196163,-1.0,284,0.9999998827823675,140,1.0,true,0.0,0.0
106,106,w106,4.3767993197398926e10,209208.01418062102,true,true,304.3298686157034,6.32849351763341,-0.9999999728601675,273,1.0,81,1.0,true,0.0,0.0
107,107,w107,4.388822564583293e10,209495.16855009552,true,true,821.6566569327695,4.829849315724403,-1.0,93,0.9999999959449952,261,1.0,true,0.0,0.0
108,108,w108,4.406209091841207e10,209909.72087640932,true,true,1647.39903274583,6.687322767586666,-0.9999911451567282,67,1.0,259,1.0,true,0.0,0.0
109,109,w109,4.419015260857514e10,210214.53947949258,true,true,77.21520947525559,5.873786940431124,-1.0,233,0.9999989274371516,121,1.0,true,0.0,0.0
110,110,w110,4.4255702850361984e10,210370.3944246005,true,true,131.96047076166454,6.174952080418367,-0.999999973518795,278,1.0,76,1.0,true,0.0,0.0
111,111,w111,4.444453489929977e10,210818.72521030897,true,true,1313.2589970149722,6.30483670351867,-1.0,289,0.9535885933328275,231,1.0,true,0.0,0.0
112,112,w112,4.465881467351325e10,211326.32271800228,true,true,1017.724049800019,4.509010552491814,-1.0,219,0.9999997612919904,135,1.0,true,0.0,0.0
113,113,w113,4.4675921330315186e10,211366.7933482343,true,true,961.4464988483555,7.2914508071515,-1.0,195,0.9999997869042089,159,1.0,true,0.0,0.0
114,114,w114,4.488762309425026e10,211866.99387646548,true,true,62.487885644538856,6.145364607911167,-1.0,275,0.9523783057591994,245,1.0,true,0.0,0.0
115,115,w115,4.5240343602069824e10,212697.77526356457,true,true,692.8239274880254,5.369209827956278,-0.9852812769437833,209,1.0,79,1.0,true,0.0,0.0
116,116,w116,4.568466598993628e10,213739.7155185163,true,true,16506.7739149903,5.488707796754107,-0.9999982415124915,183,1.0,87,1.0,true,0.0,0.0
117,117,w117,4.601903452341887e10,214520.47576727698,true,true,920.4853339109824,6.053727904156077,-1.0,108,0.999998324553028,246,1.0,true,0.0,0.0
118,118,w118,4.605762599489768e10,214610.4051412645,true,true,573.4922573310115,4.640325463902075,-1.0,261,0.9999999409291888,93,1.0,true,0.0,0.0
119,119,w119,4.627380165272182e10,215113.46227682222,true,true,1017.968196632948,6.281813421334912,-1.0,259,0.9999997719076622,67,1.0,true,0.0,0.0
120,120,w120,4.7555473763547134e10,218072.1755831017,true,true,584.9939206193842,4.108188200133524,-0.6038832872852791,81,1.0,233,1.0,true,0.0,0.0
121,121,w121,4.786347856060278e10,218777.23501452975,true,true,73.75419961896638,7.813810129552729,-0.9999992236433474,192,1.0,176,1.0,true,0.0,0.0
122,122,w122,4.789161382468548e10,218841.5267372385,true,true,45.55976321131511,6.016064054715975,-0.6692886665626131,233,1.0,177,1.0,true,0.0,0.0
123,123,w123,4.798898248792832e10,219063.87764286544,true,true,931.6337448046861,6.482476314267873,-1.0,194,0.9999997990703404,160,1.0,true,0.0,0.0
124,124,w124,4.8053713717911804e10,219211.57295615532,true,true,996.5318613192368,4.737747265708581,-1.0,121,0.9999993174557841,233,1.0,true,0.0,0.0
125,125,w125,4.825171764546583e10,219662.73613306793,true,true,92.21157879325412,5.729841362950418,-0.9999999756413638,280,1.0,154,1.0,true,0.0,0.0
126,126,w126,4.82670438871732e10,219697.61921143616,true,true,224.7858932466258,5.675073539947865,-1.0,275,0.977083325622674,233,1.0,true,0.0,0.0
127,127,w127,4.836294559164256e10,219915.76931098543,true,true,525.8386348363682,6.0208067574598845,-1.0,121,0.9999994032287708,233,1.0,true,0.0,0.0
128,128,w128,4.8369458986976295e10,219930.5776534411,true,true,1289.0563209288293,6.632774082145158,-1.0,289,0.9999999633281129,65,1.0,true,0.0,0.0
129,129,w129,4.875381654190333e10,220802.6642545405,true,true,51.061074857480335,4.602710754035694,-0.9999983922959556,289,1.0,65,1.0,true,0.0,0.0
130,130,w130,4.883214340653858e10,220979.96154977172,true,true,135.79424482416061,5.525791653539664,-0.9228424387246964,163,1.0,233,1.0,true,0.0,0.0
131,131,w131,4.89226956883159e10,221184.75464714086,true,true,55.995798747429966,5.405698258600898,-0.9999999362802091,129,1.0,225,1.0,true,0.0,0.0
132,132,w132,4.896523063671387e10,221280.8862887029,true,true,82.6389379112244,6.576135108899633,-1.0,226,0.9999999095676201,128,1.0,true,0.0,0.0
133,133,w133,4.898639419409823e10,221328.7016952348,true,true,240.8803637375726,6.0851628635180965,-0.999999946815017,116,1.0,196,1.0,true,0.0,0.0
134,134,w134,4.9677854123267944e10,222885.2936451123,true,true,2136.6429375176394,6.602705623270078,-1.0,154,0.9999999499888526,280,1.0,true,0.0,0.0
135,135,w135,4.974191718554646e10,223028.9604189251,true,true,157.19079222046489,4.919991930627555,-1.0,93,0.8009772103305448,275,1.0,true,0.0,0.0
136,136,w136,5.040899978249419e10,224519.4864204312,true,true,781.2852373476762,6.622812657317432,-0.9999995237260063,124,1.0,278,1.0,true,0.0,0.0
137,137,w137,5.099166191530205e10,225813.3342283003,true,true,127.54794818769959,6.422575730658752,-1.0,87,0.9999999344219653,171,1.0,true,0.0,0.0
138,138,w138,5.1000531288265884e10,225832.9721016528,true,true,133.67718362715766,5.15634202275725,-0.7396283646681167,261,1.0,177,1.0,true,0.0,0.0
139,139,w139,5.1280971729313484e10,226453.02322846893,true,true,66.40496554365662,6.731358915962904,-1.0,70,0.9999998579563892,284,1.0,true,0.0,0.0
140,140,w140,5.132900227727159e10,226559.0481028546,true,true,844.2109353274234,6.062529793507127,-1.0,219,0.9999999889409035,135,1.0,true,0.0,0.0
141,141,w141,5.138880145502757e10,226690.98229754876,true,true,626.6199164582536,6.303011835441365,-1.0,125,0.9999991432389904,229,1.0,true,0.0,0.0
142,142,w142,5.141280665639647e10,226743.9230859263,true,true,739.4311648629897,6.017333161080692,-1.0,79,0.9658810336082713,161,1.0,true,0.0,0.0
143,143,w143,5.186799291148464e10,227745.45640140583,true,true,5224.582175723564,5.688578653405943,-1.0,94,0.9999998108163359,78,1.0,true,0.0,0.0
144,144,w144,5.20296845204624e10,228100.16335036326,true,true,989.2588757593404,5.845501678353704,-1.0,65,0.9924464666573192,113,1.0,true,0.0,0.0
145,145,w145,5.229089076388529e10,228672.01569909093,true,true,904.4856879374106,5.514368003488729,-1.0,236,0.9999999681338327,188,1.0,true,0.0,0.0
146,146,w146,5.234218206036685e10,228784.1385681421,true,true,227.68388803018752,6.577400223474973,-0.9999999513864939,93,1.0,261,1.0,true,0.0,0.0
147,147,w147,5.238208007970359e10,228871.3177305177,true,true,174.36194655489646,5.0552247326390045,-1.0,273,0.9999998509234826,81,1.0,true,0.0,0.0
148,148,w148,5.274845868215545e10,229670.32608100562,true,true,166.70605578332794,5.947226944901975,-0.9999999659081964,138,1.0,216,1.0,true,0.0,0.0
149,149,w149,5.2767717219348785e10,229712.2487359975,true,true,159.38458647780675,5.576741279466169,-0.9999997246719186,93,1.0,261,1.0,true,0.0,0.0
150,150,w150,5.392708281680319e10,232222.0549749812,true,true,90.65680683109053,6.555441341412867,-1.0,281,0.9999999681785016,73,1.0,true,0.0,0.0
151,151,w151,5.417997654401638e10,232765.92650990904,true,true,758.5884322490764,4.145974517286513,-0.6624045758837616,147,1.0,177,1.0,true,0.0,0.0
152,152,w152,5.4283814629788864e10,232988.8723303945,true,true,1069.8888900164895,5.077090639166225,-0.9999999997426571,93,1.0,261,1.0,true,0.0,0.0
153,153,w153,5.4330912736293e10,233089.92414150597,true,true,539.6039288809403,6.185646772744233,-0.9999999416476449,241,1.0,113,1.0,true,0.0,0.0
154,154,w154,5.455992534667622e10,233580.661328536,true,true,59.257376637251824,4.712460421316394,-1.0,79,0.9999998545502461,275,1.0,true,0.0,0.0
155,155,w155,5.5532427981686035e10,235653.19429552834,true,true,1080.2213685130528,8.065210247024385,-0.9999998745432037,65,1.0,289,1.0,true,0.0,0.0
156,156,w156,5.5561635576796524e10,235715.15771540132,true,true,722.1451800646602,6.122154960437942,-0.9999999043598312,75,1.0,279,1.0,true,0.0,0.0
157,157,w157,5.5644450010908745e10,235890.7586382068,true,true,386.48851441071366,5.530032137668802,-0.9999999426568901,132,1.0,180,1.0,true,0.0,0.0
158,158,w158,5.5952006463037155e10,236541.76473307447,true,true,67.05891719563587,5.658935530619633,-1.0,135,0.9151704609982505,87,1.0,true,0.0,0.0
159,159,w159,5.5985194270680954e10,236611.90644319012,true,true,116.54872651124573,6.24673507367945,-1.0,180,0.9999999606891551,132,1.0,true,0.0,0.0
160,160,w160,5.654170475632869e10,237784.99691176627,true,true,545.3779990912109,5.572055803204727,-1.0,275,0.9999998316242319,79,1.0,true,0.0,0.0
161,161,w161,5.655427843743522e10,237811.43462297018,true,true,707.4626928023151,5.7302490688630385,-0.9999999224642078,103,1.0,251,1.0,true,0.0,0.0
162,162,w162,5.671329328182157e10,238145.52962804397,true,true,325.6270919068261,5.4046804722266435,-1.0,289,0.7792320421509173,133,1.0,true,0.0,0.0
163,163,w163,5.732254439018079e10,239421.26971132032,true,true,79.15020040689986,5.52452575830689,-0.8876771037477956,67,1.0,65,1.0,true,0.0,0.0
164,164,w164,5.777397507423908e10,240362.17479927884,true,true,730.4799385884374,5.558950907795659,-1.0,276,0.9999999638952938,94,1.0,true,0.0,0.0
165,165,w165,5.822505978936476e10,241298.69413108053,true,true,617.116558873729,6.3353175831376936,-1.0,153,0.9999997846940031,201,1.0,true,0.0,0.0
166,166,w166,5.82455668581792e10,241341.18351035574,true,true,507.4026969733934,5.574760445229665,-0.7025801249945081,256,1.0,177,1.0,true,0.0,0.0
167,167,w167,5.846801971858519e10,241801.6123159339,true,true,666.013686549564,5.872187519160847,-0.9999998953393038,277,1.0,77,1.0,true,0.0,0.0
168,168,w168,5.867947041465508e10,242238.45775321283,true,true,822.8674468032511,5.9900314287106085,-1.0,90,0.999999094474408,216,1.0,true,0.0,0.0
169,169,w169,6.0065395457923584e10,245082.42584470144,true,true,87.25123221190509,6.65334979281835,-1.0,283,0.9999998691721391,199,1.0,true,0.0,0.0
170,170,w170,6.033171960427121e10,245625.16077200073,true,true,83.18132466434206,6.780535743299253,-1.0,278,0.9999999961015601,230,1.0,true,0.0,0.0
171,171,w171,6.036531282452978e10,245693.5343563802,true,true,927.2759563035344,5.406392366889558,-0.5912716425573654,276,1.0,209,1.0,true,0.0,0.0
172,172,w172,6.041540386736487e10,245795.45127476397,true,true,233.70706901704622,6.952327590015769,-0.9999999496187483,121,1.0,233,1.0,true,0.0,0.0
173,173,w173,6.0484320188577675e10,245935.60171023975,true,true,772.0822692805095,6.48764421915687,-0.9999991165345985,194,1.0,160,1.0,true,0.0,0.0
174,174,w174,6.052599456908109e10,246020.31332611764,true,true,141.57163253968363,6.427618580212778,-1.0,91,0.9999987830343919,263,1.0,true,0.0,0.0
175,175,w175,6.054139360474733e10,246051.6076044766,true,true,730.4937282696238,5.937823676470265,-0.999998591585104,258,1.0,82,1.0,true,0.0,0.0
176,176,w176,6.0597051774557686e10,246164.68425539372,true,true,1255.4201217965108,6.262833529360405,-0.9999982874255323,185,1.0,73,1.0,true,0.0,0.0
177,177,w177,6.098319674121786e10,246947.76115854515,true,true,397.0868881469704,6.001962475897086,-0.9298569312048852,211,1.0,152,1.0,true,0.0,0.0
