mode_rank,omega_num,freq_num_hz,m,n,omega_exact,freq_exact_hz,Omega_num,Omega_exact,rel_error_percent,abs_rel_error_percent,relative_residual,residual_within_tolerance,vector_norm,w_norm
33,99244.39862964148,15795.236616089966,7,1,92648.6154110613,14745.485113290359,327.95731612544074,306.16127129087903,7.1191384666853015,7.1191384666853015,1.3646214251632165e-07,1,87.33394481442662,7.625110625753361
34,99480.6115391326,15832.831068257596,6,4,95259.16266436674,15160.96661282889,328.73789168336197,314.78793518964125,4.431541026283835,4.431541026283835,1.3681301537126102e-07,1,88.66293461845757,7.854399990205611
35,106364.01685673904,16928.359049859697,4,6,95259.16266436681,15160.9666128289,351.48439591873097,314.7879351896415,11.65751816599388,11.65751816599388,1.530667228468194e-07,1,67.24512031469911,6.230910727597893
36,106400.4887818218,16934.163737020695,7,2,96547.8184360837,15366.062548841546,351.60491893896415,319.04635273398037,10.204964239829748,10.204964239829748,1.2485141964569737e-07,1,61.61080615028175,5.732446694143847
37,108797.74342469937,17315.698663284657,2,7,96547.81843608378,15366.062548841557,359.5267483782386,319.04635273398065,12.687935560890212,12.687935560890212,1.2309461725341213e-07,1,79.45544335961483,7.261732163089261
38,108797.74349813898,17315.698674972937,7,3,102834.68041805105,16366.64770980816,359.5267486209229,339.8215542660221,5.798688784606941,5.798688784606941,1.181043761476057e-07,1,79.45546528213168,7.2617340031511395
39,109670.88224333093,17454.66302227529,3,7,102834.68041805121,16366.647709808185,362.412072562951,339.8215542660226,6.647759099837397,6.647759099837397,1.5710784177689673e-07,1,77.18895429470848,6.843110292869073
40,109670.88319998556,17454.663174531604,6,5,106489.6197884536,16948.349377308903,362.41207572425674,351.8994561231493,2.987392966424041,2.987392966424041,1.3838057732493732e-07,1,77.18890848007992,6.8431062173575095
41,112366.28898572589,17883.65032897067,5,6,106489.61978845367,16948.349377308914,371.3191582353735,351.89945612314955,5.51853712028128,5.51853712028128,2.3978586645830744e-07,1,7.574456845921058,7.363749262693599
42,112366.29008607865,17883.65050409725,1,8,111237.22265879717,17703.953841961353,371.3191618715358,367.58811076649846,1.0150086457522596,1.0150086457522596,3.07725877381637e-07,1,7.574457308205511,7.363749677349069
43,112894.90952147184,17967.782900254526,4,7,111237.22265879717,17703.953841961353,373.0660071713925,367.58811076649846,1.4902267631756376,1.4902267631756376,1.251364624177775e-07,1,70.25816973764007,6.286620636328652
44,113088.65156542888,17998.617904235016,7,4,111237.22265879724,17703.953841961367,373.70623595643383,367.5881107664987,1.6643969189257948,1.6643969189257948,1.633211498484273e-07,1,62.00822817785596,5.657750251301334
45,119094.67837823906,18954.506759836215,8,1,111237.22265879724,17703.953841961367,393.55340578470015,367.5881107664987,7.063692828382926,7.063692828382926,1.277094601085475e-07,1,68.18778959036652,6.15160501975095
46,119094.67975643158,18954.50697918237,2,8,114709.78150400179,18256.628747353152,393.5534103389957,379.0633284582385,3.8226018696381434,3.8226018696381434,1.2078321976978982e-07,1,68.18778162012026,6.151604274061156
47,122379.01404807706,19477.225016463966,8,2,114709.78150400179,18256.628747353152,404.40663202626075,379.0633284582385,6.685770335817202,6.685770335817202,9.30570713267898e-08,1,88.20049215409952,7.997405945319103
48,127087.96073243274,20226.677158035363,6,6,119230.33221895191,18976.096739135068,419.96754566675946,394.00167964334196,6.590293230963461,6.590293230963461,1.1540279584795933e-07,1,67.21417247627892,6.080174305448608
49,127343.40341346394,20267.332123398122,3,8,120341.85801586579,19153.00156408807,420.8116668186998,397.6747636883209,5.818046615729557,5.818046615729557,9.483850863679084e-08,1,61.303911679669085,5.6687713420218495
50,131783.92311082815,20974.062783130565,8,3,120341.85801586584,19153.001564088077,435.485552118608,397.67476368832115,9.507967787445812,9.507967787445812,8.392973303642028e-08,1,60.70561111131759,5.874391948666434
51,131783.92405541896,20974.062933466863,5,7,121446.20454378017,19328.763772892016,435.48555524004826,401.3241235350043,8.512179981641287,8.512179981641287,8.817787006135385e-08,1,60.705610719778754,5.874391915536951
52,133440.64311204606,21237.737960643608,7,5,121446.20454378023,19328.763772892024,440.96025348889253,401.3241235350045,9.876338757002449,9.876338757002449,1.848721080398803e-07,1,65.8611924036565,6.181734335221422
53,133571.9006519251,21258.628246933436,4,8,127928.34042864678,20360.427740761894,441.39399958534074,422.7446159448029,4.411501161016056,4.411501161016056,1.9162309384720938e-07,1,63.08081456487777,6.066616692497698
54,136446.85965601617,21716.192183621082,8,4,127928.34042864678,20360.427740761894,450.8944233066929,422.7446159448029,6.658821023415583,6.658821023415583,1.6559674227431682e-07,1,8.939945784921825,8.006520827279955
55,136514.1572857316,21726.902934048663,9,1,130036.94439953807,20696.02248575244,451.11681117268665,429.71258702038574,4.98105589615542,4.98105589615542,8.360849580411642e-08,1,61.13016055314212,5.720646471123866
56,136514.15780436638,21726.90301659195,1,9,130036.94439953813,20696.022485752448,451.11681288653716,429.7125870203859,4.981056294991847,4.981056294991847,9.33321791792729e-08,1,61.1299206562362,5.720624041609403
57,137414.44909385487,21870.18882553662,2,9,133153.88030371806,21192.098242203294,454.09186356051623,440.0126336505699,3.199733106101483,3.199733106101483,8.479064286492283e-08,1,61.86127466304423,5.834954904155715
58,137414.4494244228,21870.188878148143,6,7,133153.88030371806,21192.098242203294,454.09186465289196,440.0126336505699,3.1997333543615656,3.1997333543615656,9.017658649451662e-08,1,61.86128781896763,5.834956108326383
59,140838.05894779376,22415.073257009117,7,6,133153.88030371806,21192.098242203294,465.4053272386876,440.0126336505699,5.770901025601682,5.770901025601682,3.6988646603385604e-07,1,80.32119255398437,7.379701609862939
60,141100.85085608676,22456.8978882185,9,2,133153.88030371812,21192.0982422033,466.2737342231954,440.0126336505701,5.968260582599589,5.968260582599589,3.630530141521793e-07,1,76.96352104454603,7.368237169846749
61,146968.51573856478,23390.7657586716,8,5,137227.97021242074,21840.509789774133,485.6636811960439,453.4756362034697,7.098075932381902,7.098075932381902,8.089559891432283e-08,1,61.02525233146637,5.821016040771577
62,146968.51590367316,23390.765784949417,5,8,137227.9702124208,21840.50978977414,485.66368174165154,453.47563620346995,7.098076052698704,7.098076052698704,7.941743381323707e-08,1,61.0252528696915,5.821016035101308
63,149669.8583672882,23820.69779101779,3,9,138232.47483721378,22000.381666168614,494.5903822560952,456.7950642551434,8.274020662325103,8.274020662325103,8.031322660721445e-08,1,79.58209330495583,7.844524228479168
64,151145.6916946103,24055.58396024086,9,3,138232.47483721378,22000.381666168614,499.46733595585266,456.7950642551434,9.34166654587025,9.34166654587025,1.46217741782037e-07,1,7.88413319862664,7.364379892228875
65,151151.86399003342,24056.566311567676,9,4,145116.1058334765,23095.945565644415,499.48773256734165,479.54231425518475,4.15926138721162,4.15926138721162,1.607861574111357e-07,1,6.083630947794615,5.678828972613357
66,154481.73241883185,24586.531331856586,4,9,145116.10583347655,23095.945565644422,510.49142373821445,479.542314255185,6.453884998886695,6.453884998886695,6.776035100815442e-08,1,62.52301013177028,6.08717596228997
67,154739.8609675305,24627.61376633511,7,7,146079.25477793632,23249.235481088937,511.3444204535503,482.72508071067875,5.928703704547008,5.928703704547008,7.153859654854079e-08,1,59.57252234061282,5.994453410508083
68,158833.8046303576,25279.185137013785,6,8,147991.08738764893,23553.513091288976,524.8730305773314,489.0428124942353,7.326601509661989,7.326601509661989,6.604616201362263e-08,1,62.39922046896802,6.345299500467409
69,158894.6382276116,25288.867104722824,8,6,147991.08738764893,23553.513091288976,525.0740577744443,489.0428124942353,7.367707767023719,7.367707767023719,6.610081628281396e-08,1,54.800981122473125,5.711969790579888
70,159920.51729506368,25452.140829322325,1,10,148939.90339629748,23704.521849150115,528.4641185766302,492.1782151566511,7.372513106544135,7.372513106544135,7.680994057679463e-08,1,73.45287816643176,7.299804685243281
71,159920.51751134955,25452.14086374529,10,1,148939.90339629748,23704.521849150115,528.464119291356,492.1782151566511,7.3725132517610135,7.3725132517610135,7.183075525561211e-08,1,73.45287369590045,7.2998041577336865
72,161683.9262955805,25732.796088447314,10,2,151758.71409850894,24153.149506047404,534.2913782610696,501.4930944377759,6.54012671102956,6.54012671102956,6.937534812316166e-08,1,74.37509632580479,6.90659577105995
73,161966.22284663978,25777.724979966195,2,10,151758.714098509,24153.149506047415,535.2242391631983,501.4930944377761,6.726143410456756,6.726143410456756,6.137813329885693e-08,1,56.3195105641874,5.71518002562942
74,163934.36152350804,26090.96397908012,5,9,153615.49945040984,24448.666073063057,541.7280367290149,507.6289202278329,6.717331330507665,6.717331330507665,7.053436251791925e-08,1,58.58752243432512,6.094542014645542
75,163934.36162654447,26090.963995478876,9,5,153615.49945040984,24448.666073063057,541.7280370695031,507.6289202278329,6.7173313975819,6.7173313975819,7.534786358435294e-08,1,58.58750278111966,6.0945399769710855
76,164586.4457646519,26194.74640937049,3,10,156368.20607297999,24886.772938926893,543.8828767055388,516.725355779705,5.255697368451163,5.255697368451163,1.9313230905326606e-07,1,8.14249309085383,6.090189857066233
77,164586.44583274942,26194.74642020855,10,3,156368.20607297999,24886.772938926893,543.88287693057,516.725355779705,5.255697412000634,5.255697412000634,1.4722491745804822e-07,1,8.142450352771597,6.090195145355099
78,164717.88009600536,26215.664832897375,7,8,159980.15804507784,25461.632949496787,544.3172070168976,528.6612039595478,2.9614435370119745,2.9614435370119745,7.239905313636532e-08,1,63.18248419248285,6.220309417453429
79,164717.88119429606,26215.665007695767,8,7,159980.15804507784,25461.632949496787,544.3172106462457,528.6612039595478,2.9614442235288077,2.9614442235288077,7.512204475024301e-08,1,63.18266932959043,6.220316703457005
80,168500.5829333282,26817.70068770504,10,4,162647.17366624242,25886.10166890843,556.8173086584825,537.4744699701146,3.5988385996163594,3.5988385996163594,6.712060090619456e-08,1,76.99710126070457,7.330226894963635
81,168824.8963049415,26869.316763908097,4,10,162647.17366624248,25886.10166890844,557.8890159226356,537.4744699701148,3.798235468496938,3.798235468496938,7.734350874475849e-08,1,54.75591419056448,5.663945850349165
82,173769.09313206188,27656.21012856357,6,9,163528.447345442,26026.360731169825,574.2273236176558,540.3866761459094,6.262302341186716,6.262302341186716,6.194285069919142e-08,1,60.78808523965168,6.293973286867394
83,173769.09317889166,27656.21013601676,9,6,163528.447345442,26026.360731169825,574.2273237724067,540.3866761459094,6.262302369823799,6.262302369823799,6.725537934747879e-08,1,60.7880889087572,6.293973582580584
84,174982.96153023205,27849.403284395394,11,1,167878.8765471823,26718.75304319812,578.2386031204818,554.7628535896444,4.23167293536967,4.23167293536967,6.161895847196563e-08,1,71.24489675720724,7.980858382347619
85,179974.60846850355,28643.84856879083,1,11,167878.87654718236,26718.753043198132,594.7337117162867,554.7628535896446,7.205035064623921,7.205035064623921,6.018454042046287e-08,1,53.63534035454778,5.828539550776603
86,180210.68047803105,28681.420596032767,11,2,170445.9290566148,27127.31213925076,595.5138216643142,563.2457872662168,5.728943762671404,5.728943762671404,5.5437911327679326e-08,1,48.811882495510496,5.556750969846684
87,181855.86931754812,28943.260532161526,10,5,170445.9290566149,27127.312139250775,600.9504178226629,563.2457872662171,6.694170006925364,6.694170006925364,1.0670628088048684e-07,1,12.833152107680212,8.131545966132432
88,185163.49220954528,29469.685065306785,2,11,170445.92905661493,27127.31213925078,611.8805976755586,563.2457872662172,8.634740198483588,8.634740198483588,8.871938140672245e-08,1,7.024028719905791,6.14317559268707
89,185163.49258955813,29469.68512578771,5,10,170445.92905661496,27127.312139250786,611.8805989313272,563.2457872662173,8.634740421435708,8.634740421435708,9.132104414685067e-08,1,7.0240290047142775,6.143175724419555
90,187187.41875107968,29791.80297884687,8,8,172981.9177757457,27530.927279525727,618.5687486015739,571.6260693328579,8.212130584510009,8.212130584510009,5.971164030203481e-08,1,72.08363928114868,6.979213095965354
91,187187.41880878987,29791.80298803173,3,11,174655.82908822704,27797.338539204575,618.5687487922796,577.1575801188926,7.175019457399562,7.175019457399562,6.923786886144267e-08,1,72.082612335417,6.979113541702189
92,187203.12319945576,29794.302419434454,11,3,174655.82908822704,27797.338539204575,618.6206446159764,577.1575801188926,7.1840110786628735,7.1840110786628735,5.0520099474176244e-08,1,102.23106527230377,7.027787079075296
93,187645.9564830698,29864.781525487244,7,9,174655.82908822712,27797.338539204586,620.0840059460909,577.157580118893,7.437557316384062,7.437557316384062,6.059149114210563e-08,1,53.31616892320054,6.428325377300659
94,187645.9569482332,29864.781599520295,9,7,174655.82908822712,27797.338539204586,620.0840074832429,577.157580118893,7.437557582715487,7.437557582715487,5.435363635385089e-08,1,53.3161286621676,6.428320457519613
95,187766.31103574816,29883.93654746962,6,10,179600.33427219873,28584.28098037717,620.4817226598287,593.4969067921802,4.546749201019439,4.546749201019439,6.23030246206525e-08,1,53.566227002986565,5.762222040358232
96,188349.9502621908,29976.825615340294,10,6,179600.33427219873,28584.28098037717,622.4103831881065,593.4969067921802,4.871714757908702,4.871714757908702,4.8086313656658674e-08,1,82.41877336472682,6.830847402052199
97,188349.95069894136,29976.825684851305,4,11,180413.51370560334,28713.702506824182,622.4103846313672,596.184092650427,4.399025788217051,4.399025788217051,4.9100648022598215e-08,1,82.41873216453286,6.830843909225495
98,189509.5059331283,30161.374632160238,11,4,180413.51370560334,28713.702506824182,626.2421839848229,596.184092650427,5.041746619029707,5.041746619029707,5.452422208020708e-08,1,98.1715537904696,7.710734697275912
99,190071.96846148747,30250.893323852564,8,9,186812.49085383755,29732.131350697735,628.1008652179087,617.3297834950499,1.7447856900533167,1.7447856900533167,5.030272039764502e-08,1,74.10234126729767,7.615551648821567
100,191171.0557514497,30425.818498939527,12,1,186812.49085383755,29732.131350697735,631.7328456901641,617.3297834950499,2.3331228429593027,2.3331228429593027,8.621967137457853e-08,1,11.899326727272085,7.944780294137451
101,191191.04480513436,30428.99985564117,1,12,186812.49085383763,29732.131350697746,631.7989003641692,617.3297834950502,2.3438229056763222,2.3438229056763222,1.2176937970731453e-07,1,11.819926920851312,7.82427833757353
102,191804.2763592992,30526.59868874643,9,8,186812.49085383763,29732.131350697746,633.825349992,617.3297834950502,2.672083372287538,2.672083372287538,7.392963334082212e-08,1,74.33011374633105,6.71589961855609
103,191804.276955948,30526.59878370604,5,11,187599.50025331968,29857.3877868851,633.8253519636513,619.930489368465,2.2413581576446164,2.2413581576446164,5.812172055683675e-08,1,74.33012617268355,6.71590035875052
104,194319.30200588115,30926.877452402838,11,5,187599.50025331974,29857.38778688511,642.1363586980705,619.9304893684651,3.581993418685837,3.581993418685837,5.551191685111242e-08,1,64.83463264676453,6.073697274102859
105,194666.37618694096,30982.11602393808,2,12,189165.25426218673,30106.58527706224,643.2832800204675,625.1045897665838,2.908103787987173,2.908103787987173,5.207443486953691e-08,1,51.92894028668277,5.733471715657646
106,195640.9298761935,31137.22106089106,12,2,189165.25426218673,30106.58527706224,646.5037339378732,625.1045897665838,3.4232902016092943,3.4232902016092943,4.891887918825269e-07,1,2406.522597569982,5.676986745772821
107,196116.1350769109,31212.852317568213,7,10,189944.05262311056,30230.534885875135,648.0740696383062,627.678161915523,3.2494212735615715,3.2494212735615715,5.059110818610267e-07,1,494387293.7422461,5.364574020344924
108,196116.1350777704,31212.85231770501,10,7,189944.05262311062,30230.534885875146,648.0740696411465,627.6781619155232,3.249421274014033,3.249421274014033,5.92320462988222e-08,1,6119969433.828641,4.923346008542383
109,196232.31874473704,31231.34352260929,12,3,193032.66279493005,30722.102462004113,648.4580034865032,637.8846049641398,1.657572300707555,1.657572300707555,5.385666624199863e-08,1,2349.3673245285304,6.24330196107007
110,196407.0110818852,31259.146671586695,3,12,193032.66279493013,30722.102462004128,649.0352817090514,637.8846049641401,1.7480711492540626,1.7480711492540626,4.62985102748469e-08,1,1331.4754267311714,5.655176860843232
111,196407.01108743192,31259.146672469484,6,11,196079.93766278832,31207.09132018346,649.0352817273808,647.9544537511606,0.16680616514989094,0.16680616514989094,6.882323963592355e-08,1,1331.475946619382,5.655178852734723
112,196431.39248304264,31263.02709210041,11,6,196079.9376627884,31207.091320183474,649.1158510812013,647.9544537511609,0.17924058138913251,0.17924058138913251,5.55691022526582e-08,1,59.03420446754252,7.962047932774011
113,197215.04115648768,31387.748652126596,4,12,198339.1853478956,31566.661756937207,651.7054512931727,655.4202333568733,-0.5667786672795446,0.5667786672795446,7.141668647458545e-08,1,3936.878288580454,4.717014911777937
114,197738.5646111764,31471.06999776485,12,4,198339.1853478956,31566.661756937207,653.4354567090869,655.4202333568733,-0.30282504975791,0.30282504975791,1.0144165175543419e-07,1,1046.842065340953,6.61755312719083
115,197790.9960793901,31479.414725104627,9,9,199833.21072301012,31804.443280491407,653.6087187151378,660.3573034486006,-1.0219595813084135,1.0219595813084135,5.1359898739007056e-08,1,70.17316311018064,6.543158215745615
116,197790.99628146552,31479.414757265928,8,10,201317.7276782713,32040.71149202495,653.6087193829045,665.2629525644466,-1.7518235663984405,1.7518235663984405,7.778047754593548e-08,1,70.17317335172828,6.54315721609447
117,197933.14212756456,31502.03797131257,10,8,201317.7276782714,32040.711492024966,654.078446348141,665.2629525644469,-1.6812158520464688,1.6812158520464688,1.1462590805726164e-07,1,5074.017136946789,7.700536882446827
118,198071.60317943463,31524.074732143396,5,12,204988.51600981434,32624.935600034078,654.5359967548766,677.3932279845234,-3.3742928457751025,3.3742928457751025,5.898015919162564e-08,1,513.3945742697555,5.106583161821531
119,198071.60318771956,31524.074733461985,12,5,204988.51600981434,32624.935600034078,654.5359967822544,677.3932279845234,-3.374292841733456,3.374292841733456,5.5826954902270665e-08,1,513.3940844469411,5.1065820182745
120,199307.4985608299,31720.773591236895,1,13,205715.8911486052,32740.7009488548,658.6200653561363,679.796869919263,-3.115166529913836,3.115166529913836,7.630244939656704e-08,1,12.10635389172614,6.087457641521596
121,199307.4991481832,31720.773684717078,7,11,205715.8911486052,32740.7009488548,658.6200672970701,679.796869919263,-3.1151662443970927,3.1151662443970927,7.503550150984644e-08,1,12.106353646388914,6.087457697712583
122,199860.2698510174,31808.74987446952,11,7,205715.8911486052,32740.7009488548,660.4467214824695,679.796869919263,-2.846460360885704,2.846460360885704,7.80858185544031e-08,1,2929.22125582556,7.187573751745846
123,199902.6169546265,31815.489625334532,13,1,205715.8911486053,32740.700948854814,660.5866592788296,679.7968699192633,-2.8258751239491784,2.8258751239491784,5.846697863175824e-08,1,1205.6116278186898,5.970171697192618
124,200012.9999646019,31833.05762700548,13,2,207884.79999935543,33085.893513567455,660.9514246076264,686.964121022947,-3.786616450446561,3.786616450446561,8.954364887962785e-08,1,1098.8316762653722,5.31755426894989
125,200012.99996876615,31833.05762766824,2,13,207884.79999935548,33085.89351356747,660.9514246213874,686.9641210229472,-3.786616448443432,3.786616448443432,8.770998266511263e-08,1,1098.8324113835051,5.317557665051829
126,201371.99542708028,32049.348472498372,3,13,211456.69938539484,33654.37895708254,665.4422826374513,698.767613736799,-4.769157935230269,4.769157935230269,6.9242160306636e-08,1,2946.601946524076,7.952537290721467
127,201472.47066349493,32065.339603032087,13,3,211456.69938539484,33654.37895708254,665.7743073091366,698.767613736799,-4.721642185336004,4.721642185336004,1.3356360255564406e-07,1,997.054427577232,5.080049009529069
128,201557.04102749025,32078.799394501028,6,12,212870.8415647708,33879.44667516497,666.0537736566849,703.4407064268826,-5.3148662607405885,5.3148662607405885,8.45439569621363e-08,1,1148.6266129250907,3.871753208754511
129,201686.12458568515,32099.343680859634,12,6,212870.8415647708,33879.44667516497,666.4803357386369,703.4407064268826,-5.254226880895958,5.254226880895958,5.528041713829688e-08,1,49.29729785204831,6.329010565193928
130,201836.15174140013,32123.22124428969,9,10,213574.84877226342,33991.492902209735,666.9761068251022,705.7671280435206,-5.4962918613044875,5.4962918613044875,4.9217248575025716e-08,1,48.24330775189564,6.136756122938015
131,202761.5685099784,32270.505897429048,10,9,213574.84877226342,33991.492902209735,670.034185708254,705.7671280435206,-5.062993289914633,5.062993289914633,5.064074620732844e-08,1,1232.1438773414172,6.058134941988758
132,202761.56851210908,32270.50589776816,4,13,216370.83541229588,34436.4879967898,670.0341857152949,715.0065842450696,-6.289788027233087,6.289788027233087,1.8538057241969357e-07,1,1232.143827512615,6.058134439618388
133,204585.8035697592,32560.841924554705,8,11,216370.83541229588,34436.4879967898,676.0624476801993,715.0065842450696,-5.446682229645333,5.446682229645333,1.2029013007195846e-07,1,874.9733737303039,3.9071203453474888
134,204585.80357170157,32560.841924863842,11,8,216370.83541229588,34436.4879967898,676.0624476866179,715.0065842450696,-5.446682228747628,5.446682228747628,1.2819959959967706e-07,1,874.9731879486009,3.907119752343133
135,204792.26970290457,32593.70203022586,13,4,216370.83541229588,34436.4879967898,676.7447237565534,715.0065842450696,-5.351259880902279,5.351259880902279,5.88675257102669e-08,1,896.6804965557172,5.868493454024909
136,206325.07104813936,32837.654941097884,7,12,221869.86446925838,35311.68565341135,681.8099306828668,733.1783585287479,-7.0062662445412265,7.0062662445412265,5.015311391236361e-08,1,45.70379959987271,6.882439856422304
137,206325.0713492058,32837.654989014096,12,7,221869.86446925838,35311.68565341135,681.8099316777535,733.1783585287479,-7.00626610884618,7.00626610884618,5.544027116334728e-08,1,45.70379410990194,6.88243902206012
