mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
129,13,12,3083.5944,3087.4271,-2.906094,0.032550,0.044121
130,13,12,3083.5984,3087.4271,-2.906549,0.032630,0.044227
131,15,10,3226.1780,3205.7250,-2.195169,0.017598,0.024304
132,15,10,3226.1780,3205.7250,-2.195169,0.017598,0.024304
133,13,13,3328.2582,3333.8752,-2.773446,0.014346,0.018926
134,13,13,3328.2582,3333.8752,-2.773446,0.014346,0.018926
135,15,11,3418.7261,3412.7338,-2.755513,0.011580,0.016028
136,15,11,3418.7345,3412.7338,-2.754903,0.000592,0.000828
137,12,15,3656.4867,3639.4397,-2.329385,0.008472,0.012247
138,12,15,3656.4867,3639.4397,-2.329385,0.008472,0.012247
139,12,15,3748.0759,3639.4397,-1.525060,-0.000000,0.000000
140,12,15,3748.0768,3639.4397,-1.525056,0.000000,0.000000
141,14,14,3768.2810,3866.1266,-1.596735,0.000000,0.000000
142,14,14,3771.5516,3866.1266,-1.611500,0.000769,0.001188
143,14,14,3771.5516,3866.1266,-1.611500,0.000769,0.001188
144,14,14,3811.1254,3866.1266,-1.846904,0.000000,0.000000
145,14,14,3811.1364,3866.1266,-1.846991,0.000000,0.000000
146,14,14,3870.3969,3866.1266,-2.956812,0.041124,0.061758
147,14,14,3870.3969,3866.1266,-2.956812,0.041124,0.061758
148,13,15,3948.5555,3885.8376,-1.792093,0.039961,0.060342
149,13,15,3948.6043,3885.8376,-1.791755,0.031820,0.048472
150,13,15,3985.9468,3885.8376,-1.589010,0.013646,0.019668
151,13,15,3985.9653,3885.8376,-1.588930,0.019158,0.027464
152,15,14,4055.6863,4151.9222,-1.634912,0.037904,0.055575
153,15,14,4055.6863,4151.9222,-1.634912,0.037904,0.055575
154,14,15,4187.6860,4151.9222,-2.064806,-0.000000,-0.000000
155,14,15,4187.8492,4151.9222,-2.062828,0.035144,0.053037
156,15,15,4367.7473,4437.6877,-1.802428,0.000000,-0.000000
157,15,15,4367.7473,4437.6877,-1.802428,0.000000,-0.000000
158,15,15,4402.2238,4437.6877,-2.097371,0.021993,0.031228
159,15,15,4402.2238,4437.6877,-2.097371,0.021993,0.031228
160,15,15,4585.5869,4437.6877,-1.477191,0.030573,0.047428
161,15,15,4586.0822,4437.6877,-1.475739,0.008636,0.013765
162,15,15,4892.2372,4437.6877,-0.989575,0.000000,-0.000000
163,15,15,4892.2372,4437.6877,-0.989575,0.000000,0.000000
164,15,15,5011.2732,4437.6877,-0.888559,0.047563,0.076598
165,15,15,5214.5304,4437.6877,-0.756824,0.003236,0.007030
166,15,15,5214.5304,4437.6877,-0.756824,0.003236,0.007030
167,15,15,5237.4543,4437.6877,-0.744193,0.066252,0.125713
168,15,15,5237.4572,4437.6877,-0.744192,0.057434,0.110768
169,15,15,5269.2627,4437.6877,-0.727255,0.026163,0.046990
170,15,15,5270.8378,4437.6877,-0.726433,0.027019,0.048646
171,15,15,5275.8508,4437.6877,-0.723828,0.038775,0.077946
172,15,15,5275.8508,4437.6877,-0.723828,0.038775,0.077946
173,15,15,5333.5827,4437.6877,-0.694900,0.023398,0.049018
174,15,15,5333.5960,4437.6877,-0.694893,0.008084,0.017601
175,15,15,5408.7347,4437.6877,-0.659916,0.023358,0.049381
176,15,15,5408.7347,4437.6877,-0.659916,0.023358,0.049381
177,15,15,5512.4415,4437.6877,-0.615848,0.003167,0.007159
178,15,15,5512.4783,4437.6877,-0.615833,0.004539,0.010219
179,15,15,5637.6115,4437.6877,-0.568003,0.000000,0.000000
180,15,15,5637.6115,4437.6877,-0.568003,0.000000,0.000000
181,15,15,5810.1225,4437.6877,-0.509665,0.050303,0.104893
182,15,15,5810.2125,4437.6877,-0.509637,0.000000,-0.000000
183,15,15,5835.1756,4437.6877,-0.501809,0.017426,0.036082
184,15,15,5835.1756,4437.6877,-0.501809,0.017426,0.036082
185,15,15,6012.6799,4437.6877,-0.449878,0.001936,0.004728
186,15,15,6012.6799,4437.6877,-0.449878,0.001936,0.004728
187,15,15,6302.0952,4437.6877,-0.376616,0.000000,0.000000
188,15,15,6302.3194,4437.6877,-0.376564,0.000000,0.000000
189,15,15,6581.1678,4437.6877,-0.316037,0.022762,0.054919
190,15,15,6644.3489,4437.6877,-0.303421,0.002608,0.007045
191,15,15,6644.3489,4437.6877,-0.303421,0.002608,0.007045
192,15,15,7169.2295,4437.6877,-0.210749,0.015909,0.044501
193,15,15,7169.9009,4437.6877,-0.210642,0.005600,0.016349
194,15,15,7579.4913,4437.6877,-0.149978,0.038553,0.124584
195,15,15,7579.5537,4437.6877,-0.149969,0.033458,0.111357
196,15,15,7601.2328,4437.6877,-0.146983,0.047387,0.148580
197,15,15,7601.2328,4437.6877,-0.146983,0.047387,0.148580
198,15,15,7636.5959,4437.6877,-0.142155,0.034582,0.117336
199,15,15,7637.2147,4437.6877,-0.142071,0.036004,0.118786
200,15,15,7691.7163,4437.6877,-0.134735,0.035333,0.117270
201,15,15,7691.7163,4437.6877,-0.134735,0.035333,0.117270
202,15,15,7759.2336,4437.6877,-0.125816,0.037391,0.118807
203,15,15,7761.3250,4437.6877,-0.125543,0.043310,0.139225
204,15,15,7831.9412,4437.6877,-0.116412,0.011439,0.036459
205,15,15,7831.9412,4437.6877,-0.116412,0.011439,0.036459
206,15,15,7858.5112,4437.6877,-0.113026,0.030524,0.104579
207,15,15,7858.5112,4437.6877,-0.113026,0.030524,0.104579
208,15,15,7966.5100,4437.6877,-0.099527,0.025928,0.098910
209,15,15,7972.0334,4437.6877,-0.098848,0.047747,0.152266
210,15,15,8130.8869,4437.6877,-0.079754,0.035366,0.120262
211,15,15,8130.8869,4437.6877,-0.079754,0.035366,0.120262
212,15,15,8294.4747,4437.6877,-0.060931,0.031643,0.099318
213,15,15,8308.3269,4437.6877,-0.059374,0.011235,0.044109
214,15,15,8566.3835,4437.6877,-0.031344,0.018657,0.071394
215,15,15,8566.3835,4437.6877,-0.031344,0.018657,0.071394
216,15,15,8813.1116,4437.6877,-0.006137,0.011469,0.067226
217,15,15,8850.9565,4437.6877,-0.002396,0.019237,0.075094
218,15,15,8985.9651,4437.6877,0.010690,0.002409,0.009814
219,15,15,9295.9338,4437.6877,0.039323,0.017660,0.072405
220,15,15,9295.9338,4437.6877,0.039323,0.017660,0.072405
221,15,15,9643.2630,4437.6877,0.069312,-0.000614,0.042353
222,15,15,9816.7717,4437.6877,0.083552,0.015259,0.067238
223,15,15,10299.1265,4437.6877,0.120848,0.005794,0.053054
224,15,15,10742.3700,4437.6877,0.152506,0.018641,0.087981
225,15,15,10742.3700,4437.6877,0.152506,0.018641,0.087981
226,15,15,12087.5493,4437.6877,0.236497,0.004021,0.034304
227,15,15,12087.5493,4437.6877,0.236497,0.004021,0.034304
228,15,15,12111.0152,4437.6877,0.237827,0.022070,0.148303
229,15,15,12111.7807,4437.6877,0.237870,0.007500,0.060612
230,15,15,12144.2208,4437.6877,0.239702,0.043917,0.241891
231,15,15,12144.2208,4437.6877,0.239702,0.043917,0.241891
232,15,15,12150.8393,4437.6877,0.240075,-0.127982,-0.245274
233,15,15,12205.7477,4437.6877,0.243156,0.000000,0.000000
234,15,15,12209.1910,4437.6877,0.243348,0.000000,-0.000000
235,15,15,12263.4214,4437.6877,0.246368,0.002685,0.023238
236,15,15,12263.4214,4437.6877,0.246368,0.002685,0.023238
237,15,15,12375.6332,4437.6877,0.252551,0.020144,0.138037
238,15,15,12385.0207,4437.6877,0.253065,0.008213,0.065838
239,15,15,12458.5280,4437.6877,0.257063,0.021812,0.145329
240,15,15,12458.5280,4437.6877,0.257063,0.021812,0.145329
241,15,15,12640.2832,4437.6877,0.266795,0.003037,0.026206
242,15,15,12661.8070,4437.6877,0.267933,0.012303,0.093357
243,15,15,12755.2236,4437.6877,0.272838,0.001940,0.016835
244,15,15,12755.2236,4437.6877,0.272838,0.001940,0.016835
245,15,15,13032.3893,4437.6877,0.287074,0.000000,0.000000
246,15,15,13077.1137,4437.6877,0.289328,0.000000,-0.000000
247,15,15,13203.2759,4437.6877,0.295624,0.016774,0.118427
248,15,15,13203.2759,4437.6877,0.295624,0.016774,0.118427
249,15,15,13616.6420,4437.6877,0.315636,0.001437,0.012706
250,15,15,13701.0215,4437.6877,0.319611,0.005345,0.045559
251,15,15,13912.3547,4437.6877,0.329407,0.018565,0.130488
252,15,15,13912.3547,4437.6877,0.329407,0.018565,0.130488
253,15,15,14580.9424,4437.6877,0.359021,0.018925,0.133131
254,15,15,14735.8863,4437.6877,0.365605,0.000000,-0.000000
255,15,15,15240.6040,4437.6877,0.386384,0.006804,0.058316
256,15,15,15240.6040,4437.6877,0.386384,0.006804,0.058316
257,15,15,17085.3522,4437.6877,0.454854,0.001369,0.013745
258,15,15,18620.1055,4437.6877,0.504594,0.022883,0.158160
259,15,15,18620.1055,4437.6877,0.504594,0.022883,0.158160
260,15,15,22100.8061,4437.6877,0.599911,0.008302,0.111308
261,15,15,24213.9502,4437.6877,0.648987,0.008630,0.143932
262,15,15,24622.1855,4437.6877,0.657861,0.026316,0.368926
263,15,15,24622.3327,4437.6877,0.657864,0.029883,0.394329
264,15,15,24648.8309,4437.6877,0.658434,0.000000,0.000000
265,15,15,24648.8309,4437.6877,0.658434,0.000000,0.000000
266,15,15,24701.9442,4437.6877,0.659574,0.028896,0.386164
267,15,15,24702.8793,4437.6877,0.659594,0.018944,0.312324
268,15,15,24758.3883,4437.6877,0.660782,0.001759,0.053136
269,15,15,24758.3883,4437.6877,0.660782,0.001759,0.053136
270,15,15,24867.1262,4437.6877,0.663100,0.009042,0.195307
271,15,15,24868.3387,4437.6877,0.663125,0.020442,0.325651
272,15,15,24932.1353,4437.6877,0.664479,0.016667,0.277240
273,15,15,24932.1353,4437.6877,0.664479,0.016667,0.277240
274,15,15,25124.2522,4437.6877,0.668532,0.011186,0.222301
275,15,15,25125.0696,4437.6877,0.668549,0.002210,0.071321
276,15,15,25130.4534,4437.6877,0.668662,0.001271,0.035047
277,15,15,25130.4534,4437.6877,0.668662,0.001271,0.035047
278,15,15,25382.6232,4437.6877,0.673922,0.009120,0.183922
279,15,15,25382.6232,4437.6877,0.673922,0.009120,0.183922
280,15,15,25461.1663,4437.6877,0.675548,0.005853,0.138078
281,15,15,25466.1259,4437.6877,0.675650,0.013404,0.253514
282,15,15,25734.2782,4437.6877,0.681153,0.000000,0.000000
283,15,15,25734.2782,4437.6877,0.681153,0.000000,0.000000
284,15,15,25787.2174,4437.6877,0.682232,0.004210,0.100549
285,15,15,25816.0559,4437.6877,0.682818,0.015850,0.250378
286,15,15,26021.7516,4437.6877,0.686976,0.000000,-0.000000
287,15,15,26036.2437,4437.6877,0.687268,0.007787,0.164604
288,15,15,26044.7820,4437.6877,0.687440,0.000809,0.023053
289,15,15,26044.7820,4437.6877,0.687440,0.000809,0.023053
290,15,15,78990.9691,4437.6877,1.225310,0.000000,0.000000
291,15,15,78991.7244,4437.6877,1.225314,0.000000,0.000000
292,15,15,78991.7244,4437.6877,1.225314,0.000000,-0.000000
293,15,15,78992.1807,4437.6877,1.225317,0.000000,0.000000
294,15,15,78992.3724,4437.6877,1.225318,0.000000,0.000000
295,15,15,78992.3724,4437.6877,1.225318,0.000000,0.000000
296,15,15,78992.5663,4437.6877,1.225319,0.000000,0.000000
297,15,15,78993.9613,4437.6877,1.225327,0.000000,0.000000
298,15,15,78994.2167,4437.6877,1.225329,0.000000,0.000000
299,15,15,78994.2167,4437.6877,1.225329,0.000000,0.000000
300,15,15,78995.3367,4437.6877,1.225335,0.000000,0.000000
301,15,15,78997.8815,4437.6877,1.225350,0.000000,0.000000
302,15,15,78998.0478,4437.6877,1.225351,0.000000,0.000000
303,15,15,78998.0478,4437.6877,1.225351,0.000000,0.000000
304,15,15,78998.9266,4437.6877,1.225356,0.000000,0.000000
305,15,15,79000.3686,4437.6877,1.225365,0.000000,-0.000000
306,15,15,79000.4102,4437.6877,1.225365,0.000000,0.000000
307,15,15,79000.6383,4437.6877,1.225366,0.000000,-0.000000
308,15,15,79000.6383,4437.6877,1.225366,0.000000,0.000000
309,15,15,79001.1002,4437.6877,1.225369,0.000000,0.000000
310,15,15,79001.5233,4437.6877,1.225372,0.000000,0.000000
311,15,15,79001.5338,4437.6877,1.225372,0.000000,-0.000000
312,15,15,79001.7972,4437.6877,1.225373,0.000000,0.000000
313,15,15,79001.7972,4437.6877,1.225373,0.000000,0.000000
314,15,15,79003.0497,4437.6877,1.225380,0.000000,0.000000
315,15,15,79003.9106,4437.6877,1.225385,0.000000,0.000000
316,15,15,79003.9106,4437.6877,1.225385,0.000000,0.000000
317,15,15,79004.5866,4437.6877,1.225389,0.000000,0.000000
318,15,15,79006.1755,4437.6877,1.225399,0.000000,-0.000000
319,15,15,79007.3796,4437.6877,1.225406,0.000000,0.000000
320,15,15,79007.3796,4437.6877,1.225406,0.000000,0.000000
321,15,15,79007.4904,4437.6877,1.225406,0.000000,0.000000
322,15,15,79012.1379,4437.6877,1.225433,0.000000,0.000000
323,15,15,79012.2078,4437.6877,1.225434,0.000000,0.000000
324,15,15,79012.2078,4437.6877,1.225434,0.000000,0.000000
325,15,15,79015.9876,4437.6877,1.225456,0.000000,-0.000000
326,15,15,79017.4660,4437.6877,1.225464,0.000000,0.000000
327,15,15,79022.5861,4437.6877,1.225494,0.000000,0.000000
328,15,15,79022.5861,4437.6877,1.225494,0.000000,0.000000
329,15,15,79024.5577,4437.6877,1.225506,0.000000,0.000000
330,15,15,79031.8175,4437.6877,1.225548,0.000000,0.000000
331,15,15,79035.6837,4437.6877,1.225570,0.000000,0.000000
332,15,15,79035.6837,4437.6877,1.225570,0.000000,0.000000
333,15,15,79040.8514,4437.6877,1.225601,0.000000,0.000000
334,15,15,79054.1710,4437.6877,1.225678,0.000000,0.000000
335,15,15,79059.5941,4437.6877,1.225710,0.000000,0.000000
336,15,15,79059.5941,4437.6877,1.225710,0.000000,0.000000
337,15,15,79069.5590,4437.6877,1.225768,0.000000,0.000000
338,15,15,79091.1737,4437.6877,1.225893,0.000000,0.000000
339,15,15,79104.1136,4437.6877,1.225969,0.000000,0.000000
340,15,15,79105.0225,4437.6877,1.225974,0.000000,0.000000
341,15,15,79105.0225,4437.6877,1.225974,0.000000,0.000000
342,15,15,79177.1652,4437.6877,1.226393,0.000000,0.000000
343,15,15,79177.1652,4437.6877,1.226393,0.000000,0.000000
344,15,15,79179.4038,4437.6877,1.226406,0.000000,0.000000
345,15,15,79206.1389,4437.6877,1.226562,0.000000,0.000000
346,15,15,79335.0943,4437.6877,1.227310,0.000000,-0.000000
347,15,15,79349.7671,4437.6877,1.227395,-0.000000,-0.000000
348,15,15,79371.3246,4437.6877,1.227520,0.000000,0.000000
349,15,15,79371.3246,4437.6877,1.227520,0.000000,0.000000
350,15,15,79832.2829,4437.6877,1.230183,0.000000,0.000000
351,15,15,79832.2829,4437.6877,1.230183,0.000000,0.000000
352,15,15,79858.6148,4437.6877,1.230335,0.000000,0.000000
353,15,15,79896.5093,4437.6877,1.230553,0.000000,0.000000
354,15,15,81986.6171,4437.6877,1.242419,0.000000,-0.000000
355,15,15,82074.3485,4437.6877,1.242910,0.000000,0.000000
356,15,15,82074.3485,4437.6877,1.242910,0.000000,-0.000000
357,15,15,82116.8396,4437.6877,1.243148,0.000000,0.000000
358,15,15,111731.4008,4437.6877,1.383418,0.000000,0.000000
359,15,15,111731.6609,4437.6877,1.383419,0.000000,0.000000
360,15,15,111731.6609,4437.6877,1.383419,0.000000,0.000000
361,15,15,111733.4883,4437.6877,1.383426,0.000000,0.000000
362,15,15,127754.6246,4437.6877,1.443866,0.000000,0.000000
363,15,15,127784.0179,4437.6877,1.443969,0.000000,0.000000
364,15,15,127784.0179,4437.6877,1.443969,0.000000,0.000000
365,15,15,128572.2791,4437.6877,1.446736,0.000000,0.000000
366,15,15,129639.4815,4437.6877,1.450454,0.000000,0.000000
367,15,15,129639.4815,4437.6877,1.450454,0.000000,0.000000
368,15,15,131579.6237,4437.6877,1.457132,0.000000,0.000000
369,15,15,132368.2054,4437.6877,1.459817,0.000000,0.000000
370,15,15,135279.8481,4437.6877,1.469591,0.000000,0.000000
371,15,15,135279.8481,4437.6877,1.469591,0.000000,0.000000
372,15,15,139166.0057,4437.6877,1.482302,0.000000,0.000000
373,15,15,139981.3389,4437.6877,1.484922,0.000000,0.000000
374,15,15,144888.0462,4437.6877,1.500366,0.000000,0.000000
375,15,15,144888.0462,4437.6877,1.500366,0.000000,0.000000
376,15,15,150840.6861,4437.6877,1.518393,0.000000,-0.000000
377,15,15,151691.6659,4437.6877,1.520910,0.000000,0.000000
378,15,15,158727.7665,4437.6877,1.541181,0.000000,0.000000
379,15,15,158727.7665,4437.6877,1.541181,0.000000,0.000000
380,15,15,166853.8510,4437.6877,1.563473,0.000000,0.000000
381,15,15,167755.6474,4437.6877,1.565877,0.000000,0.000000
382,15,15,176961.3247,4437.6877,1.589692,0.000000,0.000000
383,15,15,176961.3247,4437.6877,1.589692,0.000000,0.000000
384,15,15,187153.1573,4437.6877,1.614619,0.000000,0.000000
385,15,15,188123.3739,4437.6877,1.616919,0.000000,0.000000
386,15,15,199122.4322,4437.6877,1.642175,0.000000,0.000000
387,15,15,199122.4322,4437.6877,1.642175,0.000000,0.000000
388,15,15,210567.6922,4437.6877,1.666984,0.006547,3.451053
389,15,15,211620.9465,4437.6877,1.669198,0.000375,3.156526
390,15,15,215745.0210,4437.6877,1.677758,0.000000,0.000000
391,15,15,215997.4590,4437.6877,1.678276,0.000000,0.000000
392,15,15,215997.4590,4437.6877,1.678276,0.000000,0.000000
393,15,15,216222.8490,4437.6877,1.678739,0.000000,0.000000
394,15,15,216382.1724,4437.6877,1.679065,0.000000,0.000000
395,15,15,216382.1724,4437.6877,1.679065,0.000000,0.000000
396,15,15,216681.4668,4437.6877,1.679678,0.000000,0.000000
397,15,15,217065.3414,4437.6877,1.680463,0.000000,0.000000
398,15,15,217586.8236,4437.6877,1.681527,0.000000,0.000000
399,15,15,217586.8236,4437.6877,1.681527,0.000000,0.000000
400,15,15,218316.9648,4437.6877,1.683012,0.000000,0.000000
401,15,15,218750.9960,4437.6877,1.683892,0.000000,0.000000
402,15,15,219740.3539,4437.6877,1.685893,0.000000,0.000000
403,15,15,219740.3539,4437.6877,1.685893,0.000000,0.000000
404,15,15,220995.3923,4437.6877,1.688417,0.000000,0.000000
405,15,15,221486.5144,4437.6877,1.689401,0.000000,0.000000
406,15,15,222945.6720,4437.6877,1.692311,0.001844,3.258032
407,15,15,222945.6720,4437.6877,1.692311,0.001844,3.258032
408,15,15,223061.4983,4437.6877,1.692541,0.000000,0.000000
409,15,15,223061.4983,4437.6877,1.692541,0.000000,0.000000
410,15,15,224961.9410,4437.6877,1.696300,0.000000,-0.000000
411,15,15,225530.2550,4437.6877,1.697417,0.000000,0.000000
412,15,15,227810.1683,4437.6877,1.701873,0.000000,0.000000
413,15,15,227810.1683,4437.6877,1.701873,0.000000,0.000000
414,15,15,230449.6481,4437.6877,1.706975,0.000000,-0.000000
415,15,15,231120.2985,4437.6877,1.708261,0.000000,0.000000
