mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
74,11,2,1236.8530,1233.4198,-2.555420,0.028885,0.030500
75,11,2,1236.8530,1233.4198,-2.555420,0.028885,0.030500
76,8,8,1254.1738,1263.0150,-2.154898,0.003919,0.004211
77,8,8,1254.1743,1263.0150,-2.154922,0.000351,0.000378
78,9,7,1302.1568,1282.7449,-1.820074,0.011543,0.012645
79,9,7,1302.1568,1282.7449,-1.820074,0.011543,0.012645
80,9,7,1311.1438,1282.7449,-1.654839,0.028535,0.030899
81,9,7,1311.1438,1282.7449,-1.654839,0.028535,0.030899
82,11,4,1370.5638,1351.7986,-1.857558,0.041029,0.044613
83,11,4,1370.5656,1351.7986,-1.857517,0.001388,0.001522
84,12,1,1416.1087,1430.7149,-1.991014,0.075062,0.078494
85,12,2,1457.7603,1460.3079,-2.758313,0.000971,0.001036
86,12,2,1457.7648,1460.3079,-2.759073,0.000033,0.000035
87,2,12,1462.0697,1460.3079,-2.918486,0.077496,0.082827
88,2,12,1462.0697,1460.3079,-2.918486,0.011591,0.012524
89,11,6,1552.5998,1549.0851,-2.644180,0.067362,0.073601
90,11,6,1552.6000,1549.0851,-2.644165,0.005681,0.006293
91,12,4,1577.5342,1578.6768,-3.140393,0.005909,0.006388
92,12,4,1577.5375,1578.6768,-3.141647,0.000185,0.000200
93,4,12,1580.5235,1578.6768,-2.931906,0.000347,0.000385
94,4,12,1580.5235,1578.6768,-2.931906,0.007538,0.008332
95,10,8,1627.9994,1618.1320,-2.214809,0.000717,0.000797
96,10,8,1628.0005,1618.1320,-2.214762,0.010384,0.011515
97,10,8,1635.2787,1618.1320,-1.974831,0.068824,0.073902
98,10,8,1635.2787,1618.1320,-1.974831,0.068824,0.073902
99,2,13,1695.6491,1706.9039,-2.180870,0.010824,0.011846
100,2,13,1695.6491,1706.9039,-2.180870,0.010824,0.011846
101,13,2,1722.2813,1706.9039,-2.045327,0.032081,0.034905
102,13,2,1722.2813,1706.9039,-2.045327,0.032081,0.034905
103,10,9,1786.1266,1785.8099,-3.751187,0.003822,0.004215
104,10,9,1786.1294,1785.8099,-3.747354,0.004479,0.004939
105,8,11,1852.5743,1825.2620,-1.824967,0.004111,0.004521
106,7,12,1897.4107,1904.1646,-2.450149,0.029997,0.032432
107,7,12,1897.4154,1904.1646,-2.450456,0.002861,0.003109
108,7,12,1900.1927,1904.1646,-2.680715,0.010255,0.011275
109,7,12,1900.1927,1904.1646,-2.680715,0.010255,0.011275
110,14,1,1946.2778,1943.6150,-2.863269,0.001640,0.001861
111,14,1,1946.2778,1943.6150,-2.863269,0.001640,0.001861
112,2,14,1973.6721,1973.2024,-3.623353,0.005061,0.005743
113,2,14,1973.6727,1973.2024,-3.622833,0.026483,0.029843
114,14,3,2020.2563,2022.5141,-2.952218,0.026168,0.029432
115,14,3,2020.2563,2022.5141,-2.952218,0.026168,0.029432
116,8,12,2043.2136,2052.1006,-2.363440,0.001000,0.001101
117,8,12,2043.2186,2052.1006,-2.363688,0.011235,0.012338
118,14,4,2086.6287,2091.5489,-2.628485,0.038737,0.043340
119,14,4,2086.6307,2091.5489,-2.628664,0.047229,0.052721
120,4,14,2112.0862,2091.5489,-2.007924,0.027957,0.030810
121,4,14,2112.0862,2091.5489,-2.007924,0.027957,0.030810
122,11,10,2175.4342,2180.3053,-2.650884,0.018898,0.021231
123,11,10,2175.4342,2180.3053,-2.650884,0.018898,0.021231
124,9,12,2216.0401,2219.7517,-2.776743,0.002185,0.002420
125,9,12,2216.0401,2219.7517,-2.776743,0.002185,0.002420
126,14,6,2287.3529,2288.7815,-3.204681,0.052674,0.058785
127,14,6,2287.3567,2288.7815,-3.205853,0.005030,0.005699
128,15,4,2368.1990,2377.5315,-2.406127,0.030285,0.033280
129,7,14,2422.5911,2416.9751,-2.633844,0.001868,0.002191
130,7,14,2422.5912,2416.9751,-2.633835,0.000117,0.000137
131,7,14,2427.7875,2416.9751,-2.349348,0.023455,0.026542
132,7,14,2427.7875,2416.9751,-2.349348,0.023455,0.026542
133,7,14,2428.0609,2416.9751,-2.338505,0.023186,0.025833
134,7,14,2428.0684,2416.9751,-2.338211,0.038904,0.043176
135,5,15,2449.5847,2466.2787,-2.169484,0.000000,0.000000
136,5,15,2449.5847,2466.2787,-2.169484,0.000000,0.000000
137,9,13,2495.4802,2466.2787,-1.926636,0.024768,0.029015
138,9,13,2495.4813,2466.2787,-1.926620,0.004723,0.005575
139,14,8,2560.8357,2564.8831,-2.801887,0.000783,0.000913
140,14,8,2560.8357,2564.8831,-2.801887,0.000783,0.000913
141,12,11,2597.3632,2614.1840,-2.191489,0.026420,0.029598
142,12,11,2597.3686,2614.1840,-2.191628,0.022945,0.025729
143,13,10,2648.2640,2653.6241,-2.694669,0.023792,0.027468
144,13,10,2648.2669,2653.6241,-2.694898,0.025636,0.029578
145,15,7,2680.6219,2702.9234,-2.083499,0.034227,0.037909
146,15,7,2680.6219,2702.9234,-2.083499,0.034227,0.037909
147,9,14,2758.3416,2732.5026,-2.024285,0.006694,0.007859
148,9,14,2758.3416,2732.5026,-2.024285,0.006694,0.007859
149,12,12,2805.6548,2840.9567,-1.905667,0.052603,0.058428
150,12,12,2805.6548,2840.9567,-1.905667,0.052603,0.058428
151,14,10,2896.4691,2919.8296,-2.096874,0.000000,0.000000
152,14,10,2896.4744,2919.8296,-2.096974,0.023758,0.027254
153,9,15,2989.1871,3018.4176,-2.013943,0.005385,0.006071
154,9,15,3002.0353,3018.4176,-2.265403,0.000000,-0.000000
155,9,15,3002.0353,3018.4176,-2.265403,0.000000,-0.000000
156,15,9,3028.3426,3018.4176,-2.483049,0.006245,0.007593
157,15,9,3028.3432,3018.4176,-2.483023,0.016113,0.019499
158,13,12,3053.4896,3087.4271,-1.958917,0.047263,0.052992
159,13,12,3053.4954,3087.4271,-1.958990,0.054803,0.061324
160,13,12,3063.0260,3087.4271,-2.102187,0.053199,0.060497
161,13,12,3063.0260,3087.4271,-2.102187,0.053199,0.060497
162,13,12,3073.0791,3087.4271,-2.332805,0.083769,0.097819
163,13,12,3073.0791,3087.4271,-2.332805,0.083769,0.097819
164,11,14,3136.7685,3126.8603,-2.499113,0.047430,0.056481
165,11,14,3136.7706,3126.8603,-2.499022,0.055403,0.065760
166,15,10,3221.9996,3205.7250,-2.294415,0.008002,0.009705
167,15,10,3221.9996,3205.7250,-2.294415,0.008002,0.009705
168,15,10,3267.7149,3205.7250,-1.713605,0.050253,0.058763
169,15,10,3267.7233,3205.7250,-1.713546,0.020485,0.024234
170,13,13,3329.2521,3333.8752,-2.858017,0.003437,0.004148
171,13,13,3329.2558,3333.8752,-2.858363,0.008541,0.010282
172,12,14,3356.8361,3353.5900,-3.014152,0.048303,0.055211
173,12,14,3356.8361,3353.5900,-3.014152,0.048303,0.055211
174,15,11,3463.9218,3412.7338,-1.823935,0.072556,0.086158
175,15,11,3463.9218,3412.7338,-1.823935,0.072556,0.086158
176,14,13,3510.8280,3600.0139,-1.606008,0.049985,0.056594
177,14,13,3510.8280,3600.0139,-1.606008,0.049985,0.056594
178,15,12,3626.1499,3639.4397,-2.437516,0.028204,0.033578
179,15,12,3626.1540,3639.4397,-2.437651,0.004596,0.005530
180,12,15,3712.8360,3639.4397,-1.695360,0.034670,0.044049
181,12,15,3712.8361,3639.4397,-1.695360,0.037330,0.047353
182,12,15,3717.7656,3639.4397,-1.667129,0.076891,0.089755
183,12,15,3738.6213,3639.4397,-1.564603,0.008069,0.010498
184,12,15,3738.6213,3639.4397,-1.564603,0.008069,0.010498
185,14,14,3782.4639,3866.1266,-1.664744,0.014103,0.017403
186,14,14,3782.4649,3866.1266,-1.664750,0.008311,0.010287
187,14,14,3808.7702,3866.1266,-1.828694,0.044478,0.051191
188,14,14,3808.7821,3866.1266,-1.828784,0.065464,0.074840
189,14,14,3825.7320,3866.1266,-1.980953,0.047596,0.055947
190,14,14,3825.7320,3866.1266,-1.980953,0.047596,0.055947
191,14,14,3844.8381,3866.1266,-2.259132,0.000017,0.000021
192,14,14,3844.8381,3866.1266,-2.259132,0.000017,0.000021
193,13,15,3928.2923,3885.8376,-1.961559,0.121231,0.145914
194,13,15,3928.2952,3885.8376,-1.961529,0.045059,0.056228
195,15,14,4033.1825,4151.9222,-1.543653,0.042515,0.051244
196,15,14,4033.1825,4151.9222,-1.543653,0.042515,0.051244
197,15,14,4062.4320,4151.9222,-1.666474,0.048211,0.056300
198,15,14,4062.4332,4151.9222,-1.666480,0.044710,0.052278
199,14,15,4162.5497,4151.9222,-2.591817,0.038483,0.045631
200,14,15,4162.5497,4151.9222,-2.591817,0.038483,0.045631
201,14,15,4164.8741,4151.9222,-2.505913,0.000848,0.001074
202,14,15,4164.8800,4151.9222,-2.505718,0.046705,0.057669
203,15,15,4323.2317,4437.6877,-1.588518,0.042637,0.051384
204,15,15,4323.2317,4437.6877,-1.588518,0.042637,0.051384
205,15,15,4353.0064,4437.6877,-1.719369,0.005684,0.006808
206,15,15,4353.0064,4437.6877,-1.719369,0.005684,0.006808
207,15,15,4518.1037,4437.6877,-1.741814,0.042213,0.052835
208,15,15,4518.1136,4437.6877,-1.741761,0.044975,0.056305
209,15,15,4594.0462,4437.6877,-1.453035,0.000000,0.000000
210,15,15,4594.0462,4437.6877,-1.453035,0.000000,0.000000
211,15,15,4599.4881,4437.6877,-1.438177,0.064154,0.078584
212,15,15,4618.9664,4437.6877,-1.388810,0.000000,0.000000
213,15,15,4618.9667,4437.6877,-1.388809,0.006914,0.009625
214,15,15,4661.3454,4437.6877,-1.297573,0.042897,0.058374
215,15,15,4661.3454,4437.6877,-1.297573,0.042897,0.058374
216,15,15,4697.3904,4437.6877,-1.232680,0.035115,0.044933
217,15,15,4697.4006,4437.6877,-1.232663,0.000000,-0.000000
218,15,15,4721.6093,4437.6877,-1.193958,0.000000,-0.000000
219,15,15,4721.6099,4437.6877,-1.193957,0.000000,0.000000
220,15,15,4748.6681,4437.6877,-1.154424,0.041777,0.054876
221,15,15,4748.6681,4437.6877,-1.154424,0.041777,0.054876
222,15,15,4802.2660,4437.6877,-1.085366,0.006947,0.010004
223,15,15,4802.2660,4437.6877,-1.085366,0.006947,0.010004
224,15,15,4903.5490,4437.6877,-0.978900,0.000000,0.000000
225,15,15,4903.5496,4437.6877,-0.978900,0.000000,-0.000000
226,15,15,5030.7787,4437.6877,-0.874035,0.010020,0.014998
227,15,15,5030.7787,4437.6877,-0.874035,0.010020,0.014998
228,15,15,5031.9740,4437.6877,-0.873161,0.037642,0.052577
229,15,15,5031.9897,4437.6877,-0.873150,0.041232,0.057225
230,15,15,5123.8275,4437.6877,-0.810744,0.033395,0.046880
231,15,15,5123.8275,4437.6877,-0.810744,0.033395,0.046880
232,15,15,5183.5379,4437.6877,-0.774505,0.056943,0.083253
233,15,15,5183.5441,4437.6877,-0.774501,0.057298,0.083744
234,15,15,5366.7934,4437.6877,-0.679092,0.034777,0.051781
235,15,15,5366.7934,4437.6877,-0.679092,0.034777,0.051781
236,15,15,5371.6876,4437.6877,-0.676810,0.005471,0.008762
237,15,15,5371.6876,4437.6877,-0.676810,0.005471,0.008762
238,15,15,5593.7877,4437.6877,-0.584161,0.038406,0.061178
239,15,15,5593.8102,4437.6877,-0.584153,0.040431,0.064239
240,15,15,5634.5625,4437.6877,-0.569108,0.009333,0.015007
241,15,15,5702.6252,4437.6877,-0.545088,0.040939,0.070693
242,15,15,5702.6254,4437.6877,-0.545088,0.000000,-0.000000
243,15,15,5726.9217,4437.6877,-0.536825,0.000000,0.000000
244,15,15,5726.9217,4437.6877,-0.536825,0.000000,0.000000
245,15,15,5768.2334,4437.6877,-0.523127,0.000000,0.000000
246,15,15,5768.2351,4437.6877,-0.523126,0.000000,-0.000000
247,15,15,5782.1793,4437.6877,-0.518599,0.032353,0.052575
248,15,15,5782.2045,4437.6877,-0.518590,0.038589,0.061695
249,15,15,5826.9235,4437.6877,-0.504381,0.010033,0.018574
250,15,15,5826.9235,4437.6877,-0.504381,0.010033,0.018574
251,15,15,5867.1050,4437.6877,-0.491998,0.000000,0.000000
252,15,15,5867.1050,4437.6877,-0.491998,0.000000,0.000000
253,15,15,5905.4516,4437.6877,-0.480501,0.006708,0.012639
254,15,15,5905.4566,4437.6877,-0.480499,0.007233,0.013614
255,15,15,6003.8971,4437.6877,-0.452307,0.017638,0.032977
256,15,15,6003.8971,4437.6877,-0.452307,0.017638,0.032977
257,15,15,6127.5258,4437.6877,-0.419312,0.000000,0.000000
258,15,15,6127.5365,4437.6877,-0.419309,0.000000,-0.000000
259,15,15,6189.1304,4437.6877,-0.403761,0.005596,0.010378
260,15,15,6189.1936,4437.6877,-0.403745,0.014240,0.025983
261,15,15,6275.5949,4437.6877,-0.382833,0.034027,0.063915
262,15,15,6275.5949,4437.6877,-0.382833,0.034027,0.063915
263,15,15,6278.2036,4437.6877,-0.382217,0.032559,0.057346
264,15,15,6278.2036,4437.6877,-0.382217,0.032559,0.057346
265,15,15,6457.9349,4437.6877,-0.341752,0.052090,0.096815
266,15,15,6457.9554,4437.6877,-0.341748,0.052698,0.097837
267,15,15,6589.6636,4437.6877,-0.314319,0.013627,0.026614
268,15,15,6589.6636,4437.6877,-0.314319,0.013627,0.026614
269,15,15,6672.4586,4437.6877,-0.297924,0.034218,0.067603
270,15,15,6672.4586,4437.6877,-0.297924,0.034218,0.067603
271,15,15,6905.3906,4437.6877,-0.254864,-0.338080,-0.608925
272,15,15,6936.4952,4437.6877,-0.249424,0.004816,0.010533
273,15,15,6936.5326,4437.6877,-0.249417,0.000000,-0.000000
274,15,15,7066.2476,4437.6877,-0.227439,0.000000,0.000000
275,15,15,7066.4161,4437.6877,-0.227411,0.000000,-0.000000
276,15,15,7124.4272,4437.6877,-0.217931,0.017938,0.042737
277,15,15,7124.4272,4437.6877,-0.217931,0.017938,0.042737
278,15,15,7147.7048,4437.6877,-0.214185,0.000000,0.000000
279,15,15,7147.7070,4437.6877,-0.214184,0.000000,-0.000000
280,15,15,7187.2927,4437.6877,-0.207886,0.000000,0.000000
281,15,15,7187.2927,4437.6877,-0.207886,0.000000,0.000000
282,15,15,7243.4783,4437.6877,-0.199101,0.036992,0.084445
283,15,15,7243.4888,4437.6877,-0.199100,0.000000,-0.000000
284,15,15,7246.2888,4437.6877,-0.198667,0.000000,0.000000
285,15,15,7246.2888,4437.6877,-0.198667,0.000000,0.000000
286,15,15,7318.6857,4437.6877,-0.187614,0.006205,0.015665
287,15,15,7318.6857,4437.6877,-0.187614,0.006205,0.015665
288,15,15,7412.7953,4437.6877,-0.173654,0.005539,0.014161
289,15,15,7412.8248,4437.6877,-0.173650,0.000000,-0.000000
290,15,15,7531.0521,4437.6877,-0.156726,0.033182,0.078629
291,15,15,7531.0521,4437.6877,-0.156726,0.033182,0.078629
292,15,15,7631.9480,4437.6877,-0.142786,0.000000,0.000000
293,15,15,7632.0193,4437.6877,-0.142777,0.000000,-0.000000
294,15,15,7671.3645,4437.6877,-0.137460,0.028249,0.063069
295,15,15,7671.3645,4437.6877,-0.137460,0.028249,0.063069
296,15,15,7672.2681,4437.6877,-0.137339,0.000000,0.000000
297,15,15,7672.3375,4437.6877,-0.137329,0.000000,-0.000000
298,15,15,7846.3299,4437.6877,-0.114575,0.008020,0.021302
299,15,15,7846.3299,4437.6877,-0.114575,0.008020,0.021302
300,15,15,8050.2128,4437.6877,-0.089346,0.032493,0.081109
301,15,15,8050.3640,4437.6877,-0.089328,0.036998,0.091091
302,15,15,8088.6940,4437.6877,-0.084744,0.003948,0.010280
303,15,15,8088.6940,4437.6877,-0.084744,0.003948,0.010280
304,15,15,8301.5215,4437.6877,-0.060138,0.045298,0.111373
305,15,15,8301.5215,4437.6877,-0.060138,0.045298,0.111373
306,15,15,8408.1027,4437.6877,-0.048321,0.007049,0.018804
307,15,15,8594.5885,4437.6877,-0.028387,0.000000,0.000000
308,15,15,8594.9104,4437.6877,-0.028353,0.000000,-0.000000
309,15,15,8669.8736,4437.6877,-0.020592,0.024839,0.065516
310,15,15,8670.0301,4437.6877,-0.020576,0.030010,0.077081
311,15,15,8960.3422,4437.6877,0.008237,0.000000,0.000000
312,15,15,8960.3422,4437.6877,0.008237,0.000000,0.000000
313,15,15,8998.5200,4437.6877,0.011887,0.000000,0.000000
314,15,15,8998.5210,4437.6877,0.011887,0.000000,-0.000000
315,15,15,9021.2086,4437.6877,0.014042,0.035773,0.107175
316,15,15,9021.2086,4437.6877,0.014042,0.035773,0.107175
317,15,15,9059.7764,4437.6877,0.017682,0.055353,0.154569
318,15,15,9059.7859,4437.6877,0.017682,0.055741,0.155446
319,15,15,9114.4496,4437.6877,0.022789,0.000000,0.000000
320,15,15,9114.4496,4437.6877,0.022789,0.000000,0.000000
321,15,15,9187.5613,4437.6877,0.029525,0.005623,0.019648
322,15,15,9187.5901,4437.6877,0.029528,0.006579,0.022867
323,15,15,9278.8611,4437.6877,0.037794,0.005057,0.017852
324,15,15,9278.8611,4437.6877,0.037794,0.005057,0.017852
325,15,15,9374.2404,4437.6877,0.046267,0.037040,0.101048
326,15,15,9374.2404,4437.6877,0.046267,0.037040,0.101048
327,15,15,9390.1708,4437.6877,0.047666,0.036893,0.103445
328,15,15,9390.8780,4437.6877,0.047728,0.037845,0.105769
329,15,15,9393.4177,4437.6877,0.047951,0.005085,0.018108
330,15,15,9393.4818,4437.6877,0.047957,0.000000,-0.000000
331,15,15,9529.7956,4437.6877,0.059741,0.036098,0.111530
332,15,15,9529.7956,4437.6877,0.059741,0.036098,0.111530
333,15,15,9697.5565,4437.6877,0.073818,0.000000,0.000000
334,15,15,9697.6832,4437.6877,0.073829,0.000000,-0.000000
335,15,15,9893.2140,4437.6877,0.089680,0.030664,0.099413
336,15,15,9893.2140,4437.6877,0.089680,0.030664,0.099413
337,15,15,9939.5960,4437.6877,0.093357,0.023869,0.074497
338,15,15,9939.5960,4437.6877,0.093357,0.023869,0.074497
339,15,15,10133.7695,4437.6877,0.108419,0.000000,0.000000
340,15,15,10134.0098,4437.6877,0.108438,0.000000,0.000000
341,15,15,10302.4226,4437.6877,0.121092,0.039049,0.116995
342,15,15,10412.6942,4437.6877,0.129182,0.006188,0.023809
343,15,15,10412.6942,4437.6877,0.129182,0.006188,0.023809
344,15,15,10599.6315,4437.6877,0.142561,0.004663,0.017314
345,15,15,10601.3481,4437.6877,0.142682,0.004974,0.018441
346,15,15,10759.7379,4437.6877,0.153701,0.006168,0.024450
347,15,15,10760.1976,4437.6877,0.153733,0.006152,0.024398
348,15,15,11164.7286,4437.6877,0.180667,0.026279,0.095630
349,15,15,11164.7286,4437.6877,0.180667,0.026279,0.095630
350,15,15,11476.4707,4437.6877,0.200341,0.003382,0.014023
351,15,15,11476.4707,4437.6877,0.200341,0.003382,0.014023
352,15,15,11567.4480,4437.6877,0.205918,0.005647,0.028165
353,15,15,11567.4480,4437.6877,0.205918,0.005647,0.028165
354,15,15,11589.1402,4437.6877,0.207238,0.005828,0.029052
355,15,15,11589.1698,4437.6877,0.207239,0.006300,0.031272
356,15,15,11626.0690,4437.6877,0.209474,0.005712,0.028552
357,15,15,11626.0690,4437.6877,0.209474,0.005712,0.028552
358,15,15,11678.2148,4437.6877,0.212613,0.005376,0.027022
359,15,15,11678.3432,4437.6877,0.212621,0.006281,0.031322
360,15,15,11680.7171,4437.6877,0.212764,0.023473,0.090629
361,15,15,11681.6608,4437.6877,0.212820,0.025355,0.096525
362,15,15,11748.1436,4437.6877,0.216788,0.005791,0.029099
363,15,15,11748.1436,4437.6877,0.216788,0.005791,0.029099
364,15,15,11834.8685,4437.6877,0.221909,0.005305,0.026890
365,15,15,11835.1977,4437.6877,0.221929,0.006215,0.031249
366,15,15,11944.1533,4437.6877,0.228279,0.005381,0.027408
367,15,15,11944.1533,4437.6877,0.228279,0.005381,0.027408
368,15,15,12072.8770,4437.6877,0.235663,0.004981,0.025631
369,15,15,12073.5811,4437.6877,0.235703,0.005675,0.029023
370,15,15,12232.1749,4437.6877,0.244631,0.004558,0.023747
371,15,15,12232.1749,4437.6877,0.244631,0.004558,0.023747
372,15,15,12296.1910,4437.6877,0.248183,0.000000,0.000000
373,15,15,12296.1910,4437.6877,0.248183,0.000000,0.000000
374,15,15,12415.1006,4437.6877,0.254705,0.010398,0.051908
375,15,15,12416.5137,4437.6877,0.254782,0.022214,0.101144
376,15,15,12578.6506,4437.6877,0.263519,0.005093,0.023684
377,15,15,12641.8842,4437.6877,0.266879,0.004176,0.022341
378,15,15,12641.8842,4437.6877,0.266879,0.004176,0.022341
379,15,15,12899.1666,4437.6877,0.280290,0.004044,0.021984
380,15,15,12901.8805,4437.6877,0.280429,0.004273,0.023195
381,15,15,13111.4607,4437.6877,0.291051,0.003036,0.015373
382,15,15,13113.7474,4437.6877,0.291166,0.008126,0.039374
383,15,15,13222.9013,4437.6877,0.296596,0.004019,0.022293
384,15,15,13222.9013,4437.6877,0.296596,0.004019,0.022293
385,15,15,13589.4878,4437.6877,0.314350,0.003357,0.019186
386,15,15,13595.0644,4437.6877,0.314614,0.004367,0.024734
387,15,15,14064.4965,4437.6877,0.336326,0.005984,0.034336
388,15,15,14064.4965,4437.6877,0.336326,0.005984,0.034336
389,15,15,14130.2550,4437.6877,0.339282,0.002541,0.014309
390,15,15,14130.2550,4437.6877,0.339282,0.002541,0.014309
391,15,15,14607.4700,4437.6877,0.360155,0.003259,0.019965
392,15,15,14620.8743,4437.6877,0.360727,0.003451,0.021195
393,15,15,15305.2029,4437.6877,0.388974,0.000000,0.000000
394,15,15,15305.2238,4437.6877,0.388974,0.000000,-0.000000
395,15,15,15326.7994,4437.6877,0.389836,0.048262,0.244171
396,15,15,15326.7994,4437.6877,0.389836,0.048262,0.244171
397,15,15,15349.5308,4437.6877,0.390741,0.002729,0.017805
398,15,15,15349.5308,4437.6877,0.390741,0.002729,0.017805
399,15,15,15363.4465,4437.6877,0.391295,0.005528,0.042385
400,15,15,15363.6430,4437.6877,0.391303,0.014480,0.098847
401,15,15,15415.3012,4437.6877,0.393351,0.004624,0.035974
402,15,15,15415.3012,4437.6877,0.393351,0.004624,0.035974
403,15,15,15484.2405,4437.6877,0.396070,0.005065,0.039210
404,15,15,15484.8413,4437.6877,0.396094,0.005956,0.045528
405,15,15,15569.9704,4437.6877,0.399427,0.004575,0.028797
406,15,15,15570.0782,4437.6877,0.399432,0.000000,0.000000
407,15,15,15570.0782,4437.6877,0.399432,0.000000,0.000000
408,15,15,15676.8997,4437.6877,0.403579,0.028839,0.170950
409,15,15,15678.1629,4437.6877,0.403628,0.000000,-0.000000
410,15,15,15803.2523,4437.6877,0.408434,0.043840,0.230673
411,15,15,15803.2523,4437.6877,0.408434,0.043840,0.230673
412,15,15,15956.8813,4437.6877,0.414265,0.030699,0.179945
