mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q
29,4,5,421.4682,404.6236,-1.380590,-0.000000,-0.000000,0.000000
30,6,3,424.9460,444.0958,-1.365312,-0.106252,-0.102799,0.115590
31,6,3,438.9695,444.0958,-1.937673,0.069111,0.062388,0.081806
32,7,1,470.5779,493.4353,-1.334203,0.007367,0.006737,0.001058
33,7,1,482.4498,493.4353,-1.652413,0.005771,0.005612,-0.004443
34,7,1,490.2053,493.4353,-2.184027,-0.144493,-0.144403,0.177234
35,7,1,491.1208,493.4353,-2.328773,-0.096862,-0.096382,0.107982
36,6,4,507.8653,513.1708,-1.985535,0.010802,0.010130,0.011726
37,6,4,510.0211,513.1708,-2.211994,0.008144,0.007866,0.008643
38,4,6,515.8232,513.1708,-2.286628,0.003019,0.002707,0.003794
39,7,2,542.2232,523.0386,-1.435580,0.003970,0.003916,0.005006
40,7,2,544.0682,523.0386,-1.395703,0.063340,0.063017,0.078183
41,7,3,549.0918,572.3766,-1.390610,0.010417,0.009115,0.011343
42,3,7,585.1959,572.3766,-1.649816,0.000000,-0.000000,-0.000000
43,5,6,588.9819,601.9790,-1.665734,0.018114,0.014874,0.022146
44,5,6,598.0885,601.9790,-2.189577,-0.027983,-0.030157,0.089337
45,8,1,631.9165,641.4484,-1.827985,0.002058,0.001761,0.002488
46,8,1,633.4708,641.4484,-1.905292,-0.115240,-0.114581,0.123664
47,8,1,633.9429,641.4484,-1.931784,-0.130696,-0.130458,0.148579
48,4,7,647.5249,641.4484,-2.023503,0.013475,0.012869,0.015346
49,4,7,651.4620,641.4484,-1.806568,0.019365,0.018918,0.021820
50,8,2,658.1850,671.0500,-1.717346,0.007303,0.005745,0.009308
51,8,2,666.5865,671.0500,-2.177078,-0.018884,-0.021056,0.067441
52,2,8,678.8377,671.0500,-1.935344,0.043766,0.041575,0.050835
53,2,8,679.1104,671.0500,-1.920401,0.001085,0.001020,0.001293
54,6,6,713.3066,710.5184,-2.406246,-0.000000,-0.000000,0.000000
55,6,6,715.1386,710.5184,-2.186914,-0.000000,-0.000000,0.000000
56,3,8,717.0490,720.3854,-2.334286,-0.000000,-0.000000,-0.000000
57,7,5,733.4650,730.2523,-2.356600,-0.000000,-0.000000,0.000000
58,7,5,749.2161,730.2523,-1.585549,0.000000,0.000000,-0.000000
59,8,4,780.8573,789.4533,-1.963030,0.001487,0.001038,0.002254
60,8,4,783.5988,789.4533,-2.129834,0.003240,0.001608,0.014400
61,8,4,785.1016,789.4533,-2.258658,0.020284,0.018001,0.024488
62,4,8,792.8227,789.4533,-2.369785,0.006025,0.005505,0.015713
63,4,8,793.5831,789.4533,-2.281406,0.002934,0.002778,0.005693
64,1,9,800.6717,809.1867,-1.977863,-0.009484,-0.012323,0.030590
65,1,9,807.2361,809.1867,-2.617877,0.010627,0.010014,0.011626
66,9,1,812.4420,809.1867,-2.395467,0.025404,0.024415,0.027933
67,2,9,828.9966,838.7865,-1.932871,0.007311,0.005892,0.009797
68,2,9,829.9096,838.7865,-1.975390,0.024319,0.022149,0.027139
69,2,9,833.8097,838.7865,-2.226698,0.003545,-0.001711,0.035266
70,6,7,844.4441,838.7865,-2.171021,-0.000000,-0.000000,0.000000
71,6,7,851.5803,838.7865,-1.816654,0.003907,0.003311,0.005497
72,5,8,868.0081,878.2525,-1.933136,-0.000000,-0.000000,0.000000
73,5,8,878.0410,878.2525,-3.618431,0.000000,0.000000,-0.000000
74,8,5,879.5861,878.2525,-2.818572,-0.000000,-0.000000,0.000000
75,8,5,879.6130,878.2525,-2.809922,0.025654,0.019720,0.036873
76,9,3,916.7935,888.1188,-1.490972,0.009671,0.007040,0.017227
77,9,4,925.8603,957.1826,-1.485142,0.005646,0.004187,0.007499
78,9,4,934.3265,957.1826,-1.621993,0.007946,0.005275,0.015540
79,9,4,934.8082,957.1826,-1.631244,0.007166,0.006032,0.008687
80,9,4,945.9485,957.1826,-1.930459,0.020927,0.014485,0.030071
81,9,4,950.8219,957.1826,-2.177493,0.000436,0.000317,0.003223
82,9,4,951.5793,957.1826,-2.232552,0.002644,0.002513,0.000275
83,4,9,961.7329,957.1826,-2.322954,0.000726,0.000668,0.000835
84,7,7,966.3827,967.0487,-3.161979,0.013135,0.012936,-0.004047
85,6,8,986.2442,986.7808,-3.264602,0.004368,0.003915,0.005133
86,6,8,988.9696,986.7808,-2.654001,0.009934,0.008588,0.012527
87,6,8,990.7703,986.7808,-2.393299,-0.002973,-0.002903,0.003829
88,1,10,991.8960,996.6468,-2.321776,0.003864,0.002927,0.005600
89,10,2,1011.7288,1026.2445,-1.849413,-0.000000,-0.000000,0.000000
90,10,2,1019.0542,1026.2445,-2.154504,0.000000,0.000000,-0.000000
91,2,10,1034.4736,1026.2445,-2.095898,0.000000,0.000000,-0.000000
92,2,10,1035.4526,1026.2445,-2.047084,0.029651,0.027292,0.017480
93,9,5,1046.0808,1045.9762,-3.999864,-0.000000,0.000000,0.000000
94,3,10,1070.1268,1075.5734,-2.295518,0.016009,0.014541,0.000267
95,7,8,1098.5642,1115.0359,-1.830551,0.000604,0.000639,-0.000526
96,7,8,1107.5796,1115.0359,-2.174766,0.002435,0.001902,0.003388
97,7,8,1108.1521,1115.0359,-2.209460,-0.004302,-0.004533,0.005171
98,7,8,1114.9462,1115.0359,-4.094859,0.003629,0.003599,-0.002423
99,10,4,1136.5690,1144.6323,-2.152149,0.026358,0.022860,0.013905
100,6,9,1160.7545,1154.4978,-2.266047,-0.000000,0.000000,-0.000000
101,6,9,1161.7757,1154.4978,-2.200386,0.030278,0.028933,0.032915
102,6,9,1170.8990,1154.4978,-1.847516,0.000000,0.000000,0.000000
103,6,9,1171.6089,1154.4978,-1.829114,0.002994,0.002609,0.006093
104,6,9,1177.6274,1154.4978,-1.698224,0.003891,0.003289,0.005424
105,1,11,1193.7978,1203.8243,-2.079413,0.013348,0.011459,0.035150
106,1,11,1197.6346,1203.8243,-2.288889,0.005506,0.004125,0.012521
107,1,11,1203.2340,1203.8243,-3.309443,0.010599,0.008763,0.013941
108,11,1,1203.9989,1203.8243,-3.838592,0.002233,0.001609,0.005166
109,11,1,1209.4109,1203.8243,-2.333416,0.022950,0.020424,0.027709
110,2,11,1220.8293,1233.4198,-1.991068,0.001251,0.000834,0.001990
111,2,11,1230.3344,1233.4198,-2.601804,0.015741,0.014606,0.001915
112,8,8,1256.7183,1263.0150,-2.302292,0.000623,0.000534,0.000732
113,8,8,1257.9270,1263.0150,-2.394859,0.002139,0.001830,0.002560
114,8,8,1258.4114,1263.0150,-2.438315,0.007831,0.006542,0.009988
115,8,8,1262.4999,1263.0150,-3.389542,0.035097,0.031900,0.014886
116,8,8,1263.6015,1263.0150,-3.333114,0.007684,0.006419,0.009785
117,8,8,1268.6027,1263.0150,-2.354177,0.001875,0.001575,0.002382
118,7,9,1274.9244,1282.7449,-2.214906,0.016222,0.013283,0.030936
119,7,9,1279.9563,1282.7449,-2.662744,-0.004825,-0.005666,0.015495
120,9,7,1298.8330,1282.7449,-1.901635,0.006179,0.005437,0.007641
121,6,10,1313.3196,1341.9339,-1.671147,0.005348,0.004507,0.006115
122,6,10,1321.1884,1341.9339,-1.810808,-0.002126,-0.002699,0.013267
123,6,10,1322.7612,1341.9339,-1.845048,-0.004145,-0.004881,0.016813
124,6,10,1334.0902,1341.9339,-2.233208,-0.000000,-0.000000,-0.000000
125,6,10,1342.0028,1341.9339,-4.289588,0.003009,0.002342,0.010182
126,11,4,1352.2085,1351.7986,-3.518278,-0.013025,-0.014229,0.026852
127,11,4,1355.2649,1351.7986,-2.591043,0.024745,0.023119,0.008298
128,11,4,1374.9098,1351.7986,-1.767090,0.018949,0.016374,0.024864
129,12,1,1396.6824,1430.7149,-1.623659,0.003395,0.002387,0.005157
130,12,1,1396.8803,1430.7149,-1.626192,0.017708,0.014124,0.021426
131,12,1,1401.5536,1430.7149,-1.690746,0.000041,-0.000018,0.000550
132,12,2,1451.9860,1460.3079,-2.244222,-0.000000,-0.000000,0.000000
133,12,2,1453.2057,1460.3079,-2.313049,0.003732,0.003066,0.004765
134,7,10,1474.9784,1470.1722,-2.485566,0.036374,0.035569,-0.002229
135,7,10,1484.4136,1470.1722,-2.013815,0.003694,0.003093,0.004878
136,7,10,1486.7180,1470.1722,-1.948682,0.013190,0.011111,0.017718
137,12,3,1509.3337,1509.6289,-3.708719,0.011297,0.008797,0.015669
138,6,11,1545.3966,1549.0851,-2.623227,0.001475,0.000683,0.008531
139,12,4,1576.2431,1578.6768,-2.812020,0.004099,0.003405,0.005196
140,12,4,1578.2996,1578.6768,-3.621690,0.012557,0.010701,0.016638
141,8,10,1613.2220,1618.1320,-2.517941,0.011970,0.010448,0.014318
142,8,10,1613.4456,1618.1320,-2.538182,0.003804,0.003943,-0.002687
143,2,13,1705.9250,1706.9039,-3.241474,0.000024,0.000020,0.000029
144,13,2,1709.9671,1706.9039,-2.746043,0.004590,0.003874,0.001049
145,13,2,1728.4328,1706.9039,-1.899187,0.010920,0.010822,0.011746
146,13,2,1728.5551,1706.9039,-1.896728,0.025013,0.024820,0.026815
147,13,2,1728.7777,1706.9039,-1.892285,-0.045644,-0.037039,0.052720
148,13,2,1728.8459,1706.9039,-1.890934,-0.047876,-0.038765,0.054600
149,13,2,1729.9062,1706.9039,-1.870439,0.020552,0.020864,0.021570
150,13,2,1729.9566,1706.9039,-1.869488,0.016301,0.016552,0.017117
151,13,2,1730.9958,1706.9039,-1.850339,-0.016046,-0.012273,0.043216
152,13,3,1732.4250,1756.2204,-1.868086,0.004993,0.004761,0.005054
153,13,3,1739.5915,1756.2204,-2.023716,-0.011742,-0.009516,0.016898
154,13,3,1740.6750,1756.2204,-2.052975,0.004879,0.003920,0.006160
155,13,3,1741.1242,1756.2204,-2.065711,-0.012298,-0.009555,0.026842
156,13,3,1752.0719,1756.2204,-2.626685,0.008474,0.007682,0.009586
157,13,3,1752.8036,1756.2204,-2.710962,0.011036,0.010603,0.011554
158,13,3,1755.1602,1756.2204,-3.219183,0.022239,0.020577,0.019621
159,13,3,1756.0415,1756.2204,-3.991972,0.007343,0.007194,0.007565
160,13,3,1756.1718,1756.2204,-4.557290,0.000000,-0.000000,-0.000000
161,3,13,1757.2908,1756.2204,-3.215046,0.000286,0.001929,0.031096
162,3,13,1759.8351,1756.2204,-2.686515,-0.000000,-0.000000,0.000000
163,3,13,1763.0624,1756.2204,-2.409395,-0.000000,-0.000000,0.000000
164,3,13,1764.1412,1756.2204,-2.345811,0.000000,-0.000000,0.000000
165,3,13,1765.0727,1756.2204,-2.297522,0.004099,0.003980,0.004354
166,12,6,1776.2875,1775.9468,-3.717069,0.010775,0.007369,0.005225
167,9,10,1781.4657,1785.8099,-2.613922,0.008122,0.007716,0.008568
168,9,10,1783.9319,1785.8099,-2.978151,0.002544,0.002198,0.010551
169,9,10,1784.6493,1785.8099,-3.187170,0.007582,0.006831,0.014174
170,10,9,1805.0056,1785.8099,-1.968630,0.003912,0.003356,0.007982
171,13,4,1806.1185,1825.2620,-1.979303,0.003803,0.003230,0.004447
172,13,4,1807.4572,1825.2620,-2.010789,0.015739,0.014161,0.001695
173,8,11,1826.2032,1825.2620,-3.287639,0.003921,0.003743,0.004195
174,8,11,1835.5837,1825.2620,-2.247574,0.002684,0.002608,0.002880
175,8,11,1846.7764,1825.2620,-1.928596,0.008753,0.008209,0.009931
176,8,11,1862.3631,1825.2620,-1.691939,0.003012,0.002840,0.005370
177,7,12,1871.7880,1904.1646,-1.769474,0.000216,0.000186,0.000242
178,7,12,1882.4108,1904.1646,-1.942169,0.003021,0.004410,0.004766
179,7,12,1895.2013,1904.1646,-2.327241,0.000000,0.000000,-0.000000
180,5,13,1912.1434,1914.0272,-3.006903,0.006320,0.004194,0.005033
181,5,13,1913.6526,1914.0272,-3.708363,0.001842,0.001828,0.000931
182,13,5,1917.0200,1914.0272,-2.805873,0.007809,0.007501,0.008369
183,1,14,1929.0044,1943.6150,-2.123944,0.001846,0.001555,0.001476
184,10,10,1964.4836,1973.2024,-2.354715,0.000000,0.000000,0.000000
185,2,14,1979.0497,1973.2024,-2.528214,0.000188,0.000117,0.000131
186,9,11,1999.8704,1992.9272,-2.457928,0.011540,0.010027,0.013819
187,14,3,2015.8618,2022.5141,-2.482924,0.001904,0.001780,0.002059
188,8,12,2051.1364,2052.1006,-3.328018,0.004526,0.003751,0.005647
189,12,8,2066.4651,2052.1006,-2.154909,0.000329,0.000291,0.000389
190,14,4,2082.4997,2091.5489,-2.363860,0.000158,0.000142,0.000175
191,14,4,2088.3081,2091.5489,-2.809817,0.007857,0.006210,0.004457
192,4,14,2110.2089,2091.5489,-2.049556,0.002453,0.002134,0.003032
193,4,14,2118.6588,2091.5489,-1.887339,0.000412,0.000422,0.000139
194,13,7,2132.4880,2150.7202,-2.071746,0.006556,0.005294,0.003445
195,7,13,2158.3053,2150.7202,-2.452624,0.010527,0.008877,0.005291
196,9,12,2200.7203,2219.7517,-2.066832,0.000000,0.000000,-0.000000
197,15,15,73907.7984,4437.6877,1.194641,0.000000,0.000000,0.000000
198,15,15,73907.7985,4437.6877,1.194641,0.000000,0.000000,0.000000
199,15,15,73908.4527,4437.6877,1.194645,0.000000,0.000000,0.000000
200,15,15,73908.4531,4437.6877,1.194645,0.000000,0.000000,0.000000
201,15,15,73908.4837,4437.6877,1.194646,0.000000,0.000000,0.000000
202,15,15,73908.4844,4437.6877,1.194646,0.000000,0.000000,0.000000
203,15,15,73909.9839,4437.6877,1.194655,0.000000,0.000000,0.000000
204,15,15,73909.9841,4437.6877,1.194655,0.000000,0.000000,0.000000
205,15,15,73912.4375,4437.6877,1.194670,0.000000,0.000000,0.000000
206,15,15,73912.4393,4437.6877,1.194670,0.000000,0.000000,0.000000
207,15,15,73912.4657,4437.6877,1.194670,0.000000,0.000000,0.000000
208,15,15,73912.4734,4437.6877,1.194670,0.000000,0.000000,0.000000
209,15,15,73918.4337,4437.6877,1.194708,0.000000,0.000000,0.000000
210,15,15,73918.4387,4437.6877,1.194708,0.000000,0.000000,0.000000
211,15,15,73918.6762,4437.6877,1.194709,0.000000,0.000000,0.000000
212,15,15,73918.6813,4437.6877,1.194709,0.000000,0.000000,0.000000
213,15,15,73930.8196,4437.6877,1.194785,0.000000,0.000000,0.000000
214,15,15,73931.1062,4437.6877,1.194787,0.000000,0.000000,0.000000
215,15,15,73931.3953,4437.6877,1.194789,0.000000,0.000000,0.000000
216,15,15,73931.7291,4437.6877,1.194791,0.000000,0.000000,0.000000
217,15,15,73936.3600,4437.6877,1.194820,0.000000,0.000000,0.000000
218,15,15,73936.8930,4437.6877,1.194823,0.000000,0.000000,0.000000
219,15,15,73940.0328,4437.6877,1.194843,0.000000,0.000000,0.000000
220,15,15,73941.6011,4437.6877,1.194853,0.000000,0.000000,0.000000
221,15,15,73943.7383,4437.6877,1.194866,0.000000,0.000000,0.000000
222,15,15,73946.4268,4437.6877,1.194883,0.000000,0.000000,0.000000
223,15,15,73948.5555,4437.6877,1.194896,0.000000,0.000000,0.000000
224,15,15,73951.2735,4437.6877,1.194913,0.000000,0.000000,0.000000
225,15,15,73957.7140,4437.6877,1.194953,0.000000,0.000000,0.000000
226,15,15,73961.7424,4437.6877,1.194978,0.000000,0.000000,0.000000
227,15,15,73963.4779,4437.6877,1.194989,0.000000,0.000000,0.000000
228,15,15,73968.9284,4437.6877,1.195023,0.000000,0.000000,0.000000
229,15,15,73974.0169,4437.6877,1.195055,0.000000,0.000000,0.000000
230,15,15,73981.0468,4437.6877,1.195099,0.000000,0.000000,0.000000
231,15,15,73982.6426,4437.6877,1.195109,0.000000,0.000000,0.000000
232,15,15,73991.5157,4437.6877,1.195164,0.000000,0.000000,0.000000
233,15,15,73994.5327,4437.6877,1.195183,0.000000,0.000000,0.000000
234,15,15,74002.8850,4437.6877,1.195235,0.000000,0.000000,0.000000
235,15,15,74005.7669,4437.6877,1.195253,0.000000,0.000000,0.000000
236,15,15,74010.2486,4437.6877,1.195281,0.000000,0.000000,0.000000
237,15,15,74049.8549,4437.6877,1.195528,0.000000,0.000000,0.000000
238,15,15,74055.8820,4437.6877,1.195566,0.000000,0.000000,0.000000
239,15,15,74059.6556,4437.6877,1.195590,0.000000,0.000000,0.000000
240,15,15,74072.4665,4437.6877,1.195669,0.000000,0.000000,0.000000
241,15,15,74077.0286,4437.6877,1.195698,0.000000,0.000000,0.000000
242,15,15,74092.5788,4437.6877,1.195795,0.000000,0.000000,0.000000
243,15,15,74096.0923,4437.6877,1.195817,0.000000,0.000000,0.000000
244,15,15,74108.8726,4437.6877,1.195896,0.000000,0.000000,0.000000
245,15,15,74123.6016,4437.6877,1.195988,0.000000,0.000000,0.000000
246,15,15,74133.3545,4437.6877,1.196049,0.000000,0.000000,0.000000
247,15,15,74141.3902,4437.6877,1.196099,0.000000,0.000000,0.000000
248,15,15,74151.2773,4437.6877,1.196161,0.000000,0.000000,0.000000
249,15,15,74154.7722,4437.6877,1.196182,0.000000,0.000000,0.000000
250,15,15,74160.3314,4437.6877,1.196217,0.000000,0.000000,0.000000
251,15,15,74170.0572,4437.6877,1.196278,0.000000,0.000000,0.000000
252,15,15,74170.9626,4437.6877,1.196283,0.000000,0.000000,0.000000
253,15,15,104186.6659,4437.6877,1.351752,0.000000,0.000000,0.000000
254,15,15,104186.6659,4437.6877,1.351752,0.000000,0.000000,0.000000
255,15,15,104231.7327,4437.6877,1.351948,0.000000,0.000000,0.000000
256,15,15,104231.7328,4437.6877,1.351948,0.000000,0.000000,0.000000
257,15,15,6477289.8013,4437.6877,3.163939,0.000000,0.000000,0.000000
258,15,15,6477290.8315,4437.6877,3.163939,0.000000,0.000000,0.000000
259,15,15,6477296.7788,4437.6877,3.163939,0.000000,0.000000,0.000000
260,15,15,6477298.1432,4437.6877,3.163940,0.000000,0.000000,0.000000
261,15,15,6477806.3814,4437.6877,3.163974,0.000000,0.000000,0.000000
262,15,15,6477806.9500,4437.6877,3.163974,0.000000,0.000000,0.000000
263,15,15,6477817.9140,4437.6877,3.163974,0.000000,0.000000,0.000000
264,15,15,6477821.1321,4437.6877,3.163975,0.000000,0.000000,0.000000
265,15,15,6477823.3439,4437.6877,3.163975,0.000000,0.000000,0.000000
266,15,15,6477827.9345,4437.6877,3.163975,0.000000,0.000000,0.000000
267,15,15,6477841.3375,4437.6877,3.163976,0.000000,0.000000,0.000000
268,15,15,6477841.6217,4437.6877,3.163976,0.000000,0.000000,0.000000
269,15,15,6478286.4646,4437.6877,3.164006,0.000000,0.000000,0.000000
270,15,15,6478286.7612,4437.6877,3.164006,0.000000,0.000000,0.000000
271,15,15,6478323.3038,4437.6877,3.164008,0.000000,0.000000,0.000000
272,15,15,6478325.3298,4437.6877,3.164008,0.000000,0.000000,0.000000
273,15,15,6478351.4611,4437.6877,3.164010,0.000000,0.000000,0.000000
274,15,15,6478358.3623,4437.6877,3.164011,0.000000,0.000000,0.000000
275,15,15,6478416.2757,4437.6877,3.164015,0.000000,0.000000,0.000000
276,15,15,6478430.1082,4437.6877,3.164015,0.000000,0.000000,0.000000
277,15,15,6478430.6573,4437.6877,3.164015,0.000000,0.000000,0.000000
278,15,15,6478432.5446,4437.6877,3.164016,0.000000,0.000000,0.000000
279,15,15,6478442.6941,4437.6877,3.164016,0.000000,0.000000,0.000000
280,15,15,6478448.0451,4437.6877,3.164017,0.000000,0.000000,0.000000
281,15,15,6478448.8986,4437.6877,3.164017,0.000000,0.000000,0.000000
282,15,15,6478454.3185,4437.6877,3.164017,0.000000,0.000000,0.000000
283,15,15,6478737.4350,4437.6877,3.164036,0.000000,0.000000,0.000000
284,15,15,6478742.3796,4437.6877,3.164036,0.000000,0.000000,0.000000
285,15,15,6478778.8600,4437.6877,3.164039,0.000000,0.000000,0.000000
286,15,15,6478779.0600,4437.6877,3.164039,0.000000,0.000000,0.000000
287,15,15,6478780.2971,4437.6877,3.164039,0.000000,0.000000,0.000000
288,15,15,6478781.1665,4437.6877,3.164039,0.000000,0.000000,0.000000
289,15,15,6478879.3359,4437.6877,3.164046,0.000000,0.000000,0.000000
290,15,15,6478883.3266,4437.6877,3.164046,0.000000,0.000000,0.000000
291,15,15,6478885.7301,4437.6877,3.164046,0.000000,0.000000,0.000000
292,15,15,6478886.1541,4437.6877,3.164046,0.000000,0.000000,0.000000
293,15,15,6478893.5719,4437.6877,3.164047,0.000000,0.000000,0.000000
294,15,15,6478899.1391,4437.6877,3.164047,0.000000,0.000000,0.000000
295,15,15,6478923.8355,4437.6877,3.164049,0.000000,0.000000,0.000000
296,15,15,6478926.3734,4437.6877,3.164049,0.000000,0.000000,0.000000
297,15,15,6478940.7680,4437.6877,3.164050,0.000000,0.000000,0.000000
298,15,15,6478947.6854,4437.6877,3.164050,0.000000,0.000000,0.000000
299,15,15,6478947.7252,4437.6877,3.164050,0.000000,0.000000,0.000000
300,15,15,6478949.4307,4437.6877,3.164050,0.000000,0.000000,0.000000
301,15,15,6478954.7408,4437.6877,3.164051,0.000000,0.000000,0.000000
302,15,15,6478965.7025,4437.6877,3.164051,0.000000,0.000000,0.000000
303,15,15,6478976.4773,4437.6877,3.164052,0.000000,0.000000,0.000000
304,15,15,6478981.0049,4437.6877,3.164052,0.000000,0.000000,0.000000
305,15,15,6479002.9265,4437.6877,3.164054,0.000000,0.000000,0.000000
306,15,15,6479006.2874,4437.6877,3.164054,0.000000,0.000000,0.000000
307,15,15,6479008.8236,4437.6877,3.164054,0.000000,0.000000,0.000000
308,15,15,6479009.2174,4437.6877,3.164054,0.000000,0.000000,0.000000
309,15,15,6479021.3183,4437.6877,3.164055,0.000000,0.000000,0.000000
310,15,15,6479022.4754,4437.6877,3.164055,0.000000,0.000000,0.000000
311,15,15,6479022.5991,4437.6877,3.164055,0.000000,0.000000,0.000000
312,15,15,6479022.7250,4437.6877,3.164055,0.000000,0.000000,0.000000
313,15,15,6479026.4478,4437.6877,3.164055,0.000000,0.000000,0.000000
314,15,15,6479028.2353,4437.6877,3.164056,0.000000,0.000000,0.000000
315,15,15,6479040.1751,4437.6877,3.164056,0.000000,0.000000,0.000000
316,15,15,6479041.6821,4437.6877,3.164056,0.000000,0.000000,0.000000
317,15,15,6479042.9211,4437.6877,3.164057,0.000000,0.000000,0.000000
318,15,15,6479043.0001,4437.6877,3.164057,0.000000,0.000000,0.000000
319,15,15,6479054.2067,4437.6877,3.164057,0.000000,0.000000,0.000000
320,15,15,6479055.2924,4437.6877,3.164057,0.000000,0.000000,0.000000
321,15,15,6479068.5925,4437.6877,3.164058,0.000000,0.000000,0.000000
322,15,15,6479068.9153,4437.6877,3.164058,0.000000,0.000000,0.000000
323,15,15,6479069.3057,4437.6877,3.164058,0.000000,0.000000,0.000000
324,15,15,6479069.4614,4437.6877,3.164058,0.000000,0.000000,0.000000
325,15,15,6479080.5077,4437.6877,3.164059,0.000000,0.000000,0.000000
326,15,15,6479082.4290,4437.6877,3.164059,0.000000,0.000000,0.000000
327,15,15,6479083.4421,4437.6877,3.164059,0.000000,0.000000,0.000000
328,15,15,6479083.4531,4437.6877,3.164059,0.000000,0.000000,0.000000
329,15,15,6479083.5627,4437.6877,3.164059,0.000000,0.000000,0.000000
330,15,15,6479087.3724,4437.6877,3.164060,0.000000,0.000000,0.000000
331,15,15,6479089.0487,4437.6877,3.164060,0.000000,0.000000,0.000000
332,15,15,6479097.5868,4437.6877,3.164060,0.000000,0.000000,0.000000
333,15,15,6479242.8890,4437.6877,3.164070,0.000000,0.000000,0.000000
334,15,15,6479243.3223,4437.6877,3.164070,0.000000,0.000000,0.000000
335,15,15,6479248.8502,4437.6877,3.164070,0.000000,0.000000,0.000000
336,15,15,6479249.8805,4437.6877,3.164070,0.000000,0.000000,0.000000
337,15,15,6479280.4274,4437.6877,3.164072,0.000000,0.000000,0.000000
338,15,15,6479283.4251,4437.6877,3.164073,0.000000,0.000000,0.000000
339,15,15,6479356.1765,4437.6877,3.164078,0.000000,0.000000,0.000000
340,15,15,6479367.7367,4437.6877,3.164078,0.000000,0.000000,0.000000
341,15,15,6479368.0902,4437.6877,3.164078,0.000000,0.000000,0.000000
342,15,15,6479374.7018,4437.6877,3.164079,0.000000,0.000000,0.000000
343,15,15,6479375.1415,4437.6877,3.164079,0.000000,0.000000,0.000000
344,15,15,6479386.0152,4437.6877,3.164080,0.000000,0.000000,0.000000
345,15,15,6479386.3958,4437.6877,3.164080,0.000000,0.000000,0.000000
346,15,15,6479400.2553,4437.6877,3.164081,0.000000,0.000000,0.000000
347,15,15,6479403.1136,4437.6877,3.164081,0.000000,0.000000,0.000000
348,15,15,6479414.6276,4437.6877,3.164081,0.000000,0.000000,0.000000
349,15,15,6479466.8557,4437.6877,3.164085,0.000000,0.000000,0.000000
350,15,15,6479466.9910,4437.6877,3.164085,0.000000,0.000000,0.000000
351,15,15,6479473.2680,4437.6877,3.164085,0.000000,0.000000,0.000000
352,15,15,6479473.9346,4437.6877,3.164085,0.000000,0.000000,0.000000
353,15,15,6479477.8755,4437.6877,3.164086,0.000000,0.000000,0.000000
354,15,15,6479486.7495,4437.6877,3.164086,0.000000,0.000000,0.000000
355,15,15,6479490.6113,4437.6877,3.164087,0.000000,0.000000,0.000000
356,15,15,6479494.0766,4437.6877,3.164087,0.000000,0.000000,0.000000
357,15,15,6479501.7861,4437.6877,3.164087,0.000000,0.000000,0.000000
