mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q
26,2,6,388.9233,394.7554,-1.830502,-0.125277,-0.124061,0.135493
27,2,6,389.2505,394.7554,-1.855577,-0.145856,-0.145106,0.177552
28,2,6,391.8549,394.7554,-2.133853,0.033103,0.032407,0.039722
29,6,3,429.9959,444.0958,-1.498260,-0.128648,-0.126318,0.141706
30,6,3,431.6779,444.0958,-1.553429,-0.132574,-0.130583,0.152019
31,3,6,461.4789,444.0958,-1.407350,0.042661,0.042095,0.057101
32,7,1,487.4784,493.4353,-1.918210,0.010426,0.010170,-0.003436
33,7,1,491.3491,493.4353,-2.373884,-0.073713,-0.073633,0.100583
34,7,1,492.5673,493.4353,-2.754703,-0.137898,-0.137805,0.169361
35,5,5,494.5481,493.4353,-2.646811,0.000000,0.000000,0.000000
36,4,6,515.3985,513.1708,-2.362414,0.012621,0.012492,0.013616
37,4,6,515.9616,513.1708,-2.264534,0.010639,0.010547,0.011556
38,7,3,549.6782,572.3766,-1.401686,0.028128,0.025265,0.030292
39,7,3,554.5136,572.3766,-1.505728,-0.142062,-0.140639,0.172786
40,7,3,555.3406,572.3766,-1.526313,-0.138927,-0.137331,0.169371
41,3,7,572.4828,572.3766,-3.731537,0.049578,0.047862,0.058242
42,5,6,608.2932,601.9790,-1.979264,0.012955,0.011455,0.061772
43,5,6,613.4413,601.9790,-1.720308,0.011597,0.009689,0.109443
44,8,1,639.8709,641.4484,-2.609193,-0.141927,-0.141667,0.166276
45,8,1,640.0927,641.4484,-2.675019,-0.143410,-0.143201,0.171708
46,8,1,640.4477,641.4484,-2.806875,0.002279,0.002073,0.002773
47,8,2,660.8323,671.0500,-1.817402,-0.131806,-0.131082,0.156045
48,8,2,661.2436,671.0500,-1.835243,-0.130589,-0.129577,0.150054
49,2,8,675.4834,671.0500,-2.180022,0.002564,0.001329,0.039775
50,6,6,692.0188,710.5184,-1.584413,-0.072579,-0.075008,0.140798
51,6,6,696.4916,710.5184,-1.704619,0.017237,0.016406,0.017738
52,6,6,698.3070,710.5184,-1.764812,0.009704,0.009275,0.010084
53,7,5,735.0617,730.2523,-2.181383,0.051970,0.047094,0.063578
54,7,5,747.6067,730.2523,-1.624063,-0.004636,-0.005028,0.015769
55,7,5,750.6466,730.2523,-1.553965,0.017132,0.015020,0.105958
56,8,4,772.9660,789.4533,-1.680177,0.013418,0.012140,0.015076
57,1,9,805.9246,809.1867,-2.394547,-0.138799,-0.138544,0.159908
58,1,9,806.1139,809.1867,-2.420504,-0.136985,-0.136703,0.156889
59,1,9,808.5417,809.1867,-3.098475,0.000210,0.000195,0.000244
60,9,1,819.7790,809.1867,-1.883059,0.026732,0.026091,0.030583
61,2,9,826.4779,838.7865,-1.833442,-0.112001,-0.111035,0.127041
62,2,9,829.6829,838.7865,-1.964437,0.000668,0.000572,0.000809
63,2,9,831.4513,838.7865,-2.058236,-0.050705,-0.050506,0.068739
64,6,7,856.3943,838.7865,-1.677947,0.002606,0.002550,0.003030
65,6,7,858.1442,838.7865,-1.636800,-0.000000,0.000000,0.000000
66,8,5,878.3087,878.2525,-4.193898,0.034479,0.031267,0.041077
67,9,3,900.6352,888.1188,-1.850993,0.060217,0.057580,0.069715
68,9,3,906.1834,888.1188,-1.691644,0.045513,0.044306,0.053313
69,9,3,910.2393,888.1188,-1.603677,-0.002063,-0.002485,0.015184
70,9,4,926.2825,957.1826,-1.491035,-0.008545,-0.009399,0.022120
71,4,9,960.0004,957.1826,-2.531074,-0.000000,0.000000,0.000000
72,7,7,969.7061,967.0487,-2.560981,-0.006132,-0.009237,0.088224
73,6,8,978.9850,986.7808,-2.102361,0.026613,0.023145,0.031957
74,6,8,989.2414,986.7808,-2.603180,0.033572,0.033074,0.034758
75,6,8,989.5036,986.7808,-2.559199,0.034472,0.033984,0.035702
76,10,1,1007.0457,996.6468,-1.981553,0.049102,0.048394,0.052783
77,10,1,1008.9003,996.6468,-1.910280,0.046514,0.045993,0.050303
78,10,2,1017.0469,1026.2445,-2.047577,0.046643,0.041663,0.053662
79,10,2,1017.4142,1026.2445,-2.065276,0.000000,0.000000,0.000000
80,2,10,1031.4151,1026.2445,-2.297712,0.028267,0.026943,0.031521
81,5,9,1039.0039,1045.9762,-2.176149,0.013943,0.013170,0.015076
82,3,10,1062.3887,1075.5734,-1.911571,-0.016583,-0.017164,0.039097
83,3,10,1066.8673,1075.5734,-2.091814,0.055020,0.049355,0.062875
84,3,10,1074.3124,1075.5734,-2.930929,0.059299,0.055534,0.066234
85,10,3,1085.2950,1075.5734,-2.043905,0.024283,0.021704,0.030022
86,7,8,1099.7981,1115.0359,-1.864367,0.000000,0.000000,-0.000000
87,7,8,1125.5374,1115.0359,-2.026037,0.000000,0.000000,-0.000000
88,7,8,1126.2615,1115.0359,-1.997079,0.000000,-0.000000,-0.000000
89,10,4,1131.4939,1144.6323,-1.940123,0.000000,0.000000,-0.000000
90,6,9,1174.9411,1154.4978,-1.751841,0.019325,0.017151,0.024872
91,6,9,1175.2050,1154.4978,-1.746270,-0.009091,-0.010846,0.026232
92,6,9,1177.8502,1154.4978,-1.694062,0.000000,-0.000000,0.000000
93,1,11,1186.8423,1203.8243,-1.850573,-0.086887,-0.086945,0.094521
94,1,11,1187.7032,1203.8243,-1.873169,-0.119955,-0.120498,0.139436
95,1,11,1200.1217,1203.8243,-2.512055,0.016257,0.015146,0.017876
96,1,11,1203.1251,1203.8243,-3.235944,0.009586,0.009248,0.010125
97,11,1,1204.3160,1203.8243,-3.388889,-0.002808,-0.002902,0.004694
98,11,1,1211.4736,1203.8243,-2.196941,0.020299,0.016383,0.027624
99,2,11,1227.0684,1233.4198,-2.288237,0.031744,0.029957,0.034212
100,11,2,1237.9923,1233.4198,-2.430961,0.000000,-0.000000,-0.000000
101,11,2,1239.2726,1233.4198,-2.323749,-0.000000,-0.000000,0.000000
102,11,2,1247.2437,1233.4198,-1.950480,0.031706,0.028807,0.026416
103,8,8,1254.2070,1263.0150,-2.156532,0.000000,0.000000,0.000000
104,8,8,1254.9631,1263.0150,-2.195510,0.000000,0.000000,0.000000
105,8,8,1262.1835,1263.0150,-3.181531,0.007576,0.006863,0.008879
106,7,9,1282.1831,1282.7449,-3.358530,0.002238,0.002155,-0.001759
107,9,7,1285.0954,1282.7449,-2.736983,0.000108,0.000065,0.000206
108,9,7,1289.5563,1282.7449,-2.274907,0.054186,0.047581,0.067137
109,9,7,1296.2763,1282.7449,-1.976799,0.055091,0.048416,0.073628
110,6,10,1322.7409,1341.9339,-1.844589,0.023040,0.016198,0.035022
111,6,10,1324.9443,1341.9339,-1.897547,0.000000,0.000000,0.000000
112,6,10,1328.6060,1341.9339,-2.002970,0.021975,0.016562,0.030489
113,11,4,1351.8405,1351.7986,-4.509131,0.005129,0.003705,0.007901
114,11,4,1352.9302,1351.7986,-3.077209,0.024242,0.017723,0.036006
115,11,4,1363.2980,1351.7986,-2.070236,0.034390,0.028977,0.028759
116,11,4,1366.9656,1351.7986,-1.950012,-0.000000,-0.000000,0.000000
117,11,4,1375.6410,1351.7986,-1.753562,0.027647,0.018231,0.049958
118,12,1,1397.3703,1430.7149,-1.632527,-0.126036,-0.126821,0.143888
119,12,1,1398.2033,1430.7149,-1.643514,-0.077611,-0.077106,0.081670
120,12,1,1401.1474,1430.7149,-1.684738,0.018958,0.013681,0.027113
121,12,1,1408.6782,1430.7149,-1.812406,0.001418,-0.000441,0.015131
122,12,1,1411.5108,1430.7149,-1.872159,0.045289,0.041671,0.048849
123,12,1,1412.5126,1430.7149,-1.895427,0.015916,0.014056,0.018243
124,12,1,1424.5596,1430.7149,-2.366305,0.025568,0.020323,0.038961
125,12,1,1427.4143,1430.7149,-2.636953,0.008865,0.006228,0.013830
126,12,1,1427.8105,1430.7149,-2.692500,0.035424,0.024952,0.055119
127,11,5,1435.8478,1440.5793,-2.483543,0.000304,0.000277,0.000352
128,11,5,1436.8701,1440.5793,-2.589260,0.009165,0.006334,0.021006
129,11,5,1439.4297,1440.5793,-3.098005,0.000411,0.000297,0.000661
130,12,2,1456.9613,1460.3079,-2.639837,0.002117,0.001372,0.003730
131,2,12,1462.8288,1460.3079,-2.762897,0.003240,0.003032,0.000244
132,7,10,1475.7489,1470.1722,-2.420990,-0.000000,0.000000,-0.000000
133,7,10,1486.9545,1470.1722,-1.942516,-0.000000,-0.000000,0.000000
134,12,3,1497.9807,1509.6289,-2.112612,0.000000,0.000000,-0.000000
135,12,3,1498.7119,1509.6289,-2.140766,-0.000000,-0.000000,0.000000
136,3,12,1512.1516,1509.6289,-2.777014,-0.000000,0.000000,0.000000
137,3,12,1517.1311,1509.6289,-2.303685,0.007733,0.005311,0.013268
138,3,12,1522.1790,1509.6289,-2.080224,0.025246,0.023203,0.009772
139,6,11,1537.6833,1549.0851,-2.133102,-0.011980,-0.012293,0.018169
140,6,11,1538.1973,1549.0851,-2.153138,0.011129,0.008106,0.016746
141,11,6,1554.4307,1549.0851,-2.462077,0.003537,0.002739,0.005185
142,9,9,1590.4603,1598.4045,-2.303637,0.000233,0.000158,0.000389
143,9,9,1595.8415,1598.4045,-2.794947,0.002852,0.002213,0.004142
144,9,9,1599.2464,1598.4045,-3.278378,0.000751,0.000701,0.000815
145,9,9,1599.8905,1598.4045,-3.031645,0.017971,0.016647,0.025770
146,9,9,1605.2571,1598.4045,-2.367828,0.013576,0.010177,0.020417
147,9,9,1605.9496,1598.4045,-2.326020,0.013839,0.012867,-0.003795
148,8,10,1609.1241,1618.1320,-2.254391,0.000000,0.000000,0.000000
149,8,10,1611.6057,1618.1320,-2.394350,-0.000000,-0.000000,0.000000
150,8,10,1614.0612,1618.1320,-2.599341,0.000000,0.000000,0.000000
151,10,8,1623.1127,1618.1320,-2.511723,0.009440,0.007092,0.014319
152,10,8,1628.7171,1618.1320,-2.184316,0.000000,0.000000,-0.000000
153,10,8,1634.2117,1618.1320,-2.002736,0.000000,0.000000,0.000000
154,10,8,1634.8651,1618.1320,-1.985437,-0.000000,0.000000,-0.000000
155,5,12,1671.0268,1667.4501,-2.668570,-0.022449,-0.022697,0.031162
156,5,12,1671.4758,1667.4501,-2.617205,-0.028311,-0.030558,0.054340
157,13,1,1678.5095,1677.3136,-3.146905,0.036577,0.030065,0.053769
158,13,1,1685.2938,1677.3136,-2.322602,0.003444,0.002323,0.009027
159,2,13,1704.7009,1706.9039,-2.889197,0.000437,0.000371,0.000311
160,2,13,1705.4317,1706.9039,-3.064244,0.000380,0.000230,0.000705
161,13,2,1723.4184,1706.9039,-2.014344,0.000619,0.000426,0.001066
162,13,2,1724.6485,1706.9039,-1.983144,0.000000,0.000000,0.000000
163,13,3,1738.6467,1756.2204,-1.999716,0.006548,0.001158,0.037535
164,13,3,1744.2020,1756.2204,-2.164730,0.021087,0.014148,0.044032
165,13,3,1745.4180,1756.2204,-2.211056,0.000609,0.000477,0.000843
166,3,13,1761.9580,1756.2204,-2.485854,0.005417,0.004626,0.007027
167,13,4,1821.8870,1825.2620,-2.733051,-0.000450,-0.000752,0.004159
168,8,11,1828.9976,1825.2620,-2.688967,0.018439,0.014336,0.026493
169,8,11,1829.2518,1825.2620,-2.660381,0.007822,0.007114,-0.001795
170,8,11,1829.3076,1825.2620,-2.654347,-0.006689,-0.007027,0.008448
171,8,11,1837.4027,1825.2620,-2.177082,0.000254,0.000224,0.000396
172,8,11,1837.5851,1825.2620,-2.170607,0.010259,0.009845,0.005070
173,8,11,1841.7381,1825.2620,-2.044470,0.008496,0.007455,0.010666
174,8,11,1845.3554,1825.2620,-1.958273,0.017486,0.016295,0.019961
175,8,11,1847.8703,1825.2620,-1.907058,0.000171,-0.000280,0.004128
176,8,11,1853.9981,1825.2620,-1.802898,0.000000,0.000000,0.000000
177,8,11,1859.6764,1825.2620,-1.724586,-0.000603,-0.000719,0.002188
178,7,12,1865.2902,1904.1646,-1.690041,0.009207,0.008542,0.004305
179,7,12,1868.2546,1904.1646,-1.724490,0.003314,0.002831,0.004983
180,7,12,1878.7511,1904.1646,-1.874640,0.009095,0.007842,0.010552
181,7,12,1894.8934,1904.1646,-2.312568,0.022016,0.019645,0.025479
182,13,5,1922.0208,1914.0272,-2.379208,0.005844,0.004954,0.007540
183,13,5,1923.2218,1914.0272,-2.318418,-0.012838,-0.014277,0.036561
184,13,5,1926.1819,1914.0272,-2.197206,0.005839,0.004966,0.007571
185,13,5,1926.5394,1914.0272,-2.184613,-0.002092,-0.005714,0.052815
186,14,1,1949.6283,1943.6150,-2.509492,-0.000000,0.000000,0.000000
187,14,1,1952.8594,1943.6150,-2.322729,0.000000,0.000000,0.000000
188,14,1,1957.4776,1943.6150,-2.146763,-0.000000,-0.000000,0.000000
189,10,10,1961.8894,1973.2024,-2.241594,0.000000,0.000000,0.000000
190,10,10,1967.5139,1973.2024,-2.540175,0.000000,0.000000,0.000000
191,10,10,1969.0473,1973.2024,-2.676587,0.000000,0.000000,0.000000
192,10,10,1970.8041,1973.2024,-2.915261,0.000000,0.000000,-0.000000
193,9,11,1992.1658,1992.9272,-3.417888,0.004018,0.001522,0.021637
194,9,11,2000.8251,1992.9272,-2.401979,0.007812,0.006844,0.004890
195,9,11,2004.1870,1992.9272,-2.247959,0.008482,0.006906,0.011481
196,9,11,2004.9041,1992.9272,-2.221146,0.000576,0.000474,0.000761
197,14,3,2010.6881,2022.5141,-2.233054,0.000000,-0.000000,-0.000000
198,14,3,2011.3232,2022.5141,-2.257029,0.000000,0.000000,0.000000
199,14,3,2020.4929,2022.5141,-3.000301,0.007888,0.005858,0.011622
200,14,3,2020.8733,2022.5141,-3.090861,-0.005556,-0.008030,0.030938
201,14,4,2072.4620,2091.5489,-2.039733,-0.000000,-0.000000,0.000000
202,14,4,2072.8647,2091.5489,-2.048994,0.008717,0.007043,0.011155
203,14,4,2083.3857,2091.5489,-2.408608,0.002456,-0.000634,0.034900
204,14,4,2091.3967,2091.5489,-4.138250,0.000000,0.000000,0.000000
205,4,14,2103.9224,2091.5489,-2.227973,0.006005,0.004729,0.008607
206,4,14,2108.7594,2091.5489,-2.084674,-0.000000,-0.000000,0.000000
207,4,14,2110.7623,2091.5489,-2.036864,0.004927,0.004178,0.006584
208,13,7,2137.8000,2150.7202,-2.221315,0.011182,0.007827,0.016883
209,7,13,2157.8166,2150.7202,-2.481542,0.003787,0.003973,-0.003379
210,11,10,2170.6331,2180.3053,-2.352992,-0.000555,-0.000575,0.001718
211,11,10,2173.0290,2180.3053,-2.476601,0.015769,0.012450,0.021143
212,5,14,2189.9526,2180.3053,-2.354114,-0.000000,-0.000000,0.000000
213,5,14,2191.8219,2180.3053,-2.277194,0.001583,0.001148,0.002409
214,9,12,2217.3045,2219.7517,-2.957628,0.003373,0.000733,0.016552
215,15,2,2255.9491,2259.1975,-2.842274,-0.000000,-0.000000,-0.000000
216,15,2,2256.1638,2259.1975,-2.871980,0.001077,0.000881,0.001217
217,14,6,2287.7211,2288.7815,-3.334117,0.001774,0.000966,0.009847
218,13,8,2295.1884,2298.6428,-2.823102,0.010149,0.010327,-0.006393
219,13,8,2298.4208,2298.6428,-4.015219,0.000000,-0.000000,0.000000
220,3,15,2311.9014,2308.5040,-2.832190,0.006518,0.005029,0.009057
221,3,15,2338.2815,2308.5040,-1.889442,-0.005667,-0.006286,0.015482
222,15,4,2350.8494,2377.5315,-1.949906,0.011732,0.010870,0.012252
223,15,4,2351.0725,2377.5315,-1.953553,0.008143,0.007547,0.010476
224,15,4,2355.9624,2377.5315,-2.042294,0.000000,0.000000,0.000000
225,15,4,2356.1763,2377.5315,-2.046621,0.008354,0.007625,0.008942
226,15,4,2364.6211,2377.5315,-2.265186,-0.009060,-0.009989,0.033583
227,15,4,2367.7034,2377.5315,-2.383654,-0.009956,-0.010184,0.017127
228,15,4,2369.9133,2377.5315,-2.494270,0.009331,0.008298,0.010508
229,15,4,2373.0601,2377.5315,-2.725682,0.004193,0.003711,0.004778
230,4,15,2381.3340,2377.5315,-2.796065,-0.017361,-0.016974,0.027356
231,11,11,2383.3013,2387.3925,-2.766076,0.012539,0.011210,0.014196
232,11,11,2385.0095,2387.3925,-3.000796,0.031407,0.027681,0.045318
233,11,11,2386.5398,2387.3925,-3.447146,0.007575,0.006794,0.008656
234,10,12,2398.3438,2407.1142,-2.438474,0.014562,0.012394,0.017665
235,10,12,2398.5036,2407.1142,-2.446464,-0.000000,-0.000000,0.000000
236,12,10,2410.3286,2407.1142,-2.874400,0.038431,0.035798,0.003402
237,14,7,2412.3645,2416.9751,-2.719521,-0.000245,-0.000394,0.001749
238,14,7,2412.5217,2416.9751,-2.734583,0.005578,0.004916,0.006501
239,14,7,2414.3180,2416.9751,-2.958873,0.013177,0.011075,0.016570
240,7,14,2431.3072,2416.9751,-2.226962,0.002410,0.001957,0.003213
241,7,14,2432.2810,2416.9751,-2.198412,-0.001222,-0.001401,0.001402
242,7,14,2434.5935,2416.9751,-2.137306,0.003859,0.004272,-0.002676
243,7,14,2438.9495,2416.9751,-2.041354,0.018567,0.015735,0.023952
244,5,15,2449.4427,2466.2787,-2.165803,0.004537,0.004003,0.005293
245,5,15,2449.9911,2466.2787,-2.180186,0.000000,0.000000,-0.000000
246,5,15,2457.5495,2466.2787,-2.451070,0.005879,0.004925,0.007248
247,5,15,2465.9124,2466.2787,-3.828308,0.003320,0.004272,0.001453
248,9,13,2482.2189,2466.2787,-2.189548,0.003494,0.003110,0.004135
249,9,13,2485.2591,2466.2787,-2.113737,0.001859,0.001827,-0.000421
250,9,13,2506.6596,2466.2787,-1.785866,-0.003554,-0.003586,0.008120
251,9,13,2515.3575,2466.2787,-1.701147,0.022336,0.019141,0.029412
252,14,8,2532.9486,2564.8831,-1.904807,0.003039,0.002593,0.003538
253,14,8,2536.4587,2564.8831,-1.955376,0.005152,0.005356,-0.003408
254,14,8,2539.7312,2564.8831,-2.008497,0.001796,0.001534,0.002130
255,14,8,2544.3946,2564.8831,-2.097557,0.008814,0.007303,0.013836
256,15,6,2573.6692,2574.7434,-3.379655,0.001465,0.001196,0.001874
257,6,15,2575.3091,2574.7434,-3.658122,0.001200,-0.001543,0.013735
258,6,15,2581.5802,2574.7434,-2.575878,0.000000,0.000000,0.000000
259,12,11,2594.8010,2614.1840,-2.129913,0.012599,0.011525,0.000722
260,11,12,2615.2977,2614.1840,-3.370588,0.002680,0.002190,0.007172
261,13,10,2637.7199,2653.6241,-2.222328,-0.000000,-0.000000,-0.000000
262,13,10,2640.0924,2653.6241,-2.292488,-0.000000,0.000000,-0.000000
263,13,10,2653.0010,2653.6241,-3.629240,-0.016032,-0.018244,0.050237
264,13,10,2653.2668,2653.6241,-3.870828,0.000000,0.000000,-0.000000
265,15,7,2687.7589,2702.9234,-2.251005,0.000000,0.000000,-0.000000
266,15,7,2697.1270,2702.9234,-2.668676,0.004136,0.004979,0.004020
267,15,7,2700.8848,2702.9234,-3.122497,0.002621,0.001892,0.003821
268,9,14,2755.1103,2732.5026,-2.082304,-0.001848,-0.001912,0.002158
269,9,14,2762.7497,2732.5026,-1.955877,0.011138,0.009469,0.014342
270,9,14,2772.1833,2732.5026,-1.837981,0.006779,0.005288,0.009633
271,9,14,2775.0810,2732.5026,-1.807371,0.002795,0.002740,-0.001786
272,12,12,2793.8634,2840.9567,-1.780506,0.015536,0.013062,0.018069
273,12,12,2814.6909,2840.9567,-2.034076,0.000000,0.000000,-0.000000
274,12,12,2824.3745,2840.9567,-2.233822,0.008451,0.007750,0.009404
275,12,12,2840.1957,2840.9567,-3.572124,0.016805,0.014218,0.020662
276,13,11,2859.8483,2860.6751,-3.539047,0.000203,0.000154,0.000278
277,11,13,2885.6363,2860.6751,-2.059203,0.012185,0.010700,0.007435
278,10,14,2924.6573,2919.8296,-2.781621,0.000000,0.000000,-0.000000
279,10,14,2936.7388,2919.8296,-2.237236,0.000000,0.000000,-0.000000
280,10,14,2948.2990,2919.8296,-2.010980,0.000872,-0.001907,0.021157
281,10,14,2955.3625,2919.8296,-1.914727,-0.000000,0.000000,0.000000
282,9,15,2985.0640,3018.4176,-1.956636,0.003717,0.003176,0.007283
283,15,9,3049.5792,3018.4176,-1.986161,0.000882,0.000766,0.001103
284,12,13,3090.7733,3087.4271,-2.965047,0.000104,0.000089,0.000126
285,12,13,3093.1707,3087.4271,-2.730413,0.007702,0.007183,-0.003703
286,11,14,3136.7832,3126.8603,-2.498472,0.002319,0.001545,0.003325
287,11,14,3137.5076,3126.8603,-2.467870,0.009018,0.007865,0.010795
288,10,15,3177.5949,3205.7250,-2.056756,0.000000,0.000000,-0.000000
289,10,15,3177.8799,3205.7250,-2.061178,0.000000,0.000000,-0.000000
290,10,15,3178.2135,3205.7250,-2.066412,0.007871,0.007647,0.007894
291,10,15,3178.8304,3205.7250,-2.076262,0.000000,0.000000,-0.000000
292,10,15,3184.9293,3205.7250,-2.187954,0.013888,0.013643,0.013900
293,10,15,3185.6604,3205.7250,-2.203496,0.003465,0.003394,0.003481
294,10,15,3187.1616,3205.7250,-2.237270,-0.000000,-0.000000,0.000000
295,10,15,3187.7410,3205.7250,-2.251041,0.000000,0.000000,0.000000
296,10,15,3194.4687,3205.7250,-2.454533,0.000000,0.000000,0.000000
297,10,15,3194.6453,3205.7250,-2.461401,0.008582,0.008601,0.008505
298,10,15,3194.7358,3205.7250,-2.464961,0.000000,0.000000,0.000000
299,10,15,3195.6416,3205.7250,-2.502320,-0.000000,-0.000000,0.000000
300,10,15,3197.6095,3205.7250,-2.596614,0.005935,0.006022,0.009267
301,10,15,3197.6257,3205.7250,-2.597480,0.005032,0.004968,0.005072
302,10,15,3197.6488,3205.7250,-2.598721,0.014167,0.013992,0.014271
303,10,15,3197.6697,3205.7250,-2.599848,0.000000,0.000000,0.000000
304,10,15,3200.4244,3205.7250,-2.781605,0.012414,0.011971,0.003934
305,10,15,3200.6592,3205.7250,-2.801277,0.000000,0.000000,-0.000000
306,10,15,3200.9063,3205.7250,-2.822995,0.008535,0.008517,0.008549
307,10,15,3200.9399,3205.7250,-2.826038,0.000000,0.000000,0.000000
308,10,15,3202.5368,3205.7250,-3.002379,-0.000000,-0.000000,0.000000
309,10,15,3202.6420,3205.7250,-3.016960,0.003901,0.003914,0.002967
310,10,15,3202.8438,3205.7250,-3.046359,0.000000,0.000000,-0.000000
311,10,15,3202.8587,3205.7250,-3.048609,0.000000,0.000000,0.000000
312,10,15,3205.0480,3205.7250,-3.675379,-0.000000,-0.000000,0.000000
313,10,15,3205.0913,3205.7250,-3.704081,0.013318,0.013772,0.018180
314,15,10,3205.8656,3205.7250,-4.357745,0.000000,0.000000,0.000000
315,15,10,3205.8778,3205.7250,-4.321815,0.010051,0.010243,0.009917
316,15,10,3208.7784,3205.7250,-3.021134,0.009282,0.009094,0.008919
317,15,10,3209.1582,3205.7250,-2.970222,0.011431,0.011194,0.009944
318,15,10,3220.3389,3205.7250,-2.341159,-0.000000,0.000000,0.000000
319,15,10,3222.1100,3205.7250,-2.291478,0.000000,0.000000,0.000000
320,15,10,3228.6139,3205.7250,-2.146300,0.000000,0.000000,0.000000
321,15,10,3230.9447,3205.7250,-2.104186,-0.000257,-0.000897,0.006858
322,15,10,3236.1155,3205.7250,-2.023188,0.000000,-0.000000,0.000000
323,15,10,3242.7317,3205.7250,-1.937646,0.003915,0.003998,0.007199
324,15,10,3246.2956,3205.7250,-1.897714,0.000000,0.000000,0.000000
325,15,10,3256.3644,3205.7250,-1.801438,-0.000000,-0.000000,0.000000
326,15,10,3259.6672,3205.7250,-1.773997,-0.000000,-0.000000,0.000000
327,13,13,3275.7872,3333.8752,-1.758863,0.000189,0.000178,0.000190
328,13,13,3288.7144,3333.8752,-1.868188,0.009859,0.008568,0.011036
329,13,13,3292.2514,3333.8752,-1.903608,0.000074,0.000070,0.000075
330,13,13,3307.4485,3333.8752,-2.100907,0.002479,0.002468,0.004542
331,13,13,3324.5361,3333.8752,-2.552644,0.001067,0.000941,0.001225
332,13,13,3341.2568,3333.8752,-2.654795,0.000070,0.000059,0.000086
333,12,14,3354.0799,3353.5900,-3.835481,0.012287,0.011909,0.001329
334,12,14,3365.5634,3353.5900,-2.447294,0.001654,0.001783,0.000939
335,12,14,3375.8522,3353.5900,-2.177943,0.000000,0.000000,-0.000000
336,11,15,3391.4658,3412.7338,-2.205376,0.003587,0.003202,0.003995
337,11,15,3393.0181,3412.7338,-2.238289,-0.000856,-0.000902,0.002536
338,15,11,3436.5006,3412.7338,-2.157132,0.001623,0.001532,0.001811
339,15,11,3450.3287,3412.7338,-1.957974,0.006081,0.006043,0.010701
340,15,11,3464.1745,3412.7338,-1.821796,0.015111,0.013084,0.012319
341,15,11,3466.9770,3412.7338,-1.798757,0.000000,0.000000,0.000000
342,15,11,3480.1522,3412.7338,-1.704324,0.001865,0.002404,0.005487
343,14,13,3510.3175,3600.0139,-1.603529,0.004045,0.003696,-0.001048
344,14,13,3510.8262,3600.0139,-1.605999,-0.003026,-0.003144,0.007748
345,14,13,3516.9985,3600.0139,-1.637145,0.013812,0.012173,0.014530
346,14,13,3542.0964,3600.0139,-1.793494,0.007477,0.006285,0.008485
347,14,13,3550.9757,3600.0139,-1.865769,0.008309,0.006768,0.004260
348,14,13,3575.8957,3600.0139,-2.173960,0.002725,0.002006,0.002785
349,14,13,3577.2774,3600.0139,-2.199580,0.000342,0.000287,0.000406
350,14,13,3582.2957,3600.0139,-2.307885,-0.005480,-0.005746,0.010574
351,15,12,3621.2151,3639.4397,-2.300376,0.011125,0.009585,0.012888
352,15,12,3632.2691,3639.4397,-2.705482,0.004708,0.004298,0.005173
