mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q
104,10,4,1141.2710,1144.6323,-2.532156,0.000000,-0.000000,-0.000000
105,4,10,1148.0709,1144.6323,-2.522287,-0.014999,-0.015433,0.021800
106,6,9,1165.3249,1154.4978,-2.027879,0.002620,0.002994,0.000093
107,6,9,1175.6744,1154.4978,-1.736536,0.012593,0.011649,0.014170
108,6,9,1176.8727,1154.4978,-1.712632,0.001360,0.001143,0.001855
109,11,1,1208.8021,1203.8243,-2.383527,0.000795,0.000646,0.001555
110,2,11,1219.0534,1233.4198,-1.933763,0.002298,0.001929,0.002578
111,2,11,1232.5977,1233.4198,-3.176170,-0.000000,-0.000000,0.000000
112,11,2,1245.1955,1233.4198,-2.020124,0.016842,0.013198,0.025954
113,11,2,1246.9679,1233.4198,-1.959232,0.003672,0.003024,0.004998
114,9,7,1288.0654,1282.7449,-2.382193,0.010068,0.008378,0.011534
115,9,7,1305.0823,1282.7449,-1.759109,0.014114,0.012546,0.018284
116,6,10,1330.7432,1341.9339,-2.078874,0.008570,0.006984,0.010856
117,6,10,1334.5161,1341.9339,-2.257456,0.003248,0.001927,0.006700
118,11,4,1358.7554,1351.7986,-2.288500,-0.000549,-0.000635,0.005152
119,11,4,1378.1694,1351.7986,-1.709789,0.011435,0.009433,0.015921
120,5,11,1447.5570,1440.5793,-2.314827,0.008824,0.007648,0.014067
121,2,12,1460.6414,1460.3079,-3.641443,0.000656,0.000543,0.000832
122,7,10,1486.3038,1470.1722,-1.959692,0.005798,0.005879,0.006085
123,7,10,1486.3144,1470.1722,-1.959407,0.000000,-0.000000,0.000000
124,7,10,1486.6578,1470.1722,-1.950264,0.003636,0.003633,0.003867
125,7,10,1486.6855,1470.1722,-1.949533,0.000000,-0.000000,-0.000000
126,7,10,1487.7892,1470.1722,-1.921436,0.000000,0.000000,-0.000000
127,7,10,1488.3506,1470.1722,-1.907813,0.004029,0.004039,0.002366
128,12,3,1493.2322,1509.6289,-1.964112,0.014376,0.013710,0.014738
129,12,3,1493.8995,1509.6289,-1.982156,0.013817,0.013154,0.014219
130,12,3,1496.7986,1509.6289,-2.070634,-0.005893,-0.004887,0.006510
131,12,3,1504.4784,1509.6289,-2.467020,-0.006106,-0.004834,0.021156
132,12,3,1507.0466,1509.6289,-2.766857,0.013485,0.012065,-0.005364
133,3,12,1513.4771,1509.6289,-2.593618,0.007492,0.006995,0.008325
134,3,12,1519.9037,1509.6289,-2.167097,0.014963,0.014496,0.016049
135,3,12,1521.3478,1509.6289,-2.109985,0.003410,0.003340,0.003625
136,3,12,1522.3894,1509.6289,-2.073003,0.000632,0.000612,0.000684
137,3,12,1523.7279,1509.6289,-2.029682,-0.002368,-0.000621,0.036670
138,3,12,1524.0520,1509.6289,-2.019813,-0.003770,-0.003316,0.004065
139,6,11,1532.2051,1549.0851,-1.962703,0.000743,0.000704,0.000759
140,6,11,1533.3134,1549.0851,-1.992198,-0.004228,-0.003910,0.007221
141,6,11,1534.6898,1549.0851,-2.031855,0.001726,0.001637,0.001778
142,6,11,1535.2568,1549.0851,-2.049307,-0.003774,-0.003881,0.008833
143,11,6,1549.5148,1549.0851,-3.556856,0.000115,0.000101,0.000135
144,11,6,1553.0256,1549.0851,-2.594520,-0.001316,-0.000364,0.002201
145,11,6,1556.2489,1549.0851,-2.334929,0.013484,0.008855,0.006912
146,11,6,1561.0857,1549.0851,-2.110872,0.001420,0.001363,0.001556
147,12,4,1565.4761,1578.6768,-2.077696,0.009018,0.007548,0.013429
148,9,9,1588.6397,1598.4045,-2.214025,-0.000565,-0.000651,0.000963
149,9,9,1603.1919,1598.4045,-2.523586,0.009525,0.008726,0.010836
150,8,10,1609.4073,1618.1320,-2.268267,-0.008131,-0.009550,0.023617
151,8,10,1610.2339,1618.1320,-2.311492,0.001907,0.001670,0.002210
152,10,8,1625.2400,1618.1320,-2.357262,0.000989,0.000962,0.001059
153,10,8,1630.4635,1618.1320,-2.117995,0.000524,0.000481,0.000600
154,12,5,1646.3950,1667.4501,-1.898697,0.001696,0.001488,0.001897
155,12,5,1657.0608,1667.4501,-2.205469,0.001380,0.001074,0.001804
156,5,12,1668.2253,1667.4501,-3.332643,0.006767,0.006429,0.000422
157,2,13,1692.5871,1706.9039,-2.076364,0.000000,0.000000,0.000000
158,13,2,1709.6168,1706.9039,-2.798772,0.008334,0.007462,0.009555
159,13,2,1723.2899,1706.9039,-2.017737,0.005057,0.004743,0.005771
160,13,2,1728.0233,1706.9039,-1.907529,0.002434,0.002414,0.002427
161,12,6,1776.2979,1775.9468,-3.703985,0.000461,0.000405,0.000541
162,10,9,1795.5109,1785.8099,-2.265019,-0.001657,-0.002417,0.005227
163,10,9,1802.6653,1785.8099,-2.025097,0.000742,0.000705,-0.000496
164,8,11,1827.2493,1825.2620,-2.963058,0.006887,0.005562,0.008843
165,8,11,1841.7208,1825.2620,-2.044926,0.005464,0.003696,0.004894
166,8,11,1851.1303,1825.2620,-1.848557,0.001894,0.001706,0.002272
167,8,11,1858.7589,1825.2620,-1.736321,0.000119,0.000106,0.000144
168,7,12,1873.8722,1904.1646,-1.798371,0.000000,0.000000,-0.000000
169,13,5,1920.2333,1914.0272,-2.489127,0.004507,0.004029,0.005171
170,15,15,71524.1010,4437.6877,1.179478,0.000000,0.000000,0.000000
171,15,15,71524.1018,4437.6877,1.179478,0.000000,0.000000,0.000000
172,15,15,71524.6304,4437.6877,1.179481,-0.000000,0.000000,0.000000
173,15,15,71524.6306,4437.6877,1.179481,0.000000,0.000000,0.000000
174,15,15,71524.7231,4437.6877,1.179482,0.000000,0.000000,0.000000
175,15,15,71524.7233,4437.6877,1.179482,0.000000,0.000000,0.000000
176,15,15,71526.3015,4437.6877,1.179492,0.000000,0.000000,0.000000
177,15,15,71526.3026,4437.6877,1.179492,0.000000,0.000000,0.000000
178,15,15,71528.5328,4437.6877,1.179507,0.000000,0.000000,0.000000
179,15,15,71528.5377,4437.6877,1.179507,-0.000000,0.000000,0.000000
180,15,15,71528.6272,4437.6877,1.179507,0.000000,0.000000,0.000000
181,15,15,71528.6286,4437.6877,1.179507,0.000000,0.000000,0.000000
182,15,15,71535.6667,4437.6877,1.179553,-0.000000,0.000000,0.000000
183,15,15,71535.6675,4437.6877,1.179553,0.000000,0.000000,0.000000
184,15,15,71535.8342,4437.6877,1.179554,0.000000,0.000000,0.000000
185,15,15,71535.8359,4437.6877,1.179554,0.000000,0.000000,0.000000
186,15,15,71546.1495,4437.6877,1.179621,0.000000,0.000000,0.000000
187,15,15,71546.3595,4437.6877,1.179622,-0.000000,0.000000,0.000000
188,15,15,71546.5806,4437.6877,1.179623,0.000000,0.000000,0.000000
189,15,15,71547.0617,4437.6877,1.179626,0.000000,0.000000,0.000000
190,15,15,71552.4475,4437.6877,1.179661,0.000000,0.000000,0.000000
191,15,15,71553.0081,4437.6877,1.179665,-0.000000,0.000000,0.000000
192,15,15,71556.2073,4437.6877,1.179686,0.000000,0.000000,0.000000
193,15,15,71557.3897,4437.6877,1.179693,0.000000,0.000000,0.000000
194,15,15,71561.5198,4437.6877,1.179720,0.000000,0.000000,0.000000
195,15,15,71564.1186,4437.6877,1.179737,0.000000,0.000000,0.000000
196,15,15,71565.6828,4437.6877,1.179747,0.000000,0.000000,0.000000
197,15,15,71568.3057,4437.6877,1.179764,0.000000,0.000000,0.000000
198,15,15,71577.6014,4437.6877,1.179824,0.000000,-0.000000,0.000000
199,15,15,71581.9861,4437.6877,1.179852,0.000000,0.000000,0.000000
200,15,15,71582.9005,4437.6877,1.179858,0.000000,-0.000000,0.000000
201,15,15,71590.2613,4437.6877,1.179906,0.000000,0.000000,0.000000
202,15,15,71592.6451,4437.6877,1.179921,0.000000,0.000000,0.000000
203,15,15,71600.1836,4437.6877,1.179970,0.000000,0.000000,0.000000
204,15,15,71602.3426,4437.6877,1.179984,0.000000,0.000000,0.000000
205,15,15,71606.6583,4437.6877,1.180012,0.000000,0.000000,0.000000
206,15,15,71638.8350,4437.6877,1.180220,0.000000,0.000000,0.000000
207,15,15,71645.4288,4437.6877,1.180263,0.000000,0.000000,0.000000
208,15,15,71647.4330,4437.6877,1.180276,-0.000000,-0.000000,0.000000
209,15,15,71662.5621,4437.6877,1.180373,0.000000,0.000000,0.000000
210,15,15,71662.5693,4437.6877,1.180373,0.000000,0.000000,0.000000
211,15,15,71680.7057,4437.6877,1.180490,0.000000,0.000000,0.000000
212,15,15,71682.6863,4437.6877,1.180503,0.000000,0.000000,0.000000
213,15,15,71698.7401,4437.6877,1.180607,0.000000,0.000000,0.000000
214,15,15,71705.6671,4437.6877,1.180652,0.000000,0.000000,0.000000
215,15,15,71718.9043,4437.6877,1.180737,0.000000,0.000000,0.000000
216,15,15,71724.9657,4437.6877,1.180776,0.000000,-0.000000,0.000000
217,15,15,71734.6697,4437.6877,1.180839,0.000000,0.000000,0.000000
218,15,15,71742.8965,4437.6877,1.180892,-0.000000,0.000000,0.000000
219,15,15,71747.3494,4437.6877,1.180921,0.000000,0.000000,0.000000
220,15,15,71756.6152,4437.6877,1.180980,0.000000,0.000000,0.000000
221,15,15,71757.6642,4437.6877,1.180987,0.000000,0.000000,0.000000
222,15,15,100785.1211,4437.6877,1.336683,0.000000,0.000000,0.000000
223,15,15,100785.1213,4437.6877,1.336683,0.000000,0.000000,0.000000
224,15,15,100819.6404,4437.6877,1.336839,0.000000,0.000000,0.000000
225,15,15,100819.6405,4437.6877,1.336839,0.000000,0.000000,0.000000
226,15,15,6476805.5302,4437.6877,3.163906,0.005053,3.857285,6.753503
227,15,15,6476805.7353,4437.6877,3.163906,0.004425,3.823552,6.719769
228,15,15,6476812.6469,4437.6877,3.163907,0.000000,0.000000,-0.000000
229,15,15,6476813.5430,4437.6877,3.163907,0.000000,0.000000,0.000000
230,15,15,6477410.9569,4437.6877,3.163947,0.000000,0.000000,0.000000
231,15,15,6477419.5887,4437.6877,3.163948,0.000000,0.000000,-0.000000
232,15,15,6477434.6735,4437.6877,3.163949,0.000000,-0.000000,-0.000000
233,15,15,6477443.6257,4437.6877,3.163949,0.000000,0.000000,0.000000
234,15,15,6477449.7953,4437.6877,3.163950,-0.000000,0.000000,0.000000
235,15,15,6477451.3672,4437.6877,3.163950,0.000000,0.000000,0.000000
236,15,15,6477464.5775,4437.6877,3.163951,0.000000,0.000000,0.000000
237,15,15,6477465.6057,4437.6877,3.163951,0.000000,0.000000,0.000000
238,15,15,6477701.2564,4437.6877,3.163967,0.001254,3.210833,6.107054
239,15,15,6477701.5889,4437.6877,3.163967,0.002007,3.549955,6.446176
240,15,15,6478031.4318,4437.6877,3.163989,0.009381,3.382528,6.278820
241,15,15,6478032.6248,4437.6877,3.163989,0.000000,0.000000,0.000000
242,15,15,6478046.5598,4437.6877,3.163990,0.001591,3.043025,5.939301
243,15,15,6478050.2695,4437.6877,3.163990,0.006718,3.042098,5.938378
244,15,15,6478061.3902,4437.6877,3.163991,0.000000,0.000000,0.000000
245,15,15,6478085.8322,4437.6877,3.163992,0.000000,-0.000000,-0.000000
246,15,15,6478118.9483,4437.6877,3.163995,0.000000,0.000000,0.000000
247,15,15,6478129.8768,4437.6877,3.163995,-0.000000,0.000000,0.000000
248,15,15,6478132.0010,4437.6877,3.163995,0.000000,0.000000,0.000000
249,15,15,6478136.3872,4437.6877,3.163996,0.000000,0.000000,0.000000
250,15,15,6478167.2281,4437.6877,3.163998,0.000000,0.000000,-0.000000
251,15,15,6478170.7836,4437.6877,3.163998,0.000000,0.000000,-0.000000
252,15,15,6478191.2056,4437.6877,3.163999,-0.001185,3.275878,6.172189
253,15,15,6478192.5604,4437.6877,3.164000,0.006540,3.228978,6.125291
254,15,15,6478340.0574,4437.6877,3.164009,0.008179,3.657237,6.553520
255,15,15,6478341.2245,4437.6877,3.164009,0.008348,3.575786,6.472068
256,15,15,6478341.9577,4437.6877,3.164010,0.002363,3.363812,6.260092
257,15,15,6478343.8359,4437.6877,3.164010,0.006172,3.600943,6.497225
258,15,15,6478583.9465,4437.6877,3.164026,-0.000342,3.047002,5.943341
259,15,15,6478585.7496,4437.6877,3.164026,0.004067,3.026442,5.922774
260,15,15,6478586.0357,4437.6877,3.164026,0.002791,2.948518,5.844851
261,15,15,6478590.1622,4437.6877,3.164026,0.002151,2.860473,5.756806
262,15,15,6478660.5056,4437.6877,3.164031,0.000000,0.000000,0.000000
263,15,15,6478663.5234,4437.6877,3.164031,0.002542,3.523352,6.419713
264,15,15,6478663.6235,4437.6877,3.164031,0.001299,3.475858,6.372219
265,15,15,6478665.1710,4437.6877,3.164031,0.001133,3.440843,6.337206
266,15,15,6478682.3554,4437.6877,3.164032,0.000675,3.507552,6.403895
267,15,15,6478693.3809,4437.6877,3.164033,0.004689,3.366592,6.262935
268,15,15,6478705.0628,4437.6877,3.164034,0.002176,2.943204,5.839548
269,15,15,6478715.4714,4437.6877,3.164035,-0.003396,3.300161,6.196514
270,15,15,6478723.1964,4437.6877,3.164035,0.003442,3.052334,5.948682
271,15,15,6478729.7340,4437.6877,3.164036,0.001679,2.933148,5.829499
272,15,15,6478757.0122,4437.6877,3.164037,0.004211,3.362176,6.258542
273,15,15,6478766.0053,4437.6877,3.164038,0.000000,0.000000,0.000000
274,15,15,6478771.2560,4437.6877,3.164038,0.000000,0.000000,0.000000
275,15,15,6478776.5737,4437.6877,3.164039,0.000000,0.000000,0.000000
276,15,15,6478778.1628,4437.6877,3.164039,0.000000,-0.000000,0.000000
277,15,15,6478779.0865,4437.6877,3.164039,0.000000,-0.000000,-0.000000
278,15,15,6478779.8109,4437.6877,3.164039,-0.000000,0.000000,0.000000
279,15,15,6478781.2686,4437.6877,3.164039,0.000000,0.000000,0.000000
280,15,15,6478781.3716,4437.6877,3.164039,0.003378,3.553945,6.450333
281,15,15,6478781.6856,4437.6877,3.164039,0.003999,3.712567,6.608961
282,15,15,6478782.7001,4437.6877,3.164039,-0.004133,3.569011,6.465400
283,15,15,6478794.3863,4437.6877,3.164040,0.003305,3.638465,6.534845
284,15,15,6478799.6919,4437.6877,3.164040,0.000000,-0.000000,0.000000
285,15,15,6478800.5096,4437.6877,3.164040,0.000000,-0.000000,0.000000
286,15,15,6478803.3924,4437.6877,3.164040,0.000000,0.000000,0.000000
287,15,15,6478806.2687,4437.6877,3.164041,0.002881,3.371578,6.267962
288,15,15,6478810.0911,4437.6877,3.164041,0.004202,3.417238,6.313609
289,15,15,6478815.3604,4437.6877,3.164041,0.007017,3.615946,6.512338
290,15,15,6478817.4935,4437.6877,3.164041,-0.004615,3.600014,6.496405
291,15,15,6478817.6345,4437.6877,3.164041,0.002120,3.276248,6.172637
292,15,15,6478818.5329,4437.6877,3.164042,0.002471,3.356189,6.252580
293,15,15,6478821.3011,4437.6877,3.164042,0.000000,0.000000,0.000000
294,15,15,6478827.6439,4437.6877,3.164042,0.002092,3.743137,6.639528
295,15,15,6478827.8044,4437.6877,3.164042,0.008001,4.054562,6.950953
296,15,15,6478828.4642,4437.6877,3.164042,0.006532,3.932111,6.828501
297,15,15,6478828.6314,4437.6877,3.164042,0.007595,3.969660,6.866050
298,15,15,6478838.5929,4437.6877,3.164043,0.003330,3.261715,6.158096
299,15,15,6478839.2433,4437.6877,3.164043,-0.004375,3.386278,6.282656
300,15,15,6478841.9236,4437.6877,3.164043,0.002206,3.102223,5.998598
301,15,15,6478844.9072,4437.6877,3.164043,0.002305,3.089619,5.985993
302,15,15,6478939.4741,4437.6877,3.164050,0.000000,-0.000000,-0.000000
303,15,15,6478941.2601,4437.6877,3.164050,0.002507,3.060894,5.957234
304,15,15,6478946.8023,4437.6877,3.164050,0.000000,-0.000000,-0.000000
305,15,15,6478951.1257,4437.6877,3.164050,0.000000,0.000000,0.000000
306,15,15,6478976.8335,4437.6877,3.164052,0.000000,0.000000,0.000000
307,15,15,6478983.3495,4437.6877,3.164053,0.000393,2.880147,5.776491
308,15,15,6479119.5138,4437.6877,3.164062,0.000654,2.692419,5.588772
309,15,15,6479137.4777,4437.6877,3.164063,0.000000,0.000000,0.000000
310,15,15,6479146.7015,4437.6877,3.164064,-0.002681,2.994194,5.890550
311,15,15,6479150.2308,4437.6877,3.164064,-0.000000,0.000000,-0.000000
312,15,15,6479164.4921,4437.6877,3.164065,0.002102,2.950025,5.846398
313,15,15,6479177.6198,4437.6877,3.164066,0.000080,2.815634,5.712002
314,15,15,6479239.5973,4437.6877,3.164070,0.000000,-0.000000,0.000000
315,15,15,6479253.6106,4437.6877,3.164071,0.000000,0.000000,0.000000
316,15,15,6479261.0713,4437.6877,3.164071,0.003192,3.341298,6.237704
317,15,15,6479261.2048,4437.6877,3.164071,0.000596,3.002840,5.899240
318,15,15,6479272.6828,4437.6877,3.164072,0.001939,2.900931,5.797326
319,15,15,6479286.7848,4437.6877,3.164073,0.001198,3.140515,6.036916
320,15,15,6479326.5939,4437.6877,3.164076,0.000628,2.829502,5.725903
321,15,15,6479346.9701,4437.6877,3.164077,0.000000,-0.000000,-0.000000
322,15,15,6479352.7589,4437.6877,3.164077,0.000000,0.000000,0.000000
323,15,15,6479354.3481,4437.6877,3.164077,-0.001608,3.151400,6.047825
324,15,15,6479356.5671,4437.6877,3.164078,0.001076,3.055447,5.951875
325,15,15,6479366.3223,4437.6877,3.164078,-0.001576,3.078592,5.975014
326,15,15,6479366.9154,4437.6877,3.164078,0.002543,3.004699,5.901103
327,15,15,6479373.5376,4437.6877,3.164079,0.002487,3.076225,5.972642
328,15,15,6479377.3420,4437.6877,3.164079,0.002159,3.070463,5.966871
329,15,15,6479379.2793,4437.6877,3.164079,0.004186,3.035683,5.932080
330,15,15,6479380.6626,4437.6877,3.164079,0.008008,3.185640,6.082030
331,15,15,6479384.8242,4437.6877,3.164079,0.009533,3.257483,6.153880
332,15,15,6479385.3928,4437.6877,3.164080,0.005093,3.557641,6.454072
333,15,15,6479385.7564,4437.6877,3.164080,0.002222,3.179956,6.076382
334,15,15,6479390.8222,4437.6877,3.164080,-0.003450,3.167714,6.064143
335,15,15,6479390.8371,4437.6877,3.164080,0.004695,3.373162,6.269590
336,15,15,6479391.9083,4437.6877,3.164080,0.001454,3.309935,6.206367
337,15,15,6479396.1407,4437.6877,3.164080,0.000000,0.000000,0.000000
338,15,15,6479397.1292,4437.6877,3.164080,0.000000,-0.000000,-0.000000
339,15,15,6479399.6837,4437.6877,3.164080,0.003794,2.681396,5.577767
340,15,15,6479405.2740,4437.6877,3.164081,0.011194,3.860363,6.756795
341,15,15,6479405.3796,4437.6877,3.164081,0.000000,0.000000,0.000000
342,15,15,6479410.5175,4437.6877,3.164081,0.002540,3.452510,6.348931
343,15,15,6479412.5664,4437.6877,3.164081,0.000000,0.000000,0.000000
344,15,15,6479417.8021,4437.6877,3.164082,0.000000,-0.000000,-0.000000
345,15,15,6479429.1535,4437.6877,3.164082,-0.000430,3.439215,6.335650
346,15,15,6479430.0489,4437.6877,3.164083,0.000000,0.000000,0.000000
347,15,15,6479433.8413,4437.6877,3.164083,0.003781,3.211766,6.108175
348,15,15,6479439.8300,4437.6877,3.164083,0.003319,3.374357,6.270784
349,15,15,6479448.0414,4437.6877,3.164084,0.001429,3.063806,5.960232
350,15,15,6479454.8370,4437.6877,3.164084,0.004509,3.148943,6.045341
351,15,15,6479455.3268,4437.6877,3.164084,-0.000000,0.000000,0.000000
352,15,15,6479466.2313,4437.6877,3.164085,-0.000257,2.843594,5.740008
353,15,15,6479487.8504,4437.6877,3.164086,0.000000,0.000000,0.000000
354,15,15,6479493.3470,4437.6877,3.164087,0.000000,0.000000,0.000000
355,15,15,6479501.6487,4437.6877,3.164087,0.000000,0.000000,0.000000
356,15,15,6479521.5219,4437.6877,3.164089,0.006955,3.261245,6.157611
