mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q
52,6,6,700.2896,710.5184,-1.841753,0.002696,0.002590,0.002821
53,7,5,744.0650,730.2523,-1.723196,0.049973,0.046259,0.062682
54,7,5,751.2936,730.2523,-1.540401,0.024750,0.023260,0.082117
55,7,5,753.8357,730.2523,-1.490867,0.007573,0.006168,0.080085
56,8,4,779.7873,789.4533,-1.912076,0.003803,0.003502,0.004365
57,1,9,806.8313,809.1867,-2.535975,-0.129966,-0.129564,0.143537
58,1,9,806.9980,809.1867,-2.567849,-0.142546,-0.142374,0.168732
59,9,1,814.6507,809.1867,-2.170539,0.035522,0.033779,0.041266
60,9,1,823.1121,809.1867,-1.764243,0.035234,0.034742,0.040114
61,2,9,828.3711,838.7865,-1.905974,-0.115286,-0.114723,0.138502
62,2,9,833.7877,838.7865,-2.224782,-0.026120,-0.025979,0.032013
63,6,7,842.1474,838.7865,-2.397198,0.030348,0.027028,0.037280
64,5,8,860.0389,878.2525,-1.683224,0.000056,0.000053,0.000057
65,5,8,861.5335,878.2525,-1.720410,0.001923,0.001824,0.001970
66,9,3,888.3895,888.1188,-3.516105,0.022460,0.021545,0.001028
67,9,3,906.6730,888.1188,-1.680031,0.016074,0.015592,0.019025
68,9,3,910.9931,888.1188,-1.589125,0.013832,0.013584,0.016561
69,9,3,917.9624,888.1188,-1.473620,0.004508,0.003789,0.029399
70,9,4,942.7584,957.1826,-1.821906,0.002167,-0.000616,0.037615
71,7,7,968.2699,967.0487,-2.898632,-0.000000,-0.000000,-0.000000
72,7,7,976.3093,967.0487,-2.018810,0.000000,0.000000,0.000000
73,6,8,991.2964,986.7808,-2.339503,0.070894,0.070224,0.073364
74,6,8,991.4289,986.7808,-2.326943,0.073900,0.073055,0.076811
75,1,10,993.7467,996.6468,-2.536139,0.002402,0.002349,-0.001643
76,10,1,1010.0694,996.6468,-1.870702,0.029950,0.029683,0.032442
77,10,2,1011.6794,1026.2445,-1.847936,-0.116114,-0.115100,0.132322
78,2,10,1029.0763,1026.2445,-2.559188,0.037885,0.035029,0.043714
79,5,9,1037.5171,1045.9762,-2.092198,0.020465,0.019448,0.021719
80,5,9,1039.9053,1045.9762,-2.236271,-0.002197,-0.002326,0.004077
81,5,9,1045.6049,1045.9762,-3.449821,0.004380,0.004145,0.004884
82,3,10,1070.3744,1075.5734,-2.315722,-0.011498,-0.012077,0.034756
83,10,3,1078.2655,1075.5734,-2.601543,0.049202,0.046181,0.055462
84,10,3,1082.7530,1075.5734,-2.175538,0.059290,0.056594,0.066606
85,7,8,1102.4797,1115.0359,-1.948432,0.046089,0.040261,0.053979
86,7,8,1124.9064,1115.0359,-2.052948,0.021246,0.015845,0.065590
87,10,4,1142.1335,1144.6323,-2.660927,0.020151,0.018801,0.022893
88,10,4,1143.0546,1144.6323,-2.860641,0.001658,0.001427,0.002051
89,4,10,1145.0115,1144.6323,-3.479877,-0.003485,-0.004177,0.017104
90,1,11,1190.3682,1203.8243,-1.951643,-0.075523,-0.076917,0.104900
91,1,11,1191.6483,1203.8243,-1.995058,-0.115009,-0.114834,0.127788
92,1,11,1195.6568,1203.8243,-2.168476,-0.010708,-0.010679,0.011997
93,1,11,1202.4487,1203.8243,-2.942066,0.053622,0.045384,0.066854
94,11,1,1207.9139,1203.8243,-2.468889,0.037347,0.036371,0.039563
95,11,1,1209.0576,1203.8243,-2.361789,0.007289,0.004189,0.047714
96,11,1,1209.4733,1203.8243,-2.328595,0.010491,0.010243,0.011161
97,2,11,1228.1242,1233.4198,-2.367190,0.003679,0.003018,0.004703
98,11,2,1235.9722,1233.4198,-2.684172,0.001527,0.001461,0.001668
99,11,2,1241.6039,1233.4198,-2.178143,0.038958,0.035172,0.022131
100,11,2,1246.8411,1233.4198,-1.963317,0.004063,0.003909,0.004660
101,8,8,1264.8109,1263.0150,-2.847129,0.001671,0.001528,0.001939
102,7,9,1275.9996,1282.7449,-2.279136,-0.000000,0.000000,0.000000
103,9,7,1290.1295,1282.7449,-2.239816,-0.005208,-0.010692,0.059853
104,9,7,1299.8116,1282.7449,-1.875992,0.005990,0.004348,0.009357
105,9,7,1309.2601,1282.7449,-1.684645,-0.006391,-0.007449,0.020129
106,9,7,1311.1094,1282.7449,-1.655365,0.000000,0.000000,0.000000
107,6,10,1318.4801,1341.9339,-1.757519,0.000000,0.000000,-0.000000
108,6,10,1338.2053,1341.9339,-2.556185,-0.002515,-0.002939,0.005148
109,4,11,1349.7231,1351.7986,-2.813798,0.000060,-0.000112,0.001626
110,11,4,1358.9667,1351.7986,-2.275507,0.000466,0.000345,0.000746
111,11,4,1364.8420,1351.7986,-2.015520,0.005934,0.004088,0.010362
112,11,4,1369.4377,1351.7986,-1.884435,0.004020,0.003004,0.008198
113,12,1,1396.4804,1430.7149,-1.621089,-0.015761,-0.016540,0.027543
114,12,1,1397.8468,1430.7149,-1.638778,0.011481,0.008920,0.014548
115,12,1,1399.0339,1430.7149,-1.654753,0.015998,0.010497,0.025172
116,12,1,1404.8250,1430.7149,-1.742423,-0.103085,-0.102778,0.110560
117,12,1,1406.9613,1430.7149,-1.779823,-0.086798,-0.087462,0.104576
118,12,1,1414.6455,1430.7149,-1.949553,0.005063,0.004412,0.006058
119,12,1,1414.7295,1430.7149,-1.951830,0.009309,0.003884,0.035461
120,12,1,1419.6516,1430.7149,-2.111670,0.054872,0.051831,0.057931
121,9,8,1431.7389,1430.7149,-3.145262,0.000767,0.000605,0.001098
122,5,11,1440.5807,1440.5793,-6.011102,0.000602,0.000549,0.000704
123,5,11,1446.4284,1440.5793,-2.391451,0.018992,0.017870,0.021503
124,12,2,1457.6036,1460.3079,-2.732378,0.010904,0.007636,0.018767
125,2,12,1461.8510,1460.3079,-2.976050,0.020618,0.015302,0.030358
126,10,7,1467.6567,1470.1722,-2.766736,0.000000,-0.000000,-0.000000
127,7,10,1471.0999,1470.1722,-3.199969,-0.003444,-0.006215,0.028701
128,7,10,1473.7270,1470.1722,-2.616559,0.002746,0.002084,0.004120
129,7,10,1484.6522,1470.1722,-2.006599,0.020797,0.016948,0.013432
130,12,3,1497.7557,1509.6289,-2.104302,0.008017,0.006953,0.009740
131,12,3,1500.0053,1509.6289,-2.195533,0.014269,0.009830,0.022333
132,3,12,1509.9344,1509.6289,-3.693854,0.000000,0.000000,-0.000000
133,3,12,1516.1769,1509.6289,-2.362765,0.029832,0.025052,0.031822
134,6,11,1536.3871,1549.0851,-2.086342,0.000681,0.000404,0.001285
135,6,11,1537.3009,1549.0851,-2.118776,-0.012593,-0.013093,0.018842
136,11,6,1550.3796,1549.0851,-3.077951,0.000000,-0.000000,-0.000000
137,11,6,1552.1498,1549.0851,-2.703681,-0.001628,-0.008858,0.066672
138,11,6,1553.2791,1549.0851,-2.567444,0.000000,-0.000000,-0.000000
139,12,4,1572.3004,1578.6768,-2.393717,0.000334,0.000194,0.000922
140,4,12,1582.2733,1578.6768,-2.642418,0.020610,0.014754,0.031591
141,4,12,1584.7155,1578.6768,-2.417351,0.036077,0.032089,0.023435
142,9,9,1603.9244,1598.4045,-2.461755,0.001009,0.000620,0.001936
143,8,10,1616.9512,1618.1320,-3.136865,0.007033,0.004756,0.012141
144,10,8,1628.6914,1618.1320,-2.185372,0.023938,0.023065,0.025907
145,10,8,1629.2044,1618.1320,-2.164772,0.015255,0.014449,0.026233
146,10,8,1639.1569,1618.1320,-1.886279,0.018900,0.015878,0.026206
147,10,8,1639.7526,1618.1320,-1.874145,0.008428,0.007920,0.009808
148,10,8,1641.1022,1618.1320,-1.847849,0.006623,0.006709,-0.004939
149,10,8,1641.1074,1618.1320,-1.847750,0.007564,0.005583,0.012061
150,12,5,1644.0625,1667.4501,-1.853068,0.010161,0.007010,0.015455
151,12,5,1650.5348,1667.4501,-1.993774,0.000000,0.000000,-0.000000
152,12,5,1658.2322,1667.4501,-2.257424,0.043436,0.040087,0.047870
153,12,5,1663.5375,1667.4501,-2.629590,0.000104,0.000093,0.000123
154,1,13,1673.7309,1677.3136,-2.670407,0.009446,0.007666,0.012693
155,13,1,1689.5029,1677.3136,-2.138635,0.000725,0.000399,0.001888
156,2,13,1699.3275,1706.9039,-2.352745,0.011213,0.010680,-0.000342
157,2,13,1700.5317,1706.9039,-2.427922,0.003514,0.002597,0.005422
158,2,13,1705.9923,1706.9039,-3.272418,-0.000409,-0.000574,0.002078
159,13,2,1715.9263,1706.9039,-2.276890,0.018487,0.013686,0.028759
160,13,2,1723.2914,1706.9039,-2.017698,0.010866,0.008246,0.016723
161,13,2,1730.7210,1706.9039,-1.855320,0.000352,0.000210,0.001087
162,13,3,1745.5251,1756.2204,-2.215385,-0.000903,-0.000918,0.001145
163,3,13,1762.7613,1756.2204,-2.428942,0.000812,-0.000415,0.009646
164,3,13,1765.6659,1756.2204,-2.269354,0.013544,0.010226,0.020558
165,6,12,1769.5477,1775.9468,-2.443311,-0.010030,-0.010369,0.017024
166,12,6,1779.9353,1775.9468,-2.648623,0.004130,0.003502,0.005382
167,10,9,1801.3298,1785.8099,-2.060947,0.000205,0.000188,-0.000014
168,13,4,1812.1165,1825.2620,-2.142547,0.003261,0.002810,-0.000522
169,8,11,1825.9914,1825.2620,-3.398379,-0.001756,-0.002004,0.003087
170,8,11,1831.3821,1825.2620,-2.474565,0.000650,0.000375,0.005723
171,8,11,1833.3825,1825.2620,-2.351741,-0.001521,-0.001939,0.005513
172,8,11,1840.5200,1825.2620,-2.077829,0.013830,0.012491,0.016373
173,8,11,1841.1136,1825.2620,-2.061252,0.003486,0.003116,0.004212
174,8,11,1845.8120,1825.2620,-1.948513,-0.003991,-0.004173,0.004747
175,8,11,1847.9718,1825.2620,-1.905113,0.014504,0.011368,0.021474
176,8,11,1851.4362,1825.2620,-1.843452,-0.008039,-0.009039,0.015315
177,8,11,1859.9201,1825.2620,-1.721521,0.014904,0.012221,0.021550
178,7,12,1866.6475,1904.1646,-1.705476,0.011019,0.008196,0.019252
179,7,12,1867.4528,1904.1646,-1.714899,0.011205,0.010189,0.007113
180,7,12,1878.3929,1904.1646,-1.868562,0.005254,0.004416,0.006326
181,7,12,1897.7375,1904.1646,-2.471694,0.026430,0.021536,0.035333
182,13,5,1914.8669,1914.0272,-3.357817,0.001614,0.001543,-0.001395
183,13,5,1923.3875,1914.0272,-2.310659,-0.010712,-0.010808,0.014792
184,13,5,1926.2715,1914.0272,-2.194014,0.005919,0.004972,0.007829
185,1,14,1934.0990,1943.6150,-2.310156,0.016083,0.014092,0.012551
186,1,14,1935.7548,1943.6150,-2.393180,0.001719,0.001275,0.002578
187,14,1,1948.0603,1943.6150,-2.640709,0.000359,0.000236,0.000623
188,10,10,1970.0927,1973.2024,-2.802456,0.003863,0.003049,0.005424
189,10,10,1970.4495,1973.2024,-2.855375,-0.007226,-0.007261,0.007863
190,9,11,2002.6257,1992.9272,-2.312783,0.017310,0.014688,0.016369
191,9,11,2004.0231,1992.9272,-2.254326,-0.004094,-0.005190,0.019589
192,9,11,2006.2594,1992.9272,-2.174588,0.001460,0.001131,0.002153
193,14,3,2018.0093,2022.5141,-2.652221,0.018950,0.016388,0.007873
194,8,12,2046.3871,2052.1006,-2.555293,0.010361,0.006527,0.017917
195,14,4,2085.7908,2091.5489,-2.560187,0.004282,0.003069,0.006583
196,14,4,2087.9205,2091.5489,-2.760753,-0.000000,-0.000000,0.000000
197,14,4,2087.9727,2091.5489,-2.767047,0.027534,0.025687,0.024289
198,14,4,2090.4450,2091.5489,-3.277568,0.011406,0.008344,0.017415
199,4,14,2095.4767,2091.5489,-2.726317,0.029533,0.027047,0.033113
200,4,14,2096.1367,2091.5489,-2.658858,0.014370,0.013053,0.016344
201,4,14,2098.2693,2091.5489,-2.493072,0.003939,0.002055,0.018913
202,4,14,2104.0186,2091.5489,-2.224612,-0.012133,-0.013236,0.032090
203,4,14,2108.9351,2091.5489,-2.080263,0.000000,0.000000,-0.000000
204,4,14,2112.0687,2091.5489,-2.008295,0.008531,0.006296,0.013383
205,4,14,2113.2049,2091.5489,-1.984889,0.005958,0.004930,0.008327
206,13,7,2125.0272,2150.7202,-1.922769,0.011837,0.008678,0.029724
207,13,7,2134.3895,2150.7202,-2.119580,0.000000,-0.000000,-0.000000
208,13,7,2139.8128,2150.7202,-2.294863,0.021114,0.018865,0.024162
209,13,7,2142.1980,2150.7202,-2.402036,0.004966,0.003934,0.005999
210,7,13,2155.8833,2150.7202,-2.619669,0.024464,0.019806,0.023883
211,5,14,2181.4402,2180.3053,-3.283585,0.005673,0.005121,0.000915
212,5,14,2181.6408,2180.3053,-3.212902,0.015160,0.013321,0.009467
213,5,14,2191.2872,2180.3053,-2.297841,0.001158,0.000971,0.001526
214,5,14,2191.5835,2180.3053,-2.286281,0.000000,-0.000000,-0.000000
215,5,14,2192.8288,2180.3053,-2.240793,0.000000,-0.000000,-0.000000
216,9,12,2201.2018,2219.7517,-2.077961,0.000390,0.000178,0.001798
217,9,12,2203.6964,2219.7517,-2.140686,0.010047,0.007698,0.018345
218,9,12,2209.5720,2219.7517,-2.338567,0.001083,0.000898,0.001342
219,12,9,2222.0692,2219.7517,-2.981288,0.002852,0.002287,0.003795
220,15,1,2226.7667,2229.6132,-2.893910,0.019545,0.016233,0.024580
221,1,15,2234.2387,2229.6132,-2.683071,0.001499,0.001225,0.002000
222,1,15,2239.2259,2229.6132,-2.365384,0.004856,0.003851,0.006422
223,15,2,2257.0194,2259.1975,-3.015869,0.000866,0.000618,0.001326
224,2,15,2261.4682,2259.1975,-2.997812,0.000652,0.000571,0.000416
225,14,6,2276.0726,2288.7815,-2.255495,0.003816,0.003056,0.004955
226,14,6,2278.2161,2288.7815,-2.335718,0.000000,0.000000,0.000000
227,14,6,2284.2593,2288.7815,-2.704256,0.000000,0.000000,0.000000
228,6,14,2289.7396,2288.7815,-3.378210,0.008194,0.007299,0.012832
229,13,8,2297.1378,2298.6428,-3.183947,-0.011571,-0.019168,0.062575
230,13,8,2298.4865,2298.6428,-4.167531,0.014088,0.011741,0.018241
231,3,15,2327.1225,2308.5040,-2.093385,0.009789,0.009147,0.007975
232,15,4,2360.0336,2377.5315,-2.133140,0.013886,0.011756,0.014055
233,15,4,2365.2673,2377.5315,-2.287485,0.000245,0.000200,0.000558
234,15,4,2370.6481,2377.5315,-2.538320,0.004110,0.003287,0.005437
235,11,11,2388.5006,2387.3925,-3.333317,0.000485,-0.002432,0.029383
236,11,11,2392.4895,2387.3925,-2.670606,0.000578,0.000415,0.000874
237,10,12,2403.3483,2407.1142,-2.805622,0.007019,0.005589,0.009582
238,12,10,2407.7783,2407.1142,-3.559299,-0.009905,-0.009908,0.011751
239,7,14,2440.9473,2416.9751,-2.003563,0.000000,0.000000,0.000000
240,5,15,2458.0521,2466.2787,-2.476825,0.000390,-0.000001,0.004204
241,9,13,2466.3573,2466.2787,-4.496347,-0.000793,-0.002460,0.019146
242,9,13,2468.1678,2466.2787,-3.115786,0.002816,0.000781,0.027418
243,9,13,2471.6932,2466.2787,-2.658481,0.015865,0.012196,0.022526
244,9,13,2500.5687,2466.2787,-1.856874,0.006322,0.004489,0.010114
245,14,8,2516.5258,2564.8831,-1.724605,0.012117,0.010255,0.014233
246,8,14,2567.7455,2564.8831,-2.952345,-0.000448,-0.000688,0.001615
247,15,6,2570.8533,2574.7434,-2.820778,0.009544,0.006842,0.023575
248,12,11,2601.0269,2614.1840,-2.298174,0.001517,0.001476,-0.001301
249,12,11,2605.5546,2614.1840,-2.481351,-0.000000,-0.000000,0.000000
250,12,11,2605.6786,2614.1840,-2.487637,0.003407,0.002772,0.004432
251,11,12,2620.7200,2614.1840,-2.602030,0.002165,0.001709,0.002950
252,11,12,2629.5007,2614.1840,-2.232174,0.000066,0.000059,0.000080
253,11,12,2632.9097,2614.1840,-2.144900,0.000000,0.000000,0.000000
254,13,10,2634.9024,2653.6241,-2.151495,0.008956,0.008015,0.010032
255,13,10,2635.9127,2653.6241,-2.175587,-0.000056,-0.000058,0.000315
256,13,10,2636.4524,2653.6241,-2.189027,0.004539,0.004109,0.005139
257,13,10,2644.5799,2653.6241,-2.467467,0.006518,0.005884,0.008049
258,13,10,2645.0471,2653.6241,-2.490501,0.009710,0.008749,0.011561
259,13,10,2645.8660,2653.6241,-2.534085,0.011963,0.010835,0.013235
260,13,10,2647.1512,2653.6241,-2.612742,0.005799,0.005214,0.006522
261,10,13,2658.5849,2653.6241,-2.728288,0.005090,0.004644,0.002005
262,10,13,2662.0025,2653.6241,-2.500679,0.031623,0.028759,0.037701
263,10,13,2662.2108,2653.6241,-2.490013,0.001778,0.001609,0.002043
264,10,13,2662.6337,2653.6241,-2.469134,0.000313,0.000281,0.000360
265,15,7,2679.4936,2702.9234,-2.062066,0.000000,-0.000000,0.000000
266,15,7,2682.3548,2702.9234,-2.118629,0.007075,0.006295,0.007916
267,15,7,2683.8245,2702.9234,-2.150825,0.000000,0.000000,0.000000
268,15,7,2690.4083,2702.9234,-2.334399,0.004969,0.005155,0.000234
269,15,7,2699.9016,2702.9234,-2.951569,-0.000000,-0.000000,-0.000000
270,7,15,2712.2693,2702.9234,-2.461215,0.000000,0.000000,-0.000000
271,7,15,2715.0800,2702.9234,-2.347023,0.000000,0.000000,-0.000000
272,7,15,2715.3693,2702.9234,-2.336809,-0.000000,-0.000000,0.000000
273,14,9,2730.0839,2732.5026,-3.052991,0.000000,0.000000,-0.000000
274,9,14,2736.0824,2732.5026,-2.882693,-0.000000,0.000000,-0.000000
275,9,14,2737.3326,2732.5026,-2.752608,0.016673,0.013787,0.021582
276,9,14,2749.2543,2732.5026,-2.212501,-0.000000,-0.000000,0.000000
277,9,14,2750.7146,2732.5026,-2.176201,0.001462,0.000938,0.005730
278,9,14,2761.8753,2732.5026,-1.968616,0.000000,-0.000000,0.000000
279,9,14,2762.8650,2732.5026,-1.954223,0.009775,0.008693,0.011809
280,9,14,2765.7249,2732.5026,-1.915130,0.000000,0.000000,-0.000000
281,9,14,2772.6416,2732.5026,-1.832994,0.000000,0.000000,-0.000000
282,12,12,2787.0939,2840.9567,-1.722176,0.006665,0.005648,0.007595
283,12,12,2806.9961,2840.9567,-1.922490,0.019014,0.016752,0.021474
284,12,12,2808.8414,2840.9567,-1.946753,0.007664,0.006636,0.008806
285,12,12,2830.6082,2840.9567,-2.438591,0.012346,0.010366,0.015071
286,12,12,2839.3952,2840.9567,-3.259933,0.000000,0.000000,0.000000
287,15,8,2854.9104,2850.8159,-2.842770,-0.000000,-0.000000,0.000000
288,11,13,2862.2057,2860.6751,-3.271607,0.002888,0.002490,0.003514
289,11,13,2869.6162,2860.6751,-2.505076,0.000689,0.000320,0.003091
290,11,13,2872.6200,2860.6751,-2.379285,0.015333,0.013033,0.019159
291,11,13,2888.1023,2860.6751,-2.018287,-0.000290,-0.000437,0.003600
292,14,10,2913.3798,2919.8296,-2.655809,-0.000000,-0.000000,-0.000000
293,14,10,2918.0588,2919.8296,-3.217171,0.020477,0.019494,-0.006126
294,10,14,2945.9991,2919.8296,-2.047562,0.012074,0.010834,0.014598
295,10,14,2946.4866,2919.8296,-2.039546,0.000000,-0.000000,0.000000
296,9,15,2977.3990,3018.4176,-1.866798,-0.003373,-0.003456,0.005843
297,9,15,2978.3280,3018.4176,-1.876747,0.003578,0.003034,0.009421
298,9,15,2984.8630,3018.4176,-1.954026,0.000000,0.000000,0.000000
299,9,15,2987.5526,3018.4176,-1.990313,0.008738,0.007117,0.010800
300,9,15,3016.7075,3018.4176,-3.246746,0.003603,0.002613,0.005208
301,15,9,3033.5723,3018.4176,-2.299234,-0.005421,-0.006514,0.015286
302,13,12,3078.8066,3087.4271,-2.554063,0.009312,0.008144,0.011120
303,12,13,3094.5876,3087.4271,-2.634652,0.005680,0.004608,0.007412
304,12,13,3098.2786,3087.4271,-2.454108,0.009618,0.008976,-0.004513
305,14,11,3109.3986,3126.8603,-2.253022,0.004392,0.003682,0.005353
306,14,11,3117.9149,3126.8603,-2.543510,0.021556,0.019456,0.008937
307,11,14,3143.9237,3126.8603,-2.263044,0.006825,0.005416,0.009145
308,11,14,3147.8534,3126.8603,-2.173033,0.012790,0.012789,-0.001877
309,11,14,3162.3392,3126.8603,-1.945138,0.004697,0.003658,0.010470
310,10,15,3185.0662,3205.7250,-2.190821,0.011244,0.009293,0.013784
311,15,10,3211.7801,3205.7250,-2.723802,0.001127,0.000878,0.001514
312,15,10,3226.5811,3205.7250,-2.186692,0.011217,0.011368,0.009004
313,13,13,3280.1368,3333.8752,-1.792665,0.005567,0.004684,0.006423
314,13,13,3287.3813,3333.8752,-1.855554,0.008616,0.007825,-0.003195
315,13,13,3297.5492,3333.8752,-1.962732,0.002697,0.002248,0.003188
316,13,13,3308.4838,3333.8752,-2.118263,0.003274,0.002771,0.003873
317,12,14,3364.3393,3353.5900,-2.494132,0.004103,0.004496,-0.001030
318,11,15,3399.4294,3412.7338,-2.409107,0.000049,0.000041,0.000061
319,15,11,3449.2799,3412.7338,-1.970262,0.000000,0.000000,-0.000000
320,15,11,3451.6799,3412.7338,-1.942639,0.002344,0.002026,0.002916
321,15,11,3489.2296,3412.7338,-1.649465,-0.000451,-0.000655,0.003795
322,15,11,3499.8708,3412.7338,-1.592900,0.001994,0.001777,0.002537
323,14,13,3517.4688,3600.0139,-1.639613,0.011507,0.010991,0.010896
324,14,13,3517.8226,3600.0139,-1.641478,0.009430,0.009074,0.009011
325,14,13,3518.2536,3600.0139,-1.643762,-0.000000,0.000000,0.000000
326,14,13,3518.4378,3600.0139,-1.644741,0.000401,0.000287,0.001492
327,14,13,3526.6446,3600.0139,-1.690790,-0.000000,-0.000000,0.000000
328,14,13,3527.5435,3600.0139,-1.696143,-0.000000,-0.000000,0.000000
329,14,13,3527.7422,3600.0139,-1.697336,0.000793,0.000766,0.000762
330,14,13,3529.6917,3600.0139,-1.709212,0.000586,0.000566,0.000565
331,14,13,3534.8885,3600.0139,-1.742553,0.005984,0.005881,0.005705
332,14,13,3535.4382,3600.0139,-1.746235,0.006394,0.006218,0.005670
333,14,13,3535.5097,3600.0139,-1.746716,-0.000000,-0.000000,0.000000
334,14,13,3535.5309,3600.0139,-1.746859,0.000556,0.000543,0.000534
335,14,13,3536.3914,3600.0139,-1.752693,0.007745,0.007541,0.007446
336,14,13,3536.4666,3600.0139,-1.753207,0.010955,0.010660,0.010547
337,14,13,3538.5103,3600.0139,-1.767404,0.005422,0.005382,0.006213
338,14,13,3539.0038,3600.0139,-1.770902,0.000828,0.000839,0.000791
339,14,13,3541.8777,3600.0139,-1.791858,0.000000,0.000000,0.000000
340,14,13,3541.9261,3600.0139,-1.792219,0.004899,0.004795,0.004714
341,14,13,3542.9767,3600.0139,-1.800146,0.000624,0.000621,0.000686
342,14,13,3543.1253,3600.0139,-1.801279,0.006781,0.006778,0.005398
343,14,13,3544.7944,3600.0139,-1.814211,0.007865,0.007875,0.007428
344,14,13,3544.8623,3600.0139,-1.814746,-0.000000,0.000000,0.000000
345,14,13,3547.2573,3600.0139,-1.834027,0.000739,0.000716,0.000165
346,14,13,3547.8822,3600.0139,-1.839202,0.000365,0.000345,0.000528
347,14,13,3548.5877,3600.0139,-1.845120,0.000905,0.000910,0.000854
348,14,13,3548.6400,3600.0139,-1.845562,0.009902,0.009958,0.009349
349,14,13,3550.6065,3600.0139,-1.862512,-0.000000,-0.000000,0.000000
350,14,13,3551.1254,3600.0139,-1.867097,0.000977,0.000964,0.001343
351,14,13,3551.1673,3600.0139,-1.867470,-0.000000,-0.000000,0.000000
352,14,13,3551.3613,3600.0139,-1.869198,-0.000000,-0.000000,0.000000
