mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
80,15,11,3423.2092,3412.7338,-2.512932,-0.000000,0.000000
81,15,11,3423.2092,3412.7338,-2.512932,0.000000,0.000000
82,15,15,4320.7901,4437.6877,-1.579351,0.000210,0.000503
83,15,15,5640.4916,4437.6877,-0.566962,0.003315,0.016716
84,15,15,5640.4916,4437.6877,-0.566962,0.003315,0.016716
85,15,15,5658.2197,4437.6877,-0.560608,0.005927,0.029107
86,15,15,5666.4876,4437.6877,-0.557676,0.000402,0.002082
87,15,15,5703.2041,4437.6877,-0.544889,0.003585,0.018031
88,15,15,5703.2041,4437.6877,-0.544889,0.003585,0.018031
89,15,15,5738.6789,4437.6877,-0.532882,0.014516,0.065809
90,15,15,5780.1836,4437.6877,-0.519244,0.033030,0.134314
91,15,15,5846.2116,4437.6877,-0.498393,0.004042,0.020130
92,15,15,5846.2116,4437.6877,-0.498393,0.004042,0.020130
93,15,15,5889.3536,4437.6877,-0.485290,0.028895,0.117281
94,15,15,6018.7950,4437.6877,-0.448195,0.002584,0.013135
95,15,15,6087.4680,4437.6877,-0.429731,0.032556,0.129229
96,15,15,6087.4680,4437.6877,-0.429731,0.032556,0.129229
97,15,15,6146.6109,4437.6877,-0.414434,0.000602,0.003009
98,15,15,6401.7068,4437.6877,-0.354011,0.019043,0.079283
99,15,15,6401.7068,4437.6877,-0.354011,0.019043,0.079283
100,15,15,6636.2946,4437.6877,-0.305009,0.001278,0.006924
101,15,15,61731.7872,4437.6877,1.110953,0.000000,0.000000
102,15,15,61732.0712,4437.6877,1.110955,0.000000,0.000000
103,15,15,61732.0991,4437.6877,1.110956,0.000000,0.000000
104,15,15,61732.0991,4437.6877,1.110956,-0.000000,0.000000
105,15,15,61732.1415,4437.6877,1.110956,-0.000000,0.000000
106,15,15,61732.6474,4437.6877,1.110960,0.000000,0.000000
107,15,15,61732.7071,4437.6877,1.110960,0.000000,0.000000
108,15,15,61732.7071,4437.6877,1.110960,0.000000,0.000000
109,15,15,61733.3320,4437.6877,1.110965,0.000000,0.000000
110,15,15,61733.7296,4437.6877,1.110968,0.000000,0.000000
111,15,15,61734.1848,4437.6877,1.110971,0.000000,0.000000
112,15,15,61734.1848,4437.6877,1.110971,0.000000,0.000000
113,15,15,61734.2753,4437.6877,1.110972,0.000000,0.000000
114,15,15,61734.2999,4437.6877,1.110972,0.000000,0.000000
115,15,15,61734.2999,4437.6877,1.110972,0.000000,0.000000
116,15,15,61734.3608,4437.6877,1.110973,0.000000,0.000000
117,15,15,61734.7524,4437.6877,1.110976,0.000000,0.000000
118,15,15,61734.8954,4437.6877,1.110977,0.000000,0.000000
119,15,15,61734.8954,4437.6877,1.110977,0.000000,0.000000
120,15,15,61734.9432,4437.6877,1.110977,0.000000,0.000000
121,15,15,61736.0129,4437.6877,1.110985,0.000000,0.000000
122,15,15,61736.3981,4437.6877,1.110988,-0.000000,0.000000
123,15,15,61736.3981,4437.6877,1.110988,0.000000,0.000000
124,15,15,61737.7421,4437.6877,1.110998,0.000000,0.000000
125,15,15,61738.8911,4437.6877,1.111007,0.000000,0.000000
126,15,15,61740.6198,4437.6877,1.111020,0.000000,0.000000
127,15,15,61740.6198,4437.6877,1.111020,0.000000,0.000000
128,15,15,61742.8429,4437.6877,1.111037,0.000000,0.000000
129,15,15,61747.1095,4437.6877,1.111069,-0.000000,0.000000
130,15,15,61749.9046,4437.6877,1.111090,0.000000,0.000000
131,15,15,61751.0494,4437.6877,1.111099,0.000000,0.000000
132,15,15,61751.0494,4437.6877,1.111099,0.000000,0.000000
133,15,15,61777.6946,4437.6877,1.111301,0.000000,0.000000
134,15,15,61777.6946,4437.6877,1.111301,0.000000,0.000000
135,15,15,61780.3897,4437.6877,1.111321,0.000000,0.000000
136,15,15,61792.9270,4437.6877,1.111416,0.000000,0.000000
137,15,15,61921.5404,4437.6877,1.112389,0.000000,0.000000
138,15,15,61923.1728,4437.6877,1.112401,-0.000000,0.000000
139,15,15,61959.6926,4437.6877,1.112677,0.000000,0.000000
140,15,15,61959.6926,4437.6877,1.112677,0.000000,0.000000
141,15,15,77619.0605,4437.6877,1.217244,0.000000,0.000000
142,15,15,78327.7662,4437.6877,1.221429,0.000000,0.000000
143,15,15,78849.1536,4437.6877,1.224483,0.000000,0.000000
144,15,15,78849.1536,4437.6877,1.224483,0.000000,0.000000
145,15,15,80482.1023,4437.6877,1.233911,0.000000,0.000000
146,15,15,81757.7121,4437.6877,1.241135,0.000000,0.000000
147,15,15,85031.0048,4437.6877,1.259142,0.000000,0.000000
148,15,15,85031.0048,4437.6877,1.259142,0.000000,0.000000
149,15,15,87304.1534,4437.6877,1.271222,0.000000,0.000000
150,15,15,87305.2010,4437.6877,1.271228,0.000000,0.000000
151,15,15,87305.9180,4437.6877,1.271231,0.000000,0.000000
152,15,15,87305.9180,4437.6877,1.271231,0.000000,0.000000
153,15,15,89898.9187,4437.6877,1.284612,-0.000000,0.000000
154,15,15,91269.4076,4437.6877,1.291522,0.000000,0.000000
155,15,15,97905.5894,4437.6877,1.323506,0.000000,0.000000
156,15,15,97905.5894,4437.6877,1.323506,0.000000,0.000000
157,15,15,106270.0808,4437.6877,1.360729,0.000000,0.000000
158,15,15,107783.9346,4437.6877,1.367138,0.000000,0.000000
159,15,15,117808.9737,4437.6877,1.407346,0.000000,0.000000
160,15,15,117808.9737,4437.6877,1.407346,0.000000,0.000000
161,15,15,128816.3773,4437.6877,1.447589,0.000000,0.000000
162,15,15,130542.7628,4437.6877,1.453576,0.002164,3.396960
163,15,15,131575.7514,4437.6877,1.457119,0.000000,0.000000
164,15,15,132084.3933,4437.6877,1.458853,0.000000,0.000000
165,15,15,132156.4448,4437.6877,1.459098,0.000000,0.000000
166,15,15,132156.4448,4437.6877,1.459098,0.000000,0.000000
167,15,15,132340.9814,4437.6877,1.459725,0.000000,0.000000
168,15,15,132923.3095,4437.6877,1.461698,0.000000,0.000000
169,15,15,133491.2376,4437.6877,1.463613,0.000000,0.000000
170,15,15,133491.2376,4437.6877,1.463613,0.000000,0.000000
171,15,15,134382.7316,4437.6877,1.466603,-0.000000,0.000000
172,15,15,135139.2889,4437.6877,1.469124,0.000000,0.000000
173,15,15,136543.2785,4437.6877,1.473764,0.000000,0.000000
174,15,15,136543.2785,4437.6877,1.473764,0.000000,0.000000
175,15,15,138432.0985,4437.6877,1.479930,0.000000,0.000000
176,15,15,139409.6916,4437.6877,1.483087,0.000000,0.000000
177,15,15,141207.7824,4437.6877,1.488834,0.000210,3.038120
178,15,15,141207.7824,4437.6877,1.488834,0.000210,3.038120
179,15,15,141938.7773,4437.6877,1.491149,0.000000,0.000000
180,15,15,141938.7773,4437.6877,1.491149,0.000000,0.000000
181,15,15,144880.4536,4437.6877,1.500343,0.000000,0.000000
182,15,15,146173.8706,4437.6877,1.504324,0.000000,-0.000000
183,15,15,149112.7925,4437.6877,1.513237,0.000000,0.000000
184,15,15,149223.3889,4437.6877,1.513569,0.000000,0.000000
185,15,15,149223.3889,4437.6877,1.513569,0.000000,0.000000
186,15,15,151054.2531,4437.6877,1.519026,0.000000,0.000000
187,15,15,151517.2515,4437.6877,1.520396,0.000000,0.000000
188,15,15,153176.6302,4437.6877,1.525268,0.000000,0.000000
189,15,15,153370.1405,4437.6877,1.525833,0.000000,0.000000
190,15,15,153370.1405,4437.6877,1.525833,0.000000,0.000000
191,15,15,406968.2187,4437.6877,1.957642,0.000000,0.000000
192,15,15,406968.2187,4437.6877,1.957642,0.000000,0.000000
193,15,15,722995.3473,4437.6877,2.209305,0.000000,0.000000
194,15,15,724526.8625,4437.6877,2.210230,0.010310,2.667118
195,15,15,724765.4751,4437.6877,2.210373,0.000000,0.000000
196,15,15,726050.9655,4437.6877,2.211148,0.001604,1.990026
197,15,15,980103.7793,4437.6877,2.342144,0.014812,2.976088
198,15,15,980103.7793,4437.6877,2.342144,0.014812,2.976088
199,15,15,982819.9224,4437.6877,2.343352,0.020664,2.575168
200,15,15,982819.9224,4437.6877,2.343352,0.020664,2.575168
201,15,15,1170666.7139,4437.6877,2.419627,0.000000,0.000000
202,15,15,1171044.8464,4437.6877,2.419768,-0.010133,3.060443
203,15,15,1174159.9243,4437.6877,2.420926,0.000742,1.840268
204,15,15,1174463.6119,4437.6877,2.421039,0.002492,2.103161
205,15,15,1307572.8306,4437.6877,2.467833,0.000000,0.000000
206,15,15,1307572.8306,4437.6877,2.467833,0.000000,0.000000
207,15,15,1311543.9779,4437.6877,2.469154,0.035560,2.696328
208,15,15,1311543.9779,4437.6877,2.469154,0.035560,2.696328
209,15,15,1339107.6042,4437.6877,2.478217,-0.000000,0.000000
210,15,15,1339107.6042,4437.6877,2.478217,0.000000,0.000000
211,15,15,1403804.7638,4437.6877,2.498775,0.000000,0.000000
212,15,15,1404016.2740,4437.6877,2.498841,0.000000,0.000000
213,15,15,1408152.6422,4437.6877,2.500122,0.014849,2.495345
214,15,15,1408323.2601,4437.6877,2.500175,0.040718,2.727625
215,15,15,1470960.3398,4437.6877,2.519132,0.000000,0.000000
216,15,15,1470960.3398,4437.6877,2.519132,0.000000,0.000000
217,15,15,1475534.0359,4437.6877,2.520484,0.003770,2.191673
218,15,15,1475534.0359,4437.6877,2.520484,0.003770,2.191673
219,15,15,1516531.3456,4437.6877,2.532422,0.000000,0.000000
220,15,15,1516684.5202,4437.6877,2.532466,0.000000,0.000000
221,15,15,1521286.6398,4437.6877,2.533786,0.004674,2.238534
222,15,15,1521410.8353,4437.6877,2.533821,0.038954,2.716435
223,15,15,1546075.3404,4437.6877,2.540826,0.000000,0.000000
224,15,15,1546075.3404,4437.6877,2.540826,0.000000,0.000000
225,15,15,1550923.5223,4437.6877,2.542189,0.003414,2.169533
226,15,15,1550923.5223,4437.6877,2.542189,0.003414,2.169533
227,15,15,1562529.8469,4437.6877,2.545436,0.000000,0.000000
228,15,15,1562661.9054,4437.6877,2.545473,0.000000,0.000000
229,15,15,1567450.5939,4437.6877,2.546806,0.000000,0.000000
230,15,15,1567557.8553,4437.6877,2.546836,0.000000,0.000000
231,15,15,1567913.6523,4437.6877,2.546934,0.000000,0.000000
232,15,15,1567913.6523,4437.6877,2.546934,0.000000,0.000000
233,15,15,1572846.1903,4437.6877,2.548302,0.006584,2.313674
234,15,15,1572846.1903,4437.6877,2.548302,0.006584,2.313674
235,15,15,1826557.7201,4437.6877,2.613420,0.000000,0.000000
236,15,15,1827457.6469,4437.6877,2.613635,0.000000,0.000000
237,15,15,1827538.4912,4437.6877,2.613654,0.004036,2.568853
238,15,15,1828255.1698,4437.6877,2.613825,0.001041,1.826956
239,15,15,2188463.4833,4437.6877,2.692101,0.000000,0.000000
240,15,15,2188463.4833,4437.6877,2.692101,0.000000,0.000000
241,15,15,2189775.6527,4437.6877,2.692362,0.000162,1.804664
242,15,15,2189775.6527,4437.6877,2.692362,0.000162,1.804664
243,15,15,2446930.3506,4437.6877,2.740677,0.000000,0.000000
244,15,15,2447114.7165,4437.6877,2.740709,0.000000,0.000000
245,15,15,2448602.3041,4437.6877,2.740974,0.025178,2.912928
246,15,15,2448735.0818,4437.6877,2.740997,0.009597,2.719606
247,15,15,2497442.2372,4437.6877,2.749566,0.000000,0.000000
248,15,15,2497442.2372,4437.6877,2.749566,0.000000,0.000000
249,15,15,2629041.1474,4437.6877,2.771907,0.000000,0.000000
250,15,15,2629041.1474,4437.6877,2.771907,0.000000,0.000000
251,15,15,2630913.5430,4437.6877,2.772217,0.012333,2.750304
252,15,15,2630913.5430,4437.6877,2.772217,0.012333,2.750304
253,15,15,2755610.0078,4437.6877,2.792361,0.000000,0.000000
254,15,15,2755710.8251,4437.6877,2.792377,0.000000,0.000000
255,15,15,2757650.7857,4437.6877,2.792683,0.002669,2.413059
256,15,15,2757723.4395,4437.6877,2.792695,0.000132,1.895413
257,15,15,2841837.9256,4437.6877,2.805764,0.000000,0.000000
258,15,15,2841837.9256,4437.6877,2.805764,0.000000,0.000000
259,15,15,2843968.2013,4437.6877,2.806090,0.000354,1.972955
260,15,15,2843968.2013,4437.6877,2.806090,0.000354,1.972955
261,15,15,2897420.0412,4437.6877,2.814189,0.000000,0.000000
262,15,15,2897495.7421,4437.6877,2.814200,0.000000,0.000000
263,15,15,2899627.0797,4437.6877,2.814520,0.000000,0.000000
264,15,15,2899682.1785,4437.6877,2.814529,-0.000000,0.000000
265,15,15,2928637.5395,4437.6877,2.818850,0.000000,0.000000
266,15,15,2928637.5395,4437.6877,2.818850,0.000000,0.000000
267,15,15,2930871.2664,4437.6877,2.819182,0.021679,2.877292
268,15,15,2930871.2664,4437.6877,2.819182,0.021679,2.877292
269,15,15,2938656.1262,4437.6877,2.820336,0.000000,0.000000
270,15,15,2938690.8468,4437.6877,2.820341,0.000000,0.000000
271,15,15,2940915.8031,4437.6877,2.820670,0.004256,2.514952
272,15,15,2940941.1396,4437.6877,2.820674,0.000728,2.074808
273,15,15,2992617.7578,4437.6877,2.828250,0.000000,0.000000
274,15,15,2993159.5732,4437.6877,2.828329,0.000000,0.000000
275,15,15,2993313.0325,4437.6877,2.828351,0.000000,0.000000
276,15,15,2993707.7168,4437.6877,2.828408,0.000000,0.000000
277,15,15,3347341.4720,4437.6877,2.876967,0.000000,0.000000
278,15,15,3347341.4720,4437.6877,2.876967,0.000000,0.000000
279,15,15,3348108.4037,4437.6877,2.877067,0.010910,2.899427
280,15,15,3348108.4037,4437.6877,2.877067,0.010910,2.899427
281,15,15,3587994.3899,4437.6877,2.907158,0.000000,0.000000
282,15,15,3587994.3899,4437.6877,2.907158,0.000000,0.000000
283,15,15,3596711.8903,4437.6877,2.908213,0.000000,0.000000
284,15,15,3596828.5199,4437.6877,2.908227,0.000000,0.000000
285,15,15,3597697.3733,4437.6877,2.908332,0.000000,0.000000
286,15,15,3597773.1302,4437.6877,2.908341,0.012578,2.930118
287,15,15,3770266.5719,4437.6877,2.928704,0.000000,0.000000
288,15,15,3770266.5719,4437.6877,2.928704,0.000000,0.000000
289,15,15,3771364.9304,4437.6877,2.928830,0.000000,0.000000
290,15,15,3771364.9304,4437.6877,2.928830,0.000000,0.000000
291,15,15,3888309.5342,4437.6877,2.942108,-0.000000,0.000000
292,15,15,3888373.5475,4437.6877,2.942115,0.000000,0.000000
293,15,15,3889508.4519,4437.6877,2.942242,0.000000,0.000000
294,15,15,3889549.5006,4437.6877,2.942247,0.000000,0.000000
295,15,15,3964546.2709,4437.6877,2.950550,0.000000,0.000000
296,15,15,3964546.2709,4437.6877,2.950550,0.000000,0.000000
297,15,15,3965790.4349,4437.6877,2.950687,0.005866,2.761959
298,15,15,3965790.4349,4437.6877,2.950687,0.005866,2.761959
299,15,15,4007238.1233,4437.6877,2.955207,0.000000,0.000000
300,15,15,4007288.7998,4437.6877,2.955213,0.000000,0.000000
301,15,15,4008523.3234,4437.6877,2.955347,0.029583,3.125329
302,15,15,4008556.1131,4437.6877,2.955350,0.039611,3.193862
303,15,15,4012902.9594,4437.6877,2.955821,0.000000,0.000000
304,15,15,4013251.9084,4437.6877,2.955859,0.000000,0.000000
305,15,15,4013389.6628,4437.6877,2.955874,0.000000,0.000000
306,15,15,4013624.9108,4437.6877,2.955900,0.000000,0.000000
307,15,15,4021014.1462,4437.6877,2.956699,0.000000,0.000000
308,15,15,4021014.1462,4437.6877,2.956699,0.000000,0.000000
309,15,15,4022312.8256,4437.6877,2.956840,0.030933,3.135695
310,15,15,4022312.8256,4437.6877,2.956840,0.030933,3.135695
311,15,15,4312371.6902,4437.6877,2.987112,0.000000,0.000000
312,15,15,4312371.6902,4437.6877,2.987112,0.000000,0.000000
313,15,15,4312854.0355,4437.6877,2.987161,0.000000,0.000000
314,15,15,4312854.0355,4437.6877,2.987161,0.000000,0.000000
315,15,15,4489167.1030,4437.6877,3.004580,0.000000,0.000000
316,15,15,4489167.1030,4437.6877,3.004580,0.000000,0.000000
317,15,15,4520459.5915,4437.6877,3.007599,0.000000,0.000000
318,15,15,4520538.3239,4437.6877,3.007607,0.000000,0.000000
319,15,15,4521084.9983,4437.6877,3.007659,0.000000,0.000000
320,15,15,4521131.9683,4437.6877,3.007664,0.000000,0.000000
321,15,15,4662139.7849,4437.6877,3.021015,0.000000,0.000000
322,15,15,4662139.7849,4437.6877,3.021015,0.000000,0.000000
323,15,15,4662833.7604,4437.6877,3.021080,0.000000,0.000000
324,15,15,4662833.7604,4437.6877,3.021080,0.000000,0.000000
325,15,15,4753529.9427,4437.6877,3.029454,0.000000,0.000000
326,15,15,4753574.7831,4437.6877,3.029458,0.000000,0.000000
327,15,15,4754287.0470,4437.6877,3.029523,0.000000,0.000000
328,15,15,4754313.1740,4437.6877,3.029525,0.000000,0.000000
329,15,15,4804795.2223,4437.6877,3.034117,0.000000,0.000000
330,15,15,4804795.2223,4437.6877,3.034117,0.000000,0.000000
331,15,15,4805572.7806,4437.6877,3.034187,0.033261,3.282753
332,15,15,4805572.7806,4437.6877,3.034187,0.033261,3.282753
333,15,15,4821278.7854,4437.6877,3.035606,0.000000,0.000000
334,15,15,4821298.1312,4437.6877,3.035607,0.000000,0.000000
335,15,15,4822085.5272,4437.6877,3.035678,0.000000,0.000000
336,15,15,4822096.8647,4437.6877,3.035679,0.065139,3.417568
337,15,15,4823815.7863,4437.6877,3.035834,0.000000,0.000000
338,15,15,4824047.5731,4437.6877,3.035855,0.000000,0.000000
339,15,15,4824145.7139,4437.6877,3.035864,0.000000,0.000000
340,15,15,4824292.6590,4437.6877,3.035877,0.000000,0.000000
341,15,15,5056857.0524,4437.6877,3.056343,0.000000,0.000000
342,15,15,5056857.0524,4437.6877,3.056343,0.000000,0.000000
343,15,15,5057171.5445,4437.6877,3.056370,0.000000,0.000000
344,15,15,5057171.5445,4437.6877,3.056370,0.000000,0.000000
345,15,15,5184023.1111,4437.6877,3.067138,0.000000,0.000000
346,15,15,5184023.1111,4437.6877,3.067138,0.000000,0.000000
347,15,15,5215312.6426,4437.6877,3.069754,0.000000,0.000000
348,15,15,5215366.7961,4437.6877,3.069758,0.000000,0.000000
349,15,15,5215722.1216,4437.6877,3.069788,0.000000,0.000000
350,15,15,5215752.1684,4437.6877,3.069791,0.000000,0.000000
351,15,15,5317621.2867,4437.6877,3.078198,0.000000,0.000000
352,15,15,5317621.2867,4437.6877,3.078198,0.000000,0.000000
353,15,15,5318071.3404,4437.6877,3.078235,0.000000,0.000000
354,15,15,5318071.3404,4437.6877,3.078235,0.000000,0.000000
355,15,15,5374939.8739,4437.6877,3.082858,0.000000,0.000000
356,15,15,5374973.2958,4437.6877,3.082861,0.000000,0.000000
357,15,15,5375426.8342,4437.6877,3.082898,0.000000,0.000000
358,15,15,5375444.9392,4437.6877,3.082899,0.000000,0.000000
359,15,15,5393411.3450,4437.6877,3.084349,0.000000,0.000000
360,15,15,5393411.3450,4437.6877,3.084349,0.000000,0.000000
361,15,15,5393917.1259,4437.6877,3.084390,0.000000,0.000000
362,15,15,5393917.1259,4437.6877,3.084390,0.000000,0.000000
363,15,15,5434206.6221,4437.6877,3.087625,0.000000,0.000000
364,15,15,5434362.4456,4437.6877,3.087637,0.000000,0.000000
365,15,15,5434420.9185,4437.6877,3.087642,0.000000,0.000000
366,15,15,5434515.1260,4437.6877,3.087649,0.000000,0.000000
367,15,15,5604646.5150,4437.6877,3.101047,0.000000,0.000000
368,15,15,5604646.5150,4437.6877,3.101047,0.000000,0.000000
369,15,15,5604854.0334,4437.6877,3.101064,0.000000,0.000000
370,15,15,5604854.0334,4437.6877,3.101064,0.000000,0.000000
371,15,15,5696840.1977,4437.6877,3.108139,0.000000,0.000000
372,15,15,5696840.1977,4437.6877,3.108139,0.000000,0.000000
373,15,15,5714556.8508,4437.6877,3.109488,0.000000,0.000000
374,15,15,5714594.5132,4437.6877,3.109491,0.000000,0.000000
375,15,15,5714825.6403,4437.6877,3.109509,0.000000,0.000000
376,15,15,5714845.2454,4437.6877,3.109510,0.000000,0.000000
377,15,15,5776197.9039,4437.6877,3.114152,0.000000,0.000000
378,15,15,5776197.9039,4437.6877,3.114152,0.000000,0.000000
379,15,15,5776486.6309,4437.6877,3.114173,0.000000,0.000000
380,15,15,5776486.6309,4437.6877,3.114173,0.000000,0.000000
381,15,15,5796025.6549,4437.6877,3.115641,0.000000,0.000000
382,15,15,5796039.2043,4437.6877,3.115642,0.000000,0.000000
383,15,15,5796345.3933,4437.6877,3.115665,0.000000,0.000000
384,15,15,5796352.3494,4437.6877,3.115665,0.000000,0.000000
385,15,15,5875348.6375,4437.6877,3.121549,0.000000,0.000000
386,15,15,5875452.7429,4437.6877,3.121556,0.000000,0.000000
387,15,15,5875479.7293,4437.6877,3.121558,0.000000,0.000000
388,15,15,5875540.4250,4437.6877,3.121563,0.000000,0.000000
389,15,15,5990661.7823,4437.6877,3.129996,0.000000,0.000000
390,15,15,5990661.7823,4437.6877,3.129996,0.000000,0.000000
391,15,15,5990796.3380,4437.6877,3.130006,0.000000,0.000000
392,15,15,5990796.3380,4437.6877,3.130006,0.000000,0.000000
393,15,15,6055251.8256,4437.6877,3.134657,0.000000,0.000000
394,15,15,6055278.7828,4437.6877,3.134659,0.000000,0.000000
395,15,15,6055422.0682,4437.6877,3.134669,0.000000,0.000000
396,15,15,6055435.4121,4437.6877,3.134670,0.000000,0.000000
397,15,15,6059678.7211,4437.6877,3.134975,0.000000,0.000000
398,15,15,6059678.7211,4437.6877,3.134975,0.000000,0.000000
399,15,15,6076059.4589,4437.6877,3.136148,0.000000,0.000000
400,15,15,6076059.4589,4437.6877,3.136148,0.000000,0.000000
401,15,15,6076251.4420,4437.6877,3.136162,0.000000,0.000000
402,15,15,6076251.4420,4437.6877,3.136162,0.000000,0.000000
403,15,15,6178508.8217,4437.6877,3.143415,0.000000,0.000000
404,15,15,6178575.4771,4437.6877,3.143420,0.000000,0.000000
405,15,15,6178582.2490,4437.6877,3.143420,0.000000,0.000000
406,15,15,6178619.8449,4437.6877,3.143423,0.000000,0.000000
407,15,15,6245177.7680,4437.6877,3.148079,0.000000,0.000000
408,15,15,6245177.7680,4437.6877,3.148079,0.000000,0.000000
409,15,15,6245258.7670,4437.6877,3.148085,0.000000,0.000000
410,15,15,6245258.7670,4437.6877,3.148085,0.000000,0.000000
411,15,15,6266619.5083,4437.6877,3.149569,0.000000,0.000000
412,15,15,6266630.3032,4437.6877,3.149570,0.000000,0.000000
