mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
43,2,9,837.3244,838.7865,-2.758665,0.015276,0.017477
44,8,5,879.3238,878.2525,-2.913679,0.083430,0.092526
45,9,4,940.3155,957.1826,-1.753954,0.000000,0.000000
46,9,4,940.3514,957.1826,-1.754880,-0.000000,0.000000
47,10,1,1006.9874,996.6468,-1.983994,0.037737,0.046076
48,10,1,1006.9874,996.6468,-1.983994,0.037737,0.046076
49,2,10,1034.0305,1026.2445,-2.119939,0.018369,0.022545
50,2,10,1034.0307,1026.2445,-2.119924,0.018358,0.022543
51,10,3,1080.4771,1075.5734,-2.341115,0.035335,0.042809
52,10,3,1080.4771,1075.5734,-2.341115,0.035335,0.042809
53,10,3,1089.6364,1075.5734,-1.883562,0.012966,0.015333
54,10,3,1089.6364,1075.5734,-1.883562,0.012966,0.015333
55,9,6,1152.5858,1154.4978,-2.780911,0.064098,0.076166
56,9,6,1152.5869,1154.4978,-2.781159,0.044976,0.053874
57,8,8,1251.9265,1263.0150,-2.056537,0.052186,0.062057
58,8,8,1251.9265,1263.0150,-2.056537,0.052186,0.062057
59,9,7,1291.7651,1282.7449,-2.152927,0.064524,0.076804
60,12,1,1396.7575,1430.7149,-1.624619,0.000491,0.000593
61,12,1,1396.7599,1430.7149,-1.624649,0.000491,0.000593
62,10,7,1469.7199,1470.1722,-3.511948,0.076950,0.098827
63,10,7,1469.7217,1470.1722,-3.513651,0.000000,0.000000
64,12,3,1495.0029,1509.6289,-2.013742,0.010604,0.014096
65,12,3,1495.0029,1509.6289,-2.013742,0.010604,0.014096
66,6,11,1538.2484,1549.0851,-2.155178,0.070981,0.090686
67,6,11,1538.2594,1549.0851,-2.155620,-0.000000,-0.000000
68,9,9,1590.3805,1598.4045,-2.299299,0.027592,0.034102
69,9,9,1590.3805,1598.4045,-2.299299,0.027592,0.034102
70,9,9,1605.7925,1598.4045,-2.335157,0.029505,0.039022
71,9,9,1605.7925,1598.4045,-2.335157,0.029505,0.039022
72,2,13,1697.9623,1706.9039,-2.280795,0.000000,-0.000000
73,2,13,1697.9626,1706.9039,-2.280809,0.041874,0.054388
74,8,11,1833.7803,1825.2620,-2.330973,0.019383,0.025854
75,8,11,1833.7803,1825.2620,-2.330973,0.019383,0.025854
76,7,12,1880.1802,1904.1646,-1.899777,0.000000,0.000000
77,14,3,2012.3299,2022.5141,-2.297968,0.000000,0.000000
78,14,3,2012.4673,2022.5141,-2.303868,0.000000,-0.000000
79,11,10,2171.7109,2180.3053,-2.404301,0.003043,0.004667
80,11,10,2171.7109,2180.3053,-2.404301,0.003043,0.004667
81,5,14,2196.1671,2180.3053,-2.138165,-0.000000,-0.000000
82,5,14,2196.1675,2180.3053,-2.138156,-0.000000,0.000000
83,1,15,2237.5806,2229.6132,-2.446913,0.001815,0.002813
84,1,15,2237.5806,2229.6132,-2.446913,0.001815,0.002813
85,14,6,2284.7415,2288.7815,-2.753224,-0.000000,-0.000000
86,14,6,2284.7415,2288.7815,-2.753224,-0.000000,0.000000
87,8,13,2302.6762,2298.6428,-2.755802,0.007250,0.011100
88,8,13,2302.6778,2298.6428,-2.755630,0.001705,0.002629
89,11,11,2389.6833,2387.3925,-3.017932,0.025238,0.037684
90,11,11,2389.6833,2387.3925,-3.017932,0.025238,0.037684
91,14,8,2519.6136,2564.8831,-1.753261,0.000000,0.000000
92,14,8,2519.6182,2564.8831,-1.753306,0.000000,0.000000
93,10,13,2657.3103,2653.6241,-2.857268,0.000000,0.000000
94,15,7,2684.9784,2702.9234,-2.177890,0.026999,0.039959
95,15,7,2684.9784,2702.9234,-2.177890,0.026999,0.039959
96,10,14,2943.3497,2919.8296,-2.093919,0.000000,-0.000000
97,10,14,2943.3632,2919.8296,-2.093670,0.000000,0.000000
98,13,13,3282.6108,3333.8752,-1.813134,0.001405,0.002213
99,13,13,3282.6108,3333.8752,-1.813134,0.001405,0.002213
100,13,13,3321.6172,3333.8752,-2.434533,0.040589,0.071890
101,13,13,3321.6431,3333.8752,-2.435451,0.048611,0.085184
102,14,12,3343.8917,3353.5900,-2.538813,-0.000000,0.000000
103,14,12,3343.8917,3353.5900,-2.538813,0.000000,-0.000000
104,12,14,3380.6764,3353.5900,-2.092759,0.000000,0.000000
105,12,14,3380.9598,3353.5900,-2.088240,0.000000,0.000000
106,15,11,3440.2222,3412.7338,-2.093953,0.007573,0.014295
107,15,11,3440.2222,3412.7338,-2.093953,0.007573,0.014295
108,14,13,3515.5580,3600.0139,-1.629674,0.000000,0.000000
109,14,13,3516.6969,3600.0139,-1.635571,0.000000,0.000000
110,15,12,3634.0853,3639.4397,-2.832325,0.009889,0.018241
111,15,12,3634.0853,3639.4397,-2.832325,0.009889,0.018241
112,14,14,3770.7965,3866.1266,-1.608046,0.000000,0.000000
113,14,14,3774.6427,3866.1266,-1.625932,0.000000,0.000000
114,15,13,3876.7892,3885.8376,-2.632912,0.001773,0.003027
115,13,15,4003.3820,3885.8376,-1.519283,0.037543,0.067268
116,13,15,4003.3820,3885.8376,-1.519283,0.037543,0.067268
117,14,15,4264.1079,4151.9222,-1.568312,0.000000,0.000000
118,14,15,4278.5530,4151.9222,-1.515710,0.000000,0.000000
119,15,15,4791.4003,4437.6877,-1.098506,0.000792,0.001662
120,15,15,4791.4003,4437.6877,-1.098506,0.000792,0.001662
121,15,15,5440.1089,4437.6877,-0.646106,0.003797,0.048739
122,15,15,5524.1038,4437.6877,-0.611161,0.024173,0.072379
123,15,15,5524.1038,4437.6877,-0.611161,0.024173,0.072379
124,15,15,5547.5323,4437.6877,-0.601895,0.006328,0.020601
125,15,15,5547.5643,4437.6877,-0.601882,0.009926,0.031746
126,15,15,5583.9705,4437.6877,-0.587865,0.007686,0.024899
127,15,15,5583.9705,4437.6877,-0.587865,0.007686,0.024899
128,15,15,5646.8653,4437.6877,-0.564667,0.036413,0.104657
129,15,15,5647.0227,4437.6877,-0.564610,0.037589,0.107570
130,15,15,5717.2374,4437.6877,-0.540100,0.012719,0.040529
131,15,15,5717.2374,4437.6877,-0.540100,0.012719,0.040529
132,15,15,5840.9984,4437.6877,-0.500003,0.007354,0.024380
133,15,15,5841.5055,4437.6877,-0.499846,0.011838,0.038382
134,15,15,5957.7061,4437.6877,-0.465308,0.005118,0.017249
135,15,15,5957.7061,4437.6877,-0.465308,0.005118,0.017249
136,15,15,6009.2551,4437.6877,-0.450824,-0.025786,0.007845
137,15,15,6191.0821,4437.6877,-0.403277,0.014182,0.046952
138,15,15,6192.6334,4437.6877,-0.402893,0.001674,0.005936
139,15,15,6388.8630,4437.6877,-0.356860,0.011004,0.037569
140,15,15,6388.8630,4437.6877,-0.356860,0.011004,0.037569
141,15,15,6870.7700,4437.6877,-0.261000,0.001059,0.004127
142,15,15,6876.2890,4437.6877,-0.260016,0.004707,0.017986
143,15,15,7334.2778,4437.6877,-0.185270,0.002433,0.010094
144,15,15,7334.2778,4437.6877,-0.185270,0.002433,0.010094
145,15,15,8879.9456,4437.6877,0.000447,0.010927,0.054326
146,15,15,11460.2011,4437.6877,0.199336,0.001708,0.014255
147,15,15,11460.2011,4437.6877,0.199336,0.001708,0.014255
148,15,15,11691.8228,4437.6877,0.213429,0.002832,0.034013
149,15,15,11704.3617,4437.6877,0.214179,0.034246,0.255292
150,15,15,11722.2222,4437.6877,0.215245,0.032841,0.245319
151,15,15,11736.1423,4437.6877,0.216074,0.016449,0.155909
152,15,15,11736.1423,4437.6877,0.216074,0.016449,0.155909
153,15,15,11780.3465,4437.6877,0.218697,0.029005,0.243896
154,15,15,11824.6134,4437.6877,0.221307,0.044469,0.296612
155,15,15,11863.2987,4437.6877,0.223575,0.020533,0.181812
156,15,15,11863.2987,4437.6877,0.223575,0.020533,0.181812
157,15,15,11947.3131,4437.6877,0.228462,0.031101,0.222388
158,15,15,12013.9557,4437.6877,0.232299,0.005549,0.062344
159,15,15,12092.1410,4437.6877,0.236757,0.020847,0.182478
160,15,15,12092.1410,4437.6877,0.236757,0.020847,0.182478
161,15,15,12232.7357,4437.6877,0.244662,0.017288,0.198181
162,15,15,12314.6231,4437.6877,0.249201,0.023522,0.195830
163,15,15,12439.4176,4437.6877,0.256027,0.009894,0.102012
164,15,15,12439.4176,4437.6877,0.256027,0.009894,0.102012
165,15,15,12654.6393,4437.6877,0.267554,0.020103,0.128966
166,15,15,12725.7500,4437.6877,0.271296,0.010059,0.101244
167,15,15,12851.3906,4437.6877,0.277830,0.008306,0.084982
168,15,15,12851.3906,4437.6877,0.277830,0.008306,0.084982
169,15,15,13341.1441,4437.6877,0.302402,-0.011888,0.145294
170,15,15,69648.6878,4437.6877,1.167164,0.000000,0.000000
171,15,15,69649.0925,4437.6877,1.167167,-0.000000,0.000000
172,15,15,69649.0925,4437.6877,1.167167,0.000000,0.000000
173,15,15,69649.4154,4437.6877,1.167169,0.000000,0.000000
174,15,15,69649.5087,4437.6877,1.167170,0.000000,0.000000
175,15,15,69649.5087,4437.6877,1.167170,0.000000,0.000000
176,15,15,69649.7300,4437.6877,1.167171,0.000000,0.000000
177,15,15,69650.7639,4437.6877,1.167178,0.000000,0.000000
178,15,15,69650.8995,4437.6877,1.167179,0.000000,0.000000
179,15,15,69650.8995,4437.6877,1.167179,0.000000,0.000000
180,15,15,69652.1147,4437.6877,1.167187,0.000000,0.000000
181,15,15,69652.4642,4437.6877,1.167189,0.000000,0.000000
182,15,15,69653.2373,4437.6877,1.167194,0.000000,0.000000
183,15,15,69653.2630,4437.6877,1.167195,0.000000,0.000000
184,15,15,69653.3152,4437.6877,1.167195,0.000000,0.000000
185,15,15,69653.3152,4437.6877,1.167195,0.000000,0.000000
186,15,15,69653.6912,4437.6877,1.167197,0.000000,0.000000
187,15,15,69653.7749,4437.6877,1.167198,0.000000,0.000000
188,15,15,69653.7749,4437.6877,1.167198,0.000000,0.000000
189,15,15,69654.0477,4437.6877,1.167200,0.000000,0.000000
190,15,15,69654.3742,4437.6877,1.167202,0.000000,0.000000
191,15,15,69654.9611,4437.6877,1.167206,0.000000,0.000000
192,15,15,69654.9611,4437.6877,1.167206,0.000000,0.000000
193,15,15,69655.2321,4437.6877,1.167208,0.000000,0.000000
194,15,15,69657.0615,4437.6877,1.167220,0.000000,0.000000
195,15,15,69657.2789,4437.6877,1.167221,0.000000,0.000000
196,15,15,69657.2789,4437.6877,1.167221,0.000000,0.000000
197,15,15,69659.4042,4437.6877,1.167235,0.000000,0.000000
198,15,15,69659.7569,4437.6877,1.167238,0.000000,0.000000
199,15,15,69662.7041,4437.6877,1.167257,0.000000,0.000000
200,15,15,69662.7041,4437.6877,1.167257,0.000000,0.000000
201,15,15,69664.4348,4437.6877,1.167269,0.000000,0.000000
202,15,15,69668.2696,4437.6877,1.167295,0.000000,0.000000
203,15,15,69671.4795,4437.6877,1.167316,0.000000,0.000000
204,15,15,69671.4795,4437.6877,1.167316,0.000000,0.000000
205,15,15,69673.3238,4437.6877,1.167328,0.000000,0.000000
206,15,15,69686.9072,4437.6877,1.167419,0.000000,0.000000
207,15,15,69688.6237,4437.6877,1.167430,-0.000000,0.000000
208,15,15,69688.6237,4437.6877,1.167430,0.000000,0.000000
209,15,15,69697.8081,4437.6877,1.167491,0.000000,0.000000
210,15,15,69722.2546,4437.6877,1.167654,0.000000,0.000000
211,15,15,69728.6535,4437.6877,1.167696,0.000000,0.000000
212,15,15,69735.8834,4437.6877,1.167744,0.000000,0.000000
213,15,15,69735.8834,4437.6877,1.167744,0.000000,0.000000
214,15,15,69846.0227,4437.6877,1.168476,-0.000000,0.000000
215,15,15,69846.0227,4437.6877,1.168476,0.000000,0.000000
216,15,15,69858.2367,4437.6877,1.168557,0.000000,0.000000
217,15,15,69887.1825,4437.6877,1.168750,0.000000,0.000000
218,15,15,70429.2726,4437.6877,1.172332,0.000000,0.000000
219,15,15,70448.1075,4437.6877,1.172456,-0.000000,0.000000
220,15,15,70502.3900,4437.6877,1.172813,0.000000,0.000000
221,15,15,70502.3900,4437.6877,1.172813,0.000000,0.000000
222,15,15,98501.6385,4437.6877,1.326266,0.000000,0.000000
223,15,15,98501.6385,4437.6877,1.326266,0.000000,0.000000
224,15,15,98503.1058,4437.6877,1.326273,0.000000,0.000000
225,15,15,98505.4946,4437.6877,1.326284,0.000000,0.000000
226,15,15,99351.7794,4437.6877,1.330174,0.000000,0.000000
227,15,15,99390.3834,4437.6877,1.330351,0.000000,0.000000
228,15,15,99390.3834,4437.6877,1.330351,0.000000,0.000000
229,15,15,100403.9421,4437.6877,1.334962,0.000000,0.000000
230,15,15,101781.0743,4437.6877,1.341150,0.000000,0.000000
231,15,15,101781.0743,4437.6877,1.341150,0.000000,0.000000
232,15,15,104286.6865,4437.6877,1.352187,0.000000,0.000000
233,15,15,105309.8816,4437.6877,1.356615,0.000000,0.000000
234,15,15,109098.5015,4437.6877,1.372627,0.000000,0.000000
235,15,15,109098.5015,4437.6877,1.372627,0.000000,0.000000
236,15,15,114176.2080,4437.6877,1.393202,0.000000,0.000000
237,15,15,115253.1298,4437.6877,1.397444,0.000000,0.000000
238,15,15,121709.8492,4437.6877,1.422038,0.000000,0.000000
239,15,15,121709.8492,4437.6877,1.422038,0.000000,0.000000
240,15,15,129548.2266,4437.6877,1.450137,0.000000,-0.000000
241,15,15,130706.2507,4437.6877,1.454139,0.000000,0.000000
242,15,15,139934.7059,4437.6877,1.484773,0.000000,0.000000
243,15,15,139934.7059,4437.6877,1.484773,0.000000,0.000000
244,15,15,150350.2945,4437.6877,1.516936,0.000000,0.000000
245,15,15,151625.6595,4437.6877,1.520716,0.000000,0.000000
246,15,15,162844.3573,4437.6877,1.552617,0.000000,0.000000
247,15,15,162844.3573,4437.6877,1.552617,0.000000,0.000000
248,15,15,167677.9927,4437.6877,1.565671,0.000000,0.000000
249,15,15,167998.5150,4437.6877,1.566523,0.000000,0.000000
250,15,15,167998.5150,4437.6877,1.566523,0.000000,0.000000
251,15,15,168288.2332,4437.6877,1.567291,0.000000,0.000000
252,15,15,168497.9400,4437.6877,1.567847,0.000000,0.000000
253,15,15,168497.9400,4437.6877,1.567847,0.000000,0.000000
254,15,15,168886.8730,4437.6877,1.568875,0.000000,0.000000
255,15,15,169393.7652,4437.6877,1.570212,0.000000,0.000000
256,15,15,170092.8731,4437.6877,1.572048,0.000000,0.000000
257,15,15,170092.8731,4437.6877,1.572048,0.000000,0.000000
258,15,15,171080.2418,4437.6877,1.574629,0.000000,-0.000000
259,15,15,171680.8526,4437.6877,1.576192,0.000000,0.000000
260,15,15,173061.1488,4437.6877,1.579761,0.000000,0.000000
261,15,15,173061.1488,4437.6877,1.579761,0.000000,0.000000
262,15,15,173989.9195,4437.6877,1.582147,0.005245,3.613359
263,15,15,174830.3963,4437.6877,1.584294,0.000000,0.000000
264,15,15,175405.9911,4437.6877,1.585759,-0.003175,3.885582
265,15,15,175555.8474,4437.6877,1.586139,0.000000,0.000000
266,15,15,177816.6912,4437.6877,1.591840,0.000000,0.000000
267,15,15,177816.6912,4437.6877,1.591840,0.000000,0.000000
268,15,15,180507.4379,4437.6877,1.598528,0.000000,0.000000
269,15,15,181408.3746,4437.6877,1.600745,0.000000,0.000000
270,15,15,184515.7640,4437.6877,1.608304,0.000000,0.000000
271,15,15,184515.7640,4437.6877,1.608304,0.000000,0.000000
272,15,15,185153.0808,4437.6877,1.609838,0.004437,3.725509
273,15,15,185153.0808,4437.6877,1.609838,0.004437,3.725509
274,15,15,187728.6152,4437.6877,1.615984,0.000000,0.000000
275,15,15,188838.3444,4437.6877,1.618606,-0.000000,0.000000
276,15,15,191736.2280,4437.6877,1.625378,0.000000,0.000000
277,15,15,191736.2280,4437.6877,1.625378,0.000000,0.000000
278,15,15,191812.7612,4437.6877,1.625555,0.000000,0.000000
279,15,15,193349.4067,4437.6877,1.629102,0.000000,0.000000
280,15,15,193719.0818,4437.6877,1.629951,0.000000,0.000000
281,15,15,195042.8879,4437.6877,1.632978,0.000000,0.000000
282,15,15,195198.3606,4437.6877,1.633332,0.000000,0.000000
283,15,15,195198.3606,4437.6877,1.633332,0.000000,0.006025
284,15,15,305675.8316,4437.6877,1.831753,0.000000,0.000000
285,15,15,305675.8316,4437.6877,1.831753,0.000000,0.000000
286,15,15,491181.8138,4437.6877,2.040144,0.000000,0.000000
287,15,15,493555.0672,4437.6877,2.042256,0.006405,2.337560
288,15,15,493891.5618,4437.6877,2.042555,0.000000,0.000000
289,15,15,495917.2346,4437.6877,2.044349,-0.000436,2.327365
290,15,15,666578.5092,4437.6877,2.173794,0.000680,2.119214
291,15,15,666578.5092,4437.6877,2.173794,0.000680,2.119214
292,15,15,671083.6370,4437.6877,2.176739,0.012691,2.281777
293,15,15,671083.6370,4437.6877,2.176739,0.012691,2.281777
294,15,15,811201.6276,4437.6877,2.259590,0.001311,2.420499
295,15,15,811836.4693,4437.6877,2.259931,0.000057,1.661035
296,15,15,817268.9808,4437.6877,2.262844,0.014345,2.297457
297,15,15,817786.7157,4437.6877,2.263120,0.007643,2.329774
298,15,15,895086.2320,4437.6877,2.302550,0.000000,-0.000000
299,15,15,895086.2320,4437.6877,2.302550,0.000000,0.000000
300,15,15,926342.5636,4437.6877,2.317529,0.000041,1.716426
301,15,15,926342.5636,4437.6877,2.317529,0.000041,1.716426
302,15,15,933491.1056,4437.6877,2.320884,0.021907,2.386814
303,15,15,933491.1056,4437.6877,2.320884,0.021907,2.386814
304,15,15,1014883.1054,4437.6877,2.357356,0.000000,0.000000
305,15,15,1015239.2058,4437.6877,2.357509,0.000000,0.000000
306,15,15,1022931.6790,4437.6877,2.360802,0.021151,2.375661
307,15,15,1023221.8021,4437.6877,2.360925,0.032778,2.375630
308,15,15,1082752.7041,4437.6877,2.385589,0.000000,0.000000
309,15,15,1082752.7041,4437.6877,2.385589,0.000000,0.000000
310,15,15,1091418.2657,4437.6877,2.389065,0.022521,2.388131
311,15,15,1091418.2657,4437.6877,2.389065,0.022521,2.388131
312,15,15,1133859.8324,4437.6877,2.405700,0.000000,0.000000
313,15,15,1134106.4635,4437.6877,2.405794,0.000000,0.000000
314,15,15,1143036.5559,4437.6877,2.409214,0.026125,2.420929
315,15,15,1143238.0996,4437.6877,2.409291,0.012994,2.421212
316,15,15,1172416.6458,4437.6877,2.420278,0.000000,0.000000
317,15,15,1172416.6458,4437.6877,2.420278,0.000000,0.000000
318,15,15,1181934.8049,4437.6877,2.423803,0.032976,2.474271
319,15,15,1181934.8049,4437.6877,2.423803,0.032976,2.474271
320,15,15,1200703.1365,4437.6877,2.430671,0.000000,0.000000
321,15,15,1200897.6987,4437.6877,2.430741,0.000000,0.000000
322,15,15,1210507.3383,4437.6877,2.434216,0.044029,2.542134
323,15,15,1210666.7286,4437.6877,2.434273,0.042939,2.454750
324,15,15,1221123.8464,4437.6877,2.438022,0.000000,0.000000
325,15,15,1221123.8464,4437.6877,2.438022,0.000000,0.000000
326,15,15,1231101.5730,4437.6877,2.441569,0.027805,2.433679
327,15,15,1231101.5730,4437.6877,2.441569,0.027805,2.433679
328,15,15,1234672.7782,4437.6877,2.442831,0.000000,0.000000
329,15,15,1234843.1090,4437.6877,2.442892,0.000000,0.000000
330,15,15,1242608.2150,4437.6877,2.445624,0.000000,0.000000
331,15,15,1242608.2150,4437.6877,2.445624,0.000000,0.000000
332,15,15,1244783.0784,4437.6877,2.446386,0.036351,2.498079
333,15,15,1244929.9782,4437.6877,2.446437,0.021224,2.486548
334,15,15,1245117.7080,4437.6877,2.446503,0.000000,-0.000000
335,15,15,1245201.5296,4437.6877,2.446532,0.000000,0.000000
336,15,15,1246180.2430,4437.6877,2.446875,0.021889,3.039470
337,15,15,1247723.7842,4437.6877,2.447414,0.000000,0.000000
338,15,15,1247891.2477,4437.6877,2.447473,0.023124,2.751180
339,15,15,1249179.8467,4437.6877,2.447923,0.009562,2.453550
340,15,15,1252787.9571,4437.6877,2.449180,0.000000,0.000000
341,15,15,1252787.9571,4437.6877,2.449180,0.000000,0.000000
342,15,15,1255341.2541,4437.6877,2.450067,0.062446,2.626939
343,15,15,1255408.3189,4437.6877,2.450090,0.077176,2.640873
344,15,15,1534609.0283,4437.6877,2.537583,0.000061,1.696978
345,15,15,1534609.0283,4437.6877,2.537583,0.000061,1.696978
346,15,15,1536987.8429,4437.6877,2.538258,0.003621,2.277646
347,15,15,1536987.8429,4437.6877,2.538258,0.003621,2.277646
348,15,15,1749487.1959,4437.6877,2.594651,0.000000,0.000000
349,15,15,1749487.1959,4437.6877,2.594651,0.000000,0.000000
350,15,15,1760550.2965,4437.6877,2.597396,0.000933,2.428451
351,15,15,1760873.6947,4437.6877,2.597476,0.000000,0.000000
352,15,15,1763661.4759,4437.6877,2.598164,0.011220,2.526841
353,15,15,1763907.5918,4437.6877,2.598225,0.003536,2.269408
354,15,15,1934764.5918,4437.6877,2.638474,0.000000,0.000000
355,15,15,1934764.5918,4437.6877,2.638474,0.000000,0.000000
356,15,15,1938347.3440,4437.6877,2.639279,0.001618,2.099325
357,15,15,1938347.3440,4437.6877,2.639279,0.001618,2.099325
358,15,15,2067174.1228,4437.6877,2.667287,0.000000,0.000000
359,15,15,2067344.7536,4437.6877,2.667323,0.000000,0.000000
360,15,15,2071156.7653,4437.6877,2.668125,0.003924,2.292437
361,15,15,2071285.5450,4437.6877,2.668152,0.010511,2.509470
362,15,15,2156787.2674,4437.6877,2.685756,0.014736,3.090203
363,15,15,2157773.3278,4437.6877,2.685955,0.000000,0.000000
364,15,15,2158123.6927,4437.6877,2.686026,0.025041,2.908910
365,15,15,2158889.3404,4437.6877,2.686180,0.026190,2.839684
366,15,15,2167402.8519,4437.6877,2.687893,0.000000,0.000000
367,15,15,2167402.8519,4437.6877,2.687893,0.000000,0.000000
368,15,15,2171645.7143,4437.6877,2.688744,0.002021,2.146968
369,15,15,2171645.7143,4437.6877,2.688744,0.002021,2.146968
370,15,15,2242402.3548,4437.6877,2.702696,0.000000,0.000000
371,15,15,2242520.8590,4437.6877,2.702719,0.000000,0.000000
372,15,15,2246867.9334,4437.6877,2.703562,0.017307,2.620765
373,15,15,2246957.9902,4437.6877,2.703580,0.005438,2.363388
374,15,15,2297863.2075,4437.6877,2.713328,0.000000,0.000000
375,15,15,2297863.2075,4437.6877,2.713328,0.000000,0.000000
376,15,15,2302467.8151,4437.6877,2.714199,0.006835,2.413587
377,15,15,2302467.8151,4437.6877,2.714199,0.006835,2.413587
378,15,15,2337465.1441,4437.6877,2.720763,0.000000,0.000000
379,15,15,2337560.9026,4437.6877,2.720781,0.000000,0.000000
380,15,15,2342189.8588,4437.6877,2.721642,0.025983,2.713158
381,15,15,2342263.0908,4437.6877,2.721655,0.017660,2.625112
382,15,15,2364111.6907,4437.6877,2.725695,0.000000,0.000000
383,15,15,2364111.6907,4437.6877,2.725695,0.000000,0.000000
384,15,15,2368898.1731,4437.6877,2.726575,0.000000,0.000000
385,15,15,2368898.1731,4437.6877,2.726575,0.000000,0.000000
386,15,15,2379372.7167,4437.6877,2.728495,0.000000,0.000000
387,15,15,2379459.5076,4437.6877,2.728511,0.000000,0.000000
388,15,15,2384211.0227,4437.6877,2.729379,0.005119,2.349744
389,15,15,2384277.5057,4437.6877,2.729391,0.010227,2.502628
390,15,15,2384401.7288,4437.6877,2.729414,0.000000,0.000000
391,15,15,2384401.7288,4437.6877,2.729414,0.000000,0.000000
392,15,15,2389253.1949,4437.6877,2.730298,0.012532,2.547925
393,15,15,2389253.1949,4437.6877,2.730298,0.012532,2.547925
394,15,15,2477736.2021,4437.6877,2.746120,0.000000,0.000000
395,15,15,2477736.2021,4437.6877,2.746120,0.000000,0.000000
396,15,15,2479212.8830,4437.6877,2.746379,0.004679,2.507428
397,15,15,2479212.8830,4437.6877,2.746379,0.004679,2.507428
398,15,15,2663612.3623,4437.6877,2.777590,0.000000,0.000000
399,15,15,2663612.3623,4437.6877,2.777590,0.000000,0.000000
400,15,15,2724000.7498,4437.6877,2.787342,0.000000,0.000000
401,15,15,2724216.5249,4437.6877,2.787377,0.000000,0.000000
402,15,15,2725937.4021,4437.6877,2.787652,0.005625,2.549122
403,15,15,2726089.6380,4437.6877,2.787676,0.024982,2.894180
404,15,15,2911580.2243,4437.6877,2.816310,0.000000,0.000000
405,15,15,2911580.2243,4437.6877,2.816310,0.000000,0.000000
406,15,15,2913797.1508,4437.6877,2.816641,0.001077,2.185994
407,15,15,2913797.1508,4437.6877,2.816641,0.001077,2.185994
408,15,15,3053177.8346,4437.6877,2.836964,0.000000,0.000000
409,15,15,3053288.1352,4437.6877,2.836979,0.000000,0.000000
410,15,15,3055642.2037,4437.6877,2.837315,0.000000,0.000000
411,15,15,3055718.5887,4437.6877,2.837325,0.033223,2.934807
412,15,15,3059568.7628,4437.6877,2.837873,0.008649,3.051718
413,15,15,3060241.0235,4437.6877,2.837969,0.000000,0.000000
