mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q
353,15,15,6480670.3652,4437.6877,3.164166,0.000000,0.000000,0.000000
354,15,15,6480670.8720,4437.6877,3.164166,0.000000,0.000000,0.000000
355,15,15,6480676.2707,4437.6877,3.164166,0.000000,0.000000,0.000000
356,15,15,6480680.1053,4437.6877,3.164166,0.000000,0.000000,0.000000
357,15,15,6480682.0580,4437.6877,3.164166,0.000000,0.000000,-0.000000
358,15,15,6480684.5878,4437.6877,3.164167,0.000000,0.000000,0.000000
359,15,15,6480686.8828,4437.6877,3.164167,0.000000,0.000000,0.000000
360,15,15,6480689.0304,4437.6877,3.164167,0.000000,0.000000,0.000000
361,15,15,6480695.0962,4437.6877,3.164167,0.000000,0.000000,-0.000000
362,15,15,6480698.8523,4437.6877,3.164168,-0.000000,-0.000000,-0.000000
363,15,15,6480710.5928,4437.6877,3.164168,0.000000,0.000000,0.000000
364,15,15,6480712.3690,4437.6877,3.164169,0.000000,0.000000,0.000000
365,15,15,6480715.4690,4437.6877,3.164169,0.000000,0.000000,0.000000
366,15,15,6480725.1283,4437.6877,3.164169,0.000000,0.000000,0.000000
367,15,15,6480730.6320,4437.6877,3.164170,0.000000,0.000000,0.000000
368,15,15,6480735.5563,4437.6877,3.164170,0.000000,0.000000,0.000000
369,15,15,6480745.3803,4437.6877,3.164171,0.000000,0.000000,0.000000
370,15,15,6480749.2582,4437.6877,3.164171,0.000000,0.000000,0.000000
371,15,15,6480749.3234,4437.6877,3.164171,0.000000,0.000000,0.000000
372,15,15,6480749.3434,4437.6877,3.164171,0.000000,0.000000,0.000000
373,15,15,6480749.8142,4437.6877,3.164171,0.000000,0.000000,0.000000
374,15,15,6480753.2522,4437.6877,3.164171,-0.000000,0.000000,0.000000
375,15,15,6480753.5449,4437.6877,3.164171,-0.000000,0.000000,0.000000
376,15,15,6480758.5501,4437.6877,3.164172,0.000000,0.000000,0.000000
377,15,15,6480760.9830,4437.6877,3.164172,0.000000,0.000000,0.000000
378,15,15,6480772.3470,4437.6877,3.164173,0.000000,0.000000,0.000000
379,15,15,6480775.7804,4437.6877,3.164173,0.000000,0.000000,0.000000
380,15,15,6480776.1704,4437.6877,3.164173,0.000000,0.000000,0.000000
381,15,15,6480778.1613,4437.6877,3.164173,0.000000,0.000000,0.000000
382,15,15,6480781.2629,4437.6877,3.164173,0.000000,0.000000,0.000000
383,15,15,6480788.1622,4437.6877,3.164174,0.000000,0.000000,0.000000
384,15,15,6480790.3817,4437.6877,3.164174,0.000000,0.000000,0.000000
385,15,15,6480794.4502,4437.6877,3.164174,0.000000,0.000000,0.000000
386,15,15,6480796.6231,4437.6877,3.164174,0.000000,0.000000,0.000000
387,15,15,6480798.1597,4437.6877,3.164174,0.000000,0.000000,0.000000
388,15,15,6480799.8217,4437.6877,3.164174,0.000000,0.000000,0.000000
389,15,15,6480802.8597,4437.6877,3.164175,0.000000,0.000000,0.000000
390,15,15,6480804.7978,4437.6877,3.164175,0.000000,0.000000,0.000000
391,15,15,6480805.7989,4437.6877,3.164175,0.000000,0.000000,0.000000
392,15,15,6480815.2091,4437.6877,3.164175,0.000000,0.000000,0.000000
393,15,15,6480815.3292,4437.6877,3.164175,0.000000,0.000000,0.000000
394,15,15,6480821.5665,4437.6877,3.164176,0.000000,0.000000,0.000000
395,15,15,6480829.0940,4437.6877,3.164176,-0.000000,-0.000000,-0.000000
396,15,15,6480832.9699,4437.6877,3.164177,0.000000,0.000000,0.000000
397,15,15,6480834.7982,4437.6877,3.164177,0.000000,0.000000,0.000000
398,15,15,6480841.6156,4437.6877,3.164177,0.000000,0.000000,0.000000
399,15,15,6480842.5026,4437.6877,3.164177,0.000000,0.000000,0.000000
400,15,15,6480847.5221,4437.6877,3.164178,0.000000,0.000000,0.000000
401,15,15,6480847.8112,4437.6877,3.164178,0.000000,0.000000,-0.000000
402,15,15,6480847.8967,4437.6877,3.164178,0.023096,3.710031,6.606583
403,15,15,6480857.9349,4437.6877,3.164178,0.000000,0.000000,0.000000
404,15,15,6480859.8245,4437.6877,3.164178,0.000000,0.000000,0.000000
405,15,15,6480863.3892,4437.6877,3.164179,0.000000,0.000000,0.000000
406,15,15,6480867.6597,4437.6877,3.164179,0.000000,0.000000,-0.000000
407,15,15,6480874.9256,4437.6877,3.164179,0.000000,0.000000,0.000000
408,15,15,6480877.9352,4437.6877,3.164180,0.000000,0.000000,0.000000
409,15,15,6480883.6242,4437.6877,3.164180,0.000000,0.000000,0.000000
410,15,15,6480903.4564,4437.6877,3.164181,0.011432,3.286665,6.183202
411,15,15,6480910.6418,4437.6877,3.164182,0.000000,0.000000,0.000000
412,15,15,6480913.1930,4437.6877,3.164182,0.000000,0.000000,0.000000
413,15,15,6480915.5340,4437.6877,3.164182,0.000000,0.000000,0.000000
414,15,15,6480951.4334,4437.6877,3.164185,0.000000,0.000000,-0.000000
415,15,15,6480955.0153,4437.6877,3.164185,0.000000,0.000000,0.000000
416,15,15,6480959.0330,4437.6877,3.164185,0.000000,0.000000,0.000000
417,15,15,6480978.2510,4437.6877,3.164186,0.011417,3.364996,6.261505
418,15,15,6480992.0334,4437.6877,3.164187,0.000000,0.000000,0.000000
419,15,15,6480999.9024,4437.6877,3.164188,0.000000,0.000000,0.000000
420,15,15,6481005.6175,4437.6877,3.164188,0.000000,0.000000,0.000000
421,15,15,6481009.6816,4437.6877,3.164188,-0.000000,0.000000,0.000000
422,15,15,6481013.6784,4437.6877,3.164189,0.000000,0.000000,0.000000
423,15,15,6481027.9988,4437.6877,3.164190,0.000000,0.000000,0.000000
424,15,15,6481035.4596,4437.6877,3.164190,-0.000000,0.000000,-0.000000
425,15,15,6481038.0832,4437.6877,3.164190,0.000000,0.000000,0.000000
426,15,15,6481043.4707,4437.6877,3.164191,0.000000,0.000000,0.000000
427,15,15,6481060.2222,4437.6877,3.164192,0.000000,0.000000,0.000000
428,15,15,6481091.1227,4437.6877,3.164194,0.000000,0.000000,0.000000
429,15,15,6481095.2956,4437.6877,3.164194,0.000000,0.000000,0.000000
430,15,15,6481098.1796,4437.6877,3.164194,0.000000,0.000000,0.000000
431,15,15,6481143.5348,4437.6877,3.164197,-0.000000,0.000000,0.000000
432,15,15,6481144.8904,4437.6877,3.164198,0.000000,0.000000,0.000000
433,15,15,6481210.4314,4437.6877,3.164202,0.000000,0.000000,0.000000
434,15,15,6481229.8326,4437.6877,3.164203,0.011291,3.343430,6.239983
435,15,15,6481237.2399,4437.6877,3.164204,0.061032,3.695504,6.592061
436,15,15,6481240.7974,4437.6877,3.164204,0.000000,0.000000,0.000000
437,15,15,6481250.1060,4437.6877,3.164205,0.000000,0.000000,0.000000
438,15,15,6481254.7205,4437.6877,3.164205,0.014566,3.334339,6.230894
439,15,15,6481257.3730,4437.6877,3.164205,-0.000000,0.000000,-0.000000
440,15,15,6481258.8768,4437.6877,3.164205,0.000000,0.000000,0.000000
441,15,15,6481297.9173,4437.6877,3.164208,0.000000,0.000000,0.000000
442,15,15,6481348.8904,4437.6877,3.164211,0.000000,0.000000,0.000000
443,15,15,6481355.8597,4437.6877,3.164212,0.000000,0.000000,0.000000
444,15,15,6481378.9623,4437.6877,3.164213,0.000000,0.000000,0.000000
445,15,15,6481403.1861,4437.6877,3.164215,0.000000,0.000000,0.000000
446,15,15,6481412.8482,4437.6877,3.164215,0.000000,0.000000,0.000000
447,15,15,6481464.8489,4437.6877,3.164219,0.000000,0.000000,0.000000
448,15,15,6481467.7007,4437.6877,3.164219,0.000000,0.000000,0.000000
449,15,15,6481481.5945,4437.6877,3.164220,0.000000,0.000000,0.000000
450,15,15,6481488.1287,4437.6877,3.164221,0.000000,0.000000,0.000000
451,15,15,6481488.6299,4437.6877,3.164221,0.000000,0.000000,0.000000
452,15,15,6481499.5105,4437.6877,3.164221,0.014108,3.651799,6.548344
453,15,15,6481510.3325,4437.6877,3.164222,-0.000000,0.000000,0.000000
454,15,15,6481525.9405,4437.6877,3.164223,0.000000,0.000000,0.000000
455,15,15,6481531.4138,4437.6877,3.164223,0.009374,3.464788,6.361332
456,15,15,6481665.8681,4437.6877,3.164232,0.000000,0.000000,0.000000
457,15,15,6481687.9954,4437.6877,3.164234,0.000000,0.000000,0.000000
458,15,15,6481978.9565,4437.6877,3.164253,0.000000,0.000000,0.000000
459,15,15,6482007.8895,4437.6877,3.164255,0.000000,0.000000,0.000000
