mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
44,6,1,356.5076,365.1508,-1.625803,-0.019116,-0.022595
45,6,1,358.6265,365.1508,-1.747942,0.001119,0.000718
46,6,1,359.2854,365.1508,-1.794177,0.005363,0.003776
47,6,1,362.3486,365.1508,-2.114987,0.003668,0.003438
48,6,2,395.2926,394.7554,-2.866192,-0.002004,-0.002258
49,4,5,412.4447,404.6236,-1.713779,0.007833,0.005100
50,4,5,421.1242,404.6236,-1.389551,0.004332,0.003453
51,4,5,421.4816,404.6236,-1.380245,0.021946,0.018069
52,4,5,422.6881,404.6236,-1.350226,-0.025860,-0.037871
53,6,3,427.0502,444.0958,-1.415865,0.000407,0.000266
54,6,3,430.3776,444.0958,-1.510179,-0.000709,-0.000909
55,6,3,441.9554,444.0958,-2.316985,-0.015900,-0.014947
56,3,6,447.8241,444.0958,-2.075971,-0.018429,-0.017833
57,3,6,448.6252,444.0958,-1.991441,0.004830,0.002190
58,3,6,461.4810,444.0958,-1.407298,0.012078,0.009191
59,7,1,484.7772,493.4353,-1.755806,-0.018089,-0.017166
60,7,1,491.7789,493.4353,-2.474076,0.000826,0.000514
61,5,5,493.8308,493.4353,-3.096044,0.001858,0.001180
62,6,4,506.2358,513.1708,-1.869213,-0.005530,-0.005147
63,6,4,507.2450,513.1708,-1.937511,0.033456,0.030336
64,6,4,509.8957,513.1708,-2.195028,0.003082,0.002318
65,2,7,518.9339,523.0386,-2.105256,-0.000938,-0.000832
66,2,7,522.5939,523.0386,-3.070483,-0.021589,-0.021893
67,7,2,524.5128,523.0386,-2.549972,0.010842,0.007611
68,7,2,526.1866,523.0386,-2.220493,0.008262,0.005407
69,7,2,527.3009,523.0386,-2.088889,0.001615,0.001577
70,7,2,543.2403,523.0386,-1.413145,-0.016923,-0.019896
71,7,3,551.8560,572.3766,-1.445492,0.009436,0.008350
72,7,3,564.9831,572.3766,-1.888830,0.000589,0.000440
73,3,7,575.5363,572.3766,-2.258037,0.000279,0.000190
74,3,7,580.4268,572.3766,-1.851873,-0.004211,-0.004426
75,5,6,589.9292,601.9790,-1.698601,-0.028103,-0.027940
76,5,6,591.2608,601.9790,-1.749461,0.027209,0.020198
77,5,6,603.7610,601.9790,-2.528663,0.011727,0.008555
78,5,6,616.0046,601.9790,-1.632660,-0.003481,-0.003009
79,8,1,634.3886,641.4484,-1.958370,0.013251,0.010115
80,8,1,636.7893,641.4484,-2.138863,0.001324,0.000990
81,8,1,640.0114,641.4484,-2.649718,0.004955,0.003386
82,8,2,659.1791,671.0500,-1.752271,0.002158,0.001917
83,8,2,664.9341,671.0500,-2.040297,0.000966,0.000966
84,8,2,666.1219,671.0500,-2.134073,0.000487,0.000372
85,2,8,679.6617,671.0500,-1.891667,0.004011,0.003049
86,6,6,700.0089,710.5184,-1.829994,0.020716,0.016135
87,5,7,727.1135,730.2523,-2.366710,0.010422,0.009232
88,5,7,727.6040,730.2523,-2.440506,-0.001716,-0.000991
89,5,7,730.0713,730.2523,-3.605763,0.005079,0.004061
90,7,5,742.3531,730.2523,-1.780661,0.014914,0.014521
91,7,5,742.8612,730.2523,-1.762796,-0.002124,-0.002234
92,8,4,768.9282,789.4533,-1.585039,0.004731,0.003778
93,8,4,784.0226,789.4533,-2.162466,0.007747,0.006185
94,4,8,793.3228,789.4533,-2.309681,-0.000151,-0.000235
95,9,1,811.0722,809.1867,-2.632627,0.002581,0.002060
96,9,1,816.7298,809.1867,-2.030502,0.012330,0.010984
97,2,9,826.7105,838.7865,-1.841726,0.000854,0.000646
98,6,7,842.9346,838.7865,-2.305806,-0.003836,-0.003176
99,6,7,847.3641,838.7865,-1.990290,0.008836,0.004451
100,6,7,856.0290,838.7865,-1.687053,0.001205,0.001019
101,15,15,62917.0197,4437.6877,1.119846,0.000000,0.000000
102,15,15,62917.5626,4437.6877,1.119850,-0.000000,0.000000
103,15,15,62917.8780,4437.6877,1.119852,0.000000,0.000000
104,15,15,62918.1678,4437.6877,1.119854,0.000000,0.000000
105,15,15,62918.6176,4437.6877,1.119858,0.000000,0.000000
106,15,15,62919.6668,4437.6877,1.119865,0.000000,0.000000
107,15,15,62919.8976,4437.6877,1.119867,0.000000,0.000000
108,15,15,62921.3656,4437.6877,1.119878,0.000000,0.000000
109,15,15,62922.4340,4437.6877,1.119886,0.000000,0.000000
110,15,15,62924.5485,4437.6877,1.119902,-0.000000,0.000000
111,15,15,62924.9357,4437.6877,1.119904,-0.000000,0.000000
112,15,15,62928.1602,4437.6877,1.119928,0.000000,0.000000
113,15,15,62929.0715,4437.6877,1.119935,0.000000,0.000000
114,15,15,62933.4227,4437.6877,1.119967,0.000000,0.000000
115,15,15,62933.8027,4437.6877,1.119970,0.000000,0.000000
116,15,15,62938.2058,4437.6877,1.120003,0.000000,0.000000
117,15,15,62941.8864,4437.6877,1.120030,0.000000,0.000000
118,15,15,62947.7738,4437.6877,1.120074,0.000000,0.000000
119,15,15,62948.3060,4437.6877,1.120078,0.000000,0.000000
120,15,15,62955.8036,4437.6877,1.120134,0.000000,0.000000
121,15,15,62961.1777,4437.6877,1.120173,-0.000000,0.000000
122,15,15,62970.8881,4437.6877,1.120246,0.000000,0.000000
123,15,15,62971.5266,4437.6877,1.120250,0.000000,0.000000
124,15,15,62981.7206,4437.6877,1.120326,0.000000,0.000000
125,15,15,62992.4561,4437.6877,1.120406,0.000000,0.000000
126,15,15,63005.4126,4437.6877,1.120502,0.000000,0.000000
127,15,15,63006.2952,4437.6877,1.120508,0.000000,0.000000
128,15,15,63021.2062,4437.6877,1.120619,0.000000,0.000000
129,15,15,63036.5934,4437.6877,1.120733,-0.000000,0.000000
130,15,15,63054.0176,4437.6877,1.120862,0.000000,0.000000
131,15,15,63055.0911,4437.6877,1.120870,0.000000,0.000000
132,15,15,63071.6687,4437.6877,1.120993,0.000000,0.000000
133,15,15,63094.5178,4437.6877,1.121162,0.000000,0.000000
134,15,15,63109.8301,4437.6877,1.121275,0.000000,0.000000
135,15,15,63110.8438,4437.6877,1.121283,-0.000000,0.000000
136,15,15,63123.0524,4437.6877,1.121373,0.000000,0.000000
137,15,15,63159.7382,4437.6877,1.121644,-0.000000,0.000000
138,15,15,63164.2059,4437.6877,1.121678,0.000000,0.000000
139,15,15,63168.0693,4437.6877,1.121706,0.000000,0.000000
140,15,15,63171.1239,4437.6877,1.121729,0.000000,0.000000
141,15,15,88576.8290,4437.6877,1.277841,0.000000,0.000000
142,15,15,88576.8453,4437.6877,1.277841,0.000000,0.000000
143,15,15,88586.1838,4437.6877,1.277890,0.000000,0.000000
144,15,15,88586.2001,4437.6877,1.277890,0.000000,0.000000
145,15,15,6472785.2615,4437.6877,3.163637,0.004043,3.598471
146,15,15,6472810.8455,4437.6877,3.163638,0.000000,0.000000
147,15,15,6472828.1711,4437.6877,3.163639,-0.000000,0.000000
148,15,15,6472869.8972,4437.6877,3.163642,-0.000000,0.000000
149,15,15,6473257.6594,4437.6877,3.163668,-0.000000,0.000000
150,15,15,6473314.3409,4437.6877,3.163672,0.000000,0.000000
151,15,15,6473407.0896,4437.6877,3.163678,-0.000589,2.733440
152,15,15,6473453.5776,4437.6877,3.163681,0.005043,3.050624
153,15,15,6474683.1576,4437.6877,3.163764,-0.000468,3.142631
154,15,15,6474683.5387,4437.6877,3.163764,0.011322,3.748368
155,15,15,6474725.0797,4437.6877,3.163767,0.000000,0.000000
156,15,15,6474733.6226,4437.6877,3.163767,0.000000,0.000000
157,15,15,6474753.0701,4437.6877,3.163769,0.000000,0.000000
158,15,15,6474755.2615,4437.6877,3.163769,0.000000,0.000000
159,15,15,6474819.5156,4437.6877,3.163773,0.000000,0.000000
160,15,15,6474829.8024,4437.6877,3.163774,0.000000,0.000000
161,15,15,6475143.0075,4437.6877,3.163795,0.000000,0.000000
162,15,15,6475162.3033,4437.6877,3.163796,0.000000,0.000000
163,15,15,6475234.2654,4437.6877,3.163801,-0.000000,0.000000
164,15,15,6475254.7949,4437.6877,3.163802,0.000000,-0.000000
165,15,15,6475278.5828,4437.6877,3.163804,0.000094,2.219506
166,15,15,6475283.8602,4437.6877,3.163804,0.001380,2.796385
167,15,15,6475340.7918,4437.6877,3.163808,0.009794,3.246393
168,15,15,6475361.9555,4437.6877,3.163810,-0.001619,2.680461
169,15,15,6476269.4840,4437.6877,3.163870,0.000000,0.000000
170,15,15,6476270.8579,4437.6877,3.163871,0.000000,0.000000
171,15,15,6476305.5547,4437.6877,3.163873,0.000958,3.164974
172,15,15,6476310.1974,4437.6877,3.163873,0.012769,3.718705
173,15,15,6476345.7884,4437.6877,3.163876,0.013554,3.579094
174,15,15,6476347.4540,4437.6877,3.163876,0.000000,0.000000
175,15,15,6476386.7421,4437.6877,3.163878,0.000442,2.794478
176,15,15,6476389.6104,4437.6877,3.163879,0.000000,0.000000
177,15,15,6476565.9731,4437.6877,3.163890,0.000105,2.721630
178,15,15,6476600.4714,4437.6877,3.163893,0.000000,0.000000
179,15,15,6476603.4221,4437.6877,3.163893,0.000000,0.000000
180,15,15,6476626.4898,4437.6877,3.163894,0.000000,0.000000
181,15,15,6476631.8452,4437.6877,3.163895,0.000000,0.000000
182,15,15,6476634.0034,4437.6877,3.163895,0.000000,0.000000
183,15,15,6476669.5732,4437.6877,3.163897,0.000000,0.000000
184,15,15,6476696.4821,4437.6877,3.163899,0.000000,0.000000
185,15,15,6476699.3326,4437.6877,3.163899,0.000000,0.000000
186,15,15,6476701.1391,4437.6877,3.163899,0.000000,0.000000
187,15,15,6476702.5679,4437.6877,3.163900,0.000000,0.000000
188,15,15,6476712.6797,4437.6877,3.163900,0.003072,3.718452
189,15,15,6476713.6568,4437.6877,3.163900,-0.000719,3.508765
190,15,15,6476715.1149,4437.6877,3.163900,0.000000,0.000000
191,15,15,6476715.4055,4437.6877,3.163900,0.011359,3.979118
192,15,15,6476741.6204,4437.6877,3.163902,0.003715,3.111925
193,15,15,6476743.3426,4437.6877,3.163902,0.001125,2.815376
194,15,15,6476770.8156,4437.6877,3.163904,0.000000,0.000000
195,15,15,6476786.9622,4437.6877,3.163905,0.000466,2.659692
196,15,15,6476788.0903,4437.6877,3.163905,0.001551,2.918618
197,15,15,6476865.9133,4437.6877,3.163911,0.000000,0.000000
198,15,15,6476866.1801,4437.6877,3.163911,0.000000,0.000000
199,15,15,6476874.6378,4437.6877,3.163911,0.000364,2.997444
200,15,15,6476875.0320,4437.6877,3.163911,0.002745,3.190017
201,15,15,6476879.0781,4437.6877,3.163911,0.000176,3.406999
202,15,15,6476879.0852,4437.6877,3.163911,0.000166,3.398110
203,15,15,6476880.8376,4437.6877,3.163912,0.000000,0.000000
204,15,15,6476883.6388,4437.6877,3.163912,0.005915,3.126811
205,15,15,6477024.0182,4437.6877,3.163921,0.000000,0.000000
206,15,15,6477074.6652,4437.6877,3.163925,0.000000,0.000000
207,15,15,6477076.2309,4437.6877,3.163925,0.000000,0.000000
208,15,15,6477139.7358,4437.6877,3.163929,0.000263,3.129009
209,15,15,6477156.0812,4437.6877,3.163930,0.000000,0.000000
210,15,15,6477158.9211,4437.6877,3.163930,0.000000,0.000000
211,15,15,6477167.7756,4437.6877,3.163931,0.000000,0.000000
212,15,15,6477176.3322,4437.6877,3.163931,0.004182,3.155375
213,15,15,6477181.6665,4437.6877,3.163932,0.033664,3.563348
214,15,15,6477186.2816,4437.6877,3.163932,0.000214,2.537962
215,15,15,6477186.7244,4437.6877,3.163932,0.002945,3.108102
216,15,15,6477192.1067,4437.6877,3.163932,0.006983,3.281510
217,15,15,6477198.0003,4437.6877,3.163933,0.000000,0.000000
218,15,15,6477224.3953,4437.6877,3.163935,0.001007,2.777840
219,15,15,6477306.5789,4437.6877,3.163940,0.010144,3.385409
220,15,15,6477309.6844,4437.6877,3.163940,0.010258,3.376971
221,15,15,6477341.0488,4437.6877,3.163942,0.011767,3.348623
222,15,15,6477341.7075,4437.6877,3.163942,0.001392,2.873384
223,15,15,6477341.8833,4437.6877,3.163942,0.001543,2.895477
224,15,15,6477343.0741,4437.6877,3.163943,0.010274,3.314669
225,15,15,6477393.2486,4437.6877,3.163946,0.000000,0.000000
226,15,15,6477419.7964,4437.6877,3.163948,0.005808,3.177984
227,15,15,6477421.5685,4437.6877,3.163948,0.020510,3.457261
228,15,15,6477422.9715,4437.6877,3.163948,0.000000,0.000000
229,15,15,6477432.8587,4437.6877,3.163949,0.000000,0.000000
230,15,15,6477452.7950,4437.6877,3.163950,-0.000522,3.018913
231,15,15,6477513.2148,4437.6877,3.163954,0.002336,3.016066
232,15,15,6477515.4183,4437.6877,3.163954,0.015939,3.433685
233,15,15,6477601.3656,4437.6877,3.163960,0.000000,0.000000
234,15,15,6477603.8096,4437.6877,3.163960,0.000000,0.000000
235,15,15,6477613.7068,4437.6877,3.163961,-0.000000,0.000000
236,15,15,6477629.0907,4437.6877,3.163962,0.000000,0.000000
237,15,15,6477632.5407,4437.6877,3.163962,0.000000,0.000000
238,15,15,6477667.8518,4437.6877,3.163964,0.000000,0.000000
239,15,15,6477742.8012,4437.6877,3.163969,0.000000,0.000000
240,15,15,6477776.2659,4437.6877,3.163972,-0.000000,-0.000000
241,15,15,6478129.0544,4437.6877,3.163995,-0.000000,0.000000
242,15,15,6478143.1058,4437.6877,3.163996,0.000000,0.000000
243,15,15,6478173.5814,4437.6877,3.163998,0.000000,0.000000
244,15,15,6478194.7027,4437.6877,3.164000,-0.000000,-0.000000
245,15,15,6478243.7742,4437.6877,3.164003,0.000000,0.000000
246,15,15,6478248.1452,4437.6877,3.164003,0.000000,0.000000
247,15,15,6478273.1756,4437.6877,3.164005,0.000000,0.000000
248,15,15,6478280.9438,4437.6877,3.164005,0.000179,2.544460
249,15,15,6478493.3784,4437.6877,3.164020,0.000000,0.000000
250,15,15,6478504.7673,4437.6877,3.164020,0.000000,0.000000
251,15,15,6478516.9742,4437.6877,3.164021,0.000000,0.000000
252,15,15,6478537.7430,4437.6877,3.164023,0.000000,0.000000
253,15,15,6478537.7441,4437.6877,3.164023,0.000000,0.000000
254,15,15,6478547.1481,4437.6877,3.164023,0.000000,0.000000
255,15,15,6478548.7930,4437.6877,3.164023,0.000000,0.000000
256,15,15,6478552.1122,4437.6877,3.164024,0.000000,0.000000
257,15,15,6478553.3104,4437.6877,3.164024,0.000000,0.000000
258,15,15,6478555.4901,4437.6877,3.164024,-0.000000,0.000000
259,15,15,6478558.2756,4437.6877,3.164024,0.000000,0.000000
260,15,15,6478568.3556,4437.6877,3.164025,0.000000,0.000000
261,15,15,6478616.9609,4437.6877,3.164028,0.005565,3.229764
262,15,15,6478618.5521,4437.6877,3.164028,0.005450,3.194982
263,15,15,6478625.9792,4437.6877,3.164029,0.000000,0.000000
264,15,15,6478673.5992,4437.6877,3.164032,0.007341,3.415929
265,15,15,6478759.2676,4437.6877,3.164038,0.000000,0.000000
266,15,15,6478763.5893,4437.6877,3.164038,0.000000,-0.000000
267,15,15,6478767.8554,4437.6877,3.164038,0.002738,3.808913
268,15,15,6478768.0644,4437.6877,3.164038,0.021767,4.250843
269,15,15,6478768.6000,4437.6877,3.164038,0.034098,4.479743
270,15,15,6478768.6269,4437.6877,3.164038,-0.000000,0.000000
271,15,15,6478787.3460,4437.6877,3.164039,0.000000,0.000000
272,15,15,6478793.1819,4437.6877,3.164040,0.000000,0.000000
273,15,15,6478903.6605,4437.6877,3.164047,0.000000,0.000000
274,15,15,6478925.4399,4437.6877,3.164049,0.000000,0.000000
275,15,15,6478961.4668,4437.6877,3.164051,0.000000,0.000000
276,15,15,6478999.0075,4437.6877,3.164054,0.000333,2.681894
277,15,15,6479000.3649,4437.6877,3.164054,0.000282,2.631463
278,15,15,6479008.5357,4437.6877,3.164054,0.003613,3.210776
279,15,15,6479011.1411,4437.6877,3.164054,0.000124,2.576978
280,15,15,6479017.9911,4437.6877,3.164055,0.000000,0.000000
281,15,15,6479019.1178,4437.6877,3.164055,0.001538,3.040112
282,15,15,6479047.5174,4437.6877,3.164057,0.000000,0.000000
283,15,15,6479137.9503,4437.6877,3.164063,0.000000,0.000000
284,15,15,6479157.3089,4437.6877,3.164064,0.000301,3.296712
285,15,15,6479178.6896,4437.6877,3.164066,0.000000,0.000000
286,15,15,6479179.3601,4437.6877,3.164066,0.000000,0.000000
287,15,15,6479190.9837,4437.6877,3.164066,0.017855,3.467660
288,15,15,6479193.5216,4437.6877,3.164067,0.010854,3.340326
289,15,15,6479194.2420,4437.6877,3.164067,0.000000,0.000000
290,15,15,6479214.1390,4437.6877,3.164068,0.000000,0.000000
291,15,15,6479218.8394,4437.6877,3.164068,0.010734,3.329449
292,15,15,6479221.5401,4437.6877,3.164069,0.000000,0.000000
293,15,15,6479238.7595,4437.6877,3.164070,0.006823,3.275413
294,15,15,6479256.7109,4437.6877,3.164071,0.006436,3.139884
295,15,15,6479261.2656,4437.6877,3.164071,-0.000000,0.000000
296,15,15,6479296.9559,4437.6877,3.164074,0.000000,0.000000
297,15,15,6479346.6278,4437.6877,3.164077,0.004677,3.326176
298,15,15,6479386.2894,4437.6877,3.164080,0.000000,0.000000
299,15,15,6479398.8658,4437.6877,3.164080,0.000000,0.000000
300,15,15,6479411.4961,4437.6877,3.164081,0.000000,0.000000
301,15,15,6479443.3989,4437.6877,3.164083,0.000000,0.000000
302,15,15,6479513.1088,4437.6877,3.164088,0.000000,0.000000
303,15,15,6479555.1282,4437.6877,3.164091,0.000000,0.000000
304,15,15,6479575.7242,4437.6877,3.164092,0.000000,0.000000
305,15,15,6479741.9273,4437.6877,3.164103,0.000000,0.000000
306,15,15,6479748.0884,4437.6877,3.164104,0.000000,0.000000
307,15,15,6479797.2741,4437.6877,3.164107,0.000000,0.000000
308,15,15,6479804.4632,4437.6877,3.164108,0.000000,0.000000
309,15,15,6479952.6377,4437.6877,3.164118,0.000000,0.000000
310,15,15,6479976.1708,4437.6877,3.164119,0.000000,0.000000
311,15,15,6480018.4095,4437.6877,3.164122,0.000000,0.000000
312,15,15,6480019.9057,4437.6877,3.164122,0.002397,3.172689
313,15,15,6480132.5551,4437.6877,3.164130,0.000000,0.000000
314,15,15,6480132.6465,4437.6877,3.164130,0.000000,0.000000
315,15,15,6480134.9257,4437.6877,3.164130,-0.000000,0.000000
316,15,15,6480148.6538,4437.6877,3.164131,0.000000,0.000000
317,15,15,6480158.9461,4437.6877,3.164131,0.000000,0.000000
318,15,15,6480159.3345,4437.6877,3.164131,0.000000,0.000000
319,15,15,6480174.1994,4437.6877,3.164132,0.000000,0.000000
320,15,15,6480204.8494,4437.6877,3.164134,0.000000,0.000000
321,15,15,6480205.3247,4437.6877,3.164135,0.000000,0.000000
322,15,15,6480213.4851,4437.6877,3.164135,0.000000,0.000000
323,15,15,6480214.2998,4437.6877,3.164135,0.000000,0.000000
324,15,15,6480217.5744,4437.6877,3.164135,0.000000,0.000000
325,15,15,6480220.5523,4437.6877,3.164136,0.000000,-0.000000
326,15,15,6480242.4921,4437.6877,3.164137,0.000000,0.000000
327,15,15,6480260.1004,4437.6877,3.164138,0.000000,0.000000
328,15,15,6480263.9826,4437.6877,3.164138,0.000000,0.000000
329,15,15,6480359.2732,4437.6877,3.164145,0.000000,0.000000
330,15,15,6480410.3654,4437.6877,3.164148,0.000000,0.000000
331,15,15,6480424.1853,4437.6877,3.164149,0.000000,0.000000
332,15,15,6480445.2517,4437.6877,3.164151,0.000000,0.000000
333,15,15,6480465.6012,4437.6877,3.164152,0.000000,0.000000
334,15,15,6480467.2762,4437.6877,3.164152,0.015658,3.572555
335,15,15,6480468.6341,4437.6877,3.164152,0.013578,3.516436
336,15,15,6480476.2213,4437.6877,3.164153,0.004167,3.253918
337,15,15,6480476.5792,4437.6877,3.164153,0.017976,3.577116
338,15,15,6480477.6124,4437.6877,3.164153,0.003745,3.246818
339,15,15,6480521.6888,4437.6877,3.164156,0.000000,0.000000
340,15,15,6480535.9093,4437.6877,3.164157,0.000000,0.000000
341,15,15,6480540.0707,4437.6877,3.164157,0.045068,3.783453
342,15,15,6480545.5933,4437.6877,3.164157,0.000000,0.000000
343,15,15,6480545.6512,4437.6877,3.164157,0.079888,3.940545
344,15,15,6480552.5021,4437.6877,3.164158,0.004163,3.287580
345,15,15,6480556.8671,4437.6877,3.164158,0.000000,0.000000
346,15,15,6480564.7807,4437.6877,3.164159,0.000000,0.000000
347,15,15,6480566.0637,4437.6877,3.164159,0.000000,0.000000
348,15,15,6480607.4812,4437.6877,3.164161,0.000000,0.000000
349,15,15,6480611.2237,4437.6877,3.164162,0.000000,0.000000
350,15,15,6480619.9917,4437.6877,3.164162,0.006807,3.220363
351,15,15,6480631.8637,4437.6877,3.164163,0.018682,3.610614
352,15,15,6480650.7387,4437.6877,3.164164,0.000000,0.000000
353,15,15,6480675.5015,4437.6877,3.164166,0.000000,0.000000
354,15,15,6480696.0697,4437.6877,3.164167,0.000000,0.000000
355,15,15,6480705.1195,4437.6877,3.164168,0.000000,0.000000
356,15,15,6480707.2268,4437.6877,3.164168,0.000000,0.000000
357,15,15,6480709.9453,4437.6877,3.164168,0.000000,0.000000
358,15,15,6480722.8157,4437.6877,3.164169,0.000000,0.000000
359,15,15,6480728.1867,4437.6877,3.164170,0.000000,0.000000
360,15,15,6480728.9137,4437.6877,3.164170,0.000000,0.000000
361,15,15,6480744.1244,4437.6877,3.164171,0.000000,0.000000
362,15,15,6480744.3171,4437.6877,3.164171,0.000000,0.000000
363,15,15,6480745.0417,4437.6877,3.164171,0.000000,0.000000
364,15,15,6480745.7054,4437.6877,3.164171,0.000000,0.000000
365,15,15,6480749.7923,4437.6877,3.164171,0.000000,0.000000
366,15,15,6480749.8141,4437.6877,3.164171,0.000000,0.000000
367,15,15,6480759.7488,4437.6877,3.164172,0.000000,0.000000
368,15,15,6480765.8623,4437.6877,3.164172,0.000000,0.000000
369,15,15,6480770.0017,4437.6877,3.164172,0.016492,3.664323
370,15,15,6480771.9779,4437.6877,3.164173,-0.000000,0.000000
371,15,15,6480772.2310,4437.6877,3.164173,0.000000,-0.000000
372,15,15,6480773.2119,4437.6877,3.164173,0.000000,0.000000
373,15,15,6480775.0889,4437.6877,3.164173,0.000000,0.000000
374,15,15,6480776.6178,4437.6877,3.164173,0.000000,0.000000
375,15,15,6480781.3711,4437.6877,3.164173,0.000000,0.000000
376,15,15,6480784.5683,4437.6877,3.164173,0.000000,0.000000
377,15,15,6480788.1822,4437.6877,3.164174,0.000000,0.000000
378,15,15,6480792.0775,4437.6877,3.164174,0.000000,0.000000
379,15,15,6480793.5682,4437.6877,3.164174,0.000000,0.000000
380,15,15,6480800.0354,4437.6877,3.164174,0.000000,0.000000
381,15,15,6480802.2555,4437.6877,3.164175,0.000000,0.000000
382,15,15,6480803.4816,4437.6877,3.164175,0.000000,0.000000
383,15,15,6480806.1781,4437.6877,3.164175,0.000000,0.000000
384,15,15,6480808.1761,4437.6877,3.164175,0.000000,0.000000
385,15,15,6480812.0731,4437.6877,3.164175,0.000000,0.000000
386,15,15,6480813.3773,4437.6877,3.164175,0.000000,0.000000
387,15,15,6480817.5325,4437.6877,3.164176,-0.000000,0.000000
388,15,15,6480819.2369,4437.6877,3.164176,0.000000,-0.000000
389,15,15,6480831.3445,4437.6877,3.164177,0.000000,0.000000
390,15,15,6480852.9945,4437.6877,3.164178,0.000000,0.000000
391,15,15,6480858.1603,4437.6877,3.164178,0.000000,0.000000
392,15,15,6480873.2951,4437.6877,3.164179,0.000000,0.000000
393,15,15,6480880.0007,4437.6877,3.164180,0.000000,0.000000
394,15,15,6480890.0118,4437.6877,3.164180,0.000000,0.000000
395,15,15,6480892.9087,4437.6877,3.164181,0.000000,0.000000
396,15,15,6480897.1955,4437.6877,3.164181,0.000000,0.000000
397,15,15,6480900.0465,4437.6877,3.164181,0.000000,0.000000
398,15,15,6480909.8149,4437.6877,3.164182,0.000000,0.000000
399,15,15,6480916.4878,4437.6877,3.164182,0.000000,0.000000
400,15,15,6480927.3155,4437.6877,3.164183,0.010612,3.392664
401,15,15,6480928.0754,4437.6877,3.164183,0.000000,0.000000
402,15,15,6480933.5531,4437.6877,3.164183,0.000000,0.000000
403,15,15,6480965.2678,4437.6877,3.164185,0.000000,0.000000
404,15,15,6480970.5032,4437.6877,3.164186,0.000000,0.000000
405,15,15,6480971.1437,4437.6877,3.164186,0.000000,0.000000
406,15,15,6481008.9386,4437.6877,3.164188,0.000000,0.000000
407,15,15,6481030.2890,4437.6877,3.164190,0.000000,0.000000
408,15,15,6481040.5460,4437.6877,3.164191,0.000000,0.000000
409,15,15,6481086.1849,4437.6877,3.164194,0.000000,0.000000
410,15,15,6481113.3422,4437.6877,3.164195,0.000000,0.000000
411,15,15,6481131.3208,4437.6877,3.164197,0.000000,0.000000
412,15,15,6481161.6024,4437.6877,3.164199,0.000000,0.000000
