mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
85,15,15,57212.3201,4437.6877,1.075268,0.000000,0.000000
86,15,15,57226.6146,4437.6877,1.075386,0.000000,0.000000
87,15,15,57227.0688,4437.6877,1.075390,0.000000,0.000000
88,15,15,57231.5194,4437.6877,1.075426,0.000000,0.000000
89,15,15,57261.9384,4437.6877,1.075677,0.000000,0.000000
90,15,15,57265.7756,4437.6877,1.075708,0.000000,0.000000
91,15,15,57266.3252,4437.6877,1.075713,0.000000,-0.000000
92,15,15,57279.0339,4437.6877,1.075817,0.000000,0.000000
93,15,15,57340.3057,4437.6877,1.076320,0.000000,0.000000
94,15,15,57346.0908,4437.6877,1.076368,0.000000,0.000000
95,15,15,57347.9273,4437.6877,1.076383,0.000000,0.000000
96,15,15,57353.6973,4437.6877,1.076430,0.000000,0.000000
97,15,15,80326.8419,4437.6877,1.233023,0.000000,0.000000
98,15,15,80329.7302,4437.6877,1.233040,0.000000,0.000000
99,15,15,80333.3380,4437.6877,1.233060,0.000000,0.000000
100,15,15,80336.2262,4437.6877,1.233077,0.000000,0.000000
101,15,15,6469320.3544,4437.6877,3.163404,0.000000,0.000000
102,15,15,6469352.3688,4437.6877,3.163406,0.000000,0.000000
103,15,15,6469366.6367,4437.6877,3.163407,0.000000,0.000000
104,15,15,6469407.6936,4437.6877,3.163410,0.000000,0.000000
105,15,15,6469656.3429,4437.6877,3.163426,0.000000,0.000000
106,15,15,6469700.4297,4437.6877,3.163429,0.000000,0.000000
107,15,15,6469740.8070,4437.6877,3.163432,0.008192,3.237928
108,15,15,6469780.6244,4437.6877,3.163435,0.000000,0.000000
109,15,15,6472658.5023,4437.6877,3.163628,0.000000,0.000000
110,15,15,6472678.6532,4437.6877,3.163629,0.014185,3.613384
111,15,15,6472700.5930,4437.6877,3.163631,0.000000,0.000000
112,15,15,6472733.3159,4437.6877,3.163633,0.000000,0.000000
113,15,15,6472795.8727,4437.6877,3.163637,0.008808,3.675903
114,15,15,6472802.1561,4437.6877,3.163638,0.000000,0.000000
115,15,15,6472844.6814,4437.6877,3.163641,0.000000,0.000000
116,15,15,6472866.4605,4437.6877,3.163642,0.000000,0.000000
117,15,15,6473217.2421,4437.6877,3.163666,0.000000,0.000000
118,15,15,6473227.4807,4437.6877,3.163666,0.000000,-0.000000
119,15,15,6473274.4690,4437.6877,3.163669,0.000000,0.000000
120,15,15,6473277.6488,4437.6877,3.163670,0.000000,0.000000
121,15,15,6473342.6496,4437.6877,3.163674,0.008892,3.686858
122,15,15,6473354.2609,4437.6877,3.163675,0.005557,3.448654
123,15,15,6473400.1317,4437.6877,3.163678,0.000000,0.000000
124,15,15,6473404.4870,4437.6877,3.163678,0.010819,3.417431
125,15,15,6474649.5894,4437.6877,3.163762,0.012140,3.686858
126,15,15,6474651.0253,4437.6877,3.163762,0.000000,0.000000
127,15,15,6474718.7915,4437.6877,3.163766,0.000000,0.000000
128,15,15,6474724.7787,4437.6877,3.163767,0.000000,0.000000
129,15,15,6474786.8957,4437.6877,3.163771,0.007652,3.797172
130,15,15,6474788.4225,4437.6877,3.163771,0.006448,3.579698
131,15,15,6474819.8133,4437.6877,3.163773,0.000000,0.000000
132,15,15,6474827.8554,4437.6877,3.163774,0.000000,0.000000
133,15,15,6474923.0218,4437.6877,3.163780,0.000000,0.000000
134,15,15,6474923.4789,4437.6877,3.163780,0.000000,0.000000
135,15,15,6474944.9357,4437.6877,3.163782,0.000000,0.000000
136,15,15,6474945.3259,4437.6877,3.163782,0.000000,0.000000
137,15,15,6474948.9563,4437.6877,3.163782,0.000000,-0.000000
138,15,15,6474949.5036,4437.6877,3.163782,0.000000,0.000000
139,15,15,6475041.0056,4437.6877,3.163788,0.000000,0.000000
140,15,15,6475043.7169,4437.6877,3.163788,0.000000,0.000000
141,15,15,6475108.5959,4437.6877,3.163793,0.021725,3.982268
142,15,15,6475109.9137,4437.6877,3.163793,0.011870,3.917276
143,15,15,6475117.1624,4437.6877,3.163793,0.000000,0.000000
144,15,15,6475117.3440,4437.6877,3.163793,0.000000,0.000000
145,15,15,6475137.1934,4437.6877,3.163794,0.017363,3.548455
146,15,15,6475139.3745,4437.6877,3.163795,0.017112,3.485110
147,15,15,6475255.8587,4437.6877,3.163802,0.000000,0.000000
148,15,15,6475260.7664,4437.6877,3.163803,0.000000,0.000000
149,15,15,6475269.1383,4437.6877,3.163803,0.000000,0.000000
150,15,15,6475270.8576,4437.6877,3.163803,0.000000,0.000000
151,15,15,6475271.4675,4437.6877,3.163804,0.013249,3.478720
152,15,15,6475273.9145,4437.6877,3.163804,0.012673,3.468377
153,15,15,6475291.6375,4437.6877,3.163805,0.000000,0.000000
154,15,15,6475363.2502,4437.6877,3.163810,0.000000,0.000000
155,15,15,6475365.3101,4437.6877,3.163810,0.000000,0.000000
156,15,15,6475409.5901,4437.6877,3.163813,0.018521,3.517914
157,15,15,6475411.9099,4437.6877,3.163813,0.000000,0.000000
158,15,15,6475423.9347,4437.6877,3.163814,0.023467,3.632230
159,15,15,6475434.9913,4437.6877,3.163814,0.022193,3.601999
160,15,15,6475438.5588,4437.6877,3.163815,0.000000,0.000000
161,15,15,6475441.6229,4437.6877,3.163815,0.034778,3.667799
162,15,15,6475452.6566,4437.6877,3.163816,0.018377,3.496587
163,15,15,6475507.4237,4437.6877,3.163819,0.000000,0.000000
164,15,15,6475508.5958,4437.6877,3.163819,0.000000,0.000000
165,15,15,6475562.3444,4437.6877,3.163823,0.000000,0.000000
166,15,15,6475566.6521,4437.6877,3.163823,0.000000,0.000000
167,15,15,6475573.4846,4437.6877,3.163824,0.000000,0.000000
168,15,15,6475585.2080,4437.6877,3.163825,0.000000,0.000000
169,15,15,6475626.5609,4437.6877,3.163827,0.000000,0.000000
170,15,15,6475634.6493,4437.6877,3.163828,0.000000,-0.000000
171,15,15,6475708.7126,4437.6877,3.163833,0.000000,0.000000
172,15,15,6475721.0019,4437.6877,3.163834,0.000000,0.000000
173,15,15,6475946.7751,4437.6877,3.163849,0.009795,3.518629
174,15,15,6476040.9324,4437.6877,3.163855,0.000000,0.000000
175,15,15,6476348.2159,4437.6877,3.163876,0.014679,3.847081
176,15,15,6476444.3589,4437.6877,3.163882,0.000000,0.000000
177,15,15,6476588.5037,4437.6877,3.163892,0.000000,0.000000
178,15,15,6476632.5587,4437.6877,3.163895,0.007187,3.354027
179,15,15,6477020.1849,4437.6877,3.163921,0.011713,3.732361
180,15,15,6477060.6634,4437.6877,3.163924,0.012364,3.475583
181,15,15,6477925.6189,4437.6877,3.163982,0.000000,0.000000
182,15,15,6477928.3468,4437.6877,3.163982,0.000000,0.000000
183,15,15,6477993.5799,4437.6877,3.163986,0.000000,-0.000000
184,15,15,6478031.6549,4437.6877,3.163989,0.000000,0.000000
185,15,15,6478112.8100,4437.6877,3.163994,0.018519,4.037054
186,15,15,6478119.7584,4437.6877,3.163995,0.000000,0.000000
187,15,15,6478182.5835,4437.6877,3.163999,0.000000,0.000000
188,15,15,6478182.7095,4437.6877,3.163999,0.000000,0.000000
189,15,15,6478187.7911,4437.6877,3.163999,0.000000,-0.000000
190,15,15,6478200.5379,4437.6877,3.164000,0.000000,0.000000
191,15,15,6478281.6313,4437.6877,3.164005,0.005574,3.490625
192,15,15,6478309.0246,4437.6877,3.164007,0.000000,0.000000
193,15,15,6478393.4885,4437.6877,3.164013,0.000000,0.000000
194,15,15,6478430.8266,4437.6877,3.164015,0.000000,0.000000
195,15,15,6478480.0407,4437.6877,3.164019,0.000000,0.000000
196,15,15,6478498.5295,4437.6877,3.164020,0.000000,0.000000
197,15,15,6478500.6501,4437.6877,3.164020,0.014968,3.596094
198,15,15,6478506.2998,4437.6877,3.164021,0.019795,3.636690
199,15,15,6478506.9811,4437.6877,3.164021,0.028730,3.722071
200,15,15,6478513.6118,4437.6877,3.164021,0.000000,0.000000
201,15,15,6478528.5899,4437.6877,3.164022,0.000000,0.000000
202,15,15,6478560.0095,4437.6877,3.164024,0.000000,0.000000
203,15,15,6478574.5358,4437.6877,3.164025,0.000000,0.000000
204,15,15,6478589.9446,4437.6877,3.164026,0.000000,0.000000
205,15,15,6478608.4532,4437.6877,3.164027,0.000000,-0.000000
206,15,15,6478613.4264,4437.6877,3.164028,0.000000,0.000000
207,15,15,6478637.7930,4437.6877,3.164029,0.000000,0.000000
208,15,15,6478755.9237,4437.6877,3.164037,0.000000,0.000000
209,15,15,6478764.1110,4437.6877,3.164038,0.000000,0.000000
210,15,15,6478790.1855,4437.6877,3.164040,0.000000,0.000000
211,15,15,6478792.2515,4437.6877,3.164040,0.000000,0.000000
212,15,15,6478804.6082,4437.6877,3.164041,0.000000,0.000000
213,15,15,6478822.4949,4437.6877,3.164042,0.000000,0.000000
214,15,15,6478824.0999,4437.6877,3.164042,0.000000,-0.000000
215,15,15,6478907.9447,4437.6877,3.164048,0.000000,0.000000
216,15,15,6478920.2619,4437.6877,3.164048,0.000000,0.000000
217,15,15,6479054.5656,4437.6877,3.164057,0.044645,3.795722
218,15,15,6479055.2082,4437.6877,3.164057,0.031884,3.724197
219,15,15,6479056.5647,4437.6877,3.164057,0.018291,3.584894
220,15,15,6479057.1155,4437.6877,3.164058,0.016011,3.551457
221,15,15,6479091.0256,4437.6877,3.164060,0.000000,0.000000
222,15,15,6479108.6788,4437.6877,3.164061,0.000000,0.000000
223,15,15,6479116.0952,4437.6877,3.164061,0.000000,0.000000
224,15,15,6479136.2565,4437.6877,3.164063,0.000000,0.000000
225,15,15,6479161.0164,4437.6877,3.164064,0.000000,0.000000
226,15,15,6479161.7821,4437.6877,3.164065,0.000000,0.000000
227,15,15,6479235.8657,4437.6877,3.164070,0.000000,0.000000
228,15,15,6479243.0142,4437.6877,3.164070,0.000000,0.000000
229,15,15,6479973.6310,4437.6877,3.164119,0.000000,0.000000
230,15,15,6480008.1058,4437.6877,3.164121,0.000000,0.000000
231,15,15,6480154.9820,4437.6877,3.164131,0.000000,-0.000000
232,15,15,6480200.9826,4437.6877,3.164134,0.000000,0.000000
233,15,15,6480233.8631,4437.6877,3.164136,0.000000,0.000000
234,15,15,6480243.7200,4437.6877,3.164137,0.000000,0.000000
235,15,15,6480250.4670,4437.6877,3.164138,0.000000,0.000000
236,15,15,6480255.0060,4437.6877,3.164138,0.000000,0.000000
237,15,15,6480256.3899,4437.6877,3.164138,0.000000,0.000000
238,15,15,6480376.6865,4437.6877,3.164146,0.000000,0.000000
239,15,15,6480403.6743,4437.6877,3.164148,0.000000,0.000000
240,15,15,6480461.5553,4437.6877,3.164152,0.011078,3.788782
241,15,15,6480472.6143,4437.6877,3.164152,0.000000,-0.000000
242,15,15,6480493.4886,4437.6877,3.164154,0.000000,0.000000
243,15,15,6480496.3055,4437.6877,3.164154,0.000000,0.000000
244,15,15,6480499.1499,4437.6877,3.164154,0.000000,0.000000
245,15,15,6480501.1514,4437.6877,3.164154,0.000000,0.000000
246,15,15,6480506.6237,4437.6877,3.164155,0.000000,-0.000000
247,15,15,6480517.7657,4437.6877,3.164155,0.016372,3.880298
248,15,15,6480538.9123,4437.6877,3.164157,0.000000,0.000000
249,15,15,6480544.0182,4437.6877,3.164157,0.000000,0.000000
250,15,15,6480571.5002,4437.6877,3.164159,0.000000,0.000000
251,15,15,6480587.2986,4437.6877,3.164160,0.011989,3.622727
252,15,15,6480587.7160,4437.6877,3.164160,0.000000,0.000000
253,15,15,6480616.2909,4437.6877,3.164162,0.000000,0.000000
254,15,15,6480625.5128,4437.6877,3.164163,0.015490,3.602518
255,15,15,6480630.9126,4437.6877,3.164163,0.000000,0.000000
256,15,15,6480660.6809,4437.6877,3.164165,0.000000,-0.000000
257,15,15,6480694.2657,4437.6877,3.164167,0.000000,0.000000
258,15,15,6480698.9894,4437.6877,3.164168,0.000000,-0.000000
259,15,15,6480703.4325,4437.6877,3.164168,0.000000,0.000000
260,15,15,6480705.1622,4437.6877,3.164168,0.000000,0.000000
261,15,15,6480706.0609,4437.6877,3.164168,0.009687,3.633850
262,15,15,6480712.5129,4437.6877,3.164169,0.000000,0.000000
263,15,15,6480713.6951,4437.6877,3.164169,0.000000,-0.000000
264,15,15,6480745.6341,4437.6877,3.164171,0.000000,-0.000000
265,15,15,6480749.8249,4437.6877,3.164171,0.000000,0.000000
266,15,15,6480749.8800,4437.6877,3.164171,0.000000,0.000000
267,15,15,6480757.2052,4437.6877,3.164172,0.000000,0.000000
268,15,15,6480757.5916,4437.6877,3.164172,0.000000,0.000000
269,15,15,6480758.9247,4437.6877,3.164172,0.000000,0.000000
270,15,15,6480761.3856,4437.6877,3.164172,0.000000,0.000000
271,15,15,6480774.8910,4437.6877,3.164173,0.000000,0.000000
272,15,15,6480777.5721,4437.6877,3.164173,0.000000,0.000000
273,15,15,6480781.0470,4437.6877,3.164173,0.000000,0.000000
274,15,15,6480781.1739,4437.6877,3.164173,0.000000,0.000000
275,15,15,6480791.2132,4437.6877,3.164174,0.000000,-0.000000
276,15,15,6480791.9659,4437.6877,3.164174,0.000000,0.000000
277,15,15,6480793.8777,4437.6877,3.164174,0.000000,0.000000
278,15,15,6480798.7647,4437.6877,3.164174,0.000000,0.000000
279,15,15,6480816.1542,4437.6877,3.164175,0.000000,0.000000
280,15,15,6480817.9515,4437.6877,3.164176,0.000000,0.000000
281,15,15,6480834.0152,4437.6877,3.164177,0.000000,0.000000
282,15,15,6480838.2762,4437.6877,3.164177,0.000000,0.000000
283,15,15,6480862.0770,4437.6877,3.164179,0.000000,0.000000
284,15,15,6480891.9041,4437.6877,3.164181,0.000000,-0.000000
285,15,15,6480910.8080,4437.6877,3.164182,0.000000,-0.000000
286,15,15,6480935.6672,4437.6877,3.164183,0.000000,0.000000
287,15,15,6480937.7254,4437.6877,3.164184,0.000000,0.000000
288,15,15,6480944.1341,4437.6877,3.164184,0.000000,0.000000
289,15,15,6480957.7013,4437.6877,3.164185,0.000000,0.000000
290,15,15,6480959.3985,4437.6877,3.164185,0.000000,0.000000
291,15,15,6480962.0248,4437.6877,3.164185,0.000000,0.000000
292,15,15,6480987.5144,4437.6877,3.164187,0.000000,-0.000000
293,15,15,6481034.3143,4437.6877,3.164190,0.037876,3.625695
294,15,15,6481037.3609,4437.6877,3.164190,0.000000,0.000000
295,15,15,6481045.2580,4437.6877,3.164191,0.000000,0.000000
296,15,15,6481049.3546,4437.6877,3.164191,0.010759,3.311955
297,15,15,6481119.1367,4437.6877,3.164196,0.000000,0.000000
298,15,15,6481125.2158,4437.6877,3.164196,0.000000,0.000000
299,15,15,6481280.3849,4437.6877,3.164207,0.000000,0.000000
300,15,15,6481326.2075,4437.6877,3.164210,0.000000,0.000000
