mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
78,15,15,55838.7537,4437.6877,1.063815,0.000000,0.000000
79,15,15,55838.7608,4437.6877,1.063815,0.000000,0.000000
80,15,15,55838.7608,4437.6877,1.063815,0.000000,0.000000
81,15,15,55839.2968,4437.6877,1.063820,0.000000,0.000000
82,15,15,55839.5300,4437.6877,1.063822,0.000000,0.000000
83,15,15,55839.6418,4437.6877,1.063823,0.000000,0.000000
84,15,15,55839.6418,4437.6877,1.063823,0.000000,0.000000
85,15,15,55841.1379,4437.6877,1.063836,0.000000,0.000000
86,15,15,55841.7215,4437.6877,1.063840,0.000000,0.000000
87,15,15,55841.7215,4437.6877,1.063840,0.000000,0.000000
88,15,15,55842.5598,4437.6877,1.063848,0.000000,0.000000
89,15,15,55849.7778,4437.6877,1.063909,0.000000,-0.000000
90,15,15,55850.3003,4437.6877,1.063913,0.000000,0.000000
91,15,15,55850.3003,4437.6877,1.063913,0.000000,0.000000
92,15,15,55855.3862,4437.6877,1.063956,0.000000,0.000000
93,15,15,55889.9232,4437.6877,1.064248,0.000000,0.000000
94,15,15,55892.3562,4437.6877,1.064268,0.000000,0.000000
95,15,15,55906.4442,4437.6877,1.064387,0.000000,0.000000
96,15,15,55906.4442,4437.6877,1.064387,0.000000,0.000000
97,15,15,63316.2897,4437.6877,1.122801,0.000000,0.000000
98,15,15,64181.8654,4437.6877,1.129139,0.000000,0.000000
99,15,15,64821.9855,4437.6877,1.133767,0.000000,0.000000
100,15,15,64821.9855,4437.6877,1.133767,0.000000,0.000000
101,15,15,66823.3776,4437.6877,1.147928,0.000000,0.000000
102,15,15,68395.6913,4437.6877,1.158738,0.000000,0.000000
103,15,15,72446.5924,4437.6877,1.185409,0.000000,0.000000
104,15,15,72446.5924,4437.6877,1.185409,0.000000,0.000000
105,15,15,78493.1930,4437.6877,1.222401,0.000000,0.000000
106,15,15,78965.3811,4437.6877,1.225161,0.000000,0.000000
107,15,15,78966.1594,4437.6877,1.225165,0.000000,0.000000
108,15,15,78966.5127,4437.6877,1.225168,0.000000,0.000000
109,15,15,78966.5127,4437.6877,1.225168,0.000000,0.000000
110,15,15,80231.2657,4437.6877,1.232476,0.000000,0.000000
111,15,15,88485.4680,4437.6877,1.277370,0.000000,0.000000
112,15,15,88485.4680,4437.6877,1.277370,0.000000,0.000000
113,15,15,98566.6145,4437.6877,1.326566,0.000000,0.000000
114,15,15,100579.7717,4437.6877,1.335757,0.000000,0.000000
115,15,15,107486.3383,4437.6877,1.365886,0.000000,0.000000
116,15,15,108103.3664,4437.6877,1.368478,0.000000,0.000000
117,15,15,108192.8421,4437.6877,1.368853,0.000000,0.000000
118,15,15,108192.8421,4437.6877,1.368853,0.000000,0.000000
119,15,15,108419.6439,4437.6877,1.369801,0.000000,-0.000000
120,15,15,109148.5456,4437.6877,1.372835,0.000000,0.000000
121,15,15,109872.6398,4437.6877,1.375828,0.000000,0.000000
122,15,15,109872.6398,4437.6877,1.375828,0.000000,0.000000
123,15,15,111024.7298,4437.6877,1.380548,0.000000,0.000000
124,15,15,111482.2743,4437.6877,1.382408,0.000000,0.000000
125,15,15,111482.2743,4437.6877,1.382408,0.000000,0.000000
126,15,15,112039.0069,4437.6877,1.384661,0.000000,0.000000
127,15,15,113909.2888,4437.6877,1.392145,0.000000,0.000000
128,15,15,113909.2888,4437.6877,1.392145,0.000000,0.000000
129,15,15,116366.4836,4437.6877,1.401785,0.000000,0.000000
130,15,15,117795.0209,4437.6877,1.407293,0.000000,0.000000
131,15,15,120359.5946,4437.6877,1.417009,0.000000,0.000000
132,15,15,120767.2631,4437.6877,1.418533,0.000000,0.000000
133,15,15,120767.2631,4437.6877,1.418533,0.000000,-0.000000
134,15,15,122710.9188,4437.6877,1.425730,0.000000,0.000000
135,15,15,123265.0469,4437.6877,1.427760,0.000000,-0.000000
136,15,15,125254.7016,4437.6877,1.434971,0.000000,0.000000
137,15,15,125484.6604,4437.6877,1.435797,0.000000,0.000000
138,15,15,125484.6604,4437.6877,1.435797,0.000000,0.000000
139,15,15,566019.5113,4437.6877,2.102256,0.000000,-0.000000
140,15,15,566019.5113,4437.6877,2.102256,0.000000,0.000000
141,15,15,1015066.8047,4437.6877,2.357435,0.000000,0.000000
142,15,15,1016072.6351,4437.6877,2.357867,0.031956,2.972005
143,15,15,1016231.4317,4437.6877,2.357935,0.000000,0.000000
144,15,15,1017056.0704,4437.6877,2.358289,0.011769,2.590985
145,15,15,1342155.1193,4437.6877,2.479208,0.011617,3.084789
146,15,15,1342155.1193,4437.6877,2.479208,0.011617,3.084789
147,15,15,1343853.1482,4437.6877,2.479759,0.000000,0.000000
148,15,15,1343853.1482,4437.6877,2.479759,0.000000,0.000000
149,15,15,1561783.4130,4437.6877,2.545228,0.000000,0.000000
150,15,15,1562025.4970,4437.6877,2.545296,0.000000,0.000000
151,15,15,1563900.7975,4437.6877,2.545818,0.024827,2.783257
152,15,15,1564091.1891,4437.6877,2.545871,0.022624,2.761197
153,15,15,1705342.2589,4437.6877,2.583523,0.000000,0.000000
154,15,15,1705342.2589,4437.6877,2.583523,0.000000,0.000000
155,15,15,1707684.2899,4437.6877,2.584121,0.026598,2.798350
156,15,15,1707684.2899,4437.6877,2.584121,0.026598,2.798350
157,15,15,1797125.1328,4437.6877,2.606348,0.000000,-0.000000
158,15,15,1797264.9987,4437.6877,2.606382,0.000000,0.000000
159,15,15,1799639.9561,4437.6877,2.606957,0.000000,0.000000
160,15,15,1799750.9339,4437.6877,2.606984,0.000000,0.000000
161,15,15,1846365.3525,4437.6877,2.618116,0.000000,-0.000000
162,15,15,1846365.3525,4437.6877,2.618116,0.000000,0.000000
163,15,15,1853649.2001,4437.6877,2.619830,0.000000,0.000000
164,15,15,1853649.2001,4437.6877,2.619830,0.000000,0.000000
165,15,15,1856244.8915,4437.6877,2.620439,0.022616,2.760786
166,15,15,1856244.8915,4437.6877,2.620439,0.022616,2.760786
167,15,15,1884196.9931,4437.6877,2.626946,0.000000,0.000000
168,15,15,1884307.6250,4437.6877,2.626971,0.000000,0.000000
169,15,15,1886857.6262,4437.6877,2.627560,0.000000,0.000000
170,15,15,1886945.8509,4437.6877,2.627580,0.000000,0.000000
171,15,15,1893943.1529,4437.6877,2.629191,0.000000,0.000000
172,15,15,1893943.1529,4437.6877,2.629191,0.000000,0.000000
173,15,15,1896613.9254,4437.6877,2.629805,0.041620,2.902909
174,15,15,1896613.9254,4437.6877,2.629805,0.041620,2.902909
175,15,15,2445455.2177,4437.6877,2.740414,0.000000,0.000000
176,15,15,2446011.3412,4437.6877,2.740513,0.000000,0.000000
177,15,15,2446047.0902,4437.6877,2.740519,0.000000,0.000000
178,15,15,2446469.6550,4437.6877,2.740595,0.000000,0.000000
179,15,15,2848483.1948,4437.6877,2.806780,0.000000,0.000000
180,15,15,2848483.1948,4437.6877,2.806780,0.000000,0.000000
181,15,15,2849254.7256,4437.6877,2.806898,0.017622,2.999853
182,15,15,2849254.7256,4437.6877,2.806898,0.017622,2.999853
183,15,15,3111155.4132,4437.6877,2.845145,0.000000,0.000000
184,15,15,3111270.0079,4437.6877,2.845161,0.000000,0.000000
185,15,15,3112117.8747,4437.6877,2.845280,0.000000,0.000000
186,15,15,3112195.9708,4437.6877,2.845290,0.027485,3.037450
187,15,15,3241749.5120,4437.6877,2.863028,0.000000,0.000000
188,15,15,3241749.5120,4437.6877,2.863028,0.000000,0.000000
189,15,15,3279409.8588,4437.6877,2.868051,0.000000,0.000000
190,15,15,3279409.8588,4437.6877,2.868051,0.000000,0.000000
191,15,15,3280461.1611,4437.6877,2.868190,0.000000,0.000000
192,15,15,3280461.1611,4437.6877,2.868190,0.000000,0.000000
193,15,15,3382733.2022,4437.6877,2.881541,0.000000,0.000000
194,15,15,3382800.9198,4437.6877,2.881550,0.000000,0.000000
195,15,15,3383860.1163,4437.6877,2.881686,0.000000,0.000000
196,15,15,3383906.6653,4437.6877,2.881692,0.000000,0.000000
197,15,15,3438797.9587,4437.6877,2.888689,0.000000,0.000000
198,15,15,3438797.9587,4437.6877,2.888689,0.000000,0.000000
199,15,15,3439949.1416,4437.6877,2.888835,0.039892,3.188443
200,15,15,3439949.1416,4437.6877,2.888835,0.039892,3.188443
201,15,15,3456524.1154,4437.6877,2.890925,0.000000,0.000000
202,15,15,3456553.3726,4437.6877,2.890929,0.000000,0.000000
203,15,15,3457699.7984,4437.6877,2.891073,0.000000,0.000000
204,15,15,3457720.0412,4437.6877,2.891075,0.047035,3.230835
205,15,15,3775929.3854,4437.6877,2.929356,0.000000,0.000000
206,15,15,3776245.9251,4437.6877,2.929393,0.000000,0.000000
207,15,15,3776310.1010,4437.6877,2.929400,0.000000,0.000000
208,15,15,3776527.3115,4437.6877,2.929425,0.000000,0.000000
209,15,15,4124688.9959,4437.6877,2.967767,0.000000,0.000000
210,15,15,4124688.9959,4437.6877,2.967767,0.000000,0.000000
211,15,15,4125114.8846,4437.6877,2.967812,0.000000,0.000000
212,15,15,4125114.8846,4437.6877,2.967812,0.000000,0.000000
213,15,15,4347793.9721,4437.6877,2.990669,0.000000,0.000000
214,15,15,4347863.1505,4437.6877,2.990676,0.000000,0.000000
215,15,15,4348330.9667,4437.6877,2.990722,0.000000,0.000000
216,15,15,4348372.6426,4437.6877,2.990727,0.000000,0.000000
217,15,15,4399114.5011,4437.6877,2.995770,0.000000,0.000000
218,15,15,4399114.5011,4437.6877,2.995770,0.000000,0.000000
219,15,15,4484944.8248,4437.6877,3.004170,0.000000,0.000000
220,15,15,4484944.8248,4437.6877,3.004170,0.000000,0.000000
221,15,15,4485526.5005,4437.6877,3.004227,0.000000,0.000000
222,15,15,4485526.5005,4437.6877,3.004227,0.000000,0.000000
223,15,15,4559253.6210,4437.6877,3.011314,0.000000,0.000000
224,15,15,4559297.2920,4437.6877,3.011318,0.000000,0.000000
225,15,15,4559875.3097,4437.6877,3.011373,0.000000,0.000000
226,15,15,4559901.6372,4437.6877,3.011376,0.030820,3.303734
227,15,15,4582810.3180,4437.6877,3.013554,0.000000,0.000000
228,15,15,4582810.3180,4437.6877,3.013554,0.000000,0.000000
229,15,15,4583445.0977,4437.6877,3.013615,0.052735,3.431674
230,15,15,4583445.0977,4437.6877,3.013615,0.052735,3.431674
231,15,15,4805185.8927,4437.6877,3.034152,0.000000,0.000000
232,15,15,4805377.4214,4437.6877,3.034170,0.000000,0.000000
233,15,15,4805423.8662,4437.6877,3.034174,0.000000,0.000000
234,15,15,4805545.4041,4437.6877,3.034185,0.000000,0.000000
235,15,15,5065326.4035,4437.6877,3.057070,0.000000,0.000000
236,15,15,5065326.4035,4437.6877,3.057070,0.000000,0.000000
237,15,15,5065578.0018,4437.6877,3.057092,0.000000,0.000000
238,15,15,5065578.0018,4437.6877,3.057092,0.000000,0.000000
239,15,15,5225082.4107,4437.6877,3.070567,0.000000,0.000000
240,15,15,5225126.9488,4437.6877,3.070571,0.000000,0.000000
241,15,15,5225400.8651,4437.6877,3.070594,0.000000,0.000000
242,15,15,5225425.2748,4437.6877,3.070596,0.000000,0.000000
243,15,15,5249227.7493,4437.6877,3.072571,0.000000,0.000000
244,15,15,5249227.7493,4437.6877,3.072571,0.000000,0.000000
245,15,15,5311720.0469,4437.6877,3.077715,0.000000,0.000000
246,15,15,5311720.0469,4437.6877,3.077715,0.000000,0.000000
247,15,15,5312058.7640,4437.6877,3.077743,0.000000,0.000000
248,15,15,5312058.7640,4437.6877,3.077743,0.000000,0.000000
249,15,15,5339136.3306,4437.6877,3.079953,0.000000,0.000000
250,15,15,5339152.5280,4437.6877,3.079954,0.000000,0.000000
251,15,15,5339502.1597,4437.6877,3.079983,0.000000,0.000000
252,15,15,5339511.0179,4437.6877,3.079984,0.000000,0.000000
253,15,15,5533230.7268,4437.6877,3.095474,0.000000,0.000000
254,15,15,5533348.9973,4437.6877,3.095483,0.000000,0.000000
255,15,15,5533371.5747,4437.6877,3.095485,0.000000,0.000000
256,15,15,5533442.4965,4437.6877,3.095490,0.000000,0.000000
257,15,15,5707858.0442,4437.6877,3.108979,0.000000,0.000000
258,15,15,5707858.0442,4437.6877,3.108979,0.000000,0.000000
259,15,15,5708009.0159,4437.6877,3.108990,0.000000,0.000000
260,15,15,5708009.0159,4437.6877,3.108990,0.000000,0.000000
261,15,15,5802469.6234,4437.6877,3.116124,0.000000,0.000000
262,15,15,5802499.6954,4437.6877,3.116126,0.000000,0.000000
263,15,15,5802658.0028,4437.6877,3.116138,0.000000,0.000000
264,15,15,5802673.3736,4437.6877,3.116139,0.000000,0.000000
265,15,15,5832444.7179,4437.6877,3.118363,0.000000,0.000000
266,15,15,5832444.7179,4437.6877,3.118363,0.000000,0.000000
267,15,15,5832650.8233,4437.6877,3.118379,0.000000,0.000000
268,15,15,5832650.8233,4437.6877,3.118379,0.000000,0.000000
269,15,15,5832865.5336,4437.6877,3.118395,0.000000,0.000000
270,15,15,5832865.5336,4437.6877,3.118395,0.000000,0.000000
271,15,15,6016842.2843,4437.6877,3.131891,0.000000,0.000000
272,15,15,6016913.8332,4437.6877,3.131897,0.000000,-0.000000
273,15,15,6016919.0687,4437.6877,3.131897,0.000000,0.000000
274,15,15,6016960.0841,4437.6877,3.131900,0.000000,0.000000
275,15,15,6116635.1265,4437.6877,3.139041,0.000000,0.000000
276,15,15,6116635.1265,4437.6877,3.139041,0.000000,0.000000
277,15,15,6116721.4013,4437.6877,3.139047,0.000000,0.000000
278,15,15,6116721.4013,4437.6877,3.139047,0.000000,0.000000
279,15,15,6148213.8983,4437.6877,3.141279,0.000000,0.000000
280,15,15,6148225.3840,4437.6877,3.141279,0.000000,0.000000
281,15,15,6148328.5070,4437.6877,3.141287,0.000000,0.000000
282,15,15,6148334.1274,4437.6877,3.141287,0.000000,0.000000
283,15,15,6206765.7914,4437.6877,3.145398,0.000000,0.000000
284,15,15,6206765.7914,4437.6877,3.145398,0.000000,0.000000
285,15,15,6309652.3883,4437.6877,3.152543,0.000000,-0.000000
286,15,15,6309689.6899,4437.6877,3.152546,0.000000,0.000000
287,15,15,6309691.3557,4437.6877,3.152546,0.000000,0.000000
288,15,15,6309710.6744,4437.6877,3.152547,0.000000,0.000000
289,15,15,6342253.1513,4437.6877,3.154783,0.000000,0.000000
290,15,15,6342253.1513,4437.6877,3.154783,0.000000,0.000000
291,15,15,6342309.0310,4437.6877,3.154787,0.000000,0.000000
292,15,15,6342309.0310,4437.6877,3.154787,0.000000,0.000000
293,15,15,6414314.2640,4437.6877,3.159693,0.000000,0.000000
294,15,15,6414314.2640,4437.6877,3.159693,0.000000,0.000000
295,15,15,6447432.3084,4437.6877,3.161931,0.000000,0.000000
296,15,15,6447442.0121,4437.6877,3.161932,0.000000,0.000000
297,15,15,6447461.0560,4437.6877,3.161933,0.000000,0.000000
298,15,15,6447465.6160,4437.6877,3.161933,0.000000,0.000000
299,15,15,6480757.5431,4437.6877,3.164172,0.000000,0.000000
300,15,15,6480757.5431,4437.6877,3.164172,0.000000,0.000000
