mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q
33,7,1,470.1123,493.4353,-1.325445,0.000604,-0.001877,0.054786
34,7,1,471.1714,493.4353,-1.345629,0.048836,0.037458,0.058591
35,7,1,483.6245,493.4353,-1.701526,-0.124557,-0.123963,0.137321
36,7,1,484.6901,493.4353,-1.751461,-0.105377,-0.104822,0.118089
37,5,5,498.4553,493.4353,-1.992522,0.012392,0.011722,0.014351
38,5,5,499.8878,493.4353,-1.883501,0.019468,0.018732,0.022201
39,2,7,519.3078,523.0386,-2.146741,-0.010853,-0.012688,0.035569
40,2,7,520.4483,523.0386,-2.305196,0.000640,0.000496,0.000898
41,7,2,525.8079,523.0386,-2.276149,0.041717,0.038686,0.049092
42,7,2,535.6135,523.0386,-1.619028,-0.000000,-0.000000,-0.000000
43,7,3,550.8471,572.3766,-1.424648,0.000000,-0.000000,0.000000
44,3,7,578.1655,572.3766,-1.995087,0.012713,0.009538,0.019886
45,3,7,582.2107,572.3766,-1.764948,0.014829,0.013926,0.018863
46,3,7,583.7247,572.3766,-1.702758,0.019346,0.014254,0.041231
47,5,6,600.2241,601.9790,-2.535335,0.002393,0.001546,0.004115
48,8,1,629.8663,641.4484,-1.743375,-0.105721,-0.103236,0.112628
49,8,1,630.1116,641.4484,-1.752674,-0.096334,-0.094109,0.103108
50,8,1,639.5528,641.4484,-2.529432,0.000000,0.000000,0.000000
51,4,7,643.0855,641.4484,-2.593085,0.016243,0.012355,0.022800
52,4,7,643.2311,641.4484,-2.556078,0.010075,0.009545,0.011182
53,4,7,648.5292,641.4484,-1.957079,0.007514,0.006181,0.007829
54,4,7,650.9801,641.4484,-1.827989,0.000000,0.000000,0.000000
55,2,8,673.0359,671.0500,-2.528788,0.027153,0.022782,0.036497
56,2,8,674.1031,671.0500,-2.342014,0.006214,0.005637,0.007560
57,2,8,685.7568,671.0500,-1.659236,0.018516,0.015781,0.024336
58,6,6,705.2514,710.5184,-2.130014,0.000000,0.000000,0.000000
59,5,7,726.1805,730.2523,-2.253680,0.014201,0.013338,-0.009985
60,5,7,728.4726,730.2523,-2.613109,-0.023735,-0.025246,0.043226
61,7,5,730.9955,730.2523,-2.992381,0.017721,0.014313,0.024474
62,7,5,748.9464,730.2523,-1.591768,0.001798,0.001520,0.002564
63,7,5,753.6543,730.2523,-1.494221,0.001829,0.001771,0.002136
64,7,5,754.0760,730.2523,-1.486465,0.018152,0.017705,0.017080
65,8,4,766.9519,789.4533,-1.545115,0.029017,0.025863,0.029965
66,8,4,774.1435,789.4533,-1.712355,0.000000,0.000000,0.000000
67,8,4,788.3785,789.4533,-2.865982,-0.006414,-0.007960,0.034119
68,8,4,789.2012,789.4533,-3.495626,-0.005894,-0.007264,0.026662
69,1,9,802.4890,809.1867,-2.082119,0.000716,0.000524,0.001053
70,1,9,803.3842,809.1867,-2.144432,-0.000000,0.000000,0.000000
71,9,1,818.6246,809.1867,-1.933174,0.014053,0.012304,0.014071
72,2,9,836.8065,838.7865,-2.626970,0.025830,0.021978,0.024541
73,6,7,839.7041,838.7865,-2.961011,-0.000960,-0.003857,0.043669
74,6,7,844.2856,838.7865,-2.183367,-0.000000,0.000000,0.000000
75,9,3,898.9678,888.1188,-1.913082,0.028464,0.025413,0.014112
76,9,3,903.6109,888.1188,-1.758362,0.000000,0.000000,-0.000000
77,9,3,906.0510,888.1188,-1.694839,0.003574,0.002901,0.005182
78,9,3,922.0798,888.1188,-1.417492,0.004145,0.002726,0.007795
79,9,4,949.5589,957.1826,-2.098830,0.024588,0.021469,0.004967
80,10,1,1003.8591,996.6468,-2.140462,0.004363,0.003682,0.005888
81,10,1,1007.9238,996.6468,-1.946346,-0.000000,-0.000000,-0.000000
82,9,5,1049.6838,1045.9762,-2.450428,0.013002,0.012962,0.013541
83,9,5,1049.7086,1045.9762,-2.447536,-0.000000,-0.000000,-0.000000
84,9,5,1052.6010,1045.9762,-2.198345,0.007820,0.007637,0.011188
85,9,5,1052.8211,1045.9762,-2.184152,0.005181,0.005202,0.003469
86,9,5,1058.2579,1045.9762,-1.930264,0.005078,0.004950,0.005610
87,9,5,1058.7440,1045.9762,-1.913406,0.006080,0.005921,0.006735
88,3,10,1063.2356,1075.5734,-1.940402,-0.001845,-0.001419,0.004244
89,3,10,1068.9226,1075.5734,-2.208769,0.009040,0.008491,0.009691
90,3,10,1071.7328,1075.5734,-2.447237,0.009710,0.009152,0.010480
91,10,3,1091.2702,1075.5734,-1.835828,-0.001128,-0.000994,0.020477
92,10,3,1094.5788,1075.5734,-1.752764,-0.004915,-0.004096,0.017112
93,7,8,1096.4478,1115.0359,-1.778053,0.002836,0.002415,0.003265
94,7,8,1105.7963,1115.0359,-2.081636,-0.000000,-0.000000,0.000000
95,7,8,1106.3275,1115.0359,-2.107352,0.001592,0.001510,0.001645
96,7,8,1110.9382,1115.0359,-2.434749,0.008286,0.007656,0.013450
97,7,8,1111.0863,1115.0359,-2.450737,-0.000832,-0.001039,0.003303
98,7,8,1113.4461,1115.0359,-2.845957,0.003360,0.003131,0.003644
99,7,8,1120.8288,1115.0359,-2.284392,-0.000000,0.000000,0.000000
100,10,4,1130.6109,1144.6323,-1.911875,0.008874,0.008211,0.009311
101,10,4,1132.0093,1144.6323,-1.957503,-0.021066,-0.018909,0.030138
102,10,4,1132.9562,1144.6323,-1.991365,0.009253,0.008433,0.010025
103,10,4,1140.3613,1144.6323,-2.428134,0.000000,0.000000,-0.000000
104,10,4,1144.6133,1144.6323,-4.778062,0.002429,0.002134,0.002879
105,6,9,1162.2138,1154.4978,-2.174997,0.013658,0.009717,0.006019
106,6,9,1165.9406,1154.4978,-2.003858,0.006506,0.006096,0.007391
107,6,9,1177.8247,1154.4978,-1.694536,0.003986,0.003803,0.004703
108,1,11,1192.3730,1203.8243,-2.021709,0.007190,0.006680,0.006889
109,1,11,1198.9951,1203.8243,-2.396687,0.000651,0.000578,0.000744
110,2,11,1228.6905,1233.4198,-2.416310,0.001652,0.001364,0.002057
111,2,11,1232.7526,1233.4198,-3.266836,0.010059,0.008870,0.011679
112,11,2,1240.4498,1233.4198,-2.244158,0.002785,0.001963,0.004793
113,8,8,1258.9609,1263.0150,-2.493515,0.000000,-0.000000,-0.000000
114,7,9,1278.8281,1282.7449,-2.515200,0.013420,0.011807,0.015529
115,6,10,1328.3934,1341.9339,-1.996095,-0.000000,-0.000000,0.000000
116,6,10,1329.8056,1341.9339,-2.043930,0.006474,0.005233,0.008014
117,6,10,1342.5454,1341.9339,-3.341338,-0.000000,-0.000000,0.000000
118,11,4,1360.7338,1351.7986,-2.179808,0.000000,0.000000,-0.000000
119,11,4,1367.4402,1351.7986,-1.936630,-0.000000,0.000000,0.000000
120,12,1,1394.5825,1430.7149,-1.597656,0.000000,0.000000,-0.000000
121,12,1,1411.6406,1430.7149,-1.875104,0.000000,0.000000,-0.000000
122,15,15,66497.1743,4437.6877,1.145651,-0.000000,0.000000,0.000000
123,15,15,66497.1745,4437.6877,1.145651,0.000000,0.000000,0.000000
124,15,15,66497.3652,4437.6877,1.145653,0.000000,0.000000,0.000000
125,15,15,66497.4318,4437.6877,1.145653,0.000000,0.000000,0.000000
126,15,15,66497.9856,4437.6877,1.145657,0.000000,0.000000,0.000000
127,15,15,66497.9859,4437.6877,1.145657,0.000000,0.000000,0.000000
128,15,15,66499.5843,4437.6877,1.145668,0.000000,0.000000,0.000000
129,15,15,66499.6653,4437.6877,1.145669,0.000000,0.000000,0.000000
130,15,15,66500.9034,4437.6877,1.145678,-0.000000,0.000000,0.000000
131,15,15,66500.9100,4437.6877,1.145678,-0.000000,0.000000,0.000000
132,15,15,66501.7165,4437.6877,1.145683,0.000000,0.000000,0.000000
133,15,15,66501.7181,4437.6877,1.145683,0.000000,0.000000,0.000000
134,15,15,66512.0893,4437.6877,1.145756,0.000000,0.000000,0.000000
135,15,15,66512.3350,4437.6877,1.145758,0.000000,0.000000,0.000000
136,15,15,66512.3679,4437.6877,1.145758,0.000000,0.000000,0.000000
137,15,15,66512.6575,4437.6877,1.145760,0.000000,0.000000,0.000000
138,15,15,66519.8885,4437.6877,1.145810,0.000000,0.000000,0.000000
139,15,15,66519.9848,4437.6877,1.145811,0.000000,0.000000,0.000000
140,15,15,66520.3050,4437.6877,1.145813,0.000000,0.000000,0.000000
141,15,15,66522.4786,4437.6877,1.145828,0.000000,0.000000,0.000000
142,15,15,66524.5227,4437.6877,1.145843,0.000000,0.000000,0.000000
143,15,15,66527.2589,4437.6877,1.145862,0.000000,0.000000,0.000000
144,15,15,66528.7055,4437.6877,1.145872,0.000000,0.000000,0.000000
145,15,15,66532.1657,4437.6877,1.145896,0.000000,0.000000,0.000000
146,15,15,66535.1706,4437.6877,1.145917,0.000000,0.000000,0.000000
147,15,15,66539.7900,4437.6877,1.145950,0.000000,0.000000,0.000000
148,15,15,66540.8911,4437.6877,1.145957,-0.000000,0.000000,0.000000
149,15,15,66543.2332,4437.6877,1.145974,0.000000,0.000000,0.000000
150,15,15,66566.1908,4437.6877,1.146134,0.000000,0.000000,0.000000
151,15,15,66571.0357,4437.6877,1.146168,0.000000,0.000000,0.000000
152,15,15,66571.6675,4437.6877,1.146172,0.000000,0.000000,0.000000
153,15,15,66582.2237,4437.6877,1.146246,0.000000,0.000000,0.000000
154,15,15,66587.1455,4437.6877,1.146281,0.000000,0.000000,0.000000
155,15,15,66600.9014,4437.6877,1.146377,0.000000,0.000000,0.000000
156,15,15,66601.3819,4437.6877,1.146380,0.000000,0.000000,0.000000
157,15,15,66615.7359,4437.6877,1.146480,0.000000,0.000000,0.000000
158,15,15,66622.4163,4437.6877,1.146527,-0.000000,0.000000,0.000000
159,15,15,66635.2478,4437.6877,1.146617,0.000000,0.000000,0.000000
160,15,15,66637.6485,4437.6877,1.146633,0.000000,0.000000,0.000000
161,15,15,66646.3800,4437.6877,1.146694,0.000000,0.000000,0.000000
162,15,15,66667.5797,4437.6877,1.146842,0.000000,0.000000,0.000000
163,15,15,66670.2397,4437.6877,1.146861,0.000000,0.000000,0.000000
164,15,15,66677.2783,4437.6877,1.146910,0.000000,0.000000,0.000000
165,15,15,66678.7790,4437.6877,1.146920,0.000000,0.000000,0.000000
166,15,15,93609.1956,4437.6877,1.303069,0.000000,0.000000,0.000000
167,15,15,93609.2127,4437.6877,1.303069,0.000000,0.000000,0.000000
168,15,15,93627.9781,4437.6877,1.303161,0.000000,0.000000,0.000000
169,15,15,93627.9952,4437.6877,1.303161,0.000000,0.000000,0.000000
170,15,15,6475621.8417,4437.6877,3.163827,0.000000,-0.000000,0.000000
171,15,15,6475622.9277,4437.6877,3.163827,0.000000,0.000000,0.000000
172,15,15,6475632.8608,4437.6877,3.163828,0.000000,-0.000000,0.000000
173,15,15,6475639.8625,4437.6877,3.163828,0.000000,0.000000,0.000000
174,15,15,6476276.3382,4437.6877,3.163871,0.000000,-0.000000,-0.000000
175,15,15,6476280.0621,4437.6877,3.163871,0.000000,0.000000,0.000000
176,15,15,6476474.6930,4437.6877,3.163884,0.002192,3.240620,6.136815
177,15,15,6476484.9523,4437.6877,3.163885,0.000000,0.000000,0.000000
178,15,15,6476563.6263,4437.6877,3.163890,0.000000,0.000000,0.000000
179,15,15,6476573.3397,4437.6877,3.163891,0.000000,0.000000,0.000000
180,15,15,6476575.0532,4437.6877,3.163891,0.000000,0.000000,0.000000
181,15,15,6476575.8442,4437.6877,3.163891,0.000000,0.000000,0.000000
182,15,15,6476592.7352,4437.6877,3.163892,0.000000,0.000000,0.000000
183,15,15,6476599.7253,4437.6877,3.163893,0.000000,0.000000,0.000000
184,15,15,6476655.1041,4437.6877,3.163896,0.004596,3.123326,6.019539
185,15,15,6476657.2589,4437.6877,3.163897,0.000000,-0.000000,0.000000
186,15,15,6477172.9491,4437.6877,3.163931,0.009288,3.700443,6.596669
187,15,15,6477181.7928,4437.6877,3.163932,0.000000,0.000000,0.000000
188,15,15,6477189.5174,4437.6877,3.163932,0.002205,3.371925,6.268150
189,15,15,6477204.5978,4437.6877,3.163933,0.003759,3.603008,6.499234
190,15,15,6477372.7104,4437.6877,3.163945,0.001801,2.855068,5.751327
191,15,15,6477378.1443,4437.6877,3.163945,0.005742,3.095998,5.992256
192,15,15,6477407.3694,4437.6877,3.163947,0.004747,3.017079,5.913335
193,15,15,6477437.5373,4437.6877,3.163949,0.000000,0.000000,-0.000000
194,15,15,6477502.4782,4437.6877,3.163953,0.000000,0.000000,0.000000
195,15,15,6477513.2651,4437.6877,3.163954,0.000000,0.000000,0.000000
196,15,15,6477535.9530,4437.6877,3.163955,0.000000,0.000000,0.000000
197,15,15,6477563.0524,4437.6877,3.163957,0.000000,0.000000,0.000000
198,15,15,6477568.6007,4437.6877,3.163958,0.000000,0.000000,0.000000
199,15,15,6477569.9087,4437.6877,3.163958,0.001721,3.326566,6.222852
200,15,15,6477573.0973,4437.6877,3.163958,0.000000,0.000000,0.000000
201,15,15,6477574.7589,4437.6877,3.163958,0.002273,3.374451,6.270740
202,15,15,6477598.7435,4437.6877,3.163960,0.001909,3.079155,5.975440
203,15,15,6477622.8645,4437.6877,3.163961,0.000000,0.000000,0.000000
204,15,15,6477625.0012,4437.6877,3.163961,0.000000,0.000000,0.000000
205,15,15,6477640.6287,4437.6877,3.163962,0.005259,3.182069,6.078352
206,15,15,6478018.7002,4437.6877,3.163988,0.000000,0.000000,0.000000
207,15,15,6478020.1880,4437.6877,3.163988,0.000000,0.000000,0.000000
208,15,15,6478025.3737,4437.6877,3.163988,0.000000,0.000000,0.000000
209,15,15,6478027.8064,4437.6877,3.163988,0.002570,3.239189,6.135496
210,15,15,6478076.0209,4437.6877,3.163992,0.001568,3.346351,6.242653
211,15,15,6478082.4936,4437.6877,3.163992,0.002592,3.486047,6.382387
212,15,15,6478082.5505,4437.6877,3.163992,0.002341,3.484623,6.380963
213,15,15,6478119.9879,4437.6877,3.163995,0.000000,0.000000,0.000000
214,15,15,6478124.4167,4437.6877,3.163995,-0.001539,3.635151,6.531491
215,15,15,6478124.7734,4437.6877,3.163995,0.002830,3.460794,6.357137
216,15,15,6478148.6199,4437.6877,3.163997,0.000000,0.000000,0.000000
217,15,15,6478154.7696,4437.6877,3.163997,0.000000,0.000000,0.000000
218,15,15,6478166.6203,4437.6877,3.163998,0.000000,0.000000,0.000000
219,15,15,6478169.1285,4437.6877,3.163998,0.000000,0.000000,0.000000
220,15,15,6478169.9822,4437.6877,3.163998,0.000000,0.000000,0.000000
221,15,15,6478170.6339,4437.6877,3.163998,0.000000,0.000000,0.000000
222,15,15,6478190.3014,4437.6877,3.163999,0.000000,0.000000,0.000000
223,15,15,6478191.0439,4437.6877,3.163999,0.000000,0.000000,0.000000
224,15,15,6478192.8689,4437.6877,3.164000,0.000000,0.000000,0.000000
225,15,15,6478195.0354,4437.6877,3.164000,0.000000,0.000000,-0.000000
226,15,15,6478198.8481,4437.6877,3.164000,0.000000,0.000000,0.000000
227,15,15,6478199.1906,4437.6877,3.164000,0.000000,0.000000,0.000000
228,15,15,6478219.6810,4437.6877,3.164001,0.000000,0.000000,0.000000
229,15,15,6478221.2424,4437.6877,3.164001,0.003000,3.597911,6.494267
230,15,15,6478228.0689,4437.6877,3.164002,0.000000,-0.000000,0.000000
231,15,15,6478228.6086,4437.6877,3.164002,0.000000,0.000000,0.000000
232,15,15,6478245.8862,4437.6877,3.164003,0.000000,0.000000,0.000000
233,15,15,6478246.5859,4437.6877,3.164003,0.000000,0.000000,0.000000
234,15,15,6478247.3579,4437.6877,3.164003,0.009273,3.649887,6.546245
235,15,15,6478247.5821,4437.6877,3.164003,0.000000,-0.000000,0.000000
236,15,15,6478267.6462,4437.6877,3.164005,0.002917,3.005723,5.902053
237,15,15,6478275.9540,4437.6877,3.164005,0.003064,3.290231,6.186559
238,15,15,6478281.1842,4437.6877,3.164005,0.008915,3.367553,6.263886
239,15,15,6478296.2070,4437.6877,3.164006,0.016628,3.440450,6.336774
240,15,15,6478306.1634,4437.6877,3.164007,0.000000,0.000000,0.000000
241,15,15,6478319.4129,4437.6877,3.164008,0.006051,3.104484,6.000812
242,15,15,6478442.6369,4437.6877,3.164016,0.000000,0.000000,0.000000
243,15,15,6478464.4951,4437.6877,3.164018,-0.000000,0.000000,0.000000
244,15,15,6478468.8509,4437.6877,3.164018,0.000000,0.000000,0.000000
245,15,15,6478476.7322,4437.6877,3.164019,0.000000,0.000000,0.000000
246,15,15,6478508.3223,4437.6877,3.164021,0.000000,0.000000,0.000000
247,15,15,6478518.6350,4437.6877,3.164021,0.003826,3.152481,6.048823
248,15,15,6478526.6132,4437.6877,3.164022,0.000000,0.000000,0.000000
249,15,15,6478540.3873,4437.6877,3.164023,0.000773,2.795595,5.691955
250,15,15,6478550.4915,4437.6877,3.164024,0.002983,3.214018,6.110370
251,15,15,6478582.2713,4437.6877,3.164026,0.001389,2.816041,5.712389
252,15,15,6478588.9023,4437.6877,3.164026,0.000000,0.000000,0.000000
253,15,15,6478589.9767,4437.6877,3.164026,0.005120,3.040050,5.936398
254,15,15,6478596.5749,4437.6877,3.164027,0.000000,0.000000,0.000000
255,15,15,6478631.3810,4437.6877,3.164029,0.000000,0.000000,0.000000
256,15,15,6478633.6475,4437.6877,3.164029,0.000000,0.000000,0.000000
257,15,15,6478647.9252,4437.6877,3.164030,0.000000,0.000000,0.000000
258,15,15,6478819.3372,4437.6877,3.164042,0.004110,3.167680,6.064035
259,15,15,6478822.2000,4437.6877,3.164042,0.002843,3.068188,5.964543
260,15,15,6478827.9606,4437.6877,3.164042,0.002259,3.221319,6.117677
261,15,15,6478837.0378,4437.6877,3.164043,0.002425,3.013039,5.909396
262,15,15,6478903.3380,4437.6877,3.164047,0.000000,0.000000,0.000000
263,15,15,6478903.9523,4437.6877,3.164047,0.000000,0.000000,0.000000
264,15,15,6478927.7596,4437.6877,3.164049,0.000000,0.000000,0.000000
265,15,15,6478932.5407,4437.6877,3.164049,0.000000,0.000000,0.000000
266,15,15,6478934.9830,4437.6877,3.164049,0.005850,3.348044,6.244419
267,15,15,6478939.4487,4437.6877,3.164050,0.011132,3.285714,6.182089
268,15,15,6478947.8542,4437.6877,3.164050,0.000000,0.000000,0.000000
269,15,15,6478949.4245,4437.6877,3.164050,0.000000,0.000000,0.000000
270,15,15,6478950.3710,4437.6877,3.164050,0.011558,3.325965,6.222348
271,15,15,6478954.6653,4437.6877,3.164051,0.005304,3.098383,5.994766
272,15,15,6478955.7653,4437.6877,3.164051,0.000000,0.000000,0.000000
273,15,15,6478959.4257,4437.6877,3.164051,0.010004,3.232483,6.128870
274,15,15,6478960.9408,4437.6877,3.164051,0.013890,3.274455,6.170840
275,15,15,6478968.0039,4437.6877,3.164052,0.033387,3.472671,6.369055
276,15,15,6478970.9505,4437.6877,3.164052,0.012842,3.334839,6.231230
277,15,15,6478982.0361,4437.6877,3.164052,0.000000,0.000000,0.000000
278,15,15,6478982.3569,4437.6877,3.164052,0.001126,3.150330,6.046714
279,15,15,6478989.4873,4437.6877,3.164053,0.001520,3.047177,5.943557
280,15,15,6479003.8754,4437.6877,3.164054,0.000000,0.000000,0.000000
281,15,15,6479006.7396,4437.6877,3.164054,0.015542,3.374649,6.271048
282,15,15,6479006.8734,4437.6877,3.164054,0.005801,3.102243,5.998637
283,15,15,6479014.3367,4437.6877,3.164055,0.003571,3.027058,5.923457
284,15,15,6479015.0733,4437.6877,3.164055,0.000000,0.000000,0.000000
285,15,15,6479015.5458,4437.6877,3.164055,0.000000,0.000000,0.000000
286,15,15,6479027.1120,4437.6877,3.164055,-0.000000,0.000000,0.000000
287,15,15,6479030.8016,4437.6877,3.164056,0.013864,3.456898,6.353301
288,15,15,6479031.6199,4437.6877,3.164056,0.000000,0.000000,-0.000000
289,15,15,6479034.7233,4437.6877,3.164056,0.000000,0.000000,0.000000
290,15,15,6479038.4627,4437.6877,3.164056,-0.000000,0.000000,0.000000
291,15,15,6479038.9127,4437.6877,3.164056,0.004957,3.210152,6.106558
292,15,15,6479042.0247,4437.6877,3.164056,0.005464,3.260614,6.157021
293,15,15,6479048.0831,4437.6877,3.164057,0.015291,3.429973,6.326377
294,15,15,6479058.0310,4437.6877,3.164058,0.000000,0.000000,0.000000
295,15,15,6479069.7951,4437.6877,3.164058,0.000000,0.000000,0.000000
296,15,15,6479074.4168,4437.6877,3.164059,0.009494,3.216728,6.113126
297,15,15,6479078.2786,4437.6877,3.164059,0.011134,3.274521,6.170924
298,15,15,6479078.3111,4437.6877,3.164059,0.003232,2.978840,5.875238
299,15,15,6479081.3736,4437.6877,3.164059,0.000000,0.000000,0.000000
300,15,15,6479106.3300,4437.6877,3.164061,0.007504,3.407341,6.303738
301,15,15,6479136.2525,4437.6877,3.164063,0.000000,0.000000,0.000000
302,15,15,6479138.2716,4437.6877,3.164063,0.000000,0.000000,0.000000
303,15,15,6479144.4487,4437.6877,3.164063,0.008933,3.493911,6.390312
304,15,15,6479147.9202,4437.6877,3.164064,0.011848,3.500248,6.396645
305,15,15,6479161.7544,4437.6877,3.164065,0.004967,3.478930,6.375344
306,15,15,6479168.3393,4437.6877,3.164065,0.000000,0.000000,0.000000
307,15,15,6479170.4799,4437.6877,3.164065,0.000000,0.000000,0.000000
308,15,15,6479174.9498,4437.6877,3.164065,0.002831,3.278616,6.175032
309,15,15,6479177.3899,4437.6877,3.164066,-0.000000,-0.000000,-0.000002
310,15,15,6479186.2338,4437.6877,3.164066,0.000000,0.000000,0.000000
311,15,15,6479194.3545,4437.6877,3.164067,0.000000,0.000000,0.000000
312,15,15,6479197.6757,4437.6877,3.164067,0.017029,3.673975,6.570391
313,15,15,6479204.9356,4437.6877,3.164067,0.004462,3.348933,6.245345
314,15,15,6479218.8125,4437.6877,3.164068,0.000000,0.000000,0.000000
315,15,15,6479231.8029,4437.6877,3.164069,0.000000,0.000000,0.000000
316,15,15,6479241.7295,4437.6877,3.164070,0.007199,3.215764,6.112140
317,15,15,6479257.5863,4437.6877,3.164071,0.000000,0.000000,0.000000
318,15,15,6479273.4180,4437.6877,3.164072,0.000000,0.000000,0.000000
319,15,15,6479282.3590,4437.6877,3.164073,0.000000,0.000000,0.000000
320,15,15,6479283.0985,4437.6877,3.164073,0.000000,0.000000,0.000000
321,15,15,6479284.1992,4437.6877,3.164073,0.000000,0.000000,0.000000
322,15,15,6479314.6585,4437.6877,3.164075,0.000000,0.000000,0.000000
323,15,15,6479319.1755,4437.6877,3.164075,0.000000,-0.000000,0.000000
324,15,15,6479351.1794,4437.6877,3.164077,0.000000,0.000000,0.000000
325,15,15,6479364.4635,4437.6877,3.164078,0.000000,0.000000,0.000000
326,15,15,6479389.2579,4437.6877,3.164080,0.000000,0.000000,0.000000
327,15,15,6479413.6454,4437.6877,3.164081,0.000000,0.000000,0.000000
328,15,15,6479435.6288,4437.6877,3.164083,0.000000,0.000000,0.000000
329,15,15,6479436.4495,4437.6877,3.164083,0.000000,0.000000,0.000000
330,15,15,6479440.6332,4437.6877,3.164083,0.011765,3.342247,6.238660
331,15,15,6479460.7034,4437.6877,3.164085,0.000000,0.000000,0.000000
332,15,15,6479464.3882,4437.6877,3.164085,0.000000,0.000000,0.000000
333,15,15,6479479.3119,4437.6877,3.164086,0.000000,-0.000000,-0.000000
334,15,15,6479483.7661,4437.6877,3.164086,0.000000,0.000000,0.000000
335,15,15,6479496.3484,4437.6877,3.164087,0.000000,0.000000,0.000000
336,15,15,6479518.6724,4437.6877,3.164088,0.000000,0.000000,0.000000
337,15,15,6479525.0810,4437.6877,3.164089,0.000000,0.000000,0.000000
338,15,15,6479530.7615,4437.6877,3.164089,0.000000,0.000000,0.000000
339,15,15,6479541.3324,4437.6877,3.164090,0.004048,3.202264,6.098679
340,15,15,6479591.6695,4437.6877,3.164093,0.000000,0.000000,0.000000
341,15,15,6479594.0509,4437.6877,3.164094,0.010810,3.288157,6.184574
342,15,15,6479684.1845,4437.6877,3.164100,0.000000,0.000000,0.000000
343,15,15,6479690.1613,4437.6877,3.164100,0.000000,0.000000,0.000000
344,15,15,6479719.6682,4437.6877,3.164102,0.000000,-0.000000,-0.000000
345,15,15,6479721.4167,4437.6877,3.164102,0.000000,0.000000,0.000000
346,15,15,6479748.5198,4437.6877,3.164104,0.023588,3.452378,6.348814
347,15,15,6479749.9398,4437.6877,3.164104,0.024086,3.456613,6.353049
348,15,15,6479753.8396,4437.6877,3.164104,0.000000,0.000000,0.000000
349,15,15,6479758.6628,4437.6877,3.164105,0.011728,3.312028,6.208463
350,15,15,6479762.1136,4437.6877,3.164105,0.000000,0.000000,0.000000
351,15,15,6479763.9797,4437.6877,3.164105,0.005339,3.116525,6.012960
352,15,15,6479776.9862,4437.6877,3.164106,0.012498,3.334940,6.231374
353,15,15,6479779.1910,4437.6877,3.164106,0.007812,3.220430,6.116865
354,15,15,6479786.2472,4437.6877,3.164106,0.006659,3.283816,6.180249
355,15,15,6479786.7083,4437.6877,3.164106,0.000000,0.000000,0.000000
356,15,15,6479798.0772,4437.6877,3.164107,0.000000,0.000000,0.000000
357,15,15,6479845.5085,4437.6877,3.164110,0.000000,0.000000,0.000000
