mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
134,15,15,9692.8608,4437.6877,0.073430,0.001167,0.010280
135,15,15,9692.8608,4437.6877,0.073430,0.001167,0.010280
136,15,15,9734.7970,4437.6877,0.076882,0.008878,0.075738
137,15,15,9839.5512,4437.6877,0.085387,0.011304,0.089638
138,15,15,9964.2547,4437.6877,0.095299,0.011472,0.088674
139,15,15,9964.2547,4437.6877,0.095299,0.011472,0.088674
140,15,15,10106.2523,4437.6877,0.106316,0.000072,0.000714
141,15,15,10207.8389,4437.6877,0.114030,0.001224,0.011376
142,15,15,10356.2803,4437.6877,0.125062,0.002672,0.023713
143,15,15,10356.2803,4437.6877,0.125062,0.002672,0.023713
144,15,15,10856.5510,4437.6877,0.160301,0.000046,0.000447
145,15,15,67112.8734,4437.6877,1.149939,0.000000,0.000000
146,15,15,67113.2696,4437.6877,1.149942,0.000000,0.000000
147,15,15,67113.3249,4437.6877,1.149942,-0.000000,0.000000
148,15,15,67113.3249,4437.6877,1.149942,0.000000,0.000000
149,15,15,67113.3535,4437.6877,1.149942,-0.000000,0.000000
150,15,15,67113.9724,4437.6877,1.149947,0.000000,0.000000
151,15,15,67114.0664,4437.6877,1.149947,0.000000,0.000000
152,15,15,67114.0664,4437.6877,1.149947,0.000000,0.000000
153,15,15,67114.6502,4437.6877,1.149951,0.000000,0.000000
154,15,15,67115.9314,4437.6877,1.149960,0.000000,0.000000
155,15,15,67116.0975,4437.6877,1.149961,0.000000,0.000000
156,15,15,67116.0975,4437.6877,1.149961,-0.000000,0.000000
157,15,15,67116.1171,4437.6877,1.149961,0.000000,0.000000
158,15,15,67116.6008,4437.6877,1.149965,0.000000,0.000000
159,15,15,67116.6008,4437.6877,1.149965,0.000000,0.000000
160,15,15,67116.7131,4437.6877,1.149965,0.000000,0.000000
161,15,15,67116.8238,4437.6877,1.149966,-0.000000,0.000000
162,15,15,67117.0876,4437.6877,1.149968,-0.000000,0.000000
163,15,15,67117.0876,4437.6877,1.149968,0.000000,0.000000
164,15,15,67117.5027,4437.6877,1.149971,0.000000,0.000000
165,15,15,67118.3774,4437.6877,1.149977,0.000000,0.000000
166,15,15,67118.4366,4437.6877,1.149977,0.000000,0.000000
167,15,15,67118.4366,4437.6877,1.149977,0.000000,0.000000
168,15,15,67118.9613,4437.6877,1.149981,-0.000000,0.000000
169,15,15,67120.1580,4437.6877,1.149989,0.000000,0.000000
170,15,15,67121.6337,4437.6877,1.150000,0.000000,0.000000
171,15,15,67121.6337,4437.6877,1.150000,0.000000,0.000000
172,15,15,67122.4422,4437.6877,1.150005,0.000000,0.000000
173,15,15,67124.9156,4437.6877,1.150022,0.000000,0.000000
174,15,15,67126.7816,4437.6877,1.150035,0.000000,0.000000
175,15,15,67126.7816,4437.6877,1.150035,0.000000,0.000000
176,15,15,67128.6324,4437.6877,1.150048,0.000000,0.000000
177,15,15,67136.0831,4437.6877,1.150100,0.000000,0.000000
178,15,15,67138.0131,4437.6877,1.150113,0.000000,0.000000
179,15,15,67138.0131,4437.6877,1.150113,0.000000,-0.000000
180,15,15,67144.1682,4437.6877,1.150156,0.000000,0.000000
181,15,15,67158.7182,4437.6877,1.150256,0.000000,-0.000000
182,15,15,67163.6564,4437.6877,1.150291,0.000000,-0.000000
183,15,15,67168.2466,4437.6877,1.150322,0.000000,0.000000
184,15,15,67168.2466,4437.6877,1.150322,0.000000,0.000000
185,15,15,67239.7218,4437.6877,1.150817,0.000000,0.000000
186,15,15,67239.7218,4437.6877,1.150817,-0.000000,0.000000
187,15,15,67247.9897,4437.6877,1.150874,0.000000,0.000000
188,15,15,67271.0474,4437.6877,1.151034,0.000000,0.000000
189,15,15,67624.9465,4437.6877,1.153473,-0.000000,0.000000
190,15,15,67632.9614,4437.6877,1.153528,-0.000000,-0.000000
191,15,15,67688.2802,4437.6877,1.153908,0.000000,0.000000
192,15,15,67688.2802,4437.6877,1.153908,0.000000,0.000000
193,15,15,91889.6536,4437.6877,1.294613,0.000000,0.000000
194,15,15,92489.2765,4437.6877,1.297580,0.000000,0.000000
195,15,15,92927.1833,4437.6877,1.299735,0.000000,0.000000
196,15,15,92927.1833,4437.6877,1.299735,0.000000,0.000000
197,15,15,94309.0366,4437.6877,1.306465,0.000000,0.000000
198,15,15,94907.0713,4437.6877,1.309345,0.000000,0.000000
199,15,15,94917.1621,4437.6877,1.309393,0.000000,0.000000
200,15,15,94918.4585,4437.6877,1.309400,0.000000,0.000000
201,15,15,94918.4585,4437.6877,1.309400,0.000000,0.000000
202,15,15,95395.6809,4437.6877,1.311684,0.000000,0.000000
203,15,15,98133.9922,4437.6877,1.324566,0.000000,0.000000
204,15,15,98133.9922,4437.6877,1.324566,0.000000,0.000000
205,15,15,102206.4790,4437.6877,1.343044,0.000000,0.000000
206,15,15,103342.6515,4437.6877,1.348061,0.000000,0.000000
207,15,15,108865.1929,4437.6877,1.371658,0.000000,0.000000
208,15,15,108865.1929,4437.6877,1.371658,0.000000,0.000000
209,15,15,115850.6356,4437.6877,1.399779,-0.000000,0.000000
210,15,15,117069.8422,4437.6877,1.404506,0.000000,0.000000
211,15,15,125579.7848,4437.6877,1.436138,0.000000,0.000000
212,15,15,125579.7848,4437.6877,1.436138,0.000000,0.000000
213,15,15,135467.0336,4437.6877,1.470212,0.000000,0.000000
214,15,15,136812.8106,4437.6877,1.474650,0.000000,0.000000
215,15,15,147781.5599,4437.6877,1.509222,0.000000,0.000000
216,15,15,147781.5599,4437.6877,1.509222,0.000000,0.000000
217,15,15,155638.3679,4437.6877,1.532397,0.000000,0.000000
218,15,15,156071.2855,4437.6877,1.533639,0.000000,0.000000
219,15,15,156130.9732,4437.6877,1.533810,0.000000,0.000000
220,15,15,156130.9732,4437.6877,1.533810,0.000000,0.000000
221,15,15,156287.2044,4437.6877,1.534257,0.000000,-0.000000
222,15,15,156773.1881,4437.6877,1.535644,0.000000,0.000000
223,15,15,157241.1945,4437.6877,1.536977,0.000000,0.000000
224,15,15,157241.1945,4437.6877,1.536977,0.000000,0.000000
225,15,15,157970.0760,4437.6877,1.539043,0.000000,0.000000
226,15,15,158576.3244,4437.6877,1.540755,0.000000,0.000000
227,15,15,158989.3495,4437.6877,1.541917,0.001191,3.286198
228,15,15,159694.0295,4437.6877,1.543893,0.000000,0.000000
229,15,15,159694.0295,4437.6877,1.543893,0.000000,0.000000
230,15,15,160496.5905,4437.6877,1.546132,0.000071,2.668442
231,15,15,161190.3698,4437.6877,1.548058,0.000000,0.000000
232,15,15,161928.0477,4437.6877,1.550097,0.000000,0.000000
233,15,15,163931.3292,4437.6877,1.555587,0.000000,0.000000
234,15,15,163931.3292,4437.6877,1.555587,0.000000,0.000000
235,15,15,166395.5421,4437.6877,1.562245,0.000000,-0.000000
236,15,15,167323.1729,4437.6877,1.564726,0.000000,0.000000
237,15,15,170285.8548,4437.6877,1.572554,0.000000,0.000000
238,15,15,170285.8548,4437.6877,1.572554,0.000000,0.000000
239,15,15,170580.3652,4437.6877,1.573324,0.026892,4.123694
240,15,15,170580.3652,4437.6877,1.573324,0.026892,4.123694
241,15,15,173452.6259,4437.6877,1.580768,0.000000,0.000000
242,15,15,174619.8976,4437.6877,1.583757,-0.000000,-0.000000
243,15,15,177587.4575,4437.6877,1.591265,0.000000,-0.000000
244,15,15,177587.4575,4437.6877,1.591265,0.000000,0.000000
245,15,15,177621.0112,4437.6877,1.591349,0.000000,-0.000000
246,15,15,179272.6842,4437.6877,1.595472,0.000000,0.000000
247,15,15,179669.1853,4437.6877,1.596455,0.000000,-0.000000
248,15,15,181089.1559,4437.6877,1.599961,0.000000,0.000000
249,15,15,181255.6206,4437.6877,1.600370,0.000000,0.000000
250,15,15,181255.6206,4437.6877,1.600370,0.000000,0.000000
251,15,15,327161.8092,4437.6877,1.861675,0.000000,0.000000
252,15,15,327161.8092,4437.6877,1.861675,0.000000,-0.000000
253,15,15,549606.5254,4437.6877,2.089374,0.000000,0.000000
254,15,15,551706.0795,4437.6877,2.091044,-0.053692,2.709087
255,15,15,552017.3773,4437.6877,2.091291,0.000000,0.000000
256,15,15,553802.3846,4437.6877,2.092704,0.000057,1.148199
257,15,15,749401.9979,4437.6877,2.224979,0.008994,2.736012
258,15,15,749401.9979,4437.6877,2.224979,0.008994,2.736012
259,15,15,753294.7443,4437.6877,2.227242,0.004410,2.100847
260,15,15,753294.7443,4437.6877,2.227242,0.004410,2.100847
261,15,15,908897.4308,4437.6877,2.309233,0.003488,2.693461
262,15,15,909440.8447,4437.6877,2.309493,-0.002874,2.348984
263,15,15,914055.8531,4437.6877,2.311702,0.001672,1.881383
264,15,15,914497.4940,4437.6877,2.311913,0.000077,1.211365
265,15,15,1013325.1070,4437.6877,2.356686,0.000000,0.000000
266,15,15,1013325.1070,4437.6877,2.356686,-0.000000,-0.000000
267,15,15,1031999.2885,4437.6877,2.364651,0.000774,2.411678
268,15,15,1031999.2885,4437.6877,2.364651,0.000774,2.411678
269,15,15,1038002.5173,4437.6877,2.367181,0.004838,2.109306
270,15,15,1038002.5173,4437.6877,2.367181,0.004838,2.109306
271,15,15,1124209.0009,4437.6877,2.401973,0.000000,0.000000
272,15,15,1124512.2754,4437.6877,2.402090,0.000000,0.000000
273,15,15,1130908.6856,4437.6877,2.404563,0.002103,1.924999
274,15,15,1131155.3258,4437.6877,2.404658,0.000140,1.336523
275,15,15,1193048.1586,4437.6877,2.427883,0.000000,0.000000
276,15,15,1193048.1586,4437.6877,2.427883,0.000000,0.000000
277,15,15,1200207.3940,4437.6877,2.430491,0.002374,1.950351
278,15,15,1200207.3940,4437.6877,2.430491,0.002374,1.950351
279,15,15,1243567.9923,4437.6877,2.445960,-0.000000,-0.000000
280,15,15,1243779.7962,4437.6877,2.446034,0.000000,0.000000
281,15,15,1251104.2920,4437.6877,2.448594,0.001330,1.823146
282,15,15,1251277.1992,4437.6877,2.448654,0.006821,2.180999
283,15,15,1280476.9836,4437.6877,2.458707,0.000000,0.000000
284,15,15,1280476.9836,4437.6877,2.458707,0.000000,0.000000
285,15,15,1288252.2756,4437.6877,2.461346,0.000137,1.328936
286,15,15,1288252.2756,4437.6877,2.461346,0.000137,1.328936
287,15,15,1306396.2516,4437.6877,2.467440,-0.000000,-0.000000
288,15,15,1306566.6700,4437.6877,2.467497,0.000000,0.000000
289,15,15,1314369.4345,4437.6877,2.470092,0.018970,2.408318
290,15,15,1314508.9213,4437.6877,2.470138,0.009530,2.254169
291,15,15,1323757.7231,4437.6877,2.473193,0.000000,0.000000
292,15,15,1323757.7231,4437.6877,2.473193,0.000000,0.000000
293,15,15,1331836.0961,4437.6877,2.475845,0.000137,1.328224
294,15,15,1331836.0961,4437.6877,2.475845,0.000137,1.328224
295,15,15,1333555.5842,4437.6877,2.476407,0.000000,0.000000
296,15,15,1333709.4349,4437.6877,2.476457,0.000000,0.000000
297,15,15,1336840.2541,4437.6877,2.477479,0.000000,0.000000
298,15,15,1336840.2541,4437.6877,2.477479,0.000000,0.000000
299,15,15,1341716.9744,4437.6877,2.479065,0.000000,0.000000
300,15,15,1341842.9038,4437.6877,2.479106,0.000000,0.000000
301,15,15,1345014.7175,4437.6877,2.480135,0.000251,1.459445
302,15,15,1345014.7175,4437.6877,2.480135,0.000251,1.459445
303,15,15,1405213.1885,4437.6877,2.499212,0.000000,0.000000
304,15,15,1406528.9164,4437.6877,2.499620,0.000000,0.000000
305,15,15,1406667.6595,4437.6877,2.499663,0.000122,1.669370
306,15,15,1407749.2188,4437.6877,2.499997,0.002604,2.665482
307,15,15,1717780.1633,4437.6877,2.586687,0.001158,2.397619
308,15,15,1717780.1633,4437.6877,2.586687,0.001158,2.397619
309,15,15,1719771.8065,4437.6877,2.587192,0.019770,2.716282
310,15,15,1719771.8065,4437.6877,2.587192,0.019770,2.716282
311,15,15,1956192.3640,4437.6877,2.643268,0.000000,0.000000
312,15,15,1956465.0147,4437.6877,2.643329,0.000000,0.000000
313,15,15,1958775.9917,4437.6877,2.643843,0.015787,2.665655
314,15,15,1958980.2964,4437.6877,2.643888,0.034632,2.785086
315,15,15,1959757.6566,4437.6877,2.644061,-0.000000,0.000000
316,15,15,1959757.6566,4437.6877,2.644061,-0.000000,-0.000000
317,15,15,2135284.7029,4437.6877,2.681396,0.000000,0.000000
318,15,15,2135284.7029,4437.6877,2.681396,0.000000,0.000000
319,15,15,2138234.7581,4437.6877,2.681996,0.021410,2.732845
320,15,15,2138234.7581,4437.6877,2.681996,0.021410,2.732845
321,15,15,2268096.3034,4437.6877,2.707654,0.000000,0.000000
322,15,15,2268241.0548,4437.6877,2.707682,0.000000,0.000000
323,15,15,2271355.4149,4437.6877,2.708279,0.024038,2.759120
324,15,15,2271463.2537,4437.6877,2.708300,0.019394,2.816095
325,15,15,2366027.9264,4437.6877,2.726048,0.000000,0.000000
326,15,15,2366027.9264,4437.6877,2.726048,0.000000,0.000000
327,15,15,2369478.9861,4437.6877,2.726682,0.037444,2.861922
328,15,15,2369478.9861,4437.6877,2.726682,0.037444,2.861922
329,15,15,2397122.8257,4437.6877,2.731729,0.027016,3.294370
330,15,15,2397946.9087,4437.6877,2.731878,0.000000,0.000000
331,15,15,2398224.1446,4437.6877,2.731929,0.000000,0.000000
332,15,15,2398852.2827,4437.6877,2.732043,0.000136,1.760383
333,15,15,2437075.8491,4437.6877,2.738921,0.000000,0.000000
334,15,15,2437178.1171,4437.6877,2.738939,0.000000,0.000000
335,15,15,2440690.7860,4437.6877,2.739566,0.041031,2.883495
336,15,15,2440767.5998,4437.6877,2.739579,0.022137,2.840564
337,15,15,2487346.4665,4437.6877,2.747804,0.000000,0.000000
338,15,15,2487346.4665,4437.6877,2.747804,0.000000,0.000000
339,15,15,2491055.4017,4437.6877,2.748452,0.032957,2.831688
340,15,15,2491055.4017,4437.6877,2.748452,0.032957,2.831688
341,15,15,2520659.0045,4437.6877,2.753592,0.000000,0.000000
342,15,15,2520744.0283,4437.6877,2.753607,0.000000,0.000000
343,15,15,2524448.5627,4437.6877,2.754246,0.000000,0.000000
344,15,15,2524512.8171,4437.6877,2.754257,-0.000000,-0.000000
345,15,15,2539764.1458,4437.6877,2.756877,0.000000,0.000000
346,15,15,2539764.1458,4437.6877,2.756877,0.000000,0.000000
347,15,15,2543583.5343,4437.6877,2.757531,0.043241,2.895868
348,15,15,2543583.5343,4437.6877,2.757531,0.043241,2.895868
349,15,15,2545936.1149,4437.6877,2.757933,0.000000,0.000000
350,15,15,2545976.2952,4437.6877,2.757940,0.000000,0.000000
351,15,15,2549782.8422,4437.6877,2.758590,0.066034,2.999675
352,15,15,2549813.2077,4437.6877,2.758595,0.079323,3.011880
353,15,15,2732348.7501,4437.6877,2.788673,0.000000,0.000000
354,15,15,2732348.7501,4437.6877,2.788673,0.000000,0.000000
355,15,15,2733562.9624,4437.6877,2.788867,0.019651,2.889698
356,15,15,2733562.9624,4437.6877,2.788867,0.019651,2.889698
357,15,15,2935730.7220,4437.6877,2.819903,0.000000,0.000000
358,15,15,2935730.7220,4437.6877,2.819903,0.000000,0.000000
359,15,15,2983211.7182,4437.6877,2.826881,0.000000,0.000000
360,15,15,2983390.8040,4437.6877,2.826907,0.000000,0.000000
361,15,15,2984794.3336,4437.6877,2.827112,0.001675,2.347069
362,15,15,2984917.6885,4437.6877,2.827129,0.013604,2.805111
363,15,15,3169598.1503,4437.6877,2.853239,0.000000,0.000000
364,15,15,3169598.1503,4437.6877,2.853239,0.000000,0.000000
365,15,15,3171395.6828,4437.6877,2.853486,0.015188,2.831088
366,15,15,3171395.6828,4437.6877,2.853486,0.015188,2.831088
367,15,15,3306721.5267,4437.6877,2.871658,0.000000,0.000000
368,15,15,3306814.1630,4437.6877,2.871670,0.000000,0.000000
369,15,15,3308708.9640,4437.6877,2.871919,0.039580,3.051582
370,15,15,3308771.3438,4437.6877,2.871927,0.027594,2.966878
371,15,15,3345830.3749,4437.6877,2.876771,-0.000000,0.000000
372,15,15,3346383.0951,4437.6877,2.876843,0.000000,0.000000
373,15,15,3346660.6395,4437.6877,2.876879,0.000000,0.000000
374,15,15,3347052.4537,4437.6877,2.876930,0.008940,2.779251
375,15,15,3406417.8923,4437.6877,2.884575,0.000000,0.000000
376,15,15,3406417.8923,4437.6877,2.884575,0.000000,0.000000
377,15,15,3408514.6066,4437.6877,2.884843,0.000203,1.885990
378,15,15,3408514.6066,4437.6877,2.884843,0.000203,1.885990
379,15,15,3476766.8718,4437.6877,2.893464,0.000000,0.000000
380,15,15,3476833.5007,4437.6877,2.893472,0.000000,0.000000
381,15,15,3478961.3700,4437.6877,2.893739,-0.000000,0.000000
382,15,15,3479006.5900,4437.6877,2.893744,0.000000,0.000000
383,15,15,3523543.9750,4437.6877,2.899276,0.000000,0.000000
384,15,15,3523543.9750,4437.6877,2.899276,0.000000,0.000000
385,15,15,3525785.3595,4437.6877,2.899552,0.000189,1.871375
386,15,15,3525785.3595,4437.6877,2.899552,0.000189,1.871375
387,15,15,3550229.4110,4437.6877,2.902556,-0.000000,0.000000
388,15,15,3550287.1170,4437.6877,2.902564,0.000000,0.000000
389,15,15,3552512.5880,4437.6877,2.902836,0.009136,2.717440
390,15,15,3552551.9749,4437.6877,2.902841,0.025012,2.944183
391,15,15,3558935.2441,4437.6877,2.903621,0.000000,0.000000
392,15,15,3558935.2441,4437.6877,2.903621,0.000000,0.000000
393,15,15,3561233.2789,4437.6877,2.903902,0.038346,3.043798
394,15,15,3561233.2789,4437.6877,2.903902,0.038346,3.043798
395,15,15,3654013.0929,4437.6877,2.915086,0.000000,0.000000
396,15,15,3654013.0929,4437.6877,2.915086,0.000000,0.000000
397,15,15,3654808.9588,4437.6877,2.915180,0.017528,2.992217
398,15,15,3654808.9588,4437.6877,2.915180,0.017528,2.992217
399,15,15,3815091.3810,4437.6877,2.933843,0.000000,0.000000
400,15,15,3815091.3810,4437.6877,2.933843,0.000000,0.000000
401,15,15,3882403.8885,4437.6877,2.941447,0.000000,0.000000
402,15,15,3882530.4347,4437.6877,2.941461,0.000000,0.000000
403,15,15,3883450.0266,4437.6877,2.941564,0.000000,0.000000
404,15,15,3883531.1474,4437.6877,2.941574,0.021719,3.017929
405,15,15,4050668.4297,4437.6877,2.959894,0.000000,0.000000
406,15,15,4050668.4297,4437.6877,2.959894,0.000000,0.000000
407,15,15,4051854.0517,4437.6877,2.960021,0.009583,2.856968
408,15,15,4051854.0517,4437.6877,2.960021,0.009583,2.856968
409,15,15,4165902.1053,4437.6877,2.972089,-0.000000,-0.000000
410,15,15,4166284.2015,4437.6877,2.972129,0.000000,0.000000
411,15,15,4166514.1524,4437.6877,2.972153,0.000000,0.000000
412,15,15,4166767.9760,4437.6877,2.972180,0.000000,0.000000
