mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
58,14,4,2087.7025,2091.5489,-2.735422,0.004137,0.008061
59,14,4,2087.7025,2091.5489,-2.735422,0.004137,0.008061
60,14,6,2278.0245,2288.7815,-2.327914,0.018561,0.035130
61,14,6,2278.0502,2288.7815,-2.328949,0.018522,0.035088
62,9,13,2501.8707,2466.2787,-1.840689,0.006735,0.013515
63,9,13,2501.8707,2466.2787,-1.840689,0.006735,0.013515
64,11,12,2614.5006,2614.1840,-3.916940,0.000000,-0.000000
65,10,15,3198.4660,3205.7250,-2.645053,0.000000,-0.000000
66,14,15,4211.6722,4151.9222,-1.841911,0.000000,0.000000
67,14,15,4213.6055,4151.9222,-1.828081,0.000000,0.000000
68,14,15,4234.6288,4151.9222,-1.700709,0.019833,0.067407
69,14,15,4234.6288,4151.9222,-1.700709,0.019833,0.067407
70,14,15,4261.0089,4151.9222,-1.580477,0.046190,0.138861
71,14,15,4282.0267,4151.9222,-1.503957,0.000000,0.000000
72,15,15,4332.8611,4437.6877,-1.626685,0.000000,0.000000
73,15,15,4332.8611,4437.6877,-1.626685,0.000000,0.000000
74,15,15,4372.2989,4437.6877,-1.831653,0.043205,0.123558
75,15,15,4455.7184,4437.6877,-2.391143,0.019525,0.060709
76,15,15,4530.9953,4437.6877,-1.677240,0.000000,0.000000
77,15,15,4530.9953,4437.6877,-1.677240,0.000000,0.000000
78,15,15,4576.4669,4437.6877,-1.504832,-0.000000,0.000000
79,15,15,4847.1376,4437.6877,-1.034956,0.022251,0.068830
80,15,15,4847.1376,4437.6877,-1.034956,0.022251,0.068830
81,15,15,4955.7789,4437.6877,-0.932751,0.013128,0.046886
82,15,15,58857.8858,4437.6877,1.088603,-0.000000,0.000000
83,15,15,58858.0802,4437.6877,1.088605,-0.000000,-0.000000
84,15,15,58858.0802,4437.6877,1.088605,0.000000,0.000000
85,15,15,58858.2860,4437.6877,1.088607,-0.000000,0.000000
86,15,15,58858.3202,4437.6877,1.088607,-0.000000,0.000000
87,15,15,58858.3202,4437.6877,1.088607,0.000000,0.000000
88,15,15,58858.5428,4437.6877,1.088609,-0.000000,0.000000
89,15,15,58859.3575,4437.6877,1.088615,0.000000,0.000000
90,15,15,58859.4233,4437.6877,1.088616,-0.000000,0.000000
91,15,15,58859.4233,4437.6877,1.088616,0.000000,0.000000
92,15,15,58859.5217,4437.6877,1.088616,0.000000,0.000000
93,15,15,58859.9133,4437.6877,1.088620,-0.000000,0.000000
94,15,15,58859.9202,4437.6877,1.088620,0.000000,0.000000
95,15,15,58859.9841,4437.6877,1.088620,-0.000000,0.000000
96,15,15,58859.9841,4437.6877,1.088620,-0.000000,0.000000
97,15,15,58860.1498,4437.6877,1.088621,0.000000,0.000000
98,15,15,58860.5148,4437.6877,1.088624,-0.000000,-0.000000
99,15,15,58860.6262,4437.6877,1.088625,0.000000,0.000000
100,15,15,58860.6262,4437.6877,1.088625,0.000000,0.000000
101,15,15,58861.3401,4437.6877,1.088631,0.000000,0.000000
102,15,15,58861.5627,4437.6877,1.088633,0.000000,0.000000
103,15,15,58862.8852,4437.6877,1.088643,-0.000000,-0.000000
104,15,15,58862.8852,4437.6877,1.088643,0.000000,0.000000
105,15,15,58863.8913,4437.6877,1.088651,0.000000,0.000000
106,15,15,58866.0812,4437.6877,1.088669,-0.000000,0.000000
107,15,15,58868.1125,4437.6877,1.088685,0.000000,0.000000
108,15,15,58868.2221,4437.6877,1.088686,0.000000,0.000000
109,15,15,58868.2221,4437.6877,1.088686,0.000000,0.000000
110,15,15,58883.4292,4437.6877,1.088807,0.000000,0.000000
111,15,15,58883.4292,4437.6877,1.088807,0.000000,0.000000
112,15,15,58884.4000,4437.6877,1.088815,0.000000,0.000000
113,15,15,58892.9966,4437.6877,1.088883,0.000000,0.000000
114,15,15,58962.3158,4437.6877,1.089436,0.000000,0.000000
115,15,15,58965.0299,4437.6877,1.089458,-0.000000,-0.000000
116,15,15,58989.1435,4437.6877,1.089650,0.000000,0.000000
117,15,15,58989.1435,4437.6877,1.089650,0.000000,0.000000
118,15,15,70941.8415,4437.6877,1.175692,0.000000,0.000000
119,15,15,70992.0246,4437.6877,1.176020,0.000000,0.000000
120,15,15,70992.0246,4437.6877,1.176020,0.000000,0.000000
121,15,15,72412.1083,4437.6877,1.185189,0.000000,0.000000
122,15,15,74358.4903,4437.6877,1.197450,0.000000,0.000000
123,15,15,74358.4903,4437.6877,1.197450,0.000000,0.000000
124,15,15,77910.0900,4437.6877,1.218968,0.000000,0.000000
125,15,15,79373.4415,4437.6877,1.227532,0.000000,0.000000
126,15,15,83238.7010,4437.6877,1.249375,0.000000,0.000000
127,15,15,83238.7010,4437.6877,1.249375,0.000000,0.000000
128,15,15,83238.8912,4437.6877,1.249376,0.000000,0.000000
129,15,15,83240.8068,4437.6877,1.249387,0.000000,0.000000
130,15,15,84819.3510,4437.6877,1.258000,0.000000,0.000000
131,15,15,84819.3510,4437.6877,1.258000,0.000000,0.000000
132,15,15,92138.6830,4437.6877,1.295848,-0.000000,0.000000
133,15,15,93755.2730,4437.6877,1.303780,0.000000,0.000000
134,15,15,103018.4288,4437.6877,1.346635,0.000000,0.000000
135,15,15,103018.4288,4437.6877,1.346635,0.000000,0.000000
136,15,15,113681.0579,4437.6877,1.391238,0.000000,0.000000
137,15,15,115540.5537,4437.6877,1.398569,0.031156,3.912104
138,15,15,119556.0976,4437.6877,1.413988,0.000000,0.000000
139,15,15,119999.4323,4437.6877,1.415657,0.000000,0.000000
140,15,15,119999.4323,4437.6877,1.415657,0.000000,0.000000
141,15,15,120407.4682,4437.6877,1.417188,0.000000,0.000000
142,15,15,120710.5083,4437.6877,1.418321,0.000000,0.000000
143,15,15,120710.5083,4437.6877,1.418321,0.000000,0.000000
144,15,15,121273.7043,4437.6877,1.420420,0.000000,0.000000
145,15,15,122030.6236,4437.6877,1.423224,0.000000,0.000000
146,15,15,123100.3572,4437.6877,1.427157,0.000000,0.000000
147,15,15,123100.3572,4437.6877,1.427157,0.000000,0.000000
148,15,15,124639.8066,4437.6877,1.432755,0.000000,0.000000
149,15,15,125638.5234,4437.6877,1.436349,0.000000,0.000000
150,15,15,126391.6453,4437.6877,1.439039,0.000000,0.000000
151,15,15,126391.6453,4437.6877,1.439039,0.000000,0.000000
152,15,15,127867.5604,4437.6877,1.444264,0.000000,0.000000
153,15,15,127867.5604,4437.6877,1.444264,0.000000,0.000000
154,15,15,130606.1886,4437.6877,1.453794,0.000000,-0.000000
155,15,15,131966.8767,4437.6877,1.458453,0.000000,0.000000
156,15,15,134774.6443,4437.6877,1.467911,0.000000,0.000000
157,15,15,135006.1605,4437.6877,1.468682,0.000000,0.000000
158,15,15,135006.1605,4437.6877,1.468682,0.000000,0.000000
159,15,15,136901.9032,4437.6877,1.474942,0.000000,0.000000
160,15,15,137406.6636,4437.6877,1.476594,0.000000,0.000000
161,15,15,139217.0867,4437.6877,1.482467,0.000000,0.000000
162,15,15,139427.4005,4437.6877,1.483144,0.000000,0.000000
163,15,15,139427.4005,4437.6877,1.483144,0.000000,0.000000
164,15,15,473372.6510,4437.6877,2.023956,0.000000,0.000000
165,15,15,473372.6510,4437.6877,2.023956,0.000000,0.000000
166,15,15,849625.2849,4437.6877,2.279796,0.000000,0.000000
167,15,15,850884.6545,4437.6877,2.280443,0.000000,0.000000
168,15,15,851082.8752,4437.6877,2.280545,0.000000,0.000000
169,15,15,852129.4113,4437.6877,2.281081,0.019470,2.585171
170,15,15,1140189.2992,4437.6877,2.408127,0.020495,3.126467
171,15,15,1140189.2992,4437.6877,2.408127,0.020495,3.126467
172,15,15,1142371.4300,4437.6877,2.408960,0.000000,0.000000
173,15,15,1142371.4300,4437.6877,2.408960,-0.000000,0.000000
174,15,15,1346024.4249,4437.6877,2.480462,0.000000,0.000000
175,15,15,1346330.5723,4437.6877,2.480561,0.000000,0.000000
176,15,15,1348788.9972,4437.6877,2.481356,0.030924,2.745178
177,15,15,1349032.6467,4437.6877,2.481435,0.016925,2.654432
178,15,15,1487639.5019,4437.6877,2.524044,0.000000,0.000000
179,15,15,1487639.5019,4437.6877,2.524044,0.000000,0.000000
180,15,15,1490741.2141,4437.6877,2.524951,0.000000,0.000000
181,15,15,1490741.2141,4437.6877,2.524951,0.000000,0.000000
182,15,15,1563848.3075,4437.6877,2.545804,0.046626,3.138876
183,15,15,1563848.3075,4437.6877,2.545804,0.046626,3.138876
184,15,15,1583154.0093,4437.6877,2.551147,0.000000,0.000000
185,15,15,1583327.0921,4437.6877,2.551195,0.000000,0.000000
186,15,15,1586518.1421,4437.6877,2.552072,0.041246,2.811382
187,15,15,1586656.7969,4437.6877,2.552110,0.027262,2.720634
188,15,15,1646613.4229,4437.6877,2.568263,0.000000,0.000000
189,15,15,1646613.4229,4437.6877,2.568263,0.000000,0.000000
190,15,15,1650121.7085,4437.6877,2.569190,0.000000,0.000000
191,15,15,1650121.7085,4437.6877,2.569190,0.000000,0.000000
192,15,15,1686606.0740,4437.6877,2.578713,0.000000,0.000000
193,15,15,1686735.8051,4437.6877,2.578746,0.000000,0.000000
194,15,15,1690228.8258,4437.6877,2.579647,0.000000,0.000000
195,15,15,1690333.3210,4437.6877,2.579674,0.032973,2.762747
196,15,15,1708810.6871,4437.6877,2.584408,0.000000,0.000000
197,15,15,1708810.6871,4437.6877,2.584408,0.000000,0.000000
198,15,15,1712476.8267,4437.6877,2.585341,0.000000,0.000000
199,15,15,1712476.8267,4437.6877,2.585341,0.000000,0.000000
200,15,15,1715858.2340,4437.6877,2.586200,0.000000,0.000000
201,15,15,1715917.5651,4437.6877,2.586215,0.000000,0.000000
202,15,15,1719552.9322,4437.6877,2.587137,0.000000,0.000000
203,15,15,1719600.7619,4437.6877,2.587149,0.067274,2.928143
204,15,15,2105763.1334,4437.6877,2.675337,0.000000,0.000000
205,15,15,2106481.6047,4437.6877,2.675485,0.000000,0.000000
206,15,15,2106538.1639,4437.6877,2.675497,0.030002,3.148977
207,15,15,2107098.3657,4437.6877,2.675612,0.028926,2.991562
208,15,15,2490416.7915,4437.6877,2.748341,0.000000,0.000000
209,15,15,2490416.7915,4437.6877,2.748341,0.000000,0.000000
210,15,15,2491440.5983,4437.6877,2.748520,0.000000,0.000000
211,15,15,2491440.5983,4437.6877,2.748520,0.000000,0.000000
212,15,15,2753959.9225,4437.6877,2.792101,0.000000,0.000000
213,15,15,2754107.0366,4437.6877,2.792124,0.000000,0.000000
214,15,15,2755251.3561,4437.6877,2.792304,0.000000,0.000000
215,15,15,2755354.6576,4437.6877,2.792321,0.000000,0.000000
216,15,15,2839660.0692,4437.6877,2.805430,0.000000,0.000000
217,15,15,2839660.0692,4437.6877,2.805430,0.000000,0.000000
218,15,15,2932093.4528,4437.6877,2.819363,0.000000,0.000000
219,15,15,2932093.4528,4437.6877,2.819363,0.000000,0.000000
220,15,15,2933523.2092,4437.6877,2.819575,0.000000,0.000000
221,15,15,2933523.2092,4437.6877,2.819575,0.000000,0.000000
222,15,15,3050052.1869,4437.6877,2.836518,0.000000,0.000000
223,15,15,3050135.0543,4437.6877,2.836530,0.000000,0.000000
224,15,15,3051598.5425,4437.6877,2.836739,-0.000000,0.000000
225,15,15,3051656.9966,4437.6877,2.836747,0.043808,3.122186
226,15,15,3124669.6149,4437.6877,2.847030,0.000000,0.000000
227,15,15,3124669.6149,4437.6877,2.847030,0.000000,0.000000
228,15,15,3126268.9440,4437.6877,2.847253,0.097790,3.325000
229,15,15,3126268.9440,4437.6877,2.847253,0.097790,3.325000
230,15,15,3165850.4569,4437.6877,2.852724,-0.000000,0.000000
231,15,15,3165916.1846,4437.6877,2.852733,0.000000,0.000000
232,15,15,3167495.1041,4437.6877,2.852950,-0.000000,0.000000
233,15,15,3167541.8953,4437.6877,2.852957,0.000000,0.000000
234,15,15,3179057.3796,4437.6877,2.854535,0.000000,0.000000
235,15,15,3179057.3796,4437.6877,2.854535,0.000000,0.000000
236,15,15,3180713.1320,4437.6877,2.854761,0.000000,0.000000
237,15,15,3180713.1320,4437.6877,2.854761,0.000000,0.000000
238,15,15,3358438.3338,4437.6877,2.878406,0.000000,0.000000
239,15,15,3358860.0521,4437.6877,2.878461,0.000000,0.000000
240,15,15,3358964.4939,4437.6877,2.878475,0.000000,0.000000
241,15,15,3359263.2192,4437.6877,2.878513,0.048314,3.224354
242,15,15,3714706.7562,4437.6877,2.922249,0.000000,0.000000
243,15,15,3714706.7562,4437.6877,2.922249,0.000000,0.000000
244,15,15,3715289.8113,4437.6877,2.922317,0.000000,0.000000
245,15,15,3715289.8113,4437.6877,2.922317,0.000000,0.000000
246,15,15,3955102.0956,4437.6877,2.949513,0.000000,0.000000
247,15,15,3955193.0920,4437.6877,2.949523,0.000000,0.000000
248,15,15,3955844.9154,4437.6877,2.949595,0.000000,0.000000
249,15,15,3955901.9605,4437.6877,2.949601,0.045013,3.291974
250,15,15,3973431.3440,4437.6877,2.951524,0.000000,0.000000
251,15,15,3973431.3440,4437.6877,2.951524,0.000000,0.000000
252,15,15,4114479.5579,4437.6877,2.966690,0.000000,0.000000
253,15,15,4114479.5579,4437.6877,2.966690,0.000000,0.000000
254,15,15,4115297.3547,4437.6877,2.966776,0.000000,0.000000
255,15,15,4115297.3547,4437.6877,2.966776,0.000000,0.000000
256,15,15,4215147.4602,4437.6877,2.977199,0.000000,0.000000
257,15,15,4215200.1692,4437.6877,2.977204,0.000000,0.000000
258,15,15,4216032.4395,4437.6877,2.977290,0.000000,0.000000
259,15,15,4216065.2783,4437.6877,2.977293,0.052743,3.334347
260,15,15,4270820.7448,4437.6877,2.982903,0.000000,0.000000
261,15,15,4270820.7448,4437.6877,2.982903,0.000000,0.000000
262,15,15,4271727.0955,4437.6877,2.982995,0.053434,3.346569
263,15,15,4271727.0955,4437.6877,2.982995,0.053434,3.346569
264,15,15,4288596.8450,4437.6877,2.984709,0.000000,0.000000
265,15,15,4288619.5865,4437.6877,2.984711,0.000000,0.000000
266,15,15,4289529.8057,4437.6877,2.984803,0.000000,0.000000
267,15,15,4289544.0639,4437.6877,2.984805,0.091796,3.478734
268,15,15,4394617.4051,4437.6877,2.995326,0.000000,0.000000
269,15,15,4394881.4321,4437.6877,2.995352,0.000000,0.000000
270,15,15,4394967.7840,4437.6877,2.995360,0.000000,0.000000
271,15,15,4395140.6090,4437.6877,2.995377,0.000000,0.000000
272,15,15,4679364.0109,4437.6877,3.022618,0.000000,0.000000
273,15,15,4679364.0109,4437.6877,3.022618,0.000000,0.000000
274,15,15,4679720.8690,4437.6877,3.022651,0.000000,0.000000
275,15,15,4679720.8690,4437.6877,3.022651,0.000000,0.000000
276,15,15,4861178.6377,4437.6877,3.039188,0.000000,0.000000
277,15,15,4861178.6377,4437.6877,3.039188,0.000000,0.000000
278,15,15,4867906.5278,4437.6877,3.039789,0.000000,0.000000
279,15,15,4867966.4266,4437.6877,3.039795,0.000000,0.000000
280,15,15,4868364.7341,4437.6877,3.039830,0.000000,0.000000
281,15,15,4868399.0150,4437.6877,3.039833,0.000000,0.000000
282,15,15,4987108.9530,4437.6877,3.050306,0.000000,0.000000
283,15,15,4987108.9530,4437.6877,3.050306,0.000000,0.000000
284,15,15,4987609.1990,4437.6877,3.050349,0.000000,0.000000
285,15,15,4987609.1990,4437.6877,3.050349,0.000000,0.000000
286,15,15,5052948.3562,4437.6877,3.056007,-0.000000,0.000000
287,15,15,5052985.7056,4437.6877,3.056010,0.000000,0.000000
288,15,15,5053486.7262,4437.6877,3.056053,0.000000,0.000000
289,15,15,5053507.8434,4437.6877,3.056055,0.000000,0.000000
290,15,15,5074018.4848,4437.6877,3.057815,0.000000,0.000000
291,15,15,5074018.4848,4437.6877,3.057815,0.000000,0.000000
292,15,15,5074572.9196,4437.6877,3.057863,0.080666,3.581280
293,15,15,5074572.9196,4437.6877,3.057863,0.080666,3.581280
294,15,15,5175893.6606,4437.6877,3.066456,0.000000,0.000000
295,15,15,5176063.7468,4437.6877,3.066470,0.000000,0.000000
296,15,15,5176117.6494,4437.6877,3.066475,0.000000,0.000000
297,15,15,5176222.5608,4437.6877,3.066484,0.000000,0.000000
298,15,15,5384625.2170,4437.6877,3.083641,0.000000,0.000000
299,15,15,5384625.2170,4437.6877,3.083641,0.000000,0.000000
300,15,15,5384850.3278,4437.6877,3.083659,0.000000,0.000000
301,15,15,5384850.3278,4437.6877,3.083659,0.000000,0.000000
302,15,15,5511400.0811,4437.6877,3.093755,0.000000,0.000000
303,15,15,5511400.0811,4437.6877,3.093755,0.000000,0.000000
304,15,15,5516446.1297,4437.6877,3.094153,0.000000,0.000000
305,15,15,5516486.5429,4437.6877,3.094156,0.000000,0.000000
306,15,15,5516734.8295,4437.6877,3.094176,0.000000,0.000000
307,15,15,5516756.2970,4437.6877,3.094178,0.000000,0.000000
308,15,15,5589325.3308,4437.6877,3.099858,0.000000,0.000000
309,15,15,5589325.3308,4437.6877,3.099858,0.000000,0.000000
310,15,15,5589634.0845,4437.6877,3.099882,0.000000,0.000000
311,15,15,5589634.0845,4437.6877,3.099882,0.000000,0.000000
312,15,15,5612607.2334,4437.6877,3.101664,0.000000,0.000000
313,15,15,5612621.8424,4437.6877,3.101666,0.000000,0.000000
314,15,15,5612945.0603,4437.6877,3.101691,0.000000,0.000000
315,15,15,5612952.7551,4437.6877,3.101691,0.000000,0.000000
316,15,15,5733488.8690,4437.6877,3.110926,-0.000000,0.000000
317,15,15,5733598.8014,4437.6877,3.110934,0.000000,0.000000
318,15,15,5733624.0000,4437.6877,3.110936,0.000000,0.000000
319,15,15,5733688.8600,4437.6877,3.110941,0.000000,0.000000
320,15,15,5873951.9534,4437.6877,3.121445,0.000000,0.000000
321,15,15,5873951.9534,4437.6877,3.121445,0.000000,0.000000
322,15,15,5874093.2744,4437.6877,3.121456,0.000000,0.000000
323,15,15,5874093.2744,4437.6877,3.121456,0.000000,0.000000
324,15,15,5951524.1473,4437.6877,3.127148,0.000000,0.000000
325,15,15,5951552.3811,4437.6877,3.127150,0.000000,0.000000
326,15,15,5951701.8878,4437.6877,3.127160,-0.000000,0.000000
327,15,15,5951716.0485,4437.6877,3.127162,0.000000,0.000000
328,15,15,5964769.5757,4437.6877,3.128114,0.000000,0.000000
329,15,15,5964769.5757,4437.6877,3.128114,0.000000,0.000000
330,15,15,5976338.5818,4437.6877,3.128956,0.000000,0.000000
331,15,15,5976338.5818,4437.6877,3.128956,0.000000,0.000000
332,15,15,5976535.8669,4437.6877,3.128970,0.000000,0.000000
333,15,15,5976535.8669,4437.6877,3.128970,0.000000,0.000000
334,15,15,6110795.8321,4437.6877,3.138626,-0.000000,0.000000
335,15,15,6110864.5484,4437.6877,3.138630,0.000000,0.000000
336,15,15,6110870.6646,4437.6877,3.138631,0.000000,0.000000
337,15,15,6110909.6963,4437.6877,3.138634,0.000000,0.000000
338,15,15,6191551.8202,4437.6877,3.144331,0.000000,0.000000
339,15,15,6191551.8202,4437.6877,3.144331,0.000000,0.000000
340,15,15,6191635.0493,4437.6877,3.144337,0.000000,0.000000
341,15,15,6191635.0493,4437.6877,3.144337,0.000000,0.000000
342,15,15,6217347.7959,4437.6877,3.146138,0.000000,0.000000
343,15,15,6217358.8780,4437.6877,3.146139,0.000000,0.000000
344,15,15,6217461.1592,4437.6877,3.146146,0.000000,0.000000
345,15,15,6217466.5284,4437.6877,3.146147,0.000000,0.000000
346,15,15,6260532.7092,4437.6877,3.149147,0.000000,0.000000
347,15,15,6260532.7092,4437.6877,3.149147,0.000000,0.000000
348,15,15,6343212.2943,4437.6877,3.154849,0.000000,0.000000
349,15,15,6343249.0964,4437.6877,3.154851,0.000000,0.000000
350,15,15,6343250.5193,4437.6877,3.154851,0.000000,0.000000
351,15,15,6343269.5598,4437.6877,3.154852,0.000000,0.000000
352,15,15,6369664.9129,4437.6877,3.156657,0.000000,0.000000
353,15,15,6369664.9129,4437.6877,3.156657,0.000000,0.000000
354,15,15,6369721.9772,4437.6877,3.156661,0.000000,0.000000
355,15,15,6369721.9772,4437.6877,3.156661,0.000000,0.000000
356,15,15,6427051.8894,4437.6877,3.160555,0.000000,0.000000
357,15,15,6427051.8894,4437.6877,3.160555,0.000000,0.000000
358,15,15,6453830.9189,4437.6877,3.162362,0.000000,0.000000
359,15,15,6453840.5838,4437.6877,3.162363,0.000000,0.000000
360,15,15,6453861.4441,4437.6877,3.162364,-0.000000,0.000000
361,15,15,6453865.9828,4437.6877,3.162364,0.000000,0.000000
362,15,15,6480759.4172,4437.6877,3.164172,0.000000,0.000000
363,15,15,6480759.4172,4437.6877,3.164172,0.000000,0.000000
