mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
1,1,1,19.7580,19.7390,-3.015332,-2.426170,-2.177459
2,1,2,49.8127,49.3476,-2.025664,-0.150492,-0.150504
3,1,2,49.8127,49.3476,-2.025655,-0.150492,-0.150504
4,2,2,79.8220,78.9557,-1.959718,-1.787710,-2.086650
5,3,1,101.1187,98.6942,-1.609676,-0.141058,-0.139122
6,3,1,101.1191,98.6942,-1.609612,-0.150429,-0.150491
7,3,2,130.9569,128.3018,-1.684153,-0.150370,-0.150460
8,3,2,130.9569,128.3018,-1.684153,-0.150370,-0.150460
9,3,3,175.7683,177.6471,-1.975679,0.014307,0.014397
10,3,3,175.7683,177.6471,-1.975681,0.014307,0.014397
11,3,3,181.7845,177.6471,-1.632828,-1.439182,-1.577426
12,2,4,205.5211,197.3849,-1.384890,-0.150158,-0.150456
13,2,4,205.5215,197.3849,-1.384872,-0.150160,-0.150456
14,5,1,256.1016,256.5976,-2.713779,0.011148,0.011338
15,5,1,256.1016,256.5976,-2.713779,0.011148,0.011338
16,2,5,276.6234,286.2034,-1.475307,0.087643,0.087177
17,2,5,276.6238,286.2034,-1.475325,0.000000,-0.000000
18,4,4,306.0781,315.8089,-1.511275,0.012360,0.012313
19,4,4,306.0781,315.8089,-1.511275,0.012360,0.012313
20,5,3,330.1318,335.5458,-1.792233,0.115375,0.115953
21,6,1,356.1525,365.1508,-1.608314,0.085101,0.085381
22,6,1,356.1553,365.1508,-1.608448,0.000000,-0.000000
23,4,5,408.0685,404.6236,-2.069877,-0.000000,0.000000
24,4,5,408.0685,404.6236,-2.069876,-0.000000,0.000000
25,6,3,429.5754,444.0958,-1.485497,0.053037,0.052946
26,6,3,429.5754,444.0958,-1.485497,0.053037,0.052946
27,6,3,437.3615,444.0958,-1.819181,0.041780,0.042740
28,6,3,437.3618,444.0958,-1.819206,0.060952,0.062293
29,7,1,487.0967,493.4353,-1.891236,0.009265,0.009521
30,7,1,487.0967,493.4353,-1.891236,0.009265,0.009521
31,7,2,528.1046,523.0386,-2.013866,0.000000,0.000000
32,7,3,560.0211,572.3766,-1.665822,0.041653,0.042419
33,7,3,560.0224,572.3766,-1.665866,0.022979,0.023420
34,3,7,575.8169,572.3766,-2.221083,0.081015,0.085463
35,3,7,575.8174,572.3766,-2.221028,0.074494,0.078645
36,5,6,604.6692,601.9790,-2.349793,-0.000000,-0.000000
37,5,6,604.6692,601.9790,-2.349793,-0.000000,0.000000
38,4,7,653.6585,641.4484,-1.720441,0.000000,-0.000000
39,4,7,653.6619,641.4484,-1.720320,-0.000000,0.000000
40,8,2,657.6852,671.0500,-1.700792,0.010890,0.011179
41,8,2,657.6852,671.0500,-1.700793,0.010890,0.011179
42,5,7,725.5737,730.2523,-2.193354,0.041673,0.043685
43,5,7,725.5737,730.2523,-2.193354,0.041673,0.043685
44,8,4,786.3286,789.4533,-2.402510,0.000000,0.000000
45,8,4,788.0684,789.4533,-2.755901,0.027687,0.029798
46,8,4,788.0684,789.4533,-2.755901,0.027687,0.029797
47,9,1,816.6474,809.1867,-2.035269,0.011674,0.012723
48,9,1,816.6478,809.1867,-2.035245,0.021613,0.023507
49,9,1,821.8272,809.1867,-1.806284,0.009203,0.009928
50,9,1,821.8348,809.1867,-1.806024,0.068262,0.072937
51,5,8,865.1266,878.2525,-1.825491,-0.000000,-0.000000
52,5,8,865.1266,878.2525,-1.825491,0.000000,0.000000
53,9,4,936.2762,957.1826,-1.660717,0.006504,0.006874
54,9,4,936.2777,957.1826,-1.660748,0.129235,0.134792
55,9,4,948.8891,957.1826,-2.062259,0.011031,0.011680
56,9,4,948.8891,957.1826,-2.062259,0.011031,0.011680
57,2,10,1031.3342,1026.2445,-2.304564,0.000000,-0.000000
58,2,10,1031.3342,1026.2445,-2.304564,-0.000000,0.000000
59,9,5,1055.6880,1045.9762,-2.032223,0.000000,0.000000
60,9,5,1055.6884,1045.9762,-2.032202,0.066455,0.073457
61,10,3,1083.6433,1075.5734,-2.124771,0.000000,0.000000
62,10,3,1083.6433,1075.5734,-2.124771,0.000000,-0.000000
63,7,8,1109.2073,1115.0359,-2.281724,0.000000,0.000000
64,10,4,1131.0593,1144.6323,-1.925988,0.000000,-0.000000
65,10,4,1131.0632,1144.6323,-1.926114,0.000000,0.000000
66,6,9,1156.9183,1154.4978,-2.678488,0.066320,0.071398
67,6,9,1156.9212,1154.4978,-2.677969,0.001940,0.002113
68,1,11,1200.7136,1203.8243,-2.587698,0.063043,0.068896
69,1,11,1200.7136,1203.8243,-2.587698,0.063043,0.068896
70,9,7,1293.7131,1282.7449,-2.068008,0.050822,0.056241
71,9,7,1293.7224,1282.7449,-2.067640,0.061694,0.068107
72,6,10,1314.9759,1341.9339,-1.697044,0.000000,0.000000
