mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
143,2,10,1030.7237,1026.2445,-2.360049,0.009234,0.007039
144,2,10,1031.6267,1026.2445,-2.280295,0.002963,-0.001227
145,5,9,1038.4875,1045.9762,-2.145115,-0.000000,-0.000000
146,9,5,1050.7116,1045.9762,-2.344164,0.015155,0.011471
147,9,5,1052.7412,1045.9762,-2.189252,0.000000,0.000000
148,3,10,1074.0713,1075.5734,-2.854930,0.009800,0.007469
149,10,3,1075.7359,1075.5734,-3.820830,-0.000000,-0.000000
150,7,8,1099.5480,1115.0359,-1.857298,0.000904,0.000656
151,7,8,1108.7099,1115.0359,-2.246164,0.005714,0.002375
152,7,8,1110.6004,1115.0359,-2.400346,0.018655,0.013737
153,7,8,1112.2614,1115.0359,-2.604106,-0.007890,-0.007875
154,7,8,1124.7955,1115.0359,-2.057854,0.002109,0.001542
155,10,4,1131.6157,1144.6323,-1.944168,0.000000,0.000000
156,10,4,1132.3252,1144.6323,-1.968509,-0.000000,0.000000
157,9,6,1152.0199,1154.4978,-2.668311,0.017295,0.013029
158,9,6,1153.7641,1154.4978,-3.196899,-0.013213,-0.014546
159,6,9,1167.5916,1154.4978,-1.945325,0.008177,0.004138
160,6,9,1171.6565,1154.4978,-1.827908,0.014702,0.011123
161,1,11,1198.5658,1203.8243,-2.359698,0.000297,0.000262
162,11,1,1204.1464,1203.8243,-3.572541,0.002575,0.002153
163,11,1,1212.1618,1203.8243,-2.159528,0.012819,0.010109
164,2,11,1221.3637,1233.4198,-2.009905,0.000334,0.000269
165,11,2,1239.6296,1233.4198,-2.298036,0.003252,0.002506
166,11,2,1247.7789,1233.4198,-1.933984,0.010504,0.008652
167,8,8,1254.3800,1263.0150,-2.165145,0.010945,0.008550
168,8,8,1268.8901,1263.0150,-2.332390,0.015247,0.012359
169,8,8,1271.2682,1263.0150,-2.184788,-0.008862,-0.011437
170,7,9,1277.8346,1282.7449,-2.417030,0.000758,0.000585
171,9,7,1286.8030,1282.7449,-2.499819,0.014590,0.012351
172,9,7,1311.9189,1282.7449,-1.643144,0.004455,0.004313
173,6,10,1321.0215,1341.9339,-1.807326,-0.001370,-0.003973
174,6,10,1338.1640,1341.9339,-2.551397,0.002628,0.001891
175,11,4,1353.7979,1351.7986,-2.830038,0.004660,0.004002
176,11,4,1362.7106,1351.7986,-2.093008,0.019715,0.017803
177,11,4,1363.3394,1351.7986,-2.068675,0.006975,0.005973
178,11,4,1368.2017,1351.7986,-1.915986,0.007524,0.006257
179,11,4,1382.7731,1351.7986,-1.639908,0.003133,0.002651
180,12,1,1396.3907,1430.7149,-1.619953,0.011688,0.009402
181,12,1,1407.5122,1430.7149,-1.790014,0.000994,0.000787
182,5,11,1443.5757,1440.5793,-2.681937,0.005999,0.005435
183,12,2,1452.9498,1460.3079,-2.297679,0.000809,0.000698
184,12,2,1454.8929,1460.3079,-2.430844,0.003962,0.002711
185,2,12,1463.3047,1460.3079,-2.687793,0.000719,0.000596
186,10,7,1468.0426,1470.1722,-2.839067,0.008350,0.006652
187,7,10,1471.6995,1470.1722,-2.983459,0.004628,0.003877
188,12,3,1509.0816,1509.6289,-3.440629,0.005291,0.004659
189,3,12,1518.7597,1509.6289,-2.218364,0.001060,0.001227
190,3,12,1528.6014,1509.6289,-1.900746,0.011646,0.010109
191,6,11,1536.2642,1549.0851,-2.082159,0.001873,0.000412
192,6,11,1548.9021,1549.0851,-3.927718,0.002291,0.001796
193,11,6,1553.5048,1549.0851,-2.544676,-0.000000,0.000000
194,12,4,1565.8607,1578.6768,-2.090536,0.009598,0.007777
195,4,12,1584.5888,1578.6768,-2.426558,0.001356,0.001162
196,4,12,1587.7508,1578.6768,-2.240497,0.004168,0.003746
197,15,15,73142.3281,4437.6877,1.189829,0.000000,0.000000
198,15,15,73142.4348,4437.6877,1.189830,0.000000,0.000000
199,15,15,73142.9122,4437.6877,1.189833,0.000000,0.000000
200,15,15,73143.4135,4437.6877,1.189836,0.000000,0.000000
201,15,15,73143.7016,4437.6877,1.189838,0.000000,0.000000
202,15,15,73144.6714,4437.6877,1.189844,0.000000,0.000000
203,15,15,73145.2927,4437.6877,1.189848,0.000000,0.000000
204,15,15,73146.9243,4437.6877,1.189858,0.000000,0.000000
205,15,15,73147.1066,4437.6877,1.189860,0.000000,0.000000
206,15,15,73149.3536,4437.6877,1.189874,0.000000,0.000000
207,15,15,73150.0561,4437.6877,1.189878,0.000000,0.000000
208,15,15,73153.0894,4437.6877,1.189897,0.000000,0.000000
209,15,15,73153.1639,4437.6877,1.189898,0.000000,0.000000
210,15,15,73156.9645,4437.6877,1.189922,0.000000,0.000000
211,15,15,73157.7511,4437.6877,1.189927,0.000000,0.000000
212,15,15,73162.2583,4437.6877,1.189955,0.000000,0.000000
213,15,15,73162.7716,4437.6877,1.189959,0.000000,0.000000
214,15,15,73168.2518,4437.6877,1.189993,0.000000,0.000000
215,15,15,73169.1494,4437.6877,1.189999,0.000000,0.000000
216,15,15,73175.5200,4437.6877,1.190039,0.000000,0.000000
217,15,15,73176.6509,4437.6877,1.190046,0.000000,0.000000
218,15,15,73184.2786,4437.6877,1.190094,0.000000,0.000000
219,15,15,73185.3210,4437.6877,1.190101,0.000000,0.000000
220,15,15,73194.0837,4437.6877,1.190156,0.000000,0.000000
221,15,15,73196.0667,4437.6877,1.190169,0.000000,0.000000
222,15,15,73206.4499,4437.6877,1.190234,0.000000,0.000000
223,15,15,73207.6884,4437.6877,1.190242,0.000000,0.000000
224,15,15,73219.5548,4437.6877,1.190317,0.000000,0.000000
225,15,15,73222.5852,4437.6877,1.190336,0.000000,0.000000
226,15,15,73236.5018,4437.6877,1.190424,0.000000,0.000000
227,15,15,73238.0062,4437.6877,1.190434,0.000000,0.000000
228,15,15,73253.8121,4437.6877,1.190533,0.000000,0.000000
229,15,15,73258.0446,4437.6877,1.190560,0.000000,0.000000
230,15,15,73276.3141,4437.6877,1.190675,0.000000,0.000000
231,15,15,73278.1876,4437.6877,1.190687,0.000000,0.000000
232,15,15,73298.7573,4437.6877,1.190817,0.000000,0.000000
233,15,15,73304.1288,4437.6877,1.190851,0.000000,0.000000
234,15,15,73327.3331,4437.6877,1.190997,0.000000,0.000000
235,15,15,73329.7164,4437.6877,1.191012,0.000000,0.000000
236,15,15,73355.3165,4437.6877,1.191174,0.000000,0.000000
237,15,15,73361.4719,4437.6877,1.191212,0.000000,0.000000
238,15,15,73389.1217,4437.6877,1.191387,0.000000,0.000000
239,15,15,73392.2078,4437.6877,1.191406,0.000000,0.000000
240,15,15,73421.4424,4437.6877,1.191590,0.000000,0.000000
241,15,15,73427.5783,4437.6877,1.191629,0.000000,0.000000
242,15,15,73456.7243,4437.6877,1.191812,0.000000,0.000000
243,15,15,73460.7712,4437.6877,1.191838,0.000000,0.000000
244,15,15,73488.9193,4437.6877,1.192015,0.000000,0.000000
245,15,15,73494.0289,4437.6877,1.192047,0.000000,0.000000
246,15,15,73518.0433,4437.6877,1.192198,0.000000,0.000000
247,15,15,73523.2872,4437.6877,1.192231,0.000000,0.000000
248,15,15,73541.9296,4437.6877,1.192348,0.000000,0.000000
249,15,15,73545.4049,4437.6877,1.192370,0.000000,0.000000
250,15,15,73555.6804,4437.6877,1.192434,0.000000,0.000000
251,15,15,73562.9131,4437.6877,1.192480,0.000000,0.000000
252,15,15,73565.3308,4437.6877,1.192495,0.000000,0.000000
253,15,15,103200.3486,4437.6877,1.347436,0.000000,0.000000
254,15,15,103200.3486,4437.6877,1.347436,0.000000,0.000000
255,15,15,103235.3940,4437.6877,1.347590,0.000000,0.000000
256,15,15,103235.3940,4437.6877,1.347590,0.000000,0.000000
257,15,15,6476253.9429,4437.6877,3.163869,0.000000,0.000000
258,15,15,6476253.9993,4437.6877,3.163869,0.000000,0.000000
259,15,15,6476270.8332,4437.6877,3.163871,0.000000,0.000000
260,15,15,6476272.9815,4437.6877,3.163871,0.000000,0.000000
261,15,15,6476956.0624,4437.6877,3.163917,0.000000,0.000000
262,15,15,6476966.1775,4437.6877,3.163917,0.000000,0.000000
263,15,15,6477021.3662,4437.6877,3.163921,0.000000,0.000000
264,15,15,6477029.4353,4437.6877,3.163921,0.000000,0.000000
265,15,15,6477033.4104,4437.6877,3.163922,0.000000,0.000000
266,15,15,6477034.1891,4437.6877,3.163922,0.000000,0.000000
267,15,15,6477056.2773,4437.6877,3.163923,0.000000,0.000000
268,15,15,6477059.9734,4437.6877,3.163924,0.000000,0.000000
269,15,15,6477107.3091,4437.6877,3.163927,0.000000,0.000000
270,15,15,6477116.7145,4437.6877,3.163927,0.000000,0.000000
271,15,15,6477386.9725,4437.6877,3.163945,0.000000,0.000000
272,15,15,6477389.2483,4437.6877,3.163946,0.000000,0.000000
273,15,15,6477673.0495,4437.6877,3.163965,0.000000,0.000000
274,15,15,6477684.1985,4437.6877,3.163965,0.000000,0.000000
275,15,15,6477699.6345,4437.6877,3.163966,0.000000,0.000000
276,15,15,6477722.1251,4437.6877,3.163968,0.000000,0.000000
277,15,15,6477765.7245,4437.6877,3.163971,0.000000,0.000000
278,15,15,6477807.0778,4437.6877,3.163974,0.000000,0.000000
279,15,15,6477817.3064,4437.6877,3.163974,0.000000,0.000000
280,15,15,6477821.0942,4437.6877,3.163975,0.000000,0.000000
281,15,15,6477868.0612,4437.6877,3.163978,0.000000,0.000000
282,15,15,6477871.2220,4437.6877,3.163978,0.000000,0.000000
283,15,15,6477878.2352,4437.6877,3.163978,0.000000,0.000000
284,15,15,6477882.6442,4437.6877,3.163979,0.000000,0.000000
285,15,15,6477913.5041,4437.6877,3.163981,0.000000,0.000000
286,15,15,6477915.8891,4437.6877,3.163981,0.000000,0.000000
287,15,15,6477916.4736,4437.6877,3.163981,0.000000,0.000000
288,15,15,6477939.7228,4437.6877,3.163983,0.000000,0.000000
289,15,15,6478120.7202,4437.6877,3.163995,0.000000,0.000000
290,15,15,6478125.7372,4437.6877,3.163995,0.000000,0.000000
291,15,15,6478143.2748,4437.6877,3.163996,0.000000,0.000000
292,15,15,6478153.0551,4437.6877,3.163997,0.000000,0.000000
293,15,15,6478376.0289,4437.6877,3.164012,0.000000,0.000000
294,15,15,6478380.2591,4437.6877,3.164012,0.000000,0.000000
295,15,15,6478381.3351,4437.6877,3.164012,0.000000,0.000000
296,15,15,6478384.6983,4437.6877,3.164012,0.000000,0.000000
297,15,15,6478396.5229,4437.6877,3.164013,0.000000,0.000000
298,15,15,6478416.2633,4437.6877,3.164015,0.000000,0.000000
299,15,15,6478424.3745,4437.6877,3.164015,0.000000,0.000000
300,15,15,6478429.1991,4437.6877,3.164015,0.000000,0.000000
301,15,15,6478434.7009,4437.6877,3.164016,0.000000,0.000000
302,15,15,6478439.0660,4437.6877,3.164016,0.000000,0.000000
303,15,15,6478492.1727,4437.6877,3.164020,0.000000,0.000000
304,15,15,6478493.6719,4437.6877,3.164020,0.000000,0.000000
305,15,15,6478497.3042,4437.6877,3.164020,0.000000,0.000000
306,15,15,6478498.0486,4437.6877,3.164020,0.000000,0.000000
307,15,15,6478499.0424,4437.6877,3.164020,0.000000,0.000000
308,15,15,6478507.0006,4437.6877,3.164021,0.000000,0.000000
309,15,15,6478507.1416,4437.6877,3.164021,0.000000,0.000000
310,15,15,6478512.7884,4437.6877,3.164021,0.000000,0.000000
311,15,15,6478515.3576,4437.6877,3.164021,0.000000,0.000000
312,15,15,6478523.8898,4437.6877,3.164022,0.000000,0.000000
313,15,15,6478527.4996,4437.6877,3.164022,0.000000,0.000000
314,15,15,6478528.4093,4437.6877,3.164022,0.000000,0.000000
315,15,15,6478530.5245,4437.6877,3.164022,0.000000,0.000000
316,15,15,6478533.2035,4437.6877,3.164022,0.000000,0.000000
317,15,15,6478534.1549,4437.6877,3.164022,0.000000,0.000000
318,15,15,6478538.5059,4437.6877,3.164023,0.000000,0.000000
319,15,15,6478538.8844,4437.6877,3.164023,0.000000,0.000000
320,15,15,6478540.7128,4437.6877,3.164023,0.000000,0.000000
321,15,15,6478543.1031,4437.6877,3.164023,0.000000,0.000000
322,15,15,6478544.0391,4437.6877,3.164023,0.000000,0.000000
323,15,15,6478548.4513,4437.6877,3.164023,0.000000,0.000000
324,15,15,6478563.9438,4437.6877,3.164024,0.000000,0.000000
325,15,15,6478564.1393,4437.6877,3.164024,0.000000,0.000000
326,15,15,6478564.3957,4437.6877,3.164024,0.000000,0.000000
327,15,15,6478566.4457,4437.6877,3.164025,0.000000,0.000000
328,15,15,6478602.0726,4437.6877,3.164027,0.000000,0.000000
329,15,15,6478632.3596,4437.6877,3.164029,0.000000,0.000000
330,15,15,6478640.4407,4437.6877,3.164030,0.000000,0.000000
331,15,15,6478645.6704,4437.6877,3.164030,0.000000,0.000000
332,15,15,6478663.6764,4437.6877,3.164031,0.000000,0.000000
333,15,15,6478686.4609,4437.6877,3.164033,0.000000,0.000000
334,15,15,6478697.0546,4437.6877,3.164033,0.000000,0.000000
335,15,15,6478747.5533,4437.6877,3.164037,0.000000,0.000000
336,15,15,6478748.3094,4437.6877,3.164037,0.000000,0.000000
337,15,15,6478753.8482,4437.6877,3.164037,0.000000,0.000000
338,15,15,6478783.4848,4437.6877,3.164039,0.000000,0.000000
339,15,15,6478869.1538,4437.6877,3.164045,0.000000,0.000000
340,15,15,6478885.7971,4437.6877,3.164046,0.000000,0.000000
341,15,15,6478997.8508,4437.6877,3.164054,0.000000,0.000000
342,15,15,6479003.3509,4437.6877,3.164054,0.000000,0.000000
343,15,15,6479005.3545,4437.6877,3.164054,0.000000,0.000000
344,15,15,6479011.4727,4437.6877,3.164054,0.000000,0.000000
345,15,15,6479071.0049,4437.6877,3.164058,0.000000,0.000000
346,15,15,6479085.4318,4437.6877,3.164059,0.000000,0.000000
347,15,15,6479088.9954,4437.6877,3.164060,0.000000,0.000000
348,15,15,6479095.8274,4437.6877,3.164060,0.000000,0.000000
349,15,15,6479103.0111,4437.6877,3.164061,0.000000,0.000000
350,15,15,6479110.2076,4437.6877,3.164061,0.000000,0.000000
351,15,15,6479117.3812,4437.6877,3.164062,0.000000,0.000000
352,15,15,6479129.9824,4437.6877,3.164062,0.000000,0.000000
353,15,15,6479130.1049,4437.6877,3.164062,0.000000,0.000000
354,15,15,6479156.9091,4437.6877,3.164064,0.000000,0.000000
355,15,15,6479178.4805,4437.6877,3.164066,0.000000,0.000000
356,15,15,6479189.0286,4437.6877,3.164066,0.000000,0.000000
357,15,15,6479201.5888,4437.6877,3.164067,0.000000,0.000000
358,15,15,6479204.3906,4437.6877,3.164067,0.000000,0.000000
359,15,15,6479207.1462,4437.6877,3.164068,0.000000,0.000000
360,15,15,6479208.9695,4437.6877,3.164068,0.000000,0.000000
361,15,15,6479212.0988,4437.6877,3.164068,0.000000,0.000000
362,15,15,6479218.5612,4437.6877,3.164068,0.000000,0.000000
363,15,15,6479223.5419,4437.6877,3.164069,0.000000,0.000000
364,15,15,6479224.2574,4437.6877,3.164069,0.000000,0.000000
365,15,15,6479226.7674,4437.6877,3.164069,0.000000,0.000000
366,15,15,6479234.0091,4437.6877,3.164069,0.000000,0.000000
367,15,15,6479235.2932,4437.6877,3.164069,0.000000,0.000000
368,15,15,6479245.9272,4437.6877,3.164070,0.000000,0.000000
369,15,15,6479250.6960,4437.6877,3.164070,0.000000,0.000000
370,15,15,6479251.0810,4437.6877,3.164071,0.000000,0.000000
371,15,15,6479252.3405,4437.6877,3.164071,0.000000,0.000000
372,15,15,6479261.1383,4437.6877,3.164071,0.000000,0.000000
373,15,15,6479261.3961,4437.6877,3.164071,0.000000,0.000000
374,15,15,6479261.9598,4437.6877,3.164071,0.000000,0.000000
375,15,15,6479264.3355,4437.6877,3.164071,0.000000,0.000000
376,15,15,6479264.6909,4437.6877,3.164071,0.000000,0.000000
377,15,15,6479265.8522,4437.6877,3.164072,0.000000,0.000000
378,15,15,6479273.5825,4437.6877,3.164072,0.000000,0.000000
379,15,15,6479273.8564,4437.6877,3.164072,0.000000,0.000000
380,15,15,6479274.4209,4437.6877,3.164072,0.000000,0.000000
381,15,15,6479278.9146,4437.6877,3.164072,0.000000,0.000000
382,15,15,6479280.7687,4437.6877,3.164073,0.000000,0.000000
383,15,15,6479283.5677,4437.6877,3.164073,0.000000,0.000000
384,15,15,6479289.4565,4437.6877,3.164073,0.000000,0.000000
385,15,15,6479308.4586,4437.6877,3.164074,0.000000,0.000000
386,15,15,6479339.8601,4437.6877,3.164076,0.000000,0.000000
387,15,15,6479342.3736,4437.6877,3.164077,0.000000,0.000000
388,15,15,6479343.5485,4437.6877,3.164077,0.000000,0.000000
389,15,15,6479343.9513,4437.6877,3.164077,0.000000,0.000000
390,15,15,6479345.5369,4437.6877,3.164077,0.000000,0.000000
391,15,15,6479346.5100,4437.6877,3.164077,0.000000,0.000000
392,15,15,6479346.9076,4437.6877,3.164077,0.000000,0.000000
393,15,15,6479347.0977,4437.6877,3.164077,0.000000,0.000000
394,15,15,6479359.9060,4437.6877,3.164078,0.000000,0.000000
395,15,15,6479360.1502,4437.6877,3.164078,0.000000,0.000000
396,15,15,6479375.1082,4437.6877,3.164079,0.000000,0.000000
397,15,15,6479375.6021,4437.6877,3.164079,0.000000,0.000000
398,15,15,6479410.3331,4437.6877,3.164081,0.000000,0.000000
399,15,15,6479413.9682,4437.6877,3.164081,0.000000,0.000000
400,15,15,6479417.7023,4437.6877,3.164082,0.000000,0.000000
401,15,15,6479420.6147,4437.6877,3.164082,0.000000,0.000000
402,15,15,6479432.8264,4437.6877,3.164083,0.000000,0.000000
403,15,15,6479446.2254,4437.6877,3.164084,0.000000,0.000000
404,15,15,6479447.7732,4437.6877,3.164084,0.000000,0.000000
405,15,15,6479448.0096,4437.6877,3.164084,0.000000,0.000000
406,15,15,6479453.3403,4437.6877,3.164084,0.000000,0.000000
407,15,15,6479454.2696,4437.6877,3.164084,0.000000,0.000000
408,15,15,6479469.7686,4437.6877,3.164085,0.000000,0.000000
409,15,15,6479469.8783,4437.6877,3.164085,0.000000,0.000000
410,15,15,6479482.8141,4437.6877,3.164086,0.000000,0.000000
411,15,15,6479515.6397,4437.6877,3.164088,0.000000,0.000000
412,15,15,6479519.0842,4437.6877,3.164088,0.000000,0.000000
413,15,15,6479519.1314,4437.6877,3.164089,0.000000,0.000000
414,15,15,6479519.6559,4437.6877,3.164089,0.000000,0.000000
