mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
1,1,1,19.7693,19.7390,-2.813625,-2.232563,-1.984811
2,1,2,50.0803,49.3476,-1.828301,-0.150459,-0.150488
3,1,2,50.0803,49.3476,-1.828299,-0.150460,-0.150489
4,2,2,80.3241,78.9557,-1.761151,-1.595292,-1.894757
5,3,1,102.5307,98.6942,-1.410364,-0.131842,-0.134027
6,3,1,102.5316,98.6942,-1.410255,-0.150307,-0.150456
7,3,2,132.4993,128.3018,-1.485244,-0.150161,-0.150378
8,3,2,132.4993,128.3018,-1.485244,-0.150161,-0.150378
9,3,3,180.5531,177.6471,-1.786251,0.002436,0.002544
10,3,3,180.5531,177.6471,-1.786251,0.002436,0.002544
11,3,3,184.1725,177.6471,-1.434950,-1.250084,-1.387716
12,2,4,210.3883,197.3849,-1.181258,-0.126567,-0.130450
13,2,4,210.3886,197.3849,-1.181249,-0.140510,-0.134765
14,1,5,261.6556,256.5976,-1.705268,0.013090,0.013744
15,1,5,261.6556,256.5976,-1.705267,0.013090,0.013744
16,5,2,289.0476,286.2034,-2.002715,0.079283,0.083012
17,5,2,289.0487,286.2034,-2.002546,0.000000,0.000000
18,4,4,318.3806,315.8089,-2.089208,0.025856,0.027177
19,4,4,318.3806,315.8089,-2.089207,0.025856,0.027177
20,3,5,338.6664,335.5458,-2.031505,0.003760,0.003934
21,1,6,368.7819,365.1508,-2.002427,0.000000,0.000000
22,1,6,368.7897,365.1508,-2.001499,0.000000,0.000000
23,6,3,435.9330,444.0958,-1.735639,0.054595,0.057062
24,6,3,435.9330,444.0958,-1.735639,0.054595,0.057062
25,3,6,444.7362,444.0958,-2.841022,0.038395,0.040279
26,3,6,444.7362,444.0958,-2.841022,0.038395,0.040279
27,3,6,464.9993,444.0958,-1.327257,0.038419,0.042611
28,3,6,464.9997,444.0958,-1.327250,0.038412,0.042603
29,4,6,514.8217,513.1708,-2.492544,0.052089,0.055482
30,4,6,514.8217,513.1708,-2.492544,0.052089,0.055482
31,7,3,549.1599,572.3766,-1.391880,0.118618,0.120554
32,5,6,589.9151,601.9790,-1.698092,0.047468,0.049616
33,5,6,589.9162,601.9790,-1.698132,0.018381,0.019271
34,8,1,632.3391,641.4484,-1.847680,0.000000,0.000000
35,8,1,632.3404,641.4484,-1.847739,0.000000,0.000000
36,8,2,660.6216,671.0500,-1.808536,0.090160,0.096518
37,8,2,660.6216,671.0500,-1.808536,0.090160,0.096518
38,6,6,692.7522,710.5184,-1.601983,0.074740,0.078132
39,6,6,692.7522,710.5184,-1.601983,0.074740,0.078132
40,6,6,709.0869,710.5184,-2.695804,-0.000000,-0.000000
41,6,6,709.0967,710.5184,-2.698769,0.000000,0.000000
42,8,4,782.3124,789.4533,-2.043568,-0.000000,0.000000
43,8,4,782.3124,789.4533,-2.043568,-0.000000,-0.000000
44,2,9,834.6183,838.7865,-2.303696,0.059535,0.064120
45,8,5,882.4184,878.2525,-2.323906,0.000000,0.000000
46,8,5,882.4399,878.2525,-2.321667,0.000000,0.000000
47,9,3,895.6439,888.1188,-2.071962,0.001964,0.002283
48,9,3,895.6439,888.1188,-2.071962,0.001964,0.002283
49,9,4,923.4564,957.1826,-1.453028,0.026838,0.029625
50,9,4,923.4567,957.1826,-1.453032,0.012397,0.013731
51,7,7,971.0063,967.0487,-2.388013,0.031740,0.036268
52,7,7,971.0063,967.0487,-2.388012,0.031740,0.036268
53,10,2,1021.1472,1026.2445,-2.303911,0.009339,0.010392
54,10,2,1021.1472,1026.2445,-2.303911,0.009339,0.010392
55,5,9,1042.8559,1045.9762,-2.525327,0.072944,0.081783
56,5,9,1042.8571,1045.9762,-2.525500,0.026192,0.029755
57,10,4,1140.6425,1144.6323,-2.457714,0.004672,0.005355
58,10,4,1140.6425,1144.6323,-2.457714,0.004672,0.005355
59,1,11,1202.9212,1203.8243,-3.124811,0.093330,0.103861
60,8,8,1251.7386,1263.0150,-2.049236,0.000000,0.000000
61,8,8,1251.7399,1263.0150,-2.049287,0.000000,0.000000
62,7,9,1276.4886,1282.7449,-2.311822,0.054729,0.061995
63,7,9,1276.4912,1282.7449,-2.312000,0.002451,0.002823
64,7,9,1278.3752,1282.7449,-2.467683,0.046322,0.055120
65,7,9,1278.3752,1282.7449,-2.467683,0.046322,0.055120
66,6,10,1323.8587,1341.9339,-1.870647,-0.000000,-0.000000
67,6,10,1323.8692,1341.9339,-1.870901,0.000000,0.000000
68,12,1,1392.7692,1430.7149,-1.576391,0.052102,0.060434
69,12,1,1392.7692,1430.7149,-1.576391,0.052102,0.060434
70,12,2,1453.3807,1460.3079,-2.323882,0.003942,0.004604
71,12,2,1453.3807,1460.3079,-2.323882,0.003942,0.004604
72,7,10,1486.2539,1470.1722,-1.961036,0.000000,-0.000000
73,7,10,1486.2760,1470.1722,-1.960441,0.000000,0.000000
74,8,10,1616.7695,1618.1320,-3.074701,0.048203,0.057448
75,8,10,1616.7695,1618.1320,-3.074701,0.048203,0.057448
76,2,13,1698.6389,1706.9039,-2.314964,0.004317,0.005157
77,13,3,1743.0473,1756.2204,-2.124891,0.031579,0.040481
78,13,3,1743.0473,1756.2204,-2.124891,0.031579,0.040481
79,6,12,1768.9723,1775.9468,-2.405920,0.000000,-0.000000
80,6,12,1768.9726,1775.9468,-2.405939,0.091651,0.113792
81,9,10,1785.7302,1785.8099,-4.350257,0.038523,0.046533
82,9,10,1785.7503,1785.8099,-4.476329,-0.000000,0.000000
83,13,4,1813.0853,1825.2620,-2.175796,0.030203,0.038643
84,13,4,1813.0853,1825.2620,-2.175796,0.030203,0.038643
85,7,12,1880.0012,1904.1646,-1.896547,0.082335,0.101590
86,7,12,1880.0024,1904.1646,-1.896569,0.007489,0.009642
87,10,10,1970.1319,1973.2024,-2.807962,0.051928,0.065637
88,10,10,1970.1319,1973.2024,-2.807962,0.051928,0.065637
89,14,3,2021.9241,2022.5141,-3.535102,0.002041,0.002551
90,14,3,2021.9241,2022.5141,-3.535103,0.002041,0.002551
91,4,14,2096.4169,2091.5489,-2.633113,0.000000,-0.000000
92,4,14,2096.4198,2091.5489,-2.632853,0.025625,0.033021
93,15,2,2258.1107,2259.1975,-3.317782,0.000283,0.000371
94,15,2,2258.1107,2259.1975,-3.317782,0.000283,0.000371
95,3,15,2330.9083,2308.5040,-2.013000,0.067323,0.084274
96,7,14,2440.9925,2416.9751,-2.002746,0.012587,0.018412
97,7,14,2440.9927,2416.9751,-2.002741,0.000000,-0.000000
98,5,15,2465.2594,2466.2787,-3.383756,0.037820,0.053403
99,5,15,2465.2594,2466.2787,-3.383756,0.037820,0.053403
100,9,13,2485.9732,2466.2787,-2.097696,0.013166,0.017456
101,9,13,2485.9788,2466.2787,-2.097573,0.028460,0.037323
102,9,13,2506.3922,2466.2787,-1.788751,0.044679,0.063486
103,9,13,2506.3934,2466.2787,-1.788738,0.044439,0.063154
104,8,14,2569.0766,2564.8831,-2.786491,0.000000,0.000000
105,8,14,2569.0766,2564.8831,-2.786491,-0.000000,0.000000
106,13,10,2652.7781,2653.6241,-3.496432,0.000000,0.000000
107,13,10,2652.8038,2653.6241,-3.509874,0.006738,0.009727
108,9,14,2771.0228,2732.5026,-1.850871,0.009697,0.014120
109,9,14,2771.0228,2732.5026,-1.850871,0.009697,0.014120
110,9,14,2780.0148,2732.5026,-1.759755,0.005956,0.008252
111,9,14,2780.0148,2732.5026,-1.759755,0.005956,0.008252
112,10,14,2920.1049,2919.8296,-4.025593,0.000000,0.000000
113,10,14,2920.2442,2919.8296,-3.847766,0.000000,-0.000000
114,11,14,3133.0792,3126.8603,-2.701398,0.027767,0.039588
115,11,14,3133.0792,3126.8603,-2.701398,0.027767,0.039588
116,15,10,3213.7694,3205.7250,-2.600433,0.029487,0.040773
117,11,15,3401.7356,3412.7338,-2.491781,0.030083,0.039700
118,11,15,3402.3200,3412.7338,-2.515493,0.001409,0.002855
119,15,11,3482.5733,3412.7338,-1.689001,0.006738,0.011618
