mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q
31,3,6,458.2948,444.0958,-1.495219,0.041306,0.040232,0.054384
32,7,1,485.1280,493.4353,-1.773773,0.065197,0.062581,0.035387
33,7,1,490.4234,493.4353,-2.214394,-0.051676,-0.052683,0.143588
34,7,1,492.3180,493.4353,-2.645058,-0.144609,-0.144628,0.187514
35,5,5,493.7984,493.4353,-3.133183,-0.012151,-0.012314,0.018345
36,4,6,514.5826,513.1708,-2.560495,0.011413,0.011255,0.012272
37,4,6,515.2229,513.1708,-2.398064,0.009143,0.009035,0.009900
38,7,2,544.6782,523.0386,-1.383283,0.020502,0.020141,0.013890
39,7,3,552.8159,572.3766,-1.466297,-0.143632,-0.143051,0.188311
40,7,3,553.7802,572.3766,-1.488253,-0.138201,-0.136618,0.171513
41,7,3,569.3510,572.3766,-2.276873,0.006928,0.006584,0.008165
42,5,6,605.1080,601.9790,-2.284170,-0.000910,-0.001788,0.034083
43,5,6,611.1401,601.9790,-1.817635,-0.012991,-0.013492,0.025333
44,8,1,633.1385,641.4484,-1.887568,0.001886,0.001675,0.002236
45,8,1,639.3489,641.4484,-2.485060,-0.144007,-0.143819,0.172277
46,8,1,639.6040,641.4484,-2.541308,-0.141090,-0.140830,0.166175
47,8,2,659.2114,671.0500,-1.753454,-0.111892,-0.110965,0.128621
48,8,2,659.8607,671.0500,-1.777951,-0.123748,-0.122538,0.139491
49,8,2,670.1071,671.0500,-2.852278,0.007609,0.004367,0.084121
50,2,8,688.5681,671.0500,-1.583267,-0.001830,-0.002128,0.019370
51,6,6,693.7724,710.5184,-1.627665,0.053303,0.050508,0.054406
52,6,6,695.9416,710.5184,-1.687914,0.028967,0.027554,0.029852
53,8,3,724.7211,720.3854,-2.220506,0.011354,0.010853,-0.000967
54,7,5,743.2712,730.2523,-1.748899,-0.001225,-0.002271,0.038439
55,7,5,746.9383,730.2523,-1.641121,-0.008174,-0.009596,0.058067
56,8,4,764.8833,789.4533,-1.506921,0.014139,0.012504,0.015560
57,1,9,801.2111,809.1867,-2.006284,0.078610,0.072688,0.088045
58,1,9,804.7032,809.1867,-2.256429,-0.129414,-0.128979,0.143287
59,1,9,804.9072,809.1867,-2.276647,-0.131630,-0.131295,0.148130
60,9,1,815.2239,809.1867,-2.127218,0.000782,0.000369,0.005801
61,9,1,815.5665,809.1867,-2.103247,0.000189,0.000182,0.000218
62,2,9,824.2253,838.7865,-1.760452,-0.128671,-0.128141,0.157075
63,2,9,828.9265,838.7865,-1.929772,-0.041968,-0.041530,0.048634
64,6,7,851.4157,838.7865,-1.822276,0.008226,0.007877,0.009583
65,6,7,854.0228,838.7865,-1.740773,0.000167,0.000163,0.000194
66,5,8,867.0484,878.2525,-1.894244,0.050503,0.045228,0.057848
67,9,3,892.0855,888.1188,-2.350047,0.054198,0.049768,0.063481
68,9,3,900.4338,888.1188,-1.858038,0.001907,0.001826,0.002251
69,9,3,900.8764,888.1188,-1.842702,0.020519,0.019925,-0.000708
70,9,3,908.5496,888.1188,-1.638186,0.031926,0.028133,0.042115
71,9,4,950.1279,957.1826,-2.132519,0.020579,0.018676,0.023667
72,4,9,961.3343,957.1826,-2.362760,0.025003,0.023254,0.029577
73,4,9,961.6960,957.1826,-2.326490,0.019456,0.018049,0.003721
74,6,8,985.8450,986.7808,-3.023058,0.007116,0.006939,0.007362
75,6,8,986.2613,986.7808,-3.278655,0.000497,0.000486,0.000513
76,1,10,991.7752,996.6468,-2.310878,0.019734,0.015888,0.025662
77,10,1,1001.1800,996.6468,-2.342130,0.024889,0.019213,0.069850
78,10,1,1002.6768,996.6468,-2.218217,0.049911,0.048775,0.053296
79,10,1,1004.8475,996.6468,-2.084686,0.014040,0.013757,0.015170
80,10,2,1022.9144,1026.2445,-2.488788,0.024536,0.022813,0.027358
81,2,10,1031.6940,1026.2445,-2.274894,0.000950,0.000903,0.001067
82,9,5,1047.6766,1045.9762,-2.788970,0.024441,0.018215,0.061879
83,9,5,1052.8082,1045.9762,-2.184974,0.032839,0.030713,0.038699
84,3,10,1062.3004,1075.5734,-1.908670,0.048190,0.043335,0.054256
85,3,10,1065.4086,1075.5734,-2.024542,0.020690,0.016661,0.016699
86,3,10,1069.9744,1075.5734,-2.283532,0.036660,0.033163,0.042181
87,7,8,1102.2574,1115.0359,-1.940809,0.001463,0.001180,0.001876
88,7,8,1107.6925,1115.0359,-2.181396,0.007816,0.006569,0.013428
89,7,8,1115.9306,1115.0359,-3.095587,-0.008188,-0.008348,0.010139
90,10,4,1130.4805,1144.6323,-1.907854,0.000016,-0.000187,0.001479
91,4,10,1145.8188,1144.6323,-2.984406,0.003264,0.002682,0.004330
92,9,6,1151.6949,1154.4978,-2.614788,0.000196,0.000161,0.000255
93,9,6,1154.0460,1154.4978,-3.407456,-0.002018,-0.003101,0.008644
94,6,9,1171.1245,1154.4978,-1.841587,0.003744,0.002723,0.006217
95,1,11,1181.0695,1203.8243,-1.723490,0.007425,0.005132,0.011420
96,1,11,1182.0378,1203.8243,-1.742374,-0.110615,-0.110204,0.119452
97,1,11,1182.2717,1203.8243,-1.747064,-0.068502,-0.069287,0.076770
98,1,11,1194.7443,1203.8243,-2.122479,-0.004507,-0.007072,0.028529
99,1,11,1195.7950,1203.8243,-2.175887,0.007571,0.007141,0.008061
100,1,11,1197.2370,1203.8243,-2.261856,0.035725,0.033273,0.039330
101,11,1,1211.1346,1203.8243,-2.216631,0.014490,0.010965,0.023339
102,11,1,1218.2361,1203.8243,-1.921846,0.006531,0.005921,0.009583
103,2,11,1220.1498,1233.4198,-1.968240,0.011333,0.010455,-0.003227
104,2,11,1229.6216,1233.4198,-2.511530,0.004638,0.004342,0.005160
105,2,11,1232.9440,1233.4198,-3.413662,0.000389,0.000282,0.000417
106,11,2,1236.7865,1233.4198,-2.563904,0.008238,0.005610,0.013867
107,11,2,1246.7618,1233.4198,-1.965890,0.013908,0.012394,0.015401
108,8,8,1263.2303,1263.0150,-3.768288,0.031471,0.026136,0.041228
109,8,8,1264.5340,1263.0150,-2.919865,0.021547,0.016253,0.031539
110,7,9,1279.1444,1282.7449,-2.551777,0.002315,0.001508,0.004034
111,9,7,1288.5424,1282.7449,-2.344904,0.000241,0.000190,0.000346
112,9,7,1296.3073,1282.7449,-1.975804,-0.005346,-0.005862,0.012514
113,9,7,1307.5176,1282.7449,-1.714167,0.000078,-0.000035,0.000327
114,9,7,1312.1024,1282.7449,-1.640422,0.000735,0.000482,0.001382
115,6,10,1313.3060,1341.9339,-1.670942,0.020087,0.018910,-0.011837
116,6,10,1329.2269,1341.9339,-2.023688,0.000112,0.000083,0.000162
117,6,10,1336.6604,1341.9339,-2.405631,0.003378,0.003141,-0.002410
118,11,4,1353.3664,1351.7986,-2.935614,0.021326,0.014154,0.036335
119,11,4,1373.9022,1351.7986,-1.786449,0.003149,0.002859,0.001752
120,11,4,1377.8158,1351.7986,-1.715651,0.000416,0.000356,0.001748
121,11,4,1380.9401,1351.7986,-1.666400,0.002390,0.002332,-0.000095
122,11,4,1382.7599,1351.7986,-1.640093,0.001334,0.001179,0.000218
123,11,4,1384.7923,1351.7986,-1.612481,0.002832,0.002148,0.004605
124,11,4,1387.3631,1351.7986,-1.579895,0.005678,0.004986,0.007742
125,12,1,1392.0126,1430.7149,-1.567816,0.046359,0.041339,0.049255
126,12,1,1400.7584,1430.7149,-1.679062,0.011598,0.009091,0.014959
127,12,1,1405.1380,1430.7149,-1.747705,0.008184,0.006763,0.011061
128,12,1,1414.4178,1430.7149,-1.943443,0.030662,0.027541,0.022565
129,12,1,1418.0474,1430.7149,-2.052863,0.002068,0.001135,0.005256
130,12,1,1427.0623,1430.7149,-2.592948,0.024381,0.018227,0.032812
131,11,5,1438.7674,1440.5793,-2.900399,-0.014979,-0.015401,0.025409
132,5,11,1448.8648,1440.5793,-2.240216,-0.020885,-0.025246,0.072588
133,12,2,1452.3594,1460.3079,-2.264154,0.000699,0.000525,0.001013
134,10,7,1467.0449,1470.1722,-2.672192,0.000328,-0.000303,0.006268
135,7,10,1471.8341,1470.1722,-2.946761,0.000278,0.000216,0.000403
136,12,3,1498.6660,1509.6289,-2.138945,0.024719,0.022783,0.007328
137,12,3,1501.3594,1509.6289,-2.261390,0.007236,0.005623,0.010160
138,12,3,1503.8104,1509.6289,-2.414054,0.000499,-0.000143,0.005877
139,3,12,1512.1048,1509.6289,-2.785146,0.004971,0.002944,0.009568
140,3,12,1525.0057,1509.6289,-1.992004,0.001629,0.001086,0.002897
141,3,12,1525.3832,1509.6289,-1.981471,0.003447,0.002609,0.005315
142,12,4,1577.1499,1578.6768,-3.014493,0.001999,0.001524,0.002924
143,4,12,1580.2138,1578.6768,-3.011615,0.007480,0.005000,0.017468
144,4,12,1583.7642,1578.6768,-2.491798,0.003975,0.003258,0.006591
145,9,9,1589.9145,1598.4045,-2.274780,0.000016,0.000013,0.000022
146,9,9,1599.2037,1598.4045,-3.300989,0.012691,0.011967,0.013628
147,9,9,1599.6016,1598.4045,-3.125523,0.006655,0.006381,0.003065
148,9,9,1607.0035,1598.4045,-2.269238,0.000104,0.000095,0.000123
149,8,10,1612.9653,1618.1320,-2.495802,0.003038,0.002749,0.003443
150,10,8,1623.8201,1618.1320,-2.454040,0.012639,0.009055,0.019978
151,10,8,1625.0083,1618.1320,-2.371656,0.007751,0.006936,0.011936
152,10,8,1628.2213,1618.1320,-2.205153,0.000586,0.000405,0.000983
153,10,8,1629.0014,1618.1320,-2.172805,0.018008,0.017173,0.006836
154,10,8,1635.9708,1618.1320,-1.957647,0.000061,0.000041,0.000108
155,12,5,1662.0430,1667.4501,-2.489093,-0.021085,-0.020947,0.027143
156,12,5,1662.1615,1667.4501,-2.498715,-0.023804,-0.023782,0.031961
157,1,13,1672.5169,1677.3136,-2.543669,0.021974,0.019195,0.017971
158,1,13,1676.0828,1677.3136,-3.134442,0.004939,0.003370,0.014017
159,13,1,1690.5746,1677.3136,-2.102039,0.002593,0.002047,0.003815
160,2,13,1706.4656,1706.9039,-3.590374,0.002568,0.002038,0.003567
161,13,2,1724.1174,1706.9039,-1.996340,0.007751,0.006129,0.011197
162,13,2,1728.7785,1706.9039,-1.892269,0.002393,0.001925,0.003417
163,13,3,1734.2874,1756.2204,-1.903480,0.021588,0.018462,0.024698
164,13,3,1734.8395,1756.2204,-1.914552,0.010099,0.008486,0.011936
165,13,3,1739.7722,1756.2204,-2.028460,0.001137,0.000931,0.001446
166,13,3,1742.6104,1756.2204,-2.110722,0.002755,0.002232,0.002481
167,13,3,1747.9668,1756.2204,-2.327936,0.006761,0.005743,0.008294
168,3,13,1756.5821,1756.2204,-3.686234,0.004285,0.004228,-0.003666
169,3,13,1758.8662,1756.2204,-2.822028,-0.012216,-0.012743,0.018736
170,6,12,1770.5671,1775.9468,-2.518670,0.002907,0.002447,0.003577
171,12,6,1776.3247,1775.9468,-3.671976,0.000365,-0.000844,0.011077
172,10,9,1787.4540,1785.8099,-3.035898,0.000575,-0.001710,0.042849
173,13,4,1813.2722,1825.2620,-2.182511,0.016331,0.015533,-0.010590
174,13,4,1814.6566,1825.2620,-2.235796,0.004436,0.003662,0.005621
175,13,4,1820.6051,1825.2620,-2.593224,0.000613,0.000505,0.000789
176,13,4,1822.8920,1825.2620,-2.886572,-0.004554,-0.004574,0.005831
177,8,11,1829.0525,1825.2620,-2.682628,0.000661,0.000532,0.000912
178,8,11,1830.5359,1825.2620,-2.539192,0.000942,0.000952,-0.000881
179,8,11,1862.7535,1825.2620,-1.687393,0.022644,0.019930,0.030169
180,7,12,1888.4242,1904.1646,-2.082689,-0.004959,-0.009815,0.036182
181,7,12,1889.7130,1904.1646,-2.119791,-0.003988,-0.004256,0.005856
182,7,12,1897.0717,1904.1646,-2.428886,0.003282,0.003579,-0.002259
183,7,12,1899.7048,1904.1646,-2.630398,0.004724,0.003790,0.006292
184,13,5,1923.8291,1914.0272,-2.290638,0.015829,0.013635,0.008647
185,14,1,1956.0221,1943.6150,-2.194938,-0.000177,-0.000218,0.000508
186,10,10,1963.2213,1973.2024,-2.295991,0.009755,0.007769,0.013168
187,10,10,1972.1388,1973.2024,-3.268383,-0.005374,-0.005260,0.005616
188,9,11,1986.0654,1992.9272,-2.463056,-0.004216,-0.004613,0.007229
189,9,11,1993.5564,1992.9272,-3.500661,0.006178,0.005687,0.000478
190,9,11,2002.8227,1992.9272,-2.304050,0.004168,0.003377,0.005702
191,6,13,2032.2604,2022.5141,-2.317051,0.024174,0.021745,0.011280
192,14,4,2072.3371,2091.5489,-2.036902,-0.004074,-0.004760,0.015624
193,14,4,2083.4719,2091.5489,-2.413222,0.005824,0.005479,0.004541
194,14,4,2083.4905,2091.5489,-2.414223,0.006816,0.006413,0.005292
195,14,4,2089.1441,2091.5489,-2.939396,0.005395,0.004969,0.005917
196,14,4,2090.6435,2091.5489,-3.363648,0.003143,0.002902,0.003445
197,4,14,2101.2064,2091.5489,-2.335601,-0.017374,-0.018421,0.046500
198,4,14,2101.3058,2091.5489,-2.331153,0.017500,0.016864,-0.011040
199,4,14,2102.3209,2091.5489,-2.288172,0.006966,0.005762,0.009217
200,4,14,2110.9785,2091.5489,-2.032004,-0.005355,-0.006065,0.015807
201,4,14,2112.8616,2091.5489,-1.991829,0.004749,0.004261,0.005616
202,4,14,2112.9421,2091.5489,-1.990192,0.020016,0.017621,0.024398
203,4,14,2120.6563,2091.5489,-1.856465,-0.008521,-0.009532,0.049926
204,4,14,2120.7577,2091.5489,-1.854954,0.020354,0.017832,0.025854
205,13,7,2123.5966,2150.7202,-1.899238,0.000531,0.000466,0.000588
206,13,7,2129.7917,2150.7202,-2.011845,0.000063,0.000053,0.000074
207,13,7,2131.8946,2150.7202,-2.057835,0.000933,0.000742,0.000970
208,13,7,2139.7717,2150.7202,-2.293229,0.003956,0.002786,0.005078
209,13,7,2141.7708,2150.7202,-2.380790,0.000041,0.000035,0.000048
210,13,7,2145.6003,2150.7202,-2.623325,0.000913,0.000802,0.001062
211,13,7,2148.1460,2150.7202,-2.921952,0.006133,0.005338,0.010821
212,7,13,2153.7821,2150.7202,-2.846585,0.000302,0.000341,-0.000290
213,11,10,2170.7267,2180.3053,-2.357213,0.002615,0.001964,0.012841
214,11,10,2173.4827,2180.3053,-2.504562,0.009672,0.007864,0.012579
215,5,14,2187.5466,2180.3053,-2.478705,0.021046,0.018547,0.024870
216,5,14,2188.3734,2180.3053,-2.431748,0.006282,0.004121,0.002681
217,5,14,2195.5924,2180.3053,-2.154195,0.002756,0.002366,0.003487
218,9,12,2211.6767,2219.7517,-2.439159,0.000054,-0.000334,0.004999
219,12,9,2222.9855,2219.7517,-2.836598,0.005329,0.003743,0.016194
220,1,15,2232.8401,2229.6132,-2.839454,0.013320,0.011570,0.015366
221,1,15,2232.8459,2229.6132,-2.838674,0.002119,0.001785,0.002641
222,1,15,2242.1300,2229.6132,-2.250739,0.002372,0.001978,0.004172
223,2,15,2263.3605,2259.1975,-2.734556,0.000062,0.000051,0.000082
224,2,15,2266.7569,2259.1975,-2.475470,0.003552,0.003022,0.004493
225,2,15,2273.6393,2259.1975,-2.194334,0.002054,0.001783,0.002494
226,14,6,2275.0529,2288.7815,-2.221978,-0.000161,-0.000738,0.001137
227,15,3,2307.0252,2308.5040,-3.193419,0.001889,0.001642,0.002205
228,3,15,2308.9209,2308.5040,-3.743342,0.000548,0.000459,0.000685
229,3,15,2326.3739,2308.5040,-2.111209,0.011358,0.009125,0.016764
230,3,15,2334.3703,2308.5040,-1.950597,0.002127,0.001804,0.002778
231,3,15,2341.5234,2308.5040,-1.844562,0.004726,0.003981,0.006241
232,15,4,2355.8752,2377.5315,-2.040542,0.016876,0.014914,0.019159
233,15,4,2368.9227,2377.5315,-2.441181,0.013504,0.011535,0.016186
234,10,12,2398.2574,2407.1142,-2.434220,0.006992,0.005231,0.009792
235,7,14,2432.1021,2416.9751,-2.203520,-0.000115,-0.000176,0.000255
236,7,14,2435.6877,2416.9751,-2.111136,0.001242,0.001044,0.001612
237,7,14,2438.4764,2416.9751,-2.050807,0.003565,0.003715,0.009223
238,5,15,2460.0201,2466.2787,-2.595570,0.000561,0.000501,0.000161
239,9,13,2467.1649,2466.2787,-3.444465,0.004395,0.003885,0.005179
240,9,13,2467.3031,2466.2787,-3.381561,0.000849,0.000692,0.001102
241,9,13,2508.7172,2466.2787,-1.764282,0.016766,0.013172,0.015690
242,9,13,2508.9330,2466.2787,-1.762078,-0.005456,-0.006475,0.016542
243,14,8,2562.1634,2564.8831,-2.974540,0.000245,0.000182,0.000344
244,15,6,2570.4482,2574.7434,-2.777747,0.000851,0.000689,0.001103
245,6,15,2581.4996,2574.7434,-2.581032,0.000212,0.000192,0.000247
246,6,15,2589.5686,2574.7434,-2.239734,0.012267,0.010557,0.013137
247,11,12,2618.3627,2614.1840,-2.796303,0.004020,0.003994,0.001490
248,11,12,2620.2716,2614.1840,-2.632893,0.006761,0.005580,0.008577
249,13,10,2650.7674,2653.6241,-2.967973,0.000251,0.000197,0.000333
250,15,7,2699.9138,2702.9234,-2.953327,0.005721,0.005121,0.006654
251,9,14,2750.1203,2732.5026,-2.190611,0.003373,0.002880,0.004179
252,9,14,2752.6987,2732.5026,-2.131292,0.008919,0.008711,0.001854
253,12,12,2796.2801,2840.9567,-1.803385,0.000123,0.000101,0.000145
254,12,12,2799.0878,2840.9567,-1.831573,0.010916,0.011113,-0.003819
255,15,8,2854.7308,2850.8159,-2.862250,0.000475,0.000465,0.000493
256,15,8,2855.0376,2850.8159,-2.829482,0.000034,0.000033,0.000035
257,15,8,2855.2507,2850.8159,-2.808095,0.004769,0.003587,0.016229
258,15,8,2855.5211,2850.8159,-2.782388,0.020274,0.021076,0.007215
259,11,13,2861.8593,2860.6751,-3.383045,0.000099,0.000093,0.000181
260,11,13,2861.9218,2860.6751,-3.360716,0.004455,0.004373,0.004596
261,11,13,2862.1303,2860.6751,-3.293542,0.001198,0.001217,0.001440
262,11,13,2862.4330,2860.6751,-3.211488,0.000797,0.000782,0.000823
263,11,13,2868.3475,2860.6751,-2.571540,0.001734,0.001736,0.001768
264,11,13,2868.7269,2860.6751,-2.550574,0.022213,0.022238,0.022617
265,11,13,2870.6684,2860.6751,-2.456759,0.003128,0.003187,0.003932
266,11,13,2870.8736,2860.6751,-2.447934,0.004588,0.004513,0.004120
267,11,13,2874.4144,2860.6751,-2.318505,0.000190,0.000190,0.000194
268,11,13,2874.4460,2860.6751,-2.317506,0.000241,0.000241,0.000247
269,11,13,2874.8939,2860.6751,-2.303607,0.011544,0.011706,0.010657
270,11,13,2874.9311,2860.6751,-2.302472,0.004925,0.004934,0.004572
271,11,13,2875.7776,2860.6751,-2.277419,0.000633,0.000614,0.000393
272,11,13,2875.8304,2860.6751,-2.275906,0.004152,0.004153,0.004912
273,11,13,2876.3446,2860.6751,-2.261414,0.001662,0.001676,0.001695
274,11,13,2876.4276,2860.6751,-2.259120,0.015598,0.015735,0.015883
275,11,13,2877.9644,2860.6751,-2.218691,0.005376,0.005481,0.005236
276,11,13,2877.9718,2860.6751,-2.218505,0.000989,0.000993,0.000882
277,11,13,2878.6797,2860.6751,-2.201085,0.000174,0.000177,0.000177
278,11,13,2878.7259,2860.6751,-2.199972,0.001622,0.001650,0.001645
279,11,13,2881.5595,2860.6751,-2.136648,0.001285,0.001271,0.001346
280,11,13,2881.7865,2860.6751,-2.131951,0.000293,0.000290,0.000308
281,11,13,2882.6205,2860.6751,-2.115125,0.002162,0.002165,0.003177
282,11,13,2884.7787,2860.6751,-2.074387,0.003572,0.003823,0.005401
283,14,10,2894.7257,2919.8296,-2.065615,0.001708,0.001642,0.001724
284,14,10,2894.8029,2919.8296,-2.066954,0.004036,0.004268,0.008771
285,14,10,2896.6521,2919.8296,-2.100291,0.001247,0.000978,0.001587
286,14,10,2902.4950,2919.8296,-2.226443,0.000742,0.000643,0.000854
287,14,10,2903.7089,2919.8296,-2.257973,0.000820,0.000468,0.000746
288,14,10,2919.2765,2919.8296,-3.722562,0.000032,0.000030,0.000036
289,10,14,2920.0373,2919.8296,-4.147919,0.000060,0.000057,0.000064
290,10,14,2922.3266,2919.8296,-3.067947,0.001138,0.001080,0.001227
291,10,14,2932.8995,2919.8296,-2.349087,0.002000,0.001923,0.002148
292,10,14,2946.4664,2919.8296,-2.039877,-0.004650,-0.004676,0.006910
293,10,14,2960.0776,2919.8296,-1.860614,0.001000,0.000989,-0.000815
294,9,15,2973.4992,3018.4176,-1.827355,0.015491,0.016113,0.000714
295,9,15,2994.3521,3018.4176,-2.098384,0.002173,0.001614,0.003769
296,9,15,2995.8334,3018.4176,-2.125974,0.001531,0.001418,0.000624
297,9,15,3001.1934,3018.4176,-2.243638,0.000178,0.000155,0.000205
298,15,9,3019.3907,3018.4176,-3.491657,0.000387,0.000365,0.000416
299,15,9,3041.7720,3018.4176,-2.111412,0.001725,0.001573,0.001994
300,13,12,3064.1422,3087.4271,-2.122523,0.000270,0.000207,0.000349
301,13,12,3064.8068,3087.4271,-2.135098,-0.002130,-0.002420,0.013697
302,13,12,3085.5122,3087.4271,-3.207450,0.001268,0.000968,0.000533
303,12,13,3088.6793,3087.4271,-3.391932,0.000370,0.000342,0.000407
304,12,13,3104.9924,3087.4271,-2.244941,0.001606,0.001499,0.001786
305,14,11,3120.4271,3126.8603,-2.686680,0.003878,0.003403,0.004522
306,11,14,3152.2687,3126.8603,-2.090132,0.003131,0.002776,0.003702
307,11,14,3153.3632,3126.8603,-2.071815,0.003790,0.002581,0.003077
308,11,14,3154.3686,3126.8603,-2.055644,0.007917,0.006967,0.006071
309,10,15,3179.4757,3205.7250,-2.086809,0.000209,0.000189,0.000227
310,10,15,3184.9330,3205.7250,-2.188030,0.002594,0.002065,0.007363
311,15,10,3219.7429,3205.7250,-2.359243,0.000637,0.000657,-0.000132
312,15,10,3227.5877,3205.7250,-2.166223,0.003709,0.003181,0.004537
313,15,10,3241.5415,3205.7250,-1.951843,0.000666,0.000587,-0.000159
314,15,10,3262.8568,3205.7250,-1.749048,0.001390,0.001293,0.001623
315,13,13,3269.8018,3333.8752,-1.716272,-0.004682,-0.004686,0.013922
316,13,13,3291.2701,3333.8752,-1.893488,0.001373,0.001157,0.001578
317,13,13,3308.1428,3333.8752,-2.112469,-0.004262,-0.004701,0.012354
318,13,13,3324.8078,3333.8752,-2.565468,0.006407,0.005930,0.006949
319,12,14,3374.8072,3353.5900,-2.198823,0.001469,0.001351,0.001659
320,11,15,3401.9329,3412.7338,-2.499640,0.003911,0.004128,-0.000626
321,15,11,3431.0684,3412.7338,-2.269831,0.009375,0.009222,0.005694
322,15,11,3437.0130,3412.7338,-2.147869,0.003547,0.003252,0.004054
323,15,11,3470.9516,3412.7338,-1.768047,0.010950,0.010236,0.014412
324,15,11,3488.0919,3412.7338,-1.655972,0.000158,0.000141,0.000193
325,15,15,82765.9350,4437.6877,1.246762,0.000000,0.000000,0.000000
326,15,15,82765.9350,4437.6877,1.246762,0.000000,0.000000,0.000000
327,15,15,82767.3069,4437.6877,1.246769,0.000000,0.000000,-0.000000
328,15,15,82767.3077,4437.6877,1.246769,0.000000,0.000000,0.000000
329,15,15,82767.3081,4437.6877,1.246769,0.000000,0.000000,0.000000
330,15,15,82767.3097,4437.6877,1.246769,0.000000,0.000000,0.000000
331,15,15,82768.7167,4437.6877,1.246777,0.000000,0.000000,0.000000
332,15,15,82768.7168,4437.6877,1.246777,0.000000,0.000000,0.000000
333,15,15,82771.7652,4437.6877,1.246794,0.000000,0.000000,0.000000
334,15,15,82771.7725,4437.6877,1.246794,0.000000,0.000000,0.000000
335,15,15,82771.7764,4437.6877,1.246794,0.000000,0.000000,0.000000
336,15,15,82771.7845,4437.6877,1.246794,0.000000,0.000000,0.000000
337,15,15,82775.3560,4437.6877,1.246814,-0.000000,0.000000,0.000000
338,15,15,82775.3574,4437.6877,1.246814,0.000000,0.000000,0.000000
339,15,15,82775.5803,4437.6877,1.246815,0.000000,0.000000,0.000000
340,15,15,82775.5817,4437.6877,1.246815,0.000000,0.000000,0.000000
341,15,15,82787.8855,4437.6877,1.246883,0.000000,0.000000,0.000000
342,15,15,82788.0221,4437.6877,1.246884,0.000000,0.000000,0.000000
343,15,15,82788.1902,4437.6877,1.246885,0.000000,0.000000,0.000000
344,15,15,82788.3566,4437.6877,1.246886,0.000000,0.000000,0.000000
345,15,15,82792.9348,4437.6877,1.246911,0.000000,0.000000,0.000000
346,15,15,82793.1023,4437.6877,1.246912,0.000000,0.000000,0.000000
347,15,15,82796.5452,4437.6877,1.246931,0.000000,0.000000,0.000000
348,15,15,82797.0821,4437.6877,1.246934,0.000000,0.000000,0.000000
349,15,15,82800.3857,4437.6877,1.246953,-0.000000,0.000000,0.000000
350,15,15,82802.0808,4437.6877,1.246962,0.000000,0.000000,0.000000
351,15,15,82803.2651,4437.6877,1.246969,0.000000,0.000000,0.000000
352,15,15,82805.8902,4437.6877,1.246983,0.000000,0.000000,0.000000
353,15,15,82808.5033,4437.6877,1.246998,0.000000,0.000000,0.000000
354,15,15,82812.0042,4437.6877,1.247017,0.000000,0.000000,0.000000
355,15,15,82813.1624,4437.6877,1.247023,0.000000,0.000000,0.000000
