mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q
358,15,15,6479687.2662,4437.6877,3.164100,0.010177,3.108588,6.004998
359,15,15,6479690.3472,4437.6877,3.164100,0.009560,3.082396,5.978794
360,15,15,6479712.5277,4437.6877,3.164101,0.015310,3.196046,6.092457
361,15,15,6479718.5288,4437.6877,3.164102,0.000000,0.000000,-0.000000
362,15,15,6479718.7461,4437.6877,3.164102,0.009365,3.085784,5.982186
363,15,15,6479733.7190,4437.6877,3.164103,0.000000,0.000000,0.000000
364,15,15,6479740.0405,4437.6877,3.164103,0.000000,0.000000,0.000000
365,15,15,6479742.8992,4437.6877,3.164104,0.000000,0.000000,0.000000
366,15,15,6479747.3898,4437.6877,3.164104,0.000000,-0.000000,0.000000
367,15,15,6479752.7648,4437.6877,3.164104,0.000000,0.000000,0.000000
368,15,15,6479765.8515,4437.6877,3.164105,0.000000,0.000000,0.000000
369,15,15,6479775.7451,4437.6877,3.164106,0.000000,0.000000,0.000000
370,15,15,6479775.9531,4437.6877,3.164106,0.000000,0.000000,0.000000
371,15,15,6479788.1899,4437.6877,3.164107,-0.000000,0.000000,0.000000
372,15,15,6479807.8541,4437.6877,3.164108,0.000000,0.000000,0.000000
373,15,15,6479850.7362,4437.6877,3.164111,0.000000,0.000000,0.000000
374,15,15,6479861.2711,4437.6877,3.164111,0.000000,0.000000,0.000000
375,15,15,6479874.2867,4437.6877,3.164112,0.000000,0.000000,0.000000
376,15,15,6479878.2991,4437.6877,3.164113,0.000000,0.000000,0.000000
377,15,15,6479891.5417,4437.6877,3.164113,0.000000,0.000000,0.000000
378,15,15,6479904.7423,4437.6877,3.164114,-0.000000,-0.000000,-0.000000
379,15,15,6479913.8482,4437.6877,3.164115,0.000000,0.000000,-0.000000
380,15,15,6479923.9095,4437.6877,3.164116,0.000000,-0.000000,-0.000000
381,15,15,6479938.6874,4437.6877,3.164117,-0.000000,0.000000,-0.000000
382,15,15,6479944.9269,4437.6877,3.164117,0.024566,3.478123,6.374560
383,15,15,6479955.3181,4437.6877,3.164118,0.000000,0.000000,0.000000
384,15,15,6479967.6651,4437.6877,3.164119,0.000000,0.000000,0.000000
385,15,15,6479973.4161,4437.6877,3.164119,-0.000000,-0.000000,-0.000000
386,15,15,6479978.6843,4437.6877,3.164119,0.000000,0.000000,0.000000
387,15,15,6479984.9672,4437.6877,3.164120,-0.000000,0.000000,-0.000000
388,15,15,6479986.5865,4437.6877,3.164120,-0.000000,0.000000,0.000000
389,15,15,6479993.6977,4437.6877,3.164120,0.000000,0.000000,0.000000
390,15,15,6479997.9938,4437.6877,3.164121,0.024897,3.582543,6.479013
391,15,15,6480005.2339,4437.6877,3.164121,0.000000,0.000000,0.000000
392,15,15,6480006.8820,4437.6877,3.164121,0.032715,3.706833,6.603310
393,15,15,6480009.8977,4437.6877,3.164121,0.000000,0.000000,0.000000
394,15,15,6480010.7571,4437.6877,3.164121,0.000000,0.000000,0.000000
395,15,15,6480012.3229,4437.6877,3.164122,0.041341,3.915144,6.811626
396,15,15,6480012.4000,4437.6877,3.164122,0.035289,3.878929,6.775411
397,15,15,6480013.4900,4437.6877,3.164122,0.000000,0.000000,0.000000
398,15,15,6480018.5542,4437.6877,3.164122,-0.000000,0.000000,0.000000
399,15,15,6480018.6594,4437.6877,3.164122,0.015651,3.200007,6.096450
400,15,15,6480027.2717,4437.6877,3.164123,0.000000,0.000000,0.000000
401,15,15,6480031.1919,4437.6877,3.164123,-0.000000,0.000000,-0.000000
402,15,15,6480036.5013,4437.6877,3.164123,0.000000,0.000000,0.000000
403,15,15,6480038.6710,4437.6877,3.164123,0.000000,-0.000000,0.000000
404,15,15,6480041.5455,4437.6877,3.164124,-0.000000,0.000000,0.000000
405,15,15,6480044.1423,4437.6877,3.164124,0.000000,0.000000,-0.000000
406,15,15,6480045.8137,4437.6877,3.164124,0.008175,3.244731,6.141203
407,15,15,6480048.7987,4437.6877,3.164124,0.000000,0.000000,0.000000
408,15,15,6480052.8713,4437.6877,3.164124,0.008074,3.060090,5.956543
409,15,15,6480054.0989,4437.6877,3.164124,0.000000,0.000000,0.000000
410,15,15,6480055.1479,4437.6877,3.164124,0.000000,0.000000,0.000000
411,15,15,6480057.6955,4437.6877,3.164125,0.000000,0.000000,0.000000
412,15,15,6480059.9175,4437.6877,3.164125,0.010151,3.264295,6.160762
413,15,15,6480062.9969,4437.6877,3.164125,0.000000,0.000000,0.000000
414,15,15,6480065.1531,4437.6877,3.164125,0.012320,3.286715,6.183180
415,15,15,6480066.1123,4437.6877,3.164125,0.041819,3.602363,6.498836
416,15,15,6480069.2263,4437.6877,3.164125,0.000000,0.000000,0.000000
417,15,15,6480069.6132,4437.6877,3.164125,0.022615,3.418088,6.314545
418,15,15,6480075.5686,4437.6877,3.164126,0.005160,3.011544,5.908000
419,15,15,6480089.0855,4437.6877,3.164127,0.000738,2.687208,5.583674
420,15,15,6480089.9676,4437.6877,3.164127,-0.000000,0.000000,0.000000
421,15,15,6480093.7046,4437.6877,3.164127,0.024525,3.433569,6.330036
422,15,15,6480110.8604,4437.6877,3.164128,0.004003,2.859230,5.755666
423,15,15,6480111.3757,4437.6877,3.164128,0.024512,3.456837,6.353305
424,15,15,6480120.9411,4437.6877,3.164129,0.000000,-0.000000,-0.000000
425,15,15,6480121.1055,4437.6877,3.164129,0.000000,0.000000,0.000000
426,15,15,6480127.5740,4437.6877,3.164129,0.000000,-0.000000,0.000000
427,15,15,6480131.9270,4437.6877,3.164130,0.050231,3.388329,6.284797
428,15,15,6480133.0337,4437.6877,3.164130,0.019615,3.165579,6.062043
429,15,15,6480143.3655,4437.6877,3.164130,0.004719,2.869224,5.765678
430,15,15,6480150.7986,4437.6877,3.164131,0.025734,3.284470,6.180931
431,15,15,6480157.0162,4437.6877,3.164131,0.005418,2.950827,5.847276
432,15,15,6480169.9796,4437.6877,3.164132,0.018117,3.175584,6.072049
433,15,15,6480170.3068,4437.6877,3.164132,0.029177,3.273527,6.169997
434,15,15,6480185.5895,4437.6877,3.164133,0.021194,3.186453,6.082919
435,15,15,6480188.7776,4437.6877,3.164133,0.000000,0.000000,0.000000
436,15,15,6480198.1623,4437.6877,3.164134,0.000000,0.000000,-0.000000
437,15,15,6480230.4808,4437.6877,3.164136,0.023223,3.369936,6.266386
438,15,15,6480234.8316,4437.6877,3.164137,0.015195,3.130352,6.026825
439,15,15,6480241.1935,4437.6877,3.164137,0.028325,3.266330,6.162802
440,15,15,6480242.9355,4437.6877,3.164137,0.022035,3.215880,6.112345
441,15,15,6480250.2447,4437.6877,3.164138,0.021383,3.208284,6.104755
442,15,15,6480332.9512,4437.6877,3.164143,0.000000,0.000000,0.000000
443,15,15,6480334.3442,4437.6877,3.164143,0.000000,0.000000,0.000000
444,15,15,6480342.7652,4437.6877,3.164144,0.000000,0.000000,0.000000
445,15,15,6480374.8008,4437.6877,3.164146,0.000000,-0.000000,0.000000
446,15,15,6480391.5471,4437.6877,3.164147,-0.000000,-0.000000,-0.000000
447,15,15,6480400.4122,4437.6877,3.164148,0.009344,3.083204,5.979664
448,15,15,6480404.7386,4437.6877,3.164148,0.000000,0.000000,0.000000
449,15,15,6480410.0365,4437.6877,3.164148,-0.000000,0.000000,0.000000
450,15,15,6480418.1106,4437.6877,3.164149,0.000000,0.000000,0.000000
451,15,15,6480428.2378,4437.6877,3.164149,0.029643,3.392568,6.289035
452,15,15,6480433.8165,4437.6877,3.164150,0.000000,0.000000,0.000000
453,15,15,6480472.9892,4437.6877,3.164152,0.000000,0.000000,0.000000
454,15,15,6480475.0983,4437.6877,3.164153,0.000000,0.000000,0.000000
455,15,15,6480502.4050,4437.6877,3.164154,0.000000,0.000000,0.000000
456,15,15,6480504.6568,4437.6877,3.164155,0.011793,3.069951,5.966411
457,15,15,6480509.9166,4437.6877,3.164155,0.001981,2.744105,5.640571
458,15,15,6480524.0752,4437.6877,3.164156,0.000000,0.000000,0.000000
459,15,15,6480528.4068,4437.6877,3.164156,0.000000,0.000000,0.000000
460,15,15,6480533.0559,4437.6877,3.164157,0.000000,0.000000,0.000000
461,15,15,6480540.2242,4437.6877,3.164157,0.000000,0.000000,0.000000
462,15,15,6480547.8184,4437.6877,3.164157,-0.000000,0.000000,0.000000
463,15,15,6480548.5549,4437.6877,3.164158,0.000000,0.000000,0.000000
464,15,15,6480555.1458,4437.6877,3.164158,0.000000,0.000000,0.000000
465,15,15,6480557.9132,4437.6877,3.164158,0.000000,0.000000,0.000000
466,15,15,6480558.1286,4437.6877,3.164158,0.000000,0.000000,0.000000
467,15,15,6480562.5583,4437.6877,3.164158,0.000000,0.000000,0.000000
468,15,15,6480569.3176,4437.6877,3.164159,0.000000,0.000000,0.000000
469,15,15,6480573.7342,4437.6877,3.164159,0.000000,0.000000,0.000000
470,15,15,6480577.9992,4437.6877,3.164160,-0.000000,0.000000,0.000000
471,15,15,6480580.7274,4437.6877,3.164160,0.000000,0.000000,0.000000
472,15,15,6480588.0345,4437.6877,3.164160,0.000000,0.000000,0.000000
473,15,15,6480594.3948,4437.6877,3.164161,-0.000000,0.000000,0.000000
474,15,15,6480604.5069,4437.6877,3.164161,-0.000000,-0.000000,-0.000000
475,15,15,6480610.0167,4437.6877,3.164162,0.004076,3.074119,5.970621
476,15,15,6480612.6765,4437.6877,3.164162,0.000000,0.000000,0.000000
477,15,15,6480614.7012,4437.6877,3.164162,0.000000,0.000000,0.000000
478,15,15,6480614.8775,4437.6877,3.164162,0.000000,-0.000000,-0.000000
479,15,15,6480617.8304,4437.6877,3.164162,0.000000,0.000000,0.000000
480,15,15,6480621.6341,4437.6877,3.164162,0.000000,0.000000,0.000000
481,15,15,6480623.8990,4437.6877,3.164163,0.000000,0.000000,0.000000
482,15,15,6480627.8064,4437.6877,3.164163,0.000000,0.000000,0.000000
483,15,15,6480631.3463,4437.6877,3.164163,-0.000000,0.000000,0.000000
484,15,15,6480631.5532,4437.6877,3.164163,0.000000,0.000000,0.000000
485,15,15,6480638.1077,4437.6877,3.164164,-0.000000,0.000000,0.000000
486,15,15,6480639.9463,4437.6877,3.164164,0.000000,0.000000,0.000000
487,15,15,6480649.9158,4437.6877,3.164164,0.000000,0.000000,0.000000
488,15,15,6480661.9421,4437.6877,3.164165,0.053811,3.564614,6.461125
489,15,15,6480667.9583,4437.6877,3.164166,0.027477,3.458155,6.354659
490,15,15,6480670.2321,4437.6877,3.164166,0.000000,0.000000,0.000000
491,15,15,6480685.9432,4437.6877,3.164167,0.000000,0.000000,0.000000
492,15,15,6480689.1854,4437.6877,3.164167,0.000000,0.000000,0.000000
493,15,15,6480698.1159,4437.6877,3.164168,-0.000000,0.000000,-0.000000
494,15,15,6480698.4761,4437.6877,3.164168,0.000000,0.000000,0.000000
495,15,15,6480700.5183,4437.6877,3.164168,0.000000,0.000000,0.000000
496,15,15,6480701.6697,4437.6877,3.164168,0.057421,3.615950,6.512464
497,15,15,6480716.7902,4437.6877,3.164169,0.000000,0.000000,0.000000
498,15,15,6480717.9713,4437.6877,3.164169,0.000000,0.000000,0.000000
499,15,15,6480730.5411,4437.6877,3.164170,-0.000000,-0.000000,0.000000
500,15,15,6480731.9330,4437.6877,3.164170,0.004531,3.019266,5.915776
501,15,15,6480734.1448,4437.6877,3.164170,-0.000000,0.000000,-0.000000
502,15,15,6480745.6463,4437.6877,3.164171,0.000000,0.000000,0.000000
503,15,15,6480749.7352,4437.6877,3.164171,0.000000,0.000000,0.000000
504,15,15,6480749.8009,4437.6877,3.164171,0.000000,0.000000,0.000000
505,15,15,6480754.1461,4437.6877,3.164171,0.016234,3.243545,6.140072
506,15,15,6480754.3374,4437.6877,3.164171,0.000000,0.000000,0.000000
507,15,15,6480754.5072,4437.6877,3.164171,0.000000,0.000000,0.000000
508,15,15,6480759.3700,4437.6877,3.164172,0.000000,0.000000,0.000000
509,15,15,6480760.3317,4437.6877,3.164172,0.031344,3.550944,6.447485
510,15,15,6480760.5822,4437.6877,3.164172,0.000000,0.000000,0.000000
511,15,15,6480761.7355,4437.6877,3.164172,0.000000,0.000000,0.000000
512,15,15,6480763.1634,4437.6877,3.164172,0.000000,0.000000,0.000000
513,15,15,6480763.1659,4437.6877,3.164172,0.028493,3.354277,6.250806
514,15,15,6480763.3873,4437.6877,3.164172,0.028341,3.561248,6.457792
515,15,15,6480764.1937,4437.6877,3.164172,-0.000000,-0.000000,-0.000000
516,15,15,6480764.2907,4437.6877,3.164172,0.000000,0.000000,0.000000
517,15,15,6480766.7692,4437.6877,3.164172,0.000000,0.000000,0.000000
518,15,15,6480767.0557,4437.6877,3.164172,0.000242,2.376057,5.272588
519,15,15,6480770.4385,4437.6877,3.164172,0.000000,0.000000,0.000000
520,15,15,6480770.7008,4437.6877,3.164172,0.022247,3.787626,6.684178
521,15,15,6480772.2013,4437.6877,3.164173,0.000000,0.000000,0.000000
522,15,15,6480772.3278,4437.6877,3.164173,0.000000,0.000000,0.000000
523,15,15,6480774.3448,4437.6877,3.164173,0.000000,0.000000,0.000000
524,15,15,6480775.1110,4437.6877,3.164173,0.020810,3.554575,6.451122
525,15,15,6480776.5969,4437.6877,3.164173,-0.000000,-0.000000,0.000000
526,15,15,6480776.8447,4437.6877,3.164173,0.027675,3.602067,6.498612
527,15,15,6480777.1410,4437.6877,3.164173,0.000108,2.420082,5.316621
528,15,15,6480780.1096,4437.6877,3.164173,0.000000,0.000000,0.000000
529,15,15,6480780.5561,4437.6877,3.164173,0.000000,0.000000,0.000000
530,15,15,6480780.8690,4437.6877,3.164173,0.000000,0.000000,0.000000
531,15,15,6480782.1371,4437.6877,3.164173,0.000000,0.000000,0.000000
532,15,15,6480782.7833,4437.6877,3.164173,0.000000,0.000000,0.000000
533,15,15,6480785.0737,4437.6877,3.164173,0.000000,0.000000,0.000000
534,15,15,6480789.1205,4437.6877,3.164174,0.000000,0.000000,0.000000
535,15,15,6480789.4425,4437.6877,3.164174,0.000000,0.000000,0.000000
536,15,15,6480790.4743,4437.6877,3.164174,0.000000,0.000000,0.000000
537,15,15,6480792.3900,4437.6877,3.164174,-0.000000,0.000000,0.000000
538,15,15,6480800.6826,4437.6877,3.164174,-0.000000,0.000000,0.000000
539,15,15,6480801.1811,4437.6877,3.164174,0.012899,3.478128,6.374672
540,15,15,6480811.1420,4437.6877,3.164175,0.006501,3.236591,6.133133
541,15,15,6480816.2147,4437.6877,3.164175,0.000000,0.000000,0.000000
542,15,15,6480818.2287,4437.6877,3.164176,0.018690,3.391851,6.288391
543,15,15,6480819.2454,4437.6877,3.164176,0.000000,0.000000,0.000000
544,15,15,6480819.8449,4437.6877,3.164176,0.000000,0.000000,0.000000
545,15,15,6480820.3209,4437.6877,3.164176,-0.000000,-0.000000,0.000000
546,15,15,6480821.5127,4437.6877,3.164176,0.034357,3.539652,6.436190
547,15,15,6480829.8311,4437.6877,3.164176,0.015544,3.352880,6.249416
548,15,15,6480833.3730,4437.6877,3.164177,-0.000000,0.000000,0.000000
549,15,15,6480836.8411,4437.6877,3.164177,0.000000,0.000000,0.000000
550,15,15,6480837.1511,4437.6877,3.164177,0.000000,0.000000,0.000000
551,15,15,6480837.5122,4437.6877,3.164177,0.061081,3.608695,6.505227
552,15,15,6480841.7150,4437.6877,3.164177,0.012877,3.281910,6.178441
553,15,15,6480856.9751,4437.6877,3.164178,0.002157,2.868757,5.765305
554,15,15,6480857.0056,4437.6877,3.164178,0.001806,2.880823,5.777367
555,15,15,6480857.4166,4437.6877,3.164178,0.000000,0.000000,-0.000000
556,15,15,6480869.1232,4437.6877,3.164179,0.000000,0.000000,0.000000
557,15,15,6480871.1375,4437.6877,3.164179,0.014732,3.192098,6.088618
558,15,15,6480874.9986,4437.6877,3.164179,0.001636,2.745587,5.642109
559,15,15,6480881.6518,4437.6877,3.164180,0.000000,0.000000,0.000000
560,15,15,6480883.4853,4437.6877,3.164180,0.000000,0.000000,0.000000
561,15,15,6480884.7146,4437.6877,3.164180,0.000000,0.000000,0.000000
562,15,15,6480887.0364,4437.6877,3.164180,0.013942,3.172089,6.068621
563,15,15,6480887.4582,4437.6877,3.164180,0.000000,0.000000,0.000000
564,15,15,6480889.4695,4437.6877,3.164180,0.000160,2.388381,5.284932
565,15,15,6480891.8201,4437.6877,3.164181,0.000000,0.000000,0.000000
566,15,15,6480892.8313,4437.6877,3.164181,0.002654,2.859519,5.756036
567,15,15,6480894.7192,4437.6877,3.164181,0.000000,0.000000,0.000000
568,15,15,6480895.4514,4437.6877,3.164181,0.016405,3.249680,6.146216
569,15,15,6480899.1796,4437.6877,3.164181,0.001765,2.720908,5.617433
570,15,15,6480900.0089,4437.6877,3.164181,0.000000,0.000000,0.000000
571,15,15,6480917.6693,4437.6877,3.164182,0.000000,0.000000,0.000000
572,15,15,6480921.5985,4437.6877,3.164183,0.005692,3.016864,5.913391
573,15,15,6480925.4402,4437.6877,3.164183,0.054956,3.669859,6.566415
574,15,15,6480926.3984,4437.6877,3.164183,0.000398,2.540477,5.437028
575,15,15,6480928.9275,4437.6877,3.164183,0.000000,0.000000,0.000000
576,15,15,6480930.7375,4437.6877,3.164183,-0.000000,0.000000,0.000000
577,15,15,6480930.9771,4437.6877,3.164183,0.044230,3.764185,6.660735
578,15,15,6480932.1892,4437.6877,3.164183,0.000000,0.000000,0.000000
579,15,15,6480947.8570,4437.6877,3.164184,0.000000,-0.000000,0.000000
580,15,15,6480952.2095,4437.6877,3.164185,0.000000,0.000000,0.000000
581,15,15,6480953.1421,4437.6877,3.164185,0.003035,3.067429,5.963983
582,15,15,6480966.4237,4437.6877,3.164186,0.000000,0.000000,0.000000
583,15,15,6480969.3243,4437.6877,3.164186,0.011127,3.286411,6.182967
584,15,15,6480973.4314,4437.6877,3.164186,0.000000,0.000000,0.000000
585,15,15,6480975.9232,4437.6877,3.164186,0.000000,0.000000,0.000000
586,15,15,6480984.6666,4437.6877,3.164187,0.000000,0.000000,0.000000
587,15,15,6480985.4324,4437.6877,3.164187,0.000000,0.000000,0.000000
588,15,15,6480991.3868,4437.6877,3.164187,0.000000,-0.000000,-0.000000
589,15,15,6480993.6580,4437.6877,3.164187,0.000000,0.000000,0.000000
590,15,15,6480995.6045,4437.6877,3.164188,0.000000,0.000000,0.000000
591,15,15,6481001.9499,4437.6877,3.164188,0.000000,0.000000,-0.000000
592,15,15,6481005.5481,4437.6877,3.164188,-0.000000,0.000000,0.000000
593,15,15,6481030.7434,4437.6877,3.164190,0.000000,-0.000000,0.000000
594,15,15,6481034.8967,4437.6877,3.164190,0.000000,0.000000,0.000000
595,15,15,6481043.9040,4437.6877,3.164191,-0.000000,-0.000000,-0.000000
596,15,15,6481044.5405,4437.6877,3.164191,0.000000,0.000000,0.000000
597,15,15,6481046.6577,4437.6877,3.164191,-0.000000,0.000000,0.000000
598,15,15,6481052.0334,4437.6877,3.164191,0.000000,0.000000,0.000000
599,15,15,6481053.4804,4437.6877,3.164191,0.000000,0.000000,-0.000000
600,15,15,6481060.8689,4437.6877,3.164192,0.000000,0.000000,0.000000
601,15,15,6481067.9161,4437.6877,3.164192,0.000000,0.000000,0.000000
602,15,15,6481070.6727,4437.6877,3.164193,0.000000,0.000000,0.000000
603,15,15,6481074.7878,4437.6877,3.164193,0.000000,0.000000,0.000000
604,15,15,6481076.0946,4437.6877,3.164193,0.000000,0.000000,0.000000
605,15,15,6481076.8035,4437.6877,3.164193,0.000000,-0.000000,-0.000000
606,15,15,6481082.1594,4437.6877,3.164193,0.000000,0.000000,0.000000
607,15,15,6481093.7273,4437.6877,3.164194,0.000000,-0.000000,-0.000000
608,15,15,6481102.0624,4437.6877,3.164195,0.000000,0.000000,0.000000
609,15,15,6481106.8172,4437.6877,3.164195,0.000000,0.000000,0.000000
610,15,15,6481126.9481,4437.6877,3.164196,-0.000000,0.000000,0.000000
611,15,15,6481131.4151,4437.6877,3.164197,0.000000,0.000000,0.000000
612,15,15,6481134.5034,4437.6877,3.164197,0.009887,3.505320,6.401867
613,15,15,6481141.2132,4437.6877,3.164197,0.000000,0.000000,0.000000
614,15,15,6481143.9445,4437.6877,3.164197,0.000000,-0.000000,-0.000000
615,15,15,6481149.9401,4437.6877,3.164198,0.000000,0.000000,0.000000
616,15,15,6481154.0299,4437.6877,3.164198,0.012909,3.268745,6.165292
617,15,15,6481158.5195,4437.6877,3.164198,0.000000,0.000000,0.000000
618,15,15,6481159.9358,4437.6877,3.164199,0.000000,0.000000,0.000000
619,15,15,6481160.6435,4437.6877,3.164199,0.005503,2.987661,5.884202
620,15,15,6481163.2016,4437.6877,3.164199,0.000000,0.000000,0.000000
621,15,15,6481189.9358,4437.6877,3.164201,0.000000,0.000000,0.000000
622,15,15,6481195.9407,4437.6877,3.164201,0.000000,0.000000,0.000000
623,15,15,6481208.2363,4437.6877,3.164202,0.007192,2.999587,5.896140
624,15,15,6481213.9782,4437.6877,3.164202,0.000000,-0.000000,0.000000
625,15,15,6481222.6881,4437.6877,3.164203,0.000000,0.000000,0.000000
626,15,15,6481224.2897,4437.6877,3.164203,-0.000000,0.000000,0.000000
627,15,15,6481236.5929,4437.6877,3.164204,0.000000,0.000000,0.000000
628,15,15,6481238.1547,4437.6877,3.164204,0.016336,3.254736,6.151279
629,15,15,6481250.3704,4437.6877,3.164205,0.000000,0.000000,0.000000
630,15,15,6481258.5188,4437.6877,3.164205,0.000000,-0.000000,0.000000
631,15,15,6481266.9754,4437.6877,3.164206,0.000000,0.000000,0.000000
632,15,15,6481282.1276,4437.6877,3.164207,0.000000,0.000000,0.000000
633,15,15,6481296.9483,4437.6877,3.164208,0.000000,0.000000,0.000000
634,15,15,6481300.1766,4437.6877,3.164208,0.000000,0.000000,0.000000
635,15,15,6481342.4972,4437.6877,3.164211,0.000000,0.000000,0.000000
636,15,15,6481345.1601,4437.6877,3.164211,0.000000,0.000000,0.000000
637,15,15,6481345.3811,4437.6877,3.164211,0.000000,0.000000,0.000000
638,15,15,6481347.2212,4437.6877,3.164211,0.000000,0.000000,0.000000
639,15,15,6481359.6418,4437.6877,3.164212,0.000000,0.000000,0.000000
640,15,15,6481372.3695,4437.6877,3.164213,0.000000,0.000000,0.000000
641,15,15,6481385.6790,4437.6877,3.164214,0.000000,0.000000,0.000000
642,15,15,6481390.1674,4437.6877,3.164214,0.000000,0.000000,0.000000
643,15,15,6481399.9970,4437.6877,3.164215,-0.000000,0.000000,-0.000000
644,15,15,6481429.4241,4437.6877,3.164217,0.002509,2.808773,5.705279
645,15,15,6481434.2194,4437.6877,3.164217,0.000000,0.000000,0.000000
646,15,15,6481471.1453,4437.6877,3.164219,0.000000,0.000000,0.000000
647,15,15,6481475.4776,4437.6877,3.164220,0.000000,0.000000,0.000000
648,15,15,6481476.4065,4437.6877,3.164220,0.000000,0.000000,0.000000
649,15,15,6481492.5516,4437.6877,3.164221,0.000000,0.000000,-0.000000
650,15,15,6481498.0495,4437.6877,3.164221,0.000000,0.000000,0.000000
651,15,15,6481517.0488,4437.6877,3.164222,0.000651,2.407101,5.303649
652,15,15,6481517.8881,4437.6877,3.164223,0.000000,0.000000,0.000000
653,15,15,6481542.4709,4437.6877,3.164224,0.000000,0.000000,0.000000
654,15,15,6481546.1360,4437.6877,3.164224,0.000000,0.000000,0.000000
655,15,15,6481552.0214,4437.6877,3.164225,0.000000,-0.000000,-0.000000
656,15,15,6481558.9825,4437.6877,3.164225,0.000000,0.000000,0.000000
657,15,15,6481568.8208,4437.6877,3.164226,0.000000,0.000000,0.000000
658,15,15,6481576.7841,4437.6877,3.164226,0.002460,2.572984,5.469572
659,15,15,6481589.4057,4437.6877,3.164227,0.000000,0.000000,0.000000
660,15,15,6481591.5646,4437.6877,3.164227,0.000000,0.000000,0.000000
661,15,15,6481591.8249,4437.6877,3.164227,0.000000,-0.000000,-0.000000
662,15,15,6481614.7820,4437.6877,3.164229,0.000000,0.000000,0.000000
663,15,15,6481638.4280,4437.6877,3.164231,0.000000,0.000000,0.000000
664,15,15,6481643.0822,4437.6877,3.164231,0.000000,-0.000000,0.000000
665,15,15,6481717.8563,4437.6877,3.164236,0.000000,0.000000,0.000000
666,15,15,6481729.2221,4437.6877,3.164237,0.000000,0.000000,0.000000
667,15,15,6481732.5397,4437.6877,3.164237,0.000000,0.000000,0.000000
668,15,15,6481743.7493,4437.6877,3.164238,0.000000,0.000000,0.000000
669,15,15,6481819.6877,4437.6877,3.164243,0.000000,0.000000,0.000000
670,15,15,6481859.0635,4437.6877,3.164245,0.000000,0.000000,0.000000
671,15,15,6481874.8632,4437.6877,3.164246,0.000000,0.000000,0.000000
672,15,15,6481881.1634,4437.6877,3.164247,0.000921,2.710015,5.606553
673,15,15,6481885.5301,4437.6877,3.164247,0.000000,0.000000,0.000000
674,15,15,6481897.9808,4437.6877,3.164248,0.002318,2.932452,5.828987
675,15,15,6481899.3892,4437.6877,3.164248,0.000487,2.481964,5.378503
676,15,15,6481905.6611,4437.6877,3.164249,0.000000,0.000000,0.000000
677,15,15,6481926.6901,4437.6877,3.164250,0.000000,0.000000,0.000000
678,15,15,6481931.2867,4437.6877,3.164250,0.000000,0.000000,0.000000
679,15,15,6481938.3079,4437.6877,3.164251,0.000138,2.726592,5.623115
680,15,15,6481942.5493,4437.6877,3.164251,0.000000,0.000000,0.000000
681,15,15,6481946.0935,4437.6877,3.164251,0.000694,2.555192,5.451734
682,15,15,6481975.6609,4437.6877,3.164253,0.000000,0.000000,0.000000
683,15,15,6481976.1711,4437.6877,3.164253,0.000000,0.000000,0.000000
684,15,15,6481998.2149,4437.6877,3.164255,0.000000,0.000000,0.000000
685,15,15,6482063.3397,4437.6877,3.164259,0.000000,0.000000,-0.000000
686,15,15,6482073.9525,4437.6877,3.164260,0.000000,0.000000,0.000000
687,15,15,6482119.6937,4437.6877,3.164263,0.000000,0.000000,0.000000
688,15,15,6482139.7524,4437.6877,3.164264,0.000000,0.000000,0.000000
689,15,15,6482144.4317,4437.6877,3.164265,0.000000,0.000000,0.000000
690,15,15,6482191.8136,4437.6877,3.164268,0.000000,0.000000,0.000000
691,15,15,6482202.8990,4437.6877,3.164268,0.022458,3.506249,6.402800
692,15,15,6482206.6271,4437.6877,3.164269,0.021715,3.435190,6.331743
693,15,15,6482207.7488,4437.6877,3.164269,0.000000,0.000000,0.000000
694,15,15,6482211.0091,4437.6877,3.164269,0.000000,0.000000,0.000000
695,15,15,6482216.0071,4437.6877,3.164269,0.000000,0.000000,0.000000
696,15,15,6482221.4682,4437.6877,3.164270,0.041501,3.575035,6.471587
697,15,15,6482223.3977,4437.6877,3.164270,0.015509,3.355152,6.251704
698,15,15,6482229.2679,4437.6877,3.164270,0.000000,0.000000,0.000000
699,15,15,6482230.2826,4437.6877,3.164270,0.000000,0.000000,0.000000
700,15,15,6482246.8459,4437.6877,3.164271,-0.002461,2.464374,5.360844
701,15,15,6482297.3421,4437.6877,3.164275,0.000000,-0.000000,0.000000
702,15,15,6482359.8316,4437.6877,3.164279,0.000000,0.000000,0.000000
703,15,15,6482396.4373,4437.6877,3.164281,0.000000,0.000000,0.000000
704,15,15,6482511.7999,4437.6877,3.164289,0.000000,0.000000,0.000000
705,15,15,6482554.2958,4437.6877,3.164292,0.000000,0.000000,0.000000
706,15,15,6482590.2462,4437.6877,3.164294,0.000000,0.000000,0.000000
707,15,15,6483417.1164,4437.6877,3.164350,0.000000,0.000000,0.000000
708,15,15,6483423.6947,4437.6877,3.164350,0.000000,0.000000,0.000000
