mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
41,1,6,375.4036,365.1508,-1.551626,0.020194,0.013443
42,1,6,379.9237,365.1508,-1.393005,0.009959,0.006453
43,2,6,383.7470,394.7554,-1.554603,0.026811,0.021153
44,2,6,392.9955,394.7554,-2.350840,-0.006235,-0.013973
45,6,2,397.8587,394.7554,-2.104502,0.019928,0.011897
46,6,2,399.6217,394.7554,-1.909133,0.021122,0.013161
47,5,4,400.8495,404.6236,-2.030238,-0.000669,-0.002306
48,4,5,407.2934,404.6236,-2.180564,-0.010107,-0.013560
49,4,5,421.5315,404.6236,-1.378962,0.000077,0.000035
50,6,3,424.7586,444.0958,-1.361082,0.000041,-0.002201
51,6,3,426.0703,444.0958,-1.391590,0.074363,0.058119
52,6,3,441.9252,444.0958,-2.310898,0.029186,0.017056
53,3,6,453.0735,444.0958,-1.694313,0.004465,0.003348
54,3,6,457.8485,444.0958,-1.509089,0.007081,0.003742
55,3,6,458.3860,444.0958,-1.492439,0.004355,0.001292
56,3,6,466.8245,444.0958,-1.290901,-0.000000,0.000000
57,3,6,468.1235,444.0958,-1.266764,0.004264,0.003441
58,7,1,472.2037,493.4353,-1.366248,-0.000000,-0.000000
59,7,1,472.7644,493.4353,-1.377871,-0.112677,-0.122063
60,7,1,474.2242,493.4353,-1.409678,-0.115170,-0.112422
61,7,1,477.6875,493.4353,-1.496011,-0.000000,0.000000
62,7,1,484.0053,493.4353,-1.718720,-0.000000,-0.000000
63,7,1,484.4093,493.4353,-1.737733,0.008597,0.005169
64,7,1,486.5514,493.4353,-1.855397,0.013772,0.012211
65,7,1,493.0477,493.4353,-3.104809,0.035776,0.027368
66,6,4,504.9658,513.1708,-1.796182,0.000000,0.000000
67,4,6,513.8259,513.1708,-2.894002,0.000911,0.000450
68,2,7,522.7375,523.0386,-3.239927,-0.000000,-0.000000
69,7,2,530.3206,523.0386,-1.856282,0.023328,0.017884
70,7,2,533.0336,523.0386,-1.718748,0.034748,0.024458
71,7,2,537.6038,523.0386,-1.555217,0.013078,0.008504
72,7,2,538.3730,523.0386,-1.532865,0.000823,-0.003133
73,7,2,545.1176,523.0386,-1.374553,0.036144,0.021246
74,7,3,557.3117,572.3766,-1.579714,0.030736,0.020493
75,7,3,570.8348,572.3766,-2.569665,0.000000,0.000000
76,3,7,573.4066,572.3766,-2.744854,-0.000000,-0.000000
77,3,7,584.5561,572.3766,-1.672052,-0.000000,-0.000000
78,5,6,588.6569,601.9790,-1.655010,0.045170,0.038955
79,5,6,588.7348,601.9790,-1.657555,0.014744,0.013261
80,5,6,599.9618,601.9790,-2.474822,0.034207,0.028583
81,5,6,600.3996,601.9790,-2.581084,0.015037,0.011525
82,5,6,607.2340,601.9790,-2.059008,0.003461,0.001758
83,5,6,619.7471,601.9790,-1.529941,0.011189,0.007301
84,8,1,623.4002,641.4484,-1.550729,0.002286,0.001262
85,8,1,624.0055,641.4484,-1.565543,-0.001992,-0.004287
86,8,1,625.2693,641.4484,-1.598209,0.029958,0.021069
87,8,1,636.6552,641.4484,-2.126538,-0.003922,-0.004381
88,4,7,644.9663,641.4484,-2.260873,-0.000000,-0.000000
89,4,7,651.6722,641.4484,-1.797549,0.000000,0.000000
90,8,2,662.8015,671.0500,-1.910380,0.010920,0.006991
91,8,2,664.0348,671.0500,-1.980714,0.012312,0.008306
92,2,8,671.9985,671.0500,-2.849717,0.002112,0.001469
93,2,8,680.3414,671.0500,-1.858672,0.007353,0.004431
94,2,8,685.7648,671.0500,-1.659001,0.004951,-0.001508
95,6,6,702.4283,710.5184,-1.943623,0.021655,0.017502
96,6,6,712.4661,710.5184,-2.562053,0.018951,0.016611
97,3,8,716.2852,720.3854,-2.244767,-0.000000,-0.000000
98,8,3,723.4995,720.3854,-2.364230,0.003149,0.002132
99,7,5,739.6775,730.2523,-1.889181,0.000000,0.000000
100,7,5,747.4310,730.2523,-1.628483,0.000000,0.000000
101,7,5,748.5151,730.2523,-1.601907,-0.023798,-0.028065
102,7,5,752.2930,730.2523,-1.520248,0.003537,0.001870
103,8,4,775.4236,789.4533,-1.750278,0.002128,0.001465
104,8,4,779.2542,789.4533,-1.888763,-0.002780,-0.003318
105,4,8,793.6526,789.4533,-2.274150,-0.005362,-0.009210
106,4,8,794.6061,789.4533,-2.185285,0.001309,0.000943
107,4,8,795.6758,789.4533,-2.103363,0.032133,0.022515
108,1,9,804.1651,809.1867,-2.207203,0.015833,0.013542
109,1,9,804.7061,809.1867,-2.256710,0.000195,0.000135
110,1,9,806.4055,809.1867,-2.463817,0.000449,0.000317
111,9,1,810.9167,809.1867,-2.670020,-0.002975,-0.002986
112,9,1,813.6913,809.1867,-2.254393,0.018805,0.016438
113,2,9,826.7705,838.7865,-1.843891,-0.008866,-0.008813
114,2,9,829.0392,838.7865,-1.934766,0.005983,0.005479
115,6,7,844.6743,838.7865,-2.153701,0.012714,0.009658
116,6,7,849.1033,838.7865,-1.910110,0.000000,0.000000
117,6,7,850.1053,838.7865,-1.869854,0.000000,-0.000000
118,6,7,851.1708,838.7865,-1.830783,0.000000,-0.000000
119,5,8,870.7418,878.2525,-2.067941,0.000171,0.000110
120,5,8,875.5172,878.2525,-2.506619,-0.002149,-0.002800
121,8,5,880.2426,878.2525,-2.644747,0.000672,0.000495
122,9,3,898.3193,888.1188,-1.939853,0.000312,0.000213
123,9,3,904.3841,888.1188,-1.737210,0.005203,0.004099
124,9,3,909.5185,888.1188,-1.618065,-0.019398,-0.022504
125,9,3,912.1665,888.1188,-1.567399,0.002357,0.002158
126,9,3,913.8609,888.1188,-1.537828,0.002475,0.001878
127,9,3,920.8853,888.1188,-1.433042,0.042304,0.038638
128,9,4,931.5218,957.1826,-1.571726,-0.000000,-0.000000
129,9,4,951.3416,957.1826,-2.214508,-0.003908,-0.003874
130,9,4,956.9971,957.1826,-3.712685,0.000569,0.000413
131,7,7,962.6783,967.0487,-2.344935,-0.001119,-0.003930
132,7,7,969.1544,967.0487,-2.662050,0.023020,0.018880
133,6,8,981.3644,986.7808,-2.260513,0.017116,0.012679
134,10,1,1000.5212,996.6468,-2.410335,0.000171,0.000132
135,10,1,1005.4115,996.6468,-2.055800,0.001065,0.000857
136,10,2,1022.8536,1026.2445,-2.480934,0.009036,0.006745
137,2,10,1034.4966,1026.2445,-2.094688,-0.000000,-0.000000
138,5,9,1041.3919,1045.9762,-2.358255,-0.004057,-0.006334
139,5,9,1045.0166,1045.9762,-3.037464,0.006913,0.006192
140,9,5,1055.3369,1045.9762,-2.048214,0.012157,0.005643
141,9,5,1057.6699,1045.9762,-1.951568,0.005314,0.004202
142,3,10,1071.5013,1075.5734,-2.421821,0.002213,0.001719
143,10,3,1080.9135,1075.5734,-2.304089,0.003527,0.002480
144,10,3,1085.7937,1075.5734,-2.022175,0.000047,-0.000225
145,7,8,1109.6805,1115.0359,-2.318499,-0.000000,-0.000000
146,7,8,1118.0554,1115.0359,-2.567353,-0.000000,0.000000
147,10,4,1134.2303,1144.6323,-2.041546,0.004635,0.004287
148,10,4,1144.3411,1144.6323,-3.594391,0.008477,0.006685
149,6,9,1164.8072,1154.4978,-2.049159,0.017256,0.014393
150,6,9,1165.4160,1154.4978,-2.024239,-0.003929,-0.004167
151,6,9,1172.9067,1154.4978,-1.797365,0.003096,0.002486
152,6,9,1174.5861,1154.4978,-1.759450,0.002523,0.002662
153,1,11,1189.4870,1203.8243,-1.924094,0.000207,0.000163
154,11,1,1208.4283,1203.8243,-2.417432,0.001518,0.001235
155,2,11,1232.7756,1233.4198,-3.282078,0.004342,0.003077
156,11,2,1236.1108,1233.4198,-2.661205,0.003208,0.002618
157,8,8,1257.2052,1263.0150,-2.337250,0.000000,0.000000
158,8,8,1257.4571,1263.0150,-2.356497,0.000000,0.000000
159,8,8,1268.0233,1263.0150,-2.401720,0.000710,0.000594
160,8,8,1270.8574,1263.0150,-2.206957,0.005403,0.006768
161,9,7,1303.3537,1282.7449,-1.794087,-0.000000,0.000000
162,6,10,1314.6924,1341.9339,-1.692500,0.005527,0.004327
163,6,10,1319.1425,1341.9339,-1.769961,0.005103,0.002712
164,6,10,1333.5368,1341.9339,-2.203602,0.013972,0.011728
165,4,11,1347.6907,1351.7986,-2.517287,0.000190,0.000161
166,4,11,1348.2881,1351.7986,-2.585544,0.006643,0.005188
167,11,4,1363.2416,1351.7986,-2.072372,0.007893,0.004773
168,11,4,1378.9539,1351.7986,-1.697057,0.008138,0.006407
169,11,4,1382.4034,1351.7986,-1.645122,-0.000000,0.000000
170,15,15,70720.0527,4437.6877,1.174241,0.000000,0.000000
171,15,15,70720.1607,4437.6877,1.174242,0.000000,0.000000
172,15,15,70720.5911,4437.6877,1.174245,0.000000,0.000000
173,15,15,70721.1719,4437.6877,1.174249,0.000000,0.000000
174,15,15,70721.3524,4437.6877,1.174250,0.000000,0.000000
175,15,15,70722.4282,4437.6877,1.174257,0.000000,0.000000
176,15,15,70722.9673,4437.6877,1.174260,0.000000,0.000000
177,15,15,70724.7427,4437.6877,1.174272,0.000000,0.000000
178,15,15,70724.7776,4437.6877,1.174272,0.000000,0.000000
179,15,15,70727.2080,4437.6877,1.174288,0.000000,0.000000
180,15,15,70727.8073,4437.6877,1.174292,0.000000,0.000000
181,15,15,70730.8559,4437.6877,1.174312,0.000000,0.000000
182,15,15,70731.2179,4437.6877,1.174314,0.000000,0.000000
183,15,15,70735.0889,4437.6877,1.174340,0.000000,0.000000
184,15,15,70735.7703,4437.6877,1.174344,0.000000,0.000000
185,15,15,70740.3729,4437.6877,1.174374,0.000000,0.000000
186,15,15,70741.3099,4437.6877,1.174381,0.000000,0.000000
187,15,15,70746.9914,4437.6877,1.174418,0.000000,0.000000
188,15,15,70747.7750,4437.6877,1.174423,0.000000,0.000000
189,15,15,70754.3566,4437.6877,1.174466,0.000000,0.000000
190,15,15,70756.2146,4437.6877,1.174478,0.000000,0.000000
191,15,15,70764.2187,4437.6877,1.174531,0.000000,0.000000
192,15,15,70765.1476,4437.6877,1.174537,0.000000,0.000000
193,15,15,70774.3640,4437.6877,1.174597,0.000000,0.000000
194,15,15,70777.4297,4437.6877,1.174617,0.000000,0.000000
195,15,15,70788.5158,4437.6877,1.174690,0.000000,0.000000
196,15,15,70789.6392,4437.6877,1.174697,0.000000,0.000000
197,15,15,70802.2780,4437.6877,1.174780,0.000000,0.000000
198,15,15,70806.9542,4437.6877,1.174810,-0.000000,0.000000
199,15,15,70821.9573,4437.6877,1.174908,0.000000,0.000000
200,15,15,70823.3566,4437.6877,1.174918,0.000000,0.000000
201,15,15,70840.3531,4437.6877,1.175029,0.000000,0.000000
202,15,15,70846.8271,4437.6877,1.175071,0.000000,0.000000
203,15,15,70866.5622,4437.6877,1.175200,0.000000,0.000000
204,15,15,70868.3423,4437.6877,1.175212,0.000000,0.000000
205,15,15,70890.2607,4437.6877,1.175355,0.000000,0.000000
206,15,15,70898.5505,4437.6877,1.175409,-0.000000,0.000000
207,15,15,70922.9784,4437.6877,1.175569,0.000000,0.000000
208,15,15,70925.2711,4437.6877,1.175584,0.000000,0.000000
209,15,15,70951.3391,4437.6877,1.175754,0.000000,0.000000
210,15,15,70960.8714,4437.6877,1.175816,-0.000000,0.000000
211,15,15,70987.6869,4437.6877,1.175991,0.000000,0.000000
212,15,15,70990.6354,4437.6877,1.176011,0.000000,0.000000
213,15,15,71016.6686,4437.6877,1.176180,0.000000,0.000000
214,15,15,71026.5319,4437.6877,1.176245,0.000000,0.000000
215,15,15,71049.1747,4437.6877,1.176392,0.000000,0.000000
216,15,15,71052.9027,4437.6877,1.176417,0.000000,0.000000
217,15,15,71070.2232,4437.6877,1.176530,0.000000,0.000000
218,15,15,71079.8562,4437.6877,1.176592,0.000000,0.000000
219,15,15,71088.3792,4437.6877,1.176648,0.000000,0.000000
220,15,15,71095.0499,4437.6877,1.176691,0.000000,0.000000
221,15,15,71097.7012,4437.6877,1.176709,0.000000,0.000000
222,15,15,99738.0894,4437.6877,1.331938,0.000000,0.000000
223,15,15,99738.0894,4437.6877,1.331938,0.000000,0.000000
224,15,15,99764.4667,4437.6877,1.332058,0.000000,0.000000
225,15,15,99764.4667,4437.6877,1.332058,0.000000,0.000000
226,15,15,6475620.5480,4437.6877,3.163827,0.004756,4.097782
227,15,15,6475621.7407,4437.6877,3.163827,0.000000,0.000000
228,15,15,6475640.8117,4437.6877,3.163828,0.000000,0.000000
229,15,15,6475645.2912,4437.6877,3.163829,0.000000,0.000000
230,15,15,6476297.4006,4437.6877,3.163872,0.016970,3.735022
231,15,15,6476300.4491,4437.6877,3.163873,0.017311,3.735690
232,15,15,6476485.9542,4437.6877,3.163885,0.020524,3.391734
233,15,15,6476490.8805,4437.6877,3.163885,0.020180,3.389355
234,15,15,6476564.6126,4437.6877,3.163890,0.000000,0.000000
235,15,15,6476574.9173,4437.6877,3.163891,0.006742,3.874345
236,15,15,6476576.8728,4437.6877,3.163891,0.010695,3.886995
237,15,15,6476583.0804,4437.6877,3.163892,0.000000,-0.000000
238,15,15,6476601.9948,4437.6877,3.163893,0.000000,0.000000
239,15,15,6476612.2700,4437.6877,3.163893,0.000000,0.000000
240,15,15,6476690.0444,4437.6877,3.163899,0.011470,3.214119
241,15,15,6476694.8727,4437.6877,3.163899,0.011671,3.217016
242,15,15,6477187.2403,4437.6877,3.163932,0.000000,0.000000
243,15,15,6477196.1292,4437.6877,3.163933,0.007268,3.569037
244,15,15,6477212.1238,4437.6877,3.163934,0.000000,0.000000
245,15,15,6477223.5047,4437.6877,3.163935,0.000000,0.000000
246,15,15,6477355.9716,4437.6877,3.163943,0.006278,3.143481
247,15,15,6477368.5981,4437.6877,3.163944,0.006563,3.145866
248,15,15,6477399.7549,4437.6877,3.163946,0.012831,3.255871
249,15,15,6477412.6355,4437.6877,3.163947,0.006922,3.116519
250,15,15,6477503.9411,4437.6877,3.163953,0.000000,0.000000
251,15,15,6477519.5553,4437.6877,3.163954,0.000000,0.000000
252,15,15,6477559.0281,4437.6877,3.163957,0.000000,0.000000
253,15,15,6477566.1219,4437.6877,3.163957,0.000000,0.000000
254,15,15,6477569.4794,4437.6877,3.163958,0.000000,0.000000
255,15,15,6477570.1948,4437.6877,3.163958,0.007775,3.686669
256,15,15,6477572.0111,4437.6877,3.163958,0.000000,0.000000
257,15,15,6477583.2030,4437.6877,3.163959,0.000000,0.000000
258,15,15,6477650.4017,4437.6877,3.163963,0.002390,2.949067
259,15,15,6477663.8567,4437.6877,3.163964,0.005293,3.087949
260,15,15,6477672.5004,4437.6877,3.163965,0.004795,3.048739
261,15,15,6477688.7745,4437.6877,3.163966,0.004748,3.052448
262,15,15,6478025.6094,4437.6877,3.163988,0.000000,0.000000
263,15,15,6478025.6616,4437.6877,3.163988,0.000000,0.000000
264,15,15,6478029.4168,4437.6877,3.163989,0.000000,0.000000
265,15,15,6478032.2852,4437.6877,3.163989,0.000000,0.000000
266,15,15,6478083.6003,4437.6877,3.163992,0.000000,0.000000
267,15,15,6478089.2817,4437.6877,3.163993,0.000000,0.000000
268,15,15,6478092.1243,4437.6877,3.163993,0.006103,3.517840
269,15,15,6478123.4996,4437.6877,3.163995,0.000000,0.000000
270,15,15,6478129.0112,4437.6877,3.163995,0.007245,3.591503
271,15,15,6478130.9774,4437.6877,3.163995,0.000222,3.305504
272,15,15,6478154.9018,4437.6877,3.163997,0.000000,0.000000
273,15,15,6478157.2156,4437.6877,3.163997,-0.000000,0.000000
274,15,15,6478170.7652,4437.6877,3.163998,0.000000,0.000000
275,15,15,6478171.1656,4437.6877,3.163998,0.005644,4.325214
276,15,15,6478173.8577,4437.6877,3.163998,-0.000000,0.000000
277,15,15,6478174.6676,4437.6877,3.163998,0.000000,0.000000
278,15,15,6478192.7169,4437.6877,3.164000,0.000000,0.000000
279,15,15,6478193.8706,4437.6877,3.164000,0.000000,0.000000
280,15,15,6478195.1601,4437.6877,3.164000,0.009392,3.758496
281,15,15,6478197.8109,4437.6877,3.164000,0.007012,3.704921
282,15,15,6478201.7351,4437.6877,3.164000,0.000000,0.000000
283,15,15,6478202.0249,4437.6877,3.164000,0.009182,3.812392
284,15,15,6478226.7006,4437.6877,3.164002,0.000360,2.982508
285,15,15,6478228.1835,4437.6877,3.164002,-0.000000,0.000000
286,15,15,6478229.3854,4437.6877,3.164002,0.000000,0.000000
287,15,15,6478229.8268,4437.6877,3.164002,0.000000,0.000000
288,15,15,6478243.9401,4437.6877,3.164003,0.000203,2.912132
289,15,15,6478247.7727,4437.6877,3.164003,0.000000,0.000000
290,15,15,6478249.3442,4437.6877,3.164003,0.000000,0.000000
291,15,15,6478249.3681,4437.6877,3.164003,0.011259,3.777302
292,15,15,6478256.6026,4437.6877,3.164004,0.000000,0.000000
293,15,15,6478260.9044,4437.6877,3.164004,0.003612,3.202141
294,15,15,6478294.4366,4437.6877,3.164006,0.000000,0.000000
295,15,15,6478309.4420,4437.6877,3.164007,0.016149,3.387598
296,15,15,6478318.0726,4437.6877,3.164008,0.001540,2.996647
297,15,15,6478328.0192,4437.6877,3.164009,0.001378,2.793712
298,15,15,6478472.7447,4437.6877,3.164018,0.000000,-0.000000
299,15,15,6478472.8048,4437.6877,3.164018,0.000000,0.000000
300,15,15,6478486.7413,4437.6877,3.164019,0.000000,0.000000
301,15,15,6478504.3285,4437.6877,3.164020,0.002213,3.349168
302,15,15,6478507.0954,4437.6877,3.164021,0.000000,0.000000
303,15,15,6478546.8963,4437.6877,3.164023,0.000000,-0.000000
304,15,15,6478558.6198,4437.6877,3.164024,0.004927,2.986454
305,15,15,6478578.4524,4437.6877,3.164025,0.001359,2.818373
306,15,15,6478583.6452,4437.6877,3.164026,0.000000,0.000000
307,15,15,6478598.3989,4437.6877,3.164027,0.000000,0.000000
308,15,15,6478603.5310,4437.6877,3.164027,0.000000,-0.000000
309,15,15,6478630.8042,4437.6877,3.164029,0.005408,3.103643
310,15,15,6478631.4646,4437.6877,3.164029,0.008055,3.303728
311,15,15,6478652.4421,4437.6877,3.164030,0.003799,3.119568
312,15,15,6478665.8238,4437.6877,3.164031,0.013839,3.314275
313,15,15,6478677.4053,4437.6877,3.164032,0.014957,3.280728
314,15,15,6478817.1285,4437.6877,3.164041,0.000000,-0.000000
315,15,15,6478819.5779,4437.6877,3.164042,0.015951,3.517344
316,15,15,6478825.3308,4437.6877,3.164042,0.013680,3.448650
317,15,15,6478827.3654,4437.6877,3.164042,0.000000,0.000000
318,15,15,6478907.4357,4437.6877,3.164047,0.019841,3.498912
319,15,15,6478908.1606,4437.6877,3.164048,0.006607,3.221540
320,15,15,6478908.2527,4437.6877,3.164048,0.018881,3.522780
321,15,15,6478908.4259,4437.6877,3.164048,0.020889,3.529288
322,15,15,6478910.2971,4437.6877,3.164048,0.021038,3.500190
323,15,15,6478913.1727,4437.6877,3.164048,0.038357,3.600479
324,15,15,6478913.1800,4437.6877,3.164048,0.018364,3.437671
325,15,15,6478918.7902,4437.6877,3.164048,0.018845,3.424340
326,15,15,6478919.3109,4437.6877,3.164048,0.026220,3.472828
327,15,15,6478920.7877,4437.6877,3.164048,0.000000,0.000000
328,15,15,6478926.7205,4437.6877,3.164049,0.000000,0.000000
329,15,15,6478927.4510,4437.6877,3.164049,0.016688,3.402894
330,15,15,6478948.9457,4437.6877,3.164050,0.003371,3.152773
331,15,15,6478960.5442,4437.6877,3.164051,0.000000,0.000000
332,15,15,6478964.5550,4437.6877,3.164051,0.003752,3.470148
333,15,15,6478965.6735,4437.6877,3.164051,0.020585,3.364940
334,15,15,6478967.9454,4437.6877,3.164052,0.016644,3.323211
335,15,15,6478975.4413,4437.6877,3.164052,0.007309,3.236858
336,15,15,6478987.6672,4437.6877,3.164053,0.010542,3.211130
337,15,15,6478990.6991,4437.6877,3.164053,0.010913,3.213401
338,15,15,6478996.9108,4437.6877,3.164053,0.009125,3.200556
339,15,15,6479006.1137,4437.6877,3.164054,0.023436,3.426138
340,15,15,6479017.0370,4437.6877,3.164055,0.000000,0.000000
341,15,15,6479017.5827,4437.6877,3.164055,0.020007,3.804726
342,15,15,6479025.2554,4437.6877,3.164055,0.026757,3.607016
343,15,15,6479027.1963,4437.6877,3.164056,0.014664,3.493190
344,15,15,6479027.4885,4437.6877,3.164056,0.021306,3.556348
345,15,15,6479035.2542,4437.6877,3.164056,0.000000,0.000000
346,15,15,6479035.3277,4437.6877,3.164056,0.012653,3.447656
347,15,15,6479037.4007,4437.6877,3.164056,0.021331,3.585766
348,15,15,6479039.0552,4437.6877,3.164056,0.016998,3.463805
349,15,15,6479044.9553,4437.6877,3.164057,0.013930,3.317666
350,15,15,6479055.8569,4437.6877,3.164057,0.013556,3.663098
351,15,15,6479063.5060,4437.6877,3.164058,0.036144,3.667280
352,15,15,6479065.5874,4437.6877,3.164058,0.021965,3.480599
353,15,15,6479074.2350,4437.6877,3.164059,0.013463,3.441387
354,15,15,6479076.7992,4437.6877,3.164059,0.016353,3.399064
355,15,15,6479091.1885,4437.6877,3.164060,0.015524,3.424921
356,15,15,6479107.1710,4437.6877,3.164061,0.000000,0.000000
357,15,15,6479140.5032,4437.6877,3.164063,0.005211,3.565923
358,15,15,6479148.1700,4437.6877,3.164064,0.000000,0.000000
359,15,15,6479152.7723,4437.6877,3.164064,0.000644,2.853123
360,15,15,6479155.3816,4437.6877,3.164064,0.016792,3.575759
361,15,15,6479167.0464,4437.6877,3.164065,0.000000,0.000000
362,15,15,6479168.6592,4437.6877,3.164065,0.000000,0.000000
363,15,15,6479179.7679,4437.6877,3.164066,0.000000,0.000000
364,15,15,6479182.2262,4437.6877,3.164066,0.000000,0.000000
365,15,15,6479190.0018,4437.6877,3.164066,0.008488,3.761546
366,15,15,6479190.9501,4437.6877,3.164066,0.022473,3.910017
367,15,15,6479207.0844,4437.6877,3.164068,0.000600,2.843033
368,15,15,6479207.7789,4437.6877,3.164068,0.000000,0.000000
369,15,15,6479227.5726,4437.6877,3.164069,-0.000127,2.828701
370,15,15,6479269.0745,4437.6877,3.164072,0.001413,2.769216
371,15,15,6479285.8728,4437.6877,3.164073,0.000612,2.774248
372,15,15,6479289.9512,4437.6877,3.164073,0.001072,2.748914
373,15,15,6479298.8222,4437.6877,3.164074,0.000000,0.000000
374,15,15,6479305.7892,4437.6877,3.164074,0.000000,0.000000
375,15,15,6479306.4443,4437.6877,3.164074,0.000000,-0.000000
376,15,15,6479323.5617,4437.6877,3.164075,0.000000,0.000000
377,15,15,6479333.1871,4437.6877,3.164076,0.000000,0.000000
378,15,15,6479377.2307,4437.6877,3.164079,0.000000,0.000000
379,15,15,6479419.8646,4437.6877,3.164082,0.000000,0.000000
380,15,15,6479420.2196,4437.6877,3.164082,0.000000,0.000000
381,15,15,6479464.3082,4437.6877,3.164085,0.000000,0.000000
382,15,15,6479470.3647,4437.6877,3.164085,0.001673,2.840543
383,15,15,6479493.9830,4437.6877,3.164087,0.000000,0.000000
384,15,15,6479496.4876,4437.6877,3.164087,0.000000,-0.000000
385,15,15,6479512.4401,4437.6877,3.164088,0.000000,0.000000
386,15,15,6479540.6673,4437.6877,3.164090,0.000000,0.000000
387,15,15,6479580.4119,4437.6877,3.164093,0.002082,2.803987
388,15,15,6479581.1637,4437.6877,3.164093,0.000000,0.000000
389,15,15,6479586.3423,4437.6877,3.164093,0.000000,0.000000
390,15,15,6479594.6364,4437.6877,3.164094,0.000000,0.000000
391,15,15,6479616.2850,4437.6877,3.164095,0.000000,0.000000
392,15,15,6479625.7176,4437.6877,3.164096,0.000000,0.000000
393,15,15,6479635.8697,4437.6877,3.164096,0.000000,0.000000
394,15,15,6479668.6599,4437.6877,3.164099,0.000000,0.000000
395,15,15,6479670.0266,4437.6877,3.164099,-0.000000,0.000000
396,15,15,6479685.6828,4437.6877,3.164100,0.000000,0.000000
397,15,15,6479691.8686,4437.6877,3.164100,-0.000000,0.000000
398,15,15,6479716.7985,4437.6877,3.164102,0.000000,0.000000
399,15,15,6479719.1669,4437.6877,3.164102,0.000000,0.000000
400,15,15,6479721.7439,4437.6877,3.164102,0.000000,0.000000
401,15,15,6479723.9253,4437.6877,3.164102,0.000000,0.000000
402,15,15,6479741.7888,4437.6877,3.164103,0.011971,3.297424
403,15,15,6479742.8755,4437.6877,3.164104,0.005610,3.130126
404,15,15,6479745.0262,4437.6877,3.164104,0.006732,3.204408
405,15,15,6479747.4154,4437.6877,3.164104,0.005591,3.144061
406,15,15,6479751.4527,4437.6877,3.164104,0.021536,3.479829
407,15,15,6479751.7395,4437.6877,3.164104,0.000000,0.000000
408,15,15,6479767.6171,4437.6877,3.164105,0.004814,3.128217
409,15,15,6479768.0426,4437.6877,3.164105,0.001066,2.861623
410,15,15,6479770.1588,4437.6877,3.164105,0.000063,2.172151
411,15,15,6479773.2064,4437.6877,3.164106,0.001292,2.795427
412,15,15,6479785.3512,4437.6877,3.164106,0.000000,0.000000
413,15,15,6479831.2648,4437.6877,3.164109,0.004842,3.050152
