mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
45,7,1,490.5279,493.4353,-2.229726,-0.000000,-0.000000
46,7,1,490.7529,493.4353,-2.264712,-0.090412,-0.090460
47,7,1,493.3310,493.4353,-3.675063,0.035088,0.028136
48,6,4,510.9137,513.1708,-2.356707,0.000000,0.000000
49,6,4,512.1947,513.1708,-2.720758,0.001767,0.001688
50,4,6,513.5119,513.1708,-3.177436,0.004242,0.001275
51,4,6,515.3235,513.1708,-2.377285,0.002637,0.001165
52,7,2,532.9896,523.0386,-1.720663,-0.000000,-0.000000
53,7,2,533.5949,523.0386,-1.695019,0.013631,0.003278
54,7,2,539.9862,523.0386,-1.489423,0.017285,0.016125
55,7,2,545.1955,523.0386,-1.373024,0.010522,0.006576
56,7,2,546.7253,523.0386,-1.344028,0.028201,0.023712
57,7,2,546.9371,523.0386,-1.340162,-0.000000,-0.000000
58,7,3,554.0417,572.3766,-1.494403,-0.043122,-0.050208
59,7,3,559.8941,572.3766,-1.661379,-0.012409,-0.015230
60,7,3,560.9435,572.3766,-1.699517,0.012867,0.003011
61,7,3,563.3351,572.3766,-1.801443,-0.000000,-0.000000
62,7,3,564.7549,572.3766,-1.875628,-0.000000,-0.000000
63,3,7,585.5119,572.3766,-1.639242,0.002224,-0.000437
64,3,7,586.2570,572.3766,-1.615280,0.003931,0.001116
65,5,6,599.7506,601.9790,-2.431591,0.054293,0.051491
66,5,6,606.9934,601.9790,-2.079366,-0.006134,-0.006304
67,5,6,609.5473,601.9790,-1.900585,-0.000000,0.000000
68,5,6,610.1968,601.9790,-1.864828,0.007988,0.002147
69,8,1,624.7522,641.4484,-1.584545,0.002539,0.002176
70,8,1,633.8042,641.4484,-1.923829,-0.111883,-0.113115
71,8,1,634.7192,641.4484,-1.979199,-0.140031,-0.140413
72,4,7,643.8205,641.4484,-2.432013,0.000165,0.000054
73,4,7,645.1658,641.4484,-2.236917,0.005328,0.003035
74,4,7,653.8565,641.4484,-1.713453,0.000578,0.000507
75,4,7,653.8590,641.4484,-1.713367,0.031558,0.030865
76,8,2,661.3864,671.0500,-1.841617,-0.006291,-0.006253
77,2,8,678.5453,671.0500,-1.951965,0.041548,0.040298
78,2,8,684.7883,671.0500,-1.688821,0.059048,0.056553
79,2,8,686.9446,671.0500,-1.625505,0.029973,0.029309
80,6,6,707.4262,710.5184,-2.361310,0.012606,0.003145
81,6,6,707.6071,710.5184,-2.387488,0.014936,0.003699
82,6,6,711.6913,710.5184,-2.782316,0.049333,0.043068
83,3,8,720.1574,720.3854,-3.499620,0.003071,-0.001079
84,8,3,721.7227,720.3854,-2.731308,0.005369,0.001572
85,5,7,729.8173,730.2523,-3.224942,0.017353,0.013253
86,7,5,734.7591,730.2523,-2.209603,-0.013631,-0.014954
87,7,5,746.9945,730.2523,-1.639662,0.000289,0.000089
88,7,5,748.9944,730.2523,-1.590656,0.035941,0.032240
89,7,5,751.2365,730.2523,-1.541581,-0.000000,-0.000000
90,8,4,782.9950,789.4533,-2.087207,0.004726,0.003979
91,4,8,790.9238,789.4533,-2.729872,0.059867,0.051880
92,4,8,792.4325,789.4533,-2.423240,0.000116,0.000076
93,4,8,793.3350,789.4533,-2.308310,0.000869,0.000812
94,4,8,798.1952,789.4533,-1.955722,0.021329,0.017431
95,1,9,806.2268,809.1867,-2.436768,0.002985,0.002430
96,9,1,814.9712,809.1867,-2.145782,0.001522,-0.000566
97,9,1,815.1585,809.1867,-2.131948,0.036236,0.033640
98,9,1,817.8723,809.1867,-1.969251,0.004828,0.003993
99,9,1,819.4493,809.1867,-1.896791,0.003031,0.001489
100,2,9,826.3324,838.7865,-1.828338,0.021535,0.019075
101,2,9,837.2060,838.7865,-2.724836,0.030124,0.027861
102,2,9,838.1270,838.7865,-3.104375,0.020197,0.015948
103,6,7,851.4046,838.7865,-1.822659,0.005182,0.004181
104,6,7,857.2757,838.7865,-1.656734,0.003141,0.001361
105,6,7,857.5121,838.7865,-1.651217,-0.000000,-0.000000
106,5,8,864.4653,878.2525,-1.804143,0.002517,0.001052
107,5,8,865.7919,878.2525,-1.848082,0.000804,0.000741
108,5,8,870.4712,878.2525,-2.052572,0.015831,0.006468
109,5,8,877.4218,878.2525,-3.024175,0.012623,0.010206
110,8,5,881.6111,878.2525,-2.417458,0.001724,-0.002548
111,3,9,883.1943,888.1188,-2.256108,0.002229,0.001864
112,9,3,900.6537,888.1188,-1.850352,0.000000,0.000000
113,9,3,906.3421,888.1188,-1.687845,0.008176,0.001668
114,9,3,909.9561,888.1188,-1.609273,0.003392,0.001559
115,9,3,919.0256,888.1188,-1.458417,0.023581,0.017482
116,9,4,929.2267,957.1826,-1.534522,0.009320,0.007051
117,9,4,936.8639,957.1826,-1.673100,0.018594,0.009914
118,9,4,938.1464,957.1826,-1.701415,0.008011,0.005894
119,9,4,944.1850,957.1826,-1.867132,0.006813,0.003403
120,9,4,944.9992,957.1826,-1.895227,0.000547,-0.001655
121,9,4,951.7459,957.1826,-2.245664,0.004386,0.002117
122,4,9,960.4106,957.1826,-2.472053,0.016981,0.007590
123,7,7,962.5614,967.0487,-2.333468,-0.000958,-0.003877
124,7,7,964.8549,967.0487,-2.644268,0.000000,0.000000
125,7,7,965.1678,967.0487,-2.711083,0.000000,0.000000
126,7,7,966.3342,967.0487,-3.131455,0.000000,0.000000
127,7,7,976.5993,967.0487,-2.005416,0.000000,0.000000
128,7,7,976.6498,967.0487,-2.003127,0.021218,0.012921
129,6,8,979.6398,986.7808,-2.140463,0.000000,0.000000
130,6,8,986.8876,986.7808,-3.965335,0.000496,0.000284
131,6,8,988.2434,986.7808,-2.829096,0.020927,0.015211
132,6,8,988.8829,986.7808,-2.671554,-0.004864,-0.006736
133,6,8,988.9909,986.7808,-2.649795,-0.000000,-0.000000
134,6,8,991.3021,986.7808,-2.338953,0.013959,0.008148
135,1,10,992.3862,996.6468,-2.369072,0.000070,0.000034
136,10,1,999.5055,996.6468,-2.542370,0.041946,0.028254
137,10,1,1009.6414,996.6468,-1.884775,0.004083,0.002355
138,10,1,1011.0924,996.6468,-1.838805,0.002007,0.001414
139,10,2,1021.8957,1026.2445,-2.372881,0.000573,0.000397
140,2,10,1026.3079,1026.2445,-4.209573,0.001838,0.001698
141,2,10,1027.2796,1026.2445,-2.996294,0.001518,0.000720
142,2,10,1029.4339,1026.2445,-2.507541,0.003459,0.003084
143,2,10,1034.4543,1026.2445,-2.096917,0.018103,0.009171
144,5,9,1036.4212,1045.9762,-2.039292,0.009951,0.001359
145,5,9,1042.5541,1045.9762,-2.485233,-0.000000,-0.000000
146,5,9,1044.7692,1045.9762,-2.937832,0.000000,0.000000
147,9,5,1046.4617,1045.9762,-3.333310,0.000000,0.000000
148,9,5,1046.9190,1045.9762,-3.045082,0.008405,0.006219
149,9,5,1053.6398,1045.9762,-2.135087,0.004088,-0.004926
150,9,5,1054.0287,1045.9762,-2.113593,-0.000093,-0.000840
151,9,5,1060.1451,1045.9762,-1.868184,0.018646,0.013297
152,3,10,1066.7983,1075.5734,-2.088388,0.019170,0.009350
153,3,10,1069.9125,1075.5734,-2.278754,0.000821,0.000526
154,3,10,1074.7618,1075.5734,-3.122305,0.002576,0.002378
155,10,3,1081.8136,1075.5734,-2.236440,0.017557,0.009989
156,10,3,1085.8532,1075.5734,-2.019655,0.003982,0.001553
157,10,3,1089.2277,1075.5734,-1.896370,-0.000000,-0.000000
158,10,3,1095.0364,1075.5734,-1.742430,0.017540,0.010213
159,7,8,1103.8835,1115.0359,-1.999923,0.002607,0.000816
160,7,8,1104.4910,1115.0359,-2.024246,-0.000000,-0.000000
161,7,8,1106.2897,1115.0359,-2.105469,-0.000000,-0.000000
162,7,8,1117.4713,1115.0359,-2.660721,0.000000,0.000000
163,7,8,1119.5873,1115.0359,-2.389142,-0.000000,-0.000000
164,7,8,1123.4037,1115.0359,-2.124675,0.005112,0.002963
165,7,8,1128.3054,1115.0359,-1.924432,0.005025,0.004150
166,10,4,1132.5624,1144.6323,-1.976963,0.000117,0.000071
167,10,4,1136.1817,1144.6323,-2.131779,0.010433,0.005003
168,10,4,1136.9613,1144.6323,-2.173811,0.015830,0.010840
169,4,10,1147.2107,1144.6323,-2.647323,0.024075,0.022378
170,4,10,1148.7846,1144.6323,-2.440378,0.006631,0.006187
171,6,9,1154.5334,1154.4978,-4.510008,0.006116,0.005295
172,6,9,1159.8699,1154.4978,-2.332245,0.028080,0.023387
173,6,9,1168.7119,1154.4978,-1.909674,0.007951,0.006496
174,6,9,1172.2916,1154.4978,-1.812125,0.036733,0.026643
175,1,11,1184.0713,1203.8243,-1.784929,0.009479,0.007003
176,1,11,1185.1993,1203.8243,-1.810466,0.007205,0.004183
177,1,11,1185.6352,1203.8243,-1.820751,0.013201,0.009115
178,1,11,1198.7108,1203.8243,-2.371845,0.003298,0.002088
179,1,11,1199.1318,1203.8243,-2.409156,0.007298,0.004995
180,11,1,1208.1299,1203.8243,-2.446532,0.002033,0.001524
181,11,1,1209.5065,1203.8243,-2.326048,-0.000870,-0.000905
182,11,1,1211.1322,1203.8243,-2.216769,-0.000378,-0.001309
183,11,1,1212.5511,1203.8243,-2.139711,0.003483,0.001962
184,2,11,1223.3511,1233.4198,-2.088135,0.002014,0.001016
185,2,11,1230.9911,1233.4198,-2.705728,0.027398,0.015793
186,11,2,1247.5011,1233.4198,-1.942468,0.004551,0.003394
187,8,8,1270.3434,1263.0150,-2.236400,0.013724,0.005842
188,7,9,1276.0876,1282.7449,-2.284838,-0.000000,0.000000
189,9,7,1283.0114,1282.7449,-3.682457,-0.022845,-0.025634
190,9,7,1287.7731,1282.7449,-2.406729,0.014674,0.010340
191,9,7,1296.9983,1282.7449,-1.954223,0.005388,0.003851
192,9,7,1300.3713,1282.7449,-1.861978,0.000841,-0.000117
193,9,7,1300.9546,1282.7449,-1.847837,0.014639,0.010284
194,6,10,1317.8229,1341.9339,-1.745516,-0.002930,-0.003819
195,6,10,1318.6141,1341.9339,-1.760007,0.001296,0.000984
196,6,10,1321.2120,1341.9339,-1.811302,0.003587,0.003146
197,6,10,1322.8929,1341.9339,-1.848042,0.003168,0.002743
198,6,10,1324.7294,1341.9339,-1.892089,0.005591,0.004311
199,6,10,1325.0255,1341.9339,-1.899630,0.001861,0.001235
200,6,10,1331.7546,1341.9339,-2.120013,0.003054,0.001731
201,6,10,1333.6542,1341.9339,-2.209716,0.001801,0.001582
202,6,10,1335.6657,1341.9339,-2.330586,-0.011060,-0.013436
203,6,10,1343.0321,1341.9339,-3.087063,0.001571,0.000675
204,6,10,1343.6000,1341.9339,-2.906035,-0.013536,-0.017335
205,4,11,1350.9324,1351.7986,-3.193280,-0.001440,-0.001960
206,11,4,1360.0855,1351.7986,-2.212521,0.010327,0.005244
207,11,4,1364.0984,1351.7986,-2.041014,0.015174,0.009868
208,11,4,1378.2944,1351.7986,-1.707735,0.000798,0.000427
209,11,4,1379.8877,1351.7986,-1.682374,0.000707,-0.000381
210,12,1,1393.1530,1430.7149,-1.580806,0.017348,0.012052
211,12,1,1406.4244,1430.7149,-1.770117,0.000235,0.000168
212,12,1,1411.7936,1430.7149,-1.878601,0.000000,0.000000
213,12,1,1413.6627,1430.7149,-1.923771,0.006363,0.004252
214,12,1,1414.1553,1430.7149,-1.936503,0.014836,0.010793
215,9,8,1431.3988,1430.7149,-3.320556,0.008754,0.005850
216,5,11,1442.5146,1440.5793,-2.871784,0.001941,0.001166
217,5,11,1449.7077,1440.5793,-2.198142,0.000436,0.000427
218,12,2,1458.3430,1460.3079,-2.871099,0.001869,0.001287
219,2,12,1460.9013,1460.3079,-3.391149,0.006062,0.004117
220,7,10,1470.4241,1470.1722,-3.766132,0.001383,0.000908
221,7,10,1472.5905,1470.1722,-2.783866,0.000000,0.000000
222,7,10,1476.2422,1470.1722,-2.384178,0.000951,0.000735
223,7,10,1480.3929,1470.1722,-2.157888,0.001571,0.001095
224,7,10,1486.6034,1470.1722,-1.951698,-0.004310,-0.009177
225,12,3,1491.1791,1509.6289,-1.912877,0.003762,0.003133
226,12,3,1494.5976,1509.6289,-2.001873,0.015767,0.010903
227,12,3,1498.1393,1509.6289,-2.118564,0.007281,0.003270
228,3,12,1513.5466,1509.6289,-2.585845,0.002815,0.002363
229,3,12,1523.7841,1509.6289,-2.027956,0.001176,0.000829
230,3,12,1528.4026,1509.6289,-1.905322,0.013855,0.009895
231,6,11,1534.7235,1549.0851,-2.032872,0.000340,0.000249
232,6,11,1535.0632,1549.0851,-2.043268,0.000497,0.000310
233,6,11,1544.8326,1549.0851,-2.561437,-0.009054,-0.010163
234,12,4,1571.8479,1578.6768,-2.363943,-0.000000,0.000000
235,12,4,1578.0311,1578.6768,-3.388274,0.006818,0.004471
236,4,12,1581.5021,1578.6768,-2.747231,0.000000,0.000000
237,4,12,1585.7094,1578.6768,-2.351180,0.000040,-0.002599
238,9,9,1594.0683,1598.4045,-2.566583,0.021270,0.015661
239,9,9,1602.6250,1598.4045,-2.578313,0.000000,0.000000
240,9,9,1603.3294,1598.4045,-2.511288,0.024307,0.017131
241,10,8,1622.4033,1618.1320,-2.578451,0.000333,0.000239
242,10,8,1630.9665,1618.1320,-2.100635,-0.006219,-0.006795
243,10,8,1637.1635,1618.1320,-1.929539,0.000176,0.000131
244,10,8,1639.5014,1618.1320,-1.879220,0.004449,0.004291
245,12,5,1643.0706,1667.4501,-1.835029,0.008151,0.002238
246,12,5,1659.6505,1667.4501,-2.329981,0.000457,0.000287
247,1,13,1676.3556,1677.3136,-3.243250,0.008046,0.005644
248,1,13,1676.6818,1677.3136,-3.424040,0.000264,0.000197
249,13,1,1686.3146,1677.3136,-2.270322,-0.000641,-0.000665
250,13,1,1688.2003,1677.3136,-2.187718,0.002743,0.000305
251,2,13,1694.1129,1706.9039,-2.125304,0.005228,0.004313
252,2,13,1699.7333,1706.9039,-2.376652,0.001875,0.001289
253,13,2,1711.9792,1706.9039,-2.526752,0.002268,0.001845
254,13,2,1712.0829,1706.9039,-2.517963,0.005800,0.003379
255,13,2,1720.5503,1706.9039,-2.097191,0.019082,0.014173
256,13,3,1732.7622,1756.2204,-1.874284,0.013730,0.009873
257,13,3,1733.3829,1756.2204,-1.885929,0.015480,0.012774
258,13,3,1740.3284,1756.2204,-2.043400,0.026786,0.017118
259,13,3,1742.3923,1756.2204,-2.103816,0.011440,0.009792
260,13,3,1751.0347,1756.2204,-2.529771,0.000107,0.000070
261,6,12,1772.2246,1775.9468,-2.678630,0.009785,0.008126
262,6,12,1772.7599,1775.9468,-2.746059,0.015599,0.009574
263,6,12,1773.3701,1775.9468,-2.838370,0.001458,0.000896
264,6,12,1775.8007,1775.9468,-4.084928,-0.003883,-0.005022
265,9,10,1781.8937,1785.8099,-2.658974,0.002623,0.001470
266,10,9,1786.2800,1785.8099,-3.579604,0.027008,0.018717
267,10,9,1795.7715,1785.8099,-2.253504,0.003153,0.002157
268,10,9,1796.5058,1785.8099,-2.222618,0.005668,0.004056
269,13,4,1805.8961,1825.2620,-1.974287,0.018452,0.015634
270,13,4,1818.4551,1825.2620,-2.428372,-0.003772,-0.004040
271,13,4,1819.3487,1825.2620,-2.489497,0.006101,0.003904
272,8,11,1825.3631,1825.2620,-4.256589,0.001477,0.001039
273,8,11,1829.0988,1825.2620,-2.677360,0.000159,0.000108
274,8,11,1840.6691,1825.2620,-2.073604,0.000537,0.000401
275,8,11,1844.7057,1825.2620,-1.972548,-0.000038,-0.000291
276,8,11,1845.0170,1825.2620,-1.965649,0.000215,0.000160
277,7,12,1865.2930,1904.1646,-1.690072,-0.000000,-0.000000
278,7,12,1868.9357,1904.1646,-1.732806,-0.007997,-0.008517
279,7,12,1869.6701,1904.1646,-1.741955,0.002311,0.001475
280,7,12,1870.1548,1904.1646,-1.748101,-0.003180,-0.003559
281,7,12,1904.0431,1904.1646,-4.195424,0.016564,0.013296
282,12,7,1907.1644,1904.1646,-2.802603,0.018006,0.013700
283,5,13,1912.5180,1914.0272,-3.103194,0.006262,0.004468
284,13,5,1916.8014,1914.0272,-2.838820,0.040146,0.035088
285,13,5,1918.2140,1914.0272,-2.660066,0.000100,-0.000160
286,13,5,1923.3671,1914.0272,-2.311605,0.010379,0.007448
287,1,14,1933.9697,1943.6150,-2.304298,0.000000,0.000000
288,1,14,1936.4515,1943.6150,-2.433486,0.000000,0.000000
289,1,14,1942.5643,1943.6150,-3.267160,0.000247,0.000176
290,14,1,1956.5997,1943.6150,-2.175176,0.000323,0.000254
291,10,10,1958.4558,1973.2024,-2.126479,0.027401,0.020701
292,10,10,1959.6593,1973.2024,-2.163455,0.011575,0.008827
293,2,14,1974.0185,1973.2024,-3.383401,0.008179,0.006843
294,2,14,1978.7863,1973.2024,-2.548233,0.000000,-0.000000
295,2,14,1980.0756,1973.2024,-2.458011,0.013389,0.011053
296,2,14,1981.7565,1973.2024,-2.362995,-0.000000,0.000000
297,9,11,1999.3508,1992.9272,-2.491709,0.009883,0.007419
298,9,11,2001.8853,1992.9272,-2.347274,0.006783,0.003764
299,6,13,2029.6341,2022.5141,-2.453407,-0.008413,-0.008796
300,6,13,2036.1685,2022.5141,-2.170617,-0.004162,-0.005015
301,8,12,2051.7324,2052.1006,-3.746073,0.000229,0.000167
302,12,8,2056.0459,2052.1006,-2.716115,-0.013774,-0.017235
303,14,4,2074.3378,2091.5489,-2.084661,0.000000,0.000000
304,14,4,2077.5212,2091.5489,-2.173482,-0.000000,-0.000000
305,4,14,2102.0009,2091.5489,-2.301266,0.007395,0.004768
306,4,14,2104.7173,2091.5489,-2.200933,0.000000,-0.000000
307,4,14,2106.1502,2091.5489,-2.156076,-0.003948,-0.004880
308,4,14,2112.1813,2091.5489,-2.005918,0.003498,0.002751
309,13,7,2124.3788,2150.7202,-1.911945,-0.000000,-0.000000
310,13,7,2124.4795,2150.7202,-1.913609,0.012295,0.009011
311,13,7,2124.9408,2150.7202,-1.921312,0.012347,0.010334
312,13,7,2127.6446,2150.7202,-1.969432,0.004497,0.003272
313,13,7,2138.0773,2150.7202,-2.230737,-0.002776,-0.003254
314,13,7,2139.8190,2150.7202,-2.295110,0.000000,0.000000
315,7,13,2157.3525,2150.7202,-2.510915,0.000000,-0.000000
316,7,13,2163.1943,2150.7202,-2.236575,0.028517,0.025761
317,7,13,2165.2228,2150.7202,-2.171137,0.002768,-0.001332
318,5,14,2189.8336,2180.3053,-2.359503,0.007690,0.005788
319,5,14,2189.9949,2180.3053,-2.352213,-0.000000,-0.000000
320,9,12,2204.0176,2219.7517,-2.149462,0.009517,0.007391
321,15,1,2229.0451,2229.6132,-3.593759,0.005914,0.004416
322,15,2,2250.5196,2259.1975,-2.415538,0.002782,0.002123
323,2,15,2264.2909,2259.1975,-2.646950,0.000185,0.000130
324,2,15,2268.1760,2259.1975,-2.400755,0.015770,0.012166
325,14,6,2278.2787,2288.7815,-2.338300,0.008848,0.008267
326,14,6,2278.4239,2288.7815,-2.344343,0.000000,-0.000000
327,14,6,2287.3578,2288.7815,-3.206168,0.001680,0.000690
328,6,14,2289.6731,2288.7815,-3.409462,0.012913,0.008763
329,8,13,2301.2611,2298.6428,-2.943451,0.014069,0.011624
330,15,3,2305.5462,2308.5040,-2.892355,0.003532,0.002747
331,3,15,2319.5996,2308.5040,-2.318178,0.002078,0.001600
332,3,15,2321.8223,2308.5040,-2.238881,0.015789,0.012139
333,3,15,2339.6412,2308.5040,-1.870052,0.007835,0.006111
334,15,4,2345.9539,2377.5315,-1.876746,0.005236,0.004045
335,15,4,2369.3511,2377.5315,-2.463348,0.001096,0.000853
336,15,4,2370.1983,2377.5315,-2.510828,0.014195,0.010484
337,11,11,2387.9816,2387.3925,-3.607705,0.015911,0.012693
338,10,12,2398.5487,2407.1142,-2.448741,-0.000394,-0.000427
339,14,7,2414.5485,2416.9751,-2.998281,0.007022,0.005441
340,7,14,2419.7894,2416.9751,-2.933898,0.009331,0.007412
341,7,14,2420.1542,2416.9751,-2.880964,0.012384,0.012015
342,7,14,2436.8199,2416.9751,-2.085624,0.013645,0.012817
343,7,14,2439.3727,2416.9751,-2.033070,0.008621,0.006687
344,5,15,2459.8555,2466.2787,-2.584293,0.001225,0.000956
345,9,13,2466.8568,2466.2787,-3.630020,0.003017,-0.000409
346,9,13,2474.9277,2466.2787,-2.455074,0.003724,0.002929
347,9,13,2488.7778,2466.2787,-2.039875,0.002557,0.002011
348,9,13,2500.7202,2466.2787,-1.854959,-0.000000,-0.000000
349,14,8,2521.7787,2564.8831,-1.774546,0.001502,0.001171
350,14,8,2523.3493,2564.8831,-1.790666,0.002851,-0.000417
351,14,8,2533.8185,2564.8831,-1.916801,0.003591,0.001161
352,14,8,2551.4413,2564.8831,-2.280609,0.011418,0.011426
353,14,8,2551.9214,2564.8831,-2.296405,0.001336,0.001045
354,15,6,2572.7884,2574.7434,-3.119581,0.018223,0.015782
355,6,15,2585.3052,2574.7434,-2.386995,0.001862,0.001537
356,6,15,2585.3888,2574.7434,-2.383572,0.009622,0.006562
357,6,15,2593.2358,2574.7434,-2.143741,0.010506,0.007627
358,11,12,2626.1504,2614.1840,-2.339373,0.010360,0.008357
359,11,12,2629.7558,2614.1840,-2.225000,0.000058,0.000047
360,13,10,2635.0387,2653.6241,-2.154666,0.000366,0.000290
361,13,10,2644.9190,2653.6241,-2.484064,0.016049,0.014879
362,10,13,2662.3071,2653.6241,-2.485172,0.011775,0.010670
363,15,7,2681.7380,2702.9234,-2.105797,0.015807,0.012676
364,15,7,2689.5597,2702.9234,-2.305908,0.000000,0.000000
365,15,7,2695.6587,2702.9234,-2.570615,0.004276,0.002673
366,15,7,2698.2498,2702.9234,-2.762180,0.011319,0.008470
367,9,14,2735.4973,2732.5026,-2.960205,0.015049,0.011321
368,9,14,2740.6595,2732.5026,-2.525033,0.001860,0.001530
369,9,14,2746.0017,2732.5026,-2.306253,0.001215,0.000970
370,9,14,2755.1226,2732.5026,-2.082066,-0.000000,-0.000000
371,9,14,2756.3348,2732.5026,-2.059396,-0.001864,-0.002253
372,12,12,2794.6939,2840.9567,-1.788233,0.004315,0.003495
373,12,12,2796.8581,2840.9567,-1.809040,0.013187,0.010611
374,12,12,2799.0770,2840.9567,-1.831462,0.005211,0.005961
375,12,12,2822.6462,2840.9567,-2.190766,-0.000000,0.000000
376,12,12,2836.6252,2840.9567,-2.816829,0.000419,0.000523
377,13,11,2858.7027,2860.6751,-3.161478,0.006139,0.005990
378,13,11,2860.2797,2860.6751,-3.859459,0.000131,-0.000226
379,11,13,2873.2260,2860.6751,-2.357796,0.003893,0.003253
380,11,13,2880.8765,2860.6751,-2.151088,-0.000234,-0.000216
381,11,13,2882.0643,2860.6751,-2.126274,0.002679,0.002250
382,14,10,2906.0092,2919.8296,-2.324835,0.000381,0.000314
383,10,14,2921.8438,2919.8296,-3.161255,0.006182,0.006380
384,10,14,2939.7916,2919.8296,-2.165154,0.004873,0.003950
385,10,14,2942.2116,2919.8296,-2.115460,0.001293,0.001096
386,10,14,2967.5585,2919.8296,-1.786576,0.007785,0.006415
387,9,15,2978.0840,3018.4176,-1.874112,0.002496,0.002383
388,9,15,2987.5991,3018.4176,-1.990968,0.015816,0.012502
389,9,15,2995.2678,3018.4176,-2.115232,0.009364,0.007773
390,9,15,2999.3699,3018.4176,-2.199936,0.001998,0.001321
391,9,15,3004.6456,3018.4176,-2.340781,0.019018,0.014476
392,15,9,3034.0733,3018.4176,-2.285108,0.000907,0.000729
393,15,9,3050.1581,3018.4176,-1.978166,0.003185,0.002706
394,13,12,3057.4542,3087.4271,-2.012868,0.001961,0.001603
395,13,12,3064.5785,3087.4271,-2.130737,-0.000345,-0.000456
396,13,12,3066.7334,3087.4271,-2.173759,0.001440,0.001180
397,12,13,3090.9163,3087.4271,-2.946871,0.003020,0.002555
398,12,13,3093.2742,3087.4271,-2.722659,0.010011,0.007978
399,14,11,3123.1341,3126.8603,-2.923842,-0.000000,-0.000000
400,14,11,3123.4991,3126.8603,-2.968609,0.007382,0.006246
401,15,15,86287.3229,4437.6877,1.265860,0.000000,0.000000
402,15,15,86287.3726,4437.6877,1.265860,0.000000,0.000000
403,15,15,86287.9603,4437.6877,1.265863,0.000000,0.000000
404,15,15,86288.1832,4437.6877,1.265865,0.000000,0.000000
405,15,15,86288.8947,4437.6877,1.265868,0.000000,0.000000
406,15,15,86289.3692,4437.6877,1.265871,0.000000,0.000000
407,15,15,86290.3975,4437.6877,1.265876,0.000000,0.000000
408,15,15,86291.2250,4437.6877,1.265881,0.000000,0.000000
409,15,15,86292.2257,4437.6877,1.265886,0.000000,0.000000
410,15,15,86293.4475,4437.6877,1.265893,0.000000,0.000000
