mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
93,2,8,677.6410,671.0500,-2.007805,0.000000,-0.000000
94,2,8,680.9720,671.0500,-1.830156,0.000000,0.000000
95,2,8,682.2949,671.0500,-1.775799,0.003458,0.002792
96,2,8,686.2026,671.0500,-1.646267,0.000000,0.000000
97,3,8,716.4191,720.3854,-2.259182,0.003046,0.002596
98,3,8,720.2950,720.3854,-3.901665,0.006107,0.003265
99,8,3,723.1359,720.3854,-2.418149,0.015943,0.010266
100,8,3,723.2509,720.3854,-2.400356,0.028481,0.016312
101,5,7,729.1004,730.2523,-2.802044,0.008569,0.005629
102,7,5,733.2576,730.2523,-2.385582,0.008195,0.005224
103,7,5,737.1695,730.2523,-2.023544,0.038595,0.029844
104,7,5,750.5056,730.2523,-1.556977,0.036730,0.031900
105,7,5,751.2709,730.2523,-1.540871,0.005863,0.004344
106,7,5,754.5605,730.2523,-1.477720,0.033771,0.028681
107,8,4,761.8778,789.4533,-1.456802,-0.006414,-0.017189
108,8,4,763.1843,789.4533,-1.477883,0.000000,0.000000
109,8,4,764.1470,789.4533,-1.494098,-0.000000,-0.000000
110,8,4,768.7787,789.4533,-1.581888,-0.000000,0.000000
111,8,4,773.0543,789.4533,-1.682508,-0.000000,-0.000000
112,8,4,776.3529,789.4533,-1.780040,0.000000,0.000000
113,8,4,777.0083,789.4533,-1.802331,0.000000,-0.000000
114,1,9,808.7856,809.1867,-3.304715,0.003405,0.002072
115,9,1,812.3414,809.1867,-2.409102,0.020796,0.010512
116,9,1,819.0788,809.1867,-1.912763,0.010568,0.006759
117,2,9,827.9215,838.7865,-1.887621,0.001624,0.001054
118,6,7,845.4099,838.7865,-2.102573,0.006876,0.004539
119,6,7,855.2458,838.7865,-1.707240,0.018684,0.014698
120,5,8,863.2569,878.2525,-1.767658,-0.012126,-0.015862
121,5,8,863.8350,878.2525,-1.784730,0.000000,0.000000
122,5,8,864.0786,878.2525,-1.792131,0.000000,0.000000
123,5,8,872.5620,878.2525,-2.188469,0.019416,0.013759
124,5,8,874.3618,878.2525,-2.353598,0.003878,0.003014
125,9,3,890.4670,888.1188,-2.577749,0.003473,0.002573
126,9,3,893.3621,888.1188,-2.228868,-0.004202,-0.004156
127,9,3,896.9113,888.1188,-2.004360,0.005755,0.004427
128,9,3,913.2877,888.1188,-1.547608,0.002436,0.001738
129,9,3,914.9889,888.1188,-1.519202,0.008327,0.007116
130,9,4,925.1449,957.1826,-1.475334,-0.005448,-0.005763
131,9,4,925.3037,957.1826,-1.477491,-0.024199,-0.023918
132,9,4,940.0464,957.1826,-1.747081,0.004054,-0.001558
133,9,4,949.1439,957.1826,-2.075813,0.013828,0.010320
134,9,4,956.2310,957.1826,-3.002546,-0.000000,-0.000000
135,7,7,965.7068,967.0487,-2.857727,0.026186,0.020997
136,6,8,979.5727,986.7808,-2.136405,0.019379,0.013403
137,6,8,987.8310,986.7808,-2.972911,0.000000,0.000000
138,1,10,996.2239,996.6468,-3.372365,0.015716,0.010395
139,10,1,999.0859,996.6468,-2.611307,0.000008,-0.000359
140,10,1,1005.4548,996.6468,-2.053662,0.000000,0.000000
141,10,1,1008.6262,996.6468,-1.920103,0.014819,0.009063
142,10,2,1023.8396,1026.2445,-2.630152,0.006556,0.003881
143,2,10,1027.2229,1026.2445,-3.020747,0.022440,0.015318
144,2,10,1028.2988,1026.2445,-2.698586,0.015290,0.010022
145,2,10,1028.7260,1026.2445,-2.616543,0.003335,0.002365
146,5,9,1036.8501,1045.9762,-2.059237,0.002592,0.001630
147,5,9,1041.1687,1045.9762,-2.337605,0.001783,0.001234
148,9,5,1054.8605,1045.9762,-2.070896,0.032662,0.025559
149,9,5,1057.1519,1045.9762,-1.971247,0.000159,0.000113
150,3,10,1061.5292,1075.5734,-1.884144,0.019648,0.013424
151,3,10,1067.3653,1075.5734,-2.117399,0.011399,0.009326
152,3,10,1073.4006,1075.5734,-2.694618,0.003194,-0.002958
153,10,3,1077.5275,1075.5734,-2.740690,0.003997,0.001300
154,10,3,1081.7078,1075.5734,-2.243866,0.007202,0.005249
155,10,3,1094.3710,1075.5734,-1.757538,0.001080,-0.000217
156,7,8,1099.5066,1115.0359,-1.856138,0.012785,0.007909
157,7,8,1115.5538,1115.0359,-3.332991,0.000622,0.000441
158,7,8,1118.5196,1115.0359,-2.505246,0.012719,0.009611
159,7,8,1120.1265,1115.0359,-2.340514,-0.000798,-0.000969
160,7,8,1120.7207,1115.0359,-2.292570,0.000749,0.000561
161,10,4,1139.1284,1144.6323,-2.317990,-0.001718,-0.003819
162,10,4,1143.6637,1144.6323,-3.072494,0.000860,0.000563
163,6,9,1169.8177,1154.4978,-1.877136,0.002796,0.002040
164,6,9,1176.9304,1154.4978,-1.711512,0.012592,0.011908
165,1,11,1183.3496,1203.8243,-1.769345,-0.000264,-0.000283
166,1,11,1184.0983,1203.8243,-1.785523,0.010737,0.007671
167,1,11,1184.1500,1203.8243,-1.786664,0.000540,0.000432
168,1,11,1192.0874,1203.8243,-2.011010,0.000261,0.000196
169,1,11,1192.6940,1203.8243,-2.034054,0.001049,0.000832
170,11,1,1208.8139,1203.8243,-2.382500,0.018899,0.014405
171,11,1,1213.5080,1203.8243,-2.094521,0.003976,0.002652
172,11,1,1217.9278,1203.8243,-1.931236,0.016481,0.012116
173,11,2,1236.3529,1233.4198,-2.623782,-0.000114,-0.000151
174,11,2,1243.1645,1233.4198,-2.102342,0.001272,0.000977
175,11,2,1244.4512,1233.4198,-2.048482,0.001009,0.000978
176,7,9,1274.2940,1282.7449,-2.181234,0.003821,0.002819
177,7,9,1280.6827,1282.7449,-2.793811,0.016729,0.013237
178,9,7,1284.4781,1282.7449,-2.869312,0.001871,0.001767
179,9,7,1287.3742,1282.7449,-2.442631,-0.000015,-0.000815
180,9,7,1305.3586,1282.7449,-1.753770,-0.006639,-0.007871
181,6,10,1324.9402,1341.9339,-1.897444,0.000000,0.000000
182,6,10,1329.1643,1341.9339,-2.021553,0.014376,0.010770
183,6,10,1331.4106,1341.9339,-2.105578,0.006478,0.006121
184,6,10,1340.9100,1341.9339,-3.117480,0.008553,0.006534
185,4,11,1347.3596,1351.7986,-2.483628,0.006644,0.006244
186,11,4,1365.8433,1351.7986,-1.983400,0.007761,0.007243
187,11,4,1367.8627,1351.7986,-1.925055,0.000000,-0.000000
188,11,4,1368.7810,1351.7986,-1.900913,0.009009,0.006979
189,11,4,1374.8672,1351.7986,-1.767890,0.004077,0.003328
190,12,1,1406.5598,1430.7149,-1.772545,0.000306,0.000229
191,9,8,1432.2183,1430.7149,-2.978482,-0.000000,-0.000000
192,11,5,1437.2142,1440.5793,-2.631538,0.005389,0.004190
193,5,11,1447.6462,1440.5793,-2.309309,0.007899,0.007688
194,12,2,1454.4194,1460.3079,-2.394438,0.006871,0.004680
195,12,2,1458.7195,1460.3079,-2.963469,0.000000,0.000000
196,2,12,1460.4959,1460.3079,-3.890408,0.001475,0.001123
197,10,7,1465.5193,1470.1722,-2.499640,0.008060,0.006500
198,7,10,1484.7342,1470.1722,-2.004149,0.000274,0.000216
199,12,3,1497.2646,1509.6289,-2.086699,0.007589,0.005855
200,12,3,1504.8918,1509.6289,-2.503358,0.008029,0.006906
201,6,11,1531.6558,1549.0851,-1.948796,0.007591,0.006007
202,6,11,1540.1408,1549.0851,-2.238528,0.001721,0.001381
203,6,11,1549.0216,1549.0851,-4.387677,0.010133,0.009862
204,12,4,1575.7055,1578.6768,-2.725350,0.006082,0.004888
205,4,12,1579.3369,1578.6768,-3.378663,0.004488,0.002670
206,4,12,1579.8826,1578.6768,-3.117028,0.021055,0.017558
207,4,12,1582.6314,1578.6768,-2.601187,0.004770,0.002813
208,8,10,1613.2696,1618.1320,-2.522165,0.000000,0.000000
209,10,8,1618.2018,1618.1320,-4.364628,0.012113,0.009792
210,10,8,1624.2126,1618.1320,-2.425065,0.021121,0.017613
211,12,5,1653.8835,1667.4501,-2.089583,0.000430,0.000359
212,12,5,1665.5873,1667.4501,-2.951885,0.000000,0.000000
213,13,1,1682.6791,1677.3136,-2.495001,0.005810,0.004830
214,13,1,1683.3071,1677.3136,-2.446931,0.000322,0.000262
215,13,1,1688.3136,1677.3136,-2.183220,0.000122,0.000128
216,13,1,1690.3214,1677.3136,-2.110409,0.001854,0.001495
217,13,2,1731.3042,1706.9039,-1.844814,0.015628,0.013595
218,13,3,1736.6939,1756.2204,-1.953954,0.000699,0.000548
219,13,3,1745.8020,1756.2204,-2.226775,0.012844,0.010678
220,13,3,1754.8043,1756.2204,-3.093471,0.012151,0.009879
221,3,13,1765.1054,1756.2204,-2.295923,0.004800,0.003073
222,6,12,1773.7610,1775.9468,-2.909822,-0.000000,-0.000000
223,9,10,1783.2643,1785.8099,-2.846048,-0.001989,-0.001965
224,13,4,1805.7053,1825.2620,-1.970029,0.000000,0.000000
225,13,4,1806.7191,1825.2620,-1.993146,0.008729,0.007699
226,15,15,75488.9132,4437.6877,1.204415,0.000000,0.000000
227,15,15,75489.0037,4437.6877,1.204415,0.000000,0.000000
228,15,15,75489.5181,4437.6877,1.204419,0.000000,0.000000
229,15,15,75489.9630,4437.6877,1.204421,0.000000,0.000000
230,15,15,75490.3343,4437.6877,1.204424,0.000000,0.000000
231,15,15,75491.2072,4437.6877,1.204429,0.000000,0.000000
232,15,15,75491.9146,4437.6877,1.204433,0.000000,0.000000
233,15,15,75493.3868,4437.6877,1.204442,0.000000,0.000000
234,15,15,75493.7312,4437.6877,1.204444,0.000000,-0.000000
235,15,15,75495.7846,4437.6877,1.204457,0.000000,0.000000
236,15,15,75496.5907,4437.6877,1.204462,0.000000,0.000000
237,15,15,75499.4269,4437.6877,1.204479,0.000000,0.000000
238,15,15,75499.5914,4437.6877,1.204480,-0.000000,0.000000
239,15,15,75503.1409,4437.6877,1.204502,-0.000000,0.000000
240,15,15,75504.0424,4437.6877,1.204507,0.000000,0.000000
241,15,15,75508.4582,4437.6877,1.204534,0.000000,0.000000
242,15,15,75508.5930,4437.6877,1.204535,0.000000,0.000000
243,15,15,75513.8962,4437.6877,1.204568,0.000000,0.000000
244,15,15,75514.9134,4437.6877,1.204574,0.000000,0.000000
245,15,15,75521.0732,4437.6877,1.204611,0.000000,0.000000
246,15,15,75521.6437,4437.6877,1.204615,-0.000000,0.000000
247,15,15,75528.9232,4437.6877,1.204659,0.000000,0.000000
248,15,15,75530.0905,4437.6877,1.204666,0.000000,0.000000
249,15,15,75538.4536,4437.6877,1.204718,0.000000,0.000000
250,15,15,75539.5940,4437.6877,1.204725,0.000000,0.000000
251,15,15,75549.3768,4437.6877,1.204784,0.000000,0.000000
252,15,15,75550.7402,4437.6877,1.204793,-0.000000,0.000000
253,15,15,75561.9077,4437.6877,1.204861,0.000000,0.000000
254,15,15,75563.7483,4437.6877,1.204872,0.000000,-0.000000
255,15,15,75576.6959,4437.6877,1.204951,0.000000,0.000000
256,15,15,75578.3212,4437.6877,1.204961,0.000000,0.000000
257,15,15,75593.0413,4437.6877,1.205051,0.000000,0.000000
258,15,15,75595.6458,4437.6877,1.205067,0.000000,0.000000
259,15,15,75612.5312,4437.6877,1.205170,-0.000000,0.000000
260,15,15,75614.5110,4437.6877,1.205182,0.000000,0.000000
261,15,15,75633.6022,4437.6877,1.205298,0.000000,0.000000
262,15,15,75636.9147,4437.6877,1.205319,0.000000,0.000000
263,15,15,75658.4674,4437.6877,1.205450,0.000000,0.000000
264,15,15,75660.9349,4437.6877,1.205465,0.000000,0.000000
265,15,15,75685.0561,4437.6877,1.205612,0.000000,0.000000
266,15,15,75688.7836,4437.6877,1.205635,0.000000,0.000000
267,15,15,75715.3046,4437.6877,1.205796,0.000000,0.000000
268,15,15,75718.4513,4437.6877,1.205816,0.000000,0.000000
269,15,15,75747.4974,4437.6877,1.205993,0.000000,0.000000
270,15,15,75751.0350,4437.6877,1.206014,0.000000,0.000000
271,15,15,75781.5494,4437.6877,1.206200,0.000000,0.000000
272,15,15,75785.6556,4437.6877,1.206225,-0.000000,0.000000
273,15,15,75817.6571,4437.6877,1.206420,0.000000,0.000000
274,15,15,75820.0717,4437.6877,1.206434,0.000000,0.000000
275,15,15,75851.1195,4437.6877,1.206623,0.000000,0.000000
276,15,15,75856.5577,4437.6877,1.206656,-0.000000,-0.000000
277,15,15,75886.4206,4437.6877,1.206838,0.000000,0.000000
278,15,15,75886.7867,4437.6877,1.206840,0.000000,0.000000
279,15,15,75911.8805,4437.6877,1.206993,0.000000,-0.000000
280,15,15,75918.8468,4437.6877,1.207035,0.000000,0.000000
281,15,15,75936.8890,4437.6877,1.207144,-0.000000,0.000000
282,15,15,75938.5807,4437.6877,1.207155,0.000000,-0.000000
283,15,15,75948.9701,4437.6877,1.207218,0.000000,0.000000
284,15,15,75956.5634,4437.6877,1.207264,0.000000,0.000000
285,15,15,75958.7049,4437.6877,1.207277,0.000000,0.000000
286,15,15,106553.5877,4437.6877,1.361937,0.000000,0.000000
287,15,15,106553.5877,4437.6877,1.361937,0.000000,0.000000
288,15,15,106599.1268,4437.6877,1.362130,0.000000,0.000000
289,15,15,106599.1268,4437.6877,1.362130,0.000000,0.000000
290,15,15,6476802.2682,4437.6877,3.163906,0.000000,-0.000000
291,15,15,6476802.3057,4437.6877,3.163906,0.000000,-0.000000
292,15,15,6476816.2065,4437.6877,3.163907,0.000000,0.000000
293,15,15,6476816.2621,4437.6877,3.163907,0.000000,-0.000000
294,15,15,6477410.4446,4437.6877,3.163947,0.000000,0.000000
295,15,15,6477417.8767,4437.6877,3.163948,0.000000,0.000000
296,15,15,6477436.2191,4437.6877,3.163949,0.000000,0.000000
297,15,15,6477443.8476,4437.6877,3.163949,0.000000,0.000000
298,15,15,6477453.9525,4437.6877,3.163950,0.000000,0.000000
299,15,15,6477454.2871,4437.6877,3.163950,0.000000,-0.000000
300,15,15,6477468.4952,4437.6877,3.163951,0.000000,0.000000
301,15,15,6477469.6017,4437.6877,3.163951,0.000000,-0.000000
302,15,15,6477728.0281,4437.6877,3.163968,0.012797,3.600917
303,15,15,6477728.9973,4437.6877,3.163968,0.015671,3.651279
304,15,15,6478034.2424,4437.6877,3.163989,0.019831,3.782502
305,15,15,6478034.8645,4437.6877,3.163989,0.000000,0.000000
306,15,15,6478055.9353,4437.6877,3.163990,0.013959,3.153756
307,15,15,6478057.2218,4437.6877,3.163990,0.013902,3.162969
308,15,15,6478068.9176,4437.6877,3.163991,0.000000,-0.000000
309,15,15,6478087.0070,4437.6877,3.163992,0.000000,0.000000
310,15,15,6478118.5463,4437.6877,3.163995,0.000000,0.000000
311,15,15,6478130.2174,4437.6877,3.163995,0.000000,0.000000
312,15,15,6478133.3335,4437.6877,3.163996,0.000000,0.000000
313,15,15,6478137.9339,4437.6877,3.163996,0.000000,-0.000000
314,15,15,6478170.2614,4437.6877,3.163998,0.000000,0.000000
315,15,15,6478171.6945,4437.6877,3.163998,0.000000,-0.000000
316,15,15,6478194.5829,4437.6877,3.164000,0.012945,3.323588
317,15,15,6478194.6522,4437.6877,3.164000,0.014190,3.355891
318,15,15,6478349.4928,4437.6877,3.164010,0.016321,3.624797
319,15,15,6478350.5409,4437.6877,3.164010,0.016248,3.643366
320,15,15,6478352.2736,4437.6877,3.164010,0.008000,3.526921
321,15,15,6478356.3552,4437.6877,3.164011,0.009498,3.580783
322,15,15,6478570.1101,4437.6877,3.164025,0.007573,3.167253
323,15,15,6478571.5991,4437.6877,3.164025,0.012748,3.281532
324,15,15,6478577.1561,4437.6877,3.164025,0.007734,3.192495
325,15,15,6478580.5030,4437.6877,3.164026,0.007821,3.193938
326,15,15,6478655.8388,4437.6877,3.164031,0.000000,-0.000000
327,15,15,6478656.4764,4437.6877,3.164031,0.000000,0.000000
328,15,15,6478661.0240,4437.6877,3.164031,-0.000000,-0.000000
329,15,15,6478661.3958,4437.6877,3.164031,0.000000,0.000000
330,15,15,6478686.0149,4437.6877,3.164033,0.000000,0.000000
331,15,15,6478696.0319,4437.6877,3.164033,0.005783,3.504352
332,15,15,6478714.7589,4437.6877,3.164035,0.005199,3.194050
333,15,15,6478728.2312,4437.6877,3.164035,0.007751,3.329120
334,15,15,6478744.8020,4437.6877,3.164037,0.005513,3.221451
335,15,15,6478753.5080,4437.6877,3.164037,0.005236,3.174085
336,15,15,6478760.0807,4437.6877,3.164038,0.003059,3.178375
337,15,15,6478766.3552,4437.6877,3.164038,0.005365,3.338943
338,15,15,6478776.5322,4437.6877,3.164039,0.000000,0.000000
339,15,15,6478781.5529,4437.6877,3.164039,0.000000,0.000000
340,15,15,6478781.8780,4437.6877,3.164039,0.000000,-0.000000
341,15,15,6478782.3197,4437.6877,3.164039,0.000000,0.000000
342,15,15,6478783.1909,4437.6877,3.164039,0.000000,0.000000
343,15,15,6478785.9772,4437.6877,3.164039,0.000000,0.000000
344,15,15,6478787.7613,4437.6877,3.164039,0.000000,0.000000
345,15,15,6478788.9249,4437.6877,3.164040,0.009017,3.582468
346,15,15,6478790.9051,4437.6877,3.164040,0.000000,0.000000
347,15,15,6478794.3815,4437.6877,3.164040,0.005592,3.623164
348,15,15,6478804.5387,4437.6877,3.164041,0.000000,0.000000
349,15,15,6478805.7475,4437.6877,3.164041,0.000000,-0.000000
350,15,15,6478806.4437,4437.6877,3.164041,0.000000,0.000000
351,15,15,6478809.1720,4437.6877,3.164041,0.000000,0.000000
352,15,15,6478822.6081,4437.6877,3.164042,-0.000000,0.000000
353,15,15,6478822.8747,4437.6877,3.164042,0.000000,-0.000000
354,15,15,6478823.6416,4437.6877,3.164042,0.000000,-0.000000
355,15,15,6478824.3388,4437.6877,3.164042,0.000000,0.000000
356,15,15,6478826.0176,4437.6877,3.164042,0.000000,0.000000
357,15,15,6478827.1642,4437.6877,3.164042,0.000000,0.000000
358,15,15,6478827.7996,4437.6877,3.164042,0.000000,-0.000000
359,15,15,6478828.3180,4437.6877,3.164042,0.000000,0.000000
360,15,15,6478829.0795,4437.6877,3.164042,0.000000,0.000000
361,15,15,6478830.1911,4437.6877,3.164042,0.000000,0.000000
362,15,15,6478852.3324,4437.6877,3.164044,0.007158,3.253764
363,15,15,6478855.1821,4437.6877,3.164044,0.006971,3.159514
364,15,15,6478857.3869,4437.6877,3.164044,0.007329,3.167103
365,15,15,6478860.3187,4437.6877,3.164044,0.013381,3.335396
366,15,15,6478937.0560,4437.6877,3.164049,0.000000,-0.000000
367,15,15,6478942.2409,4437.6877,3.164050,0.000000,0.000000
368,15,15,6478946.9212,4437.6877,3.164050,0.000000,0.000000
369,15,15,6478953.5011,4437.6877,3.164051,0.000000,0.000000
370,15,15,6478968.9606,4437.6877,3.164052,0.002303,3.249834
371,15,15,6478972.3131,4437.6877,3.164052,0.000000,0.000000
372,15,15,6479134.2089,4437.6877,3.164063,0.002431,2.959360
373,15,15,6479155.1901,4437.6877,3.164064,0.000799,2.740213
374,15,15,6479156.0662,4437.6877,3.164064,0.000000,0.000000
375,15,15,6479159.1932,4437.6877,3.164064,0.000000,-0.000000
376,15,15,6479167.7108,4437.6877,3.164065,0.000000,0.000000
377,15,15,6479167.9441,4437.6877,3.164065,0.000000,-0.000000
378,15,15,6479243.5534,4437.6877,3.164070,0.000000,0.000000
379,15,15,6479261.1760,4437.6877,3.164071,0.001312,3.207217
380,15,15,6479261.4171,4437.6877,3.164071,-0.000000,-0.000000
381,15,15,6479261.7726,4437.6877,3.164071,0.000000,0.000000
382,15,15,6479271.9607,4437.6877,3.164072,0.000000,0.000000
383,15,15,6479280.0026,4437.6877,3.164072,0.000465,3.084888
384,15,15,6479352.4653,4437.6877,3.164077,0.002120,3.069011
385,15,15,6479359.1809,4437.6877,3.164078,0.000000,0.000000
386,15,15,6479360.3802,4437.6877,3.164078,0.003203,3.738189
387,15,15,6479361.7776,4437.6877,3.164078,0.000000,0.000000
388,15,15,6479367.2102,4437.6877,3.164078,0.002169,3.262351
389,15,15,6479370.4614,4437.6877,3.164079,0.002032,3.177354
390,15,15,6479376.1477,4437.6877,3.164079,0.000000,-0.000000
391,15,15,6479381.7296,4437.6877,3.164079,0.001656,3.213723
392,15,15,6479383.5756,4437.6877,3.164079,0.000000,-0.000000
393,15,15,6479388.3190,4437.6877,3.164080,0.000000,-0.000000
394,15,15,6479390.7139,4437.6877,3.164080,0.004066,3.410790
395,15,15,6479391.2157,4437.6877,3.164080,0.000000,-0.000000
396,15,15,6479392.2508,4437.6877,3.164080,0.006147,3.091262
397,15,15,6479392.4042,4437.6877,3.164080,0.000000,0.000000
398,15,15,6479394.1275,4437.6877,3.164080,0.005367,3.199541
399,15,15,6479397.6822,4437.6877,3.164080,0.000000,0.000000
400,15,15,6479399.0635,4437.6877,3.164080,0.002757,3.247565
401,15,15,6479400.2424,4437.6877,3.164081,0.005307,3.352978
402,15,15,6479404.9157,4437.6877,3.164081,0.000000,0.000000
403,15,15,6479408.1396,4437.6877,3.164081,0.015196,3.302837
404,15,15,6479409.9885,4437.6877,3.164081,0.004976,3.215171
405,15,15,6479412.1236,4437.6877,3.164081,0.002256,3.173003
406,15,15,6479416.5243,4437.6877,3.164082,0.000000,0.000000
407,15,15,6479419.5480,4437.6877,3.164082,0.000000,-0.000000
408,15,15,6479421.1683,4437.6877,3.164082,0.014376,3.185108
409,15,15,6479433.4809,4437.6877,3.164083,0.000000,0.000000
410,15,15,6479434.6526,4437.6877,3.164083,0.000000,0.000000
411,15,15,6479439.5769,4437.6877,3.164083,0.005344,3.395277
412,15,15,6479448.7321,4437.6877,3.164084,0.000000,0.000000
413,15,15,6479455.4336,4437.6877,3.164084,0.004621,3.156894
