mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q
72,9,4,941.3062,957.1826,-1.780242,-0.000000,-0.000000,0.000000
73,9,4,947.2753,957.1826,-1.985041,-0.000000,0.000000,-0.000000
74,7,7,965.4288,967.0487,-2.775980,0.010894,0.007630,0.029391
75,6,8,978.1325,986.7808,-2.057290,0.000000,-0.000000,0.000000
76,6,8,982.5472,986.7808,-2.367520,0.037323,0.036268,0.038241
77,6,8,984.0448,986.7808,-2.557119,0.045119,0.042473,0.048995
78,10,1,997.6435,996.6468,-2.999944,0.029432,0.028382,0.031403
79,10,1,1000.2186,996.6468,-2.445647,0.014515,0.014082,0.015582
80,10,2,1011.6300,1026.2445,-1.846468,0.019862,0.017718,0.022383
81,10,2,1020.5902,1026.2445,-2.258874,0.008072,0.007333,-0.000465
82,10,2,1022.4703,1026.2445,-2.434428,0.000000,-0.000000,-0.000000
83,10,2,1023.8611,1026.2445,-2.634052,0.027523,0.025768,0.030520
84,5,9,1040.4461,1045.9762,-2.276788,0.000000,0.000000,-0.000000
85,5,9,1041.7655,1045.9762,-2.395175,0.033421,0.030631,0.038470
86,9,5,1056.3461,1045.9762,-2.003746,0.000000,0.000000,-0.000000
87,3,10,1062.1219,1075.5734,-1.902870,-0.000000,0.000000,0.000000
88,3,10,1074.5633,1075.5734,-3.027285,-0.000000,-0.000000,0.000000
89,10,3,1086.8183,1075.5734,-1.980685,0.000000,0.000000,-0.000000
90,10,3,1088.8844,1075.5734,-1.907429,-0.000000,-0.000000,0.000000
91,7,8,1098.9245,1115.0359,-1.840157,0.003309,0.002645,0.003017
92,7,8,1120.3648,1115.0359,-2.320645,0.001858,0.001221,0.003238
93,7,8,1120.5391,1115.0359,-2.306669,0.007626,0.005854,0.011037
94,7,8,1120.9626,1115.0359,-2.274477,-0.002805,-0.003274,0.009263
95,10,4,1137.4324,1144.6323,-2.201338,0.008120,0.005461,0.013353
96,6,9,1162.1295,1154.4978,-2.179771,0.022775,0.018271,0.033155
97,6,9,1168.8465,1154.4978,-1.905579,0.000000,0.000000,0.000000
98,6,9,1170.8247,1154.4978,-1.849489,0.024518,0.019852,0.034874
99,6,9,1171.9817,1154.4978,-1.819755,-0.003040,-0.011167,0.079232
100,6,9,1172.1459,1154.4978,-1.815694,0.000000,-0.000000,0.000000
101,1,11,1182.6582,1203.8243,-1.754923,0.028878,0.026834,0.029864
102,1,11,1186.4256,1203.8243,-1.840046,0.014509,0.012876,0.016349
103,1,11,1188.9757,1203.8243,-1.908878,0.000550,0.000379,0.000840
104,1,11,1196.8264,1203.8243,-2.235595,0.010500,0.008428,0.018104
105,1,11,1196.8742,1203.8243,-2.238571,0.013284,0.009860,0.016974
106,11,1,1215.0008,1203.8243,-2.032257,0.038404,0.036625,0.027907
107,2,11,1220.2122,1233.4198,-1.970287,0.002725,0.001982,0.004060
108,2,11,1227.0298,1233.4198,-2.285610,-0.000000,-0.000000,0.000000
109,2,11,1231.7159,1233.4198,-2.859661,0.013560,0.011465,0.011906
110,8,8,1249.3997,1263.0150,-1.967380,0.005703,0.003684,0.009755
111,8,8,1258.1356,1263.0150,-2.413045,0.032830,0.031676,-0.015751
112,8,8,1261.1503,1263.0150,-2.830791,0.024547,0.020450,0.032214
113,8,8,1270.8789,1263.0150,-2.205768,0.021366,0.014030,0.037164
114,7,9,1277.8764,1282.7449,-2.420744,0.001838,0.001795,0.001284
115,9,7,1292.2476,1282.7449,-2.130297,-0.004015,-0.006307,0.031427
116,9,7,1293.5803,1282.7449,-2.073296,0.030282,0.022622,0.045885
117,6,10,1326.1279,1341.9339,-1.928909,-0.003945,-0.004228,0.007711
118,6,10,1332.7311,1341.9339,-2.163811,0.000000,0.000000,-0.000000
119,4,11,1351.0703,1351.7986,-3.268620,0.003073,0.002664,0.000933
120,11,4,1357.7018,1351.7986,-2.359827,0.000493,0.000351,0.000796
121,11,4,1358.8145,1351.7986,-2.284832,0.000293,-0.000240,0.007089
122,11,4,1361.2435,1351.7986,-2.155715,0.013326,0.009627,0.021039
123,11,4,1375.1377,1351.7986,-1.762828,0.003981,0.003742,0.008238
124,11,4,1376.2947,1351.7986,-1.741815,0.025308,0.024652,0.020379
125,11,4,1386.9459,1351.7986,-1.585020,0.025714,0.024610,0.030335
126,11,4,1389.0106,1351.7986,-1.560229,0.003970,0.003755,0.004838
127,12,1,1400.5987,1430.7149,-1.676753,0.001698,0.001331,0.005056
128,12,1,1408.6263,1430.7149,-1.811384,0.026593,0.024726,0.011755
129,12,1,1423.5905,1430.7149,-2.302803,0.013039,0.009350,0.022462
130,12,1,1430.1964,1430.7149,-3.440758,0.000917,0.000805,0.001113
131,12,1,1430.4240,1430.7149,-3.691841,0.000473,0.000121,0.002447
132,9,8,1434.8155,1430.7149,-2.542703,0.003857,0.003226,0.005098
133,9,8,1435.5308,1430.7149,-2.472874,-0.000000,-0.000000,0.000000
134,5,11,1448.1152,1440.5793,-2.281400,0.002029,0.001463,0.003247
135,12,2,1456.2816,1460.3079,-2.559535,0.000000,0.000000,0.000000
136,7,10,1487.2767,1470.1722,-1.934258,-0.007458,-0.008517,0.014515
137,7,10,1489.4417,1470.1722,-1.882498,0.026047,0.025118,0.002433
138,12,3,1491.5259,1509.6289,-1.921120,0.019687,0.015633,0.025943
139,12,3,1505.1174,1509.6289,-2.524546,0.024614,0.019516,0.033264
140,3,12,1523.5228,1509.6289,-2.036048,0.000000,0.000000,0.000000
141,3,12,1528.3757,1509.6289,-1.905944,0.000000,0.000000,0.000000
142,6,11,1531.3379,1549.0851,-1.940946,0.001967,0.001546,0.002598
143,6,11,1538.7820,1549.0851,-2.177107,0.002775,0.002234,0.006059
144,6,11,1539.9724,1549.0851,-2.230430,0.005319,0.004014,0.017182
145,11,6,1556.8387,1549.0851,-2.300573,0.003418,0.002061,0.006386
146,12,4,1566.6060,1578.6768,-2.116557,-0.011992,-0.013299,0.030011
147,12,4,1567.1824,1578.6768,-2.137808,0.000000,0.000000,-0.000000
148,12,4,1572.9362,1578.6768,-2.439332,0.000000,0.000000,0.000000
149,12,4,1573.4814,1578.6768,-2.482671,-0.000000,-0.000000,0.000000
150,12,4,1574.1467,1578.6768,-2.542181,0.002854,0.002317,0.003756
151,12,4,1577.0109,1578.6768,-2.976648,-0.005132,-0.005979,0.017712
152,4,12,1585.8459,1578.6768,-2.342828,0.000000,0.000000,-0.000000
153,10,8,1625.7595,1618.1320,-2.326627,0.010078,0.008680,0.012813
154,10,8,1634.4406,1618.1320,-1.996595,0.020458,0.016270,0.029022
155,10,8,1640.5851,1618.1320,-1.857737,0.005153,0.003832,0.014288
156,12,5,1652.2432,1667.4501,-2.040014,0.010981,0.009202,0.013668
157,12,5,1658.8612,1667.4501,-2.288119,-0.002560,-0.003708,0.017801
158,2,13,1692.9392,1706.9039,-2.087177,0.001143,0.000513,0.005119
159,2,13,1698.8214,1706.9039,-2.324662,0.000000,-0.000000,-0.000000
160,13,2,1713.9729,1706.9039,-2.382850,-0.000750,-0.000957,0.002420
161,13,2,1725.7556,1706.9039,-1.956860,0.000000,-0.000000,-0.000000
162,13,2,1727.9172,1706.9039,-1.909716,0.021127,0.017186,0.028103
163,13,3,1740.5891,1756.2204,-2.050582,0.019453,0.016480,0.008922
164,13,3,1740.9069,1756.2204,-2.059503,0.002749,0.002408,0.003277
165,13,4,1817.2830,1825.2620,-2.359373,0.007608,0.005962,0.010385
166,13,4,1824.9057,1825.2620,-3.709482,0.003152,0.002528,0.003375
167,8,11,1830.3687,1825.2620,-2.553184,0.023078,0.022204,0.012704
168,8,11,1830.9512,1825.2620,-2.506275,0.026932,0.025778,0.018617
169,8,11,1832.4119,1825.2620,-2.407029,0.001118,0.000894,0.001540
170,8,11,1837.8339,1825.2620,-2.161925,0.001789,0.001651,0.002037
171,8,11,1838.8908,1825.2620,-2.126867,0.013059,0.011910,0.015181
172,8,11,1840.0608,1825.2620,-2.091099,-0.003242,-0.003511,0.004612
173,8,11,1850.3104,1825.2620,-1.862546,0.016868,0.015126,0.028177
174,8,11,1853.9373,1825.2620,-1.803818,0.000285,0.000245,0.000383
175,8,11,1859.4535,1825.2620,-1.727407,0.008999,0.008854,0.000064
176,7,12,1868.5968,1904.1646,-1.728648,0.010922,0.009217,0.012503
177,7,12,1872.6477,1904.1646,-1.781162,0.012710,0.011071,0.014183
178,7,12,1878.0473,1904.1646,-1.862776,-0.000000,-0.000000,0.000000
179,7,12,1881.9626,1904.1646,-1.933314,0.002240,0.001963,0.002469
180,7,12,1883.6419,1904.1646,-1.967470,-0.000000,-0.000000,0.000000
181,7,12,1884.3098,1904.1646,-1.981839,0.000000,0.000000,0.000000
182,7,12,1887.4820,1904.1646,-2.057441,0.000000,0.000000,0.000000
183,7,12,1902.7815,1904.1646,-3.138852,0.005188,0.004040,0.010964
184,13,5,1915.2257,1914.0272,-3.203309,0.000459,0.000406,0.000535
185,13,5,1916.2023,1914.0272,-2.944479,0.002456,0.002336,-0.001547
186,13,5,1920.0058,1914.0272,-2.505352,-0.000195,-0.000205,0.000233
187,13,5,1926.7453,1914.0272,-2.177526,0.003371,0.002863,0.004334
188,1,14,1932.1638,1943.6150,-2.229762,0.008829,0.007528,0.011959
189,14,1,1945.7187,1943.6150,-2.965618,0.004188,0.003669,0.005027
190,14,1,1951.9602,1943.6150,-2.367169,0.011726,0.010235,0.014412
191,10,10,1958.4137,1973.2024,-2.125242,0.001367,0.001140,0.001660
192,10,10,1972.2998,1973.2024,-3.339690,0.019011,0.015769,0.024602
193,10,10,1973.1911,1973.2024,-5.243150,0.000000,0.000000,0.000000
194,9,11,1984.0695,1992.9272,-2.352173,0.011999,0.010280,0.014321
195,9,11,1989.9004,1992.9272,-2.818508,-0.000000,-0.000000,0.000000
196,9,11,1997.1766,1992.9272,-2.671156,0.000666,-0.001184,0.030965
197,6,13,2023.8664,2022.5141,-3.174809,-0.000853,-0.002745,0.007420
198,6,13,2034.1490,2022.5141,-2.240126,0.002700,0.003568,0.003421
199,6,13,2036.0562,2022.5141,-2.174205,0.001631,0.001334,0.002183
200,8,12,2043.6159,2052.1006,-2.383563,0.000000,0.000000,0.000000
201,12,8,2055.6973,2052.1006,-2.756292,0.000000,0.000000,0.000000
202,14,4,2077.4953,2091.5489,-2.172681,0.003446,0.001623,0.020624
203,4,14,2100.9748,2091.5489,-2.346146,0.007114,0.006503,0.008324
204,4,14,2107.4055,2091.5489,-2.120257,0.002119,0.001665,0.002970
205,13,7,2128.6444,2150.7202,-1.988667,0.026598,0.023748,0.013809
206,13,7,2129.1534,2150.7202,-1.998799,0.000635,0.000517,0.000796
207,7,13,2156.9870,2150.7202,-2.535535,0.003605,0.003915,-0.002602
208,7,13,2158.9325,2150.7202,-2.418116,0.000495,0.000416,0.000628
209,11,10,2170.0460,2180.3053,-2.327400,0.020493,0.017628,0.003834
210,5,14,2194.9924,2180.3053,-2.171582,0.000913,0.000787,0.001140
211,9,12,2212.2010,2219.7517,-2.468314,0.009627,0.008252,0.011845
212,1,15,2239.1951,2229.6132,-2.366778,0.003464,0.002777,0.005488
213,2,15,2271.6161,2259.1975,-2.259883,0.000612,0.000414,0.001873
214,2,15,2271.9075,2259.1975,-2.249810,0.000000,0.000000,0.000000
215,14,6,2282.8341,2288.7815,-2.585276,0.009749,0.007555,0.013064
216,8,13,2298.8191,2298.6428,-4.115097,0.002914,0.003321,-0.001269
217,3,15,2311.6157,2308.5040,-2.870336,0.005019,0.003930,0.005161
218,15,4,2354.1267,2377.5315,-2.006820,0.002558,0.002022,0.001795
219,15,4,2354.3493,2377.5315,-2.010970,0.000000,0.000000,0.000000
220,7,14,2427.6984,2416.9751,-2.352942,0.003716,0.003147,0.004628
221,7,14,2430.7703,2416.9751,-2.243542,0.006464,0.005462,0.010335
222,9,13,2467.4219,2466.2787,-3.333903,0.000000,0.000000,-0.000000
223,9,13,2482.0910,2466.2787,-2.193045,0.000000,0.000000,0.000000
224,14,8,2548.7081,2564.8831,-2.200221,0.001075,0.000895,0.002714
225,14,8,2548.8478,2564.8831,-2.203988,0.000181,0.000051,0.001611
226,14,8,2548.9905,2564.8831,-2.207872,0.000920,0.000891,0.000937
227,14,8,2549.2376,2564.8831,-2.214676,0.000579,0.000560,0.000590
228,14,8,2553.7254,2564.8831,-2.361491,0.000439,0.000431,0.000443
229,14,8,2554.0690,2564.8831,-2.375077,0.000663,0.000652,0.000670
230,14,8,2555.4390,2564.8831,-2.433904,-0.001110,-0.001371,0.002107
231,14,8,2555.7006,2564.8831,-2.446104,0.002053,0.002263,-0.000943
232,14,8,2560.3513,2564.8831,-2.752793,0.002727,0.003077,-0.001705
233,14,8,2560.9790,2564.8831,-2.817543,-0.002023,-0.002411,0.003121
234,14,8,2561.1604,2564.8831,-2.838210,0.011205,0.011283,0.011154
235,14,8,2561.3710,2564.8831,-2.863492,0.001401,0.001412,0.001392
236,8,14,2565.5719,2564.8831,-3.570976,0.005161,0.005162,0.005209
237,8,14,2566.0749,2564.8831,-3.332875,0.000776,0.000773,0.000787
238,8,14,2568.1796,2564.8831,-2.891021,0.001427,0.000194,0.012895
239,8,14,2568.4404,2564.8831,-2.857951,0.005910,0.006553,-0.003097
240,15,6,2570.2543,2574.7434,-2.758579,0.009565,0.009401,0.009151
241,15,6,2570.2566,2574.7434,-2.758800,0.003102,0.003010,0.002749
242,15,6,2570.2979,2574.7434,-2.762813,0.015284,0.015175,0.015398
243,15,6,2570.3620,2574.7434,-2.769119,0.000000,0.000000,0.000000
244,15,6,2570.5243,2574.7434,-2.785516,0.006940,0.006911,0.006974
245,15,6,2570.6870,2574.7434,-2.802597,0.002521,0.002491,0.002553
246,15,6,2573.2329,2574.7434,-3.231601,0.001460,0.003594,0.001356
247,15,6,2573.4164,2574.7434,-3.287877,-0.000000,0.000000,-0.000000
248,6,15,2578.2341,2574.7434,-2.867821,0.001597,0.001432,0.001837
249,6,15,2578.4159,2574.7434,-2.845772,0.000000,0.000000,0.000000
250,6,15,2579.1859,2574.7434,-2.763104,0.004722,0.003381,0.010419
251,6,15,2582.4487,2574.7434,-2.523942,0.010463,0.010189,0.010952
252,6,15,2583.6173,2574.7434,-2.462618,0.002161,0.002086,0.002292
253,12,11,2594.6743,2614.1840,-2.127083,0.012571,0.012220,0.009650
254,12,11,2595.2909,2614.1840,-2.141033,0.000000,0.000000,-0.000000
255,12,11,2602.2013,2614.1840,-2.338780,0.008134,0.007553,0.008174
256,12,11,2604.3015,2614.1840,-2.422467,0.015240,0.014871,0.010267
257,11,12,2622.0395,2614.1840,-2.522166,0.000000,0.000000,-0.000000
258,13,10,2634.1818,2653.6241,-2.135092,0.000523,0.000491,0.000547
259,13,10,2634.2320,2653.6241,-2.136213,0.001456,0.001402,0.001486
260,13,10,2645.3006,2653.6241,-2.503531,0.004974,0.004775,0.005193
261,10,13,2669.7441,2653.6241,-2.216475,0.003935,0.003338,0.004889
262,10,13,2674.9488,2653.6241,-2.094958,-0.004805,-0.004907,0.008719
263,15,7,2684.5779,2702.9234,-2.168303,0.002524,0.002364,0.002654
264,15,7,2697.7427,2702.9234,-2.717446,0.000374,0.000356,0.000398
265,14,9,2722.1543,2732.5026,-2.421693,0.010533,0.011172,0.006982
266,14,9,2731.4117,2732.5026,-3.398802,0.005394,0.004944,0.006071
267,9,14,2741.8814,2732.5026,-2.464411,0.001300,0.001168,0.001498
268,9,14,2759.2484,2732.5026,-2.009303,0.000000,-0.000000,0.000000
269,9,14,2760.3154,2732.5026,-1.992315,0.001734,0.001644,0.001937
270,9,14,2777.6696,2732.5026,-1.781739,0.000947,0.000856,0.001152
271,12,12,2811.6959,2840.9567,-1.987179,-0.000000,0.000000,0.000000
272,12,12,2812.2948,2840.9567,-1.996160,-0.000000,0.000000,-0.000000
273,12,12,2813.2124,2840.9567,-2.010291,0.006932,0.006080,0.007779
274,12,12,2818.8015,2840.9567,-2.107990,0.000000,0.000000,-0.000000
275,12,12,2837.0697,2840.9567,-2.863858,-0.000000,-0.000000,0.000000
276,11,13,2877.3897,2860.6751,-2.233373,0.001145,0.001017,0.001346
277,14,10,2890.3486,2919.8296,-1.995815,0.004050,0.003910,0.001728
278,14,10,2912.6366,2919.8296,-2.608447,0.008310,0.007655,0.012931
279,10,14,2922.9790,2919.8296,-2.967140,0.003924,0.003118,0.005068
280,10,14,2938.7310,2919.8296,-2.188863,0.003121,0.002633,0.002436
281,10,14,2949.6972,2919.8296,-1.990158,0.006330,0.005745,0.007432
282,9,15,2973.3287,3018.4176,-1.825710,0.005719,0.004895,0.006391
283,9,15,2981.5231,3018.4176,-1.912817,-0.000000,-0.000000,0.000000
284,9,15,3017.4180,3018.4176,-3.479955,0.009373,0.008576,0.010362
285,15,9,3036.1132,3018.4176,-2.231916,0.009385,0.007614,0.006374
286,13,12,3079.2516,3087.4271,-2.577080,0.000000,0.000000,-0.000000
287,13,12,3080.8350,3087.4271,-2.670573,0.000000,0.000000,0.000000
288,14,11,3118.5407,3126.8603,-2.575004,0.006572,0.005884,0.007352
289,11,14,3141.2518,3126.8603,-2.337002,0.002736,0.002622,0.001228
290,15,15,80640.8086,4437.6877,1.234816,0.000000,0.000000,0.000000
291,15,15,80640.8086,4437.6877,1.234816,0.000000,0.000000,0.000000
292,15,15,80642.0616,4437.6877,1.234823,0.000000,-0.000000,0.000000
293,15,15,80642.0640,4437.6877,1.234823,0.000000,0.000000,0.000000
294,15,15,80642.0642,4437.6877,1.234823,0.000000,0.000000,0.000000
295,15,15,80642.0643,4437.6877,1.234823,0.000000,0.000000,0.000000
296,15,15,80643.3524,4437.6877,1.234831,0.000000,0.000000,0.000000
297,15,15,80643.3524,4437.6877,1.234831,0.000000,0.000000,0.000000
298,15,15,80646.3525,4437.6877,1.234848,0.000000,0.000000,0.000000
299,15,15,80646.3598,4437.6877,1.234848,0.000000,-0.000000,-0.000000
300,15,15,80646.3631,4437.6877,1.234848,0.000000,0.000000,0.000000
301,15,15,80646.3680,4437.6877,1.234848,0.000000,0.000000,0.000000
302,15,15,80650.4067,4437.6877,1.234871,0.000000,0.000000,0.000000
303,15,15,80650.4075,4437.6877,1.234871,0.000000,0.000000,0.000000
304,15,15,80650.6729,4437.6877,1.234872,0.000000,0.000000,0.000000
305,15,15,80650.6738,4437.6877,1.234872,0.000000,0.000000,0.000000
306,15,15,80663.3428,4437.6877,1.234944,0.000000,0.000000,0.000000
307,15,15,80663.4974,4437.6877,1.234945,-0.000000,-0.000000,-0.000000
308,15,15,80663.6820,4437.6877,1.234946,0.000000,0.000000,0.000000
309,15,15,80663.8790,4437.6877,1.234947,0.000000,0.000000,0.000000
310,15,15,80668.5205,4437.6877,1.234974,0.000000,0.000000,0.000000
311,15,15,80668.7541,4437.6877,1.234975,0.000000,0.000000,0.000000
312,15,15,80672.0813,4437.6877,1.234994,-0.000000,-0.000000,-0.000000
313,15,15,80672.8580,4437.6877,1.234999,0.000000,0.000000,0.000000
314,15,15,80675.6371,4437.6877,1.235014,-0.000000,0.000000,0.000000
315,15,15,80677.6427,4437.6877,1.235026,0.000000,0.000000,0.000000
316,15,15,80679.0061,4437.6877,1.235034,0.000000,0.000000,0.000000
317,15,15,80681.9927,4437.6877,1.235051,0.000000,0.000000,0.000000
318,15,15,80684.4302,4437.6877,1.235065,-0.000000,0.000000,-0.000000
319,15,15,80688.2801,4437.6877,1.235086,0.000000,0.000000,0.000000
320,15,15,80689.8977,4437.6877,1.235096,-0.000000,-0.000000,0.000000
321,15,15,80694.5588,4437.6877,1.235122,0.000000,0.000000,0.000000
322,15,15,80697.2335,4437.6877,1.235137,-0.000000,0.000000,0.000000
323,15,15,80702.4740,4437.6877,1.235167,0.000000,0.000000,0.000000
324,15,15,80704.9843,4437.6877,1.235182,0.000000,0.000000,0.000000
325,15,15,80710.3883,4437.6877,1.235212,0.000000,0.000000,0.000000
326,15,15,80715.4423,4437.6877,1.235241,0.000000,0.000000,0.000000
327,15,15,80720.9814,4437.6877,1.235273,0.000000,0.000000,0.000000
328,15,15,80726.2731,4437.6877,1.235303,0.000000,0.000000,0.000000
329,15,15,80733.3205,4437.6877,1.235343,0.000000,0.000000,0.000000
330,15,15,80737.2146,4437.6877,1.235365,0.000000,0.000000,-0.000000
331,15,15,80745.2994,4437.6877,1.235411,0.000000,0.000000,0.000000
332,15,15,80751.0105,4437.6877,1.235444,0.000000,0.000000,-0.000000
333,15,15,80758.8860,4437.6877,1.235488,0.000000,0.000000,0.000000
334,15,15,80767.4841,4437.6877,1.235537,0.000000,0.000000,0.000000
335,15,15,80777.8614,4437.6877,1.235596,0.000000,0.000000,0.000000
336,15,15,80780.1463,4437.6877,1.235609,0.000000,0.000000,0.000000
337,15,15,80793.2403,4437.6877,1.235684,0.000000,0.000000,0.000000
338,15,15,80795.7125,4437.6877,1.235698,-0.000000,0.000000,-0.000000
339,15,15,80806.2805,4437.6877,1.235758,0.000000,0.000000,0.000000
340,15,15,80811.6973,4437.6877,1.235789,-0.000000,0.000000,0.000000
341,15,15,80816.0655,4437.6877,1.235814,0.000000,0.000000,0.000000
342,15,15,80868.9957,4437.6877,1.236115,0.000000,0.000000,0.000000
343,15,15,80870.6477,4437.6877,1.236124,0.000000,0.000000,0.000000
344,15,15,80890.6497,4437.6877,1.236238,0.000000,0.000000,0.000000
345,15,15,80893.7528,4437.6877,1.236255,0.000000,0.000000,0.000000
346,15,15,80916.2543,4437.6877,1.236383,-0.000000,0.000000,0.000000
347,15,15,80921.9089,4437.6877,1.236415,0.000000,-0.000000,0.000000
348,15,15,80929.4393,4437.6877,1.236458,0.000000,0.000000,0.000000
349,15,15,80934.1696,4437.6877,1.236485,0.000000,0.000000,0.000000
350,15,15,80969.6386,4437.6877,1.236686,-0.000000,0.000000,0.000000
351,15,15,80972.4820,4437.6877,1.236702,0.000000,0.000000,-0.000000
352,15,15,80984.5547,4437.6877,1.236771,-0.000000,0.000000,0.000000
353,15,15,80989.0092,4437.6877,1.236796,0.000000,0.000000,0.000000
354,15,15,80993.9393,4437.6877,1.236824,0.000000,0.000000,0.000000
355,15,15,80996.9201,4437.6877,1.236841,-0.000000,0.000000,0.000000
