mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q
111,12,1,1412.8664,1430.7149,-1.903951,-0.123671,-0.123609,0.138117
112,12,1,1413.7592,1430.7149,-1.926236,-0.105342,-0.105524,0.118915
113,12,1,1421.0673,1430.7149,-2.171133,0.000000,-0.000000,-0.000000
114,12,1,1424.4600,1430.7149,-2.359330,0.007694,0.007161,0.008411
115,12,1,1427.2049,1430.7149,-2.610246,0.007487,0.007049,0.008182
116,9,8,1431.7890,1430.7149,-3.124500,0.017325,0.014882,0.014295
117,11,5,1437.0894,1440.5793,-2.615723,0.000000,0.000000,-0.000000
118,5,11,1441.7782,1440.5793,-3.079735,-0.000000,0.000000,0.000000
119,12,2,1450.4990,1460.3079,-2.172822,-0.000000,-0.000000,0.000000
120,12,2,1456.7033,1460.3079,-2.607583,0.000000,0.000000,0.000000
121,12,2,1457.8139,1460.3079,-2.767544,0.003998,0.003817,0.004311
122,10,7,1468.6670,1470.1722,-2.989781,0.006575,0.004678,0.010888
123,10,7,1469.5012,1470.1722,-3.340614,-0.006215,-0.008311,0.023796
124,7,10,1486.5374,1470.1722,-1.953448,0.013959,0.013032,0.016400
125,12,3,1506.0884,1509.6289,-2.629808,0.012987,0.009977,0.027490
126,12,3,1509.2048,1509.6289,-3.551419,0.001020,0.000763,0.001463
127,3,12,1509.7089,1509.6289,-4.275747,0.027124,0.023912,0.033422
128,3,12,1518.6160,1509.6289,-2.225255,0.005469,0.004024,0.007799
129,3,12,1527.5376,1509.6289,-1.925808,0.012657,0.009966,0.021720
130,6,11,1532.6902,1549.0851,-1.975367,0.011656,0.008456,0.017183
131,11,6,1554.1357,1549.0851,-2.486733,0.011568,0.009064,0.016321
132,11,6,1555.4952,1549.0851,-2.383211,0.002073,-0.011519,0.125764
133,11,6,1562.9925,1549.0851,-2.046829,-0.000000,-0.000000,0.000000
134,4,12,1578.7966,1578.6768,-4.119751,0.008775,0.004216,0.028976
135,9,9,1589.3040,1598.4045,-2.244625,0.000149,0.000110,0.000218
136,9,9,1606.0753,1598.4045,-2.318845,0.002287,0.001648,0.003576
137,9,9,1606.2846,1598.4045,-2.307151,0.007445,0.005045,0.012401
138,8,10,1608.4962,1618.1320,-2.225130,0.002079,0.001857,-0.001241
139,8,10,1614.3766,1618.1320,-2.634363,0.002216,-0.002496,0.041723
140,10,8,1627.6583,1618.1320,-2.230086,0.001812,0.001357,0.002799
141,10,8,1630.9839,1618.1320,-2.100045,0.005757,0.001165,0.025443
142,10,8,1639.1227,1618.1320,-1.886986,0.000000,0.000000,0.000000
143,10,8,1639.3322,1618.1320,-1.882673,0.000000,0.000000,-0.000000
144,10,8,1642.1823,1618.1320,-1.827893,0.002649,0.001782,0.004825
145,12,5,1649.7904,1667.4501,-1.975069,0.029737,0.024781,0.044576
146,12,5,1653.6643,1667.4501,-2.082623,0.000918,0.000378,0.008856
147,12,5,1664.0630,1667.4501,-2.692230,0.000253,0.000233,-0.000145
148,1,13,1672.7342,1677.3136,-2.563811,0.027942,0.025860,0.024797
149,1,13,1674.5477,1677.3136,-2.782787,0.030151,0.028341,0.023496
150,13,1,1683.0837,1677.3136,-2.463434,0.002560,0.001846,0.004141
151,13,1,1686.6112,1677.3136,-2.256243,0.004556,0.003364,0.006577
152,13,1,1686.8121,1677.3136,-2.246959,0.003949,0.002814,0.006209
153,2,13,1698.8790,1706.9039,-2.327767,0.019774,0.016977,0.030718
154,2,13,1700.0612,1706.9039,-2.396983,0.007842,0.005423,0.012271
155,13,2,1709.5649,1706.9039,-2.807166,0.002848,0.001811,0.005290
156,13,2,1717.0976,1706.9039,-2.223879,-0.001211,-0.001506,0.007928
157,13,2,1719.0392,1706.9039,-2.148160,0.001393,0.000962,0.002453
158,13,3,1740.5277,1756.2204,-2.048880,0.021713,0.015798,0.036694
159,13,3,1748.7169,1756.2204,-2.369311,0.012379,0.008930,0.018559
160,13,3,1754.6694,1756.2204,-3.053968,0.011384,0.010204,0.003251
161,6,12,1769.3180,1775.9468,-2.427996,0.017226,0.012865,0.025163
162,12,6,1776.0599,1775.9468,-4.195963,0.000000,0.000000,0.000000
163,9,10,1781.7354,1785.8099,-2.641761,0.000686,0.000475,0.001389
164,10,9,1799.4951,1785.8099,-2.115583,-0.000141,-0.000400,0.003406
165,10,9,1803.5373,1785.8099,-2.003190,0.003425,0.002621,0.005158
166,13,4,1808.3634,1825.2620,-2.033473,0.010135,0.006654,0.016368
167,13,4,1814.1155,1825.2620,-2.214187,0.021726,0.015275,0.031786
168,13,4,1817.4036,1825.2620,-2.365992,0.004414,0.003073,0.006704
169,7,12,1867.7666,1904.1646,-1.718627,0.004493,0.002860,0.013514
170,7,12,1869.2257,1904.1646,-1.736396,0.006377,0.004401,0.009908
171,7,12,1873.2635,1904.1646,-1.789731,-0.000556,-0.000689,0.005402
172,7,12,1875.1053,1904.1646,-1.816420,0.000562,0.000515,0.002010
173,7,12,1877.0448,1904.1646,-1.846418,0.000067,0.000049,0.000096
174,7,12,1877.7403,1904.1646,-1.857702,-0.000516,-0.000523,0.002042
175,7,12,1882.5743,1904.1646,-1.945447,0.017014,0.010681,0.037535
176,7,12,1884.1538,1904.1646,-1.978442,0.001643,0.001511,0.001762
177,7,12,1887.8054,1904.1646,-2.065943,0.007056,0.006328,0.008038
178,12,7,1905.6815,1904.1646,-3.098738,0.005409,0.004173,0.010585
179,12,7,1906.4822,1904.1646,-2.914660,0.000451,0.000303,0.000782
180,12,7,1907.3273,1904.1646,-2.779646,0.006396,0.006125,0.003321
181,5,13,1910.8631,1914.0272,-2.781699,0.026303,0.020279,0.037900
182,13,5,1918.8794,1914.0272,-2.596015,-0.003790,-0.003754,0.004294
183,1,14,1933.7473,1943.6150,-2.294395,0.000590,0.000523,0.000697
184,14,1,1954.7383,1943.6150,-2.242376,0.014659,0.010490,0.023378
185,14,1,1955.4900,1943.6150,-2.213976,0.005333,0.004136,0.007790
186,14,1,1956.0673,1943.6150,-2.193361,0.034227,0.027994,0.054233
187,10,10,1965.0226,1973.2024,-2.382432,0.008020,0.006617,0.010421
188,2,14,1981.9474,1973.2024,-2.353410,0.016319,0.010791,0.035384
189,9,11,1989.7832,1992.9272,-2.802009,0.000000,0.000000,0.000000
190,9,11,1997.9098,1992.9272,-2.602028,-0.000000,-0.000000,-0.000000
191,6,13,2024.1418,2022.5141,-3.094305,0.019740,0.015568,0.027716
192,6,13,2024.5524,2022.5141,-2.996608,0.017358,0.014825,0.022191
193,6,13,2027.3186,2022.5141,-2.624242,0.049473,0.040347,0.037985
194,6,13,2030.1037,2022.5141,-2.425670,-0.001483,-0.002078,0.011431
195,8,12,2039.4196,2052.1006,-2.209046,0.001764,0.001132,0.003027
196,12,8,2052.5514,2052.1006,-3.658199,0.001123,0.000787,0.001811
197,12,8,2070.7568,2052.1006,-2.041376,-0.000000,-0.000000,0.000000
198,12,8,2071.3075,2052.1006,-2.028741,0.000000,0.000000,0.000000
199,14,4,2083.7017,2091.5489,-2.425757,-0.000000,-0.000000,0.000000
200,14,4,2084.6627,2091.5489,-2.482489,0.002866,0.002529,0.003305
201,4,14,2094.0609,2091.5489,-2.920445,-0.000000,-0.000000,0.000000
202,4,14,2098.0468,2091.5489,-2.507690,0.021068,0.020160,-0.008835
203,4,14,2112.0340,2091.5489,-2.009028,-0.004308,-0.004595,0.007743
204,4,14,2112.6058,2091.5489,-1.997073,0.014018,0.010838,0.020917
205,4,14,2116.2265,2091.5489,-1.928164,-0.003347,-0.006929,0.028858
206,4,14,2120.2780,2091.5489,-1.862146,0.010272,0.008323,0.014856
207,13,7,2130.3735,2150.7202,-2.024091,0.022480,0.017449,0.027195
208,13,7,2131.2802,2150.7202,-2.043889,0.016457,0.014013,0.019791
209,13,7,2132.3857,2150.7202,-2.069316,0.001431,0.000774,0.004832
210,13,7,2141.3341,2150.7202,-2.360102,0.015336,0.013671,0.017832
211,5,14,2186.7956,2180.3053,-2.526253,0.006033,0.004125,0.010025
212,5,14,2188.1230,2180.3053,-2.445442,0.016955,0.012631,0.025659
213,5,14,2189.4554,2180.3053,-2.377093,0.008125,0.006058,0.012370
214,5,14,2192.1595,2180.3053,-2.264646,0.000000,0.000000,0.000000
215,9,12,2200.9623,2219.7517,-2.072392,0.001434,0.000987,0.002678
216,9,12,2214.2557,2219.7517,-2.606256,-0.000803,-0.000936,0.001779
217,15,2,2246.2955,2259.1975,-2.243295,0.001258,0.000963,0.001803
218,15,2,2252.0595,2259.1975,-2.500374,0.001518,0.000384,0.008399
219,2,15,2273.3232,2259.1975,-2.203947,0.009135,0.007573,0.008321
220,14,6,2280.4550,2288.7815,-2.439140,0.001036,0.000665,0.001777
221,14,6,2286.3865,2288.7815,-2.980299,0.000482,0.000362,0.000708
222,6,14,2289.1031,2288.7815,-3.852282,0.001119,0.000636,0.004452
223,15,3,2308.0762,2308.5040,-3.732037,0.013776,0.010547,0.024733
224,15,4,2343.0179,2377.5315,-1.838135,-0.003495,-0.006557,0.035046
225,15,4,2351.8619,2377.5315,-1.966707,0.007038,0.006293,0.009539
226,15,4,2352.1476,2377.5315,-1.971567,0.002127,0.001899,0.004438
227,15,4,2357.1959,2377.5315,-2.067868,0.026412,0.023772,0.028926
228,15,4,2359.1078,2377.5315,-2.110748,0.003567,0.003199,0.003934
229,15,4,2360.2272,2377.5315,-2.137971,-0.000337,-0.001683,0.013344
230,15,4,2370.7448,2377.5315,-2.544464,-0.022489,-0.022669,0.033954
231,15,4,2371.7395,2377.5315,-2.613296,-0.017282,-0.017250,0.023001
232,4,15,2378.3541,2377.5315,-3.460966,0.006444,0.005342,0.008312
233,11,11,2391.3459,2387.3925,-2.780952,0.014951,0.010492,0.056452
234,11,11,2395.4439,2387.3925,-2.472053,-0.000000,-0.000000,-0.000000
235,11,11,2395.5639,2387.3925,-2.465625,0.016978,0.013477,0.023734
236,10,12,2403.4482,2407.1142,-2.817298,-0.008351,-0.008501,0.011369
237,14,7,2412.6982,2416.9751,-2.752147,0.004093,0.002257,0.009881
238,14,7,2414.7238,2416.9751,-3.030838,0.000073,0.000060,0.000095
239,14,7,2415.4256,2416.9751,-3.193098,0.000299,0.000242,0.000395
240,7,14,2421.4845,2416.9751,-2.729152,0.014056,0.011414,0.018133
241,7,14,2422.5706,2416.9751,-2.635432,0.012345,0.012282,0.000019
242,7,14,2428.1448,2416.9751,-2.335229,0.004123,0.003432,0.005232
243,7,14,2432.1459,2416.9751,-2.202261,0.001900,0.001806,-0.000307
244,5,15,2444.2100,2466.2787,-2.048267,0.017183,0.014485,0.020345
245,5,15,2450.8823,2466.2787,-2.204623,0.017421,0.014234,0.008660
246,5,15,2461.5871,2466.2787,-2.720723,0.000872,0.000763,0.001045
247,9,13,2480.9307,2466.2787,-2.226145,0.009020,0.007546,0.008781
248,9,13,2488.1412,2466.2787,-2.052341,0.006947,0.005783,0.009082
249,9,13,2488.5515,2466.2787,-2.044266,0.019377,0.016110,0.025331
250,9,13,2491.3310,2466.2787,-1.993193,0.004369,0.002682,0.018360
251,9,13,2504.6769,2466.2787,-1.807730,0.016428,0.013686,0.028753
252,9,13,2504.8350,2466.2787,-1.805946,-0.002137,-0.002408,0.006131
253,9,13,2510.3687,2466.2787,-1.747702,0.006105,0.004858,0.008895
254,14,8,2533.0384,2564.8831,-1.906030,0.005674,0.003704,0.011545
255,14,8,2544.8313,2564.8831,-2.106913,0.000000,-0.000000,-0.000000
256,14,8,2555.3994,2564.8831,-2.432086,-0.004265,-0.006418,0.021488
257,8,14,2565.8673,2564.8831,-3.415984,0.013315,0.011096,0.016847
258,15,6,2570.1274,2574.7434,-2.746473,-0.001323,-0.001633,0.001803
259,6,15,2584.6530,2574.7434,-2.414677,0.001850,0.001458,0.002566
260,6,15,2584.7513,2574.7434,-2.410391,0.004827,0.003964,0.006349
261,6,15,2593.0358,2574.7434,-2.148463,-0.000905,-0.001801,0.016212
262,12,11,2604.5754,2614.1840,-2.434675,0.003530,0.002810,0.002275
263,12,11,2613.7622,2614.1840,-3.792172,-0.000000,0.000000,0.000000
264,10,13,2655.9306,2653.6241,-3.060899,0.000010,-0.000079,0.000394
265,10,13,2659.6823,2653.6241,-2.641497,-0.000000,0.000000,0.000000
266,10,13,2672.6380,2653.6241,-2.144769,0.005683,0.004511,0.007849
267,10,13,2672.9561,2653.6241,-2.137563,-0.000000,-0.000000,0.000000
268,15,7,2693.1211,2702.9234,-2.440506,0.015199,0.012667,0.019064
269,7,15,2703.9826,2702.9234,-3.406863,0.005068,0.004755,0.008496
270,14,9,2725.4223,2732.5026,-2.586512,-0.000753,-0.000832,0.002968
271,14,9,2726.6854,2732.5026,-2.671852,0.000034,0.000027,0.000046
272,9,14,2759.8850,2732.5026,-1.999088,0.011392,0.009117,0.016059
273,9,14,2775.6730,2732.5026,-1.801374,-0.007104,-0.007389,0.011948
274,9,14,2780.9504,2732.5026,-1.751286,-0.003447,-0.005673,0.019770
275,12,12,2786.8043,2840.9567,-1.719847,0.013679,0.011097,0.016632
276,12,12,2804.2103,2840.9567,-1.888251,-0.000961,-0.003004,0.036378
277,12,12,2811.1984,2840.9567,-1.979857,0.004500,0.003447,0.006035
278,12,12,2844.4293,2840.9567,-2.912807,0.000106,0.000083,0.000146
279,14,10,2900.9048,2919.8296,-2.188325,0.000000,0.000000,0.000000
280,14,10,2903.6561,2919.8296,-2.256553,0.001356,0.001092,0.001770
281,14,10,2918.7282,2919.8296,-3.423408,0.000355,0.000393,-0.000178
282,10,14,2929.3748,2919.8296,-2.485574,0.000523,0.000483,0.000578
283,10,14,2929.5311,2919.8296,-2.478518,0.001394,0.001288,0.001544
284,10,14,2929.6470,2919.8296,-2.473363,0.001095,0.000985,0.001601
285,10,14,2930.7590,2919.8296,-2.426762,0.000179,0.000145,0.000141
286,10,14,2935.7874,2919.8296,-2.262384,-0.000226,-0.000308,0.002012
287,10,14,2936.6965,2919.8296,-2.238322,0.002578,0.002266,0.003117
288,10,14,2937.6111,2919.8296,-2.215390,0.001646,0.001646,-0.001286
289,10,14,2938.2416,2919.8296,-2.200258,0.000491,0.000444,0.000569
290,10,14,2939.3992,2919.8296,-2.173776,0.002199,0.001892,0.002749
291,10,14,2940.4848,2919.8296,-2.150328,0.017300,0.015184,0.021314
292,10,14,2944.9606,2919.8296,-2.065149,-0.013336,-0.015527,0.039379
293,10,14,2952.3765,2919.8296,-1.952849,0.000480,0.000440,0.000558
294,10,14,2952.7769,2919.8296,-1.947539,0.004045,0.003439,0.010406
295,10,14,2954.1217,2919.8296,-1.930164,0.001246,0.001151,0.001437
296,10,14,2956.3263,2919.8296,-1.903104,-0.001187,-0.001282,0.002500
297,10,14,2958.5691,2919.8296,-1.877204,0.000778,0.000778,0.000645
298,9,15,2969.8463,3018.4176,-1.793399,0.000115,0.000101,0.000125
299,9,15,2974.9028,3018.4176,-1.841142,0.006241,0.005591,0.006652
300,9,15,2978.7069,3018.4176,-1.880872,0.002164,0.001932,0.003725
301,9,15,2989.9736,3018.4176,-2.025787,0.008469,0.007087,0.004838
302,9,15,3000.3491,3018.4176,-2.222858,0.002354,0.002084,0.001405
303,9,15,3001.2074,3018.4176,-2.243992,0.000145,0.000126,0.000169
304,9,15,3007.4101,3018.4176,-2.438091,0.005159,0.004637,0.005814
305,9,15,3011.6789,3018.4176,-2.651199,0.005180,0.004588,0.005741
306,9,15,3018.3435,3018.4176,-4.609610,0.007367,0.006345,0.008887
307,15,9,3037.9923,3018.4176,-2.188086,0.000241,0.000218,0.000278
308,15,9,3046.5206,3018.4176,-2.031027,0.002025,0.001057,0.010767
309,15,9,3047.2570,3018.4176,-2.019794,0.016688,0.015837,0.004447
310,13,12,3062.7152,3087.4271,-2.096690,0.003876,0.003621,-0.001718
311,13,12,3070.3690,3087.4271,-2.257667,0.008632,0.007506,0.010135
312,13,12,3081.0845,3087.4271,-2.687331,0.001636,0.001341,0.002101
313,12,13,3089.6146,3087.4271,-3.149659,0.004210,0.003928,-0.002848
314,12,13,3089.8736,3087.4271,-3.101050,-0.002371,-0.002536,0.004119
315,12,13,3093.6123,3087.4271,-2.698245,0.000681,0.000600,0.000801
316,12,13,3097.2963,3087.4271,-2.495317,0.003922,0.003277,0.004965
317,12,13,3101.2178,3087.4271,-2.350012,0.010433,0.009410,0.004557
318,14,11,3122.5651,3126.8603,-2.862127,0.000000,-0.000000,0.000000
319,14,11,3124.4383,3126.8603,-3.110942,0.003528,0.003512,-0.000787
320,11,14,3149.8634,3126.8603,-2.133323,0.004169,0.003497,0.005366
321,11,14,3164.8668,3126.8603,-1.915251,0.016875,0.015263,0.022272
322,11,14,3165.8350,3126.8603,-1.904326,0.000000,0.000000,-0.000000
323,10,15,3187.2433,3205.7250,-2.239186,0.001446,0.001234,0.001725
324,10,15,3189.1691,3205.7250,-2.286974,0.001506,0.001222,0.001905
325,15,10,3210.6811,3205.7250,-2.810782,-0.013096,-0.013170,0.019896
326,15,10,3216.1434,3205.7250,-2.488125,-0.000441,-0.000443,0.000469
327,15,10,3229.1780,3205.7250,-2.135727,0.001946,0.001781,0.002260
328,15,10,3230.1462,3205.7250,-2.118158,0.000791,0.000696,0.000955
329,13,13,3272.6220,3333.8752,-1.735821,-0.019254,-0.020305,0.040737
330,13,13,3273.4037,3333.8752,-1.741399,0.000092,0.000076,0.000110
331,13,13,3301.6443,3333.8752,-2.014677,0.006958,0.005812,0.008390
332,13,13,3316.4197,3333.8752,-2.281019,0.000532,0.000441,0.000655
333,13,13,3332.3189,3333.8752,-3.330877,0.022510,0.020836,-0.002913
334,13,13,3333.0473,3333.8752,-3.604970,0.003965,0.003124,0.005256
335,13,13,3336.7764,3333.8752,-3.060361,0.000196,0.000167,0.000240
336,12,14,3357.4525,3353.5900,-2.938644,0.008612,0.006861,0.011404
337,12,14,3358.5492,3353.5900,-2.830101,0.008819,0.008273,0.009728
338,11,15,3402.7998,3412.7338,-2.535979,0.000000,0.000000,-0.000000
339,15,11,3418.9645,3412.7338,-2.738566,0.008409,0.005672,0.016739
340,15,11,3461.7285,3412.7338,-1.842954,-0.000000,-0.000000,0.000000
341,15,11,3473.4362,3412.7338,-1.749897,0.013850,0.011339,0.018779
342,15,11,3476.1002,3412.7338,-1.731244,0.000000,0.000000,-0.000000
343,15,11,3485.2448,3412.7338,-1.672699,0.000499,0.000465,0.001246
344,15,11,3495.8615,3412.7338,-1.613357,0.010993,0.008948,0.015301
345,15,11,3499.2928,3412.7338,-1.595790,0.015003,0.015031,0.002812
346,14,13,3523.0883,3600.0139,-1.670233,-0.004073,-0.004077,0.008933
347,14,13,3543.8747,3600.0139,-1.807038,0.006054,0.004913,0.007269
348,14,13,3560.4994,3600.0139,-1.959548,0.000503,0.000401,0.000629
349,15,12,3630.7389,3639.4397,-2.621478,-0.004767,-0.005277,0.010408
350,12,15,3651.5029,3639.4397,-2.479572,0.000000,-0.000000,-0.000000
351,12,15,3659.9710,3639.4397,-2.248617,-0.000887,-0.000799,0.001099
352,12,15,3667.0191,3639.4397,-2.120449,0.007108,0.006086,0.008758
