mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi
87,15,15,60105.5959,4437.6877,1.098448,0.000000,0.000000
88,15,15,60105.9864,4437.6877,1.098451,0.000000,0.000000
89,15,15,60107.1991,4437.6877,1.098461,-0.000000,0.000000
90,15,15,60108.3062,4437.6877,1.098469,0.000000,0.000000
91,15,15,60110.6774,4437.6877,1.098488,0.000000,0.000000
92,15,15,60110.8407,4437.6877,1.098489,-0.000000,0.000000
93,15,15,60112.6364,4437.6877,1.098503,0.000000,0.000000
94,15,15,60116.5020,4437.6877,1.098533,0.000000,0.000000
95,15,15,60119.2927,4437.6877,1.098555,-0.000000,0.000000
96,15,15,60119.7133,4437.6877,1.098558,-0.000000,0.000000
97,15,15,60125.4294,4437.6877,1.098603,0.000000,0.000000
98,15,15,60128.0355,4437.6877,1.098623,0.000000,0.000000
99,15,15,60135.6704,4437.6877,1.098683,0.000000,0.000000
100,15,15,60136.0555,4437.6877,1.098686,0.000000,0.000000
101,15,15,60142.0194,4437.6877,1.098732,0.000000,0.000000
102,15,15,60152.6896,4437.6877,1.098815,-0.000000,0.000000
103,15,15,60160.9933,4437.6877,1.098880,0.000000,0.000000
104,15,15,60161.6348,4437.6877,1.098885,0.000000,0.000000
105,15,15,60173.4766,4437.6877,1.098977,0.000000,0.000000
106,15,15,60187.2441,4437.6877,1.099085,0.000000,0.000000
107,15,15,60201.7808,4437.6877,1.099198,0.000000,0.000000
108,15,15,60202.5286,4437.6877,1.099204,0.000000,0.000000
109,15,15,60214.3414,4437.6877,1.099296,0.000000,0.000000
110,15,15,60240.5794,4437.6877,1.099500,0.000000,0.000000
111,15,15,60251.6073,4437.6877,1.099586,0.000000,0.000000
112,15,15,60252.2972,4437.6877,1.099591,0.000000,0.000000
113,15,15,60263.3764,4437.6877,1.099677,0.000000,0.000000
114,15,15,60312.4261,4437.6877,1.100059,0.000000,0.000000
115,15,15,60316.5883,4437.6877,1.100091,0.000000,0.000000
116,15,15,60319.3790,4437.6877,1.100113,0.000000,0.000000
117,15,15,60322.9760,4437.6877,1.100141,0.000000,0.000000
118,15,15,84546.8087,4437.6877,1.256525,0.000000,0.000000
119,15,15,84547.0769,4437.6877,1.256527,0.000000,0.000000
120,15,15,84553.1026,4437.6877,1.256559,0.000000,0.000000
121,15,15,84553.3709,4437.6877,1.256561,0.000000,0.000000
122,15,15,6471252.5283,4437.6877,3.163534,0.000000,0.000000
123,15,15,6471274.8633,4437.6877,3.163535,0.000000,0.000000
124,15,15,6471360.4357,4437.6877,3.163541,0.000000,0.000000
125,15,15,6471402.6703,4437.6877,3.163544,0.000000,0.000000
126,15,15,6471717.2242,4437.6877,3.163565,-0.000000,-0.000000
127,15,15,6471836.6357,4437.6877,3.163573,0.013218,3.303163
128,15,15,6471844.4810,4437.6877,3.163573,0.000000,0.000000
129,15,15,6471949.6550,4437.6877,3.163581,0.000000,0.000000
130,15,15,6473687.4962,4437.6877,3.163697,0.000000,0.000000
131,15,15,6473693.3856,4437.6877,3.163698,0.000000,0.000000
132,15,15,6473731.4825,4437.6877,3.163700,0.000000,0.000000
133,15,15,6473747.5022,4437.6877,3.163701,0.000000,0.000000
134,15,15,6473879.9998,4437.6877,3.163710,0.000000,0.000000
135,15,15,6473882.4691,4437.6877,3.163710,0.000000,0.000000
136,15,15,6473946.5674,4437.6877,3.163715,0.000000,0.000000
137,15,15,6473951.8055,4437.6877,3.163715,0.000000,0.000000
138,15,15,6474277.8996,4437.6877,3.163737,0.000000,0.000000
139,15,15,6474296.6746,4437.6877,3.163738,0.000000,0.000000
140,15,15,6474383.1541,4437.6877,3.163744,0.013907,3.367556
141,15,15,6474386.3139,4437.6877,3.163744,0.014041,3.362981
142,15,15,6474496.6043,4437.6877,3.163752,-0.000000,0.000000
143,15,15,6474510.9697,4437.6877,3.163752,0.008780,3.542263
144,15,15,6474579.2125,4437.6877,3.163757,0.000000,0.000000
145,15,15,6474586.7831,4437.6877,3.163758,0.000000,0.000000
146,15,15,6475546.0455,4437.6877,3.163822,0.000000,0.000000
147,15,15,6475546.1614,4437.6877,3.163822,0.000000,0.000000
148,15,15,6475595.8392,4437.6877,3.163825,0.000000,0.000000
149,15,15,6475597.5346,4437.6877,3.163825,0.000000,0.000000
150,15,15,6475645.5747,4437.6877,3.163829,0.000000,0.000000
151,15,15,6475648.8419,4437.6877,3.163829,0.000000,0.000000
152,15,15,6475742.7408,4437.6877,3.163835,0.000000,0.000000
153,15,15,6475745.6177,4437.6877,3.163835,0.000000,0.000000
154,15,15,6475889.9154,4437.6877,3.163845,0.000000,0.000000
155,15,15,6475891.6272,4437.6877,3.163845,0.000000,0.000000
156,15,15,6475904.4264,4437.6877,3.163846,0.000000,0.000000
157,15,15,6475904.7186,4437.6877,3.163846,0.000000,0.000000
158,15,15,6475913.7973,4437.6877,3.163847,-0.000000,0.000000
159,15,15,6475915.2220,4437.6877,3.163847,0.000000,0.000000
160,15,15,6475920.2442,4437.6877,3.163847,0.000000,0.000000
161,15,15,6475921.1307,4437.6877,3.163847,0.000000,0.000000
162,15,15,6475982.4970,4437.6877,3.163851,0.000000,0.000000
163,15,15,6475983.0858,4437.6877,3.163851,0.000000,-0.000000
164,15,15,6476025.5973,4437.6877,3.163854,0.000000,0.000000
165,15,15,6476030.4223,4437.6877,3.163854,0.011602,3.365778
166,15,15,6476093.5251,4437.6877,3.163859,0.000000,0.000000
167,15,15,6476158.3688,4437.6877,3.163863,0.000000,0.000000
168,15,15,6476161.2880,4437.6877,3.163863,0.000000,0.000000
169,15,15,6476161.3937,4437.6877,3.163863,0.000000,0.000000
170,15,15,6476169.9249,4437.6877,3.163864,0.000000,0.000000
171,15,15,6476169.9363,4437.6877,3.163864,0.000000,0.000000
172,15,15,6476180.1609,4437.6877,3.163864,0.000000,0.000000
173,15,15,6476183.1064,4437.6877,3.163865,0.000000,0.000000
174,15,15,6476183.3722,4437.6877,3.163865,0.033351,4.327178
175,15,15,6476186.9032,4437.6877,3.163865,0.000000,0.000000
176,15,15,6476285.7077,4437.6877,3.163872,-0.000000,0.000000
177,15,15,6476286.3499,4437.6877,3.163872,-0.000000,0.000000
178,15,15,6476316.7629,4437.6877,3.163874,0.000000,0.000000
179,15,15,6476318.7802,4437.6877,3.163874,-0.000000,0.000000
180,15,15,6476318.8234,4437.6877,3.163874,0.000000,0.000000
181,15,15,6476321.3134,4437.6877,3.163874,0.033522,3.685454
182,15,15,6476362.2896,4437.6877,3.163877,-0.000000,0.000000
183,15,15,6476430.0604,4437.6877,3.163881,0.000000,0.000000
184,15,15,6476448.5404,4437.6877,3.163883,0.000000,0.000000
185,15,15,6476471.5858,4437.6877,3.163884,0.000000,0.000000
186,15,15,6476495.4212,4437.6877,3.163886,0.039665,3.732874
187,15,15,6476501.5152,4437.6877,3.163886,-0.000000,0.000000
188,15,15,6476514.2470,4437.6877,3.163887,0.000000,0.000000
189,15,15,6476554.3344,4437.6877,3.163890,0.000000,0.000000
190,15,15,6476566.0007,4437.6877,3.163890,-0.000000,0.000000
191,15,15,6476566.6296,4437.6877,3.163890,0.019418,3.508358
192,15,15,6476573.3188,4437.6877,3.163891,0.000000,0.000000
193,15,15,6476575.9593,4437.6877,3.163891,0.073019,3.785213
194,15,15,6476581.6385,4437.6877,3.163891,0.000000,0.000000
195,15,15,6476592.9399,4437.6877,3.163892,0.024767,3.455591
196,15,15,6476633.7441,4437.6877,3.163895,-0.000000,0.000000
197,15,15,6476656.4483,4437.6877,3.163896,0.000000,0.000000
198,15,15,6476726.2894,4437.6877,3.163901,0.000000,0.000000
199,15,15,6476736.8888,4437.6877,3.163902,0.000000,0.000000
200,15,15,6476753.0800,4437.6877,3.163903,0.000000,0.000000
201,15,15,6476760.6429,4437.6877,3.163903,-0.000000,0.000000
202,15,15,6476764.0349,4437.6877,3.163904,0.000000,0.000000
203,15,15,6476786.3284,4437.6877,3.163905,0.000000,0.000000
204,15,15,6476791.6095,4437.6877,3.163906,-0.000000,-0.000000
205,15,15,6476842.1506,4437.6877,3.163909,0.000000,0.000000
206,15,15,6476909.2209,4437.6877,3.163913,0.000000,0.000000
207,15,15,6476915.2629,4437.6877,3.163914,-0.000000,0.000000
208,15,15,6477148.7412,4437.6877,3.163929,-0.000000,0.000000
209,15,15,6477194.3480,4437.6877,3.163933,0.000000,0.000000
210,15,15,6477947.0633,4437.6877,3.163983,0.000000,0.000000
211,15,15,6477951.6118,4437.6877,3.163983,0.000000,0.000000
212,15,15,6478022.5017,4437.6877,3.163988,-0.000000,0.000000
213,15,15,6478037.6084,4437.6877,3.163989,0.000000,0.000000
214,15,15,6478042.7277,4437.6877,3.163989,0.000000,0.000000
215,15,15,6478060.2499,4437.6877,3.163991,0.000000,0.000000
216,15,15,6478227.6203,4437.6877,3.164002,0.030169,3.771754
217,15,15,6478232.1603,4437.6877,3.164002,0.000000,0.000000
218,15,15,6478264.5170,4437.6877,3.164004,0.000000,0.000000
219,15,15,6478269.1485,4437.6877,3.164005,0.000000,0.000000
220,15,15,6478280.0367,4437.6877,3.164005,0.000000,0.000000
221,15,15,6478280.1909,4437.6877,3.164005,0.000000,0.000000
222,15,15,6478286.7453,4437.6877,3.164006,0.000000,0.000000
223,15,15,6478302.7229,4437.6877,3.164007,0.000000,0.000000
224,15,15,6478483.2541,4437.6877,3.164019,0.000000,0.000000
225,15,15,6478494.6863,4437.6877,3.164020,0.000000,0.000000
226,15,15,6478560.5292,4437.6877,3.164024,0.000000,0.000000
227,15,15,6478565.8837,4437.6877,3.164025,0.000000,0.000000
228,15,15,6478572.5153,4437.6877,3.164025,0.000000,0.000000
229,15,15,6478574.5029,4437.6877,3.164025,0.000000,0.000000
230,15,15,6478644.4816,4437.6877,3.164030,0.000000,0.000000
231,15,15,6478647.8848,4437.6877,3.164030,0.000000,0.000000
232,15,15,6478650.7070,4437.6877,3.164030,-0.000000,0.000000
233,15,15,6478656.8350,4437.6877,3.164031,0.034323,3.855559
234,15,15,6478662.9778,4437.6877,3.164031,0.000000,0.000000
235,15,15,6478664.0064,4437.6877,3.164031,0.000000,0.000000
236,15,15,6478667.5746,4437.6877,3.164031,0.030224,3.773604
237,15,15,6478679.4710,4437.6877,3.164032,0.000000,0.000000
238,15,15,6478698.8567,4437.6877,3.164033,0.011541,3.618995
239,15,15,6478730.6730,4437.6877,3.164036,0.000000,0.000000
240,15,15,6478749.8692,4437.6877,3.164037,0.000000,0.000000
241,15,15,6478805.4107,4437.6877,3.164041,-0.000000,0.000000
242,15,15,6478821.3280,4437.6877,3.164042,0.000000,0.000000
243,15,15,6478824.1599,4437.6877,3.164042,0.005103,3.675329
244,15,15,6478824.4727,4437.6877,3.164042,0.000000,0.000000
245,15,15,6478832.9867,4437.6877,3.164042,0.000000,0.000000
246,15,15,6478875.2241,4437.6877,3.164045,0.000000,0.000000
247,15,15,6478896.5168,4437.6877,3.164047,0.000000,0.000000
248,15,15,6478916.5370,4437.6877,3.164048,0.012725,3.494000
249,15,15,6478921.5134,4437.6877,3.164048,0.000000,0.000000
250,15,15,6478931.3012,4437.6877,3.164049,0.000000,0.000000
251,15,15,6479074.7113,4437.6877,3.164059,0.000000,0.000000
252,15,15,6479139.5406,4437.6877,3.164063,0.019693,3.511084
253,15,15,6479141.9084,4437.6877,3.164063,0.016450,3.465646
254,15,15,6479145.4412,4437.6877,3.164063,-0.000000,0.000000
255,15,15,6479145.9522,4437.6877,3.164063,0.000000,0.000000
256,15,15,6479146.0118,4437.6877,3.164063,0.000000,0.000000
257,15,15,6479149.7069,4437.6877,3.164064,0.021550,3.555558
258,15,15,6479193.4720,4437.6877,3.164067,-0.000000,0.000000
259,15,15,6479215.2197,4437.6877,3.164068,0.000000,0.000000
260,15,15,6479257.2903,4437.6877,3.164071,0.000000,0.000000
261,15,15,6479284.4845,4437.6877,3.164073,0.000000,0.000000
262,15,15,6479288.3044,4437.6877,3.164073,0.000000,0.000000
263,15,15,6479303.2774,4437.6877,3.164074,0.000000,0.000000
264,15,15,6479403.1820,4437.6877,3.164081,0.000000,0.000000
265,15,15,6479437.5601,4437.6877,3.164083,-0.000000,0.000000
266,15,15,6479863.3498,4437.6877,3.164112,-0.000000,0.000000
267,15,15,6479875.7723,4437.6877,3.164112,0.000000,0.000000
268,15,15,6479922.2813,4437.6877,3.164116,0.000000,0.000000
269,15,15,6480004.3125,4437.6877,3.164121,0.000000,0.000000
270,15,15,6480042.2046,4437.6877,3.164124,0.000000,0.000000
271,15,15,6480161.5819,4437.6877,3.164132,0.000000,0.000000
272,15,15,6480177.6665,4437.6877,3.164133,0.000000,0.000000
273,15,15,6480190.4992,4437.6877,3.164134,0.000000,0.000000
274,15,15,6480193.3798,4437.6877,3.164134,0.029017,4.291006
275,15,15,6480198.5589,4437.6877,3.164134,0.000000,0.000000
276,15,15,6480201.2265,4437.6877,3.164134,0.000000,0.000000
277,15,15,6480205.5265,4437.6877,3.164135,0.000000,0.000000
278,15,15,6480217.8659,4437.6877,3.164135,-0.000000,-0.000000
279,15,15,6480238.5560,4437.6877,3.164137,0.000000,0.000000
280,15,15,6480332.6286,4437.6877,3.164143,0.000000,0.000000
281,15,15,6480339.7200,4437.6877,3.164144,0.000000,0.000000
282,15,15,6480343.9673,4437.6877,3.164144,0.000000,0.000000
283,15,15,6480344.6871,4437.6877,3.164144,0.000000,0.000000
284,15,15,6480348.4267,4437.6877,3.164144,0.000000,0.000000
285,15,15,6480372.8588,4437.6877,3.164146,0.000000,0.000000
286,15,15,6480461.2986,4437.6877,3.164152,0.000000,0.000000
287,15,15,6480468.0611,4437.6877,3.164152,0.000000,0.000000
288,15,15,6480477.0797,4437.6877,3.164153,0.000000,0.000000
289,15,15,6480502.4344,4437.6877,3.164154,0.000000,0.000000
290,15,15,6480504.2727,4437.6877,3.164155,0.000000,0.000000
291,15,15,6480506.5566,4437.6877,3.164155,0.000000,0.000000
292,15,15,6480510.6393,4437.6877,3.164155,-0.000000,0.000000
293,15,15,6480541.8455,4437.6877,3.164157,-0.000000,-0.000000
294,15,15,6480565.2357,4437.6877,3.164159,-0.000000,-0.000000
295,15,15,6480568.2965,4437.6877,3.164159,0.000000,0.000000
296,15,15,6480577.6112,4437.6877,3.164159,0.000000,0.000000
297,15,15,6480579.5905,4437.6877,3.164160,0.000000,0.000000
298,15,15,6480585.1598,4437.6877,3.164160,0.039987,3.812893
299,15,15,6480585.7504,4437.6877,3.164160,0.050455,3.861501
300,15,15,6480595.5293,4437.6877,3.164161,0.000000,0.000000
301,15,15,6480603.6630,4437.6877,3.164161,0.000000,0.000000
302,15,15,6480609.5202,4437.6877,3.164162,-0.000000,0.000000
303,15,15,6480614.1762,4437.6877,3.164162,0.000000,0.000000
304,15,15,6480614.7108,4437.6877,3.164162,0.019552,3.691261
305,15,15,6480617.7028,4437.6877,3.164162,0.000000,0.000000
306,15,15,6480632.1720,4437.6877,3.164163,0.000000,0.000000
307,15,15,6480633.0027,4437.6877,3.164163,0.000356,3.371264
308,15,15,6480684.7321,4437.6877,3.164167,0.000000,0.000000
309,15,15,6480741.7518,4437.6877,3.164170,0.000000,0.000000
310,15,15,6480742.8408,4437.6877,3.164171,0.000000,0.000000
311,15,15,6480743.7873,4437.6877,3.164171,-0.000000,-0.000000
312,15,15,6480746.0513,4437.6877,3.164171,0.000000,0.000000
313,15,15,6480749.1603,4437.6877,3.164171,0.000000,0.000000
314,15,15,6480749.3330,4437.6877,3.164171,0.000000,0.000000
315,15,15,6480751.2492,4437.6877,3.164171,0.000000,0.000000
316,15,15,6480753.1732,4437.6877,3.164171,0.000000,0.000000
317,15,15,6480753.2603,4437.6877,3.164171,-0.000000,-0.000000
318,15,15,6480758.3396,4437.6877,3.164172,0.000000,0.000000
319,15,15,6480768.7891,4437.6877,3.164172,0.000000,0.000000
320,15,15,6480770.9186,4437.6877,3.164172,0.000000,0.000000
321,15,15,6480772.3926,4437.6877,3.164173,-0.000000,0.000000
322,15,15,6480773.7429,4437.6877,3.164173,0.000000,0.000000
323,15,15,6480774.0715,4437.6877,3.164173,-0.000000,0.000000
324,15,15,6480775.1733,4437.6877,3.164173,0.000000,0.000000
325,15,15,6480776.3271,4437.6877,3.164173,0.000000,0.000000
326,15,15,6480779.7521,4437.6877,3.164173,0.000000,0.000000
327,15,15,6480781.9246,4437.6877,3.164173,0.000000,0.000000
328,15,15,6480784.6617,4437.6877,3.164173,-0.000000,-0.000000
329,15,15,6480808.6210,4437.6877,3.164175,0.000000,0.000000
330,15,15,6480808.8220,4437.6877,3.164175,0.000000,0.000000
331,15,15,6480813.4858,4437.6877,3.164175,0.000000,0.000000
332,15,15,6480814.3956,4437.6877,3.164175,0.000000,0.000000
333,15,15,6480827.9000,4437.6877,3.164176,0.000000,0.000000
334,15,15,6480831.0358,4437.6877,3.164176,0.000000,0.000000
335,15,15,6480841.4312,4437.6877,3.164177,0.000000,0.000000
336,15,15,6480841.8908,4437.6877,3.164177,0.000000,0.000000
337,15,15,6480842.0721,4437.6877,3.164177,-0.000000,0.000000
338,15,15,6480862.2446,4437.6877,3.164179,0.000000,0.000000
339,15,15,6480867.4483,4437.6877,3.164179,-0.000000,0.000000
340,15,15,6480907.3568,4437.6877,3.164182,0.000000,0.000000
341,15,15,6480913.2528,4437.6877,3.164182,0.000000,0.000000
342,15,15,6480929.1055,4437.6877,3.164183,0.000000,0.000000
343,15,15,6480939.5082,4437.6877,3.164184,-0.000000,0.000000
344,15,15,6480972.4162,4437.6877,3.164186,0.000000,0.000000
345,15,15,6480985.3649,4437.6877,3.164187,0.000000,0.000000
346,15,15,6481016.7999,4437.6877,3.164189,0.000000,0.000000
347,15,15,6481036.6259,4437.6877,3.164190,0.000000,0.000000
348,15,15,6481040.8215,4437.6877,3.164191,0.000000,0.000000
349,15,15,6481041.0775,4437.6877,3.164191,0.000000,0.000000
350,15,15,6481061.8049,4437.6877,3.164192,-0.000000,0.000000
351,15,15,6481086.3287,4437.6877,3.164194,0.000000,0.000000
352,15,15,6481091.9722,4437.6877,3.164194,-0.000000,0.000000
353,15,15,6481106.7657,4437.6877,3.164195,-0.000000,0.000000
354,15,15,6481174.5872,4437.6877,3.164200,0.000000,0.000000
355,15,15,6481174.6370,4437.6877,3.164200,0.000000,0.000000
356,15,15,6481187.0479,4437.6877,3.164200,0.022820,3.486125
357,15,15,6481189.9925,4437.6877,3.164201,0.011744,3.328789
358,15,15,6481197.0576,4437.6877,3.164201,-0.000000,0.000000
359,15,15,6481213.1110,4437.6877,3.164202,0.010798,3.264839
360,15,15,6481304.4372,4437.6877,3.164208,0.000000,0.000000
361,15,15,6481311.9040,4437.6877,3.164209,0.000000,0.000000
362,15,15,6481598.6071,4437.6877,3.164228,0.000000,0.000000
363,15,15,6481670.5579,4437.6877,3.164233,0.000000,0.000000
