mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q
102,6,9,1170.8184,1154.4978,-1.849656,0.001192,0.000919,0.001866
103,6,9,1174.3054,1154.4978,-1.765561,0.010393,0.007684,0.017063
104,6,9,1177.6358,1154.4978,-1.698067,0.005419,0.005117,0.007735
105,1,11,1179.2139,1203.8243,-1.689444,0.018668,0.017218,0.019243
106,1,11,1202.9518,1203.8243,-3.139808,0.013924,0.012639,0.008809
107,11,1,1206.4413,1203.8243,-2.662756,0.044751,0.042214,0.031154
108,11,1,1213.9488,1203.8243,-2.075188,0.002586,0.002104,0.003662
109,11,1,1218.5218,1203.8243,-1.913319,0.005466,0.004763,0.007138
110,2,11,1227.8980,1233.4198,-2.349029,0.002892,0.002124,0.004372
111,11,2,1245.2640,1233.4198,-2.017608,0.003199,0.001476,0.010443
112,11,2,1245.8645,1233.4198,-1.996126,0.016837,0.015572,0.004775
113,8,8,1251.4063,1263.0150,-2.036626,0.014591,0.010001,0.023066
114,8,8,1264.2989,1263.0150,-2.992870,0.006064,0.005028,0.008093
115,8,8,1271.2542,1263.0150,-2.185525,0.004093,0.002973,0.006475
116,7,9,1280.0624,1282.7449,-2.679596,0.001886,-0.002722,0.059871
117,6,10,1321.2432,1341.9339,-1.811956,0.035674,0.030808,0.002015
118,6,10,1324.6467,1341.9339,-1.890007,0.004415,0.003946,0.004780
119,6,10,1324.7564,1341.9339,-1.892771,0.003140,0.002814,0.003379
120,6,10,1330.8618,1341.9339,-2.083502,-0.007580,-0.007630,0.016440
121,6,10,1335.0246,1341.9339,-2.288299,0.004371,0.003356,0.006243
122,6,10,1338.6896,1341.9339,-2.616607,0.004174,0.002538,0.024541
123,6,10,1344.2402,1341.9339,-2.764819,0.005010,0.004194,0.006565
124,6,10,1346.8302,1341.9339,-2.437867,0.013401,0.011509,0.004208
125,4,11,1348.9447,1351.7986,-2.675467,0.008063,0.006101,0.011743
126,11,4,1357.6090,1351.7986,-2.366708,0.007518,0.007374,-0.005286
127,11,4,1357.6796,1351.7986,-2.361462,0.004856,0.002880,0.009188
128,11,4,1373.4679,1351.7986,-1.795066,-0.019887,-0.021037,0.038912
129,12,1,1398.0424,1430.7149,-1.641371,0.027381,0.022969,0.031979
130,12,1,1404.9386,1430.7149,-1.744333,0.017313,0.014545,0.020640
131,12,1,1407.4157,1430.7149,-1.788212,0.020418,0.015880,0.027969
132,12,1,1419.6403,1430.7149,-2.111224,0.000051,-0.000062,0.001223
133,5,11,1445.8474,1440.5793,-2.436885,-0.002661,-0.002798,0.004203
134,2,12,1460.4956,1460.3079,-3.891071,0.021566,0.015933,0.032207
135,10,7,1468.7085,1470.1722,-3.001923,-0.008577,-0.011466,0.026808
136,7,10,1474.1023,1470.1722,-2.572965,0.034824,0.033346,0.001194
137,7,10,1478.8411,1470.1722,-2.229406,0.001285,0.001031,0.001799
138,12,3,1492.6849,1509.6289,-1.949854,-0.001481,-0.001992,0.005948
139,3,12,1509.8756,1509.6289,-3.786826,0.011090,0.008914,0.015148
140,11,6,1561.0893,1549.0851,-2.110740,0.005266,0.004207,0.007475
141,12,4,1566.4765,1578.6768,-2.111923,0.015946,0.012569,0.021538
142,12,4,1573.7718,1578.6768,-2.507658,-0.000167,-0.000149,0.000445
143,9,9,1591.2015,1598.4045,-2.346178,0.000015,0.000013,0.000019
144,9,9,1592.2748,1598.4045,-2.416250,0.006981,0.006430,0.007640
145,9,9,1592.8934,1598.4045,-2.462449,0.001697,0.001571,0.002940
146,9,9,1596.2477,1598.4045,-2.869888,0.000373,0.000290,0.000518
147,9,9,1600.5936,1598.4045,-2.863402,0.002032,0.001893,0.002230
148,9,9,1605.7589,1598.4045,-2.337135,0.019702,0.017740,0.023225
149,8,10,1617.3599,1618.1320,-3.321396,0.021309,0.019055,0.030138
150,8,10,1617.4124,1618.1320,-3.351951,0.011335,0.010090,0.017087
151,10,8,1631.0237,1618.1320,-2.098701,0.009662,0.008630,0.011640
152,10,8,1640.9284,1618.1320,-1.851148,-0.000093,-0.000110,0.000370
153,12,5,1644.0783,1667.4501,-1.853361,-0.014499,-0.014954,0.024896
154,12,5,1659.0190,1667.4501,-2.296171,0.030325,0.028003,0.003709
155,12,5,1659.5384,1667.4501,-2.323784,0.005209,0.004990,-0.003646
156,12,5,1666.9730,1667.4501,-3.543437,0.013557,0.011657,0.016412
157,5,12,1669.3675,1667.4501,-2.939341,-0.007948,-0.007693,0.009906
158,5,12,1670.1049,1667.4501,-2.798020,0.000383,0.000316,0.000497
159,1,13,1674.6492,1677.3136,-2.799025,0.009771,0.008319,0.011880
160,13,1,1679.3196,1677.3136,-2.922289,0.006375,0.005078,0.019327
161,13,1,1680.8391,1677.3136,-2.677388,0.004362,0.004045,0.000912
162,2,13,1692.1571,1706.9039,-2.063512,-0.000078,-0.000551,0.006164
163,2,13,1703.6528,1706.9039,-2.720175,0.001402,0.001377,-0.001103
164,13,2,1706.9912,1706.9039,-4.291145,0.004979,0.004101,0.006533
165,13,2,1722.0721,1706.9039,-2.051277,0.011404,0.010174,0.011335
166,13,2,1722.3491,1706.9039,-2.043415,0.007733,0.006574,0.009925
167,13,2,1725.6973,1706.9039,-1.958204,0.024256,0.021252,0.029815
168,13,3,1747.6280,1756.2204,-2.310466,0.000830,0.000687,0.001060
169,13,3,1752.5013,1756.2204,-2.674139,0.002905,0.002549,0.003506
170,3,13,1762.4164,1756.2204,-2.452468,0.000685,0.000621,0.000348
171,6,12,1766.3543,1775.9468,-2.267500,0.018285,0.015175,0.022545
172,9,10,1781.2516,1785.8099,-2.593032,0.002296,0.001970,0.002779
173,10,9,1804.5392,1785.8099,-1.979313,-0.001279,-0.002265,0.014440
174,13,4,1808.8231,1825.2620,-2.045451,0.010435,0.008608,0.012789
175,8,11,1833.5907,1825.2620,-2.340749,0.010433,0.008184,0.019889
176,8,11,1843.4763,1825.2620,-2.000914,0.001941,0.001594,0.002639
177,8,11,1845.5659,1825.2620,-1.953746,-0.007958,-0.010163,0.023770
178,8,11,1861.1923,1825.2620,-1.705865,0.018354,0.016376,0.023634
179,7,12,1875.2343,1904.1646,-1.818352,-0.004072,-0.004697,0.005415
180,7,12,1895.8582,1904.1646,-2.360296,-0.003247,-0.003931,0.005037
181,7,12,1896.8071,1904.1646,-2.412979,0.009758,0.008737,0.011300
182,7,12,1903.4215,1904.1646,-3.408665,0.001769,0.001495,0.002200
183,10,10,1966.3092,1973.2024,-2.456754,-0.004560,-0.006578,0.021999
184,2,14,1975.1542,1973.2024,-3.004724,0.001938,0.001631,0.002455
185,9,11,1986.0845,1992.9272,-2.464265,0.001728,0.001641,0.001401
186,9,11,1995.4129,1992.9272,-2.904042,0.012814,0.011276,0.015511
187,9,11,1999.9293,1992.9272,-2.454259,0.002497,0.002106,0.003157
188,14,3,2019.6221,2022.5141,-2.844708,0.006020,0.004952,0.007639
189,8,12,2042.4916,2052.1006,-2.329521,0.001203,0.000949,0.001578
190,14,4,2073.9223,2091.5489,-2.074300,0.010618,0.009871,0.007737
191,13,7,2124.4629,2150.7202,-1.913334,0.011522,0.008699,0.020359
192,13,7,2127.3315,2150.7202,-1.963579,0.001397,0.001159,0.001686
193,13,7,2147.7895,2150.7202,-2.865609,0.001143,0.000278,0.008569
194,5,14,2184.8143,2180.3053,-2.684444,0.006250,0.006330,0.013533
195,15,2,2258.9057,2259.1975,-3.888781,0.014367,0.013823,0.011585
196,15,2,2259.0869,2259.1975,-4.310161,0.010669,0.010272,0.009217
197,15,2,2259.1736,2259.1975,-4.974244,0.011588,0.011163,0.012210
198,2,15,2259.5831,2259.1975,-3.767818,0.020616,0.020184,0.021307
199,2,15,2261.8827,2259.1975,-2.924985,0.013451,0.012983,0.014255
200,2,15,2263.6492,2259.1975,-2.705435,0.014032,0.013790,0.014570
201,2,15,2264.0691,2259.1975,-2.666291,-0.039040,-0.030909,0.047065
202,2,15,2264.1506,2259.1975,-2.659078,-0.037700,-0.030008,0.044746
203,2,15,2267.3532,2259.1975,-2.442497,0.018004,0.018118,0.018342
204,2,15,2267.6105,2259.1975,-2.429004,0.007808,0.007898,0.007906
205,2,15,2268.7537,2259.1975,-2.373671,0.015081,0.013135,-0.006296
206,2,15,2271.6676,2259.1975,-2.258087,0.000020,0.000018,0.000023
207,2,15,2271.7898,2259.1975,-2.253852,-0.019774,-0.016182,0.025422
208,14,6,2274.5153,2288.7815,-2.205294,0.007748,0.007352,0.008113
209,14,6,2276.4928,2288.7815,-2.270096,0.001745,0.001435,-0.000837
210,14,6,2278.2938,2288.7815,-2.338924,0.001789,0.001533,-0.000928
211,14,6,2278.7315,2288.7815,-2.357438,0.000049,0.000043,0.000056
212,14,6,2280.4620,2288.7815,-2.439506,0.001443,0.001435,0.001442
213,14,6,2280.4785,2288.7815,-2.440368,0.000410,0.000407,0.000410
214,14,6,2281.4388,2288.7815,-2.493748,0.001459,0.001687,0.002259
215,14,6,2281.5379,2288.7815,-2.499650,0.000190,0.000358,0.001126
216,14,6,2282.7421,2288.7815,-2.578609,0.000291,0.000286,0.000296
217,14,6,2283.3543,2288.7815,-2.625024,0.000675,0.000652,0.000701
218,6,14,2289.0158,2288.7815,-3.989801,0.006491,0.006237,0.006843
219,6,14,2289.2841,2288.7815,-3.658417,0.000452,0.002586,0.002121
220,6,14,2289.9199,2288.7815,-3.303334,-0.000346,0.001034,0.000636
221,6,14,2293.5412,2288.7815,-2.682031,0.005451,0.004715,0.006596
222,15,3,2304.2535,2308.5040,-2.734888,0.006832,0.006387,0.007394
223,15,3,2305.0841,2308.5040,-2.829322,0.002244,0.002151,0.002350
224,3,15,2311.3624,2308.5040,-2.907213,0.012875,0.011652,0.009853
225,3,15,2321.1837,2308.5040,-2.260220,0.000104,0.000126,0.000451
226,3,15,2324.0243,2308.5040,-2.172429,0.001708,0.001482,-0.000251
227,3,15,2330.6452,2308.5040,-2.018130,0.013757,0.012908,0.005705
228,15,4,2364.0614,2377.5315,-2.246756,0.011968,0.010078,0.014314
229,15,4,2365.2194,2377.5315,-2.285792,0.005660,0.005096,0.001333
230,15,4,2368.6774,2377.5315,-2.428978,0.002716,0.002657,0.003298
231,15,4,2371.1192,2377.5315,-2.569112,0.001947,0.001737,-0.000423
232,4,15,2381.3873,2377.5315,-2.790016,0.006170,0.005961,0.004135
233,7,14,2423.8373,2416.9751,-2.546806,0.000074,0.000069,0.000082
234,7,14,2425.1284,2416.9751,-2.471935,0.000222,-0.000028,0.000333
235,7,14,2429.3159,2416.9751,-2.291926,0.002156,0.002055,0.002356
236,5,15,2455.3864,2466.2787,-2.354925,0.002552,0.002607,0.001646
237,5,15,2459.1940,2466.2787,-2.541725,0.000324,0.000204,0.000005
238,9,13,2473.1964,2466.2787,-2.552077,0.002691,0.002834,-0.000556
239,9,13,2486.3913,2466.2787,-2.088573,0.002480,0.002280,0.002839
240,9,13,2488.1254,2466.2787,-2.052656,0.002576,0.002332,0.003026
241,9,13,2494.8452,2466.2787,-1.936184,0.000692,0.000298,0.008251
242,9,13,2510.9617,2466.2787,-1.741899,0.011749,0.010940,0.013739
243,14,8,2548.0467,2564.8831,-2.182818,0.000918,0.000829,0.001012
244,14,8,2564.6231,2564.8831,-3.993972,0.001739,0.002015,-0.000150
245,6,15,2581.5045,2574.7434,-2.580716,0.000016,0.000015,0.000018
246,12,11,2608.9973,2614.1840,-2.702437,-0.002867,-0.002931,0.003836
247,11,12,2619.3502,2614.1840,-2.704171,0.000073,0.000100,-0.000018
248,11,12,2626.2892,2614.1840,-2.334367,0.002297,0.001953,0.002820
249,10,13,2661.2520,2653.6241,-2.541437,0.000147,0.000112,0.000285
250,10,13,2677.3578,2653.6241,-2.048474,0.000272,0.000229,0.000338
251,15,7,2679.2715,2702.9234,-2.057967,0.000387,0.000351,0.000418
252,15,7,2689.9667,2702.9234,-2.319340,0.003080,0.002626,0.001827
253,9,14,2737.3285,2732.5026,-2.752981,0.006924,0.005050,0.006898
254,9,14,2747.5497,2732.5026,-2.259105,0.005980,0.005341,0.006950
255,9,14,2782.3476,2732.5026,-1.738938,0.000343,0.000314,0.000408
256,12,12,2811.1875,2840.9567,-1.979698,0.012123,0.010605,0.013420
257,15,15,78459.6140,4437.6877,1.222204,0.000000,0.000000,0.000000
258,15,15,78459.6140,4437.6877,1.222204,0.000000,0.000000,0.000000
259,15,15,78460.8603,4437.6877,1.222211,-0.000000,0.000000,0.000000
260,15,15,78460.8604,4437.6877,1.222211,0.000000,0.000000,0.000000
261,15,15,78460.8625,4437.6877,1.222211,-0.000000,0.000000,0.000000
262,15,15,78460.8653,4437.6877,1.222211,0.000000,0.000000,0.000000
263,15,15,78461.9682,4437.6877,1.222217,-0.000000,0.000000,0.000000
264,15,15,78461.9682,4437.6877,1.222217,0.000000,0.000000,0.000000
265,15,15,78465.1598,4437.6877,1.222236,0.000000,0.000000,0.000000
266,15,15,78465.1624,4437.6877,1.222236,0.000000,0.000000,0.000000
267,15,15,78465.1651,4437.6877,1.222236,-0.000000,0.000000,0.000000
268,15,15,78465.1747,4437.6877,1.222236,0.000000,0.000000,0.000000
269,15,15,78469.4141,4437.6877,1.222261,-0.000000,0.000000,0.000000
270,15,15,78469.4153,4437.6877,1.222261,0.000000,0.000000,0.000000
271,15,15,78469.7066,4437.6877,1.222263,0.000000,0.000000,0.000000
272,15,15,78469.7078,4437.6877,1.222263,0.000000,0.000000,0.000000
273,15,15,78482.0896,4437.6877,1.222335,-0.000000,0.000000,0.000000
274,15,15,78482.2576,4437.6877,1.222336,-0.000000,0.000000,0.000000
275,15,15,78482.4299,4437.6877,1.222337,0.000000,0.000000,0.000000
276,15,15,78482.6293,4437.6877,1.222339,0.000000,0.000000,0.000000
277,15,15,78487.9054,4437.6877,1.222370,0.000000,0.000000,0.000000
278,15,15,78488.1828,4437.6877,1.222371,0.000000,0.000000,0.000000
279,15,15,78491.4219,4437.6877,1.222390,-0.000000,0.000000,0.000000
280,15,15,78492.4688,4437.6877,1.222396,0.000000,0.000000,0.000000
281,15,15,78494.6162,4437.6877,1.222409,-0.000000,0.000000,0.000000
282,15,15,78496.7731,4437.6877,1.222422,0.000000,0.000000,0.000000
283,15,15,78498.6416,4437.6877,1.222433,-0.000000,0.000000,0.000000
284,15,15,78501.2645,4437.6877,1.222448,0.000000,0.000000,0.000000
285,15,15,78505.2185,4437.6877,1.222471,0.000000,0.000000,0.000000
286,15,15,78508.9849,4437.6877,1.222493,0.000000,0.000000,0.000000
287,15,15,78510.3466,4437.6877,1.222501,0.000000,0.000000,0.000000
288,15,15,78514.8774,4437.6877,1.222528,0.000000,0.000000,0.000000
289,15,15,78519.3332,4437.6877,1.222554,0.000000,0.000000,0.000000
290,15,15,78524.1187,4437.6877,1.222582,0.000000,0.000000,0.000000
291,15,15,78527.9160,4437.6877,1.222604,-0.000000,0.000000,0.000000
292,15,15,78534.4671,4437.6877,1.222643,0.000000,0.000000,0.000000
293,15,15,78537.0223,4437.6877,1.222658,-0.000000,0.000000,0.000000
294,15,15,78544.4981,4437.6877,1.222701,0.000000,0.000000,0.000000
295,15,15,78548.9944,4437.6877,1.222728,-0.000000,0.000000,0.000000
296,15,15,78555.9464,4437.6877,1.222768,0.000000,0.000000,0.000000
297,15,15,78564.0024,4437.6877,1.222816,-0.000000,0.000000,0.000000
298,15,15,78573.0938,4437.6877,1.222869,0.000000,0.000000,0.000000
299,15,15,78575.2770,4437.6877,1.222882,-0.000000,0.000000,0.000000
300,15,15,78586.6703,4437.6877,1.222948,0.000000,0.000000,0.000000
301,15,15,78590.1267,4437.6877,1.222969,0.000000,0.000000,0.000000
302,15,15,78599.8065,4437.6877,1.223025,0.000000,0.000000,0.000000
303,15,15,78604.2289,4437.6877,1.223051,-0.000000,0.000000,0.000000
304,15,15,78608.7499,4437.6877,1.223078,0.000000,0.000000,0.000000
305,15,15,78659.3660,4437.6877,1.223374,0.000000,0.000000,0.000000
306,15,15,78662.4447,4437.6877,1.223392,0.000000,0.000000,0.000000
307,15,15,78674.7469,4437.6877,1.223464,0.000000,0.000000,0.000000
308,15,15,78680.6538,4437.6877,1.223499,0.000000,0.000000,0.000000
309,15,15,78697.3869,4437.6877,1.223596,-0.000000,0.000000,0.000000
310,15,15,78705.9644,4437.6877,1.223647,-0.000000,0.000000,0.000000
311,15,15,78712.7217,4437.6877,1.223686,0.000000,0.000000,0.000000
312,15,15,78719.6565,4437.6877,1.223727,0.000000,0.000000,0.000000
313,15,15,78748.9757,4437.6877,1.223898,-0.000000,0.000000,0.000000
314,15,15,78753.4951,4437.6877,1.223924,0.000000,0.000000,0.000000
315,15,15,78764.6188,4437.6877,1.223989,0.000000,0.000000,0.000000
316,15,15,78771.3008,4437.6877,1.224029,-0.000000,0.000000,-0.000000
317,15,15,78774.3541,4437.6877,1.224046,0.000000,0.000000,0.000000
318,15,15,78778.7520,4437.6877,1.224072,0.000000,0.000000,0.000000
319,15,15,78788.2961,4437.6877,1.224128,0.000000,0.000000,0.000000
320,15,15,78788.9297,4437.6877,1.224131,0.000000,0.000000,0.000000
321,15,15,110680.3838,4437.6877,1.379142,0.000000,0.000000,0.000000
322,15,15,110680.3838,4437.6877,1.379142,0.000000,0.000000,0.000000
323,15,15,110752.9246,4437.6877,1.379439,0.000000,0.000000,0.000000
324,15,15,110752.9246,4437.6877,1.379439,0.000000,0.000000,0.000000
325,15,15,6478128.7493,4437.6877,3.163995,0.003402,3.673675,6.569954
326,15,15,6478129.0979,4437.6877,3.163995,0.003037,3.659089,6.555368
327,15,15,6478132.4750,4437.6877,3.163995,-0.000000,-0.000000,-0.000000
328,15,15,6478132.6839,4437.6877,3.163995,0.000000,0.000000,-0.000000
329,15,15,6478493.6601,4437.6877,3.164020,0.000000,-0.000000,-0.000000
330,15,15,6478494.9110,4437.6877,3.164020,-0.000000,0.000000,0.000000
331,15,15,6478501.5259,4437.6877,3.164020,0.000000,0.000000,0.000000
332,15,15,6478504.7744,4437.6877,3.164020,0.000000,0.000000,0.000000
333,15,15,6478507.5766,4437.6877,3.164021,0.000000,0.000000,0.000000
334,15,15,6478508.5569,4437.6877,3.164021,0.000000,0.000000,0.000000
335,15,15,6478519.5066,4437.6877,3.164021,0.000000,0.000000,0.000000
336,15,15,6478520.3084,4437.6877,3.164022,0.000000,0.000000,0.000000
337,15,15,6478860.6816,4437.6877,3.164044,0.000000,0.000000,0.000000
338,15,15,6478862.3294,4437.6877,3.164044,0.000000,0.000000,0.000000
339,15,15,6478881.9595,4437.6877,3.164046,0.000000,0.000000,0.000000
340,15,15,6478883.7677,4437.6877,3.164046,0.000000,0.000000,0.000000
341,15,15,6478956.3404,4437.6877,3.164051,-0.007476,3.824021,6.720372
342,15,15,6478957.0593,4437.6877,3.164051,0.006900,3.737392,6.633739
343,15,15,6478958.6488,4437.6877,3.164051,0.003214,3.612756,6.509104
344,15,15,6478960.6428,4437.6877,3.164051,0.002558,3.552513,6.448861
345,15,15,6478968.6151,4437.6877,3.164052,-0.000000,0.000000,0.000000
346,15,15,6478969.8474,4437.6877,3.164052,0.000000,0.000000,-0.000000
347,15,15,6478971.4050,4437.6877,3.164052,0.000000,0.000000,0.000000
348,15,15,6478972.1579,4437.6877,3.164052,-0.000000,0.000000,0.000000
349,15,15,6479303.9605,4437.6877,3.164074,0.000000,0.000000,0.000000
350,15,15,6479304.1660,4437.6877,3.164074,0.004660,3.705328,6.601704
351,15,15,6479306.9661,4437.6877,3.164074,0.000000,0.000000,-0.000000
352,15,15,6479311.7985,4437.6877,3.164075,0.000000,0.000000,0.000000
353,15,15,6479313.2752,4437.6877,3.164075,0.000000,-0.000000,-0.000000
354,15,15,6479317.4635,4437.6877,3.164075,-0.000000,0.000000,-0.000000
355,15,15,6479318.5888,4437.6877,3.164075,0.000000,0.000000,0.000000
356,15,15,6479319.2627,4437.6877,3.164075,0.000000,0.000000,0.000000
