mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
26,1,6,360.3260,365.1754,-1.876819,1.803949,1.730376,99.9978,0.0007,0.0015,1.53e-07
27,1,6,372.8145,365.1754,-1.679459,1.799763,1.746154,99.9976,0.0016,0.0008,1.81e-07
28,2,6,385.4702,394.7842,-1.627225,1.800644,1.734110,99.9976,0.0010,0.0014,1.41e-07
29,2,6,397.3835,394.7842,-2.181498,1.803401,1.721080,99.9978,0.0011,0.0011,1.53e-07
30,4,5,404.7346,404.6538,-3.699560,1.804416,1.722436,99.9977,0.0011,0.0012,1.64e-07
31,4,5,411.5354,404.6538,-1.769396,1.801279,1.752917,99.9973,0.0016,0.0011,1.47e-07
32,4,5,423.2492,404.6538,-1.337677,1.799355,1.733808,99.9975,0.0013,0.0012,1.45e-07
33,3,6,427.9680,444.1322,-1.438957,1.801416,1.687666,99.9978,0.0012,0.0010,1.33e-07
34,3,6,435.6176,444.1322,-1.717348,1.803209,1.731733,99.9973,0.0007,0.0020,1.04e-07
35,3,6,438.3121,444.1322,-1.882585,1.801276,1.735051,99.9973,0.0011,0.0016,9.70e-08
36,3,6,441.8827,444.1322,-2.295417,1.802040,1.706688,99.9976,0.0013,0.0011,1.33e-07
37,3,6,450.1098,444.1322,-1.870987,1.798331,1.732932,99.9972,0.0010,0.0018,1.22e-07
38,3,6,450.7735,444.1322,-1.825257,1.801097,1.711395,99.9975,0.0012,0.0013,1.22e-07
39,3,6,461.8438,444.1322,-1.399255,1.804062,1.722100,99.9975,0.0012,0.0014,1.21e-07
40,1,7,472.0078,493.4802,-1.361388,1.802007,1.707380,99.9973,0.0017,0.0009,9.89e-08
41,1,7,477.1187,493.4802,-1.479446,1.799371,1.732871,99.9970,0.0014,0.0016,1.04e-07
42,1,7,491.3369,493.4802,-2.362182,1.802123,1.707021,99.9973,0.0015,0.0011,1.19e-07
43,1,7,501.2154,493.4802,-1.804798,1.800424,1.728629,99.9970,0.0018,0.0012,9.77e-08
44,4,6,506.5272,513.2194,-1.884730,1.800745,1.713559,99.9971,0.0014,0.0014,9.97e-08
45,4,6,509.8503,513.2194,-2.182784,1.802427,1.738772,99.9968,0.0014,0.0018,9.74e-08
46,4,6,514.4040,513.2194,-2.636743,1.802762,1.717631,99.9971,0.0016,0.0013,1.04e-07
47,2,7,527.2115,523.0890,-2.103420,1.802608,1.710360,99.9971,0.0014,0.0015,1.01e-07
48,2,7,533.2281,523.0890,-1.712576,1.799599,1.738941,99.9967,0.0017,0.0017,8.61e-08
49,2,7,536.4039,523.0890,-1.594237,1.800448,1.743492,99.9966,0.0015,0.0018,7.40e-08
50,2,7,546.2934,523.0890,-1.353005,1.800649,1.742586,99.9966,0.0016,0.0018,7.90e-08
51,3,7,556.4283,572.4371,-1.553370,1.802533,1.724857,99.9967,0.0020,0.0014,8.36e-08
52,3,7,560.0821,572.4371,-1.665885,1.803663,1.744384,99.9964,0.0017,0.0019,7.46e-08
53,3,7,564.9093,572.4371,-1.881060,1.803194,1.727257,99.9966,0.0015,0.0019,7.81e-08
54,3,7,572.8338,572.4371,-3.159209,1.801087,1.736438,99.9964,0.0017,0.0019,8.88e-08
55,3,7,576.6493,572.4371,-2.133218,1.802229,1.722506,99.9967,0.0020,0.0014,7.90e-08
56,3,7,583.9894,572.4371,-1.695058,1.801885,1.737869,99.9964,0.0019,0.0017,7.88e-08
57,5,6,588.6642,602.0459,-1.653119,1.800795,1.724125,99.9965,0.0012,0.0023,7.00e-08
58,5,6,596.1360,602.0459,-2.008051,1.800786,1.708890,99.9967,0.0015,0.0018,8.04e-08
59,5,6,598.7987,602.0459,-2.268130,1.798795,1.743026,99.9961,0.0014,0.0024,7.28e-08
60,5,6,605.4850,602.0459,-2.243175,1.800666,1.716430,99.9966,0.0018,0.0016,6.41e-08
61,5,6,615.4228,602.0459,-1.653273,1.800813,1.726895,99.9964,0.0012,0.0024,8.33e-08
62,1,8,625.7577,641.5243,-1.609477,1.800566,1.744935,99.9959,0.0019,0.0021,7.36e-08
63,1,8,639.8770,641.5243,-2.590456,1.801045,1.720706,99.9964,0.0018,0.0019,6.94e-08
64,1,8,648.6556,641.5243,-1.954043,1.797998,1.747101,99.9958,0.0022,0.0020,5.98e-08
65,1,8,651.2705,641.5243,-1.818379,1.799308,1.732655,99.9961,0.0020,0.0018,6.26e-08
66,1,8,654.1246,641.5243,-1.706833,1.800322,1.736112,99.9961,0.0021,0.0018,7.19e-08
67,2,8,666.6717,671.1331,-2.177337,1.802624,1.746297,99.9957,0.0021,0.0022,5.89e-08
68,2,8,672.0283,671.1331,-2.874912,1.800860,1.749734,99.9956,0.0025,0.0019,6.13e-08
69,2,8,672.8477,671.1331,-2.592650,1.799515,1.736554,99.9958,0.0021,0.0021,6.41e-08
70,2,8,679.8696,671.1331,-1.885469,1.801379,1.731791,99.9959,0.0020,0.0020,6.12e-08
71,6,6,693.1055,710.6115,-1.608444,1.801031,1.718955,99.9959,0.0024,0.0017,6.59e-08
72,6,6,698.6433,710.6115,-1.773601,1.799908,1.740303,99.9955,0.0027,0.0018,4.94e-08
73,6,6,701.5978,710.6115,-1.896729,1.802054,1.730796,99.9957,0.0024,0.0019,5.74e-08
74,6,6,709.4623,710.6115,-2.791233,1.802624,1.735154,99.9957,0.0018,0.0025,5.75e-08
75,6,6,711.6026,710.6115,-2.855525,1.801636,1.733713,99.9957,0.0021,0.0022,6.86e-08
76,3,8,719.2747,720.4811,-2.776129,1.799235,1.738143,99.9955,0.0025,0.0021,6.20e-08
77,5,7,729.2974,730.3507,-2.840982,1.800930,1.732749,99.9955,0.0022,0.0022,5.83e-08
78,5,7,734.3549,730.3507,-2.261015,1.801173,1.735607,99.9955,0.0023,0.0022,6.31e-08
79,5,7,743.0923,730.3507,-1.758307,1.800688,1.748111,99.9952,0.0023,0.0025,5.49e-08
80,5,7,748.2167,730.3507,-1.611505,1.801263,1.746714,99.9953,0.0026,0.0022,5.36e-08
81,4,8,759.9651,789.5684,-1.426050,1.799790,1.738549,99.9951,0.0030,0.0019,5.53e-08
82,4,8,766.9517,789.5684,-1.542961,1.799834,1.738438,99.9951,0.0026,0.0023,4.93e-08
83,4,8,771.7115,789.5684,-1.645586,1.799539,1.746270,99.9949,0.0024,0.0027,5.92e-08
84,4,8,783.6433,789.5684,-2.124699,1.800360,1.742556,99.9950,0.0030,0.0020,5.40e-08
85,4,8,792.6353,789.5684,-2.410678,1.800497,1.748158,99.9949,0.0024,0.0027,4.76e-08
86,4,8,796.2249,789.5684,-2.074143,1.800427,1.729879,99.9953,0.0030,0.0018,4.71e-08
87,1,9,801.4491,809.3076,-2.012778,1.801381,1.730518,99.9951,0.0026,0.0024,4.21e-08
88,1,9,810.9032,809.3076,-2.705186,1.801928,1.728320,99.9951,0.0027,0.0021,4.68e-08
89,1,9,816.7801,809.3076,-2.034648,1.801621,1.743207,99.9948,0.0028,0.0024,4.72e-08
90,2,9,827.3356,838.9164,-1.859980,1.801515,1.723624,99.9951,0.0022,0.0027,4.82e-08
91,2,9,831.9786,838.9164,-2.082496,1.801391,1.744424,99.9946,0.0027,0.0027,4.01e-08
92,2,9,836.3121,838.9164,-2.508030,1.801908,1.738135,99.9948,0.0026,0.0026,4.07e-08
93,2,9,840.2798,838.9164,-2.789088,1.802947,1.750309,99.9945,0.0027,0.0028,4.36e-08
94,2,9,846.6487,838.9164,-2.035410,1.799214,1.757711,99.9942,0.0019,0.0039,3.83e-08
95,2,9,854.9638,838.9164,-1.718314,1.802952,1.756197,99.9943,0.0024,0.0032,4.03e-08
96,2,9,856.1003,838.9164,-1.688597,1.802797,1.745942,99.9946,0.0028,0.0026,3.43e-08
97,5,8,861.9836,878.3948,-1.728550,1.801497,1.734087,99.9947,0.0031,0.0022,4.25e-08
98,5,8,868.3847,878.3948,-1.943251,1.800959,1.740592,99.9945,0.0026,0.0030,3.89e-08
99,5,8,877.0327,878.3948,-2.809483,1.800274,1.747894,99.9943,0.0028,0.0029,4.02e-08
100,3,9,885.6309,888.2644,-2.528003,1.801370,1.745989,99.9943,0.0030,0.0027,4.33e-08
101,3,9,899.1921,888.2644,-1.910012,1.801015,1.756104,99.9940,0.0026,0.0034,3.87e-08
102,3,9,906.7729,888.2644,-1.681172,1.803169,1.759647,99.9939,0.0024,0.0036,4.02e-08
103,3,9,911.2192,888.2644,-1.587669,1.800359,1.744806,99.9943,0.0026,0.0031,3.68e-08
104,3,9,916.1796,888.2644,-1.502701,1.801415,1.769358,99.9936,0.0027,0.0037,3.89e-08
105,4,9,926.8052,957.3516,-1.496111,1.801574,1.735508,99.9942,0.0026,0.0032,3.86e-08
106,4,9,932.7500,957.3516,-1.590108,1.799888,1.747423,99.9938,0.0044,0.0019,3.60e-08
107,4,9,940.7138,957.3516,-1.759975,1.799764,1.753572,99.9936,0.0038,0.0026,3.97e-08
108,4,9,942.9442,957.3516,-1.822484,1.800151,1.745106,99.9938,0.0031,0.0031,3.95e-08
109,4,9,947.9799,957.3516,-2.009254,1.800385,1.755935,99.9935,0.0036,0.0029,3.75e-08
110,4,9,958.5555,957.3516,-2.900501,1.800485,1.751471,99.9937,0.0034,0.0029,3.72e-08
111,7,7,969.4120,967.2212,-2.644933,1.800763,1.755652,99.9934,0.0031,0.0034,3.78e-08
112,6,8,983.5192,986.9604,-2.457583,1.801243,1.748162,99.9935,0.0031,0.0033,2.96e-08
113,6,8,988.5462,986.9604,-2.794068,1.800121,1.740793,99.9937,0.0037,0.0026,3.75e-08
114,1,10,994.5602,996.8300,-2.642623,1.802824,1.757696,99.9931,0.0038,0.0030,2.94e-08
115,1,10,1001.7692,996.8300,-2.304970,1.802026,1.761850,99.9930,0.0041,0.0029,3.69e-08
116,2,10,1013.9315,1026.4389,-1.914166,1.799601,1.760671,99.9930,0.0040,0.0031,2.94e-08
117,2,10,1016.8826,1026.4389,-2.031047,1.799051,1.762035,99.9929,0.0031,0.0040,3.70e-08
118,2,10,1028.5948,1026.4389,-2.677702,1.799970,1.754660,99.9932,0.0028,0.0040,3.37e-08
119,2,10,1033.6073,1026.4389,-2.155910,1.799583,1.751596,99.9932,0.0032,0.0035,3.09e-08
120,5,9,1040.1837,1046.1781,-2.241863,1.801879,1.750320,99.9930,0.0033,0.0037,3.37e-08
121,5,9,1051.4435,1046.1781,-2.298169,1.803361,1.756368,99.9929,0.0031,0.0040,3.92e-08
122,5,9,1059.8072,1046.1781,-1.885138,1.802781,1.752254,99.9930,0.0035,0.0035,3.90e-08
123,3,10,1075.1428,1075.7869,-3.222815,1.800923,1.768538,99.9923,0.0047,0.0030,3.02e-08
124,3,10,1082.0340,1075.7869,-2.236050,1.800490,1.761280,99.9925,0.0042,0.0032,2.56e-08
125,3,10,1087.4931,1075.7869,-1.963310,1.801939,1.771326,99.9922,0.0038,0.0040,3.05e-08
126,3,10,1093.8346,1075.7869,-1.775304,1.802176,1.766295,99.9924,0.0030,0.0046,3.03e-08
127,7,8,1102.4337,1115.2653,-1.939096,1.801407,1.757024,99.9924,0.0041,0.0035,2.83e-08
128,7,8,1123.3418,1115.2653,-2.140156,1.801913,1.760647,99.9923,0.0040,0.0037,2.85e-08
129,7,8,1125.7557,1115.2653,-2.026587,1.800907,1.768456,99.9920,0.0045,0.0035,2.26e-08
130,4,10,1135.8881,1144.8741,-2.105189,1.801242,1.771655,99.9916,0.0031,0.0053,2.89e-08
131,6,9,1151.4733,1154.7437,-2.547882,1.803539,1.772110,99.9915,0.0033,0.0052,2.75e-08
132,6,9,1162.8014,1154.7437,-2.156275,1.803263,1.772621,99.9915,0.0051,0.0034,2.49e-08
133,6,9,1167.4041,1154.7437,-1.960040,1.802678,1.770685,99.9915,0.0037,0.0047,2.52e-08
134,1,11,1183.8190,1204.0917,-1.773748,1.802245,1.769896,99.9914,0.0032,0.0054,2.25e-08
135,1,11,1197.0089,1204.0917,-2.230452,1.800584,1.762060,99.9916,0.0046,0.0038,2.45e-08
136,1,11,1205.3859,1204.0917,-2.968667,1.800171,1.774099,99.9911,0.0049,0.0040,2.21e-08
137,1,11,1211.6701,1204.0917,-2.201084,1.800715,1.782542,99.9908,0.0032,0.0060,1.81e-08
138,2,11,1224.7265,1233.7006,-2.138221,1.807024,1.761716,99.9912,0.0047,0.0041,1.63e-08
139,2,11,1229.8222,1233.7006,-2.502562,1.807680,1.771841,99.9908,0.0036,0.0056,2.10e-08
140,2,11,1241.9279,1233.7006,-2.175948,1.806628,1.760772,99.9912,0.0043,0.0045,2.07e-08
141,8,8,1257.5505,1263.3094,-2.341176,1.798651,1.777419,99.9906,0.0049,0.0046,2.20e-08
142,3,11,1292.2909,1283.0486,-2.142460,1.798552,1.787698,99.9901,0.0065,0.0034,2.05e-08
143,6,10,1316.4512,1342.2662,-1.715966,1.804810,1.784027,99.9896,0.0021,0.0083,1.67e-08
144,6,10,1332.0910,1342.2662,-2.120298,1.803811,1.784010,99.9896,0.0046,0.0058,1.73e-08
145,6,10,1343.0589,1342.2662,-3.228708,1.801774,1.789144,99.9892,0.0044,0.0064,2.55e-08
146,4,11,1355.6180,1352.1358,-2.589173,1.800867,1.793498,99.9892,0.0084,0.0023,1.48e-08
147,7,10,1485.8011,1470.5711,-1.984786,1.801829,1.800610,99.9877,0.0025,0.0098,1.18e-08
148,3,12,1491.8196,1510.0495,-1.918206,1.804374,1.792313,99.9878,0.0095,0.0028,8.93e-09
149,3,12,1501.5092,1510.0495,-2.247518,1.805266,1.805856,99.9870,0.0098,0.0032,1.09e-08
150,3,12,1512.8727,1510.0495,-2.728240,1.804720,1.763062,99.9893,0.0057,0.0050,1.09e-08
151,3,12,1519.9691,1510.0495,-2.182498,1.804783,1.736612,99.9906,0.0015,0.0079,1.62e-08
152,3,12,1529.6297,1510.0495,-1.887173,1.804872,1.805546,99.9870,0.0073,0.0057,1.06e-08
153,4,12,1573.8973,1579.1367,-2.479134,1.807797,1.805641,99.9865,0.0031,0.0104,9.50e-09
154,8,10,1609.9152,1618.6151,-2.269630,1.799881,1.810077,99.9859,0.0122,0.0019,1.01e-08
155,8,10,1621.4066,1618.6151,-2.763314,1.800363,1.809575,99.9860,0.0014,0.0126,8.45e-09
156,5,12,1662.7072,1667.9631,-2.501537,1.802385,1.763808,99.9882,0.0042,0.0077,8.42e-09
157,2,13,1720.7592,1707.4416,-2.107919,1.818640,1.799221,99.9848,0.0133,0.0019,7.72e-09
158,5,13,1929.4903,1914.7033,-2.112220,1.817544,1.800004,99.9833,0.0059,0.0108,8.13e-09
159,4,14,2099.1197,2092.3561,-2.490457,1.811228,1.815993,99.9807,0.0054,0.0140,5.83e-09
160,11,12,2601.6744,2615.4452,-2.278587,1.809696,1.707745,99.9858,0.0111,0.0031,2.91e-09
161,15,15,61533.0739,4441.3220,1.109061,1.818915,1.546048,99.9885,0.0089,0.0027,3.43e-12
162,15,15,61962.8094,4441.3220,1.112318,1.818933,1.500321,99.9907,0.0066,0.0027,5.27e-12
163,15,15,65172.1334,4441.3220,1.135897,1.819235,1.636812,99.9824,0.0166,0.0010,2.29e-12
164,15,15,66336.3760,4441.3220,1.144144,1.818890,1.633634,99.9827,0.0130,0.0043,3.24e-12
165,15,15,66456.1068,4441.3220,1.144983,1.819351,1.620156,99.9838,0.0106,0.0056,4.49e-12
166,15,15,66475.3196,4441.3220,1.145118,1.819375,1.609940,99.9845,0.0122,0.0033,2.70e-12
167,15,15,66784.5046,4441.3220,1.147277,1.819312,1.568818,99.9872,0.0102,0.0027,3.29e-12
168,15,15,66825.9487,4441.3220,1.147565,1.818997,1.593976,99.9856,0.0126,0.0017,3.15e-12
169,15,15,67782.4455,4441.3220,1.154174,1.818894,1.475667,99.9917,0.0028,0.0055,2.79e-12
170,15,15,67971.5526,4441.3220,1.155468,1.819489,1.476159,99.9916,0.0025,0.0059,3.52e-12
171,15,15,68198.1955,4441.3220,1.157015,1.818919,1.585458,99.9862,0.0118,0.0020,2.96e-12
172,15,15,68590.8201,4441.3220,1.159681,1.819201,1.600740,99.9851,0.0096,0.0052,3.55e-12
173,15,15,68884.3046,4441.3220,1.161663,1.819283,1.492782,99.9910,0.0075,0.0015,3.20e-12
174,15,15,69785.5477,4441.3220,1.167695,1.819353,1.539314,99.9888,0.0102,0.0010,2.47e-12
175,15,15,69860.9133,4441.3220,1.168196,1.818994,1.708758,99.9756,0.0204,0.0040,5.23e-12
176,15,15,70363.6973,4441.3220,1.171521,1.819425,1.662982,99.9802,0.0027,0.0171,3.70e-12
177,15,15,70580.6750,4441.3220,1.172948,1.819178,1.631916,99.9829,0.0060,0.0111,4.30e-12
178,15,15,70720.5365,4441.3220,1.173865,1.819382,1.679587,99.9786,0.0048,0.0166,4.44e-12
179,15,15,71058.5882,4441.3220,1.176075,1.818687,1.596259,99.9855,0.0080,0.0065,4.31e-12
180,15,15,71246.5800,4441.3220,1.177298,1.819598,1.602020,99.9850,0.0027,0.0123,4.44e-12
181,15,15,71568.4682,4441.3220,1.179386,1.819158,1.578639,99.9866,0.0032,0.0102,2.68e-12
182,15,15,71676.9676,4441.3220,1.180087,1.818856,1.702461,99.9763,0.0030,0.0206,4.05e-12
183,15,15,71987.5302,4441.3220,1.182089,1.818774,1.575247,99.9868,0.0054,0.0078,2.14e-12
184,15,15,72025.7442,4441.3220,1.182334,1.818886,1.681676,99.9785,0.0023,0.0192,3.15e-12
185,15,15,72345.4587,4441.3220,1.184384,1.819496,1.662334,99.9802,0.0175,0.0022,3.62e-12
186,15,15,72656.9105,4441.3220,1.186371,1.819209,1.541908,99.9887,0.0107,0.0006,2.70e-12
187,15,15,72661.8687,4441.3220,1.186403,1.818902,1.610811,99.9845,0.0011,0.0144,3.20e-12
188,15,15,73014.2380,4441.3220,1.188640,1.818850,1.692102,99.9774,0.0025,0.0201,4.53e-12
189,15,15,73052.1209,4441.3220,1.188880,1.818990,1.570743,99.9871,0.0008,0.0122,3.01e-12
190,15,15,73532.4743,4441.3220,1.191910,1.819177,1.626889,99.9833,0.0153,0.0014,3.97e-12
191,15,15,73722.9398,4441.3220,1.193106,1.819146,1.624246,99.9835,0.0013,0.0152,4.46e-12
192,15,15,73758.8627,4441.3220,1.193331,1.819323,1.559250,99.9877,0.0006,0.0117,3.24e-12
193,15,15,74017.1958,4441.3220,1.194946,1.819467,1.639202,99.9822,0.0014,0.0164,3.94e-12
194,15,15,74127.2919,4441.3220,1.195633,1.819338,1.553563,99.9880,0.0115,0.0005,2.75e-12
195,15,15,74371.4762,4441.3220,1.197152,1.819036,1.555151,99.9880,0.0005,0.0115,2.67e-12
196,15,15,74391.7017,4441.3220,1.197278,1.819253,1.581001,99.9864,0.0129,0.0007,3.20e-12
197,15,15,75814.0167,4441.3220,1.206020,1.819107,1.662826,99.9803,0.0019,0.0178,3.99e-12
198,15,15,75920.9266,4441.3220,1.206670,1.818996,1.678516,99.9788,0.0187,0.0025,1.96e-12
199,15,15,76237.2959,4441.3220,1.208588,1.819025,1.580111,99.9865,0.0005,0.0130,1.90e-12
200,15,15,78048.7264,4441.3220,1.219409,1.818787,1.539188,99.9888,0.0023,0.0089,1.70e-12
201,15,15,79525.1110,4441.3220,1.228034,1.819255,1.598235,99.9853,0.0029,0.0117,2.74e-12
202,15,15,79615.6401,4441.3220,1.228557,1.819161,1.578735,99.9866,0.0011,0.0124,1.83e-12
203,15,15,80584.4485,4441.3220,1.234118,1.819181,1.586452,99.9861,0.0011,0.0129,1.86e-12
204,15,15,89115.7033,4441.3220,1.280240,1.819651,1.823237,99.9586,0.0213,0.0201,9.41e-13
205,15,15,90276.6064,4441.3220,1.286154,1.819660,1.785781,99.9651,0.0180,0.0169,1.95e-12
206,15,15,91568.9944,4441.3220,1.292644,1.819687,1.774994,99.9668,0.0158,0.0174,2.54e-12
207,15,15,91579.2451,4441.3220,1.292695,1.819688,1.774201,99.9669,0.0158,0.0173,2.26e-12
208,15,15,103609.3898,4441.3220,1.348860,1.819179,1.726291,99.9735,0.0215,0.0049,9.85e-13
209,15,15,5558660.6920,4441.3220,3.097111,0.079450,3.514754,0.0099,36.6480,63.3422,6.35e-14
210,15,15,5558697.6867,4441.3220,3.097114,0.076507,3.514751,0.0102,63.3424,36.6475,6.55e-14
211,15,15,5642167.0652,4441.3220,3.103592,0.052344,3.514771,0.0053,81.2535,18.7412,7.14e-14
212,15,15,5642793.6969,4441.3220,3.103640,0.102189,3.514751,0.0133,18.7412,81.2455,6.25e-14
213,15,15,5738637.4452,4441.3220,3.110960,0.051609,3.514757,0.0059,8.3968,91.5973,5.62e-14
214,15,15,5739020.8073,4441.3220,3.110989,0.075045,3.514740,0.0103,91.5926,8.3971,3.82e-14
215,15,15,5762456.1190,4441.3220,3.112761,0.053963,3.514764,0.0062,91.2156,8.7782,6.83e-14
216,15,15,5762701.8539,4441.3220,3.112779,0.066724,3.514745,0.0091,8.7788,91.2121,4.65e-14
217,15,15,5787081.1909,4441.3220,3.114614,0.081040,3.514758,0.0102,18.8047,81.1851,4.80e-14
218,15,15,5787464.0772,4441.3220,3.114643,0.075239,3.514756,0.0106,81.1843,18.8051,3.65e-14
219,15,15,5825672.9876,4441.3220,3.117503,0.034292,3.514762,0.0045,83.6917,16.3038,8.44e-14
220,15,15,5826495.7911,4441.3220,3.117564,0.110551,3.514745,0.0149,16.3024,83.6827,4.60e-14
221,15,15,5836145.5020,4441.3220,3.118283,0.079013,3.514751,0.0110,8.9678,91.0212,5.87e-14
222,15,15,5836302.2227,4441.3220,3.118295,0.046068,3.514757,0.0063,91.0240,8.9697,7.06e-14
223,15,15,5870701.4753,4441.3220,3.120849,0.095775,3.514752,0.0111,41.0241,58.9648,4.52e-14
224,15,15,5870777.8137,4441.3220,3.120855,0.046638,3.514761,0.0057,58.9688,41.0255,7.07e-14
225,15,15,5962295.0253,4441.3220,3.127578,0.039238,3.514769,0.0047,99.4655,0.5298,9.01e-14
226,15,15,5962836.9231,4441.3220,3.127617,0.069199,3.514748,0.0093,0.5297,99.4610,6.11e-14
227,15,15,6090358.4008,4441.3220,3.136814,0.056548,3.514754,0.0079,99.7477,0.2444,8.34e-14
228,15,15,6090975.5585,4441.3220,3.136858,0.058199,3.514748,0.0093,0.2443,99.7464,6.83e-14
229,15,15,6099866.5835,4441.3220,3.137492,0.050806,3.514768,0.0052,99.4055,0.5893,9.17e-14
230,15,15,6100031.1449,4441.3220,3.137503,0.055807,3.514763,0.0062,0.5891,99.4048,9.51e-14
231,15,15,6133687.9353,4441.3220,3.139895,0.046175,3.514762,0.0050,87.0440,12.9510,1.01e-13
232,15,15,6133948.2242,4441.3220,3.139913,0.043472,3.514772,0.0049,12.9518,87.0432,1.04e-13
233,15,15,6136404.3094,4441.3220,3.140087,0.045551,3.514753,0.0062,47.1362,52.8576,6.67e-14
234,15,15,6136577.0102,4441.3220,3.140099,0.041663,3.514763,0.0042,52.8570,47.1387,1.24e-13
235,15,15,6144837.7031,4441.3220,3.140684,0.031336,3.514769,0.0036,99.9513,0.0451,1.16e-13
236,15,15,6145517.3789,4441.3220,3.140732,0.067777,3.514765,0.0078,0.0436,99.9486,9.80e-14
237,15,15,6165989.1362,4441.3220,3.142178,0.049214,3.514758,0.0065,57.2012,42.7923,9.52e-14
238,15,15,6166183.0484,4441.3220,3.142191,0.040884,3.514768,0.0046,42.7926,57.2028,1.09e-13
239,15,15,6174022.1203,4441.3220,3.142743,0.037927,3.514757,0.0057,32.4333,67.5610,9.92e-14
240,15,15,6174279.1300,4441.3220,3.142761,0.043952,3.514768,0.0050,67.5616,32.4335,8.95e-14
241,15,15,6184211.5620,4441.3220,3.143460,0.064181,3.514745,0.0088,1.2431,98.7481,1.07e-13
242,15,15,6184344.3955,4441.3220,3.143469,0.048451,3.514756,0.0074,98.7504,1.2422,6.93e-14
243,15,15,6190310.0004,4441.3220,3.143888,0.055823,3.514759,0.0070,0.2095,99.7836,1.05e-13
244,15,15,6190726.0063,4441.3220,3.143918,0.087021,3.514740,0.0131,99.7774,0.2096,7.26e-14
245,15,15,6193672.7752,4441.3220,3.144124,0.052165,3.514756,0.0069,1.4042,98.5889,8.51e-14
246,15,15,6193932.9719,4441.3220,3.144143,0.085997,3.514752,0.0101,98.5909,1.3990,9.06e-14
247,15,15,6200111.8004,4441.3220,3.144576,0.055500,3.514752,0.0075,35.9572,64.0353,1.01e-13
248,15,15,6200343.0401,4441.3220,3.144592,0.049989,3.514761,0.0059,64.0332,35.9609,8.92e-14
249,15,15,6214709.1263,4441.3220,3.145598,0.064972,3.514758,0.0072,96.9960,2.9968,8.35e-14
250,15,15,6215085.7662,4441.3220,3.145624,0.053348,3.514755,0.0075,2.9948,96.9976,9.56e-14
251,15,15,6229359.7975,4441.3220,3.146621,0.047453,3.514753,0.0072,0.1324,99.8604,9.45e-14
