mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
42,4,6,515.7099,513.2194,-2.314015,1.802849,1.696072,99.9974,0.0012,0.0014,9.14e-08
43,2,7,525.2512,523.0890,-2.383696,1.803089,1.715977,99.9971,0.0013,0.0016,8.29e-08
44,2,7,539.2295,523.0890,-1.510659,1.800669,1.740730,99.9967,0.0014,0.0020,7.87e-08
45,3,7,554.1315,572.4371,-1.495144,1.801615,1.711313,99.9968,0.0019,0.0012,7.21e-08
46,3,7,555.8613,572.4371,-1.538255,1.801896,1.711964,99.9968,0.0017,0.0015,7.08e-08
47,3,7,562.6259,572.4371,-1.766006,1.801394,1.717474,99.9968,0.0013,0.0019,7.72e-08
48,3,7,573.1724,572.4371,-2.891222,1.799390,1.726005,99.9966,0.0014,0.0020,6.26e-08
49,3,7,579.3334,572.4371,-1.919110,1.803721,1.736029,99.9965,0.0016,0.0019,6.35e-08
50,3,7,584.0543,572.4371,-1.692625,1.799676,1.738557,99.9964,0.0015,0.0021,6.40e-08
51,5,6,591.9340,602.0459,-1.774798,1.800720,1.700994,99.9968,0.0016,0.0016,6.71e-08
52,5,6,606.7884,602.0459,-2.103618,1.801208,1.732670,99.9963,0.0022,0.0014,6.67e-08
53,5,6,614.7255,602.0459,-1.676523,1.801642,1.724425,99.9965,0.0024,0.0012,5.76e-08
54,5,6,616.7368,602.0459,-1.612581,1.802345,1.719067,99.9966,0.0019,0.0015,6.19e-08
55,5,6,621.0752,602.0459,-1.500205,1.800847,1.722495,99.9965,0.0015,0.0020,6.11e-08
56,1,8,628.4201,641.5243,-1.689804,1.801030,1.721638,99.9963,0.0017,0.0020,5.70e-08
57,1,8,637.4962,641.5243,-2.202114,1.801883,1.718891,99.9963,0.0016,0.0020,5.82e-08
58,1,8,645.7979,641.5243,-2.176417,1.801645,1.742671,99.9959,0.0021,0.0020,5.80e-08
59,1,8,649.4452,641.5243,-1.908436,1.801252,1.722006,99.9963,0.0019,0.0019,5.49e-08
60,2,8,658.4937,671.1331,-1.725083,1.801998,1.713332,99.9963,0.0017,0.0020,6.23e-08
61,2,8,662.5473,671.1331,-1.893030,1.801426,1.729547,99.9960,0.0021,0.0019,5.28e-08
62,2,8,671.6741,671.1331,-3.093599,1.801910,1.728777,99.9960,0.0025,0.0015,5.28e-08
63,2,8,682.7018,671.1331,-1.763525,1.801702,1.719102,99.9962,0.0017,0.0021,6.03e-08
64,2,8,685.0317,671.1331,-1.683838,1.803329,1.744397,99.9957,0.0020,0.0023,5.15e-08
65,6,6,695.5045,710.6115,-1.672455,1.801362,1.728197,99.9958,0.0020,0.0022,6.19e-08
66,6,6,703.1265,710.6115,-1.977439,1.801328,1.700078,99.9963,0.0017,0.0020,6.14e-08
67,6,6,706.0091,710.6115,-2.188643,1.800395,1.698098,99.9963,0.0018,0.0019,5.83e-08
68,6,6,707.9371,710.6115,-2.424411,1.799509,1.724812,99.9958,0.0022,0.0020,6.12e-08
69,3,8,724.1299,720.4811,-2.295480,1.801873,1.730085,99.9957,0.0020,0.0023,4.82e-08
70,5,7,728.2355,730.3507,-2.538173,1.802739,1.717016,99.9959,0.0022,0.0019,5.57e-08
71,5,7,733.4774,730.3507,-2.368442,1.801158,1.739980,99.9954,0.0024,0.0022,4.55e-08
72,5,7,745.5621,730.3507,-1.681362,1.800766,1.741127,99.9954,0.0025,0.0021,4.59e-08
73,5,7,751.3090,730.3507,-1.542176,1.801223,1.745690,99.9953,0.0026,0.0022,4.14e-08
74,5,7,756.0064,730.3507,-1.454348,1.804237,1.756373,99.9951,0.0019,0.0030,4.11e-08
75,4,8,769.3756,789.5684,-1.592195,1.801342,1.744947,99.9949,0.0033,0.0018,4.08e-08
76,4,8,772.3612,789.5684,-1.661681,1.802035,1.720965,99.9955,0.0026,0.0020,4.84e-08
77,4,8,779.9492,789.5684,-1.914255,1.800299,1.737282,99.9951,0.0029,0.0020,4.27e-08
78,4,8,789.8291,789.5684,-3.481093,1.801214,1.729951,99.9953,0.0022,0.0025,4.10e-08
79,4,8,793.9773,789.5684,-2.253057,1.803084,1.745396,99.9950,0.0027,0.0024,3.77e-08
80,1,9,803.8838,809.3076,-2.173812,1.800460,1.739455,99.9949,0.0034,0.0017,4.01e-08
81,1,9,804.7610,809.3076,-2.250433,1.799369,1.744661,99.9948,0.0030,0.0022,3.96e-08
82,1,9,806.6657,809.3076,-2.486197,1.799767,1.732729,99.9951,0.0025,0.0024,4.17e-08
83,1,9,820.5074,809.3076,-1.858902,1.799629,1.751992,99.9946,0.0023,0.0031,3.55e-08
84,2,9,826.5891,838.9164,-1.832850,1.798312,1.745511,99.9946,0.0029,0.0025,3.90e-08
85,2,9,829.8309,838.9164,-1.965371,1.799309,1.751472,99.9945,0.0027,0.0029,3.63e-08
86,2,9,834.9141,838.9164,-2.321412,1.799555,1.754196,99.9944,0.0032,0.0024,3.68e-08
87,2,9,842.3487,838.9164,-2.388135,1.798617,1.743414,99.9946,0.0026,0.0028,3.68e-08
88,2,9,848.3155,838.9164,-1.950630,1.798628,1.739976,99.9947,0.0023,0.0030,3.35e-08
89,2,9,855.4941,838.9164,-1.704194,1.801674,1.744978,99.9947,0.0029,0.0024,3.82e-08
90,5,8,861.3805,878.3948,-1.712876,1.803286,1.755984,99.9941,0.0023,0.0036,2.84e-08
91,5,8,865.2787,878.3948,-1.825884,1.800669,1.757806,99.9940,0.0022,0.0038,3.06e-08
92,5,8,871.0866,878.3948,-2.079881,1.801242,1.735699,99.9946,0.0026,0.0028,4.19e-08
93,5,8,877.6221,878.3948,-3.055695,1.800820,1.740666,99.9944,0.0031,0.0024,3.60e-08
94,5,8,882.1447,878.3948,-2.369663,1.799284,1.739256,99.9944,0.0029,0.0026,3.67e-08
95,3,9,887.2351,888.2644,-2.935996,1.799402,1.748123,99.9942,0.0025,0.0033,3.48e-08
96,3,9,895.3196,888.2644,-2.100031,1.800173,1.753331,99.9941,0.0033,0.0027,3.51e-08
97,3,9,904.7002,888.2644,-1.732751,1.799573,1.738927,99.9944,0.0027,0.0029,3.83e-08
98,3,9,908.7989,888.2644,-1.636059,1.800380,1.745196,99.9943,0.0029,0.0028,3.75e-08
99,3,9,921.6075,888.2644,-1.425536,1.799329,1.752134,99.9941,0.0033,0.0026,3.55e-08
100,4,9,925.8310,957.3516,-1.482476,1.801687,1.734575,99.9941,0.0031,0.0027,3.37e-08
101,4,9,927.4937,957.3516,-1.506013,1.800550,1.725237,99.9944,0.0030,0.0026,3.41e-08
102,4,9,946.2195,957.3516,-1.934492,1.800884,1.746649,99.9938,0.0032,0.0030,3.15e-08
103,4,9,948.9664,957.3516,-2.057558,1.801960,1.744376,99.9939,0.0033,0.0028,2.83e-08
104,4,9,959.5091,957.3516,-2.647132,1.801064,1.743801,99.9939,0.0033,0.0029,3.22e-08
105,7,7,963.4362,967.2212,-2.407454,1.800657,1.743371,99.9938,0.0027,0.0035,3.20e-08
106,7,7,969.6766,967.2212,-2.595406,1.802213,1.749071,99.9937,0.0028,0.0035,2.78e-08
107,7,7,976.7585,967.2212,-2.006101,1.801667,1.736669,99.9940,0.0039,0.0021,3.02e-08
108,6,8,980.2152,986.9604,-2.165299,1.802572,1.748102,99.9936,0.0033,0.0031,3.12e-08
109,6,8,988.1568,986.9604,-2.916423,1.802148,1.746515,99.9936,0.0027,0.0037,3.11e-08
110,1,10,996.4926,996.8300,-3.470406,1.801903,1.748160,99.9935,0.0031,0.0034,2.91e-08
111,1,10,1001.6609,996.8300,-2.314597,1.801756,1.752771,99.9933,0.0035,0.0032,2.78e-08
112,2,10,1011.7825,1026.4389,-1.845307,1.799322,1.754465,99.9931,0.0033,0.0036,2.62e-08
113,2,10,1021.4170,1026.4389,-2.310473,1.800581,1.751595,99.9932,0.0041,0.0026,2.78e-08
114,2,10,1024.2506,1026.4389,-2.671237,1.800286,1.758606,99.9930,0.0033,0.0037,2.63e-08
115,5,9,1037.4877,1046.1781,-2.080566,1.799965,1.751253,99.9931,0.0037,0.0031,2.49e-08
116,5,9,1042.3904,1046.1781,-2.441233,1.799733,1.748418,99.9932,0.0039,0.0029,2.84e-08
117,5,9,1053.4927,1046.1781,-2.155416,1.799059,1.759883,99.9928,0.0039,0.0033,3.15e-08
118,3,10,1065.6267,1075.7869,-2.024825,1.800018,1.757899,99.9926,0.0033,0.0041,2.79e-08
119,3,10,1091.1027,1075.7869,-1.846587,1.801381,1.771011,99.9922,0.0042,0.0035,2.65e-08
120,7,8,1096.6119,1115.2653,-1.776620,1.801524,1.748327,99.9927,0.0039,0.0034,2.35e-08
121,7,8,1101.1602,1115.2653,-1.898001,1.802082,1.753865,99.9926,0.0043,0.0031,2.44e-08
122,7,8,1113.6648,1115.2653,-2.843136,1.801566,1.747289,99.9928,0.0034,0.0039,2.18e-08
123,7,8,1120.4107,1115.2653,-2.335960,1.801092,1.743440,99.9929,0.0042,0.0030,2.48e-08
124,4,10,1132.9813,1144.8741,-1.983474,1.801613,1.738830,99.9928,0.0039,0.0033,2.12e-08
125,4,10,1147.4800,1144.8741,-2.642809,1.803115,1.756637,99.9922,0.0038,0.0039,2.08e-08
126,6,9,1152.4825,1154.7437,-2.708152,1.802491,1.764418,99.9919,0.0048,0.0033,2.05e-08
127,6,9,1173.6721,1154.7437,-1.785373,1.801592,1.769588,99.9916,0.0048,0.0035,2.17e-08
128,1,11,1185.9115,1204.0917,-1.821059,1.806200,1.752108,99.9918,0.0044,0.0037,2.12e-08
129,1,11,1189.8054,1204.0917,-1.925738,1.805820,1.761004,99.9915,0.0050,0.0035,2.12e-08
130,1,11,1200.7948,1204.0917,-2.562545,1.805891,1.763435,99.9914,0.0053,0.0033,2.35e-08
131,1,11,1209.6291,1204.0917,-2.337358,1.806091,1.755535,99.9917,0.0043,0.0040,2.16e-08
132,1,11,1212.5022,1204.0917,-2.155841,1.806200,1.757262,99.9916,0.0044,0.0039,2.67e-08
133,2,11,1219.5278,1233.7006,-1.939757,1.804282,1.757160,99.9916,0.0037,0.0047,2.06e-08
134,2,11,1221.4756,1233.7006,-2.003963,1.804317,1.761876,99.9914,0.0041,0.0045,2.29e-08
135,2,11,1226.9145,1233.7006,-2.259595,1.802289,1.767029,99.9911,0.0040,0.0049,1.99e-08
136,2,11,1233.7783,1233.7006,-4.200250,1.803140,1.761114,99.9914,0.0044,0.0042,2.16e-08
137,2,11,1246.0387,1233.7006,-1.999960,1.803094,1.765115,99.9912,0.0039,0.0049,2.06e-08
138,8,8,1255.8620,1263.3094,-2.229507,1.802250,1.760665,99.9912,0.0045,0.0043,2.20e-08
139,8,8,1264.4647,1263.3094,-3.038791,1.803217,1.770728,99.9908,0.0042,0.0050,1.74e-08
140,8,8,1264.9696,1263.3094,-2.881328,1.801015,1.762313,99.9911,0.0043,0.0047,2.09e-08
141,8,8,1272.1943,1263.3094,-2.152854,1.803617,1.773863,99.9907,0.0040,0.0053,1.80e-08
142,3,11,1286.8425,1283.0486,-2.529159,1.804074,1.769234,99.9906,0.0046,0.0048,2.25e-08
143,3,11,1294.7470,1283.0486,-2.040114,1.804020,1.769944,99.9906,0.0049,0.0045,2.26e-08
144,3,11,1301.5629,1283.0486,-1.840734,1.803083,1.760790,99.9910,0.0056,0.0034,1.91e-08
145,3,11,1309.3277,1283.0486,-1.688632,1.803992,1.772165,99.9905,0.0056,0.0039,1.62e-08
146,3,11,1310.3406,1283.0486,-1.672208,1.804407,1.765539,99.9908,0.0053,0.0039,2.00e-08
147,6,10,1323.8097,1342.2662,-1.861690,1.803273,1.743509,99.9914,0.0028,0.0058,1.96e-08
148,6,10,1340.9085,1342.2662,-2.995037,1.804215,1.771395,99.9902,0.0050,0.0048,1.65e-08
149,4,11,1352.2789,1352.1358,-3.975374,1.802122,1.765183,99.9904,0.0052,0.0044,2.06e-08
150,4,11,1358.4672,1352.1358,-2.329521,1.802315,1.773606,99.9900,0.0059,0.0041,1.71e-08
151,4,11,1364.3714,1352.1358,-2.043394,1.802632,1.748037,99.9912,0.0049,0.0039,1.83e-08
152,4,11,1373.1887,1352.1358,-1.807708,1.802118,1.771471,99.9901,0.0051,0.0048,1.82e-08
153,1,12,1391.9930,1431.0926,-1.563495,1.805806,1.751975,99.9902,0.0042,0.0055,1.44e-08
154,1,12,1404.2137,1431.0926,-1.726256,1.806259,1.751670,99.9903,0.0056,0.0041,1.52e-08
155,1,12,1405.8484,1431.0926,-1.753506,1.806900,1.769474,99.9895,0.0042,0.0063,1.71e-08
156,1,12,1416.3473,1431.0926,-1.987013,1.807136,1.753530,99.9902,0.0044,0.0054,1.79e-08
157,5,11,1438.6776,1440.9622,-2.799830,1.802114,1.761177,99.9899,0.0048,0.0052,1.73e-08
158,5,11,1444.6613,1440.9622,-2.590563,1.803665,1.754541,99.9903,0.0040,0.0057,1.85e-08
159,2,12,1452.7299,1460.7015,-2.263017,1.804402,1.756672,99.9899,0.0046,0.0055,1.52e-08
160,2,12,1464.1741,1460.7015,-2.623903,1.805083,1.774311,99.9891,0.0054,0.0055,1.29e-08
161,7,10,1475.4308,1470.5711,-2.480871,1.803371,1.770150,99.9893,0.0056,0.0051,1.52e-08
162,7,10,1480.9832,1470.5711,-2.149947,1.804306,1.774140,99.9891,0.0053,0.0056,1.47e-08
163,3,12,1497.0635,1510.0495,-2.065515,1.804966,1.768192,99.9890,0.0043,0.0066,1.43e-08
164,3,12,1498.4451,1510.0495,-2.114368,1.803758,1.771840,99.9888,0.0053,0.0059,1.46e-08
165,3,12,1524.3152,1510.0495,-2.024697,1.803886,1.766802,99.9890,0.0037,0.0073,1.52e-08
166,3,12,1527.7769,1510.0495,-1.930345,1.804983,1.768550,99.9890,0.0063,0.0047,1.32e-08
167,6,11,1538.2678,1549.5279,-2.138656,1.804146,1.767421,99.9888,0.0046,0.0066,1.64e-08
168,6,11,1552.9913,1549.5279,-2.650698,1.804784,1.772409,99.9885,0.0053,0.0061,1.28e-08
169,6,11,1561.2271,1549.5279,-2.122043,1.805853,1.782963,99.9880,0.0041,0.0079,1.37e-08
170,4,12,1581.9965,1579.1367,-2.742086,1.808320,1.768423,99.9883,0.0048,0.0069,1.25e-08
171,8,10,1635.1007,1618.6151,-1.992041,1.800207,1.758792,99.9889,0.0049,0.0062,1.02e-08
172,5,12,1645.8170,1667.9631,-1.876887,1.806992,1.756811,99.9885,0.0052,0.0064,1.03e-08
173,5,12,1654.8370,1667.9631,-2.104050,1.807111,1.770969,99.9877,0.0062,0.0061,1.13e-08
174,5,12,1657.6268,1667.9631,-2.207818,1.807079,1.764345,99.9881,0.0062,0.0057,1.30e-08
175,1,13,1673.1231,1677.8327,-2.551762,1.806775,1.772347,99.9874,0.0060,0.0066,1.34e-08
176,1,13,1690.0851,1677.8327,-2.136530,1.806886,1.769263,99.9876,0.0064,0.0060,9.88e-09
177,2,13,1694.8189,1707.4416,-2.131195,1.805554,1.765024,99.9877,0.0052,0.0071,1.11e-08
178,2,13,1697.2631,1707.4416,-2.224665,1.806630,1.768399,99.9876,0.0062,0.0062,9.05e-09
179,2,13,1712.7181,1707.4416,-2.509994,1.805191,1.759828,99.9880,0.0047,0.0073,9.19e-09
180,3,13,1751.8210,1756.7896,-2.548488,1.803264,1.778524,99.9866,0.0063,0.0071,7.74e-09
181,7,12,1865.5505,1904.8336,-1.685651,1.805768,1.779881,99.9855,0.0066,0.0079,1.10e-08
182,7,12,1866.4572,1904.8336,-1.695792,1.805571,1.752565,99.9872,0.0034,0.0094,1.04e-08
183,7,12,1871.1347,1904.8336,-1.752241,1.805345,1.775151,99.9858,0.0095,0.0047,1.17e-08
184,7,12,1907.0172,1904.8336,-2.940703,1.806810,1.777955,99.9857,0.0074,0.0070,7.86e-09
185,1,14,1934.1486,1944.3121,-2.281724,1.810502,1.773739,99.9851,0.0052,0.0097,6.53e-09
186,9,11,2005.2699,1993.6601,-2.234827,1.802114,1.828438,99.9814,0.0077,0.0110,7.61e-09
187,8,12,2067.5396,2052.8777,-2.146173,1.803896,1.812450,99.9819,0.0083,0.0098,6.05e-09
188,4,14,2109.4137,2092.3561,-2.088720,1.803869,1.777695,99.9842,0.0093,0.0066,6.75e-09
189,7,13,2136.3011,2151.5738,-2.148842,1.806842,1.768650,99.9841,0.0059,0.0100,7.26e-09
190,5,14,2170.2954,2181.1826,-2.301776,1.807469,1.839063,99.9779,0.0161,0.0060,4.69e-09
191,5,14,2174.3759,2181.1826,-2.505755,1.807146,1.823089,99.9794,0.0135,0.0070,5.42e-09
192,9,12,2201.9823,2220.6610,-2.075137,1.807021,1.771695,99.9835,0.0049,0.0116,8.74e-09
193,7,14,2420.7144,2418.0531,-2.958366,1.811389,1.729879,99.9851,0.0091,0.0058,4.23e-09
194,8,14,2522.5437,2566.0971,-1.770251,1.805351,1.725761,99.9849,0.0067,0.0083,5.43e-09
195,8,14,2522.9471,2566.0971,-1.774292,1.804905,1.722176,99.9851,0.0092,0.0057,6.42e-09
196,13,13,3319.2570,3335.9263,-2.301298,1.803031,1.703519,99.9825,0.0107,0.0068,1.70e-09
197,11,15,3400.6972,3414.8831,-2.381519,1.810801,1.694411,99.9824,0.0055,0.0121,3.18e-09
198,14,14,3841.3391,3868.8849,-2.147531,1.822640,1.687585,99.9809,0.0039,0.0152,2.56e-09
199,15,15,57034.3018,4441.3220,1.073416,1.821307,1.378974,99.9948,0.0038,0.0014,5.59e-12
200,15,15,59240.4664,4441.3220,1.091262,1.821199,1.586762,99.9864,0.0036,0.0100,3.78e-12
201,15,15,59342.3139,4441.3220,1.092068,1.820378,1.575554,99.9872,0.0096,0.0032,3.38e-12
202,15,15,59402.6540,4441.3220,1.092545,1.821188,1.584143,99.9866,0.0035,0.0099,5.97e-12
203,15,15,65858.1761,4441.3220,1.140775,1.820345,1.735780,99.9731,0.0213,0.0056,4.22e-12
204,15,15,68566.0449,4441.3220,1.159513,1.821133,1.703720,99.9768,0.0187,0.0045,3.96e-12
205,15,15,68872.2966,4441.3220,1.161582,1.820285,1.670274,99.9801,0.0040,0.0159,4.45e-12
206,15,15,68945.7184,4441.3220,1.162077,1.820367,1.717776,99.9753,0.0052,0.0196,3.33e-12
207,15,15,70321.1547,4441.3220,1.171240,1.821364,1.670741,99.9800,0.0157,0.0043,3.89e-12
208,15,15,70577.4566,4441.3220,1.172927,1.820412,1.729167,99.9739,0.0061,0.0200,4.02e-12
209,15,15,70681.8887,4441.3220,1.173612,1.820931,1.713204,99.9757,0.0137,0.0105,4.84e-12
210,15,15,70704.3627,4441.3220,1.173759,1.821308,1.701837,99.9769,0.0106,0.0124,3.68e-12
211,15,15,71222.7149,4441.3220,1.177143,1.820611,1.651612,99.9817,0.0160,0.0023,3.38e-12
212,15,15,71536.7400,4441.3220,1.179181,1.820751,1.691703,99.9780,0.0162,0.0057,3.51e-12
213,15,15,71979.3006,4441.3220,1.182036,1.821101,1.666071,99.9805,0.0110,0.0085,3.65e-12
214,15,15,71998.5262,4441.3220,1.182159,1.820416,1.667064,99.9804,0.0088,0.0107,3.27e-12
215,15,15,72102.9823,4441.3220,1.182830,1.820859,1.603451,99.9854,0.0110,0.0036,4.10e-12
216,15,15,72484.3181,4441.3220,1.185271,1.820821,1.593774,99.9860,0.0127,0.0013,3.23e-12
217,15,15,72827.9340,4441.3220,1.187459,1.820665,1.629795,99.9835,0.0044,0.0122,2.84e-12
218,15,15,73140.8060,4441.3220,1.189441,1.820555,1.685050,99.9787,0.0101,0.0112,3.88e-12
219,15,15,73195.5147,4441.3220,1.189787,1.820843,1.640473,99.9827,0.0149,0.0025,4.10e-12
220,15,15,73226.6197,4441.3220,1.189983,1.820716,1.571108,99.9874,0.0114,0.0012,3.44e-12
221,15,15,73707.5243,4441.3220,1.193009,1.820467,1.627076,99.9837,0.0025,0.0137,3.16e-12
222,15,15,74160.8548,4441.3220,1.195842,1.820613,1.629533,99.9835,0.0015,0.0150,3.31e-12
223,15,15,74294.5390,4441.3220,1.196674,1.820883,1.628665,99.9836,0.0150,0.0015,2.93e-12
224,15,15,74594.2636,4441.3220,1.198534,1.820908,1.659089,99.9811,0.0027,0.0162,2.44e-12
225,15,15,76529.9157,4441.3220,1.210354,1.820836,1.606510,99.9851,0.0043,0.0105,2.68e-12
226,15,15,77147.9018,4441.3220,1.214061,1.820980,1.674123,99.9797,0.0041,0.0162,3.42e-12
227,15,15,77855.5548,4441.3220,1.218268,1.820346,1.764634,99.9693,0.0050,0.0257,3.91e-12
228,15,15,78128.2447,4441.3220,1.219878,1.820862,1.615466,99.9845,0.0147,0.0008,2.59e-12
229,15,15,78485.3715,4441.3220,1.221978,1.820563,1.685645,99.9787,0.0029,0.0184,2.51e-12
230,15,15,78488.5133,4441.3220,1.221996,1.820578,1.686659,99.9786,0.0185,0.0029,3.83e-12
231,15,15,78767.0157,4441.3220,1.223627,1.820877,1.560789,99.9880,0.0113,0.0007,2.20e-12
232,15,15,79064.5392,4441.3220,1.225362,1.820651,1.623113,99.9840,0.0008,0.0152,2.99e-12
233,15,15,79121.9034,4441.3220,1.225695,1.820696,1.625507,99.9838,0.0009,0.0153,2.56e-12
234,15,15,79426.1432,4441.3220,1.227461,1.820851,1.627126,99.9837,0.0155,0.0009,1.92e-12
235,15,15,79430.6924,4441.3220,1.227487,1.820790,1.691735,99.9780,0.0020,0.0200,3.37e-12
236,15,15,81351.2785,4441.3220,1.238470,1.820920,1.661546,99.9809,0.0020,0.0171,2.78e-12
237,15,15,81464.9373,4441.3220,1.239112,1.820934,1.659400,99.9811,0.0171,0.0019,2.67e-12
238,15,15,81835.0621,4441.3220,1.241194,1.820555,1.667453,99.9804,0.0175,0.0021,2.26e-12
239,15,15,82415.3537,4441.3220,1.244438,1.820706,1.686262,99.9786,0.0013,0.0201,2.45e-12
240,15,15,82993.7186,4441.3220,1.247647,1.820732,1.616222,99.9845,0.0009,0.0146,2.57e-12
241,15,15,84150.4845,4441.3220,1.253996,1.820750,1.616037,99.9845,0.0007,0.0148,2.12e-12
242,15,15,84638.0559,4441.3220,1.256644,1.820623,1.732758,99.9735,0.0055,0.0210,3.12e-12
243,15,15,85137.6874,4441.3220,1.259342,1.820841,1.743681,99.9721,0.0210,0.0069,2.93e-12
244,15,15,87011.6541,4441.3220,1.269312,1.820992,1.778319,99.9673,0.0086,0.0242,1.94e-12
245,15,15,87604.4149,4441.3220,1.272418,1.821054,1.803589,99.9632,0.0241,0.0127,3.22e-12
246,15,15,87687.5255,4441.3220,1.272852,1.820398,1.806801,99.9627,0.0144,0.0229,2.92e-12
247,15,15,89767.2306,4441.3220,1.283569,1.820868,1.813149,99.9615,0.0334,0.0051,4.22e-12
248,15,15,97066.2438,4441.3220,1.319216,1.820983,1.890192,99.9451,0.0257,0.0292,2.52e-12
249,15,15,97071.0025,4441.3220,1.319238,1.820396,1.890598,99.9451,0.0292,0.0257,3.17e-12
250,15,15,97202.3053,4441.3220,1.319853,1.820420,1.890992,99.9450,0.0294,0.0255,3.05e-12
251,15,15,97919.6442,4441.3220,1.323199,1.820304,1.870811,99.9500,0.0248,0.0253,2.96e-12
