mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
516,14,15,4169.0637,4155.1035,-2.473690,1.801881,1.769133,99.9701,0.0141,0.0158,1.93e-09
517,14,15,4182.2214,4155.1035,-2.185324,1.802209,1.770651,99.9699,0.0162,0.0139,2.03e-09
518,14,15,4197.5088,4155.1035,-1.991161,1.802020,1.774474,99.9694,0.0148,0.0159,1.79e-09
519,14,15,4204.3698,4155.1035,-1.926031,1.801835,1.772751,99.9696,0.0165,0.0139,2.04e-09
520,14,15,4211.2939,4155.1035,-1.868919,1.801574,1.770511,99.9699,0.0142,0.0159,2.14e-09
521,14,15,4216.5113,4155.1035,-1.830358,1.801891,1.772543,99.9696,0.0145,0.0158,1.84e-09
522,14,15,4225.4027,4155.1035,-1.771631,1.801477,1.773618,99.9694,0.0159,0.0147,2.13e-09
523,14,15,4232.2321,4155.1035,-1.731366,1.801592,1.775847,99.9691,0.0142,0.0167,1.90e-09
524,14,15,4236.5267,4155.1035,-1.707833,1.801560,1.777755,99.9688,0.0177,0.0135,2.01e-09
525,14,15,4241.7676,4155.1035,-1.680742,1.802007,1.773231,99.9696,0.0161,0.0144,2.02e-09
526,14,15,4256.3874,4155.1035,-1.613041,1.802125,1.768457,99.9702,0.0167,0.0131,1.99e-09
527,14,15,4265.7936,4155.1035,-1.574473,1.802162,1.771975,99.9697,0.0162,0.0141,1.73e-09
528,14,15,4273.0124,4155.1035,-1.547035,1.802238,1.776544,99.9691,0.0172,0.0137,2.06e-09
529,14,15,4281.0097,4155.1035,-1.518535,1.801853,1.778191,99.9688,0.0158,0.0154,1.71e-09
530,14,15,4291.3138,4155.1035,-1.484372,1.802335,1.777874,99.9689,0.0137,0.0174,2.05e-09
531,14,15,4296.4692,4155.1035,-1.468238,1.802129,1.777281,99.9690,0.0156,0.0154,2.04e-09
532,15,15,4314.3084,4441.3220,-1.543662,1.803087,1.760125,99.9693,0.0145,0.0162,2.05e-09
533,15,15,4319.1496,4441.3220,-1.560539,1.802080,1.767079,99.9682,0.0146,0.0172,2.10e-09
534,15,15,4328.0800,4441.3220,-1.593505,1.802188,1.757575,99.9696,0.0169,0.0135,1.83e-09
535,15,15,4330.0295,4441.3220,-1.601047,1.802932,1.766371,99.9684,0.0169,0.0147,2.42e-09
536,15,15,4342.0800,4441.3220,-1.650817,1.802190,1.768171,99.9681,0.0139,0.0181,2.08e-09
537,15,15,4343.5663,4441.3220,-1.657370,1.802327,1.759990,99.9692,0.0166,0.0141,1.79e-09
538,15,15,4354.2348,4441.3220,-1.707558,1.802335,1.768473,99.9680,0.0133,0.0187,1.82e-09
539,15,15,4366.6032,4441.3220,-1.774083,1.802402,1.765851,99.9684,0.0161,0.0154,1.65e-09
540,15,15,4374.3263,4441.3220,-1.821465,1.802789,1.763386,99.9688,0.0136,0.0176,2.03e-09
541,15,15,4375.3003,4441.3220,-1.827826,1.802936,1.765275,99.9686,0.0142,0.0172,1.62e-09
542,15,15,4392.7838,4441.3220,-1.961429,1.802641,1.768813,99.9680,0.0146,0.0174,1.89e-09
543,15,15,4397.8516,4441.3220,-2.009318,1.802377,1.769980,99.9678,0.0156,0.0166,2.11e-09
544,15,15,4416.0409,4441.3220,-2.244717,1.803316,1.770140,99.9679,0.0133,0.0188,1.83e-09
545,15,15,4428.2986,4441.3220,-2.532790,1.802584,1.772615,99.9675,0.0148,0.0177,1.90e-09
546,15,15,4437.3905,4441.3220,-3.052960,1.802384,1.775676,99.9670,0.0142,0.0188,1.43e-09
547,15,15,4441.1081,4441.3220,-4.317263,1.803074,1.762819,99.9690,0.0134,0.0176,1.80e-09
548,15,15,4447.1104,4441.3220,-2.884954,1.802682,1.770667,99.9678,0.0158,0.0164,1.77e-09
549,15,15,4452.3330,4441.3220,-2.605686,1.802370,1.773794,99.9672,0.0151,0.0177,1.54e-09
550,15,15,4483.9003,4441.3220,-2.018324,1.802614,1.774799,99.9671,0.0162,0.0167,1.57e-09
551,15,15,4500.1833,4441.3220,-1.877683,1.802456,1.772926,99.9674,0.0154,0.0172,1.63e-09
552,15,15,4506.4601,4441.3220,-1.833677,1.802731,1.776257,99.9669,0.0158,0.0173,1.69e-09
553,15,15,4520.7377,4441.3220,-1.747606,1.802272,1.764019,99.9686,0.0121,0.0192,1.95e-09
554,15,15,4532.6706,4441.3220,-1.686811,1.803163,1.780927,99.9663,0.0167,0.0170,1.87e-09
555,15,15,4542.8801,4441.3220,-1.640798,1.802815,1.776849,99.9668,0.0158,0.0173,2.00e-09
556,15,15,4554.3002,4441.3220,-1.594518,1.802852,1.773980,99.9673,0.0160,0.0168,1.46e-09
557,15,15,4565.4294,4441.3220,-1.553714,1.802248,1.776824,99.9667,0.0165,0.0168,1.94e-09
558,15,15,4574.3889,4441.3220,-1.523442,1.802634,1.778316,99.9666,0.0147,0.0187,1.86e-09
559,15,15,4580.0280,4441.3220,-1.505417,1.802421,1.782573,99.9659,0.0148,0.0193,2.06e-09
560,15,15,4586.7371,4441.3220,-1.484903,1.802953,1.783391,99.9658,0.0184,0.0158,1.73e-09
561,15,15,4596.4626,4441.3220,-1.456787,1.802494,1.786575,99.9653,0.0177,0.0171,1.74e-09
562,15,15,4608.2977,4441.3220,-1.424859,1.802764,1.782161,99.9660,0.0147,0.0193,1.60e-09
563,15,15,4615.1914,4441.3220,-1.407289,1.802629,1.786981,99.9652,0.0150,0.0197,1.72e-09
564,15,15,4629.3430,4441.3220,-1.373306,1.802650,1.774248,99.9672,0.0142,0.0186,1.71e-09
565,15,15,4644.4989,4441.3220,-1.339638,1.801967,1.781082,99.9660,0.0173,0.0166,1.43e-09
566,15,15,4650.9214,4441.3220,-1.326122,1.802272,1.783033,99.9658,0.0162,0.0180,1.66e-09
567,15,15,4651.6563,4441.3220,-1.324602,1.802437,1.786289,99.9653,0.0157,0.0190,1.84e-09
568,15,15,4662.9922,4441.3220,-1.301805,1.802273,1.782105,99.9659,0.0148,0.0193,1.72e-09
569,15,15,4670.3956,4441.3220,-1.287537,1.802309,1.781882,99.9660,0.0154,0.0186,1.75e-09
570,15,15,4681.5158,4441.3220,-1.266950,1.802777,1.785434,99.9655,0.0183,0.0162,1.56e-09
571,15,15,4700.8215,4441.3220,-1.233376,1.802369,1.786835,99.9652,0.0180,0.0168,1.76e-09
572,15,15,4708.8245,4441.3220,-1.220184,1.802489,1.791619,99.9644,0.0176,0.0180,1.59e-09
573,15,15,4728.9409,4441.3220,-1.188695,1.802381,1.789577,99.9648,0.0173,0.0179,1.72e-09
574,15,15,4742.2889,4441.3220,-1.168993,1.802428,1.793245,99.9642,0.0172,0.0187,1.48e-09
575,15,15,4744.6232,4441.3220,-1.165638,1.802413,1.793322,99.9642,0.0172,0.0187,1.43e-09
576,15,15,4749.2764,4441.3220,-1.159026,1.802786,1.796522,99.9637,0.0159,0.0204,1.58e-09
577,15,15,4775.9874,4441.3220,-1.122901,1.803064,1.800387,99.9631,0.0206,0.0163,1.47e-09
578,15,15,4787.9813,4441.3220,-1.107609,1.802526,1.796947,99.9636,0.0176,0.0189,1.50e-09
579,15,15,4805.9515,4441.3220,-1.085660,1.803303,1.790302,99.9648,0.0208,0.0144,1.38e-09
580,15,15,4818.6017,4441.3220,-1.070849,1.802622,1.793525,99.9642,0.0195,0.0163,1.38e-09
581,15,15,4836.2411,4441.3220,-1.051004,1.802707,1.800800,99.9630,0.0227,0.0143,1.42e-09
582,15,15,4845.7933,4441.3220,-1.040625,1.801993,1.803956,99.9623,0.0226,0.0151,1.38e-09
583,15,15,4857.5385,4441.3220,-1.028193,1.803081,1.805768,99.9622,0.0208,0.0170,1.09e-09
584,15,15,4864.2430,4441.3220,-1.021253,1.803018,1.802085,99.9628,0.0226,0.0147,1.50e-09
585,15,15,4873.6396,4441.3220,-1.011709,1.803552,1.805008,99.9623,0.0200,0.0176,1.63e-09
586,15,15,4902.2494,4441.3220,-0.983880,1.802305,1.809932,99.9613,0.0169,0.0218,1.46e-09
587,15,15,4906.8751,4441.3220,-0.979543,1.802160,1.789421,99.9648,0.0167,0.0186,1.79e-09
588,15,15,4922.5252,4441.3220,-0.965184,1.802774,1.795027,99.9639,0.0191,0.0170,1.02e-09
589,15,15,4929.9153,4441.3220,-0.958565,1.802203,1.817752,99.9599,0.0203,0.0198,1.27e-09
590,15,15,4958.5566,4441.3220,-0.933825,1.803191,1.809985,99.9614,0.0205,0.0181,1.38e-09
591,15,15,4959.9841,4441.3220,-0.932628,1.802316,1.812078,99.9609,0.0168,0.0223,1.57e-09
592,15,15,4980.6603,4441.3220,-0.915651,1.802271,1.806207,99.9620,0.0163,0.0217,1.32e-09
593,15,15,4995.7261,4441.3220,-0.903686,1.802798,1.792711,99.9643,0.0176,0.0181,1.40e-09
594,15,15,5029.1509,4441.3220,-0.878261,1.802701,1.814477,99.9605,0.0193,0.0202,1.49e-09
595,15,15,5036.2431,4441.3220,-0.873053,1.802374,1.808148,99.9616,0.0209,0.0175,1.16e-09
596,15,15,5055.9343,4441.3220,-0.858911,1.802763,1.810196,99.9613,0.0192,0.0195,1.20e-09
597,15,15,5069.5524,4441.3220,-0.849393,1.802412,1.795834,99.9637,0.0167,0.0196,1.30e-09
598,15,15,5098.8914,4441.3220,-0.829571,1.802454,1.816394,99.9602,0.0145,0.0254,1.82e-09
599,15,15,5106.2808,4441.3220,-0.824718,1.802361,1.818351,99.9598,0.0247,0.0155,9.89e-10
600,15,15,5127.0389,4441.3220,-0.811367,1.802606,1.822518,99.9590,0.0192,0.0218,1.52e-09
601,15,15,5132.0396,4441.3220,-0.808212,1.802688,1.819859,99.9595,0.0178,0.0226,1.20e-09
602,15,15,5140.2665,4441.3220,-0.803070,1.802750,1.817543,99.9600,0.0222,0.0178,1.54e-09
603,15,15,5147.7063,4441.3220,-0.798471,1.802711,1.813663,99.9607,0.0207,0.0186,1.48e-09
604,15,15,5167.5659,4441.3220,-0.786430,1.802459,1.815929,99.9602,0.0192,0.0206,1.43e-09
605,15,15,5180.7212,4441.3220,-0.778633,1.803012,1.818310,99.9599,0.0248,0.0153,1.33e-09
606,15,15,5191.5216,4441.3220,-0.772335,1.802459,1.817994,99.9598,0.0200,0.0201,1.30e-09
607,15,15,5203.4636,4441.3220,-0.765477,1.802404,1.813103,99.9607,0.0218,0.0175,1.38e-09
608,15,15,5207.1649,4441.3220,-0.763373,1.802486,1.818991,99.9597,0.0200,0.0203,1.38e-09
609,15,15,5224.4574,4441.3220,-0.753675,1.803164,1.825104,99.9586,0.0216,0.0197,1.15e-09
610,15,15,5244.3113,4441.3220,-0.742803,1.802590,1.811791,99.9610,0.0174,0.0216,1.15e-09
611,15,15,5250.8716,4441.3220,-0.739269,1.802547,1.809663,99.9614,0.0220,0.0166,1.47e-09
612,15,15,5265.3252,4441.3220,-0.731583,1.802520,1.826136,99.9583,0.0209,0.0208,1.17e-09
613,15,15,5293.7019,4441.3220,-0.716879,1.802663,1.821127,99.9593,0.0191,0.0216,1.36e-09
614,15,15,5321.8695,4441.3220,-0.702759,1.802722,1.822634,99.9590,0.0198,0.0212,1.02e-09
615,15,15,5340.8871,4441.3220,-0.693480,1.802455,1.820825,99.9593,0.0151,0.0255,1.26e-09
616,15,15,5348.0459,4441.3220,-0.690037,1.801810,1.830226,99.9575,0.0234,0.0191,8.35e-10
617,15,15,5360.2586,4441.3220,-0.684227,1.802257,1.825220,99.9584,0.0178,0.0237,1.08e-09
618,15,15,5392.9719,4441.3220,-0.669035,1.802476,1.826935,99.9582,0.0191,0.0227,1.22e-09
619,15,15,5433.6604,4441.3220,-0.650852,1.802756,1.827771,99.9580,0.0247,0.0173,9.58e-10
620,15,15,5456.2697,4441.3220,-0.641069,1.802375,1.831579,99.9573,0.0197,0.0230,1.17e-09
621,15,15,5481.6270,4441.3220,-0.630352,1.802838,1.831794,99.9573,0.0260,0.0168,1.36e-09
622,15,15,5494.1227,4441.3220,-0.625166,1.802822,1.822226,99.9591,0.0236,0.0173,1.44e-09
623,15,15,5502.5706,4441.3220,-0.621695,1.802659,1.838668,99.9559,0.0204,0.0237,1.21e-09
624,15,15,5511.4166,4441.3220,-0.618090,1.801858,1.827261,99.9580,0.0168,0.0252,1.29e-09
625,15,15,5529.4052,4441.3220,-0.610850,1.802491,1.834432,99.9567,0.0233,0.0200,1.21e-09
626,15,15,5535.0071,4441.3220,-0.608620,1.802502,1.837432,99.9561,0.0199,0.0240,8.44e-10
627,15,15,5553.3446,4441.3220,-0.601399,1.802242,1.835477,99.9564,0.0211,0.0225,1.16e-09
628,15,15,5588.8423,4441.3220,-0.587752,1.802685,1.814981,99.9604,0.0192,0.0203,1.07e-09
629,15,15,5594.6832,4441.3220,-0.585547,1.802006,1.837153,99.9561,0.0140,0.0299,1.00e-09
630,15,15,5612.5876,4441.3220,-0.578857,1.802279,1.818467,99.9597,0.0218,0.0185,9.89e-10
631,15,15,5624.6654,4441.3220,-0.574401,1.802417,1.855869,99.9522,0.0177,0.0301,7.60e-10
632,15,15,5638.1333,4441.3220,-0.569487,1.802438,1.811740,99.9610,0.0122,0.0268,1.22e-09
633,15,15,5664.4495,4441.3220,-0.560041,1.802791,1.845031,99.9546,0.0240,0.0214,8.94e-10
634,15,15,5683.6540,4441.3220,-0.553275,1.802064,1.847184,99.9540,0.0259,0.0201,1.53e-09
635,15,15,5687.9833,4441.3220,-0.551764,1.802534,1.830032,99.9576,0.0193,0.0231,1.11e-09
636,15,15,5730.9251,4441.3220,-0.537056,1.803255,1.847688,99.9541,0.0267,0.0193,9.94e-10
637,15,15,5756.0725,4441.3220,-0.528669,1.802888,1.843954,99.9548,0.0158,0.0294,1.01e-09
638,15,15,5756.6301,4441.3220,-0.528485,1.802487,1.843844,99.9548,0.0152,0.0300,9.86e-10
639,15,15,5774.8926,4441.3220,-0.522496,1.803116,1.841951,99.9553,0.0151,0.0296,1.25e-09
640,15,15,5805.4993,4441.3220,-0.512641,1.802585,1.869296,99.9492,0.0246,0.0263,8.54e-10
641,15,15,5821.6816,4441.3220,-0.507520,1.802464,1.855819,99.9522,0.0361,0.0117,8.90e-10
642,15,15,5825.4194,4441.3220,-0.506346,1.802508,1.842452,99.9551,0.0206,0.0243,1.22e-09
643,15,15,5834.0839,4441.3220,-0.503635,1.802662,1.821348,99.9593,0.0244,0.0163,1.21e-09
644,15,15,5866.7332,4441.3220,-0.493572,1.802176,1.856461,99.9520,0.0192,0.0288,8.26e-10
645,15,15,5889.1914,4441.3220,-0.486783,1.802991,1.861965,99.9509,0.0240,0.0251,9.23e-10
646,15,15,5899.0664,4441.3220,-0.483831,1.802076,1.856080,99.9521,0.0372,0.0107,9.73e-10
647,15,15,5917.2128,4441.3220,-0.478458,1.802605,1.855850,99.9522,0.0162,0.0315,1.03e-09
648,15,15,5977.2203,4441.3220,-0.461150,1.802910,1.875193,99.9478,0.0239,0.0283,7.62e-10
649,15,15,6008.9133,4441.3220,-0.452279,1.802273,1.860011,99.9513,0.0171,0.0316,8.19e-10
650,15,15,6029.1685,4441.3220,-0.446704,1.802493,1.861959,99.9508,0.0222,0.0269,8.03e-10
651,15,15,6039.9672,4441.3220,-0.443760,1.802600,1.861849,99.9509,0.0219,0.0273,7.90e-10
652,15,15,6065.0750,4441.3220,-0.436992,1.802600,1.861596,99.9510,0.0186,0.0304,9.86e-10
653,15,15,6085.9386,4441.3220,-0.431448,1.802679,1.867918,99.9495,0.0347,0.0158,7.88e-10
654,15,15,6164.0141,4441.3220,-0.411305,1.802228,1.853693,99.9527,0.0150,0.0324,7.94e-10
655,15,15,6202.0022,4441.3220,-0.401832,1.802509,1.883969,99.9456,0.0424,0.0120,5.57e-10
656,15,15,6211.5480,4441.3220,-0.399484,1.802541,1.873467,99.9482,0.0107,0.0411,7.85e-10
657,15,15,6226.0563,4441.3220,-0.395939,1.802155,1.853071,99.9528,0.0213,0.0260,8.88e-10
658,15,15,6303.9432,4441.3220,-0.377388,1.802316,1.891301,99.9437,0.0427,0.0136,6.26e-10
659,15,15,6322.8522,4441.3220,-0.373001,1.802125,1.882443,99.9459,0.0234,0.0306,7.32e-10
660,15,15,6360.9134,4441.3220,-0.364303,1.802472,1.848032,99.9539,0.0173,0.0288,1.16e-09
661,15,15,6407.4083,4441.3220,-0.353910,1.802423,1.877256,99.9473,0.0324,0.0203,7.45e-10
662,15,15,6423.9944,4441.3220,-0.350261,1.802456,1.906319,99.9397,0.0431,0.0172,5.68e-10
663,15,15,6468.9073,4441.3220,-0.340533,1.802256,1.886344,99.9450,0.0295,0.0255,6.26e-10
664,15,15,6488.4105,4441.3220,-0.336376,1.803081,1.881775,99.9462,0.0161,0.0376,5.78e-10
665,15,15,6491.6678,4441.3220,-0.335685,1.802313,1.881497,99.9462,0.0247,0.0291,7.62e-10
666,15,15,6515.8460,4441.3220,-0.330594,1.802057,1.897013,99.9422,0.0299,0.0279,6.43e-10
667,15,15,6562.9768,4441.3220,-0.320838,1.802775,1.884212,99.9456,0.0288,0.0256,5.65e-10
668,15,15,6674.0085,4441.3220,-0.298685,1.802577,1.904378,99.9403,0.0422,0.0175,6.60e-10
669,15,15,6719.5682,4441.3220,-0.289912,1.802087,1.893255,99.9432,0.0264,0.0304,5.16e-10
670,15,15,6756.1000,4441.3220,-0.283003,1.802087,1.907817,99.9393,0.0222,0.0385,5.46e-10
671,15,15,6952.4625,4441.3220,-0.247641,1.802626,1.900245,99.9414,0.0364,0.0222,5.22e-10
672,15,15,6998.5461,4441.3220,-0.239743,1.802246,1.938800,99.9300,0.0314,0.0386,5.64e-10
673,15,15,7092.9864,4441.3220,-0.223994,1.802373,1.916678,99.9367,0.0522,0.0111,5.84e-10
674,15,15,7116.7665,4441.3220,-0.220116,1.802517,1.924304,99.9345,0.0247,0.0407,3.28e-10
675,15,15,7473.3606,4441.3220,-0.165778,1.802353,1.929462,99.9329,0.0374,0.0297,3.89e-10
676,15,15,7541.7662,4441.3220,-0.156088,1.802654,1.937238,99.9305,0.0169,0.0526,2.81e-10
677,15,15,7688.5627,4441.3220,-0.135998,1.802707,1.854210,99.9526,0.0367,0.0107,7.33e-10
678,15,15,7712.3357,4441.3220,-0.132830,1.802707,1.935679,99.9310,0.0366,0.0324,3.67e-10
679,15,15,7829.1790,4441.3220,-0.117587,1.802403,1.945031,99.9279,0.0640,0.0081,5.14e-10
680,15,15,7915.4113,4441.3220,-0.106671,1.802367,1.926752,99.9337,0.0445,0.0217,3.73e-10
681,15,15,8190.4542,4441.3220,-0.073581,1.802859,1.882961,99.9459,0.0101,0.0440,2.20e-10
682,15,15,8526.2583,4441.3220,-0.036327,1.802444,1.993103,99.9101,0.0325,0.0573,2.62e-10
683,15,15,8639.0602,4441.3220,-0.024497,1.802118,1.923229,99.9348,0.0157,0.0495,2.94e-10
684,15,15,9674.4309,4441.3220,0.071248,1.802567,1.890698,99.9439,0.0218,0.0343,2.17e-10
685,15,15,9769.9697,4441.3220,0.079105,1.802353,1.921128,99.9354,0.0485,0.0161,1.29e-10
686,15,15,78222.2112,4441.3220,1.220432,1.802535,1.637915,99.9825,0.0132,0.0043,2.38e-12
687,15,15,83660.5423,4441.3220,1.251318,1.802447,1.856639,99.9521,0.0389,0.0090,3.85e-12
688,15,15,85577.5670,4441.3220,1.261703,1.802511,1.898879,99.9417,0.0105,0.0478,2.29e-12
689,15,15,86165.8012,4441.3220,1.264840,1.802535,1.915479,99.9371,0.0519,0.0110,1.71e-12
690,15,15,86529.9895,4441.3220,1.266771,1.802658,1.820070,99.9595,0.0343,0.0062,1.79e-12
691,15,15,87977.4517,4441.3220,1.274362,1.802734,1.855294,99.9523,0.0127,0.0349,1.72e-12
692,15,15,88146.5085,4441.3220,1.275240,1.802627,1.919350,99.9360,0.0043,0.0597,1.76e-12
693,15,15,88974.4608,4441.3220,1.279515,1.802695,1.758368,99.9695,0.0072,0.0233,2.08e-12
694,15,15,89165.0155,4441.3220,1.280493,1.802477,1.822444,99.9590,0.0358,0.0051,1.23e-12
695,15,15,89839.9845,4441.3220,1.283939,1.802466,1.799235,99.9632,0.0108,0.0260,1.21e-12
696,15,15,90047.2280,4441.3220,1.284991,1.802350,2.027107,99.8949,0.0810,0.0242,1.44e-12
697,15,15,92180.0931,4441.3220,1.295679,1.802506,1.979705,99.9154,0.0677,0.0168,1.34e-12
698,15,15,92442.6233,4441.3220,1.296977,1.802530,1.885573,99.9453,0.0432,0.0116,1.61e-12
699,15,15,92626.4217,4441.3220,1.297883,1.802560,1.779046,99.9665,0.0309,0.0026,1.10e-12
700,15,15,92925.8945,4441.3220,1.299355,1.802462,1.936417,99.9308,0.0341,0.0351,1.77e-12
701,15,15,93015.5558,4441.3220,1.299795,1.802566,1.890496,99.9439,0.0375,0.0186,1.66e-12
702,15,15,93244.2026,4441.3220,1.300915,1.802559,1.779799,99.9664,0.0311,0.0025,1.18e-12
703,15,15,93442.9297,4441.3220,1.301886,1.802490,1.856094,99.9522,0.0071,0.0407,1.60e-12
704,15,15,93559.5472,4441.3220,1.302454,1.802588,1.906396,99.9397,0.0165,0.0438,2.07e-12
705,15,15,93981.5165,4441.3220,1.304506,1.802493,1.967133,99.9202,0.0162,0.0636,2.03e-12
706,15,15,94185.4154,4441.3220,1.305494,1.802520,1.801642,99.9628,0.0052,0.0320,1.20e-12
707,15,15,94248.9853,4441.3220,1.305801,1.802508,1.851381,99.9532,0.0412,0.0056,1.37e-12
708,15,15,94445.4229,4441.3220,1.306750,1.802542,1.906576,99.9396,0.0388,0.0216,1.39e-12
709,15,15,94847.0754,4441.3220,1.308684,1.802504,1.997145,99.9084,0.0214,0.0702,1.85e-12
710,15,15,95083.5606,4441.3220,1.309818,1.802592,1.835320,99.9565,0.0389,0.0046,1.96e-12
711,15,15,95223.5605,4441.3220,1.310489,1.802567,1.915196,99.9372,0.0090,0.0539,2.32e-12
712,15,15,95345.8064,4441.3220,1.311073,1.802506,1.880649,99.9465,0.0223,0.0312,1.49e-12
713,15,15,95528.3313,4441.3220,1.311944,1.802486,1.974615,99.9174,0.0146,0.0679,1.78e-12
714,15,15,95736.9800,4441.3220,1.312938,1.802526,1.879472,99.9468,0.0081,0.0451,1.36e-12
715,15,15,95899.1302,4441.3220,1.313709,1.802446,1.953167,99.9252,0.0159,0.0589,2.03e-12
716,15,15,95965.9096,4441.3220,1.314026,1.802502,1.950381,99.9262,0.0092,0.0646,1.92e-12
717,15,15,96031.2937,4441.3220,1.314336,1.802465,1.893764,99.9431,0.0301,0.0268,1.78e-12
718,15,15,96122.3461,4441.3220,1.314767,1.802463,1.940776,99.9294,0.0093,0.0613,1.74e-12
719,15,15,96468.0461,4441.3220,1.316402,1.802613,1.827262,99.9581,0.0377,0.0042,1.21e-12
720,15,15,96753.7098,4441.3220,1.317748,1.802555,1.878327,99.9470,0.0110,0.0420,1.38e-12
721,15,15,96777.2241,4441.3220,1.317858,1.802547,1.828425,99.9579,0.0384,0.0037,1.53e-12
722,15,15,96959.2804,4441.3220,1.318714,1.802543,1.872052,99.9486,0.0073,0.0441,2.04e-12
723,15,15,97076.2550,4441.3220,1.319263,1.802550,1.820811,99.9593,0.0351,0.0056,2.37e-12
724,15,15,97507.5681,4441.3220,1.321280,1.802552,1.925368,99.9341,0.0489,0.0170,1.40e-12
725,15,15,97554.4206,4441.3220,1.321499,1.802541,1.908376,99.9391,0.0586,0.0023,1.24e-12
726,15,15,98669.9234,4441.3220,1.326670,1.802555,1.885254,99.9453,0.0087,0.0459,1.48e-12
727,15,15,99149.7526,4441.3220,1.328876,1.802486,1.929321,99.9330,0.0382,0.0287,2.54e-12
728,15,15,99154.9426,4441.3220,1.328900,1.802395,2.031438,99.8927,0.0958,0.0114,1.89e-12
729,15,15,99491.1695,4441.3220,1.330439,1.802507,1.932625,99.9319,0.0412,0.0268,1.66e-12
730,15,15,99603.8132,4441.3220,1.330954,1.802441,1.972498,99.9183,0.0684,0.0134,1.64e-12
731,15,15,100175.7130,4441.3220,1.333556,1.802541,1.891567,99.9437,0.0421,0.0142,1.41e-12
732,15,15,100779.0128,4441.3220,1.336284,1.802519,1.931653,99.9322,0.0129,0.0549,1.36e-12
733,15,15,101303.6688,4441.3220,1.338643,1.802539,1.840000,99.9556,0.0091,0.0353,1.44e-12
734,15,15,101412.6839,4441.3220,1.339131,1.802476,1.957426,99.9238,0.0662,0.0100,1.48e-12
735,15,15,102007.6645,4441.3220,1.341788,1.802512,1.914294,99.9375,0.0572,0.0053,2.06e-12
736,15,15,102051.2080,4441.3220,1.341982,1.802542,1.890671,99.9439,0.0488,0.0074,1.16e-12
737,15,15,102161.2657,4441.3220,1.342471,1.802443,2.012479,99.9017,0.0919,0.0065,1.49e-12
738,15,15,102800.7308,4441.3220,1.345304,1.802543,1.983916,99.9138,0.0071,0.0792,1.67e-12
739,15,15,102868.1121,4441.3220,1.345601,1.802578,1.885326,99.9452,0.0145,0.0403,7.67e-13
740,15,15,103296.8258,4441.3220,1.347489,1.802523,1.850586,99.9534,0.0125,0.0341,1.29e-12
741,15,15,103580.6070,4441.3220,1.348734,1.802494,1.931088,99.9324,0.0081,0.0595,1.70e-12
742,15,15,103631.3239,4441.3220,1.348956,1.802519,1.876714,99.9474,0.0050,0.0476,8.68e-13
743,15,15,103760.0476,4441.3220,1.349519,1.802497,1.980202,99.9153,0.0138,0.0709,1.33e-12
744,15,15,104063.9121,4441.3220,1.350846,1.802497,1.893828,99.9431,0.0490,0.0079,2.05e-12
745,15,15,105467.5685,4441.3220,1.356922,1.802544,1.881240,99.9462,0.0039,0.0498,1.20e-12
746,15,15,106016.6975,4441.3220,1.359276,1.802498,1.950090,99.9263,0.0051,0.0686,1.48e-12
747,15,15,106284.4821,4441.3220,1.360420,1.802512,1.929104,99.9330,0.0607,0.0063,1.21e-12
748,15,15,106974.0048,4441.3220,1.363350,1.802400,2.088553,99.8605,0.0108,0.1287,1.31e-12
749,15,15,107663.7154,4441.3220,1.366262,1.802503,1.951055,99.9259,0.0663,0.0077,1.26e-12
750,15,15,107765.5318,4441.3220,1.366690,1.802439,1.999254,99.9075,0.0805,0.0120,1.18e-12
751,15,15,108878.3490,4441.3220,1.371342,1.802504,1.967961,99.9199,0.0098,0.0703,9.73e-13
752,15,15,109065.5566,4441.3220,1.372120,1.802538,1.913676,99.9376,0.0552,0.0072,1.78e-12
753,15,15,109254.0680,4441.3220,1.372902,1.802546,1.929833,99.9328,0.0554,0.0119,7.96e-13
754,15,15,109900.9559,4441.3220,1.375574,1.802507,1.933078,99.9319,0.0636,0.0045,1.29e-12
755,15,15,110262.0044,4441.3220,1.377058,1.802494,1.913280,99.9377,0.0034,0.0589,1.44e-12
756,15,15,110409.5431,4441.3220,1.377663,1.802527,1.874800,99.9479,0.0465,0.0057,1.01e-12
757,15,15,111287.1649,4441.3220,1.381245,1.802506,1.943601,99.9285,0.0418,0.0297,1.27e-12
758,15,15,112393.4908,4441.3220,1.385719,1.802490,1.944631,99.9280,0.0072,0.0647,1.22e-12
759,15,15,112403.6736,4441.3220,1.385760,1.802452,2.025726,99.8955,0.0136,0.0909,1.40e-12
760,15,15,112499.1230,4441.3220,1.386144,1.802479,1.984258,99.9137,0.0075,0.0788,1.11e-12
761,15,15,113614.5362,4441.3220,1.390604,1.802466,1.978541,99.9159,0.0743,0.0098,1.57e-12
762,15,15,114228.9918,4441.3220,1.393041,1.802498,1.949096,99.9266,0.0704,0.0030,1.04e-12
763,15,15,114356.0749,4441.3220,1.393544,1.802531,1.901803,99.9409,0.0554,0.0037,1.84e-12
764,15,15,114492.8979,4441.3220,1.394084,1.802430,2.022220,99.8972,0.0062,0.0965,1.61e-12
