mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
48,2,7,528.6029,523.0890,-1.977119,1.803554,1.727126,99.9969,0.0018,0.0013,8.40e-08
49,2,7,537.7486,523.0890,-1.552453,1.801128,1.714628,99.9971,0.0013,0.0017,6.34e-08
50,2,7,541.7055,523.0890,-1.448677,1.801999,1.747376,99.9966,0.0018,0.0016,7.95e-08
51,2,7,547.4056,523.0890,-1.332673,1.800311,1.735558,99.9967,0.0016,0.0017,7.87e-08
52,3,7,555.7143,572.4371,-1.534419,1.801296,1.681367,99.9972,0.0012,0.0015,8.41e-08
53,3,7,559.5013,572.4371,-1.645937,1.799200,1.715175,99.9967,0.0014,0.0018,7.45e-08
54,3,7,568.8555,572.4371,-2.203656,1.802702,1.735199,99.9965,0.0017,0.0018,8.83e-08
55,3,7,572.6863,572.4371,-3.361104,1.802780,1.724632,99.9967,0.0016,0.0017,7.22e-08
56,3,7,576.1548,572.4371,-2.187451,1.801727,1.701413,99.9970,0.0015,0.0015,7.65e-08
57,3,7,586.0588,572.4371,-1.623496,1.801901,1.731621,99.9965,0.0016,0.0019,7.76e-08
58,5,6,590.9116,602.0459,-1.732970,1.801517,1.716268,99.9966,0.0017,0.0017,8.99e-08
59,5,6,594.0779,602.0459,-1.878283,1.800121,1.699028,99.9968,0.0014,0.0017,6.66e-08
60,5,6,597.1621,602.0459,-2.090877,1.802507,1.729958,99.9964,0.0016,0.0020,7.07e-08
61,5,6,604.6276,602.0459,-2.367718,1.799277,1.737295,99.9962,0.0012,0.0025,5.86e-08
62,5,6,620.7703,602.0459,-1.507221,1.800742,1.741771,99.9962,0.0020,0.0018,5.90e-08
63,1,8,624.1413,641.5243,-1.567089,1.800693,1.714157,99.9965,0.0015,0.0020,6.18e-08
64,1,8,636.5663,641.5243,-2.111906,1.799435,1.721326,99.9963,0.0019,0.0018,5.33e-08
65,1,8,638.7003,641.5243,-2.356351,1.798104,1.719892,99.9963,0.0020,0.0017,7.18e-08
66,1,8,652.5717,641.5243,-1.763952,1.799326,1.724547,99.9963,0.0021,0.0016,6.27e-08
67,1,8,655.6658,641.5243,-1.656718,1.799365,1.730536,99.9961,0.0020,0.0019,6.41e-08
68,2,8,663.6723,671.1331,-1.954021,1.802605,1.731909,99.9960,0.0021,0.0019,5.27e-08
69,2,8,667.8464,671.1331,-2.310045,1.801113,1.721495,99.9961,0.0019,0.0019,6.51e-08
70,2,8,675.3647,671.1331,-2.200307,1.802328,1.727028,99.9961,0.0020,0.0020,6.48e-08
71,2,8,678.2925,671.1331,-1.971932,1.800094,1.720059,99.9961,0.0021,0.0018,6.50e-08
72,6,6,691.3436,710.6115,-1.566796,1.801485,1.720190,99.9959,0.0017,0.0023,4.50e-08
73,6,6,693.1342,710.6115,-1.609159,1.802321,1.719428,99.9960,0.0020,0.0020,5.87e-08
74,6,6,701.2114,710.6115,-1.878501,1.800457,1.723889,99.9958,0.0019,0.0023,4.60e-08
75,6,6,705.0806,710.6115,-2.108833,1.802112,1.717097,99.9960,0.0024,0.0016,6.30e-08
76,6,6,713.7636,710.6115,-2.353030,1.801006,1.728658,99.9958,0.0022,0.0021,5.55e-08
77,3,8,722.0820,720.4811,-2.653272,1.799819,1.730948,99.9956,0.0025,0.0019,5.46e-08
78,5,7,733.6255,730.3507,-2.348355,1.801321,1.744150,99.9953,0.0026,0.0020,3.83e-08
79,5,7,736.0977,730.3507,-2.104090,1.800969,1.722161,99.9958,0.0025,0.0018,6.43e-08
80,5,7,749.8800,730.3507,-1.572845,1.801409,1.739657,99.9954,0.0020,0.0026,5.15e-08
81,5,7,757.2419,730.3507,-1.433922,1.802225,1.734185,99.9955,0.0026,0.0018,5.01e-08
82,4,8,765.0210,789.5684,-1.507385,1.800207,1.740905,99.9950,0.0029,0.0021,3.44e-08
83,4,8,768.1436,789.5684,-1.566474,1.799767,1.728076,99.9953,0.0025,0.0022,4.91e-08
84,4,8,778.4796,789.5684,-1.852505,1.800937,1.740413,99.9950,0.0028,0.0022,4.21e-08
85,4,8,788.1669,789.5684,-2.750822,1.799089,1.724795,99.9953,0.0024,0.0023,3.35e-08
86,4,8,789.2957,789.5684,-3.461805,1.800532,1.722539,99.9954,0.0026,0.0020,5.01e-08
87,4,8,791.2522,789.5684,-2.671091,1.799911,1.713738,99.9956,0.0024,0.0021,4.67e-08
88,4,8,796.5653,789.5684,-2.052479,1.801870,1.734158,99.9952,0.0022,0.0025,4.60e-08
89,1,9,812.1631,809.3076,-2.452424,1.802233,1.739346,99.9949,0.0026,0.0025,3.61e-08
90,1,9,815.9941,809.3076,-2.082914,1.801612,1.697399,99.9958,0.0022,0.0020,4.56e-08
91,2,9,825.7540,838.9164,-1.804385,1.802027,1.718477,99.9952,0.0024,0.0024,4.35e-08
92,2,9,829.9077,838.9164,-1.969060,1.802477,1.733822,99.9949,0.0022,0.0029,4.83e-08
93,2,9,836.7439,838.9164,-2.586755,1.802930,1.733818,99.9949,0.0021,0.0030,4.25e-08
94,2,9,841.9566,838.9164,-2.440811,1.802943,1.735120,99.9949,0.0027,0.0024,4.11e-08
95,2,9,846.9906,838.9164,-2.016619,1.802540,1.731583,99.9949,0.0028,0.0023,4.54e-08
96,2,9,849.3424,838.9164,-1.905602,1.799009,1.738661,99.9947,0.0020,0.0033,3.69e-08
97,2,9,855.6554,838.9164,-1.699989,1.802347,1.737660,99.9948,0.0019,0.0033,3.51e-08
98,5,8,861.0733,878.3948,-1.705106,1.801395,1.730378,99.9947,0.0029,0.0024,3.75e-08
99,5,8,870.2181,878.3948,-2.031113,1.800499,1.742689,99.9944,0.0021,0.0035,4.09e-08
100,5,8,875.9455,878.3948,-2.554641,1.799599,1.736286,99.9946,0.0030,0.0024,3.33e-08
101,5,8,882.6515,878.3948,-2.314615,1.800303,1.740210,99.9945,0.0020,0.0035,3.91e-08
102,3,9,885.8015,888.2644,-2.557093,1.801816,1.736505,99.9945,0.0024,0.0031,4.16e-08
103,3,9,892.8058,888.2644,-2.291348,1.803250,1.741840,99.9944,0.0021,0.0035,3.24e-08
104,3,9,903.3462,888.2644,-1.770089,1.801315,1.748974,99.9942,0.0033,0.0025,4.03e-08
105,3,9,907.6886,888.2644,-1.660198,1.801092,1.738316,99.9945,0.0023,0.0033,3.15e-08
106,3,9,913.5371,888.2644,-1.545890,1.800596,1.749588,99.9941,0.0036,0.0022,3.08e-08
107,4,9,925.6815,957.3516,-1.480422,1.799644,1.735461,99.9941,0.0034,0.0025,3.23e-08
108,4,9,933.2012,957.3516,-1.598146,1.800561,1.733725,99.9942,0.0033,0.0025,2.99e-08
109,4,9,945.7396,957.3516,-1.916164,1.800497,1.726185,99.9944,0.0028,0.0028,3.72e-08
110,4,9,950.9641,957.3516,-2.175737,1.800208,1.743612,99.9939,0.0036,0.0026,3.57e-08
111,4,9,956.8760,957.3516,-3.303796,1.801566,1.754543,99.9936,0.0031,0.0033,3.03e-08
112,7,7,964.5493,967.2212,-2.558698,1.801507,1.754474,99.9935,0.0036,0.0029,2.80e-08
113,7,7,973.2497,967.2212,-2.205319,1.801826,1.747406,99.9937,0.0041,0.0022,3.28e-08
114,6,8,985.2844,986.9604,-2.770008,1.801216,1.753227,99.9934,0.0042,0.0024,2.89e-08
115,6,8,986.0739,986.9604,-3.046583,1.800988,1.748432,99.9935,0.0027,0.0037,2.89e-08
116,1,10,997.9126,996.8300,-2.964152,1.803602,1.758864,99.9931,0.0040,0.0029,3.08e-08
117,2,10,1014.4706,1026.4389,-1.933302,1.799283,1.741657,99.9935,0.0036,0.0028,2.75e-08
118,2,10,1017.7334,1026.4389,-2.071541,1.799108,1.737035,99.9937,0.0028,0.0035,3.31e-08
119,2,10,1025.6994,1026.4389,-3.142400,1.800076,1.759885,99.9930,0.0025,0.0046,2.55e-08
120,2,10,1026.8920,1026.4389,-3.355138,1.799199,1.754165,99.9931,0.0036,0.0033,3.36e-08
121,5,9,1044.4347,1046.1781,-2.778225,1.801575,1.735052,99.9935,0.0026,0.0039,2.81e-08
122,5,9,1050.9768,1046.1781,-2.338482,1.802299,1.746202,99.9932,0.0021,0.0047,2.58e-08
123,5,9,1056.2003,1046.1781,-2.018640,1.803482,1.756549,99.9929,0.0028,0.0043,3.20e-08
124,3,10,1084.5848,1075.7869,-2.087347,1.801332,1.766025,99.9924,0.0046,0.0030,1.68e-08
125,3,10,1089.2771,1075.7869,-1.901706,1.801513,1.744326,99.9931,0.0043,0.0026,2.28e-08
126,7,8,1096.4335,1115.2653,-1.772486,1.801965,1.742417,99.9929,0.0032,0.0039,2.45e-08
127,7,8,1106.4404,1115.2653,-2.101670,1.802023,1.747081,99.9927,0.0045,0.0028,2.17e-08
128,7,8,1126.2618,1115.2653,-2.006124,1.802716,1.753682,99.9925,0.0035,0.0039,2.24e-08
129,4,10,1146.7977,1144.8741,-2.774635,1.801297,1.754764,99.9922,0.0043,0.0035,1.71e-08
130,6,9,1152.5728,1154.7437,-2.725834,1.802816,1.752018,99.9922,0.0039,0.0038,2.27e-08
131,6,9,1160.6842,1154.7437,-2.288661,1.803623,1.762306,99.9919,0.0024,0.0057,1.88e-08
132,6,9,1178.0786,1154.7437,-1.694479,1.802843,1.762965,99.9918,0.0051,0.0031,1.69e-08
133,1,11,1189.6079,1204.0917,-1.919777,1.801713,1.753626,99.9920,0.0044,0.0036,1.98e-08
134,1,11,1193.9700,1204.0917,-2.075405,1.801013,1.755173,99.9919,0.0054,0.0027,2.17e-08
135,1,11,1197.2374,1204.0917,-2.244692,1.799701,1.759821,99.9917,0.0035,0.0048,1.63e-08
136,2,11,1232.1098,1233.7006,-2.889620,1.807308,1.739309,99.9921,0.0049,0.0031,1.61e-08
137,2,11,1240.0085,1233.7006,-2.291322,1.806412,1.764904,99.9910,0.0032,0.0058,2.02e-08
138,8,8,1249.0060,1263.3094,-1.946072,1.800203,1.750401,99.9917,0.0044,0.0039,1.96e-08
139,8,8,1258.3998,1263.3094,-2.410465,1.799232,1.761756,99.9912,0.0032,0.0055,1.75e-08
140,8,8,1261.8740,1263.3094,-2.944558,1.800542,1.768332,99.9910,0.0033,0.0057,1.49e-08
141,3,11,1279.7029,1283.0486,-2.583765,1.797844,1.764689,99.9910,0.0048,0.0042,1.75e-08
142,3,11,1290.6423,1283.0486,-2.227790,1.799870,1.778840,99.9905,0.0019,0.0076,1.58e-08
143,3,11,1305.9608,1283.0486,-1.748175,1.797737,1.774576,99.9906,0.0026,0.0068,1.41e-08
144,6,10,1319.3814,1342.2662,-1.768291,1.804363,1.760824,99.9906,0.0048,0.0045,2.75e-08
145,6,10,1323.7741,1342.2662,-1.860852,1.802581,1.771895,99.9901,0.0069,0.0030,1.36e-08
146,6,10,1337.1129,1342.2662,-2.415754,1.802202,1.755094,99.9908,0.0062,0.0030,1.46e-08
147,5,11,1447.5813,1440.9622,-2.337854,1.806180,1.777135,99.9891,0.0015,0.0094,1.35e-08
148,7,10,1487.4494,1470.5711,-1.940157,1.802524,1.807266,99.9873,0.0089,0.0038,1.04e-08
149,3,12,1495.6452,1510.0495,-2.020499,1.804951,1.780102,99.9885,0.0044,0.0072,1.35e-08
150,6,11,1546.6910,1549.5279,-2.737351,1.800513,1.792455,99.9877,0.0048,0.0075,1.03e-08
151,6,11,1556.4474,1549.5279,-2.350124,1.800059,1.782382,99.9882,0.0082,0.0036,1.11e-08
152,4,12,1586.4052,1579.1367,-2.336976,1.804447,1.778993,99.9879,0.0039,0.0082,1.20e-08
153,9,9,1591.1124,1598.8759,-2.313758,1.801944,1.768187,99.9886,0.0073,0.0041,1.37e-08
154,9,9,1592.1544,1598.8759,-2.376348,1.802355,1.770317,99.9885,0.0046,0.0069,1.28e-08
155,9,9,1600.2646,1598.8759,-3.061222,1.803004,1.761039,99.9890,0.0068,0.0041,9.31e-09
156,5,12,1649.0511,1667.9631,-1.945448,1.802484,1.742114,99.9893,0.0041,0.0066,7.50e-09
157,2,13,1695.5092,1707.4416,-2.155618,1.818680,1.781362,99.9860,0.0119,0.0020,7.67e-09
158,7,12,1880.1750,1904.8336,-1.887888,1.805355,1.789073,99.9851,0.0055,0.0095,7.18e-09
159,3,14,2034.8504,2023.2689,-2.242288,1.814064,1.798093,99.9826,0.0050,0.0124,5.35e-09
160,10,13,2639.7575,2654.9236,-2.243179,1.819463,1.683373,99.9869,0.0105,0.0026,3.41e-09
161,15,15,59366.1650,4441.3220,1.092257,1.818868,1.477812,99.9916,0.0058,0.0026,2.60e-12
162,15,15,59670.7433,4441.3220,1.094658,1.819412,1.524517,99.9895,0.0078,0.0027,2.10e-12
163,15,15,64165.3428,4441.3220,1.128637,1.819028,1.645695,99.9818,0.0171,0.0011,3.26e-12
164,15,15,65469.6550,4441.3220,1.138019,1.819410,1.605506,99.9848,0.0103,0.0049,4.65e-12
165,15,15,65531.6740,4441.3220,1.138460,1.819300,1.583823,99.9863,0.0079,0.0058,2.78e-12
166,15,15,65686.5712,4441.3220,1.139560,1.818888,1.600999,99.9852,0.0115,0.0034,4.90e-12
167,15,15,65810.1924,4441.3220,1.140436,1.818964,1.584485,99.9863,0.0122,0.0015,3.57e-12
168,15,15,65931.8136,4441.3220,1.141296,1.818935,1.610252,99.9845,0.0145,0.0010,3.34e-12
169,15,15,66743.0957,4441.3220,1.146988,1.818883,1.574996,99.9869,0.0114,0.0018,2.25e-12
170,15,15,66891.9890,4441.3220,1.148025,1.818882,1.468747,99.9919,0.0026,0.0055,3.23e-12
171,15,15,67035.6292,4441.3220,1.149023,1.819496,1.468150,99.9919,0.0022,0.0058,3.98e-12
172,15,15,67248.9490,4441.3220,1.150500,1.819069,1.461525,99.9922,0.0064,0.0014,5.04e-12
173,15,15,67521.7870,4441.3220,1.152383,1.819132,1.588535,99.9860,0.0094,0.0047,2.55e-12
174,15,15,67953.0472,4441.3220,1.155342,1.819014,1.697257,99.9769,0.0192,0.0040,3.81e-12
175,15,15,68182.4347,4441.3220,1.156907,1.818963,1.536200,99.9890,0.0099,0.0012,4.32e-12
176,15,15,68775.0323,4441.3220,1.160926,1.819355,1.706643,99.9758,0.0037,0.0205,4.04e-12
177,15,15,69061.6335,4441.3220,1.162857,1.819509,1.559326,99.9877,0.0034,0.0089,4.88e-12
178,15,15,69192.7881,4441.3220,1.163737,1.819512,1.663436,99.9801,0.0017,0.0182,4.23e-12
179,15,15,69411.2361,4441.3220,1.165200,1.819552,1.596109,99.9855,0.0115,0.0030,3.84e-12
180,15,15,69453.2413,4441.3220,1.165481,1.819642,1.573249,99.9869,0.0023,0.0108,4.84e-12
181,15,15,69655.8628,4441.3220,1.166832,1.819397,1.699719,99.9765,0.0034,0.0200,5.93e-12
182,15,15,70107.3643,4441.3220,1.169829,1.819359,1.511044,99.9902,0.0056,0.0042,3.05e-12
183,15,15,70302.6482,4441.3220,1.171118,1.819479,1.601763,99.9851,0.0033,0.0116,3.66e-12
184,15,15,70341.2798,4441.3220,1.171373,1.818726,1.665608,99.9800,0.0177,0.0023,4.85e-12
185,15,15,70713.5769,4441.3220,1.173819,1.818986,1.655970,99.9809,0.0019,0.0172,3.52e-12
186,15,15,70812.6951,4441.3220,1.174469,1.818792,1.627091,99.9833,0.0016,0.0152,3.89e-12
187,15,15,70965.0323,4441.3220,1.175464,1.819181,1.541197,99.9887,0.0106,0.0007,4.97e-12
188,15,15,71317.3744,4441.3220,1.177758,1.819044,1.526981,99.9894,0.0005,0.0100,3.08e-12
189,15,15,71344.9487,4441.3220,1.177937,1.818810,1.692834,99.9773,0.0025,0.0202,4.30e-12
190,15,15,71465.3694,4441.3220,1.178718,1.819189,1.605137,99.9849,0.0137,0.0014,3.43e-12
191,15,15,71700.6083,4441.3220,1.180240,1.819194,1.603794,99.9849,0.0014,0.0137,2.62e-12
192,15,15,71906.8174,4441.3220,1.181569,1.819515,1.615375,99.9841,0.0014,0.0145,3.37e-12
193,15,15,71986.5542,4441.3220,1.182082,1.819041,1.525470,99.9895,0.0100,0.0005,3.11e-12
194,15,15,72141.8649,4441.3220,1.183080,1.819355,1.567836,99.9872,0.0008,0.0120,3.01e-12
195,15,15,72232.8132,4441.3220,1.183663,1.819052,1.528864,99.9893,0.0005,0.0101,2.33e-12
196,15,15,72251.2152,4441.3220,1.183781,1.819120,1.552630,99.9881,0.0113,0.0006,3.13e-12
197,15,15,73507.5922,4441.3220,1.191754,1.819092,1.644725,99.9818,0.0020,0.0161,3.06e-12
198,15,15,73846.7754,4441.3220,1.193881,1.819315,1.555054,99.9880,0.0005,0.0115,2.37e-12
199,15,15,73987.3477,4441.3220,1.194760,1.819356,1.667640,99.9798,0.0176,0.0026,2.46e-12
200,15,15,75005.9614,4441.3220,1.201075,1.818777,1.509940,99.9902,0.0021,0.0077,2.35e-12
201,15,15,76546.7087,4441.3220,1.210455,1.819158,1.560329,99.9877,0.0009,0.0114,2.13e-12
202,15,15,77006.6577,4441.3220,1.213217,1.819094,1.574453,99.9868,0.0023,0.0109,3.12e-12
203,15,15,77171.4959,4441.3220,1.214202,1.819218,1.565176,99.9874,0.0009,0.0117,2.14e-12
204,15,15,87627.7278,4441.3220,1.272540,1.818597,1.815556,99.9601,0.0212,0.0187,2.20e-12
205,15,15,89375.8557,4441.3220,1.281572,1.818608,1.779977,99.9662,0.0175,0.0164,2.34e-12
206,15,15,90862.0399,4441.3220,1.289106,1.819690,1.768540,99.9678,0.0154,0.0169,1.27e-12
207,15,15,90885.2104,4441.3220,1.289222,1.819691,1.768004,99.9678,0.0154,0.0168,9.03e-13
208,15,15,100904.5893,4441.3220,1.336850,1.819172,1.713340,99.9751,0.0197,0.0052,2.34e-12
209,15,15,5838511.1508,4441.3220,3.118459,0.067345,3.514760,0.0081,68.3914,31.6005,6.15e-14
210,15,15,5838608.2175,4441.3220,3.118467,0.082227,3.514754,0.0099,31.6004,68.3897,5.03e-14
211,15,15,5864271.8748,4441.3220,3.120373,0.038805,3.514755,0.0055,79.1357,20.8588,8.49e-14
212,15,15,5864829.5112,4441.3220,3.120414,0.095642,3.514741,0.0130,20.8585,79.1286,6.27e-14
213,15,15,5906347.6912,4441.3220,3.123480,0.115677,3.514747,0.0141,13.1730,86.8129,4.13e-14
214,15,15,5906712.1970,4441.3220,3.123507,0.053343,3.514748,0.0074,86.8167,13.1759,8.41e-14
215,15,15,5910231.4655,4441.3220,3.123766,0.078134,3.514756,0.0105,21.6383,78.3512,7.08e-14
216,15,15,5910630.6720,4441.3220,3.123795,0.076888,3.514757,0.0111,78.3504,21.6385,4.52e-14
217,15,15,5942611.0406,4441.3220,3.126140,0.052443,3.514750,0.0070,46.6923,53.3007,6.73e-14
218,15,15,5942835.8508,4441.3220,3.126157,0.059586,3.514758,0.0073,53.2992,46.6936,8.41e-14
219,15,15,5950557.4566,4441.3220,3.126721,0.053540,3.514762,0.0058,82.4968,17.4974,6.49e-14
220,15,15,5950835.4476,4441.3220,3.126741,0.081365,3.514739,0.0111,17.4986,82.4902,9.42e-14
221,15,15,5969948.1671,4441.3220,3.128135,0.041352,3.514765,0.0046,95.1974,4.7980,7.79e-14
222,15,15,5970319.4837,4441.3220,3.128162,0.085844,3.514747,0.0113,4.7959,95.1928,8.58e-14
223,15,15,6027123.2430,4441.3220,3.132278,0.037316,3.514764,0.0042,97.0409,2.9548,6.07e-14
224,15,15,6027263.3419,4441.3220,3.132288,0.048862,3.514757,0.0064,2.9547,97.0389,7.06e-14
225,15,15,6092038.9132,4441.3220,3.136934,0.036078,3.514772,0.0043,99.7533,0.2425,1.01e-13
226,15,15,6092542.2475,4441.3220,3.136970,0.072787,3.514748,0.0098,0.2423,99.7479,5.79e-14
227,15,15,6130500.7962,4441.3220,3.139669,0.065848,3.514748,0.0095,98.7419,1.2486,7.17e-14
228,15,15,6131194.5023,4441.3220,3.139718,0.067975,3.514744,0.0108,1.2481,98.7411,4.70e-14
229,15,15,6179878.5220,4441.3220,3.143155,0.035706,3.514758,0.0041,0.7692,99.2267,7.57e-14
230,15,15,6180315.1087,4441.3220,3.143186,0.093865,3.514753,0.0112,99.2190,0.7698,7.45e-14
231,15,15,6196326.3725,4441.3220,3.144311,0.054978,3.514764,0.0063,0.0266,99.9672,6.82e-14
232,15,15,6196719.5576,4441.3220,3.144338,0.105628,3.514744,0.0141,99.9593,0.0266,5.68e-14
233,15,15,6202908.9002,4441.3220,3.144772,0.074425,3.514759,0.0086,74.5630,25.4285,6.75e-14
234,15,15,6203001.0329,4441.3220,3.144779,0.052120,3.514752,0.0075,25.4309,74.5615,7.60e-14
235,15,15,6209694.7237,4441.3220,3.145247,0.055367,3.514756,0.0072,75.4143,24.5784,9.37e-14
236,15,15,6209820.3825,4441.3220,3.145256,0.059194,3.514761,0.0068,24.5784,75.4148,8.18e-14
237,15,15,6218107.8802,4441.3220,3.145836,0.055016,3.514758,0.0058,35.2690,64.7253,8.56e-14
238,15,15,6218192.2187,4441.3220,3.145842,0.031883,3.514754,0.0055,64.7249,35.2695,9.81e-14
239,15,15,6225518.2345,4441.3220,3.146353,0.038090,3.514762,0.0051,1.0339,98.9611,6.55e-14
240,15,15,6225752.0088,4441.3220,3.146370,0.056461,3.514760,0.0057,98.9606,1.0337,1.13e-13
241,15,15,6235659.2660,4441.3220,3.147061,0.042030,3.514765,0.0053,9.3482,90.6465,8.65e-14
242,15,15,6235848.2116,4441.3220,3.147074,0.067414,3.514761,0.0070,90.6309,9.3621,9.63e-14
243,15,15,6240648.5381,4441.3220,3.147408,0.087197,3.514761,0.0108,33.7247,66.2644,6.58e-14
244,15,15,6240744.8810,4441.3220,3.147415,0.077806,3.514764,0.0081,66.2910,33.7010,1.16e-13
245,15,15,6244560.4851,4441.3220,3.147681,0.040234,3.514758,0.0061,79.5212,20.4727,1.02e-13
246,15,15,6244767.9638,4441.3220,3.147695,0.047600,3.514774,0.0046,20.4578,79.5377,1.42e-13
247,15,15,6246680.3774,4441.3220,3.147828,0.033768,3.514759,0.0047,66.7318,33.2635,8.54e-14
248,15,15,6246860.7451,4441.3220,3.147841,0.044920,3.514772,0.0048,33.2772,66.7180,7.68e-14
249,15,15,6254669.7342,4441.3220,3.148384,0.048641,3.514766,0.0050,70.5132,29.4817,6.89e-14
250,15,15,6254733.6055,4441.3220,3.148388,0.037224,3.514760,0.0047,29.4751,70.5202,7.57e-14
251,15,15,6286499.8430,4441.3220,3.150590,0.050182,3.514759,0.0057,99.0732,0.9212,1.09e-13
