mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
33,2,7,518.5018,523.0890,-2.057024,1.801184,1.657464,99.9977,0.0012,0.0011,9.08e-08
34,2,7,535.9532,523.0890,-1.609193,1.800077,1.680142,99.9975,0.0015,0.0010,8.20e-08
35,2,7,544.7000,523.0890,-1.383902,1.799377,1.700186,99.9972,0.0012,0.0015,7.70e-08
36,3,7,548.8824,572.4371,-1.385651,1.800428,1.641462,99.9977,0.0012,0.0011,7.68e-08
37,3,7,550.8971,572.4371,-1.424484,1.801282,1.705495,99.9969,0.0015,0.0016,7.62e-08
38,3,7,558.7165,572.4371,-1.620355,1.801479,1.707147,99.9969,0.0015,0.0016,6.92e-08
39,3,7,563.7800,572.4371,-1.820357,1.801868,1.678141,99.9973,0.0013,0.0013,7.88e-08
40,3,7,571.3299,572.4371,-2.713513,1.801284,1.691916,99.9971,0.0015,0.0014,7.29e-08
41,3,7,580.5510,572.4371,-1.848496,1.800461,1.743825,99.9963,0.0020,0.0016,5.19e-08
42,3,7,585.3767,572.4371,-1.645805,1.801537,1.694852,99.9971,0.0018,0.0011,7.68e-08
43,5,6,595.3720,602.0459,-1.955251,1.800688,1.691550,99.9970,0.0015,0.0015,7.24e-08
44,5,6,602.1745,602.0459,-3.670414,1.801622,1.718736,99.9966,0.0015,0.0020,5.46e-08
45,5,6,606.7329,602.0459,-2.108730,1.801417,1.656946,99.9974,0.0011,0.0014,6.47e-08
46,5,6,613.6847,602.0459,-1.713720,1.803219,1.713098,99.9967,0.0014,0.0019,6.12e-08
47,5,6,619.3740,602.0459,-1.540878,1.801985,1.673398,99.9972,0.0016,0.0011,6.64e-08
48,1,8,632.5684,641.5243,-1.855103,1.800969,1.702981,99.9966,0.0019,0.0015,5.87e-08
49,1,8,634.1062,641.5243,-1.936920,1.799769,1.717873,99.9963,0.0020,0.0017,5.52e-08
50,1,8,649.0177,641.5243,-1.932534,1.800331,1.695272,99.9967,0.0014,0.0019,5.37e-08
51,1,8,654.0233,641.5243,-1.710337,1.800639,1.686933,99.9968,0.0020,0.0012,5.87e-08
52,2,8,665.1538,671.1331,-2.050161,1.801270,1.714040,99.9963,0.0014,0.0023,4.53e-08
53,2,8,673.1568,671.1331,-2.520672,1.801088,1.699616,99.9965,0.0017,0.0018,5.09e-08
54,2,8,679.6052,671.1331,-1.898818,1.801293,1.705914,99.9964,0.0018,0.0018,4.75e-08
55,2,8,685.0527,671.1331,-1.683181,1.801840,1.723784,99.9961,0.0020,0.0019,4.97e-08
56,6,6,693.6555,710.6115,-1.622307,1.800636,1.713890,99.9960,0.0015,0.0024,4.91e-08
57,6,6,697.7483,710.6115,-1.742282,1.800909,1.694511,99.9964,0.0022,0.0014,4.87e-08
58,6,6,708.4124,710.6115,-2.509390,1.800763,1.689532,99.9965,0.0014,0.0021,4.53e-08
59,3,8,723.6943,720.4811,-2.350681,1.801974,1.689047,99.9964,0.0017,0.0018,4.76e-08
60,5,7,729.1779,730.3507,-2.794289,1.801019,1.682020,99.9965,0.0016,0.0019,4.50e-08
61,5,7,732.8007,730.3507,-2.474368,1.802421,1.716274,99.9959,0.0021,0.0020,4.72e-08
62,5,7,737.8269,730.3507,-1.989849,1.802210,1.720400,99.9958,0.0018,0.0024,4.34e-08
63,5,7,742.9904,730.3507,-1.761796,1.799128,1.746555,99.9952,0.0026,0.0022,3.97e-08
64,5,7,749.1816,730.3507,-1.588661,1.800646,1.722142,99.9958,0.0023,0.0019,4.53e-08
65,5,7,758.5534,730.3507,-1.413241,1.800994,1.698466,99.9962,0.0019,0.0018,4.33e-08
66,4,8,763.6174,789.5684,-1.483237,1.799925,1.695155,99.9959,0.0024,0.0017,3.89e-08
67,4,8,768.1066,789.5684,-1.565724,1.800373,1.692491,99.9960,0.0015,0.0025,3.77e-08
68,4,8,780.4484,789.5684,-1.937395,1.800679,1.678454,99.9963,0.0020,0.0017,4.54e-08
69,4,8,798.3757,789.5684,-1.952544,1.801597,1.719263,99.9955,0.0019,0.0026,3.74e-08
70,1,9,799.9458,809.3076,-1.936758,1.801144,1.714832,99.9955,0.0026,0.0019,3.24e-08
71,1,9,812.0289,809.3076,-2.473331,1.802381,1.716258,99.9955,0.0020,0.0025,3.94e-08
72,1,9,816.1661,809.3076,-2.071883,1.801832,1.703508,99.9957,0.0025,0.0018,2.67e-08
73,2,9,828.8791,838.9164,-1.922104,1.802270,1.715373,99.9953,0.0024,0.0023,3.71e-08
74,2,9,835.8885,838.9164,-2.442579,1.801419,1.695940,99.9957,0.0023,0.0020,4.24e-08
75,2,9,839.4741,838.9164,-3.177312,1.800695,1.708582,99.9954,0.0025,0.0021,3.66e-08
76,2,9,849.8129,838.9164,-1.886431,1.802378,1.715674,99.9953,0.0027,0.0020,3.57e-08
77,2,9,857.3853,838.9164,-1.657277,1.800644,1.700421,99.9956,0.0021,0.0024,3.36e-08
78,5,8,859.5559,878.3948,-1.668635,1.799973,1.701526,99.9953,0.0024,0.0023,3.40e-08
79,5,8,865.4997,878.3948,-1.833266,1.801626,1.690164,99.9956,0.0021,0.0023,3.37e-08
80,5,8,873.3078,878.3948,-2.237226,1.802063,1.710258,99.9952,0.0026,0.0022,3.32e-08
81,5,8,880.7719,878.3948,-2.567633,1.800662,1.687863,99.9956,0.0020,0.0023,3.17e-08
82,3,9,888.8887,888.2644,-3.153116,1.800548,1.715212,99.9950,0.0027,0.0023,3.16e-08
83,3,9,890.5609,888.2644,-2.587469,1.801076,1.698883,99.9954,0.0025,0.0021,3.61e-08
84,3,9,904.5755,888.2644,-1.736058,1.802008,1.706891,99.9952,0.0020,0.0027,3.10e-08
85,3,9,906.0506,888.2644,-1.698458,1.800142,1.706667,99.9952,0.0025,0.0024,2.88e-08
86,3,9,917.7242,888.2644,-1.479313,1.800405,1.734466,99.9945,0.0029,0.0026,2.79e-08
87,4,9,927.0637,957.3516,-1.499802,1.801933,1.697853,99.9951,0.0024,0.0025,3.50e-08
88,4,9,929.1711,957.3516,-1.531122,1.800731,1.701503,99.9949,0.0027,0.0023,3.09e-08
89,4,9,938.9929,957.3516,-1.717229,1.802780,1.725861,99.9944,0.0023,0.0033,2.92e-08
90,4,9,941.9896,957.3516,-1.794622,1.801764,1.709033,99.9948,0.0024,0.0029,2.84e-08
91,4,9,951.1584,957.3516,-2.189156,1.800984,1.716925,99.9946,0.0031,0.0023,2.78e-08
92,4,9,955.7173,957.3516,-2.767726,1.800061,1.718582,99.9945,0.0024,0.0031,2.75e-08
93,7,7,964.1483,967.2212,-2.497969,1.800774,1.708104,99.9947,0.0026,0.0027,2.83e-08
94,7,7,966.4827,967.2212,-3.117139,1.801282,1.708938,99.9947,0.0027,0.0026,2.41e-08
95,7,7,974.6277,967.2212,-2.115917,1.802148,1.742145,99.9939,0.0039,0.0023,2.65e-08
96,6,8,984.0308,986.9604,-2.527480,1.799712,1.716624,99.9944,0.0032,0.0024,2.91e-08
97,1,10,992.5789,996.8300,-2.370120,1.799163,1.708364,99.9945,0.0026,0.0029,2.64e-08
98,1,10,998.0147,996.8300,-2.925032,1.801626,1.735788,99.9939,0.0034,0.0027,2.52e-08
99,1,10,1005.3146,996.8300,-2.069992,1.800537,1.714973,99.9944,0.0028,0.0028,2.63e-08
100,1,10,1010.8267,996.8300,-1.852597,1.801528,1.728699,99.9941,0.0029,0.0030,2.33e-08
101,2,10,1015.6301,1026.4389,-1.977556,1.801658,1.719180,99.9942,0.0024,0.0035,2.65e-08
102,2,10,1019.8448,1026.4389,-2.192184,1.801684,1.721763,99.9941,0.0026,0.0033,2.60e-08
103,2,10,1034.6972,1026.4389,-2.094441,1.802626,1.724482,99.9941,0.0027,0.0032,2.40e-08
104,5,9,1037.1872,1046.1781,-2.065804,1.801491,1.714553,99.9942,0.0034,0.0025,2.36e-08
105,5,9,1041.9433,1046.1781,-2.392771,1.800769,1.738212,99.9935,0.0031,0.0034,2.19e-08
106,5,9,1050.3743,1046.1781,-2.396744,1.799946,1.728899,99.9937,0.0035,0.0028,2.08e-08
107,5,9,1053.7794,1046.1781,-2.138713,1.801235,1.735121,99.9936,0.0033,0.0031,2.02e-08
108,5,9,1058.8005,1046.1781,-1.918463,1.801546,1.737746,99.9935,0.0037,0.0028,2.22e-08
109,3,10,1063.7322,1075.7869,-1.950570,1.798882,1.729147,99.9935,0.0029,0.0036,2.34e-08
110,3,10,1077.6026,1075.7869,-2.772678,1.801782,1.727883,99.9936,0.0033,0.0031,2.24e-08
111,3,10,1085.7234,1075.7869,-2.034493,1.801991,1.730028,99.9936,0.0029,0.0036,2.46e-08
112,7,8,1096.4980,1115.2653,-1.773976,1.802584,1.703547,99.9941,0.0028,0.0031,2.08e-08
113,7,8,1098.5563,1115.2653,-1.824428,1.800825,1.727426,99.9934,0.0035,0.0031,2.40e-08
114,7,8,1106.1595,1115.2653,-2.088060,1.800490,1.721627,99.9935,0.0026,0.0038,2.13e-08
115,7,8,1113.4857,1115.2653,-2.797067,1.801700,1.716026,99.9937,0.0028,0.0034,2.44e-08
116,7,8,1115.6746,1115.2653,-3.435284,1.799301,1.718723,99.9936,0.0033,0.0031,1.87e-08
117,4,10,1131.3675,1144.8741,-1.928210,1.800947,1.721836,99.9934,0.0039,0.0027,1.98e-08
118,4,10,1135.3848,1144.8741,-2.081522,1.801046,1.706639,99.9938,0.0029,0.0032,2.12e-08
119,4,10,1141.5639,1144.8741,-2.538906,1.800819,1.717585,99.9935,0.0032,0.0032,2.17e-08
120,4,10,1147.4240,1144.8741,-2.652232,1.800716,1.725523,99.9933,0.0030,0.0037,2.08e-08
121,6,9,1157.2871,1154.7437,-2.657076,1.800946,1.729533,99.9931,0.0030,0.0039,2.15e-08
122,6,9,1165.3869,1154.7437,-2.035413,1.801953,1.722986,99.9933,0.0040,0.0027,2.07e-08
123,6,9,1169.0924,1154.7437,-1.905675,1.800787,1.735015,99.9929,0.0033,0.0038,1.98e-08
124,1,11,1182.7179,1204.0917,-1.750778,1.800792,1.726377,99.9928,0.0043,0.0029,1.80e-08
125,1,11,1183.9303,1204.0917,-1.776137,1.802200,1.718934,99.9931,0.0034,0.0035,1.89e-08
126,1,11,1187.4468,1204.0917,-1.859376,1.801056,1.718460,99.9931,0.0036,0.0033,1.95e-08
127,1,11,1191.6479,1204.0917,-1.985706,1.801856,1.729794,99.9928,0.0033,0.0039,1.58e-08
128,1,11,1202.0597,1204.0917,-2.772731,1.801170,1.713824,99.9932,0.0031,0.0036,2.14e-08
129,1,11,1211.0450,1204.0917,-2.238473,1.802921,1.713603,99.9933,0.0034,0.0033,1.91e-08
130,1,11,1216.3401,1204.0917,-1.992582,1.801493,1.726368,99.9929,0.0033,0.0038,1.87e-08
131,2,11,1221.2746,1233.7006,-1.996880,1.799948,1.717715,99.9929,0.0029,0.0042,1.94e-08
132,2,11,1226.3748,1233.7006,-2.226357,1.801749,1.726378,99.9927,0.0035,0.0038,1.96e-08
133,2,11,1231.7909,1233.7006,-2.810264,1.801688,1.729768,99.9926,0.0034,0.0040,1.69e-08
134,2,11,1237.8004,1233.7006,-2.478437,1.800231,1.716860,99.9930,0.0039,0.0031,1.71e-08
135,2,11,1241.6030,1233.7006,-2.193445,1.801578,1.725273,99.9927,0.0031,0.0042,1.72e-08
136,8,8,1252.1582,1263.3094,-2.054191,1.800285,1.725521,99.9926,0.0032,0.0042,1.71e-08
137,8,8,1254.3272,1263.3094,-2.148129,1.801045,1.728492,99.9925,0.0041,0.0034,1.68e-08
138,8,8,1258.7850,1263.3094,-2.445952,1.801497,1.729057,99.9925,0.0036,0.0039,1.82e-08
139,8,8,1271.9143,1263.3094,-2.166763,1.800717,1.738609,99.9921,0.0039,0.0040,1.87e-08
140,3,11,1275.2635,1283.0486,-2.216979,1.800679,1.724174,99.9924,0.0039,0.0037,1.73e-08
141,3,11,1285.0449,1283.0486,-2.808018,1.801777,1.739048,99.9919,0.0049,0.0032,1.56e-08
142,3,11,1293.2343,1283.0486,-2.100252,1.800387,1.725016,99.9924,0.0030,0.0046,1.73e-08
143,3,11,1298.0285,1283.0486,-1.932734,1.801065,1.726205,99.9924,0.0040,0.0036,1.56e-08
144,3,11,1302.9295,1283.0486,-1.809806,1.802064,1.726217,99.9924,0.0036,0.0040,1.45e-08
145,3,11,1306.0702,1283.0486,-1.746107,1.801869,1.728159,99.9923,0.0042,0.0034,1.43e-08
146,6,10,1315.6607,1342.2662,-1.702867,1.801196,1.726337,99.9921,0.0042,0.0037,1.61e-08
147,6,10,1318.3689,1342.2662,-1.749489,1.800887,1.728200,99.9920,0.0043,0.0037,1.24e-08
148,6,10,1325.8187,1342.2662,-1.911739,1.801541,1.721248,99.9923,0.0040,0.0037,1.46e-08
149,6,10,1333.1495,1342.2662,-2.168002,1.801230,1.735416,99.9917,0.0042,0.0041,1.48e-08
150,6,10,1346.4762,1342.2662,-2.503558,1.802856,1.741464,99.9916,0.0044,0.0040,1.36e-08
151,4,11,1353.9600,1352.1358,-2.869960,1.800741,1.740407,99.9914,0.0048,0.0037,1.62e-08
152,4,11,1364.5709,1352.1358,-2.036370,1.802361,1.740002,99.9915,0.0038,0.0047,1.58e-08
153,4,11,1375.2347,1352.1358,-1.767429,1.801912,1.732142,99.9918,0.0046,0.0036,1.46e-08
154,4,11,1379.4621,1352.1358,-1.694439,1.802041,1.750295,99.9911,0.0038,0.0051,1.16e-08
155,4,11,1383.2331,1352.1358,-1.638297,1.801654,1.743263,99.9914,0.0053,0.0033,1.69e-08
156,1,12,1403.8642,1431.0926,-1.720645,1.800452,1.742151,99.9909,0.0056,0.0035,1.41e-08
157,1,12,1405.6355,1431.0926,-1.749857,1.802661,1.731996,99.9914,0.0043,0.0043,1.44e-08
158,1,12,1410.7644,1431.0926,-1.847568,1.800644,1.734011,99.9912,0.0055,0.0032,1.30e-08
159,1,12,1416.1300,1431.0926,-1.980660,1.800566,1.727027,99.9915,0.0037,0.0048,1.44e-08
160,1,12,1426.2793,1431.0926,-2.473218,1.801803,1.734986,99.9913,0.0039,0.0049,1.30e-08
161,1,12,1434.5980,1431.0926,-2.610935,1.800574,1.725706,99.9916,0.0043,0.0042,1.44e-08
162,5,11,1439.0085,1440.9622,-2.867785,1.801514,1.735361,99.9911,0.0053,0.0036,1.40e-08
163,5,11,1446.9643,1440.9622,-2.380352,1.800821,1.732879,99.9912,0.0047,0.0042,1.62e-08
164,2,12,1451.2040,1460.7015,-2.186956,1.803632,1.739956,99.9909,0.0041,0.0050,1.32e-08
165,2,12,1456.1341,1460.7015,-2.504897,1.801882,1.733345,99.9911,0.0044,0.0045,1.53e-08
166,2,12,1461.0229,1460.7015,-3.657486,1.802190,1.744237,99.9906,0.0053,0.0041,1.19e-08
167,7,10,1475.4889,1470.5711,-2.475715,1.802192,1.730200,99.9912,0.0046,0.0042,1.29e-08
168,7,10,1476.4159,1470.5711,-2.400714,1.801600,1.727955,99.9912,0.0042,0.0046,1.50e-08
169,7,10,1478.1420,1470.5711,-2.288334,1.800848,1.725871,99.9913,0.0047,0.0040,1.37e-08
170,3,12,1492.5724,1510.0495,-1.936524,1.799716,1.731798,99.9908,0.0050,0.0041,1.35e-08
171,3,12,1496.3372,1510.0495,-2.041883,1.800180,1.723931,99.9912,0.0052,0.0036,1.24e-08
172,3,12,1504.0422,1510.0495,-2.400313,1.801065,1.733538,99.9908,0.0051,0.0041,1.30e-08
173,3,12,1514.3784,1510.0495,-2.542611,1.800974,1.746187,99.9903,0.0055,0.0042,1.20e-08
174,3,12,1520.2390,1510.0495,-2.170837,1.799875,1.730466,99.9909,0.0050,0.0041,1.40e-08
175,6,11,1537.9449,1549.5279,-2.126380,1.801690,1.725691,99.9909,0.0045,0.0046,1.17e-08
176,6,11,1542.2986,1549.5279,-2.331103,1.801148,1.740061,99.9902,0.0052,0.0046,1.16e-08
177,6,11,1558.8209,1549.5279,-2.222042,1.801904,1.743872,99.9901,0.0058,0.0041,1.31e-08
178,6,11,1561.3925,1549.5279,-2.115946,1.801750,1.738603,99.9903,0.0051,0.0046,1.27e-08
179,4,12,1576.0291,1579.1367,-2.705989,1.799924,1.735198,99.9902,0.0059,0.0038,1.26e-08
180,4,12,1576.4447,1579.1367,-2.768351,1.800583,1.741561,99.9900,0.0049,0.0051,1.17e-08
181,4,12,1582.7760,1579.1367,-2.637400,1.800898,1.738371,99.9902,0.0055,0.0044,1.38e-08
182,9,9,1589.3059,1598.8759,-2.222900,1.801560,1.741521,99.9898,0.0043,0.0059,1.21e-08
183,9,9,1594.9581,1598.8759,-2.610776,1.801453,1.736894,99.9900,0.0054,0.0046,1.16e-08
184,9,9,1605.7848,1598.8759,-2.364404,1.801659,1.739377,99.9899,0.0047,0.0053,1.31e-08
185,8,10,1611.5770,1618.6151,-2.361690,1.801319,1.732404,99.9901,0.0043,0.0055,9.19e-09
186,8,10,1623.3160,1618.6151,-2.536962,1.800663,1.736280,99.9899,0.0054,0.0046,1.25e-08
187,8,10,1627.1807,1618.6151,-2.276389,1.801548,1.745331,99.9896,0.0055,0.0049,1.03e-08
188,8,10,1636.0624,1618.6151,-1.967416,1.801397,1.750629,99.9893,0.0048,0.0059,1.05e-08
189,8,10,1642.6995,1618.6151,-1.827408,1.801461,1.745673,99.9895,0.0052,0.0052,1.20e-08
190,5,12,1648.5368,1667.9631,-1.933794,1.801247,1.736680,99.9896,0.0053,0.0051,1.07e-08
191,5,12,1654.9221,1667.9631,-2.106875,1.801450,1.742573,99.9893,0.0060,0.0047,1.22e-08
192,5,12,1666.5951,1667.9631,-3.086092,1.801247,1.745682,99.9892,0.0046,0.0063,1.12e-08
193,5,12,1671.0940,1667.9631,-2.726519,1.801764,1.744739,99.9892,0.0054,0.0053,1.16e-08
194,1,13,1683.6835,1677.8327,-2.457534,1.801782,1.743769,99.9892,0.0058,0.0050,1.05e-08
195,1,13,1685.2725,1677.8327,-2.353192,1.801828,1.741897,99.9893,0.0057,0.0050,9.69e-09
196,1,13,1688.9878,1677.8327,-2.177278,1.802168,1.744851,99.9892,0.0056,0.0053,1.12e-08
197,2,13,1696.9804,1707.4416,-2.212765,1.801377,1.742391,99.9891,0.0051,0.0059,9.78e-09
198,2,13,1706.8413,1707.4416,-3.454019,1.801721,1.745542,99.9890,0.0058,0.0052,1.00e-08
199,2,13,1710.3502,1707.4416,-2.768656,1.801087,1.740680,99.9892,0.0058,0.0050,1.12e-08
200,2,13,1717.9210,1707.4416,-2.212009,1.801488,1.746662,99.9889,0.0053,0.0059,1.09e-08
201,2,13,1722.0740,1707.4416,-2.067029,1.800008,1.743107,99.9890,0.0052,0.0058,1.22e-08
202,3,13,1733.1964,1756.7896,-1.871932,1.802303,1.740408,99.9889,0.0051,0.0060,9.18e-09
203,3,13,1739.0715,1756.7896,-1.996303,1.802079,1.746217,99.9886,0.0046,0.0068,9.48e-09
204,3,13,1747.6305,1756.7896,-2.282868,1.800788,1.741462,99.9888,0.0040,0.0072,1.07e-08
205,3,13,1750.6634,1756.7896,-2.457532,1.802665,1.746730,99.9886,0.0056,0.0058,9.70e-09
206,3,13,1757.9184,1756.7896,-3.192101,1.800994,1.750766,99.9883,0.0064,0.0054,1.07e-08
207,6,12,1768.5626,1776.5288,-2.348323,1.800967,1.743228,99.9887,0.0053,0.0060,1.01e-08
208,6,12,1770.9617,1776.5288,-2.503941,1.800385,1.754605,99.9881,0.0063,0.0056,7.96e-09
209,6,12,1780.7368,1776.5288,-2.625497,1.800373,1.747889,99.9884,0.0057,0.0059,1.10e-08
210,9,10,1783.8124,1786.3984,-2.839357,1.799819,1.746136,99.9885,0.0059,0.0056,1.04e-08
211,9,10,1797.1373,1786.3984,-2.221018,1.800024,1.742428,99.9887,0.0047,0.0066,8.41e-09
212,9,10,1800.6167,1786.3984,-2.099132,1.800290,1.736586,99.9890,0.0051,0.0059,1.01e-08
213,4,13,1813.5973,1825.8768,-2.172290,1.802643,1.737113,99.9886,0.0054,0.0060,1.07e-08
214,4,13,1825.1710,1825.8768,-3.412797,1.802207,1.739024,99.9885,0.0043,0.0072,9.11e-09
215,4,13,1832.5297,1825.8768,-2.438464,1.803208,1.756806,99.9876,0.0062,0.0063,8.33e-09
216,4,13,1834.5540,1825.8768,-2.323092,1.802302,1.747111,99.9881,0.0072,0.0048,9.43e-09
217,4,13,1847.8357,1825.8768,-1.919861,1.802232,1.750268,99.9879,0.0058,0.0063,1.17e-08
218,4,13,1857.5911,1825.8768,-1.760217,1.802312,1.746651,99.9881,0.0071,0.0048,8.61e-09
219,7,12,1872.6442,1904.8336,-1.772143,1.799440,1.741741,99.9880,0.0064,0.0056,7.97e-09
220,7,12,1883.4900,1904.8336,-1.950589,1.798940,1.747228,99.9876,0.0060,0.0063,8.15e-09
221,7,12,1887.3203,1904.8336,-2.036487,1.800178,1.758027,99.9871,0.0069,0.0060,9.22e-09
222,7,12,1895.7656,1904.8336,-2.322341,1.799753,1.747896,99.9876,0.0066,0.0058,1.07e-08
223,7,12,1899.5353,1904.8336,-2.555720,1.800302,1.749691,99.9876,0.0064,0.0060,8.59e-09
224,5,13,1913.0256,1914.7033,-3.057386,1.802633,1.748840,99.9875,0.0062,0.0063,8.28e-09
225,5,13,1922.3387,1914.7033,-2.399266,1.801665,1.746612,99.9876,0.0072,0.0052,1.06e-08
226,1,14,1933.9232,1944.3121,-2.272200,1.802500,1.745199,99.9874,0.0070,0.0056,8.49e-09
227,1,14,1944.6693,1944.3121,-3.735760,1.802745,1.745834,99.9874,0.0056,0.0071,1.17e-08
228,1,14,1953.1030,1944.3121,-2.344733,1.802227,1.754497,99.9868,0.0059,0.0073,8.87e-09
229,2,14,1967.0982,1973.9209,-2.461373,1.802118,1.751451,99.9868,0.0059,0.0074,7.51e-09
230,2,14,1972.8858,1973.9209,-3.280337,1.803076,1.750105,99.9869,0.0062,0.0069,8.03e-09
231,9,11,1986.7277,1993.6601,-2.458768,1.800785,1.755601,99.9866,0.0071,0.0063,7.09e-09
232,9,11,1993.0534,1993.6601,-3.516702,1.800367,1.758819,99.9863,0.0069,0.0068,7.77e-09
233,9,11,1998.1481,1993.6601,-2.647601,1.800431,1.757867,99.9864,0.0079,0.0057,1.06e-08
234,3,14,2016.5454,2023.2689,-2.478456,1.803313,1.755079,99.9864,0.0068,0.0068,6.31e-09
235,3,14,2022.6729,2023.2689,-3.530827,1.801554,1.752822,99.9864,0.0068,0.0068,8.89e-09
236,3,14,2023.8484,2023.2689,-3.543021,1.800979,1.748181,99.9867,0.0068,0.0065,8.31e-09
237,3,14,2031.8765,2023.2689,-2.371171,1.801812,1.759265,99.9860,0.0068,0.0072,9.00e-09
238,8,12,2047.0114,2052.8777,-2.543996,1.802351,1.755815,99.9861,0.0067,0.0072,7.84e-09
239,8,12,2052.7873,2052.8777,-4.356356,1.801891,1.750922,99.9864,0.0065,0.0071,6.08e-09
240,8,12,2059.6200,2052.8777,-2.483557,1.802134,1.758486,99.9859,0.0071,0.0070,7.52e-09
241,4,14,2075.9476,2092.3561,-2.105565,1.801608,1.751612,99.9861,0.0084,0.0056,6.59e-09
242,4,14,2081.9218,2092.3561,-2.302169,1.801775,1.754552,99.9859,0.0084,0.0057,8.49e-09
243,4,14,2090.6703,2092.3561,-3.093824,1.801607,1.756812,99.9857,0.0075,0.0068,6.95e-09
244,4,14,2095.8143,2092.3561,-2.781788,1.802092,1.750307,99.9862,0.0075,0.0063,8.55e-09
245,4,14,2102.7338,2092.3561,-2.304534,1.801817,1.760699,99.9855,0.0084,0.0061,6.27e-09
246,7,13,2133.8542,2151.5738,-2.084303,1.802256,1.762333,99.9849,0.0074,0.0077,6.75e-09
247,7,13,2142.1218,2151.5738,-2.357234,1.803113,1.760372,99.9851,0.0072,0.0077,6.58e-09
248,7,13,2152.1645,2151.5738,-3.561392,1.803415,1.754061,99.9856,0.0060,0.0084,8.25e-09
249,7,13,2153.2587,2151.5738,-3.106173,1.802489,1.755055,99.9854,0.0065,0.0081,6.16e-09
