mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
56,1,9,811.0915,809.3076,-2.656723,1.801481,1.678069,99.9962,0.0018,0.0020,3.31e-08
57,1,9,821.3278,809.3076,-1.828199,1.800970,1.721639,99.9953,0.0023,0.0024,3.23e-08
58,1,9,822.1955,809.3076,-1.797930,1.801965,1.721828,99.9953,0.0024,0.0022,3.28e-08
59,2,9,832.4477,838.9164,-2.112903,1.801775,1.709141,99.9954,0.0020,0.0026,2.72e-08
60,2,9,836.3851,838.9164,-2.520380,1.802024,1.722865,99.9952,0.0023,0.0025,2.79e-08
61,2,9,842.5590,838.9164,-2.362304,1.801201,1.712632,99.9954,0.0022,0.0024,3.40e-08
62,2,9,851.5515,838.9164,-1.822140,1.800207,1.720576,99.9951,0.0020,0.0028,3.21e-08
63,5,8,866.9846,878.3948,-1.886397,1.800909,1.679556,99.9958,0.0025,0.0017,2.88e-08
64,5,8,870.0099,878.3948,-2.020192,1.801567,1.697911,99.9955,0.0024,0.0021,2.92e-08
65,5,8,872.5006,878.3948,-2.173262,1.801234,1.708181,99.9952,0.0024,0.0023,2.97e-08
66,3,9,890.8953,888.2644,-2.528433,1.802037,1.711530,99.9951,0.0022,0.0027,3.16e-08
67,3,9,894.4748,888.2644,-2.155422,1.801726,1.711176,99.9951,0.0024,0.0024,2.72e-08
68,3,9,898.6679,888.2644,-1.931364,1.800479,1.685460,99.9956,0.0028,0.0016,2.78e-08
69,3,9,903.7261,888.2644,-1.759284,1.802113,1.707544,99.9952,0.0027,0.0021,2.69e-08
70,3,9,911.8460,888.2644,-1.575969,1.801018,1.715359,99.9950,0.0029,0.0020,2.68e-08
71,4,9,925.1530,957.3516,-1.473235,1.801137,1.713011,99.9947,0.0023,0.0030,2.68e-08
72,4,9,932.2161,957.3516,-1.580784,1.800244,1.698387,99.9950,0.0025,0.0025,2.06e-08
73,4,9,941.2057,957.3516,-1.773008,1.800465,1.676619,99.9955,0.0024,0.0021,3.33e-08
74,4,9,951.5503,957.3516,-2.217546,1.800574,1.705087,99.9949,0.0024,0.0028,2.52e-08
75,4,9,955.3984,957.3516,-2.690318,1.801178,1.690000,99.9952,0.0020,0.0027,2.79e-08
76,7,7,969.1681,967.2212,-2.696187,1.801204,1.683803,99.9953,0.0027,0.0020,2.42e-08
77,7,7,976.1766,967.2212,-2.033442,1.800802,1.705836,99.9948,0.0025,0.0027,2.30e-08
78,6,8,982.4039,986.9604,-2.335666,1.801612,1.718993,99.9944,0.0032,0.0025,2.18e-08
79,1,10,992.3540,996.8300,-2.347729,1.800887,1.697186,99.9948,0.0026,0.0025,2.26e-08
80,1,10,995.6832,996.8300,-2.939126,1.801024,1.710603,99.9945,0.0023,0.0032,2.40e-08
81,1,10,1002.3455,996.8300,-2.257036,1.801317,1.712138,99.9945,0.0030,0.0025,2.38e-08
82,1,10,1009.7766,996.8300,-1.886468,1.800849,1.706475,99.9946,0.0031,0.0023,2.51e-08
83,2,10,1018.8944,1026.4389,-2.133705,1.800254,1.720496,99.9941,0.0020,0.0039,2.23e-08
84,2,10,1026.0419,1026.4389,-3.412562,1.800165,1.701262,99.9946,0.0029,0.0025,2.32e-08
85,2,10,1030.0712,1026.4389,-2.451147,1.802405,1.720335,99.9942,0.0029,0.0030,1.74e-08
86,5,9,1040.8291,1046.1781,-2.291333,1.801180,1.703678,99.9944,0.0027,0.0028,2.12e-08
87,5,9,1046.0336,1046.1781,-3.859918,1.801011,1.705394,99.9944,0.0025,0.0031,2.29e-08
88,5,9,1058.1401,1046.1781,-1.941799,1.799802,1.714076,99.9941,0.0026,0.0033,2.24e-08
89,3,10,1063.0302,1075.7869,-1.925988,1.801422,1.711215,99.9941,0.0027,0.0032,2.16e-08
90,3,10,1073.2029,1075.7869,-2.619440,1.799527,1.707428,99.9941,0.0025,0.0033,2.01e-08
91,3,10,1078.4561,1075.7869,-2.605335,1.801327,1.713383,99.9940,0.0029,0.0030,1.97e-08
92,3,10,1083.3430,1075.7869,-2.153425,1.802547,1.720533,99.9939,0.0028,0.0033,2.05e-08
93,3,10,1091.1613,1075.7869,-1.844929,1.800982,1.703755,99.9943,0.0025,0.0032,1.91e-08
94,7,8,1107.6059,1115.2653,-2.163184,1.800255,1.702198,99.9941,0.0034,0.0026,2.11e-08
95,7,8,1112.2120,1115.2653,-2.562602,1.800155,1.690886,99.9944,0.0027,0.0030,2.44e-08
96,7,8,1119.5066,1115.2653,-2.419877,1.800619,1.711511,99.9938,0.0031,0.0031,1.84e-08
97,7,8,1128.2193,1115.2653,-1.934973,1.801570,1.715413,99.9938,0.0026,0.0036,1.83e-08
98,4,10,1130.2366,1144.8741,-1.893291,1.800395,1.691190,99.9942,0.0026,0.0032,1.87e-08
99,4,10,1136.9930,1144.8741,-2.162171,1.801668,1.706544,99.9939,0.0030,0.0031,2.05e-08
100,4,10,1142.6542,1144.8741,-2.712419,1.801524,1.710177,99.9937,0.0033,0.0029,1.99e-08
101,4,10,1146.9156,1144.8741,-2.748810,1.800624,1.709676,99.9937,0.0032,0.0031,1.76e-08
102,6,9,1156.8197,1154.7437,-2.745269,1.800497,1.717231,99.9934,0.0032,0.0033,1.94e-08
103,6,9,1160.4227,1154.7437,-2.308217,1.801443,1.701656,99.9939,0.0030,0.0031,2.08e-08
104,6,9,1163.7290,1154.7437,-2.108953,1.801029,1.706120,99.9938,0.0034,0.0028,1.72e-08
105,6,9,1173.9456,1154.7437,-1.779141,1.802258,1.721883,99.9934,0.0036,0.0030,1.68e-08
106,6,9,1178.9186,1154.7437,-1.679120,1.800717,1.702273,99.9939,0.0033,0.0028,1.83e-08
107,1,11,1187.0533,1204.0917,-1.849230,1.801404,1.711912,99.9934,0.0038,0.0029,1.59e-08
108,1,11,1195.4447,1204.0917,-2.143792,1.801151,1.708488,99.9935,0.0037,0.0029,1.63e-08
109,1,11,1200.8847,1204.0917,-2.574560,1.800104,1.711662,99.9933,0.0036,0.0031,1.57e-08
110,1,11,1208.6937,1204.0917,-2.417713,1.799908,1.711285,99.9933,0.0036,0.0030,1.72e-08
111,2,11,1220.4394,1233.7006,-1.968630,1.800984,1.703158,99.9935,0.0038,0.0027,1.54e-08
112,2,11,1223.0623,1233.7006,-2.064340,1.802347,1.705738,99.9934,0.0036,0.0029,1.76e-08
113,2,11,1228.3269,1233.7006,-2.360943,1.801465,1.684501,99.9940,0.0034,0.0026,1.61e-08
114,2,11,1243.1145,1233.7006,-2.117438,1.801571,1.704243,99.9934,0.0034,0.0032,1.43e-08
115,2,11,1245.0386,1233.7006,-2.036673,1.800937,1.729679,99.9926,0.0037,0.0037,1.48e-08
116,8,8,1251.0072,1263.3094,-2.011527,1.801583,1.707828,99.9932,0.0030,0.0038,1.67e-08
117,8,8,1258.4950,1263.3094,-2.418970,1.799481,1.719121,99.9927,0.0037,0.0036,1.51e-08
118,8,8,1263.3130,1263.3094,-5.540660,1.802019,1.710697,99.9931,0.0035,0.0034,1.51e-08
119,3,11,1276.7936,1283.0486,-2.312015,1.801942,1.704271,99.9932,0.0032,0.0036,1.36e-08
120,3,11,1285.3079,1283.0486,-2.754260,1.799794,1.717640,99.9927,0.0036,0.0037,1.63e-08
121,3,11,1285.6838,1283.0486,-2.687417,1.800644,1.720590,99.9926,0.0036,0.0038,1.52e-08
122,3,11,1303.2603,1283.0486,-1.802639,1.799341,1.717278,99.9927,0.0036,0.0038,1.60e-08
123,3,11,1304.6343,1283.0486,-1.774077,1.801125,1.708788,99.9930,0.0032,0.0038,1.49e-08
124,3,11,1308.0952,1283.0486,-1.709494,1.801045,1.723540,99.9925,0.0036,0.0038,1.44e-08
125,6,10,1319.1440,1342.2662,-1.763810,1.800802,1.707792,99.9927,0.0033,0.0039,1.59e-08
126,6,10,1322.5779,1342.2662,-1.833630,1.801154,1.704314,99.9928,0.0037,0.0035,1.27e-08
127,6,10,1333.8093,1342.2662,-2.200629,1.800913,1.715267,99.9925,0.0034,0.0041,1.32e-08
128,6,10,1340.9180,1342.2662,-2.998074,1.801663,1.705569,99.9928,0.0040,0.0031,1.51e-08
129,4,11,1349.2386,1352.1358,-2.669044,1.800443,1.707331,99.9927,0.0037,0.0036,1.53e-08
130,4,11,1355.3588,1352.1358,-2.622767,1.799906,1.719549,99.9922,0.0037,0.0041,1.07e-08
131,4,11,1360.0810,1352.1358,-2.230915,1.800630,1.708160,99.9926,0.0035,0.0038,1.32e-08
132,4,11,1367.4817,1352.1358,-1.945029,1.800467,1.721957,99.9921,0.0040,0.0039,1.39e-08
133,4,11,1371.1134,1352.1358,-1.852779,1.802079,1.724686,99.9921,0.0037,0.0041,1.41e-08
134,4,11,1381.2173,1352.1358,-1.667404,1.800574,1.734507,99.9917,0.0046,0.0037,1.06e-08
135,4,11,1387.9601,1352.1358,-1.576843,1.801675,1.717247,99.9924,0.0035,0.0041,1.43e-08
136,1,12,1391.6739,1431.0926,-1.559964,1.800823,1.720242,99.9918,0.0048,0.0034,1.15e-08
137,1,12,1401.1833,1431.0926,-1.679860,1.800668,1.700503,99.9925,0.0039,0.0036,1.35e-08
138,1,12,1410.5460,1431.0926,-1.842927,1.800770,1.717996,99.9919,0.0035,0.0046,1.33e-08
139,1,12,1413.9483,1431.0926,-1.921547,1.800785,1.725041,99.9916,0.0038,0.0046,1.16e-08
140,1,12,1420.4335,1431.0926,-2.127944,1.801985,1.721581,99.9918,0.0043,0.0040,1.39e-08
141,1,12,1431.7099,1431.0926,-3.365179,1.800135,1.711786,99.9921,0.0038,0.0042,1.26e-08
142,5,11,1436.4207,1440.9622,-2.501448,1.801386,1.705548,99.9923,0.0039,0.0038,1.02e-08
143,5,11,1439.5141,1440.9622,-2.997838,1.799171,1.718025,99.9917,0.0032,0.0051,1.26e-08
144,5,11,1445.7107,1440.9622,-2.482101,1.801422,1.718707,99.9918,0.0038,0.0044,1.11e-08
145,2,12,1452.3588,1460.7015,-2.243256,1.801172,1.722736,99.9915,0.0041,0.0044,1.22e-08
146,2,12,1458.5817,1460.7015,-2.838283,1.801642,1.699274,99.9924,0.0036,0.0040,1.26e-08
147,2,12,1465.2028,1460.7015,-2.511216,1.801068,1.703567,99.9922,0.0037,0.0041,1.32e-08
148,7,10,1474.7177,1470.5711,-2.549792,1.800243,1.717553,99.9916,0.0032,0.0052,1.10e-08
149,7,10,1480.3393,1470.5711,-2.177671,1.800194,1.720266,99.9915,0.0038,0.0047,1.22e-08
150,7,10,1485.7530,1470.5711,-1.986157,1.801804,1.729418,99.9912,0.0050,0.0038,1.11e-08
151,3,12,1499.7998,1510.0495,-2.168279,1.802345,1.720075,99.9914,0.0042,0.0044,9.63e-09
152,3,12,1502.8164,1510.0495,-2.319666,1.800629,1.698178,99.9921,0.0036,0.0042,1.17e-08
153,3,12,1514.0803,1510.0495,-2.573601,1.800409,1.710821,99.9917,0.0045,0.0039,1.05e-08
154,3,12,1525.3288,1510.0495,-1.994886,1.800148,1.714689,99.9915,0.0043,0.0042,1.15e-08
155,6,11,1529.8132,1549.5279,-1.895410,1.800035,1.703585,99.9917,0.0035,0.0048,1.03e-08
156,6,11,1533.2686,1549.5279,-1.979097,1.801301,1.721479,99.9911,0.0045,0.0044,1.21e-08
157,6,11,1546.1106,1549.5279,-2.656518,1.801064,1.715412,99.9913,0.0039,0.0048,1.07e-08
158,6,11,1551.7085,1549.5279,-2.851623,1.801853,1.726620,99.9909,0.0041,0.0050,1.03e-08
159,6,11,1554.5718,1549.5279,-2.487432,1.802340,1.725007,99.9910,0.0037,0.0053,1.05e-08
160,6,11,1556.1811,1549.5279,-2.367169,1.799961,1.717628,99.9912,0.0045,0.0043,1.16e-08
161,4,12,1565.4908,1579.1367,-2.063418,1.800742,1.705951,99.9915,0.0047,0.0038,1.12e-08
162,4,12,1574.3419,1579.1367,-2.517652,1.800597,1.723290,99.9908,0.0043,0.0050,1.12e-08
163,4,12,1577.4896,1579.1367,-2.981696,1.800991,1.728056,99.9906,0.0050,0.0044,1.05e-08
164,4,12,1583.5316,1579.1367,-2.555466,1.800186,1.722866,99.9908,0.0047,0.0046,1.14e-08
165,4,12,1588.3448,1579.1367,-2.234250,1.802145,1.717695,99.9911,0.0036,0.0053,1.09e-08
166,9,9,1591.5098,1598.8759,-2.336578,1.800209,1.712411,99.9911,0.0047,0.0043,1.07e-08
167,9,9,1599.5965,1598.8759,-3.346136,1.801505,1.723311,99.9907,0.0051,0.0042,1.01e-08
168,8,10,1610.0558,1618.6151,-2.276706,1.800771,1.718503,99.9908,0.0045,0.0048,1.08e-08
169,8,10,1614.9392,1618.6151,-2.643773,1.802031,1.721287,99.9907,0.0055,0.0038,1.03e-08
170,8,10,1622.1215,1618.6151,-2.664282,1.801970,1.710035,99.9912,0.0042,0.0046,1.02e-08
171,8,10,1629.8453,1618.6151,-2.158756,1.800137,1.717784,99.9907,0.0045,0.0047,1.02e-08
172,8,10,1630.9241,1618.6151,-2.118921,1.801182,1.722712,99.9906,0.0057,0.0037,1.01e-08
173,5,12,1643.8131,1667.9631,-1.839268,1.802099,1.709596,99.9909,0.0044,0.0047,1.05e-08
174,5,12,1649.5844,1667.9631,-1.957870,1.802048,1.736011,99.9897,0.0046,0.0057,8.74e-09
175,5,12,1657.0089,1667.9631,-2.182605,1.800675,1.713267,99.9907,0.0043,0.0050,1.03e-08
176,5,12,1662.5647,1667.9631,-2.489920,1.801089,1.723798,99.9903,0.0048,0.0049,8.80e-09
177,5,12,1671.9451,1667.9631,-2.622089,1.801156,1.715642,99.9906,0.0053,0.0041,1.10e-08
178,1,13,1680.2938,1677.8327,-2.833628,1.801686,1.738436,99.9895,0.0051,0.0053,8.43e-09
179,1,13,1686.5959,1677.8327,-2.282088,1.802296,1.730553,99.9900,0.0043,0.0057,1.04e-08
180,1,13,1692.0213,1677.8327,-2.072810,1.800501,1.736112,99.9896,0.0056,0.0048,8.53e-09
181,2,13,1695.7085,1707.4416,-2.162934,1.800578,1.722324,99.9901,0.0048,0.0051,9.79e-09
182,2,13,1700.9132,1707.4416,-2.417543,1.799955,1.727949,99.9898,0.0046,0.0056,9.54e-09
183,2,13,1711.8261,1707.4416,-2.590425,1.801350,1.723847,99.9900,0.0052,0.0047,9.59e-09
184,2,13,1712.6288,1707.4416,-2.517408,1.799903,1.731615,99.9896,0.0054,0.0050,9.62e-09
185,2,13,1714.6226,1707.4416,-2.376162,1.800946,1.727537,99.9898,0.0058,0.0044,9.27e-09
186,2,13,1722.8639,1707.4416,-2.044195,1.801735,1.725408,99.9900,0.0051,0.0049,7.68e-09
187,3,13,1736.7306,1756.7896,-1.942411,1.801704,1.720785,99.9899,0.0050,0.0051,9.64e-09
188,3,13,1740.7418,1756.7896,-2.039304,1.801255,1.713009,99.9902,0.0048,0.0050,9.92e-09
189,3,13,1746.8012,1756.7896,-2.245224,1.800781,1.735243,99.9891,0.0059,0.0049,8.97e-09
190,3,13,1753.3544,1756.7896,-2.708767,1.801349,1.731145,99.9894,0.0053,0.0053,8.10e-09
191,3,13,1757.4339,1756.7896,-3.435600,1.800761,1.721380,99.9898,0.0054,0.0048,8.73e-09
192,6,12,1767.9184,1776.5288,-2.314548,1.800492,1.726282,99.9895,0.0057,0.0049,8.65e-09
193,6,12,1774.1326,1776.5288,-2.870047,1.802536,1.740092,99.9889,0.0052,0.0059,6.97e-09
194,9,10,1784.1129,1786.3984,-2.892992,1.801234,1.725509,99.9895,0.0048,0.0057,9.41e-09
195,9,10,1791.7675,1786.3984,-2.522078,1.801750,1.727970,99.9894,0.0051,0.0055,8.58e-09
196,9,10,1803.1583,1786.3984,-2.027707,1.800005,1.735442,99.9889,0.0057,0.0054,8.38e-09
197,4,13,1810.7014,1825.8768,-2.080331,1.801252,1.733745,99.9889,0.0060,0.0051,7.21e-09
198,4,13,1817.6633,1825.8768,-2.346944,1.801422,1.734500,99.9888,0.0054,0.0057,7.51e-09
199,4,13,1823.7107,1825.8768,-2.925793,1.800350,1.740136,99.9885,0.0065,0.0051,7.64e-09
200,4,13,1830.4085,1825.8768,-2.605216,1.801513,1.729891,99.9891,0.0053,0.0057,9.21e-09
201,4,13,1841.6263,1825.8768,-2.064204,1.800919,1.716707,99.9897,0.0048,0.0055,7.87e-09
202,4,13,1849.9540,1825.8768,-1.879866,1.800668,1.730246,99.9890,0.0053,0.0057,7.45e-09
203,4,13,1853.2530,1825.8768,-1.824098,1.802611,1.740452,99.9886,0.0048,0.0066,7.94e-09
204,4,13,1857.3653,1825.8768,-1.763320,1.800435,1.731334,99.9889,0.0052,0.0059,7.35e-09
205,4,13,1864.8806,1825.8768,-1.670365,1.801332,1.732437,99.9889,0.0057,0.0054,7.79e-09
206,7,12,1872.4177,1904.8336,-1.769098,1.800828,1.715422,99.9893,0.0056,0.0051,7.67e-09
207,7,12,1877.0424,1904.8336,-1.835949,1.801650,1.736199,99.9883,0.0053,0.0064,7.34e-09
208,7,12,1879.7264,1904.8336,-1.880057,1.800082,1.729627,99.9885,0.0057,0.0057,7.88e-09
209,7,12,1889.7844,1904.8336,-2.102343,1.800662,1.738522,99.9881,0.0063,0.0056,8.06e-09
210,7,12,1899.2657,1904.8336,-2.534159,1.801062,1.725850,99.9888,0.0063,0.0049,7.64e-09
211,7,12,1905.2575,1904.8336,-3.652601,1.801752,1.721747,99.9890,0.0053,0.0056,8.25e-09
212,5,13,1916.2553,1914.7033,-3.091210,1.802734,1.731841,99.9884,0.0061,0.0055,7.63e-09
213,5,13,1920.4436,1914.7033,-2.523160,1.801773,1.726698,99.9887,0.0062,0.0052,6.75e-09
214,5,13,1924.4062,1914.7033,-2.295199,1.800643,1.727696,99.9885,0.0054,0.0061,7.65e-09
215,5,13,1926.8851,1914.7033,-2.196387,1.802161,1.740625,99.9879,0.0076,0.0045,6.14e-09
216,1,14,1936.3587,1944.3121,-2.388216,1.800278,1.735001,99.9880,0.0066,0.0054,8.23e-09
217,1,14,1940.7060,1944.3121,-2.731736,1.799905,1.736534,99.9879,0.0058,0.0062,7.37e-09
218,1,14,1948.3099,1944.3121,-2.686944,1.800279,1.729959,99.9883,0.0059,0.0058,6.48e-09
219,1,14,1954.9272,1944.3121,-2.262841,1.800311,1.724458,99.9886,0.0056,0.0058,7.29e-09
220,2,14,1961.8366,1973.9209,-2.213109,1.801748,1.727505,99.9883,0.0055,0.0062,6.59e-09
221,2,14,1970.4301,1973.9209,-2.752405,1.801148,1.736325,99.9878,0.0065,0.0057,6.88e-09
222,2,14,1976.4822,1973.9209,-2.886864,1.800979,1.728253,99.9882,0.0061,0.0057,7.71e-09
223,9,11,1985.3950,1993.6601,-2.382404,1.799780,1.737177,99.9875,0.0058,0.0066,6.87e-09
224,9,11,1991.1140,1993.6601,-2.893779,1.801809,1.737796,99.9876,0.0052,0.0071,6.57e-09
225,9,11,1999.6103,1993.6601,-2.525119,1.801632,1.733897,99.9878,0.0066,0.0056,6.87e-09
226,3,14,2013.8327,2023.2689,-2.331257,1.800669,1.724950,99.9881,0.0059,0.0060,6.82e-09
227,3,14,2019.8948,2023.2689,-2.777894,1.800270,1.738156,99.9874,0.0056,0.0070,6.78e-09
228,3,14,2028.8405,2023.2689,-2.560076,1.801732,1.734911,99.9876,0.0063,0.0061,7.05e-09
229,3,14,2031.6058,2023.2689,-2.385047,1.800708,1.728169,99.9880,0.0058,0.0062,6.91e-09
230,3,14,2037.8361,2023.2689,-2.142677,1.800775,1.735851,99.9875,0.0064,0.0060,6.96e-09
231,8,12,2040.9038,2052.8777,-2.234128,1.802145,1.727713,99.9879,0.0062,0.0059,6.45e-09
232,8,12,2045.9209,2052.8777,-2.469951,1.802060,1.728468,99.9878,0.0068,0.0053,6.67e-09
233,8,12,2048.0085,2052.8777,-2.624906,1.799881,1.738539,99.9871,0.0058,0.0071,6.43e-09
234,8,12,2057.3915,2052.8777,-2.657825,1.801551,1.732919,99.9876,0.0064,0.0060,7.33e-09
235,8,12,2064.2443,2052.8777,-2.256734,1.801333,1.737587,99.9873,0.0068,0.0059,6.21e-09
236,4,14,2075.2938,2092.3561,-2.088598,1.800369,1.730126,99.9874,0.0060,0.0066,7.16e-09
237,4,14,2081.3091,2092.3561,-2.277391,1.799518,1.729426,99.9874,0.0061,0.0065,6.91e-09
238,4,14,2083.9349,2092.3561,-2.395259,1.800669,1.726168,99.9877,0.0057,0.0066,6.61e-09
239,4,14,2088.2346,2092.3561,-2.705575,1.800374,1.737253,99.9870,0.0062,0.0068,7.10e-09
240,4,14,2092.4867,2092.3561,-4.204964,1.800464,1.743440,99.9866,0.0071,0.0062,6.47e-09
241,4,14,2106.9862,2092.3561,-2.155389,1.800915,1.748232,99.9864,0.0064,0.0073,6.42e-09
242,4,14,2112.4759,2092.3561,-2.017012,1.801270,1.743746,99.9867,0.0073,0.0060,5.35e-09
243,4,14,2120.1653,2092.3561,-1.876447,1.802071,1.750515,99.9863,0.0064,0.0073,6.84e-09
244,7,13,2126.8755,2151.5738,-1.940090,1.801697,1.733540,99.9869,0.0060,0.0071,5.97e-09
245,7,13,2132.7080,2151.5738,-2.057082,1.801117,1.739404,99.9865,0.0073,0.0063,6.63e-09
246,7,13,2133.4504,2151.5738,-2.074518,1.801780,1.730177,99.9871,0.0061,0.0069,7.09e-09
247,7,13,2142.1244,2151.5738,-2.357352,1.800757,1.734603,99.9867,0.0058,0.0074,6.32e-09
248,7,13,2148.4967,2151.5738,-2.844614,1.801297,1.739357,99.9865,0.0068,0.0068,6.43e-09
249,7,13,2150.7214,2151.5738,-3.402141,1.801782,1.736680,99.9867,0.0069,0.0064,6.68e-09
