mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
21,2,5,279.4628,286.2185,-1.627024,1.800359,1.741692,99.9981,0.0009,0.0010,2.85e-07
22,2,5,290.0217,286.2185,-1.876552,1.801184,1.722080,99.9983,0.0009,0.0008,3.25e-07
23,2,5,293.9856,286.2185,-1.566443,1.804629,1.743023,99.9982,0.0009,0.0009,2.76e-07
24,4,4,304.5344,315.8273,-1.446642,1.803199,1.708973,99.9983,0.0009,0.0008,2.37e-07
25,4,4,312.8404,315.8273,-2.024222,1.801537,1.736279,99.9980,0.0009,0.0010,2.54e-07
26,4,4,323.3268,315.8273,-1.624419,1.801627,1.740346,99.9980,0.0011,0.0010,1.95e-07
27,4,4,325.6252,315.8273,-1.508317,1.803210,1.743673,99.9980,0.0010,0.0011,3.09e-07
28,3,5,344.3397,335.5665,-1.582623,1.803121,1.754956,99.9978,0.0010,0.0012,1.70e-07
29,3,5,347.6487,335.5665,-1.443636,1.802678,1.720453,99.9981,0.0008,0.0011,2.32e-07
30,1,6,361.9532,365.1754,-2.054350,1.805429,1.722540,99.9978,0.0009,0.0013,1.90e-07
31,1,6,368.3345,365.1754,-2.062927,1.806781,1.741814,99.9977,0.0011,0.0013,1.95e-07
32,1,6,369.8341,365.1754,-1.894230,1.807146,1.740879,99.9977,0.0011,0.0012,1.70e-07
33,2,6,386.2321,394.7842,-1.664288,1.803083,1.732180,99.9976,0.0010,0.0015,2.69e-07
34,2,6,391.3120,394.7842,-2.055763,1.803114,1.737955,99.9975,0.0014,0.0011,1.55e-07
35,2,6,395.1080,394.7842,-3.086073,1.803831,1.747048,99.9974,0.0011,0.0015,1.57e-07
36,4,5,408.9404,404.6538,-1.974967,1.804708,1.749189,99.9974,0.0013,0.0013,1.52e-07
37,4,5,412.3880,404.6538,-1.718665,1.802787,1.736834,99.9975,0.0015,0.0010,1.57e-07
38,4,5,415.3882,404.6538,-1.576306,1.805351,1.742275,99.9975,0.0013,0.0012,1.51e-07
39,3,6,426.5401,444.1322,-1.402194,1.802858,1.720969,99.9974,0.0010,0.0016,1.40e-07
40,3,6,437.4034,444.1322,-1.819575,1.804394,1.696222,99.9977,0.0012,0.0011,1.61e-07
41,3,6,450.2661,444.1322,-1.859773,1.804255,1.723154,99.9974,0.0012,0.0014,1.09e-07
42,3,6,457.6868,444.1322,-1.515427,1.803304,1.757371,99.9969,0.0015,0.0016,1.55e-07
43,1,7,469.9342,493.4802,-1.321353,1.809757,1.719408,99.9971,0.0012,0.0018,1.50e-07
44,1,7,482.4311,493.4802,-1.649942,1.811985,1.728443,99.9970,0.0014,0.0016,1.04e-07
45,1,7,492.7896,493.4802,-2.854060,1.809201,1.741758,99.9967,0.0018,0.0014,1.08e-07
46,4,6,505.0508,513.2194,-1.798154,1.803533,1.747138,99.9967,0.0021,0.0012,2.03e-07
47,4,6,508.2152,513.2194,-2.010968,1.800336,1.718598,99.9970,0.0015,0.0015,1.47e-07
48,2,7,531.5087,523.0890,-1.793282,1.805059,1.757730,99.9963,0.0016,0.0021,1.16e-07
49,2,7,537.7923,523.0890,-1.551160,1.805666,1.751982,99.9964,0.0015,0.0020,9.24e-08
50,3,7,557.3946,572.4371,-1.580409,1.810870,1.742365,99.9962,0.0019,0.0019,9.81e-08
51,3,7,566.7502,572.4371,-2.002856,1.811421,1.747873,99.9961,0.0014,0.0025,1.41e-07
52,3,7,581.2094,572.4371,-1.814610,1.812035,1.769779,99.9957,0.0036,0.0007,7.01e-08
53,5,6,598.9258,602.0459,-2.285465,1.808568,1.768826,99.9956,0.0013,0.0031,6.53e-08
54,5,6,603.8647,602.0459,-2.519827,1.807228,1.782294,99.9953,0.0025,0.0022,7.73e-08
55,1,8,627.9055,641.5243,-1.673076,1.811403,1.758056,99.9954,0.0014,0.0032,5.87e-08
56,1,8,640.2818,641.5243,-2.712913,1.810921,1.741972,99.9958,0.0024,0.0018,6.11e-08
57,1,8,650.9778,641.5243,-1.831621,1.810583,1.747986,99.9956,0.0022,0.0022,5.39e-08
58,2,8,690.5029,671.1331,-1.539683,1.813108,1.742849,99.9955,0.0017,0.0028,5.49e-08
59,6,6,702.6285,710.6115,-1.949464,1.805060,1.755225,99.9952,0.0025,0.0023,6.03e-08
60,6,6,709.9349,710.6115,-3.021315,1.804496,1.776412,99.9947,0.0028,0.0025,5.48e-08
61,5,7,727.4030,730.3507,-2.394049,1.809929,1.817126,99.9934,0.0036,0.0030,4.97e-08
62,5,7,748.3509,730.3507,-1.608254,1.809616,1.673006,99.9966,0.0021,0.0013,4.31e-08
63,1,9,802.3501,809.3076,-2.065663,1.816536,1.592197,99.9972,0.0012,0.0015,4.51e-08
64,3,13,1751.2485,1756.7896,-2.501124,1.790551,1.518768,99.9962,0.0028,0.0011,6.35e-09
65,15,15,47681.2414,4441.3220,0.988373,1.779109,1.312956,99.9961,0.0030,0.0008,5.35e-12
66,15,15,48755.5244,4441.3220,0.999031,1.779267,1.399742,99.9942,0.0008,0.0050,5.87e-12
67,15,15,48910.0327,4441.3220,1.000542,1.779188,1.312795,99.9961,0.0008,0.0031,6.18e-12
68,15,15,48961.1870,4441.3220,1.001042,1.778942,1.376561,99.9948,0.0006,0.0046,4.70e-12
69,15,15,49516.6869,4441.3220,1.006427,1.779254,1.249600,99.9971,0.0022,0.0007,5.25e-12
70,15,15,52980.0612,4441.3220,1.038576,1.779394,1.401276,99.9942,0.0042,0.0016,4.12e-12
71,15,15,53480.1844,4441.3220,1.043028,1.779308,1.411153,99.9939,0.0037,0.0024,7.36e-12
72,15,15,53575.7586,4441.3220,1.043874,1.779135,1.423406,99.9936,0.0024,0.0040,6.46e-12
73,15,15,53827.6125,4441.3220,1.046094,1.779622,1.380133,99.9947,0.0030,0.0022,3.70e-12
74,15,15,53889.4062,4441.3220,1.046637,1.779353,1.404843,99.9941,0.0032,0.0027,7.36e-12
75,15,15,55044.4735,4441.3220,1.056665,1.779077,1.384455,99.9946,0.0046,0.0008,5.00e-12
76,15,15,55268.9961,4441.3220,1.058588,1.779417,1.446597,99.9928,0.0009,0.0063,5.85e-12
77,15,15,55356.9292,4441.3220,1.059339,1.779092,1.277465,99.9967,0.0019,0.0014,5.40e-12
78,15,15,56177.3102,4441.3220,1.066280,1.779625,1.415587,99.9938,0.0041,0.0022,5.00e-12
79,15,15,56527.2924,4441.3220,1.069209,1.779556,1.355998,99.9953,0.0027,0.0020,5.73e-12
80,15,15,56666.0368,4441.3220,1.070364,1.779468,1.407174,99.9940,0.0039,0.0020,5.96e-12
81,15,15,56676.5552,4441.3220,1.070451,1.779128,1.481615,99.9916,0.0078,0.0006,4.43e-12
82,15,15,57140.5376,4441.3220,1.074292,1.779362,1.418923,99.9937,0.0039,0.0024,7.03e-12
83,15,15,57581.7673,4441.3220,1.077913,1.779376,1.381267,99.9947,0.0042,0.0011,8.60e-12
84,15,15,57897.4558,4441.3220,1.080485,1.779049,1.444718,99.9929,0.0011,0.0060,5.80e-12
85,15,15,58903.1615,4441.3220,1.088580,1.779540,1.441127,99.9930,0.0060,0.0009,5.32e-12
86,15,15,59135.7313,4441.3220,1.090431,1.779399,1.417109,99.9938,0.0014,0.0048,5.67e-12
87,15,15,59526.0774,4441.3220,1.093519,1.779548,1.407392,99.9940,0.0055,0.0004,5.71e-12
88,15,15,59646.6218,4441.3220,1.094469,1.779293,1.349500,99.9954,0.0003,0.0043,4.81e-12
89,15,15,59754.6085,4441.3220,1.095317,1.779099,1.380875,99.9947,0.0045,0.0008,5.64e-12
90,15,15,61810.5278,4441.3220,1.111167,1.779552,1.349452,99.9954,0.0030,0.0016,5.17e-12
91,15,15,63006.1975,4441.3220,1.120125,1.779453,1.541906,99.9889,0.0014,0.0097,3.82e-12
92,15,15,72689.4531,4441.3220,1.186579,1.779723,1.609368,99.9848,0.0073,0.0079,3.14e-12
93,15,15,73400.0941,4441.3220,1.191077,1.778780,1.596251,99.9857,0.0074,0.0068,3.31e-12
94,15,15,73426.5585,4441.3220,1.191244,1.779707,1.596427,99.9857,0.0069,0.0074,2.71e-12
95,15,15,73667.2588,4441.3220,1.192757,1.779096,1.561446,99.9879,0.0005,0.0116,3.14e-12
96,15,15,74484.7407,4441.3220,1.197855,1.779754,1.595707,99.9857,0.0075,0.0068,2.80e-12
97,15,15,5632738.0605,4441.3220,3.102865,0.023130,3.518815,0.0028,0.0519,99.9453,7.65e-14
98,15,15,5632832.8563,4441.3220,3.102872,0.025220,3.518821,0.0032,99.9450,0.0518,9.03e-14
99,15,15,5753514.7441,4441.3220,3.112086,0.026095,3.518826,0.0034,99.4726,0.5240,5.08e-14
100,15,15,5753686.9801,4441.3220,3.112099,0.020555,3.518820,0.0029,0.5242,99.4730,7.59e-14
101,15,15,5840197.6665,4441.3220,3.118585,0.034353,3.518820,0.0041,99.1997,0.7962,4.53e-14
102,15,15,5840463.0656,4441.3220,3.118605,0.038664,3.518816,0.0064,0.7966,99.1970,7.72e-14
103,15,15,5977831.9024,4441.3220,3.128709,0.015321,3.518825,0.0023,8.8328,91.1649,1.23e-13
104,15,15,5978001.5050,4441.3220,3.128721,0.029585,3.518818,0.0040,91.1631,8.8329,6.92e-14
105,15,15,6016740.5133,4441.3220,3.131528,0.037715,3.518816,0.0044,10.6418,89.3539,7.19e-14
106,15,15,6016802.4959,4441.3220,3.131533,0.024766,3.518821,0.0031,89.3545,10.6424,1.39e-13
107,15,15,6044171.1791,4441.3220,3.133505,0.026064,3.518815,0.0038,99.9962,0.0000,5.37e-14
108,15,15,6044396.3610,4441.3220,3.133521,0.017084,3.518821,0.0030,0.0000,99.9970,1.42e-13
109,15,15,6128486.7452,4441.3220,3.139526,0.017209,3.518821,0.0023,11.3895,88.6082,1.12e-13
110,15,15,6128575.6709,4441.3220,3.139532,0.017530,3.518817,0.0028,88.6073,11.3899,7.55e-14
111,15,15,6154693.2448,4441.3220,3.141381,0.015795,3.518821,0.0018,99.8851,0.1131,1.83e-13
112,15,15,6154864.6184,4441.3220,3.141393,0.006623,3.518823,0.0016,0.1131,99.8853,1.98e-13
113,15,15,6168931.3484,4441.3220,3.142385,0.023224,3.518825,0.0025,9.0032,90.9943,1.04e-13
114,15,15,6168996.0253,4441.3220,3.142389,0.016348,3.518820,0.0025,90.9943,9.0032,1.41e-13
115,15,15,6182956.8015,4441.3220,3.143372,0.011991,3.518820,0.0017,89.1367,10.8616,1.76e-13
116,15,15,6183012.0947,4441.3220,3.143376,0.019572,3.518819,0.0022,10.8617,89.1360,1.60e-13
117,15,15,6212661.5206,4441.3220,3.145455,0.019858,3.518818,0.0028,22.2715,77.7256,1.10e-13
118,15,15,6212775.1678,4441.3220,3.145463,0.027390,3.518814,0.0034,77.7248,22.2718,9.22e-14
119,15,15,6236815.9554,4441.3220,3.147141,0.019785,3.518818,0.0030,95.1594,4.8376,1.26e-13
120,15,15,6236892.8758,4441.3220,3.147147,0.042366,3.518814,0.0056,4.8383,95.1561,9.35e-14
121,15,15,6257458.1190,4441.3220,3.148577,0.011615,3.518823,0.0018,0.7265,99.2716,1.99e-13
122,15,15,6257598.1290,4441.3220,3.148587,0.026034,3.518819,0.0032,99.2702,0.7266,1.60e-13
123,15,15,6272555.1004,4441.3220,3.149625,0.017584,3.518824,0.0023,2.4783,97.5194,1.27e-13
124,15,15,6272672.9599,4441.3220,3.149633,0.030783,3.518818,0.0041,97.5173,2.4785,1.20e-13
125,15,15,6303783.2966,4441.3220,3.151783,0.013343,3.518829,0.0020,54.9110,45.0870,1.27e-13
126,15,15,6303846.0863,4441.3220,3.151787,0.025833,3.518818,0.0032,45.0864,54.9104,1.12e-13
127,15,15,6309739.3386,4441.3220,3.152193,0.004695,3.518823,0.0009,0.0792,99.9199,1.80e-13
128,15,15,6309921.7666,4441.3220,3.152206,0.023756,3.518820,0.0033,99.9172,0.0795,1.19e-13
129,15,15,6327719.2715,4441.3220,3.153430,0.021297,3.518819,0.0026,0.6243,99.3731,1.78e-13
130,15,15,6327810.3928,4441.3220,3.153436,0.022860,3.518827,0.0021,99.3738,0.6241,1.68e-13
131,15,15,6329688.5925,4441.3220,3.153565,0.021558,3.518825,0.0027,9.4244,90.5729,1.80e-13
132,15,15,6329839.5596,4441.3220,3.153576,0.011677,3.518822,0.0018,90.5737,9.4245,1.83e-13
133,15,15,6371293.1961,4441.3220,3.156412,0.017172,3.518818,0.0028,67.2852,32.7120,1.24e-13
134,15,15,6371304.1217,4441.3220,3.156413,0.022745,3.518818,0.0034,32.7118,67.2848,9.67e-14
135,15,15,6379900.3717,4441.3220,3.156999,0.012236,3.518824,0.0012,46.0347,53.9641,1.90e-13
136,15,15,6379996.1085,4441.3220,3.157006,0.019193,3.518820,0.0022,54.0469,45.9510,1.57e-13
137,15,15,6381067.6115,4441.3220,3.157079,0.009430,3.518826,0.0012,95.4844,4.5144,1.54e-13
138,15,15,6381194.5507,4441.3220,3.157087,0.023659,3.518823,0.0020,4.4311,95.5669,1.48e-13
139,15,15,6391122.6270,4441.3220,3.157763,0.015298,3.518823,0.0022,34.8400,65.1578,2.09e-13
140,15,15,6391196.5598,4441.3220,3.157768,0.013881,3.518821,0.0017,65.1585,34.8398,1.82e-13
141,15,15,6400941.0036,4441.3220,3.158430,0.019359,3.518821,0.0032,95.0050,4.9919,1.53e-13
142,15,15,6401080.6916,4441.3220,3.158440,0.015645,3.518824,0.0025,4.9989,94.9987,2.03e-13
143,15,15,6403649.2390,4441.3220,3.158614,0.013663,3.518830,0.0015,69.3401,30.6584,1.62e-13
144,15,15,6403712.9445,4441.3220,3.158618,0.024011,3.518823,0.0024,30.6482,69.3494,1.65e-13
145,15,15,6406988.1727,4441.3220,3.158841,0.019913,3.518822,0.0026,64.2314,35.7660,1.61e-13
146,15,15,6406989.5316,4441.3220,3.158841,0.017131,3.518819,0.0029,35.7687,64.2284,1.10e-13
147,15,15,6413629.6327,4441.3220,3.159291,0.014725,3.518823,0.0014,59.1671,40.8314,2.29e-13
148,15,15,6413736.6130,4441.3220,3.159298,0.023564,3.518822,0.0031,40.8324,59.1645,9.55e-14
149,15,15,6423563.7489,4441.3220,3.159963,0.014790,3.518820,0.0024,72.4414,27.5563,1.60e-13
150,15,15,6423571.6830,4441.3220,3.159964,0.009359,3.518820,0.0015,27.5554,72.4432,1.81e-13
151,15,15,6429166.0728,4441.3220,3.160342,0.014341,3.518819,0.0017,56.7433,43.2550,1.84e-13
152,15,15,6429197.3256,4441.3220,3.160344,0.023537,3.518824,0.0028,43.2566,56.7406,1.39e-13
153,15,15,6430786.9014,4441.3220,3.160452,0.018151,3.518819,0.0019,0.0687,99.9294,1.94e-13
154,15,15,6430833.8036,4441.3220,3.160455,0.021733,3.518820,0.0036,99.9264,0.0700,1.17e-13
155,15,15,6432122.7309,4441.3220,3.160542,0.012772,3.518821,0.0020,73.8512,26.1468,2.23e-13
156,15,15,6432191.7806,4441.3220,3.160547,0.026038,3.518818,0.0036,26.1443,73.8522,1.20e-13
157,15,15,6438000.1918,4441.3220,3.160939,0.012415,3.518827,0.0014,72.7182,27.2805,1.94e-13
158,15,15,6438043.0457,4441.3220,3.160942,0.011905,3.518823,0.0016,27.2783,72.7201,1.77e-13
159,15,15,6440924.0821,4441.3220,3.161136,0.010103,3.518825,0.0013,88.4953,11.5034,1.80e-13
160,15,15,6441032.5377,4441.3220,3.161144,0.025228,3.518819,0.0029,11.5036,88.4935,1.48e-13
161,15,15,6445089.2781,4441.3220,3.161417,0.011648,3.518823,0.0014,89.7721,10.2265,1.58e-13
162,15,15,6445139.8842,4441.3220,3.161421,0.008250,3.518824,0.0020,10.2324,89.7656,1.60e-13
163,15,15,6447736.8748,4441.3220,3.161596,0.011015,3.518827,0.0013,94.8109,5.1878,2.04e-13
164,15,15,6447828.2538,4441.3220,3.161602,0.030130,3.518820,0.0037,5.1858,94.8105,1.50e-13
165,15,15,6450277.2892,4441.3220,3.161767,0.015320,3.518826,0.0017,14.7455,85.2527,2.28e-13
166,15,15,6450292.2806,4441.3220,3.161768,0.016628,3.518820,0.0022,85.2536,14.7442,1.35e-13
167,15,15,6451184.2488,4441.3220,3.161828,0.008716,3.518826,0.0016,83.0152,16.9832,1.52e-13
168,15,15,6451261.0547,4441.3220,3.161833,0.020491,3.518819,0.0027,16.9818,83.0156,1.18e-13
169,15,15,6453239.4267,4441.3220,3.161967,0.017010,3.518823,0.0018,29.6857,70.3126,1.33e-13
170,15,15,6453278.3975,4441.3220,3.161969,0.009451,3.518822,0.0020,70.3098,29.6882,1.79e-13
171,15,15,6458025.8411,4441.3220,3.162289,0.011602,3.518827,0.0015,98.2859,1.7126,1.97e-13
172,15,15,6458111.1807,4441.3220,3.162294,0.015743,3.518827,0.0022,1.7118,98.2860,1.57e-13
173,15,15,6459580.8433,4441.3220,3.162393,0.010743,3.518826,0.0013,99.6288,0.3699,1.89e-13
174,15,15,6459690.6854,4441.3220,3.162401,0.009200,3.518823,0.0018,0.3650,99.6332,2.17e-13
175,15,15,6460878.0002,4441.3220,3.162481,0.009152,3.518822,0.0012,0.2401,99.7587,1.77e-13
176,15,15,6460960.1703,4441.3220,3.162486,0.010536,3.518826,0.0013,99.7570,0.2417,1.77e-13
177,15,15,6462412.8739,4441.3220,3.162584,0.005644,3.518826,0.0012,57.0169,42.9818,1.92e-13
178,15,15,6462497.1755,4441.3220,3.162590,0.015570,3.518825,0.0016,42.9874,57.0110,1.44e-13
179,15,15,6465315.2481,4441.3220,3.162779,0.011603,3.518828,0.0013,81.1454,18.8533,2.04e-13
180,15,15,6465351.6074,4441.3220,3.162781,0.017547,3.518821,0.0016,18.8553,81.1430,2.35e-13
181,15,15,6466689.1003,4441.3220,3.162871,0.014727,3.518825,0.0019,2.5894,97.4087,1.98e-13
182,15,15,6466804.9718,4441.3220,3.162879,0.011791,3.518824,0.0013,97.4110,2.5876,2.23e-13
183,15,15,6467734.2453,4441.3220,3.162942,0.011562,3.518820,0.0014,13.3823,86.6164,1.86e-13
184,15,15,6467793.4511,4441.3220,3.162946,0.010156,3.518826,0.0013,86.6152,13.3835,1.90e-13
185,15,15,6468471.1460,4441.3220,3.162991,0.017681,3.518822,0.0014,66.2282,33.7704,1.90e-13
186,15,15,6468527.8408,4441.3220,3.162995,0.014530,3.518822,0.0019,33.8396,66.1585,1.66e-13
187,15,15,6468726.0539,4441.3220,3.163008,0.006662,3.518822,0.0011,48.8270,51.1719,2.42e-13
188,15,15,6468814.9334,4441.3220,3.163014,0.015842,3.518824,0.0015,51.1115,48.8870,1.46e-13
189,15,15,6472206.6739,4441.3220,3.163242,0.011070,3.518823,0.0011,0.4510,99.5479,2.43e-13
190,15,15,6472278.8520,4441.3220,3.163247,0.010114,3.518822,0.0014,99.5561,0.4425,1.34e-13
191,15,15,6473283.7119,4441.3220,3.163314,0.010889,3.518826,0.0016,86.2111,13.7873,1.80e-13
192,15,15,6473380.2288,4441.3220,3.163321,0.019946,3.518820,0.0016,13.8186,86.1797,2.06e-13
193,15,15,6473784.5343,4441.3220,3.163348,0.011376,3.518828,0.0015,91.6982,8.3002,2.06e-13
194,15,15,6473891.6194,4441.3220,3.163355,0.018780,3.518822,0.0018,8.2792,91.7190,1.38e-13
195,15,15,6474431.4035,4441.3220,3.163391,0.019523,3.518823,0.0015,99.2970,0.7015,1.93e-13
196,15,15,6474511.9701,4441.3220,3.163397,0.017136,3.518823,0.0019,2.8578,97.1403,1.83e-13
197,15,15,6474658.7952,4441.3220,3.163407,0.012412,3.518824,0.0016,97.1731,2.8253,1.46e-13
198,15,15,6474802.0319,4441.3220,3.163416,0.016324,3.518818,0.0027,0.6896,99.3077,1.43e-13
199,15,15,6475133.0433,4441.3220,3.163438,0.008576,3.518824,0.0014,97.1041,2.8945,2.39e-13
200,15,15,6475150.4518,4441.3220,3.163440,0.009536,3.518821,0.0015,3.0415,96.9570,1.77e-13
201,15,15,6475369.3140,4441.3220,3.163454,0.011740,3.518823,0.0016,89.4160,10.5824,1.93e-13
202,15,15,6475412.8321,4441.3220,3.163457,0.011503,3.518823,0.0019,10.3465,89.6516,2.67e-13
203,15,15,6475985.0145,4441.3220,3.163496,0.016377,3.518822,0.0017,73.2802,26.7181,1.55e-13
204,15,15,6475987.2079,4441.3220,3.163496,0.013198,3.518822,0.0018,26.8039,73.1943,1.65e-13
205,15,15,6476515.7519,4441.3220,3.163531,0.015806,3.518828,0.0017,54.9727,45.0255,1.66e-13
206,15,15,6476552.4388,4441.3220,3.163534,0.013740,3.518822,0.0021,46.5732,53.4247,2.06e-13
207,15,15,6476680.2372,4441.3220,3.163542,0.011506,3.518823,0.0015,96.7843,3.2142,2.00e-13
208,15,15,6476720.7462,4441.3220,3.163545,0.011875,3.518825,0.0013,1.5867,98.4120,1.98e-13
209,15,15,6477238.0807,4441.3220,3.163580,0.009084,3.518826,0.0014,59.9224,40.0762,2.14e-13
210,15,15,6477245.0654,4441.3220,3.163580,0.009073,3.518818,0.0012,40.2548,59.7439,2.23e-13
211,15,15,6477743.2203,4441.3220,3.163614,0.008205,3.518821,0.0012,98.7770,1.2218,1.55e-13
212,15,15,6477790.3428,4441.3220,3.163617,0.011332,3.518821,0.0015,0.9651,99.0334,2.47e-13
213,15,15,6477929.4181,4441.3220,3.163626,0.014106,3.518822,0.0017,40.7787,59.2196,1.88e-13
214,15,15,6477964.0398,4441.3220,3.163628,0.013327,3.518822,0.0019,59.5012,40.4968,2.29e-13
215,15,15,6478150.5636,4441.3220,3.163641,0.007447,3.518821,0.0015,94.3701,5.6284,2.27e-13
216,15,15,6478178.0526,4441.3220,3.163643,0.011831,3.518823,0.0016,6.0484,93.9501,2.13e-13
217,15,15,6478324.3560,4441.3220,3.163653,0.010496,3.518824,0.0013,93.2965,6.7022,1.95e-13
218,15,15,6478438.4297,4441.3220,3.163660,0.013183,3.518822,0.0017,6.0731,93.9252,1.91e-13
219,15,15,6478514.5110,4441.3220,3.163665,0.011641,3.518826,0.0010,34.8910,65.1081,2.15e-13
220,15,15,6478630.8498,4441.3220,3.163673,0.010593,3.518822,0.0022,64.8016,35.1962,1.94e-13
221,15,15,6478750.2507,4441.3220,3.163681,0.005611,3.518825,0.0011,71.3753,28.6236,2.35e-13
222,15,15,6478805.5105,4441.3220,3.163685,0.011303,3.518825,0.0015,27.6193,72.3791,2.06e-13
223,15,15,6478906.1093,4441.3220,3.163692,0.010971,3.518828,0.0012,18.5913,81.4074,2.47e-13
224,15,15,6478962.5795,4441.3220,3.163695,0.007679,3.518823,0.0016,83.6457,16.3526,1.90e-13
225,15,15,6479017.1038,4441.3220,3.163699,0.015563,3.518825,0.0017,54.6883,45.3101,2.43e-13
226,15,15,6479032.8584,4441.3220,3.163700,0.011369,3.518823,0.0018,43.0628,56.9354,1.91e-13
227,15,15,6479129.0690,4441.3220,3.163707,0.009259,3.518825,0.0014,3.0471,96.9515,2.13e-13
228,15,15,6479179.4421,4441.3220,3.163710,0.017312,3.518822,0.0017,95.1579,4.8404,1.68e-13
229,15,15,6479366.0659,4441.3220,3.163722,0.011467,3.518820,0.0011,69.5424,30.4565,2.42e-13
230,15,15,6479382.4456,4441.3220,3.163724,0.007359,3.518822,0.0012,33.0354,66.9634,2.05e-13
231,15,15,6479430.6440,4441.3220,3.163727,0.011476,3.518827,0.0013,36.2368,63.7619,1.58e-13
232,15,15,6479463.7677,4441.3220,3.163729,0.009423,3.518821,0.0016,62.7666,37.2318,1.85e-13
233,15,15,6479659.8219,4441.3220,3.163742,0.012345,3.518823,0.0013,30.1616,69.8371,1.86e-13
234,15,15,6479685.0570,4441.3220,3.163744,0.018323,3.518821,0.0015,35.2561,64.7424,2.45e-13
235,15,15,6479757.0266,4441.3220,3.163749,0.003667,3.518820,0.0017,94.2826,5.7157,1.64e-13
236,15,15,6479799.1077,4441.3220,3.163752,0.008307,3.518823,0.0018,47.4441,52.5541,2.52e-13
237,15,15,6479853.6353,4441.3220,3.163755,0.011372,3.518824,0.0015,26.6029,73.3956,1.68e-13
238,15,15,6479927.4374,4441.3220,3.163760,0.014893,3.518827,0.0015,41.3324,58.6661,1.67e-13
239,15,15,6479945.6871,4441.3220,3.163761,0.018422,3.518824,0.0018,88.1435,11.8548,2.03e-13
240,15,15,6479962.5817,4441.3220,3.163762,0.007088,3.518822,0.0013,28.2496,71.7492,1.71e-13
241,15,15,6480088.8908,4441.3220,3.163771,0.017505,3.518826,0.0017,66.1525,33.8457,1.65e-13
242,15,15,6480123.4790,4441.3220,3.163773,0.009770,3.518826,0.0014,61.4368,38.5618,1.26e-13
243,15,15,6480153.2915,4441.3220,3.163775,0.004697,3.518821,0.0015,35.3422,64.6564,1.36e-13
244,15,15,6480169.9375,4441.3220,3.163776,0.015209,3.518819,0.0026,46.2071,53.7903,1.97e-13
245,15,15,6480233.2075,4441.3220,3.163781,0.003784,3.518824,0.0009,44.5687,55.4304,2.14e-13
246,15,15,6480292.7004,4441.3220,3.163785,0.005211,3.518826,0.0009,31.9683,68.0308,2.42e-13
247,15,15,6480362.5334,4441.3220,3.163789,0.009105,3.518822,0.0012,42.5119,57.4869,2.51e-13
248,15,15,6480385.6555,4441.3220,3.163791,0.010004,3.518822,0.0010,27.2117,72.7873,1.97e-13
249,15,15,6480401.3471,4441.3220,3.163792,0.007623,3.518822,0.0013,85.2556,14.7431,1.50e-13
