mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
39,1,8,640.3733,641.5243,-2.746153,1.800615,1.714902,99.9964,0.0025,0.0011,5.87e-08
40,1,8,646.1382,641.5243,-2.143146,1.801762,1.687821,99.9968,0.0013,0.0018,4.87e-08
41,1,8,650.8018,641.5243,-1.839782,1.800065,1.711920,99.9964,0.0017,0.0018,4.22e-08
42,2,8,656.5998,671.1331,-1.664443,1.799955,1.689238,99.9966,0.0017,0.0017,5.16e-08
43,2,8,665.2724,671.1331,-2.058857,1.801610,1.715557,99.9962,0.0018,0.0020,4.35e-08
44,2,8,673.7764,671.1331,-2.404658,1.800410,1.704209,99.9964,0.0018,0.0018,3.91e-08
45,2,8,685.7334,671.1331,-1.662447,1.801097,1.701723,99.9965,0.0019,0.0017,4.48e-08
46,6,6,691.8124,710.6115,-1.577495,1.801621,1.723241,99.9959,0.0016,0.0026,4.14e-08
47,6,6,699.8206,710.6115,-1.818573,1.800899,1.714747,99.9960,0.0016,0.0024,4.19e-08
48,6,6,711.6310,710.6115,-2.843270,1.802277,1.692352,99.9964,0.0022,0.0014,3.76e-08
49,6,6,712.2736,710.6115,-2.630992,1.801076,1.711556,99.9961,0.0020,0.0020,4.34e-08
50,5,7,727.6579,730.3507,-2.433331,1.801056,1.707599,99.9960,0.0024,0.0015,4.15e-08
51,5,7,729.2859,730.3507,-2.836250,1.801506,1.706943,99.9961,0.0021,0.0018,3.96e-08
52,5,7,736.0615,730.3507,-2.106838,1.800496,1.735487,99.9955,0.0023,0.0022,3.19e-08
53,5,7,747.9088,730.3507,-1.619055,1.801120,1.729522,99.9956,0.0020,0.0023,3.58e-08
54,5,7,755.7537,730.3507,-1.458647,1.800597,1.730510,99.9956,0.0016,0.0028,4.05e-08
55,4,8,769.8388,789.5684,-1.602272,1.801192,1.711825,99.9956,0.0026,0.0018,3.31e-08
56,4,8,777.6255,789.5684,-1.820283,1.799908,1.696486,99.9959,0.0020,0.0021,3.21e-08
57,4,8,784.3480,789.5684,-2.179691,1.801165,1.692594,99.9960,0.0021,0.0019,3.47e-08
58,4,8,794.0955,789.5684,-2.241563,1.800722,1.695495,99.9959,0.0021,0.0020,3.14e-08
59,1,9,799.9160,809.3076,-1.935376,1.800764,1.680329,99.9961,0.0020,0.0019,3.81e-08
60,1,9,809.6531,809.3076,-3.369595,1.801523,1.721338,99.9953,0.0023,0.0023,2.96e-08
61,1,9,822.1654,809.3076,-1.798946,1.800417,1.692530,99.9959,0.0024,0.0017,3.60e-08
62,2,9,831.7516,838.9164,-2.068518,1.800956,1.709500,99.9954,0.0026,0.0020,3.44e-08
63,2,9,835.3814,838.9164,-2.375331,1.801164,1.690369,99.9958,0.0020,0.0022,3.21e-08
64,2,9,844.4044,838.9164,-2.184304,1.801811,1.734675,99.9949,0.0018,0.0033,2.83e-08
65,2,9,847.8108,838.9164,-1.974601,1.801146,1.713300,99.9953,0.0024,0.0023,3.08e-08
66,2,9,857.2420,838.9164,-1.660660,1.800089,1.695646,99.9957,0.0024,0.0020,3.25e-08
67,2,9,858.1186,838.9164,-1.640367,1.798378,1.726343,99.9950,0.0020,0.0031,3.17e-08
68,5,8,873.1289,878.3948,-2.222219,1.800745,1.701304,99.9954,0.0024,0.0022,2.58e-08
69,5,8,878.2152,878.3948,-3.689393,1.802378,1.717449,99.9951,0.0022,0.0027,2.94e-08
70,3,9,887.2609,888.2644,-2.947045,1.800563,1.726876,99.9947,0.0021,0.0032,3.10e-08
71,3,9,895.1316,888.2644,-2.111763,1.801134,1.726858,99.9947,0.0024,0.0028,2.62e-08
72,3,9,898.1090,888.2644,-1.955345,1.802651,1.712638,99.9951,0.0023,0.0026,3.14e-08
73,3,9,906.1130,888.2644,-1.696937,1.801407,1.712407,99.9951,0.0029,0.0020,2.57e-08
74,3,9,918.6491,888.2644,-1.465888,1.800779,1.723433,99.9948,0.0033,0.0019,2.77e-08
75,4,9,923.3045,957.3516,-1.448991,1.801300,1.704565,99.9949,0.0021,0.0030,2.38e-08
76,4,9,930.5619,957.3516,-1.553104,1.801196,1.707428,99.9948,0.0032,0.0020,2.75e-08
77,4,9,942.1506,957.3516,-1.799199,1.800377,1.696200,99.9951,0.0026,0.0023,2.84e-08
78,4,9,947.5776,957.3516,-1.991000,1.801241,1.711312,99.9947,0.0030,0.0023,2.13e-08
79,4,9,949.7040,957.3516,-2.097548,1.801241,1.717381,99.9946,0.0028,0.0026,2.45e-08
80,4,9,960.5717,957.3516,-2.473202,1.800971,1.719331,99.9945,0.0026,0.0029,2.70e-08
81,7,7,963.6404,967.2212,-2.431543,1.801168,1.725444,99.9943,0.0030,0.0027,2.71e-08
82,7,7,969.4505,967.2212,-2.637358,1.801056,1.710580,99.9947,0.0028,0.0026,2.39e-08
83,6,8,979.6753,986.9604,-2.131860,1.800460,1.709717,99.9946,0.0029,0.0025,2.31e-08
84,6,8,987.1380,986.9604,-3.745026,1.802537,1.725502,99.9942,0.0027,0.0030,2.02e-08
85,1,10,997.1397,996.8300,-3.507709,1.799561,1.705190,99.9946,0.0032,0.0022,2.33e-08
86,1,10,1002.2969,996.8300,-2.260880,1.799863,1.716687,99.9943,0.0027,0.0029,2.04e-08
87,1,10,1009.4026,996.8300,-1.899197,1.800383,1.720641,99.9943,0.0030,0.0028,2.38e-08
88,2,10,1015.2818,1026.4389,-1.963785,1.801068,1.718674,99.9942,0.0034,0.0025,2.20e-08
89,2,10,1026.8651,1026.4389,-3.381655,1.801695,1.735182,99.9937,0.0022,0.0041,2.26e-08
90,2,10,1031.6610,1026.4389,-2.293487,1.800528,1.719319,99.9941,0.0026,0.0033,1.76e-08
91,2,10,1033.1937,1026.4389,-2.181720,1.798270,1.728258,99.9938,0.0024,0.0038,2.07e-08
92,5,9,1040.4930,1046.1781,-2.264867,1.801214,1.732030,99.9937,0.0039,0.0024,2.14e-08
93,5,9,1048.7263,1046.1781,-2.613360,1.799438,1.732185,99.9936,0.0036,0.0028,1.96e-08
94,5,9,1058.4484,1046.1781,-1.930748,1.799871,1.695868,99.9946,0.0028,0.0026,2.41e-08
95,3,10,1065.7277,1075.7869,-2.029162,1.800661,1.718734,99.9939,0.0036,0.0026,1.90e-08
96,3,10,1074.0125,1075.7869,-2.782668,1.800866,1.718414,99.9939,0.0032,0.0029,1.78e-08
97,3,10,1081.7160,1075.7869,-2.258739,1.801730,1.718187,99.9939,0.0034,0.0027,2.20e-08
98,3,10,1087.4703,1075.7869,-1.964155,1.801350,1.717599,99.9939,0.0036,0.0025,2.05e-08
99,3,10,1095.2454,1075.7869,-1.742616,1.800031,1.726573,99.9936,0.0040,0.0024,1.93e-08
100,7,8,1100.3717,1115.2653,-1.874378,1.801344,1.703006,99.9941,0.0027,0.0032,2.06e-08
101,7,8,1112.2912,1115.2653,-2.574017,1.801735,1.733382,99.9932,0.0037,0.0031,1.52e-08
102,7,8,1116.1145,1115.2653,-3.118390,1.801369,1.708838,99.9939,0.0026,0.0035,2.03e-08
103,7,8,1126.9388,1115.2653,-1.980176,1.802262,1.725037,99.9935,0.0032,0.0033,1.63e-08
104,4,10,1132.3321,1144.8741,-1.960389,1.800948,1.688192,99.9943,0.0030,0.0027,2.20e-08
105,4,10,1135.2887,1144.8741,-2.077147,1.800803,1.736917,99.9929,0.0027,0.0045,1.94e-08
106,4,10,1145.5580,1144.8741,-3.223760,1.800163,1.729779,99.9931,0.0035,0.0034,1.73e-08
107,4,10,1149.4733,1144.8741,-2.396074,1.801353,1.692316,99.9942,0.0034,0.0024,1.89e-08
108,6,9,1155.4159,1154.7437,-3.234965,1.800537,1.697688,99.9940,0.0031,0.0029,1.87e-08
109,6,9,1158.5107,1154.7437,-2.486490,1.801619,1.703536,99.9939,0.0027,0.0034,2.07e-08
110,6,9,1175.0224,1154.7437,-1.755445,1.799328,1.729452,99.9930,0.0034,0.0036,1.65e-08
111,6,9,1176.0292,1154.7437,-1.734402,1.801265,1.704938,99.9938,0.0036,0.0026,1.76e-08
112,6,9,1177.8698,1154.7437,-1.698384,1.800508,1.719636,99.9934,0.0035,0.0031,1.65e-08
113,1,11,1186.8136,1204.0917,-1.843162,1.800212,1.714103,99.9932,0.0041,0.0027,1.84e-08
114,1,11,1193.7669,1204.0917,-2.066778,1.801700,1.714598,99.9933,0.0033,0.0034,1.82e-08
115,1,11,1195.4183,1204.0917,-2.142470,1.802066,1.703039,99.9937,0.0033,0.0031,1.60e-08
116,1,11,1204.2351,1204.0917,-3.924120,1.800392,1.729842,99.9927,0.0034,0.0039,1.63e-08
117,1,11,1208.2409,1204.0917,-2.462694,1.801023,1.735132,99.9926,0.0038,0.0036,1.54e-08
118,2,11,1219.6216,1233.7006,-1.942639,1.799860,1.704842,99.9933,0.0028,0.0039,1.83e-08
119,2,11,1223.0825,1233.7006,-2.065164,1.800905,1.712616,99.9931,0.0033,0.0035,1.65e-08
120,2,11,1230.0702,1233.7006,-2.531262,1.801783,1.724384,99.9928,0.0039,0.0033,1.62e-08
121,2,11,1233.7153,1233.7006,-4.923341,1.801153,1.715057,99.9931,0.0034,0.0035,1.58e-08
122,2,11,1245.5421,1233.7006,-2.017801,1.802755,1.725856,99.9928,0.0030,0.0042,1.64e-08
123,8,8,1250.5193,1263.3094,-1.994637,1.799749,1.704510,99.9932,0.0034,0.0034,1.39e-08
124,8,8,1256.7741,1263.3094,-2.286247,1.801758,1.697058,99.9935,0.0031,0.0033,1.80e-08
125,8,8,1261.9351,1263.3094,-2.963454,1.799564,1.700899,99.9933,0.0031,0.0036,1.75e-08
126,8,8,1264.9498,1263.3094,-2.886545,1.801393,1.721648,99.9927,0.0036,0.0037,1.58e-08
127,8,8,1270.3711,1263.3094,-2.252599,1.801593,1.705450,99.9932,0.0034,0.0033,1.67e-08
128,3,11,1285.8288,1283.0486,-2.664155,1.801640,1.713516,99.9929,0.0031,0.0040,1.69e-08
129,3,11,1298.6307,1283.0486,-1.915617,1.799976,1.733630,99.9921,0.0031,0.0048,1.48e-08
130,3,11,1300.7738,1283.0486,-1.859651,1.802042,1.719704,99.9927,0.0032,0.0041,1.34e-08
131,3,11,1307.9365,1283.0486,-1.712254,1.800176,1.730510,99.9922,0.0039,0.0039,1.44e-08
132,6,10,1313.1262,1342.2662,-1.663348,1.800988,1.719239,99.9923,0.0039,0.0038,1.39e-08
133,6,10,1315.7243,1342.2662,-1.703907,1.801415,1.714973,99.9925,0.0040,0.0035,1.47e-08
134,6,10,1324.4277,1342.2662,-1.876480,1.802519,1.715389,99.9925,0.0038,0.0036,1.48e-08
135,6,10,1333.0786,1342.2662,-2.164636,1.800567,1.724606,99.9921,0.0037,0.0042,1.29e-08
136,6,10,1338.9293,1342.2662,-2.604501,1.801042,1.718052,99.9924,0.0040,0.0036,1.52e-08
137,6,10,1344.6469,1342.2662,-2.751134,1.800808,1.699011,99.9930,0.0037,0.0033,1.61e-08
138,4,11,1347.2343,1352.1358,-2.440692,1.801098,1.727770,99.9920,0.0038,0.0043,1.34e-08
139,4,11,1356.8381,1352.1358,-2.458713,1.800806,1.724268,99.9921,0.0037,0.0042,1.32e-08
140,4,11,1363.7034,1352.1358,-2.067776,1.800688,1.714527,99.9924,0.0037,0.0039,1.29e-08
141,4,11,1370.0816,1352.1358,-1.877057,1.799385,1.729769,99.9918,0.0034,0.0048,1.43e-08
142,4,11,1382.8152,1352.1358,-1.644174,1.800344,1.733774,99.9917,0.0034,0.0049,1.24e-08
143,4,11,1384.8356,1352.1358,-1.616476,1.801657,1.739863,99.9915,0.0047,0.0038,1.41e-08
144,4,11,1390.4595,1352.1358,-1.547553,1.801529,1.722217,99.9922,0.0041,0.0037,1.40e-08
145,1,12,1400.8170,1431.0926,-1.674575,1.801580,1.716915,99.9919,0.0041,0.0040,1.44e-08
146,1,12,1403.2427,1431.0926,-1.710844,1.801557,1.713339,99.9921,0.0039,0.0040,1.12e-08
147,1,12,1412.7337,1431.0926,-1.891820,1.801395,1.727001,99.9915,0.0042,0.0043,1.32e-08
148,1,12,1416.3258,1431.0926,-1.986379,1.801026,1.722348,99.9917,0.0040,0.0043,1.07e-08
149,1,12,1430.4944,1431.0926,-3.378802,1.801649,1.736886,99.9911,0.0040,0.0048,1.31e-08
150,5,11,1436.2589,1440.9622,-2.486248,1.800954,1.728576,99.9914,0.0042,0.0044,1.23e-08
151,5,11,1441.6561,1440.9622,-3.317412,1.800966,1.730177,99.9913,0.0047,0.0040,1.13e-08
152,5,11,1447.4107,1440.9622,-2.349195,1.801813,1.730922,99.9913,0.0042,0.0045,1.11e-08
153,2,12,1453.6053,1460.7015,-2.313539,1.801643,1.728261,99.9913,0.0037,0.0051,1.32e-08
154,2,12,1464.4500,1460.7015,-2.590699,1.801315,1.732042,99.9911,0.0051,0.0038,1.13e-08
155,7,10,1472.8120,1470.5711,-2.817047,1.801087,1.728191,99.9912,0.0052,0.0036,1.21e-08
156,7,10,1475.6675,1470.5711,-2.460217,1.800463,1.733694,99.9910,0.0051,0.0040,1.24e-08
157,7,10,1486.9192,1470.5711,-1.954017,1.802039,1.733821,99.9910,0.0044,0.0045,1.16e-08
158,3,12,1492.3897,1510.0495,-1.932006,1.800877,1.718140,99.9914,0.0047,0.0039,1.29e-08
159,3,12,1497.7102,1510.0495,-2.087703,1.801621,1.734384,99.9908,0.0051,0.0041,1.07e-08
160,3,12,1505.6936,1510.0495,-2.539921,1.801457,1.736277,99.9907,0.0044,0.0049,1.04e-08
161,3,12,1511.2367,1510.0495,-3.104457,1.801649,1.733665,99.9908,0.0045,0.0047,1.04e-08
162,3,12,1521.4055,1510.0495,-2.123764,1.801451,1.735993,99.9907,0.0047,0.0045,1.03e-08
163,3,12,1524.2904,1510.0495,-2.025453,1.799529,1.726489,99.9910,0.0046,0.0043,1.19e-08
164,6,11,1532.5599,1549.5279,-1.960570,1.800644,1.736764,99.9904,0.0057,0.0039,1.14e-08
165,6,11,1540.9238,1549.5279,-2.255492,1.800596,1.723524,99.9909,0.0045,0.0046,1.17e-08
166,6,11,1546.7925,1549.5279,-2.753172,1.801871,1.744686,99.9901,0.0042,0.0057,1.02e-08
167,6,11,1553.9120,1549.5279,-2.548323,1.799943,1.737396,99.9903,0.0045,0.0052,1.15e-08
168,6,11,1556.8510,1549.5279,-2.325501,1.799942,1.745015,99.9900,0.0052,0.0048,1.04e-08
169,6,11,1558.9733,1549.5279,-2.214980,1.799960,1.727109,99.9908,0.0045,0.0048,1.04e-08
170,4,12,1572.6780,1579.1367,-2.388278,1.800118,1.737604,99.9901,0.0054,0.0046,9.76e-09
171,4,12,1578.2710,1579.1367,-3.261036,1.802481,1.734943,99.9903,0.0041,0.0056,1.12e-08
172,4,12,1585.4091,1579.1367,-2.400983,1.802570,1.743192,99.9900,0.0056,0.0044,9.65e-09
173,9,9,1594.2934,1598.8759,-2.542715,1.800375,1.751130,99.9894,0.0051,0.0055,9.66e-09
174,9,9,1597.8016,1598.8759,-3.172690,1.800937,1.735941,99.9901,0.0047,0.0052,1.02e-08
175,8,10,1609.5112,1618.6151,-2.249915,1.800400,1.739346,99.9898,0.0050,0.0051,8.93e-09
176,8,10,1618.9089,1618.6151,-3.741055,1.800130,1.729663,99.9903,0.0052,0.0046,1.08e-08
177,8,10,1623.3542,1618.6151,-2.533454,1.801853,1.750898,99.9894,0.0055,0.0051,1.01e-08
178,8,10,1633.9511,1618.6151,-2.023433,1.801168,1.731681,99.9902,0.0041,0.0056,8.83e-09
179,8,10,1642.5113,1618.6151,-1.830815,1.801574,1.740844,99.9898,0.0051,0.0051,1.07e-08
180,5,12,1646.9675,1667.9631,-1.900058,1.801389,1.740691,99.9895,0.0060,0.0045,9.65e-09
181,5,12,1654.7640,1667.9631,-2.101640,1.802206,1.741333,99.9895,0.0052,0.0053,9.24e-09
182,5,12,1660.3850,1667.9631,-2.342621,1.801772,1.730039,99.9900,0.0054,0.0046,1.05e-08
183,5,12,1663.9015,1667.9631,-2.613488,1.802440,1.737024,99.9897,0.0052,0.0051,9.47e-09
184,5,12,1668.3535,1667.9631,-3.630725,1.800421,1.746654,99.9891,0.0061,0.0048,9.50e-09
185,5,12,1672.6141,1667.9631,-2.554640,1.800541,1.741521,99.9894,0.0052,0.0054,8.75e-09
186,1,13,1685.9278,1677.8327,-2.316528,1.802279,1.734135,99.9897,0.0060,0.0043,1.04e-08
187,1,13,1689.7583,1677.8327,-2.148270,1.801772,1.727841,99.9900,0.0051,0.0049,8.90e-09
188,1,13,1690.7017,1677.8327,-2.115206,1.801064,1.740957,99.9893,0.0054,0.0052,9.99e-09
189,2,13,1702.0074,1707.4416,-2.497214,1.801660,1.732000,99.9896,0.0055,0.0049,9.20e-09
190,2,13,1706.6306,1707.4416,-3.323336,1.802084,1.745274,99.9890,0.0051,0.0059,9.17e-09
191,2,13,1711.5715,1707.4416,-2.616403,1.801923,1.735019,99.9895,0.0050,0.0055,9.39e-09
192,2,13,1714.5027,1707.4416,-2.383471,1.800938,1.736728,99.9894,0.0050,0.0056,9.60e-09
193,2,13,1727.1465,1707.4416,-1.937771,1.802466,1.741948,99.9892,0.0056,0.0052,8.06e-09
194,2,13,1729.2094,1707.4416,-1.894530,1.801193,1.739811,99.9892,0.0051,0.0056,9.10e-09
195,3,13,1737.2649,1756.7896,-1.954137,1.800831,1.736053,99.9891,0.0062,0.0047,9.38e-09
196,3,13,1748.5581,1756.7896,-2.329242,1.801556,1.737536,99.9891,0.0060,0.0049,9.12e-09
197,3,13,1754.2220,1756.7896,-2.835194,1.803056,1.735280,99.9893,0.0045,0.0062,8.30e-09
198,3,13,1763.0646,1756.7896,-2.447104,1.802102,1.744355,99.9888,0.0046,0.0067,7.87e-09
199,3,13,1765.1037,1756.7896,-2.324905,1.800788,1.738832,99.9890,0.0061,0.0049,9.26e-09
200,6,12,1778.6380,1776.5288,-2.925454,1.801386,1.738993,99.9889,0.0058,0.0054,9.30e-09
201,9,10,1782.8489,1786.3984,-2.701814,1.802218,1.737028,99.9890,0.0055,0.0055,9.65e-09
202,9,10,1789.6793,1786.3984,-2.735983,1.802729,1.746132,99.9885,0.0056,0.0058,8.49e-09
203,9,10,1792.8257,1786.3984,-2.443949,1.800195,1.741646,99.9886,0.0059,0.0055,9.24e-09
204,9,10,1797.2484,1786.3984,-2.216549,1.801037,1.749550,99.9883,0.0062,0.0055,7.98e-09
205,9,10,1804.8765,1786.3984,-1.985320,1.801517,1.740031,99.9888,0.0052,0.0060,9.10e-09
206,4,13,1813.7742,1825.8768,-2.178591,1.801159,1.728123,99.9891,0.0050,0.0059,9.51e-09
207,4,13,1818.4456,1825.8768,-2.390413,1.802021,1.738974,99.9886,0.0052,0.0062,7.64e-09
208,4,13,1829.8279,1825.8768,-2.664756,1.802484,1.747926,99.9882,0.0061,0.0058,7.96e-09
209,4,13,1836.1408,1825.8768,-2.250153,1.801519,1.739097,99.9886,0.0060,0.0055,7.74e-09
210,4,13,1846.6376,1825.8768,-1.944227,1.802427,1.757404,99.9876,0.0055,0.0068,7.81e-09
211,4,13,1849.9359,1825.8768,-1.880192,1.801719,1.750204,99.9880,0.0052,0.0068,8.37e-09
212,4,13,1852.6009,1825.8768,-1.834569,1.801367,1.741169,99.9885,0.0057,0.0058,8.70e-09
213,4,13,1857.2242,1825.8768,-1.765271,1.801739,1.741322,99.9885,0.0058,0.0057,7.15e-09
214,4,13,1863.6203,1825.8768,-1.684630,1.801698,1.742703,99.9884,0.0056,0.0060,8.71e-09
215,7,12,1873.8196,1904.8336,-1.788299,1.801578,1.742002,99.9879,0.0057,0.0064,7.27e-09
216,7,12,1881.5960,1904.8336,-1.913665,1.801385,1.740594,99.9880,0.0061,0.0059,8.11e-09
217,7,12,1888.7594,1904.8336,-2.073727,1.800448,1.746937,99.9876,0.0061,0.0063,6.48e-09
218,7,12,1905.0362,1904.8336,-3.973396,1.802219,1.742460,99.9880,0.0057,0.0063,7.63e-09
219,5,13,1909.9616,1914.7033,-2.606171,1.801698,1.735969,99.9881,0.0060,0.0059,8.46e-09
220,5,13,1920.9699,1914.7033,-2.485068,1.802344,1.736462,99.9881,0.0052,0.0067,8.79e-09
221,5,13,1925.6234,1914.7033,-2.243874,1.802188,1.735809,99.9881,0.0065,0.0054,7.40e-09
222,5,13,1929.4533,1914.7033,-2.113309,1.802214,1.748076,99.9874,0.0053,0.0073,7.98e-09
223,1,14,1935.7769,1944.3121,-2.357553,1.800204,1.730657,99.9883,0.0054,0.0063,7.35e-09
224,1,14,1940.2816,1944.3121,-2.683409,1.801616,1.754014,99.9870,0.0063,0.0066,7.33e-09
225,1,14,1949.9522,1944.3121,-2.537476,1.801440,1.745990,99.9875,0.0070,0.0055,8.10e-09
226,2,14,1961.8168,1973.9209,-2.212397,1.800478,1.734755,99.9879,0.0055,0.0066,7.78e-09
227,2,14,1969.4945,1973.9209,-2.649279,1.801001,1.736997,99.9878,0.0065,0.0058,7.45e-09
228,2,14,1971.9279,1973.9209,-2.995826,1.802386,1.746422,99.9873,0.0056,0.0071,6.47e-09
229,9,11,1984.5745,1993.6601,-2.341299,1.800096,1.737319,99.9876,0.0054,0.0070,8.27e-09
230,9,11,1988.9997,1993.6601,-2.631233,1.800862,1.744326,99.9872,0.0058,0.0070,7.31e-09
231,9,11,1994.3475,1993.6601,-3.462441,1.800681,1.747472,99.9870,0.0062,0.0068,7.97e-09
232,9,11,2001.5797,1993.6601,-2.400947,1.800633,1.749218,99.9869,0.0068,0.0063,6.03e-09
233,3,14,2008.9843,2023.2689,-2.151185,1.800364,1.736797,99.9874,0.0059,0.0067,8.13e-09
234,3,14,2014.5743,2023.2689,-2.366803,1.801475,1.736503,99.9875,0.0064,0.0061,8.24e-09
235,3,14,2022.1234,2023.2689,-3.247074,1.802096,1.748523,99.9868,0.0072,0.0060,6.65e-09
236,3,14,2027.3332,2023.2689,-2.697065,1.800790,1.742770,99.9871,0.0066,0.0063,8.22e-09
237,3,14,2035.9294,2023.2689,-2.203604,1.800141,1.743989,99.9869,0.0064,0.0067,6.12e-09
238,8,12,2043.9213,2052.8777,-2.360229,1.801662,1.748596,99.9866,0.0058,0.0076,7.75e-09
239,8,12,2048.2988,2052.8777,-2.651605,1.801577,1.749991,99.9865,0.0060,0.0075,6.95e-09
240,8,12,2051.1797,2052.8777,-3.082424,1.801064,1.755560,99.9861,0.0071,0.0068,6.19e-09
241,8,12,2064.2083,2052.8777,-2.258112,1.801149,1.750380,99.9864,0.0076,0.0060,6.76e-09
242,8,12,2065.2962,2052.8777,-2.218294,1.801216,1.749323,99.9865,0.0074,0.0062,6.44e-09
243,4,14,2074.8065,2092.3561,-2.076367,1.801175,1.740191,99.9868,0.0065,0.0067,6.88e-09
244,4,14,2080.9615,2092.3561,-2.263936,1.801939,1.753848,99.9860,0.0073,0.0067,6.85e-09
245,4,14,2089.9647,2092.3561,-2.941969,1.801957,1.744329,99.9866,0.0068,0.0066,6.42e-09
246,4,14,2099.2236,2092.3561,-2.483842,1.801535,1.744201,99.9866,0.0066,0.0068,7.06e-09
247,4,14,2106.6231,2092.3561,-2.166303,1.801408,1.755077,99.9859,0.0078,0.0063,6.02e-09
248,4,14,2110.4115,2092.3561,-2.064029,1.801013,1.755757,99.9858,0.0078,0.0064,6.79e-09
249,4,14,2121.0198,2092.3561,-1.863304,1.801132,1.750625,99.9862,0.0075,0.0063,7.46e-09
