mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
116,3,11,1286.2635,1283.0486,-2.601069,1.800163,1.675759,99.9940,0.0029,0.0032,1.53e-08
117,3,11,1300.8879,1283.0486,-1.856866,1.800031,1.727379,99.9923,0.0036,0.0041,1.22e-08
118,3,11,1305.0100,1283.0486,-1.766582,1.800668,1.694075,99.9935,0.0029,0.0037,1.73e-08
119,6,10,1317.3019,1342.2662,-1.730519,1.800623,1.687227,99.9933,0.0030,0.0037,1.46e-08
120,6,10,1321.1053,1342.2662,-1.802305,1.800212,1.708745,99.9926,0.0031,0.0043,1.60e-08
121,6,10,1325.4285,1342.2662,-1.901555,1.799176,1.712015,99.9925,0.0034,0.0041,1.43e-08
122,6,10,1329.5123,1342.2662,-2.022197,1.800953,1.702349,99.9929,0.0041,0.0030,1.54e-08
123,6,10,1336.1003,1342.2662,-2.337845,1.801634,1.693062,99.9932,0.0035,0.0033,1.35e-08
124,6,10,1341.1005,1342.2662,-3.061261,1.802597,1.720713,99.9923,0.0037,0.0040,1.35e-08
125,4,11,1349.2488,1352.1358,-2.670568,1.801090,1.694608,99.9931,0.0033,0.0036,1.49e-08
126,4,11,1352.7504,1352.1358,-3.342439,1.801132,1.715390,99.9924,0.0041,0.0035,1.34e-08
127,4,11,1360.8237,1352.1358,-2.192106,1.801194,1.709546,99.9926,0.0033,0.0041,1.43e-08
128,4,11,1367.5071,1352.1358,-1.944310,1.801373,1.682653,99.9935,0.0028,0.0037,1.41e-08
129,4,11,1372.7976,1352.1358,-1.815853,1.801574,1.696576,99.9931,0.0035,0.0034,1.54e-08
130,4,11,1377.5624,1352.1358,-1.725732,1.802031,1.705839,99.9928,0.0035,0.0037,1.31e-08
131,4,11,1385.1152,1352.1358,-1.612778,1.800201,1.696962,99.9930,0.0035,0.0035,1.58e-08
132,1,12,1399.1606,1431.0926,-1.651441,1.801265,1.722420,99.9917,0.0040,0.0043,1.18e-08
133,1,12,1405.9445,1431.0926,-1.755162,1.801485,1.708691,99.9922,0.0039,0.0039,1.37e-08
134,1,12,1411.0009,1431.0926,-1.852651,1.801635,1.694203,99.9927,0.0037,0.0036,1.30e-08
135,1,12,1413.9245,1431.0926,-1.920945,1.801353,1.683643,99.9931,0.0034,0.0036,1.31e-08
136,1,12,1417.7790,1431.0926,-2.031370,1.801506,1.722866,99.9917,0.0044,0.0039,1.38e-08
137,1,12,1426.3142,1431.0926,-2.476378,1.801993,1.678964,99.9932,0.0032,0.0035,1.49e-08
138,1,12,1432.4327,1431.0926,-3.028547,1.801962,1.698343,99.9926,0.0043,0.0031,1.30e-08
139,5,11,1437.9036,1440.9622,-2.673118,1.802102,1.712641,99.9921,0.0044,0.0036,1.18e-08
140,2,12,1453.8504,1460.7015,-2.328805,1.801393,1.712745,99.9919,0.0043,0.0038,1.21e-08
141,2,12,1462.6783,1460.7015,-2.868590,1.801659,1.716404,99.9918,0.0046,0.0036,1.09e-08
142,2,12,1462.9331,1460.7015,-2.815931,1.800510,1.683562,99.9929,0.0035,0.0036,1.39e-08
143,7,10,1465.8783,1470.5711,-2.496061,1.802080,1.701695,99.9923,0.0040,0.0037,1.18e-08
144,7,10,1471.2353,1470.5711,-3.345164,1.801394,1.713086,99.9918,0.0043,0.0039,1.27e-08
145,7,10,1474.8491,1470.5711,-2.536240,1.801668,1.694743,99.9925,0.0037,0.0038,1.15e-08
146,7,10,1489.2931,1470.5711,-1.895133,1.800178,1.716248,99.9917,0.0036,0.0047,1.02e-08
147,3,12,1491.2128,1510.0495,-1.903986,1.801060,1.710154,99.9917,0.0041,0.0042,1.12e-08
148,3,12,1498.3739,1510.0495,-2.111712,1.800039,1.703610,99.9919,0.0048,0.0033,1.20e-08
149,3,12,1506.4237,1510.0495,-2.619588,1.801543,1.696466,99.9922,0.0039,0.0039,1.25e-08
150,3,12,1510.2550,1510.0495,-3.866097,1.800972,1.688469,99.9925,0.0040,0.0035,1.23e-08
151,3,12,1518.4996,1510.0495,-2.252129,1.801208,1.697424,99.9922,0.0044,0.0034,1.20e-08
152,6,11,1532.2945,1549.5279,-1.953829,1.800806,1.707145,99.9916,0.0038,0.0046,1.13e-08
153,6,11,1536.8618,1549.5279,-2.087557,1.800736,1.711572,99.9914,0.0041,0.0045,8.71e-09
154,6,11,1546.6145,1549.5279,-2.725800,1.800809,1.710121,99.9915,0.0044,0.0041,1.06e-08
155,6,11,1551.5472,1549.5279,-2.885000,1.799745,1.717267,99.9912,0.0043,0.0045,1.03e-08
156,6,11,1562.3550,1549.5279,-2.082070,1.801253,1.718608,99.9912,0.0037,0.0051,1.14e-08
157,4,12,1566.2464,1579.1367,-2.088156,1.802310,1.723699,99.9908,0.0044,0.0048,1.16e-08
158,4,12,1575.4045,1579.1367,-2.626453,1.802183,1.705331,99.9916,0.0043,0.0041,1.06e-08
159,4,12,1576.9563,1579.1367,-2.859892,1.801033,1.715730,99.9911,0.0050,0.0039,1.06e-08
160,4,12,1582.8848,1579.1367,-2.624610,1.800542,1.701687,99.9916,0.0044,0.0039,1.07e-08
161,4,12,1587.9514,1579.1367,-2.253213,1.800574,1.704834,99.9915,0.0046,0.0039,1.04e-08
162,9,9,1593.9299,1598.8759,-2.509555,1.801239,1.719496,99.9909,0.0046,0.0046,1.10e-08
163,9,9,1604.9032,1598.8759,-2.423692,1.801139,1.717141,99.9910,0.0044,0.0047,1.12e-08
164,9,9,1605.1249,1598.8759,-2.408008,1.801645,1.722984,99.9907,0.0054,0.0039,8.95e-09
165,8,10,1613.0335,1618.6151,-2.462386,1.801299,1.714610,99.9910,0.0041,0.0049,1.09e-08
166,8,10,1621.6330,1618.6151,-2.729436,1.801285,1.713939,99.9910,0.0046,0.0044,1.12e-08
167,8,10,1625.9151,1618.6151,-2.345822,1.801132,1.713837,99.9910,0.0044,0.0046,8.87e-09
168,8,10,1631.3997,1618.6151,-2.102457,1.801798,1.721138,99.9907,0.0044,0.0049,1.07e-08
169,5,12,1645.3243,1667.9631,-1.867332,1.800351,1.713151,99.9907,0.0053,0.0041,1.02e-08
170,5,12,1648.3688,1667.9631,-1.930056,1.801776,1.724414,99.9903,0.0052,0.0045,7.56e-09
171,5,12,1655.0709,1667.9631,-2.111858,1.802235,1.708839,99.9910,0.0043,0.0048,1.01e-08
172,5,12,1659.4707,1667.9631,-2.293154,1.801004,1.699499,99.9913,0.0047,0.0040,1.12e-08
173,5,12,1664.5080,1667.9631,-2.683719,1.801040,1.705807,99.9910,0.0050,0.0040,9.66e-09
174,1,13,1674.0914,1677.8327,-2.651716,1.801658,1.694104,99.9915,0.0042,0.0043,8.57e-09
175,1,13,1682.6614,1677.8327,-2.540919,1.801268,1.710152,99.9908,0.0047,0.0045,8.52e-09
176,2,13,1693.0054,1707.4416,-2.072896,1.801428,1.707124,99.9908,0.0050,0.0043,1.05e-08
177,2,13,1699.0587,1707.4416,-2.308953,1.801646,1.712307,99.9906,0.0051,0.0043,9.66e-09
178,2,13,1703.3390,1707.4416,-2.619289,1.800859,1.712633,99.9905,0.0045,0.0050,9.48e-09
179,2,13,1709.8495,1707.4416,-2.850705,1.800934,1.724901,99.9900,0.0062,0.0038,9.12e-09
180,2,13,1714.0103,1707.4416,-2.414866,1.800979,1.714455,99.9904,0.0044,0.0052,9.74e-09
181,2,13,1719.1924,1707.4416,-2.162277,1.801420,1.713459,99.9905,0.0048,0.0047,1.10e-08
182,2,13,1722.1774,1707.4416,-2.063971,1.800579,1.715556,99.9904,0.0055,0.0042,8.99e-09
183,2,13,1730.5597,1707.4416,-1.868393,1.801379,1.719157,99.9903,0.0052,0.0045,8.46e-09
184,3,13,1736.0100,1756.7896,-1.927084,1.801708,1.723568,99.9898,0.0045,0.0057,8.44e-09
185,3,13,1744.8280,1756.7896,-2.166930,1.800875,1.718151,99.9900,0.0048,0.0052,8.26e-09
186,3,13,1753.4183,1756.7896,-2.716930,1.802001,1.706536,99.9906,0.0044,0.0050,8.66e-09
187,3,13,1763.8278,1756.7896,-2.397259,1.801944,1.710442,99.9904,0.0046,0.0049,8.41e-09
188,6,12,1767.0712,1776.5288,-2.273792,1.802089,1.712558,99.9902,0.0046,0.0052,9.16e-09
189,6,12,1775.0580,1776.5288,-3.082023,1.801209,1.714797,99.9900,0.0049,0.0051,8.75e-09
190,9,10,1783.9318,1786.3984,-2.859885,1.800728,1.712050,99.9901,0.0050,0.0049,7.53e-09
191,9,10,1791.1585,1786.3984,-2.574361,1.801468,1.719787,99.9898,0.0058,0.0044,8.98e-09
192,9,10,1794.8317,1786.3984,-2.325982,1.801656,1.718653,99.9898,0.0050,0.0051,8.84e-09
193,9,10,1798.3224,1786.3984,-2.175556,1.801269,1.705137,99.9904,0.0044,0.0052,9.43e-09
194,4,13,1808.5481,1825.8768,-2.022704,1.800422,1.710522,99.9899,0.0051,0.0050,6.59e-09
195,4,13,1814.3526,1825.8768,-2.199861,1.800193,1.712392,99.9898,0.0054,0.0048,7.78e-09
196,4,13,1820.3411,1825.8768,-2.518301,1.801820,1.720109,99.9896,0.0047,0.0057,8.77e-09
197,4,13,1830.0447,1825.8768,-2.641550,1.801235,1.707553,99.9901,0.0051,0.0048,7.90e-09
198,4,13,1833.4852,1825.8768,-2.380181,1.800546,1.715728,99.9897,0.0058,0.0045,8.10e-09
199,4,13,1840.6216,1825.8768,-2.092832,1.801079,1.711264,99.9899,0.0051,0.0050,7.79e-09
200,4,13,1844.8745,1825.8768,-1.982770,1.801656,1.723182,99.9894,0.0048,0.0058,7.88e-09
201,4,13,1848.6343,1825.8768,-1.904347,1.800271,1.715561,99.9897,0.0043,0.0060,8.32e-09
202,4,13,1855.2528,1825.8768,-1.793479,1.800197,1.706591,99.9901,0.0047,0.0052,7.90e-09
203,4,13,1857.6943,1825.8768,-1.758806,1.801040,1.742265,99.9884,0.0057,0.0059,7.92e-09
204,4,13,1863.5849,1825.8768,-1.685037,1.801428,1.722441,99.9894,0.0051,0.0055,7.70e-09
205,7,12,1868.4262,1904.8336,-1.718667,1.800894,1.716384,99.9892,0.0053,0.0054,7.57e-09
206,7,12,1876.5417,1904.8336,-1.828195,1.800532,1.702955,99.9898,0.0056,0.0046,7.36e-09
207,7,12,1889.2483,1904.8336,-2.087140,1.800241,1.720833,99.9890,0.0055,0.0056,8.54e-09
208,7,12,1892.2594,1904.8336,-2.180376,1.800961,1.708855,99.9896,0.0046,0.0058,8.02e-09
209,7,12,1902.4336,1904.8336,-2.899637,1.801143,1.701485,99.9900,0.0046,0.0055,7.73e-09
210,7,12,1909.1102,1904.8336,-2.648761,1.801963,1.712210,99.9895,0.0056,0.0049,6.81e-09
211,5,13,1914.1919,1914.7033,-3.573365,1.801358,1.713188,99.9893,0.0056,0.0051,7.77e-09
212,5,13,1921.3730,1914.7033,-2.457993,1.801473,1.708803,99.9896,0.0048,0.0056,7.12e-09
213,1,14,1929.6259,1944.3121,-2.121858,1.801547,1.720119,99.9889,0.0056,0.0056,6.19e-09
214,1,14,1934.1419,1944.3121,-2.281436,1.802141,1.715301,99.9892,0.0053,0.0055,8.55e-09
215,1,14,1939.7757,1944.3121,-2.632061,1.801231,1.694457,99.9901,0.0049,0.0050,8.50e-09
216,1,14,1947.9984,1944.3121,-2.722176,1.801475,1.730238,99.9884,0.0054,0.0063,6.48e-09
217,1,14,1953.0939,1944.3121,-2.345179,1.800411,1.716219,99.9890,0.0048,0.0062,7.75e-09
218,2,14,1962.6749,1973.9209,-2.244331,1.800201,1.700537,99.9896,0.0049,0.0055,7.82e-09
219,2,14,1968.0150,1973.9209,-2.524044,1.800893,1.714167,99.9890,0.0056,0.0054,5.94e-09
220,2,14,1976.3634,1973.9209,-2.907490,1.801320,1.701172,99.9896,0.0049,0.0054,8.17e-09
221,2,14,1982.3102,1973.9209,-2.371605,1.801416,1.723187,99.9886,0.0059,0.0056,7.31e-09
222,9,11,1988.6861,1993.6601,-2.602947,1.802630,1.717164,99.9888,0.0050,0.0062,6.81e-09
223,9,11,1996.3590,1993.6601,-2.868467,1.801679,1.706982,99.9893,0.0050,0.0058,7.43e-09
224,9,11,2005.0559,1993.6601,-2.242904,1.801047,1.719601,99.9886,0.0050,0.0064,6.78e-09
225,9,11,2007.4888,1993.6601,-2.158871,1.800445,1.722670,99.9884,0.0059,0.0057,7.93e-09
226,3,14,2016.9104,2023.2689,-2.502698,1.801030,1.722246,99.9883,0.0054,0.0063,7.05e-09
227,3,14,2020.1469,2023.2689,-2.811625,1.800774,1.715220,99.9886,0.0055,0.0059,7.21e-09
228,3,14,2030.6541,2023.2689,-2.437692,1.801032,1.737669,99.9874,0.0068,0.0058,6.56e-09
229,8,12,2044.8643,2052.8777,-2.408546,1.801321,1.724547,99.9880,0.0055,0.0065,7.70e-09
230,8,12,2049.8244,2052.8777,-2.827597,1.800586,1.727344,99.9878,0.0067,0.0055,6.42e-09
231,8,12,2052.2645,2052.8777,-3.524732,1.801495,1.716656,99.9884,0.0054,0.0062,7.11e-09
232,8,12,2055.1791,2052.8777,-2.950373,1.801155,1.720598,99.9882,0.0059,0.0060,6.55e-09
233,8,12,2065.3946,2052.8777,-2.214866,1.800616,1.722942,99.9880,0.0053,0.0067,6.56e-09
234,4,14,2074.1883,2092.3561,-2.061332,1.800737,1.712417,99.9884,0.0055,0.0061,7.51e-09
235,4,14,2080.5762,2092.3561,-2.249491,1.800782,1.716001,99.9882,0.0059,0.0059,5.84e-09
236,4,14,2089.4962,2092.3561,-2.864281,1.802153,1.716904,99.9882,0.0058,0.0060,6.86e-09
237,4,14,2096.0772,2092.3561,-2.749963,1.801661,1.725577,99.9877,0.0060,0.0062,6.74e-09
238,4,14,2097.6790,2092.3561,-2.594486,1.800729,1.727129,99.9875,0.0064,0.0060,5.27e-09
239,4,14,2104.6908,2092.3561,-2.229509,1.801332,1.726924,99.9876,0.0062,0.0062,7.13e-09
240,4,14,2114.3449,2092.3561,-1.978434,1.799704,1.726923,99.9875,0.0063,0.0062,6.24e-09
241,4,14,2117.6976,2092.3561,-1.916804,1.800696,1.718291,99.9880,0.0052,0.0068,6.73e-09
242,7,13,2125.6694,2151.5738,-1.919383,1.800809,1.722115,99.9875,0.0064,0.0061,5.36e-09
243,7,13,2132.0231,2151.5738,-2.041596,1.800684,1.719913,99.9876,0.0060,0.0063,6.61e-09
244,7,13,2138.5590,2151.5738,-2.218319,1.801231,1.727776,99.9872,0.0054,0.0074,5.57e-09
245,7,13,2142.6998,2151.5738,-2.384639,1.801874,1.723574,99.9875,0.0055,0.0069,6.75e-09
246,7,13,2151.4782,2151.5738,-4.352617,1.800587,1.730146,99.9870,0.0069,0.0061,5.29e-09
247,7,13,2154.6500,2151.5738,-2.844739,1.800690,1.721334,99.9876,0.0061,0.0063,6.41e-09
248,7,13,2164.5058,2151.5738,-2.221090,1.801881,1.720408,99.9877,0.0060,0.0063,6.38e-09
249,5,14,2168.6027,2181.1826,-2.239017,1.801581,1.726682,99.9872,0.0061,0.0067,5.57e-09
