mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
56,1,8,628.6907,641.5243,-1.698867,1.801710,1.691439,99.9968,0.0020,0.0013,6.04e-08
57,1,8,635.6243,641.5243,-2.036362,1.802798,1.734317,99.9961,0.0019,0.0020,5.16e-08
58,1,8,643.8248,641.5243,-2.445390,1.802023,1.727865,99.9962,0.0016,0.0022,5.01e-08
59,1,8,647.0130,641.5243,-2.067745,1.800301,1.726240,99.9962,0.0015,0.0023,5.28e-08
60,1,8,652.0642,641.5243,-1.784377,1.800274,1.672503,99.9970,0.0012,0.0018,6.48e-08
61,2,8,662.7599,671.1331,-1.903916,1.801468,1.709644,99.9963,0.0021,0.0016,5.36e-08
62,2,8,666.5145,671.1331,-2.162300,1.801499,1.671383,99.9969,0.0015,0.0016,6.02e-08
63,2,8,673.5981,671.1331,-2.434984,1.799575,1.726232,99.9960,0.0017,0.0023,4.95e-08
64,2,8,682.5681,671.1331,-1.768574,1.801564,1.723811,99.9961,0.0021,0.0018,4.95e-08
65,2,8,690.6660,671.1331,-1.536043,1.802256,1.711993,99.9963,0.0020,0.0016,5.91e-08
66,6,6,701.1808,710.6115,-1.877089,1.800362,1.704304,99.9962,0.0018,0.0020,5.13e-08
67,6,6,704.8893,710.6115,-2.094070,1.802583,1.712589,99.9961,0.0017,0.0022,4.56e-08
68,3,8,716.9010,720.4811,-2.303727,1.801228,1.684729,99.9965,0.0022,0.0014,5.24e-08
69,5,7,727.7047,730.3507,-2.440939,1.801846,1.682420,99.9965,0.0015,0.0020,5.73e-08
70,5,7,736.0730,730.3507,-2.105966,1.802107,1.720176,99.9958,0.0017,0.0024,5.02e-08
71,5,7,745.2620,730.3507,-1.690017,1.800233,1.716950,99.9958,0.0024,0.0017,4.27e-08
72,5,7,746.4838,730.3507,-1.655814,1.802011,1.728916,99.9957,0.0021,0.0022,4.06e-08
73,5,7,749.8097,730.3507,-1.574412,1.800879,1.705172,99.9961,0.0016,0.0023,4.44e-08
74,4,8,761.8890,789.5684,-1.455234,1.801156,1.713745,99.9956,0.0025,0.0019,4.35e-08
75,4,8,765.7571,789.5684,-1.520607,1.800782,1.724711,99.9954,0.0024,0.0023,3.74e-08
76,4,8,769.0305,789.5684,-1.584835,1.801859,1.731417,99.9952,0.0032,0.0016,3.09e-08
77,4,8,780.3522,789.5684,-1.932842,1.801831,1.728590,99.9953,0.0027,0.0020,3.85e-08
78,4,8,786.6781,789.5684,-2.436454,1.800473,1.712940,99.9956,0.0018,0.0026,4.00e-08
79,4,8,792.1359,789.5684,-2.487874,1.801919,1.719846,99.9955,0.0022,0.0023,4.32e-08
80,4,8,798.0029,789.5684,-1.971330,1.801330,1.712579,99.9956,0.0025,0.0018,4.22e-08
81,1,9,799.8539,809.3076,-1.932513,1.801025,1.737531,99.9950,0.0030,0.0020,3.92e-08
82,1,9,818.6952,809.3076,-1.935559,1.801173,1.732742,99.9951,0.0027,0.0023,3.39e-08
83,2,9,826.8007,838.9164,-1.840371,1.800567,1.730628,99.9949,0.0028,0.0023,3.72e-08
84,2,9,828.3510,838.9164,-1.899834,1.802024,1.703812,99.9956,0.0022,0.0022,2.92e-08
85,2,9,839.8111,838.9164,-2.972041,1.801125,1.723231,99.9951,0.0028,0.0021,3.49e-08
86,2,9,845.0572,838.9164,-2.135495,1.799931,1.715972,99.9952,0.0019,0.0029,3.81e-08
87,2,9,853.0894,838.9164,-1.772255,1.801065,1.717006,99.9953,0.0023,0.0024,3.17e-08
88,5,8,865.8685,878.3948,-1.845868,1.801248,1.701265,99.9954,0.0028,0.0018,3.83e-08
89,5,8,877.8792,878.3948,-3.231349,1.800981,1.697807,99.9954,0.0024,0.0021,3.27e-08
90,5,8,879.1229,878.3948,-3.081497,1.802160,1.726181,99.9948,0.0026,0.0025,3.42e-08
91,3,9,889.6415,888.2644,-2.809588,1.801472,1.731831,99.9946,0.0030,0.0024,2.80e-08
92,3,9,894.7953,888.2644,-2.133568,1.801244,1.711161,99.9951,0.0026,0.0022,3.07e-08
93,3,9,899.4056,888.2644,-1.901609,1.800545,1.726628,99.9947,0.0031,0.0022,3.02e-08
94,3,9,902.9224,888.2644,-1.782469,1.801017,1.741700,99.9944,0.0023,0.0033,3.12e-08
95,3,9,909.5011,888.2644,-1.621455,1.800173,1.729793,99.9946,0.0026,0.0028,2.76e-08
96,3,9,919.7356,888.2644,-1.450630,1.801334,1.727223,99.9947,0.0026,0.0026,3.10e-08
97,4,9,925.4251,957.3516,-1.476919,1.800562,1.707113,99.9948,0.0031,0.0021,3.07e-08
98,4,9,928.2810,957.3516,-1.517617,1.799855,1.701829,99.9949,0.0026,0.0025,3.44e-08
99,4,9,938.4341,957.3516,-1.704206,1.800210,1.698189,99.9950,0.0026,0.0024,3.00e-08
100,4,9,940.3885,957.3516,-1.751567,1.800204,1.726521,99.9943,0.0023,0.0034,2.18e-08
101,4,9,942.8195,957.3516,-1.818743,1.800715,1.721114,99.9945,0.0026,0.0029,3.44e-08
102,4,9,956.2761,957.3516,-2.949433,1.801596,1.724102,99.9944,0.0033,0.0022,3.01e-08
103,7,7,963.9664,967.2212,-2.473001,1.803301,1.720958,99.9945,0.0031,0.0024,2.59e-08
104,6,8,978.6831,986.9604,-2.076408,1.800342,1.716482,99.9944,0.0027,0.0029,3.19e-08
105,6,8,983.6997,986.9604,-2.480982,1.800733,1.710567,99.9946,0.0027,0.0027,2.19e-08
106,1,10,993.0568,996.8300,-2.421903,1.802729,1.722623,99.9942,0.0032,0.0026,3.21e-08
107,1,10,1000.0560,996.8300,-2.489963,1.803204,1.732662,99.9940,0.0027,0.0033,2.77e-08
108,1,10,1002.6893,996.8300,-2.230779,1.802921,1.719282,99.9943,0.0030,0.0026,2.66e-08
109,1,10,1008.1815,996.8300,-1.943571,1.801705,1.729168,99.9940,0.0034,0.0026,2.25e-08
110,2,10,1015.7851,1026.4389,-1.983832,1.799032,1.734969,99.9936,0.0025,0.0039,2.23e-08
111,2,10,1019.9166,1026.4389,-2.196937,1.800302,1.731001,99.9938,0.0039,0.0024,2.85e-08
112,5,9,1037.5729,1046.1781,-2.084846,1.801650,1.736987,99.9935,0.0025,0.0039,2.89e-08
113,5,9,1039.8642,1046.1781,-2.219308,1.802060,1.732466,99.9937,0.0028,0.0035,2.65e-08
114,5,9,1045.5747,1046.1781,-3.239048,1.800235,1.741334,99.9934,0.0037,0.0029,2.01e-08
115,5,9,1050.4200,1046.1781,-2.392039,1.801429,1.732585,99.9937,0.0038,0.0026,2.75e-08
116,5,9,1056.4430,1046.1781,-2.008248,1.801348,1.730973,99.9937,0.0030,0.0033,2.49e-08
117,3,10,1064.6815,1075.7869,-1.986192,1.802233,1.724594,99.9937,0.0036,0.0027,2.34e-08
118,3,10,1072.5781,1075.7869,-2.525385,1.801246,1.738822,99.9932,0.0037,0.0031,2.57e-08
119,3,10,1074.5310,1075.7869,-2.932783,1.801582,1.721951,99.9937,0.0033,0.0030,2.57e-08
120,3,10,1079.7689,1075.7869,-2.431626,1.804256,1.736108,99.9934,0.0032,0.0034,2.04e-08
121,3,10,1082.7969,1075.7869,-2.186006,1.802891,1.735601,99.9934,0.0036,0.0030,2.36e-08
122,3,10,1085.0395,1075.7869,-2.065463,1.801390,1.726021,99.9936,0.0036,0.0028,2.53e-08
123,3,10,1091.4935,1075.7869,-1.835644,1.802741,1.724653,99.9937,0.0026,0.0037,2.35e-08
124,7,8,1095.6583,1115.2653,-1.754967,1.800314,1.731550,99.9932,0.0037,0.0031,1.86e-08
125,7,8,1099.3379,1115.2653,-1.845234,1.803006,1.739025,99.9931,0.0035,0.0034,2.35e-08
126,7,8,1100.0438,1115.2653,-1.864922,1.802725,1.727636,99.9934,0.0032,0.0034,2.14e-08
127,7,8,1110.5338,1115.2653,-2.372384,1.801486,1.732268,99.9932,0.0033,0.0035,2.09e-08
128,7,8,1115.2294,1115.2653,-4.492728,1.801277,1.739509,99.9930,0.0033,0.0037,2.26e-08
129,7,8,1122.4914,1115.2653,-2.188476,1.800372,1.739760,99.9929,0.0043,0.0027,2.45e-08
130,7,8,1127.8961,1115.2653,-1.945947,1.801483,1.733165,99.9932,0.0034,0.0034,2.00e-08
131,4,10,1144.3767,1144.8741,-3.362041,1.801364,1.732344,99.9930,0.0034,0.0036,2.39e-08
132,6,9,1155.2521,1154.7437,-3.356278,1.801159,1.731331,99.9930,0.0037,0.0033,2.22e-08
133,6,9,1157.3523,1154.7437,-2.646088,1.802030,1.732039,99.9930,0.0032,0.0038,2.03e-08
134,6,9,1170.1115,1154.7437,-1.875874,1.801370,1.724499,99.9932,0.0036,0.0032,2.08e-08
135,1,11,1180.4552,1204.0917,-1.707075,1.802936,1.716296,99.9932,0.0033,0.0035,2.17e-08
136,1,11,1181.3094,1204.0917,-1.723061,1.801570,1.723918,99.9929,0.0039,0.0033,1.51e-08
137,1,11,1185.7240,1204.0917,-1.816604,1.802370,1.729275,99.9927,0.0038,0.0035,2.15e-08
138,1,11,1200.1674,1204.0917,-2.486896,1.802048,1.737876,99.9924,0.0031,0.0044,2.12e-08
139,1,11,1200.9582,1204.0917,-2.584625,1.802649,1.726131,99.9929,0.0040,0.0031,2.18e-08
140,1,11,1206.4283,1204.0917,-2.712077,1.803121,1.727462,99.9928,0.0034,0.0038,2.28e-08
141,1,11,1215.1636,1204.0917,-2.036440,1.803069,1.737199,99.9925,0.0035,0.0040,2.08e-08
142,1,11,1218.1265,1204.0917,-1.933455,1.802084,1.737978,99.9924,0.0039,0.0036,1.65e-08
143,2,11,1228.1158,1233.7006,-2.344202,1.799962,1.733150,99.9924,0.0043,0.0033,2.08e-08
144,2,11,1231.9638,1233.7006,-2.851483,1.801009,1.741110,99.9922,0.0041,0.0037,1.41e-08
145,2,11,1239.6242,1233.7006,-2.318618,1.801268,1.734019,99.9925,0.0037,0.0039,2.14e-08
146,2,11,1242.2032,1233.7006,-2.161654,1.801293,1.735137,99.9924,0.0038,0.0038,2.01e-08
147,8,8,1255.0912,1263.3094,-2.186733,1.799416,1.736275,99.9922,0.0041,0.0037,1.78e-08
148,8,8,1262.1499,1263.3094,-3.037251,1.801184,1.744747,99.9919,0.0041,0.0039,2.00e-08
149,8,8,1270.4421,1263.3094,-2.248255,1.799968,1.745679,99.9919,0.0044,0.0037,1.90e-08
150,3,11,1280.2826,1283.0486,-2.666397,1.802063,1.735447,99.9921,0.0033,0.0046,2.14e-08
151,3,11,1283.9307,1283.0486,-3.162693,1.802315,1.744660,99.9918,0.0037,0.0045,1.55e-08
152,3,11,1286.4200,1283.0486,-2.580433,1.801509,1.740750,99.9919,0.0042,0.0039,2.00e-08
153,3,11,1289.9176,1283.0486,-2.271350,1.803435,1.739059,99.9920,0.0034,0.0046,1.74e-08
154,3,11,1301.8184,1283.0486,-1.834783,1.801243,1.741011,99.9919,0.0041,0.0041,1.80e-08
155,3,11,1304.4066,1283.0486,-1.778682,1.801388,1.747093,99.9916,0.0038,0.0045,2.02e-08
156,3,11,1312.3675,1283.0486,-1.641095,1.802348,1.742769,99.9918,0.0035,0.0047,1.61e-08
157,6,10,1319.3647,1342.2662,-1.767974,1.801301,1.733372,99.9918,0.0035,0.0047,1.75e-08
158,6,10,1327.5178,1342.2662,-1.959095,1.801918,1.735978,99.9918,0.0030,0.0053,1.45e-08
159,6,10,1337.4470,1342.2662,-2.444862,1.799668,1.741501,99.9914,0.0037,0.0049,1.66e-08
160,6,10,1343.2874,1342.2662,-3.118718,1.801489,1.744738,99.9914,0.0038,0.0048,1.29e-08
161,4,11,1350.2531,1352.1358,-2.856241,1.801747,1.747318,99.9912,0.0049,0.0039,1.90e-08
162,4,11,1357.3347,1352.1358,-2.415112,1.801169,1.744344,99.9913,0.0047,0.0040,1.60e-08
163,4,11,1362.9345,1352.1358,-2.097647,1.801786,1.741662,99.9914,0.0045,0.0040,1.69e-08
164,4,11,1370.1696,1352.1358,-1.874932,1.801475,1.752913,99.9910,0.0046,0.0044,1.43e-08
165,4,11,1377.3640,1352.1358,-1.729134,1.801363,1.739116,99.9915,0.0040,0.0045,1.82e-08
166,4,11,1389.4746,1352.1358,-1.558860,1.801959,1.741314,99.9915,0.0048,0.0037,1.79e-08
167,4,11,1391.2372,1352.1358,-1.538828,1.800461,1.739405,99.9915,0.0036,0.0049,1.75e-08
168,1,12,1401.2736,1431.0926,-1.681175,1.801323,1.739394,99.9910,0.0048,0.0042,1.46e-08
169,1,12,1406.8681,1431.0926,-1.771412,1.800643,1.736641,99.9911,0.0038,0.0051,1.07e-08
170,1,12,1416.2651,1431.0926,-1.984600,1.801905,1.733325,99.9913,0.0041,0.0046,1.55e-08
171,5,11,1437.9417,1440.9622,-2.678571,1.802112,1.745111,99.9906,0.0048,0.0046,1.32e-08
172,5,11,1444.5943,1440.9622,-2.598495,1.803049,1.748269,99.9905,0.0051,0.0043,1.79e-08
173,5,11,1446.6499,1440.9622,-2.403719,1.802374,1.754918,99.9902,0.0049,0.0048,1.36e-08
174,2,12,1456.8151,1460.7015,-2.575024,1.801745,1.749912,99.9904,0.0049,0.0047,1.13e-08
175,7,10,1472.1315,1470.5711,-2.974225,1.801855,1.753670,99.9901,0.0054,0.0045,1.52e-08
176,7,10,1477.8080,1470.5711,-2.307934,1.803276,1.753981,99.9901,0.0048,0.0050,1.48e-08
177,7,10,1486.4452,1470.5711,-1.966795,1.801948,1.755014,99.9900,0.0048,0.0052,1.17e-08
178,3,12,1491.9738,1510.0495,-1.921897,1.802006,1.749293,99.9901,0.0063,0.0036,1.47e-08
179,3,12,1499.5457,1510.0495,-2.157647,1.803172,1.753756,99.9899,0.0056,0.0045,1.32e-08
180,3,12,1511.9882,1510.0495,-2.891479,1.800854,1.751990,99.9899,0.0051,0.0050,1.52e-08
181,3,12,1528.6999,1510.0495,-1.908302,1.802314,1.753357,99.9899,0.0057,0.0044,1.73e-08
182,6,11,1532.1424,1549.5279,-1.950013,1.800950,1.751998,99.9897,0.0053,0.0050,9.65e-09
183,6,11,1539.2801,1549.5279,-2.179568,1.801860,1.761047,99.9893,0.0039,0.0068,1.28e-08
184,6,11,1553.6397,1549.5279,-2.576167,1.800773,1.751127,99.9897,0.0053,0.0050,1.13e-08
185,4,12,1571.4965,1579.1367,-2.315313,1.802199,1.752976,99.9894,0.0057,0.0049,1.29e-08
186,4,12,1582.2876,1579.1367,-2.699979,1.802705,1.758238,99.9892,0.0047,0.0061,1.00e-08
187,4,12,1585.6275,1579.1367,-2.386119,1.802786,1.759655,99.9891,0.0058,0.0051,1.19e-08
188,9,9,1601.8353,1598.8759,-2.732609,1.803109,1.765089,99.9887,0.0045,0.0068,1.04e-08
189,8,10,1613.0644,1618.6151,-2.464797,1.801876,1.753754,99.9891,0.0056,0.0052,1.13e-08
190,8,10,1619.2277,1618.6151,-3.421968,1.802552,1.759590,99.9889,0.0059,0.0052,1.12e-08
191,8,10,1639.1362,1618.6151,-1.896944,1.801271,1.758720,99.9889,0.0056,0.0056,8.91e-09
192,5,12,1644.8934,1667.9631,-1.859144,1.800578,1.764305,99.9884,0.0056,0.0059,9.90e-09
193,5,12,1653.7426,1667.9631,-2.069272,1.800631,1.762395,99.9885,0.0060,0.0055,1.22e-08
194,5,12,1658.1469,1667.9631,-2.230241,1.799037,1.775254,99.9877,0.0068,0.0054,1.04e-08
195,5,12,1667.3533,1667.9631,-3.436941,1.799636,1.756808,99.9888,0.0052,0.0060,1.06e-08
196,1,13,1687.9086,1677.8327,-2.221466,1.803255,1.751993,99.9887,0.0061,0.0052,9.24e-09
197,2,13,1698.5699,1707.4416,-2.284342,1.802553,1.755758,99.9884,0.0069,0.0046,1.30e-08
198,2,13,1700.2068,1707.4416,-2.372919,1.802649,1.750170,99.9887,0.0041,0.0071,9.44e-09
199,2,13,1718.1125,1707.4416,-2.204145,1.802026,1.762974,99.9880,0.0061,0.0059,9.33e-09
200,2,13,1720.8569,1707.4416,-2.104746,1.801992,1.761811,99.9881,0.0058,0.0061,9.27e-09
201,2,13,1727.7445,1707.4416,-1.924787,1.801880,1.763686,99.9880,0.0060,0.0060,9.89e-09
202,3,13,1737.7449,1756.7896,-1.964946,1.803551,1.752636,99.9882,0.0062,0.0056,1.31e-08
203,3,13,1749.3726,1756.7896,-2.374491,1.802789,1.764683,99.9875,0.0058,0.0067,1.02e-08
204,3,13,1751.1676,1756.7896,-2.494828,1.803059,1.757098,99.9880,0.0045,0.0076,9.42e-09
205,3,13,1754.8682,1756.7896,-2.961099,1.803492,1.761879,99.9877,0.0060,0.0063,9.13e-09
206,6,12,1767.5457,1776.5288,-2.296149,1.805980,1.758210,99.9878,0.0063,0.0059,1.02e-08
207,6,12,1774.8367,1776.5288,-3.021143,1.803977,1.752876,99.9880,0.0062,0.0059,1.01e-08
208,9,10,1793.7993,1786.3984,-2.382693,1.801442,1.757324,99.9878,0.0052,0.0070,1.02e-08
209,9,10,1794.7377,1786.3984,-2.330849,1.800578,1.764069,99.9874,0.0076,0.0050,8.78e-09
210,9,10,1804.0852,1786.3984,-2.004329,1.801345,1.750964,99.9881,0.0064,0.0055,9.37e-09
211,4,13,1813.2461,1825.8768,-2.160042,1.801463,1.756242,99.9877,0.0067,0.0056,9.94e-09
212,4,13,1832.0091,1825.8768,-2.473851,1.800292,1.757920,99.9875,0.0062,0.0063,7.65e-09
213,4,13,1846.4401,1825.8768,-1.948379,1.800873,1.764589,99.9872,0.0076,0.0053,7.72e-09
214,4,13,1855.5858,1825.8768,-1.788584,1.800158,1.762564,99.9872,0.0054,0.0074,5.40e-09
215,7,12,1887.9224,1904.8336,-2.051681,1.800855,1.781645,99.9855,0.0074,0.0071,7.00e-09
216,7,12,1896.0577,1904.8336,-2.336561,1.800869,1.770807,99.9862,0.0079,0.0058,8.00e-09
217,7,12,1906.2491,1904.8336,-3.128968,1.800724,1.766457,99.9865,0.0076,0.0059,7.87e-09
218,5,13,1914.0632,1914.7033,-3.475888,1.803922,1.770404,99.9860,0.0068,0.0072,6.28e-09
219,1,14,1936.5005,1944.3121,-2.396030,1.806000,1.773835,99.9854,0.0066,0.0081,6.84e-09
220,1,14,1941.5225,1944.3121,-2.843232,1.806383,1.760713,99.9863,0.0050,0.0087,5.62e-09
221,1,14,1947.6936,1944.3121,-2.759655,1.805621,1.767204,99.9858,0.0061,0.0081,6.08e-09
222,1,14,1953.2398,1944.3121,-2.338026,1.806844,1.778015,99.9851,0.0071,0.0077,7.00e-09
223,9,11,1991.0392,1993.6601,-2.881197,1.799592,1.776935,99.9851,0.0066,0.0083,7.07e-09
224,9,11,2004.0979,1993.6601,-2.281042,1.799987,1.774361,99.9853,0.0069,0.0078,6.12e-09
225,3,14,2010.8500,2023.2689,-2.211972,1.805011,1.766732,99.9853,0.0068,0.0079,6.75e-09
226,3,14,2017.3127,2023.2689,-2.531086,1.804816,1.768651,99.9852,0.0078,0.0070,7.08e-09
227,3,14,2026.8734,2023.2689,-2.749205,1.805919,1.772313,99.9850,0.0062,0.0088,7.03e-09
228,8,12,2042.9821,2052.8777,-2.316918,1.801907,1.770936,99.9849,0.0077,0.0074,6.21e-09
229,8,12,2048.8054,2052.8777,-2.702519,1.803656,1.775066,99.9848,0.0088,0.0064,7.06e-09
230,4,14,2097.9899,2092.3561,-2.569840,1.801081,1.762789,99.9853,0.0067,0.0080,7.94e-09
231,4,14,2104.3239,2092.3561,-2.242621,1.801476,1.770943,99.9848,0.0084,0.0068,6.84e-09
232,4,14,2107.6561,2092.3561,-2.135945,1.801505,1.773361,99.9846,0.0078,0.0076,6.74e-09
233,4,14,2113.9229,2092.3561,-1.986850,1.802186,1.788315,99.9836,0.0059,0.0105,6.61e-09
234,7,13,2136.0310,2151.5738,-2.141227,1.798823,1.787826,99.9833,0.0102,0.0065,5.66e-09
235,7,13,2160.9354,2151.5738,-2.361405,1.799209,1.760758,99.9853,0.0077,0.0071,5.76e-09
236,5,14,2182.7368,2181.1826,-3.147172,1.805777,1.784292,99.9828,0.0045,0.0127,4.47e-09
237,5,14,2191.4593,2181.1826,-2.326835,1.806155,1.786502,99.9827,0.0106,0.0067,5.18e-09
238,1,15,2230.4527,2230.5306,-4.456991,1.803277,1.785872,99.9825,0.0066,0.0109,5.42e-09
239,2,15,2253.2765,2260.1394,-2.517627,1.803335,1.729545,99.9864,0.0060,0.0076,5.53e-09
240,2,15,2265.7525,2260.1394,-2.604935,1.802749,1.779193,99.9828,0.0055,0.0117,7.00e-09
241,8,13,2295.8031,2299.6178,-2.780197,1.800230,1.794888,99.9813,0.0065,0.0122,5.25e-09
242,8,13,2297.6361,2299.6178,-3.064617,1.802120,1.782052,99.9825,0.0120,0.0055,3.69e-09
243,3,15,2307.3840,2309.4874,-3.040588,1.802034,1.791429,99.9815,0.0104,0.0080,5.37e-09
244,4,15,2351.4569,2378.5747,-1.943063,1.801466,1.780155,99.9818,0.0061,0.0120,4.93e-09
245,7,14,2418.6788,2418.0531,-3.587119,1.803455,1.784552,99.9812,0.0109,0.0079,3.86e-09
246,5,15,2476.1289,2467.4011,-2.451334,1.798071,1.795946,99.9802,0.0101,0.0097,4.76e-09
247,5,15,2482.5248,2467.4011,-2.212582,1.798279,1.790937,99.9807,0.0083,0.0110,5.00e-09
248,5,15,2487.5169,2467.4011,-2.088703,1.799242,1.788848,99.9809,0.0038,0.0153,5.06e-09
249,8,14,2523.6002,2566.0971,-1.780916,1.803642,1.802158,99.9784,0.0136,0.0081,4.85e-09
250,8,14,2531.8284,2566.0971,-1.874375,1.803183,1.769417,99.9814,0.0049,0.0138,3.04e-09
