mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
43,4,6,510.5797,513.2194,-2.288737,1.800243,1.745012,99.9967,0.0016,0.0017,1.10e-07
44,2,7,519.0456,523.0890,-2.111830,1.801408,1.735234,99.9968,0.0012,0.0020,1.09e-07
45,2,7,524.5538,523.0890,-2.552801,1.802751,1.747079,99.9966,0.0018,0.0016,1.06e-07
46,2,7,525.6648,523.0890,-2.307671,1.802732,1.748706,99.9966,0.0020,0.0014,8.34e-08
47,2,7,540.2462,523.0890,-1.484131,1.802205,1.767388,99.9963,0.0013,0.0024,8.69e-08
48,3,7,549.2241,572.4371,-1.391997,1.803773,1.738169,99.9965,0.0014,0.0022,1.03e-07
49,3,7,552.0325,572.4371,-1.448001,1.800568,1.728804,99.9966,0.0016,0.0019,9.13e-08
50,3,7,562.7689,572.4371,-1.772383,1.800832,1.741658,99.9964,0.0017,0.0019,7.37e-08
51,3,7,568.8341,572.4371,-2.201075,1.801570,1.752217,99.9962,0.0017,0.0021,7.13e-08
52,3,7,578.1693,572.4371,-1.999401,1.801669,1.747389,99.9963,0.0019,0.0018,7.66e-08
53,5,6,588.3827,602.0459,-1.644077,1.803571,1.730102,99.9964,0.0017,0.0019,7.75e-08
54,5,6,590.0118,602.0459,-1.699217,1.803453,1.738964,99.9962,0.0022,0.0016,8.91e-08
55,5,6,596.8485,602.0459,-2.063849,1.802911,1.752282,99.9960,0.0016,0.0024,6.29e-08
56,5,6,599.9280,602.0459,-2.453728,1.802683,1.745864,99.9961,0.0019,0.0020,8.60e-08
57,1,8,623.8907,641.5243,-1.560872,1.801671,1.747503,99.9958,0.0021,0.0021,7.91e-08
58,1,8,630.3943,641.5243,-1.760717,1.801609,1.748588,99.9958,0.0027,0.0015,7.04e-08
59,1,8,635.8485,641.5243,-2.053184,1.799780,1.749527,99.9957,0.0022,0.0021,7.00e-08
60,1,8,652.6554,641.5243,-1.760674,1.800599,1.736607,99.9960,0.0015,0.0025,7.14e-08
61,1,8,653.6710,641.5243,-1.722755,1.800709,1.738194,99.9960,0.0019,0.0021,5.85e-08
62,2,8,659.3185,671.1331,-1.754388,1.802499,1.739435,99.9957,0.0021,0.0021,5.79e-08
63,2,8,661.5933,671.1331,-1.847270,1.803168,1.740702,99.9957,0.0027,0.0016,7.30e-08
64,2,8,674.5038,671.1331,-2.299090,1.804187,1.747008,99.9956,0.0028,0.0016,6.22e-08
65,2,8,687.4903,671.1331,-1.613100,1.803609,1.755678,99.9954,0.0023,0.0023,5.78e-08
66,6,6,691.7834,710.6115,-1.576825,1.802807,1.749546,99.9953,0.0022,0.0025,4.79e-08
67,6,6,698.8877,710.6115,-1.782562,1.801146,1.739064,99.9955,0.0029,0.0016,5.75e-08
68,6,6,705.9856,710.6115,-2.186430,1.803679,1.749340,99.9953,0.0023,0.0024,6.15e-08
69,3,8,720.8168,720.4811,-3.331726,1.805065,1.752774,99.9951,0.0025,0.0023,5.59e-08
70,5,7,727.5162,730.3507,-2.411047,1.803711,1.724433,99.9957,0.0024,0.0019,4.27e-08
71,5,7,731.7348,730.3507,-2.722368,1.802670,1.749669,99.9952,0.0024,0.0024,6.18e-08
72,5,7,747.3116,730.3507,-1.634084,1.802982,1.769358,99.9947,0.0035,0.0017,4.84e-08
73,5,7,753.0029,730.3507,-1.508421,1.802472,1.770153,99.9947,0.0036,0.0017,5.29e-08
74,4,8,764.9071,789.5684,-1.505375,1.804589,1.740828,99.9950,0.0024,0.0026,4.25e-08
75,4,8,790.0041,789.5684,-3.258201,1.803880,1.762790,99.9945,0.0043,0.0013,4.25e-08
76,4,8,795.1620,789.5684,-2.149693,1.800911,1.750798,99.9947,0.0020,0.0033,4.64e-08
77,4,8,799.1887,789.5684,-1.914200,1.804198,1.768614,99.9943,0.0034,0.0023,4.28e-08
78,1,9,805.7643,809.3076,-2.358710,1.800586,1.748675,99.9947,0.0025,0.0028,3.54e-08
79,1,9,814.5619,809.3076,-2.187596,1.800413,1.762691,99.9944,0.0029,0.0027,4.90e-08
80,2,9,828.4998,838.9164,-1.905992,1.799901,1.750875,99.9945,0.0036,0.0020,5.30e-08
81,2,9,837.6646,838.9164,-2.826185,1.800443,1.760404,99.9942,0.0027,0.0030,4.52e-08
82,2,9,844.8425,838.9164,-2.150947,1.800634,1.758192,99.9943,0.0025,0.0032,4.58e-08
83,5,8,862.5989,878.3948,-1.745145,1.803296,1.751910,99.9942,0.0028,0.0030,4.45e-08
84,5,8,864.1097,878.3948,-1.788806,1.801426,1.754378,99.9941,0.0037,0.0023,4.56e-08
85,5,8,866.7724,878.3948,-1.878394,1.802707,1.746953,99.9943,0.0027,0.0030,4.31e-08
86,5,8,878.2977,878.3948,-3.956397,1.803006,1.756278,99.9941,0.0030,0.0029,4.43e-08
87,3,9,886.8750,888.2644,-2.805724,1.800023,1.758645,99.9939,0.0035,0.0026,3.95e-08
88,3,9,900.3375,888.2644,-1.866722,1.801191,1.772972,99.9936,0.0029,0.0035,3.80e-08
89,3,9,909.0883,888.2644,-1.629981,1.799436,1.762797,99.9938,0.0036,0.0026,4.58e-08
90,3,9,913.8706,888.2644,-1.540197,1.798848,1.758453,99.9939,0.0028,0.0033,5.16e-08
91,3,9,918.8043,888.2644,-1.463674,1.797337,1.780287,99.9932,0.0026,0.0042,3.35e-08
92,4,9,934.0676,957.3516,-1.614013,1.799656,1.759109,99.9935,0.0027,0.0038,2.56e-08
93,4,9,956.3904,957.3516,-2.998232,1.799163,1.775914,99.9929,0.0040,0.0030,2.67e-08
94,7,7,965.7553,967.2212,-2.819403,1.800084,1.769484,99.9930,0.0034,0.0036,3.35e-08
95,7,7,970.8465,967.2212,-2.426187,1.802045,1.738280,99.9940,0.0019,0.0041,3.05e-08
96,1,10,995.0274,996.8300,-2.742705,1.804999,1.778153,99.9925,0.0035,0.0039,3.27e-08
97,1,10,998.1243,996.8300,-2.886596,1.802894,1.773124,99.9926,0.0034,0.0040,3.52e-08
98,2,10,1016.7629,1026.4389,-2.025639,1.806768,1.767626,99.9924,0.0028,0.0048,3.07e-08
99,2,10,1033.4222,1026.4389,-2.167267,1.808180,1.776448,99.9922,0.0035,0.0043,2.26e-08
100,5,9,1048.6005,1046.1781,-2.635361,1.797999,1.789623,99.9918,0.0033,0.0048,2.52e-08
101,5,9,1052.7861,1046.1781,-2.199535,1.797839,1.793953,99.9917,0.0026,0.0057,3.50e-08
102,5,9,1060.6081,1046.1781,-1.860338,1.798183,1.788250,99.9919,0.0022,0.0060,3.15e-08
103,3,10,1073.8818,1075.7869,-2.751821,1.809690,1.782570,99.9915,0.0038,0.0047,2.85e-08
104,3,10,1078.4706,1075.7869,-2.602993,1.810045,1.770456,99.9920,0.0035,0.0045,3.09e-08
105,3,10,1091.8197,1075.7869,-1.826716,1.810711,1.776626,99.9918,0.0040,0.0043,2.94e-08
106,7,8,1124.0943,1115.2653,-2.101466,1.801964,1.764341,99.9922,0.0033,0.0045,1.64e-08
107,4,10,1136.8459,1144.8741,-2.154141,1.802817,1.763353,99.9919,0.0051,0.0030,2.96e-08
108,6,9,1155.8036,1154.7437,-3.037212,1.799676,1.779097,99.9913,0.0053,0.0035,2.54e-08
109,6,9,1159.9950,1154.7437,-2.342222,1.801278,1.776317,99.9914,0.0027,0.0059,2.05e-08
110,6,9,1166.2983,1154.7437,-1.999731,1.799973,1.753991,99.9922,0.0035,0.0043,2.14e-08
111,6,9,1169.6020,1154.7437,-1.890516,1.801555,1.758897,99.9921,0.0027,0.0052,2.45e-08
112,1,11,1191.3275,1204.0917,-1.974665,1.812415,1.762162,99.9912,0.0040,0.0048,1.90e-08
113,2,11,1238.9810,1233.7006,-2.368537,1.811539,1.775106,99.9904,0.0045,0.0051,1.99e-08
114,3,11,1274.3166,1283.0486,-2.167128,1.805639,1.787136,99.9897,0.0061,0.0041,1.58e-08
115,6,10,1334.6265,1342.2662,-2.244763,1.797927,1.727890,99.9923,0.0047,0.0031,1.40e-08
116,6,10,1339.6872,1342.2662,-2.716380,1.798431,1.740607,99.9918,0.0049,0.0033,1.36e-08
117,4,11,1357.2170,1352.1358,-2.425053,1.809598,1.676383,99.9934,0.0036,0.0031,1.35e-08
118,1,12,1397.8580,1431.0926,-1.634077,1.819601,1.683203,99.9926,0.0033,0.0042,1.02e-08
119,1,12,1416.1650,1431.0926,-1.981676,1.817217,1.785647,99.9880,0.0052,0.0068,6.54e-09
120,2,12,1462.0948,1460.7015,-3.020515,1.820371,1.680666,99.9924,0.0028,0.0048,1.09e-08
121,4,14,2075.5344,2092.3561,-2.094764,1.810204,1.617435,99.9923,0.0057,0.0021,4.14e-09
122,15,15,57703.1048,4441.3220,1.078903,1.802825,1.623795,99.9832,0.0134,0.0033,2.70e-12
123,15,15,59288.3029,4441.3220,1.091640,1.802786,1.431065,99.9931,0.0028,0.0041,2.32e-12
124,15,15,59599.4446,4441.3220,1.094097,1.803129,1.420124,99.9934,0.0040,0.0026,3.06e-12
125,15,15,59644.9876,4441.3220,1.094456,1.803144,1.439930,99.9928,0.0041,0.0031,3.40e-12
126,15,15,60670.1905,4441.3220,1.102447,1.802845,1.476416,99.9915,0.0044,0.0041,3.07e-12
127,15,15,61255.2842,4441.3220,1.106943,1.802822,1.450310,99.9925,0.0061,0.0014,3.96e-12
128,15,15,63682.1193,4441.3220,1.125109,1.802951,1.581024,99.9862,0.0035,0.0103,3.26e-12
129,15,15,63887.8640,4441.3220,1.126614,1.802876,1.550064,99.9881,0.0088,0.0031,3.92e-12
130,15,15,64003.2766,4441.3220,1.127457,1.803088,1.572393,99.9867,0.0058,0.0075,3.43e-12
131,15,15,64256.1702,4441.3220,1.129297,1.802882,1.586027,99.9859,0.0115,0.0026,4.43e-12
132,15,15,65608.4803,4441.3220,1.139006,1.802999,1.569930,99.9869,0.0111,0.0020,3.61e-12
133,15,15,65852.6375,4441.3220,1.140736,1.802944,1.595301,99.9853,0.0023,0.0124,2.46e-12
134,15,15,66944.0248,4441.3220,1.148387,1.803191,1.547607,99.9882,0.0076,0.0043,3.10e-12
135,15,15,67866.3885,4441.3220,1.154749,1.802895,1.623575,99.9832,0.0128,0.0040,3.89e-12
136,15,15,67945.1472,4441.3220,1.155288,1.802870,1.613863,99.9840,0.0033,0.0128,5.63e-12
137,15,15,68067.4129,4441.3220,1.156123,1.803015,1.645243,99.9815,0.0021,0.0164,3.05e-12
138,15,15,69648.2815,4441.3220,1.166782,1.802947,1.590353,99.9856,0.0016,0.0128,2.84e-12
139,15,15,70183.0488,4441.3220,1.170329,1.803110,1.553452,99.9879,0.0094,0.0027,2.98e-12
140,15,15,70428.8848,4441.3220,1.171950,1.803175,1.552800,99.9879,0.0019,0.0102,3.21e-12
141,15,15,70513.8849,4441.3220,1.172509,1.803246,1.608476,99.9844,0.0140,0.0017,1.44e-12
142,15,15,70925.7112,4441.3220,1.175207,1.802904,1.513637,99.9899,0.0085,0.0016,3.88e-12
143,15,15,71147.9929,4441.3220,1.176657,1.802850,1.633429,99.9825,0.0026,0.0149,3.27e-12
144,15,15,72003.4297,4441.3220,1.182191,1.802757,1.572039,99.9868,0.0122,0.0010,2.04e-12
145,15,15,72178.1392,4441.3220,1.183313,1.802960,1.631887,99.9826,0.0017,0.0157,3.46e-12
146,15,15,72809.2275,4441.3220,1.187340,1.802747,1.580559,99.9863,0.0010,0.0127,2.43e-12
147,15,15,73831.2130,4441.3220,1.193784,1.803177,1.591775,99.9855,0.0008,0.0137,2.81e-12
148,15,15,73883.9825,4441.3220,1.194114,1.802851,1.557314,99.9876,0.0119,0.0004,2.15e-12
149,15,15,74128.2943,4441.3220,1.195639,1.803127,1.630776,99.9827,0.0160,0.0013,3.99e-12
150,15,15,75025.0847,4441.3220,1.201193,1.803211,1.603587,99.9847,0.0007,0.0146,2.44e-12
151,15,15,76994.1094,4441.3220,1.213142,1.803029,1.572164,99.9868,0.0004,0.0128,1.53e-12
152,15,15,77292.3110,4441.3220,1.214923,1.802845,1.582489,99.9861,0.0004,0.0134,1.55e-12
153,15,15,83448.9985,4441.3220,1.250157,1.802488,1.702884,99.9759,0.0113,0.0128,2.26e-12
154,15,15,83469.6903,4441.3220,1.250271,1.803342,1.699054,99.9763,0.0127,0.0111,1.29e-12
155,15,15,83499.7950,4441.3220,1.250436,1.802464,1.738522,99.9716,0.0152,0.0132,2.73e-12
156,15,15,83539.7065,4441.3220,1.250655,1.803352,1.704190,99.9757,0.0113,0.0130,1.46e-12
157,15,15,87653.0821,4441.3220,1.272672,1.802799,1.627351,99.9830,0.0030,0.0140,2.25e-12
158,15,15,87870.1376,4441.3220,1.273804,1.803007,1.582972,99.9861,0.0113,0.0026,1.77e-12
159,15,15,88184.6292,4441.3220,1.275438,1.802788,1.635494,99.9823,0.0147,0.0030,1.71e-12
160,15,15,88762.2785,4441.3220,1.278423,1.802804,1.632018,99.9826,0.0026,0.0148,1.46e-12
161,15,15,91230.2060,4441.3220,1.290952,1.802919,1.744270,99.9708,0.0286,0.0007,1.69e-12
162,15,15,5350642.4725,4441.3220,3.080533,0.039657,3.511358,0.0055,62.8277,37.1668,6.77e-14
163,15,15,5350835.6061,4441.3220,3.080549,0.071863,3.511351,0.0089,37.1656,62.8255,5.31e-14
164,15,15,5437867.2675,4441.3220,3.087561,0.058526,3.511355,0.0071,95.5211,4.4717,6.68e-14
165,15,15,5437983.8448,4441.3220,3.087571,0.048313,3.511357,0.0067,4.4722,95.5211,5.59e-14
166,15,15,5549990.0094,4441.3220,3.096432,0.053984,3.511361,0.0066,1.8969,98.0965,3.97e-14
167,15,15,5550248.6934,4441.3220,3.096453,0.063647,3.511351,0.0083,98.0950,1.8967,4.90e-14
168,15,15,5600449.6230,4441.3220,3.100366,0.048382,3.511359,0.0056,91.8894,8.1050,9.44e-14
169,15,15,5600554.7562,4441.3220,3.100374,0.048365,3.511355,0.0064,8.1069,91.8866,6.63e-14
170,15,15,5607110.3553,4441.3220,3.100883,0.047882,3.511355,0.0062,71.3382,28.6556,7.23e-14
171,15,15,5607216.5098,4441.3220,3.100891,0.054904,3.511358,0.0058,28.6542,71.3400,7.25e-14
172,15,15,5747124.7387,4441.3220,3.111603,0.057853,3.511350,0.0081,35.1510,64.8409,5.69e-14
173,15,15,5747150.1245,4441.3220,3.111605,0.043011,3.511362,0.0061,64.8402,35.1537,7.15e-14
174,15,15,5759586.2833,4441.3220,3.112544,0.037799,3.511357,0.0057,7.0099,92.9844,8.75e-14
175,15,15,5759762.4471,4441.3220,3.112557,0.043328,3.511355,0.0063,92.9833,7.0103,4.98e-14
176,15,15,5819599.3076,4441.3220,3.117049,0.048747,3.511361,0.0059,7.7799,92.2142,7.95e-14
177,15,15,5819679.5574,4441.3220,3.117055,0.030247,3.511362,0.0039,92.2159,7.7802,9.46e-14
178,15,15,5860843.7074,4441.3220,3.120119,0.030622,3.511357,0.0043,99.8582,0.1374,8.85e-14
179,15,15,5861215.0518,4441.3220,3.120146,0.036853,3.511364,0.0049,0.1375,99.8576,6.53e-14
180,15,15,5886883.2500,4441.3220,3.122045,0.049935,3.511362,0.0051,97.7678,2.2271,1.16e-13
181,15,15,5887042.7385,4441.3220,3.122057,0.036854,3.511364,0.0047,2.2271,97.7682,9.14e-14
182,15,15,5901341.3846,4441.3220,3.123112,0.051147,3.511360,0.0062,4.4725,95.5213,9.29e-14
183,15,15,5901446.8662,4441.3220,3.123119,0.060229,3.511353,0.0073,95.5201,4.4726,7.53e-14
184,15,15,5956206.5863,4441.3220,3.127134,0.045022,3.511353,0.0067,1.3173,98.6760,7.49e-14
185,15,15,5956580.6723,4441.3220,3.127161,0.084339,3.511347,0.0119,98.6703,1.3177,6.41e-14
186,15,15,5995920.5619,4441.3220,3.130022,0.039493,3.511359,0.0051,44.0605,55.9344,1.08e-13
187,15,15,5995995.3527,4441.3220,3.130027,0.030793,3.511364,0.0040,55.9349,44.0611,8.15e-14
188,15,15,6056209.4748,4441.3220,3.134370,0.055384,3.511358,0.0063,87.8411,12.1526,7.80e-14
189,15,15,6056314.6177,4441.3220,3.134378,0.047154,3.511356,0.0070,12.1544,87.8386,9.50e-14
190,15,15,6068903.0098,4441.3220,3.135280,0.031452,3.511361,0.0041,99.4466,0.5493,1.48e-13
191,15,15,6069013.5147,4441.3220,3.135288,0.050344,3.511356,0.0065,0.5494,99.4441,8.34e-14
192,15,15,6086016.6030,4441.3220,3.136504,0.044249,3.511357,0.0057,2.0860,97.9083,1.31e-13
193,15,15,6086285.5864,4441.3220,3.136523,0.052115,3.511352,0.0078,97.9058,2.0864,5.30e-14
194,15,15,6119366.7328,4441.3220,3.138879,0.052622,3.511354,0.0069,70.0860,29.9071,9.67e-14
195,15,15,6119601.2621,4441.3220,3.138896,0.047623,3.511358,0.0056,29.9097,70.0846,1.30e-13
196,15,15,6130533.6293,4441.3220,3.139671,0.035704,3.511357,0.0042,3.0771,96.9187,7.80e-14
197,15,15,6130777.7827,4441.3220,3.139689,0.041069,3.511359,0.0047,96.9136,3.0817,1.06e-13
198,15,15,6135607.2985,4441.3220,3.140031,0.036337,3.511364,0.0042,1.1468,98.8489,1.56e-13
199,15,15,6135759.2736,4441.3220,3.140042,0.042518,3.511356,0.0060,98.8515,1.1425,8.61e-14
200,15,15,6150704.1895,4441.3220,3.141099,0.031567,3.511359,0.0049,16.8159,83.1791,1.56e-13
201,15,15,6150778.2035,4441.3220,3.141104,0.042402,3.511356,0.0056,83.1779,16.8165,8.38e-14
202,15,15,6165722.1276,4441.3220,3.142159,0.020496,3.511364,0.0035,2.2466,97.7500,9.68e-14
203,15,15,6165876.3695,4441.3220,3.142170,0.042171,3.511357,0.0055,97.7479,2.2466,9.33e-14
204,15,15,6182578.5432,4441.3220,3.143345,0.028295,3.511361,0.0037,9.8046,90.1916,9.70e-14
205,15,15,6182717.7172,4441.3220,3.143355,0.032174,3.511363,0.0033,90.1919,9.8047,1.60e-13
206,15,15,6192594.3752,4441.3220,3.144049,0.053610,3.511357,0.0057,97.2297,2.7646,6.62e-14
207,15,15,6192720.6729,4441.3220,3.144058,0.047745,3.511360,0.0056,2.7647,97.2296,9.28e-14
208,15,15,6207106.8597,4441.3220,3.145066,0.042995,3.511361,0.0048,36.7121,63.2831,1.25e-13
209,15,15,6207345.8813,4441.3220,3.145083,0.040258,3.511354,0.0059,63.2825,36.7116,1.14e-13
210,15,15,6213618.2349,4441.3220,3.145522,0.020692,3.511365,0.0034,64.0125,35.9842,1.22e-13
211,15,15,6213831.6053,4441.3220,3.145537,0.050054,3.511360,0.0059,35.9840,64.0102,1.21e-13
212,15,15,6236924.7495,4441.3220,3.147149,0.035938,3.511359,0.0047,43.8786,56.1168,1.22e-13
213,15,15,6236948.0569,4441.3220,3.147150,0.049122,3.511358,0.0057,56.1158,43.8785,1.43e-13
214,15,15,6264883.6261,4441.3220,3.149093,0.028195,3.511361,0.0040,46.1636,53.8323,1.44e-13
215,15,15,6265055.6421,4441.3220,3.149105,0.048379,3.511353,0.0065,53.8320,46.1616,1.03e-13
216,15,15,6279571.8890,4441.3220,3.150111,0.044104,3.511359,0.0053,7.6633,92.3314,1.19e-13
217,15,15,6279670.4032,4441.3220,3.150117,0.035118,3.511357,0.0052,92.3356,7.6592,1.11e-13
218,15,15,6285465.3243,4441.3220,3.150518,0.055154,3.511355,0.0068,14.6787,85.3145,8.65e-14
219,15,15,6285499.8431,4441.3220,3.150521,0.050464,3.511359,0.0061,85.3124,14.6815,1.07e-13
220,15,15,6289589.1046,4441.3220,3.150803,0.032248,3.511365,0.0044,1.5769,98.4187,1.50e-13
221,15,15,6289951.1503,4441.3220,3.150828,0.049168,3.511361,0.0061,98.4157,1.5782,9.23e-14
222,15,15,6302031.1492,4441.3220,3.151662,0.029580,3.511359,0.0035,80.7436,19.2529,1.16e-13
223,15,15,6302173.7487,4441.3220,3.151672,0.037696,3.511362,0.0048,19.2530,80.7422,1.11e-13
224,15,15,6314905.3347,4441.3220,3.152549,0.037082,3.511362,0.0039,30.0873,69.9088,1.38e-13
225,15,15,6315152.8187,4441.3220,3.152566,0.033197,3.511359,0.0047,69.9141,30.0812,1.34e-13
226,15,15,6317254.8577,4441.3220,3.152711,0.035620,3.511361,0.0042,99.7506,0.2452,1.39e-13
227,15,15,6317515.3616,4441.3220,3.152729,0.044121,3.511361,0.0050,0.2391,99.7559,1.11e-13
228,15,15,6330623.9582,4441.3220,3.153629,0.037910,3.511361,0.0046,88.5421,11.4533,1.05e-13
229,15,15,6330680.8123,4441.3220,3.153633,0.040577,3.511361,0.0050,11.4508,88.5442,1.67e-13
230,15,15,6335230.9418,4441.3220,3.153946,0.033545,3.511362,0.0039,8.5900,91.4060,1.08e-13
231,15,15,6335400.0403,4441.3220,3.153957,0.024935,3.511364,0.0034,91.4199,8.5766,1.36e-13
232,15,15,6337208.7630,4441.3220,3.154081,0.026081,3.511366,0.0029,1.5754,98.4217,1.44e-13
233,15,15,6337291.8099,4441.3220,3.154087,0.035917,3.511358,0.0048,98.4096,1.5856,1.78e-13
234,15,15,6356379.2733,4441.3220,3.155394,0.026486,3.511362,0.0030,98.9094,1.0876,1.29e-13
235,15,15,6356508.7258,4441.3220,3.155403,0.043163,3.511359,0.0050,1.0847,98.9103,1.15e-13
236,15,15,6359684.4457,4441.3220,3.155620,0.032921,3.511359,0.0042,96.9889,3.0069,1.23e-13
237,15,15,6359796.2051,4441.3220,3.155628,0.041845,3.511358,0.0056,3.0039,96.9905,1.10e-13
238,15,15,6362608.4235,4441.3220,3.155820,0.038451,3.511358,0.0051,14.9972,84.9978,1.09e-13
239,15,15,6362734.2884,4441.3220,3.155828,0.050769,3.511359,0.0056,85.0053,14.9891,1.06e-13
240,15,15,6366339.4978,4441.3220,3.156074,0.016007,3.511367,0.0023,98.0763,1.9214,1.66e-13
241,15,15,6366579.1154,4441.3220,3.156091,0.030402,3.511357,0.0043,1.9152,98.0805,1.41e-13
242,15,15,6370617.7727,4441.3220,3.156366,0.031103,3.511365,0.0032,2.0619,97.9348,1.31e-13
243,15,15,6370803.3175,4441.3220,3.156379,0.036573,3.511361,0.0045,97.9351,2.0604,9.79e-14
244,15,15,6375613.0545,4441.3220,3.156707,0.045939,3.511361,0.0053,90.2306,9.7641,1.26e-13
245,15,15,6375696.7612,4441.3220,3.156713,0.036481,3.511364,0.0040,9.2355,90.7605,1.59e-13
246,15,15,6376007.0577,4441.3220,3.156734,0.029253,3.511363,0.0037,27.3408,72.6555,1.32e-13
247,15,15,6376116.0144,4441.3220,3.156741,0.042064,3.511360,0.0044,73.1844,26.8112,1.12e-13
248,15,15,6388090.2978,4441.3220,3.157557,0.019335,3.511366,0.0023,9.6073,90.3904,1.77e-13
249,15,15,6388283.4549,4441.3220,3.157570,0.031726,3.511362,0.0043,90.3880,9.6077,9.79e-14
250,15,15,6394255.8857,4441.3220,3.157976,0.024417,3.511366,0.0019,0.5674,99.4307,1.63e-13
