mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
67,6,6,710.1036,710.6115,-3.145876,1.801974,1.701274,99.9963,0.0017,0.0020,3.84e-08
68,3,8,720.9779,720.4811,-3.161430,1.801841,1.694619,99.9963,0.0024,0.0013,4.76e-08
69,5,7,734.8691,730.3507,-2.208545,1.800989,1.717087,99.9959,0.0021,0.0020,4.48e-08
70,5,7,742.6702,730.3507,-1.772940,1.799219,1.704071,99.9961,0.0020,0.0020,4.47e-08
71,5,7,744.1477,730.3507,-1.723748,1.801029,1.742134,99.9954,0.0020,0.0026,4.18e-08
72,5,7,751.6228,730.3507,-1.535723,1.799711,1.728967,99.9956,0.0026,0.0018,3.71e-08
73,5,7,754.5220,730.3507,-1.480233,1.800702,1.714442,99.9959,0.0018,0.0023,4.92e-08
74,4,8,763.8138,789.5684,-1.486535,1.801405,1.720780,99.9955,0.0022,0.0024,3.67e-08
75,4,8,767.4317,789.5684,-1.552278,1.800961,1.724181,99.9954,0.0021,0.0025,4.28e-08
76,4,8,771.1763,789.5684,-1.632760,1.801780,1.739529,99.9951,0.0034,0.0015,3.18e-08
77,4,8,782.9498,789.5684,-2.076624,1.801962,1.728486,99.9953,0.0025,0.0022,3.86e-08
78,4,8,791.0506,789.5684,-2.726477,1.800150,1.723130,99.9954,0.0021,0.0025,3.38e-08
79,4,8,793.5260,789.5684,-2.299956,1.802223,1.718470,99.9955,0.0020,0.0025,4.29e-08
80,4,8,795.0934,789.5684,-2.155056,1.801591,1.730462,99.9953,0.0027,0.0020,3.48e-08
81,1,9,804.0825,809.3076,-2.190020,1.800895,1.716260,99.9954,0.0025,0.0020,3.87e-08
82,1,9,819.6485,809.3076,-1.893553,1.801268,1.734742,99.9950,0.0028,0.0022,3.24e-08
83,2,9,827.2765,838.9164,-1.857772,1.802097,1.734066,99.9949,0.0027,0.0024,3.63e-08
84,2,9,833.0095,838.9164,-2.152363,1.801598,1.722922,99.9951,0.0025,0.0023,2.75e-08
85,2,9,836.6963,838.9164,-2.577343,1.801345,1.738836,99.9948,0.0030,0.0023,3.86e-08
86,2,9,848.6873,838.9164,-1.933783,1.802518,1.732131,99.9950,0.0020,0.0030,3.58e-08
87,2,9,857.5540,838.9164,-1.653329,1.801242,1.724823,99.9951,0.0024,0.0025,2.90e-08
88,5,8,863.2409,878.3948,-1.763166,1.800964,1.710046,99.9952,0.0029,0.0019,4.01e-08
89,5,8,877.8312,878.3948,-3.192730,1.800603,1.723771,99.9949,0.0025,0.0026,3.22e-08
90,3,9,885.9127,888.2644,-2.577168,1.800548,1.715508,99.9950,0.0031,0.0019,3.05e-08
91,3,9,891.9513,888.2644,-2.381881,1.801486,1.736501,99.9945,0.0031,0.0023,2.39e-08
92,3,9,898.4128,888.2644,-1.942143,1.800375,1.714796,99.9950,0.0025,0.0025,3.44e-08
93,3,9,900.7497,888.2644,-1.852143,1.800540,1.731871,99.9946,0.0031,0.0023,3.13e-08
94,3,9,905.4574,888.2644,-1.713190,1.800271,1.750202,99.9941,0.0026,0.0033,3.45e-08
95,3,9,913.0344,888.2644,-1.554615,1.800268,1.745655,99.9942,0.0024,0.0033,2.87e-08
96,4,9,924.2230,957.3516,-1.460868,1.801088,1.716725,99.9946,0.0028,0.0026,3.10e-08
97,4,9,931.2002,957.3516,-1.563576,1.801824,1.732320,99.9942,0.0032,0.0025,3.05e-08
98,4,9,934.2892,957.3516,-1.618166,1.802086,1.723096,99.9945,0.0030,0.0025,3.19e-08
99,4,9,944.6218,957.3516,-1.876250,1.800097,1.739135,99.9940,0.0022,0.0039,2.08e-08
100,4,9,948.7198,957.3516,-2.044971,1.800920,1.717273,99.9946,0.0031,0.0023,3.66e-08
101,4,9,954.1997,957.3516,-2.482500,1.800793,1.715471,99.9946,0.0027,0.0027,3.13e-08
102,4,9,959.5083,957.3516,-2.647290,1.801341,1.720970,99.9945,0.0030,0.0025,2.87e-08
103,7,7,971.9947,967.2212,-2.306696,1.799135,1.725765,99.9942,0.0031,0.0026,3.08e-08
104,6,8,987.4165,986.9604,-3.335268,1.800751,1.718375,99.9944,0.0032,0.0024,2.36e-08
105,6,8,989.4028,986.9604,-2.606498,1.802003,1.732646,99.9941,0.0027,0.0033,2.51e-08
106,1,10,997.1956,996.8300,-3.435618,1.803133,1.736024,99.9939,0.0030,0.0031,2.71e-08
107,1,10,1004.9505,996.8300,-2.089040,1.802942,1.743432,99.9937,0.0030,0.0034,2.68e-08
108,1,10,1010.3247,996.8300,-1.868461,1.801807,1.732750,99.9939,0.0035,0.0026,2.57e-08
109,1,10,1011.5257,996.8300,-1.831432,1.803028,1.742479,99.9937,0.0029,0.0034,2.40e-08
110,2,10,1018.0793,1026.4389,-2.089149,1.799426,1.732888,99.9937,0.0026,0.0038,2.47e-08
111,2,10,1024.4582,1026.4389,-2.714531,1.800298,1.736059,99.9936,0.0040,0.0023,2.36e-08
112,5,9,1037.7306,1046.1781,-2.092877,1.801085,1.745570,99.9933,0.0032,0.0036,2.31e-08
113,5,9,1041.5712,1046.1781,-2.356197,1.802235,1.743675,99.9934,0.0033,0.0033,2.30e-08
114,5,9,1046.3822,1046.1781,-3.709604,1.801762,1.744260,99.9933,0.0031,0.0035,2.16e-08
115,5,9,1052.4569,1046.1781,-2.221728,1.799691,1.742711,99.9933,0.0042,0.0025,2.36e-08
116,3,10,1061.7772,1075.7869,-1.885297,1.801586,1.744138,99.9931,0.0037,0.0032,2.43e-08
117,3,10,1072.7486,1075.7869,-2.549102,1.801669,1.736712,99.9933,0.0038,0.0029,2.44e-08
118,3,10,1075.6182,1075.7869,-3.804667,1.802459,1.745337,99.9931,0.0034,0.0036,1.98e-08
119,3,10,1080.0174,1075.7869,-2.405329,1.801774,1.743194,99.9931,0.0038,0.0031,2.52e-08
120,3,10,1083.9686,1075.7869,-2.118884,1.800057,1.741059,99.9931,0.0035,0.0034,2.22e-08
121,3,10,1092.0825,1075.7869,-1.819655,1.800204,1.731659,99.9934,0.0035,0.0031,2.53e-08
122,3,10,1093.4872,1075.7869,-1.783746,1.802978,1.733390,99.9935,0.0031,0.0034,2.36e-08
123,7,8,1097.8672,1115.2653,-1.806877,1.800842,1.741898,99.9929,0.0036,0.0035,2.28e-08
124,7,8,1100.8274,1115.2653,-1.887873,1.799108,1.734749,99.9931,0.0034,0.0036,1.97e-08
125,7,8,1107.9971,1115.2653,-2.185953,1.801315,1.723493,99.9935,0.0033,0.0032,2.06e-08
126,7,8,1111.6960,1115.2653,-2.494794,1.801313,1.736906,99.9931,0.0031,0.0038,2.34e-08
127,7,8,1115.2254,1115.2653,-4.445919,1.801571,1.729746,99.9933,0.0034,0.0033,2.30e-08
128,7,8,1116.7678,1115.2653,-2.870571,1.802169,1.736630,99.9931,0.0034,0.0035,2.40e-08
129,4,10,1131.4728,1144.8741,-1.931612,1.803098,1.738650,99.9929,0.0043,0.0029,2.52e-08
130,4,10,1136.3860,1144.8741,-2.129948,1.801525,1.737784,99.9928,0.0035,0.0037,1.85e-08
131,6,9,1150.7855,1154.7437,-2.464986,1.801785,1.736577,99.9928,0.0035,0.0037,2.10e-08
132,6,9,1157.2171,1154.7437,-2.669188,1.802267,1.740248,99.9927,0.0033,0.0040,2.39e-08
133,6,9,1166.6220,1154.7437,-1.987733,1.801890,1.748373,99.9925,0.0038,0.0037,2.28e-08
134,1,11,1180.2420,1204.0917,-1.703176,1.801550,1.720443,99.9930,0.0034,0.0037,2.18e-08
135,1,11,1182.3019,1204.0917,-1.742405,1.802759,1.727330,99.9928,0.0036,0.0036,1.97e-08
136,1,11,1186.2139,1204.0917,-1.828344,1.802939,1.733353,99.9926,0.0041,0.0033,1.53e-08
137,1,11,1193.9342,1204.0917,-2.073871,1.802441,1.740184,99.9924,0.0039,0.0037,2.23e-08
138,1,11,1204.3783,1204.0917,-3.623364,1.802358,1.737959,99.9924,0.0034,0.0041,1.87e-08
139,1,11,1209.3030,1204.0917,-2.363719,1.802475,1.735376,99.9925,0.0043,0.0032,1.72e-08
140,2,11,1220.3159,1233.7006,-1.964602,1.800702,1.739965,99.9922,0.0041,0.0037,1.83e-08
141,2,11,1222.3448,1233.7006,-2.035993,1.802579,1.746591,99.9921,0.0037,0.0043,1.87e-08
142,2,11,1224.3233,1233.7006,-2.119135,1.800236,1.736221,99.9923,0.0038,0.0039,1.80e-08
143,2,11,1234.6799,1233.7006,-3.100258,1.800930,1.748419,99.9919,0.0042,0.0039,1.96e-08
144,2,11,1240.9011,1233.7006,-2.233843,1.800768,1.732934,99.9925,0.0044,0.0031,1.98e-08
145,2,11,1247.0456,1233.7006,-1.965889,1.802081,1.743175,99.9922,0.0037,0.0042,1.89e-08
146,8,8,1255.4465,1263.3094,-2.205932,1.801075,1.738578,99.9922,0.0044,0.0035,1.71e-08
147,8,8,1264.8649,1263.3094,-2.909616,1.799815,1.742113,99.9920,0.0035,0.0045,1.93e-08
148,8,8,1269.1616,1263.3094,-2.334185,1.801098,1.755823,99.9915,0.0045,0.0040,1.71e-08
149,3,11,1279.0439,1283.0486,-2.505677,1.801283,1.746786,99.9916,0.0045,0.0038,1.83e-08
150,3,11,1281.7711,1283.0486,-3.001897,1.801776,1.743773,99.9918,0.0038,0.0044,1.63e-08
151,3,11,1294.5312,1283.0486,-2.048202,1.800548,1.741413,99.9918,0.0033,0.0049,1.41e-08
152,3,11,1300.6743,1283.0486,-1.862096,1.801918,1.740505,99.9919,0.0039,0.0042,1.84e-08
153,3,11,1303.8729,1283.0486,-1.789673,1.802272,1.751145,99.9915,0.0037,0.0048,1.96e-08
154,3,11,1309.8320,1283.0486,-1.680377,1.802704,1.754297,99.9914,0.0037,0.0049,1.97e-08
155,6,10,1313.1156,1342.2662,-1.663191,1.801330,1.738133,99.9916,0.0037,0.0046,1.84e-08
156,6,10,1318.3758,1342.2662,-1.749615,1.801148,1.745415,99.9914,0.0042,0.0045,1.47e-08
157,6,10,1337.5310,1342.2662,-2.452505,1.801950,1.745587,99.9914,0.0036,0.0050,1.49e-08
158,6,10,1339.5422,1342.2662,-2.692627,1.802094,1.747350,99.9913,0.0041,0.0046,1.72e-08
159,4,11,1348.6432,1352.1358,-2.587867,1.801669,1.746409,99.9912,0.0039,0.0049,1.40e-08
160,4,11,1351.1348,1352.1358,-3.130565,1.802049,1.743799,99.9913,0.0042,0.0045,1.84e-08
161,4,11,1362.3678,1352.1358,-2.121061,1.800714,1.741951,99.9914,0.0040,0.0047,1.74e-08
162,4,11,1371.5689,1352.1358,-1.842479,1.801296,1.750613,99.9910,0.0053,0.0037,1.75e-08
163,4,11,1376.5489,1352.1358,-1.743397,1.801311,1.752325,99.9910,0.0042,0.0049,1.72e-08
164,4,11,1378.8721,1352.1358,-1.703919,1.802146,1.746221,99.9913,0.0042,0.0046,1.29e-08
165,4,11,1379.5465,1352.1358,-1.693100,1.802369,1.757629,99.9908,0.0049,0.0043,1.62e-08
166,1,12,1394.1130,1431.0926,-1.587705,1.800864,1.735891,99.9911,0.0040,0.0049,1.88e-08
167,1,12,1396.6955,1431.0926,-1.619146,1.801297,1.747281,99.9907,0.0041,0.0052,1.27e-08
168,1,12,1405.7202,1431.0926,-1.751306,1.800712,1.741506,99.9909,0.0049,0.0042,1.23e-08
169,1,12,1413.1092,1431.0926,-1.900796,1.800982,1.751864,99.9905,0.0051,0.0045,1.79e-08
170,5,11,1436.8898,1440.9622,-2.548796,1.803026,1.750421,99.9905,0.0047,0.0049,1.56e-08
171,5,11,1439.5689,1440.9622,-3.014605,1.802880,1.746426,99.9906,0.0037,0.0057,1.53e-08
172,5,11,1449.6418,1440.9622,-2.220156,1.802548,1.755665,99.9902,0.0052,0.0046,1.34e-08
173,2,12,1453.4461,1460.7015,-2.303904,1.801164,1.749103,99.9904,0.0052,0.0044,1.58e-08
174,2,12,1455.7998,1460.7015,-2.474220,1.800564,1.758151,99.9900,0.0051,0.0050,1.68e-08
175,2,12,1463.2222,1460.7015,-2.763038,1.801178,1.753497,99.9902,0.0052,0.0046,1.32e-08
176,7,10,1483.5938,1470.5711,-2.052784,1.801677,1.751554,99.9902,0.0054,0.0044,1.30e-08
177,3,12,1494.6068,1510.0495,-1.990270,1.801931,1.758763,99.9896,0.0072,0.0032,1.69e-08
178,3,12,1498.5843,1510.0495,-2.119609,1.801708,1.758951,99.9896,0.0056,0.0048,1.19e-08
179,3,12,1508.1679,1510.0495,-2.904473,1.802957,1.757182,99.9897,0.0058,0.0045,1.40e-08
180,3,12,1513.9389,1510.0495,-2.589102,1.802996,1.756542,99.9898,0.0056,0.0046,1.44e-08
181,3,12,1527.9663,1510.0495,-1.925730,1.801152,1.760235,99.9895,0.0057,0.0048,1.35e-08
182,6,11,1535.6231,1549.5279,-2.047034,1.800858,1.763545,99.9891,0.0042,0.0067,1.58e-08
183,6,11,1537.2505,1549.5279,-2.101094,1.801671,1.759035,99.9894,0.0053,0.0053,1.12e-08
184,6,11,1551.1930,1549.5279,-2.968758,1.801396,1.760523,99.9893,0.0055,0.0052,1.29e-08
185,6,11,1562.1564,1549.5279,-2.088849,1.801384,1.765851,99.9890,0.0058,0.0052,1.27e-08
186,4,12,1582.4939,1579.1367,-2.672440,1.800911,1.765742,99.9887,0.0050,0.0063,9.97e-09
187,4,12,1584.3015,1579.1367,-2.485368,1.801774,1.760785,99.9890,0.0060,0.0050,1.25e-08
188,9,9,1596.2822,1598.8759,-2.789895,1.802627,1.767908,99.9885,0.0043,0.0072,9.62e-09
189,8,10,1610.6740,1618.6151,-2.309263,1.801732,1.763533,99.9887,0.0062,0.0051,1.16e-08
190,8,10,1617.2962,1618.6151,-3.088939,1.800860,1.763519,99.9886,0.0054,0.0060,1.14e-08
191,8,10,1632.2437,1618.6151,-2.074694,1.802246,1.762730,99.9887,0.0050,0.0063,9.22e-09
192,8,10,1640.5013,1618.6151,-1.868973,1.801206,1.774564,99.9880,0.0057,0.0062,8.52e-09
193,5,12,1664.2022,1667.9631,-2.646888,1.799061,1.760414,99.9885,0.0060,0.0055,1.01e-08
194,5,12,1668.4151,1667.9631,-3.567066,1.799545,1.781359,99.9874,0.0061,0.0065,1.16e-08
195,1,13,1677.1078,1677.8327,-3.364464,1.802717,1.765109,99.9880,0.0066,0.0054,1.14e-08
196,1,13,1686.2506,1677.8327,-2.299550,1.804221,1.769350,99.9878,0.0063,0.0059,8.93e-09
197,2,13,1696.7370,1707.4416,-2.202776,1.802181,1.759141,99.9882,0.0069,0.0049,1.25e-08
198,2,13,1705.4025,1707.4416,-2.922924,1.801407,1.757914,99.9883,0.0052,0.0065,1.15e-08
199,2,13,1709.4506,1707.4416,-2.929362,1.801612,1.766268,99.9878,0.0056,0.0066,9.12e-09
200,2,13,1716.5209,1707.4416,-2.274294,1.802551,1.770963,99.9876,0.0071,0.0053,9.45e-09
201,2,13,1724.1303,1707.4416,-2.009922,1.801349,1.767049,99.9878,0.0073,0.0049,1.07e-08
202,3,13,1745.0871,1756.7896,-2.176443,1.802656,1.774327,99.9869,0.0063,0.0068,9.28e-09
203,3,13,1749.1288,1756.7896,-2.360445,1.803383,1.764631,99.9875,0.0065,0.0060,1.00e-08
204,3,13,1759.6160,1756.7896,-2.793483,1.803809,1.770217,99.9872,0.0076,0.0052,9.66e-09
205,6,12,1773.0559,1776.5288,-2.708877,1.803902,1.765395,99.9873,0.0070,0.0057,9.27e-09
206,6,12,1773.9119,1776.5288,-2.831795,1.805374,1.764979,99.9873,0.0048,0.0079,8.92e-09
207,9,10,1783.6776,1786.3984,-2.817281,1.802507,1.769312,99.9871,0.0073,0.0056,9.76e-09
208,9,10,1792.0082,1786.3984,-2.503030,1.801477,1.756112,99.9879,0.0057,0.0065,1.07e-08
209,4,13,1808.6417,1825.8768,-2.025057,1.800663,1.756651,99.9876,0.0068,0.0056,7.12e-09
210,4,13,1819.6606,1825.8768,-2.467943,1.800123,1.764345,99.9871,0.0059,0.0070,9.84e-09
211,4,13,1835.2538,1825.8768,-2.289407,1.799767,1.771427,99.9867,0.0056,0.0077,9.52e-09
212,4,13,1838.8905,1825.8768,-2.147072,1.801372,1.774245,99.9866,0.0073,0.0060,7.76e-09
213,7,12,1870.6012,1904.8336,-1.745418,1.800274,1.753228,99.9873,0.0044,0.0083,1.05e-08
214,7,12,1874.5964,1904.8336,-1.799314,1.801965,1.768065,99.9865,0.0051,0.0084,5.46e-09
215,7,12,1897.8881,1904.8336,-2.438150,1.800879,1.781365,99.9856,0.0072,0.0072,8.34e-09
216,5,13,1918.3413,1914.7033,-2.721235,1.803763,1.775663,99.9857,0.0074,0.0069,7.69e-09
217,5,13,1923.2300,1914.7033,-2.351317,1.802858,1.774537,99.9857,0.0069,0.0074,8.42e-09
218,1,14,1931.2157,1944.3121,-2.171616,1.806343,1.764567,99.9860,0.0093,0.0047,8.63e-09
219,1,14,1934.8621,1944.3121,-2.313335,1.806648,1.774046,99.9854,0.0057,0.0089,7.67e-09
220,1,14,1935.8878,1944.3121,-2.363234,1.806543,1.769955,99.9857,0.0053,0.0090,7.86e-09
221,1,14,1943.8782,1944.3121,-3.651447,1.805905,1.780907,99.9849,0.0079,0.0072,7.19e-09
222,2,14,1961.3938,1973.9209,-2.197480,1.803477,1.783339,99.9848,0.0069,0.0083,7.20e-09
223,2,14,1982.4324,1973.9209,-2.365322,1.802608,1.779900,99.9850,0.0074,0.0077,7.01e-09
224,9,11,2001.3883,1993.6601,-2.411572,1.800123,1.782246,99.9848,0.0074,0.0078,6.74e-09
225,9,11,2005.7733,1993.6601,-2.216393,1.801166,1.782809,99.9848,0.0066,0.0086,8.27e-09
226,3,14,2013.5072,2023.2689,-2.316528,1.805675,1.770197,99.9851,0.0075,0.0074,6.82e-09
227,3,14,2028.2735,2023.2689,-2.606682,1.804973,1.755926,99.9860,0.0059,0.0081,7.16e-09
228,3,14,2031.6891,2023.2689,-2.380731,1.805724,1.783354,99.9842,0.0099,0.0059,9.40e-09
229,3,14,2036.8845,2023.2689,-2.172018,1.804957,1.767653,99.9852,0.0058,0.0089,1.14e-08
230,4,14,2076.0993,2092.3561,-2.109601,1.801829,1.786938,99.9837,0.0094,0.0069,6.85e-09
231,4,14,2088.8588,2092.3561,-2.776903,1.800957,1.759902,99.9855,0.0065,0.0080,6.66e-09
232,4,14,2096.3972,2092.3561,-2.714144,1.801970,1.792794,99.9832,0.0075,0.0093,5.85e-09
233,7,13,2123.9788,2151.5738,-1.891926,1.798550,1.790723,99.9831,0.0076,0.0093,6.61e-09
234,7,13,2132.4834,2151.5738,-2.051943,1.798370,1.797073,99.9826,0.0092,0.0082,6.12e-09
235,7,13,2142.6960,2151.5738,-2.384454,1.799249,1.797183,99.9826,0.0087,0.0087,6.14e-09
236,7,13,2163.0389,2151.5738,-2.273378,1.798768,1.802048,99.9822,0.0061,0.0117,5.38e-09
237,5,14,2193.9390,2181.1826,-2.232962,1.806060,1.768066,99.9841,0.0084,0.0076,6.78e-09
238,9,12,2201.6235,2220.6610,-2.066873,1.798281,1.758166,99.9849,0.0072,0.0079,6.57e-09
239,1,15,2233.3846,2230.5306,-2.892947,1.803782,1.789927,99.9821,0.0063,0.0115,6.47e-09
240,6,14,2291.9254,2289.7482,-3.021903,1.801693,1.790811,99.9818,0.0089,0.0094,5.08e-09
241,8,13,2297.4157,2299.6178,-3.018812,1.801678,1.792706,99.9816,0.0104,0.0080,4.29e-09
242,3,15,2317.9572,2309.4874,-2.435646,1.801894,1.794897,99.9812,0.0091,0.0097,5.54e-09
243,3,15,2321.4719,2309.4874,-2.284898,1.801326,1.802631,99.9805,0.0081,0.0114,6.31e-09
244,4,15,2370.5816,2378.5747,-2.473605,1.801399,1.786008,99.9813,0.0057,0.0129,4.86e-09
245,7,14,2426.1578,2418.0531,-2.474727,1.803387,1.791240,99.9806,0.0122,0.0072,3.52e-09
246,5,15,2457.3685,2467.4011,-2.390825,1.799105,1.794197,99.9804,0.0043,0.0153,4.30e-09
247,5,15,2471.6161,2467.4011,-2.767442,1.798231,1.785918,99.9811,0.0083,0.0106,5.31e-09
248,5,15,2502.9580,2467.4011,-1.841315,1.797481,1.807274,99.9791,0.0113,0.0096,4.78e-09
249,5,15,2511.1182,2467.4011,-1.751589,1.797859,1.815415,99.9783,0.0123,0.0093,4.21e-09
250,8,14,2516.9709,2566.0971,-1.717959,1.802810,1.781079,99.9803,0.0039,0.0157,5.31e-09
