mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
31,4,5,404.0741,404.6538,-2.843926,1.801469,1.733634,99.9975,0.0014,0.0011,1.21e-07
32,4,5,404.5211,404.6538,-3.484319,1.802622,1.722222,99.9977,0.0014,0.0009,1.45e-07
33,4,5,414.0130,404.6538,-1.635842,1.803859,1.725950,99.9976,0.0011,0.0013,1.32e-07
34,3,6,425.1352,444.1322,-1.368828,1.800378,1.693093,99.9977,0.0010,0.0012,1.23e-07
35,3,6,432.9149,444.1322,-1.597625,1.801853,1.712249,99.9975,0.0010,0.0014,1.55e-07
36,3,6,441.5276,444.1322,-2.231770,1.800901,1.731324,99.9973,0.0010,0.0017,1.12e-07
37,3,6,445.9348,444.1322,-2.391621,1.800562,1.731802,99.9973,0.0014,0.0013,1.18e-07
38,3,6,455.5707,444.1322,-1.589143,1.800774,1.766463,99.9968,0.0014,0.0017,1.02e-07
39,3,6,460.8500,444.1322,-1.424333,1.802149,1.742069,99.9972,0.0015,0.0013,1.06e-07
40,1,7,472.0938,493.4802,-1.363131,1.800834,1.724773,99.9971,0.0016,0.0013,1.13e-07
41,1,7,480.7454,493.4802,-1.588276,1.801439,1.720172,99.9972,0.0015,0.0014,9.33e-08
42,1,7,490.3379,493.4802,-2.196020,1.801389,1.734819,99.9970,0.0016,0.0015,1.04e-07
43,1,7,495.1824,493.4802,-2.462270,1.799182,1.715583,99.9972,0.0011,0.0017,1.18e-07
44,4,6,503.6280,513.2194,-1.728422,1.802318,1.715917,99.9971,0.0014,0.0015,9.29e-08
45,4,6,517.5729,513.2194,-2.071471,1.801744,1.724345,99.9970,0.0011,0.0019,9.01e-08
46,2,7,522.6868,523.0890,-3.114074,1.802768,1.732560,99.9968,0.0013,0.0019,7.27e-08
47,2,7,524.2907,523.0890,-2.638777,1.801847,1.750167,99.9966,0.0018,0.0017,8.90e-08
48,2,7,535.3240,523.0890,-1.630974,1.802283,1.726670,99.9969,0.0016,0.0015,9.66e-08
49,2,7,540.8081,523.0890,-1.470135,1.802163,1.752362,99.9965,0.0011,0.0023,8.21e-08
50,3,7,556.1481,572.4371,-1.545834,1.801845,1.736241,99.9965,0.0014,0.0021,7.45e-08
51,3,7,559.9167,572.4371,-1.660112,1.801674,1.733316,99.9965,0.0021,0.0014,8.10e-08
52,3,7,570.3300,572.4371,-2.434056,1.802100,1.736691,99.9965,0.0018,0.0018,6.39e-08
53,3,7,577.7667,572.4371,-2.031033,1.801084,1.732528,99.9965,0.0014,0.0021,8.72e-08
54,3,7,581.0578,572.4371,-1.822185,1.800660,1.735226,99.9965,0.0014,0.0021,9.04e-08
55,3,7,583.2649,572.4371,-1.723185,1.804013,1.751086,99.9963,0.0018,0.0020,8.59e-08
56,5,6,589.4821,602.0459,-1.680511,1.803634,1.732445,99.9963,0.0019,0.0018,6.98e-08
57,5,6,596.6106,602.0459,-2.044408,1.802021,1.734742,99.9963,0.0019,0.0018,7.26e-08
58,5,6,601.8239,602.0459,-3.433402,1.801727,1.729968,99.9963,0.0016,0.0020,7.56e-08
59,5,6,607.8171,602.0459,-2.018364,1.803238,1.736230,99.9963,0.0015,0.0022,7.67e-08
60,5,6,620.0049,602.0459,-1.525346,1.802923,1.752912,99.9960,0.0022,0.0018,6.70e-08
61,1,8,635.0059,641.5243,-1.993074,1.803963,1.742679,99.9960,0.0019,0.0021,6.34e-08
62,1,8,642.3866,641.5243,-2.871536,1.800499,1.741891,99.9959,0.0024,0.0017,6.24e-08
63,1,8,647.8396,641.5243,-2.006819,1.801197,1.750060,99.9958,0.0019,0.0024,6.31e-08
64,1,8,650.7058,641.5243,-1.844300,1.800792,1.739595,99.9960,0.0025,0.0015,6.64e-08
65,2,8,661.3824,671.1331,-1.837774,1.805084,1.731976,99.9959,0.0022,0.0018,6.10e-08
66,2,8,672.6191,671.1331,-2.654801,1.802267,1.738419,99.9958,0.0024,0.0018,7.15e-08
67,2,8,678.1394,671.1331,-1.981318,1.803317,1.741519,99.9957,0.0026,0.0016,4.54e-08
68,2,8,683.5940,671.1331,-1.731260,1.803562,1.753483,99.9955,0.0027,0.0018,5.05e-08
69,6,6,694.8913,710.6115,-1.655174,1.802880,1.739966,99.9955,0.0021,0.0023,5.34e-08
70,6,6,704.1221,710.6115,-2.039427,1.802234,1.738205,99.9955,0.0023,0.0022,5.88e-08
71,6,6,715.0935,710.6115,-2.200161,1.801790,1.727038,99.9958,0.0024,0.0018,5.14e-08
72,3,8,720.9878,720.4811,-3.152909,1.803724,1.734181,99.9955,0.0022,0.0023,5.47e-08
73,5,7,738.2461,730.3507,-1.966157,1.802799,1.751156,99.9951,0.0035,0.0014,5.29e-08
74,5,7,753.9865,730.3507,-1.489962,1.802308,1.757337,99.9950,0.0033,0.0017,4.23e-08
75,5,7,756.7065,730.3507,-1.442656,1.802417,1.743741,99.9953,0.0020,0.0027,4.48e-08
76,4,8,765.4229,789.5684,-1.514554,1.802912,1.730094,99.9952,0.0025,0.0023,5.23e-08
77,4,8,774.0923,789.5684,-1.707728,1.803082,1.746320,99.9948,0.0039,0.0012,5.07e-08
78,4,8,787.2570,789.5684,-2.533525,1.804559,1.758054,99.9946,0.0028,0.0026,4.20e-08
79,4,8,795.0276,789.5684,-2.160254,1.803116,1.744877,99.9949,0.0022,0.0029,5.10e-08
80,1,9,807.6957,809.3076,-2.700795,1.798802,1.754606,99.9945,0.0030,0.0025,4.57e-08
81,1,9,818.6099,809.3076,-1.939521,1.800268,1.740070,99.9949,0.0021,0.0030,3.94e-08
82,2,9,828.1411,838.9164,-1.891292,1.800445,1.753309,99.9944,0.0027,0.0029,4.75e-08
83,2,9,833.8399,838.9164,-2.218156,1.800323,1.735882,99.9948,0.0026,0.0026,3.65e-08
84,2,9,844.3414,838.9164,-2.189314,1.798841,1.743791,99.9946,0.0027,0.0027,3.91e-08
85,2,9,854.0321,838.9164,-1.744291,1.800901,1.740556,99.9947,0.0030,0.0022,3.39e-08
86,5,8,867.3900,878.3948,-1.902109,1.802839,1.750377,99.9942,0.0040,0.0018,4.25e-08
87,5,8,877.7035,878.3948,-3.104046,1.801548,1.750753,99.9942,0.0032,0.0026,3.78e-08
88,5,8,879.6772,878.3948,-2.835651,1.803192,1.760078,99.9939,0.0032,0.0029,4.00e-08
89,3,9,884.7245,888.2644,-2.399557,1.798861,1.763667,99.9938,0.0029,0.0034,4.45e-08
90,3,9,896.9824,888.2644,-2.008128,1.799650,1.772729,99.9935,0.0028,0.0036,4.53e-08
91,3,9,906.7208,888.2644,-1.682396,1.799953,1.761396,99.9939,0.0027,0.0035,3.05e-08
92,4,9,929.6007,957.3516,-1.537794,1.798280,1.764822,99.9933,0.0027,0.0041,3.29e-08
93,4,9,930.7296,957.3516,-1.555830,1.799613,1.752695,99.9937,0.0018,0.0045,3.88e-08
94,4,9,943.5550,957.3516,-1.841299,1.798854,1.745981,99.9938,0.0026,0.0036,4.31e-08
95,4,9,949.6402,957.3516,-2.093936,1.798971,1.761307,99.9934,0.0034,0.0033,2.90e-08
96,7,7,968.6632,967.2212,-2.826565,1.800633,1.760632,99.9933,0.0030,0.0037,2.71e-08
97,6,8,981.3545,986.9604,-2.245651,1.802002,1.763542,99.9931,0.0028,0.0041,2.88e-08
98,6,8,989.8155,986.9604,-2.538686,1.801652,1.765157,99.9930,0.0033,0.0037,2.90e-08
99,1,10,992.8648,996.8300,-2.400353,1.802933,1.752814,99.9933,0.0027,0.0040,4.21e-08
100,2,10,1013.4258,1026.4389,-1.896952,1.807931,1.763315,99.9926,0.0032,0.0042,2.86e-08
101,2,10,1022.0614,1026.4389,-2.370113,1.808960,1.764662,99.9926,0.0028,0.0046,2.98e-08
102,2,10,1035.9825,1026.4389,-2.031619,1.808307,1.771218,99.9924,0.0026,0.0051,2.53e-08
103,5,9,1049.7569,1046.1781,-2.465869,1.798772,1.776204,99.9923,0.0031,0.0046,2.13e-08
104,5,9,1057.1920,1046.1781,-1.977662,1.798298,1.794585,99.9917,0.0035,0.0049,3.13e-08
105,3,10,1071.9342,1075.7869,-2.445965,1.808533,1.769754,99.9920,0.0033,0.0048,3.14e-08
106,3,10,1082.7019,1075.7869,-2.191930,1.808087,1.774776,99.9917,0.0042,0.0041,2.60e-08
107,7,8,1098.3242,1115.2653,-1.818435,1.800972,1.771691,99.9919,0.0043,0.0038,2.75e-08
108,7,8,1107.2161,1115.2653,-2.141625,1.801659,1.760651,99.9923,0.0024,0.0052,1.82e-08
109,7,8,1126.9391,1115.2653,-1.980167,1.801138,1.726989,99.9934,0.0023,0.0043,2.14e-08
110,6,9,1150.2462,1154.7437,-2.409510,1.799384,1.743673,99.9926,0.0038,0.0037,2.11e-08
111,6,9,1156.7166,1154.7437,-2.767375,1.800655,1.758332,99.9921,0.0045,0.0034,2.21e-08
112,2,11,1225.2553,1233.7006,-2.164599,1.812647,1.741962,99.9918,0.0055,0.0027,2.00e-08
113,2,11,1241.9624,1233.7006,-2.174134,1.812210,1.665637,99.9942,0.0032,0.0026,1.92e-08
114,3,11,1275.6417,1283.0486,-2.238611,1.805420,1.730412,99.9921,0.0054,0.0025,1.82e-08
115,3,11,1300.4188,1283.0486,-1.868437,1.806510,1.684793,99.9936,0.0034,0.0030,1.74e-08
116,6,10,1346.1322,1342.2662,-2.540580,1.799164,1.679524,99.9938,0.0032,0.0029,1.50e-08
117,4,11,1363.0258,1352.1358,-2.093992,1.810014,1.795545,99.9886,0.0049,0.0065,6.81e-09
118,4,11,1376.9135,1352.1358,-1.736959,1.811857,1.627104,99.9948,0.0026,0.0026,1.10e-08
119,1,12,1415.7435,1431.0926,-1.969583,1.818961,1.608068,99.9947,0.0027,0.0026,9.55e-09
120,7,10,1475.1039,1470.5711,-2.511111,1.810883,1.642475,99.9940,0.0025,0.0035,9.89e-09
121,2,15,2257.6622,2260.1394,-2.960181,1.799832,1.579325,99.9933,0.0044,0.0023,3.16e-09
122,15,15,56015.6488,4441.3220,1.064921,1.803101,1.610230,99.9842,0.0126,0.0031,4.49e-12
123,15,15,57846.7286,4441.3220,1.080073,1.803203,1.393894,99.9942,0.0019,0.0039,5.06e-12
124,15,15,57882.7065,4441.3220,1.080365,1.802776,1.379594,99.9946,0.0037,0.0018,2.20e-12
125,15,15,58222.9414,4441.3220,1.083122,1.803187,1.402990,99.9939,0.0039,0.0021,3.82e-12
126,15,15,59270.1492,4441.3220,1.091497,1.803103,1.443426,99.9927,0.0034,0.0039,4.01e-12
127,15,15,59898.6108,4441.3220,1.096446,1.802748,1.433030,99.9930,0.0052,0.0018,5.75e-12
128,15,15,61779.2882,4441.3220,1.110930,1.802963,1.567020,99.9871,0.0030,0.0100,4.95e-12
129,15,15,61972.4407,4441.3220,1.112391,1.803020,1.541552,99.9885,0.0085,0.0029,4.85e-12
130,15,15,62176.8584,4441.3220,1.113931,1.802842,1.562097,99.9874,0.0059,0.0067,4.38e-12
131,15,15,62306.9675,4441.3220,1.114909,1.803008,1.573624,99.9867,0.0108,0.0025,3.65e-12
132,15,15,63633.1810,4441.3220,1.124750,1.802992,1.583953,99.9860,0.0117,0.0023,3.99e-12
133,15,15,63817.2571,4441.3220,1.126098,1.802923,1.615329,99.9839,0.0027,0.0134,5.34e-12
134,15,15,64196.7350,4441.3220,1.128865,1.802951,1.596951,99.9852,0.0121,0.0027,4.43e-12
135,15,15,64212.7423,4441.3220,1.128981,1.802708,1.543701,99.9884,0.0075,0.0041,5.87e-12
136,15,15,64437.4577,4441.3220,1.130611,1.802927,1.574621,99.9866,0.0021,0.0112,4.26e-12
137,15,15,65042.8667,4441.3220,1.134971,1.802949,1.633426,99.9825,0.0016,0.0160,3.87e-12
138,15,15,67048.6470,4441.3220,1.149113,1.802776,1.523418,99.9894,0.0097,0.0009,2.64e-12
139,15,15,67347.7926,4441.3220,1.151183,1.802698,1.591276,99.9856,0.0112,0.0033,1.92e-12
140,15,15,67385.1832,4441.3220,1.151441,1.803064,1.586549,99.9859,0.0036,0.0106,3.33e-12
141,15,15,67423.9436,4441.3220,1.151708,1.803158,1.531685,99.9890,0.0009,0.0101,4.30e-12
142,15,15,67762.2068,4441.3220,1.154035,1.803037,1.493973,99.9908,0.0079,0.0013,3.94e-12
143,15,15,67769.9193,4441.3220,1.154088,1.802742,1.598378,99.9851,0.0015,0.0134,3.74e-12
144,15,15,68594.9017,4441.3220,1.159709,1.803053,1.547247,99.9882,0.0070,0.0048,2.06e-12
145,15,15,68638.7383,4441.3220,1.160005,1.802754,1.565547,99.9872,0.0047,0.0081,2.87e-12
146,15,15,68911.4639,4441.3220,1.161846,1.803178,1.571251,99.9868,0.0012,0.0120,3.87e-12
147,15,15,69754.9376,4441.3220,1.167491,1.803220,1.552426,99.9879,0.0007,0.0114,4.22e-12
148,15,15,70314.1251,4441.3220,1.171194,1.803070,1.512627,99.9900,0.0097,0.0004,2.93e-12
149,15,15,70963.5681,4441.3220,1.175455,1.803104,1.601733,99.9848,0.0141,0.0011,3.66e-12
150,15,15,71049.4547,4441.3220,1.176015,1.802659,1.575354,99.9866,0.0008,0.0126,2.51e-12
151,15,15,72182.8576,4441.3220,1.183343,1.802890,1.525959,99.9893,0.0003,0.0103,2.01e-12
152,15,15,72630.4538,4441.3220,1.186203,1.803033,1.531892,99.9890,0.0004,0.0106,2.49e-12
153,15,15,81918.9280,4441.3220,1.241664,1.802547,1.664654,99.9798,0.0113,0.0090,3.58e-12
154,15,15,81945.1522,4441.3220,1.241811,1.803325,1.668094,99.9794,0.0092,0.0114,1.77e-12
155,15,15,81955.7413,4441.3220,1.241870,1.802445,1.726120,99.9732,0.0152,0.0117,3.37e-12
156,15,15,82002.9728,4441.3220,1.242135,1.803340,1.674797,99.9788,0.0095,0.0117,3.80e-12
157,15,15,84053.2187,4441.3220,1.253466,1.802944,1.562025,99.9874,0.0098,0.0028,1.68e-12
158,15,15,84177.6329,4441.3220,1.254144,1.802676,1.636468,99.9822,0.0039,0.0138,2.27e-12
159,15,15,84775.5796,4441.3220,1.257389,1.802670,1.643732,99.9816,0.0143,0.0040,2.60e-12
160,15,15,85142.1823,4441.3220,1.259366,1.802697,1.634311,99.9824,0.0034,0.0142,2.03e-12
161,15,15,88131.1676,4441.3220,1.275161,1.802921,1.725829,99.9732,0.0262,0.0007,1.45e-12
162,15,15,5744316.0333,4441.3220,3.111390,0.040583,3.511359,0.0054,37.3157,62.6789,7.76e-14
163,15,15,5744494.1069,4441.3220,3.111404,0.064325,3.511355,0.0074,62.6783,37.3142,3.13e-14
164,15,15,5774264.4523,4441.3220,3.113650,0.061093,3.511355,0.0079,70.0354,29.9568,8.83e-14
165,15,15,5774406.6692,4441.3220,3.113661,0.039532,3.511359,0.0058,29.9586,70.0356,6.98e-14
166,15,15,5789942.6109,4441.3220,3.114829,0.054647,3.511362,0.0065,0.7073,99.2862,5.73e-14
167,15,15,5790197.4933,4441.3220,3.114848,0.060099,3.511351,0.0077,99.2850,0.7072,5.49e-14
168,15,15,5835098.3569,4441.3220,3.118205,0.048886,3.511354,0.0065,58.4101,41.5834,7.63e-14
169,15,15,5835257.0000,4441.3220,3.118217,0.039471,3.511353,0.0069,41.5836,58.4095,9.66e-14
170,15,15,5864058.5996,4441.3220,3.120357,0.066740,3.511354,0.0088,40.7910,59.2002,4.06e-14
171,15,15,5864279.7911,4441.3220,3.120373,0.052869,3.511355,0.0065,59.1983,40.7951,7.60e-14
172,15,15,5927620.6210,4441.3220,3.125043,0.051139,3.511353,0.0072,30.3001,69.6927,9.32e-14
173,15,15,5927680.3070,4441.3220,3.125047,0.043671,3.511362,0.0059,69.6918,30.3023,7.87e-14
174,15,15,5935523.5265,4441.3220,3.125622,0.041425,3.511357,0.0050,1.2655,98.7294,1.04e-13
175,15,15,5935589.2105,4441.3220,3.125626,0.047494,3.511353,0.0075,98.7271,1.2654,7.69e-14
176,15,15,5997539.5460,4441.3220,3.130139,0.043847,3.511364,0.0051,25.6571,74.3378,6.35e-14
177,15,15,5997659.5480,4441.3220,3.130148,0.033544,3.511361,0.0047,74.3383,25.6570,9.47e-14
178,15,15,6032114.6550,4441.3220,3.132637,0.041516,3.511356,0.0056,91.5663,8.4280,8.22e-14
179,15,15,6032215.9916,4441.3220,3.132645,0.051297,3.511352,0.0062,8.4272,91.5666,7.14e-14
180,15,15,6036300.6378,4441.3220,3.132939,0.051106,3.511358,0.0062,96.9748,3.0190,8.50e-14
181,15,15,6036464.3693,4441.3220,3.132951,0.046522,3.511361,0.0056,3.0191,96.9754,7.95e-14
182,15,15,6045517.4266,4441.3220,3.133602,0.039241,3.511362,0.0054,88.8171,11.1775,5.76e-14
183,15,15,6045671.6291,4441.3220,3.133613,0.073361,3.511355,0.0085,11.1770,88.8146,7.90e-14
184,15,15,6061141.8974,4441.3220,3.134724,0.042301,3.511359,0.0048,0.0656,99.9296,9.81e-14
185,15,15,6061299.0576,4441.3220,3.134735,0.033200,3.511356,0.0043,99.9300,0.0657,6.76e-14
186,15,15,6110706.9659,4441.3220,3.138263,0.049647,3.511355,0.0061,1.0731,98.9208,6.90e-14
187,15,15,6110890.2132,4441.3220,3.138276,0.062442,3.511352,0.0080,98.9181,1.0739,6.42e-14
188,15,15,6137767.2267,4441.3220,3.140184,0.044995,3.511360,0.0047,99.6377,0.3576,9.61e-14
189,15,15,6137821.5475,4441.3220,3.140188,0.061032,3.511355,0.0085,0.3578,99.6337,9.25e-14
190,15,15,6144864.7164,4441.3220,3.140686,0.028034,3.511363,0.0036,98.6366,1.3597,1.30e-13
191,15,15,6144908.9469,4441.3220,3.140689,0.068943,3.511351,0.0095,1.3591,98.6313,7.98e-14
192,15,15,6164686.5068,4441.3220,3.142086,0.030814,3.511361,0.0036,0.6446,99.3518,1.29e-13
193,15,15,6164839.0169,4441.3220,3.142096,0.039898,3.511355,0.0063,99.3492,0.6445,6.66e-14
194,15,15,6187281.6284,4441.3220,3.143676,0.053529,3.511355,0.0071,8.5658,91.4271,1.01e-13
195,15,15,6187503.6364,4441.3220,3.143691,0.039143,3.511359,0.0047,91.4290,8.5663,1.05e-13
196,15,15,6204495.6901,4441.3220,3.144883,0.020148,3.511364,0.0027,2.4460,97.5513,1.25e-13
197,15,15,6204855.5289,4441.3220,3.144908,0.064439,3.511355,0.0080,97.5460,2.4460,8.69e-14
198,15,15,6212638.1844,4441.3220,3.145453,0.034825,3.511365,0.0043,31.6719,68.3238,7.33e-14
199,15,15,6212757.1922,4441.3220,3.145462,0.023146,3.511367,0.0031,68.3245,31.6724,1.08e-13
200,15,15,6227350.7810,4441.3220,3.146481,0.031605,3.511361,0.0038,76.6147,23.3816,1.14e-13
201,15,15,6227464.3815,4441.3220,3.146489,0.061162,3.511358,0.0068,23.3811,76.6121,6.51e-14
202,15,15,6239947.1966,4441.3220,3.147359,0.045316,3.511355,0.0073,72.0841,27.9086,7.78e-14
203,15,15,6239997.0288,4441.3220,3.147363,0.023409,3.511360,0.0036,27.9101,72.0863,1.04e-13
204,15,15,6258017.5159,4441.3220,3.148616,0.037719,3.511362,0.0045,34.5912,65.4043,8.88e-14
205,15,15,6258099.2815,4441.3220,3.148622,0.062333,3.511358,0.0066,65.4024,34.5910,9.82e-14
206,15,15,6276093.9406,4441.3220,3.149870,0.034766,3.511361,0.0046,61.7541,38.2413,9.01e-14
207,15,15,6276374.0620,4441.3220,3.149889,0.057157,3.511359,0.0066,38.2418,61.7516,1.06e-13
208,15,15,6293655.7127,4441.3220,3.151084,0.044039,3.511361,0.0053,21.4906,78.5041,1.15e-13
209,15,15,6293689.1752,4441.3220,3.151086,0.036783,3.511361,0.0047,78.5035,21.4918,1.18e-13
210,15,15,6298177.7940,4441.3220,3.151396,0.025650,3.511363,0.0027,74.8819,25.1153,1.93e-13
211,15,15,6298656.0447,4441.3220,3.151429,0.052131,3.511360,0.0063,25.1153,74.8784,1.28e-13
212,15,15,6302536.5122,4441.3220,3.151697,0.030405,3.511361,0.0043,21.1026,78.8931,1.30e-13
213,15,15,6302688.9621,4441.3220,3.151707,0.032950,3.511361,0.0044,78.8936,21.1020,8.69e-14
214,15,15,6314727.3179,4441.3220,3.152537,0.029485,3.511363,0.0032,2.4703,97.5265,1.18e-13
215,15,15,6314872.8862,4441.3220,3.152547,0.024479,3.511365,0.0031,97.5258,2.4711,1.24e-13
216,15,15,6322137.3749,4441.3220,3.153046,0.022449,3.511366,0.0029,1.7994,98.1977,1.29e-13
217,15,15,6322380.0432,4441.3220,3.153063,0.043902,3.511364,0.0054,98.1960,1.7986,8.44e-14
218,15,15,6336602.6834,4441.3220,3.154040,0.026474,3.511361,0.0033,3.5118,96.4849,1.41e-13
219,15,15,6336794.1220,4441.3220,3.154053,0.038839,3.511360,0.0047,96.4846,3.5107,8.80e-14
220,15,15,6345065.4286,4441.3220,3.154620,0.031213,3.511361,0.0044,19.1558,80.8398,1.13e-13
221,15,15,6345197.4979,4441.3220,3.154629,0.038464,3.511362,0.0043,80.8398,19.1558,1.32e-13
222,15,15,6356918.5247,4441.3220,3.155431,0.039237,3.511362,0.0043,90.6105,9.3853,1.14e-13
223,15,15,6357239.6628,4441.3220,3.155453,0.053952,3.511354,0.0070,9.3852,90.6078,1.07e-13
224,15,15,6362824.9321,4441.3220,3.155834,0.029427,3.511366,0.0034,99.9679,0.0288,1.31e-13
225,15,15,6362975.2041,4441.3220,3.155845,0.035067,3.511356,0.0043,0.0290,99.9667,1.08e-13
226,15,15,6374685.0135,4441.3220,3.156644,0.030022,3.511363,0.0037,36.5993,63.3970,1.17e-13
227,15,15,6374778.7122,4441.3220,3.156650,0.029826,3.511358,0.0042,63.3707,36.6251,1.34e-13
228,15,15,6375841.5760,4441.3220,3.156723,0.028990,3.511364,0.0033,29.0840,70.9127,1.31e-13
229,15,15,6376043.1850,4441.3220,3.156736,0.035691,3.511363,0.0042,70.9362,29.0596,1.40e-13
230,15,15,6378699.5506,4441.3220,3.156917,0.028376,3.511363,0.0041,0.1330,99.8629,1.09e-13
231,15,15,6378797.8238,4441.3220,3.156924,0.025985,3.511363,0.0037,99.8679,0.1284,1.27e-13
232,15,15,6381610.6553,4441.3220,3.157116,0.035701,3.511364,0.0035,0.1216,99.8749,1.03e-13
233,15,15,6381865.7543,4441.3220,3.157133,0.057647,3.511357,0.0067,99.8704,0.1229,8.79e-14
234,15,15,6388457.1561,4441.3220,3.157582,0.028745,3.511363,0.0031,31.2307,68.7661,1.28e-13
235,15,15,6388499.6140,4441.3220,3.157585,0.028652,3.511356,0.0036,68.7645,31.2319,1.41e-13
236,15,15,6391040.0853,4441.3220,3.157757,0.026898,3.511363,0.0035,99.9413,0.0552,1.27e-13
237,15,15,6391138.8532,4441.3220,3.157764,0.032823,3.511357,0.0048,0.0542,99.9410,1.16e-13
238,15,15,6394786.5793,4441.3220,3.158012,0.023168,3.511365,0.0024,77.6096,22.3880,1.34e-13
239,15,15,6394920.8859,4441.3220,3.158021,0.034804,3.511364,0.0035,22.3884,77.6081,1.58e-13
240,15,15,6403965.1370,4441.3220,3.158635,0.026229,3.511367,0.0030,93.2129,6.7841,1.29e-13
241,15,15,6404222.4355,4441.3220,3.158653,0.042574,3.511364,0.0045,6.7840,93.2116,1.07e-13
242,15,15,6407354.8659,4441.3220,3.158865,0.018176,3.511367,0.0019,3.3520,96.6460,1.42e-13
243,15,15,6407535.0969,4441.3220,3.158878,0.047282,3.511362,0.0050,96.6441,3.3509,1.07e-13
244,15,15,6409412.9728,4441.3220,3.159005,0.012242,3.511366,0.0018,0.0715,99.9267,1.48e-13
245,15,15,6409807.6115,4441.3220,3.159032,0.041653,3.511362,0.0046,99.9228,0.0726,8.52e-14
246,15,15,6412019.6184,4441.3220,3.159182,0.019177,3.511363,0.0029,6.3697,93.6274,1.29e-13
247,15,15,6412138.7483,4441.3220,3.159190,0.024226,3.511368,0.0027,93.6291,6.3681,2.18e-13
248,15,15,6418447.6830,4441.3220,3.159617,0.020408,3.511360,0.0025,92.5254,7.4721,1.34e-13
249,15,15,6418681.0807,4441.3220,3.159633,0.026119,3.511358,0.0039,7.4686,92.5274,9.72e-14
250,15,15,6421147.1247,4441.3220,3.159800,0.010124,3.511363,0.0025,5.3558,94.6416,1.38e-13
