mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
151,4,11,1374.7287,1352.1358,-1.777048,1.802486,1.753116,99.9909,0.0047,0.0043,1.80e-08
152,4,11,1382.5684,1352.1358,-1.647682,1.802312,1.760965,99.9906,0.0044,0.0050,1.55e-08
153,4,11,1390.9940,1352.1358,-1.541537,1.802901,1.762289,99.9906,0.0048,0.0046,1.60e-08
154,1,12,1395.6890,1431.0926,-1.606620,1.806202,1.749632,99.9903,0.0050,0.0046,1.51e-08
155,1,12,1404.8582,1431.0926,-1.736796,1.806598,1.751083,99.9903,0.0053,0.0044,1.58e-08
156,1,12,1412.6612,1431.0926,-1.890108,1.806738,1.754114,99.9902,0.0040,0.0059,1.27e-08
157,1,12,1424.9705,1431.0926,-2.368768,1.805916,1.748714,99.9904,0.0036,0.0060,1.42e-08
158,1,12,1435.8542,1431.0926,-2.477917,1.806825,1.748514,99.9904,0.0040,0.0056,1.34e-08
159,5,11,1450.8104,1440.9622,-2.165298,1.802403,1.751149,99.9904,0.0040,0.0056,1.45e-08
160,7,10,1468.2006,1470.5711,-2.792648,1.803795,1.766376,99.9895,0.0057,0.0048,1.34e-08
161,7,10,1473.8118,1470.5711,-2.656842,1.802608,1.767938,99.9894,0.0050,0.0056,1.19e-08
162,7,10,1480.8349,1470.5711,-2.156175,1.803417,1.775727,99.9890,0.0038,0.0072,1.33e-08
163,7,10,1489.2902,1470.5711,-1.895200,1.802994,1.770569,99.9893,0.0053,0.0055,1.22e-08
164,6,11,1540.0273,1549.5279,-2.212449,1.804949,1.761026,99.9891,0.0069,0.0040,1.09e-08
165,6,11,1543.7355,1549.5279,-2.427339,1.804099,1.763494,99.9890,0.0040,0.0070,1.09e-08
166,6,11,1558.6021,1549.5279,-2.232391,1.804309,1.753306,99.9895,0.0034,0.0071,1.06e-08
167,6,11,1560.6903,1549.5279,-2.142440,1.805038,1.754759,99.9895,0.0069,0.0036,9.70e-09
168,6,11,1562.8396,1549.5279,-2.065966,1.804546,1.747250,99.9898,0.0035,0.0067,1.08e-08
169,4,12,1573.2806,1579.1367,-2.430813,1.810021,1.749252,99.9894,0.0047,0.0059,1.30e-08
170,4,12,1584.7522,1579.1367,-2.449034,1.808643,1.750958,99.9892,0.0047,0.0061,9.77e-09
171,8,10,1620.1014,1618.6151,-3.037051,1.800453,1.752146,99.9893,0.0047,0.0060,1.03e-08
172,8,10,1633.5384,1618.6151,-2.035280,1.800861,1.775879,99.9881,0.0061,0.0059,9.60e-09
173,8,10,1639.2460,1618.6151,-1.894625,1.800052,1.749426,99.9894,0.0054,0.0052,1.05e-08
174,5,12,1649.2222,1667.9631,-1.949395,1.806960,1.741902,99.9892,0.0056,0.0052,1.14e-08
175,5,12,1661.5843,1667.9631,-2.417448,1.806822,1.748893,99.9889,0.0050,0.0061,9.66e-09
176,1,13,1692.6240,1677.8327,-2.054745,1.805995,1.735767,99.9893,0.0046,0.0061,9.45e-09
177,2,13,1706.5974,1707.4416,-3.305917,1.806122,1.774286,99.9872,0.0067,0.0062,6.04e-09
178,2,13,1718.7383,1707.4416,-2.179394,1.805592,1.764784,99.9877,0.0063,0.0059,8.08e-09
179,2,13,1731.8213,1707.4416,-1.845317,1.805661,1.780896,99.9868,0.0055,0.0078,8.48e-09
180,9,10,1801.4232,1786.3984,-2.075171,1.798822,1.770634,99.9871,0.0051,0.0079,6.15e-09
181,4,13,1823.7859,1825.8768,-2.941131,1.804240,1.774592,99.9864,0.0059,0.0076,6.57e-09
182,4,13,1831.7651,1825.8768,-2.491483,1.802521,1.759984,99.9872,0.0039,0.0089,6.31e-09
183,4,13,1845.6954,1825.8768,-1.964398,1.804936,1.777590,99.9863,0.0085,0.0053,6.46e-09
184,7,12,1901.3505,1904.8336,-2.737882,1.806858,1.770315,99.9862,0.0074,0.0065,6.66e-09
185,5,13,1923.2950,1914.7033,-2.348021,1.804442,1.774117,99.9858,0.0055,0.0087,5.96e-09
186,1,14,1958.2315,1944.3121,-2.145146,1.810228,1.801941,99.9831,0.0065,0.0105,6.70e-09
187,8,12,2058.7695,2052.8777,-2.542118,1.804030,1.810572,99.9820,0.0094,0.0086,4.59e-09
188,7,13,2136.3949,2151.5738,-2.151518,1.807606,1.792395,99.9823,0.0111,0.0066,5.76e-09
189,5,14,2173.5426,2181.1826,-2.455602,1.808025,1.802107,99.9814,0.0119,0.0067,4.63e-09
190,5,14,2176.0701,2181.1826,-2.630058,1.807774,1.780615,99.9832,0.0108,0.0060,4.75e-09
191,5,14,2179.0370,2181.1826,-3.007140,1.808111,1.788221,99.9826,0.0097,0.0077,5.20e-09
192,2,15,2262.5724,2260.1394,-2.967997,1.810066,1.738726,99.9854,0.0077,0.0069,6.14e-09
193,3,15,2304.8702,2309.4874,-2.699133,1.809429,1.747349,99.9844,0.0047,0.0109,5.52e-09
194,4,15,2344.8244,2378.5747,-1.848040,1.811495,1.717974,99.9859,0.0069,0.0072,6.21e-09
195,4,15,2351.0864,2378.5747,-1.937169,1.811509,1.718879,99.9858,0.0077,0.0064,5.58e-09
196,11,15,3440.5674,3414.8831,-2.123708,1.811058,1.672280,99.9842,0.0091,0.0067,1.44e-09
197,13,14,3546.1027,3602.4056,-1.806061,1.812013,1.658856,99.9843,0.0056,0.0102,1.93e-09
198,13,15,3927.0110,3888.6241,-2.005613,1.812951,1.656761,99.9831,0.0040,0.0129,2.45e-09
199,15,15,55560.2668,4441.3220,1.061070,1.821332,1.364613,99.9951,0.0035,0.0014,3.52e-12
200,15,15,58288.0374,4441.3220,1.083647,1.821208,1.585504,99.9865,0.0035,0.0100,5.91e-12
201,15,15,58472.8669,4441.3220,1.085135,1.820362,1.584065,99.9867,0.0034,0.0099,3.72e-12
202,15,15,58550.3099,4441.3220,1.085757,1.821193,1.572766,99.9873,0.0096,0.0032,3.44e-12
203,15,15,64213.4726,4441.3220,1.128987,1.820330,1.732246,99.9736,0.0210,0.0055,3.22e-12
204,15,15,67596.2602,4441.3220,1.152895,1.820376,1.709613,99.9762,0.0189,0.0049,6.47e-12
205,15,15,67711.5373,4441.3220,1.153687,1.820261,1.673637,99.9798,0.0040,0.0162,3.45e-12
206,15,15,68252.6655,4441.3220,1.157386,1.820341,1.720938,99.9749,0.0053,0.0198,6.29e-12
207,15,15,69100.0498,4441.3220,1.163115,1.820165,1.672889,99.9799,0.0157,0.0043,2.64e-12
208,15,15,69526.0425,4441.3220,1.165967,1.821273,1.689758,99.9782,0.0049,0.0169,4.12e-12
209,15,15,69753.0721,4441.3220,1.167479,1.821055,1.726225,99.9742,0.0065,0.0192,5.90e-12
210,15,15,69780.9275,4441.3220,1.167664,1.820970,1.641834,99.9825,0.0152,0.0023,3.50e-12
211,15,15,69851.7868,4441.3220,1.168135,1.820980,1.722699,99.9746,0.0185,0.0069,3.52e-12
212,15,15,70525.1449,4441.3220,1.172583,1.820804,1.681280,99.9791,0.0165,0.0044,3.42e-12
213,15,15,70666.4744,4441.3220,1.173511,1.821154,1.659907,99.9810,0.0103,0.0087,3.80e-12
214,15,15,70701.4900,4441.3220,1.173740,1.820379,1.663846,99.9807,0.0094,0.0099,2.56e-12
215,15,15,71219.0042,4441.3220,1.177119,1.820831,1.622195,99.9841,0.0114,0.0046,4.21e-12
216,15,15,71642.0680,4441.3220,1.179862,1.820778,1.558190,99.9881,0.0110,0.0008,4.25e-12
217,15,15,71719.5909,4441.3220,1.180363,1.820836,1.655571,99.9814,0.0110,0.0076,5.04e-12
218,15,15,71869.6450,4441.3220,1.181330,1.820536,1.642285,99.9825,0.0033,0.0141,6.22e-12
219,15,15,72016.8965,4441.3220,1.182277,1.820615,1.621947,99.9841,0.0136,0.0024,2.61e-12
220,15,15,72183.9475,4441.3220,1.183350,1.820706,1.555447,99.9883,0.0103,0.0014,3.12e-12
221,15,15,72797.1587,4441.3220,1.187263,1.821121,1.622860,99.9840,0.0027,0.0133,4.81e-12
222,15,15,73030.6625,4441.3220,1.188744,1.820857,1.621228,99.9841,0.0015,0.0144,3.53e-12
223,15,15,73154.4606,4441.3220,1.189528,1.820687,1.621979,99.9841,0.0144,0.0015,1.80e-12
224,15,15,73439.0887,4441.3220,1.191323,1.820579,1.644374,99.9823,0.0027,0.0149,4.04e-12
225,15,15,75198.2724,4441.3220,1.202257,1.820823,1.600447,99.9856,0.0041,0.0104,4.74e-12
226,15,15,75485.0664,4441.3220,1.204014,1.820989,1.663786,99.9807,0.0035,0.0158,5.09e-12
227,15,15,75731.9320,4441.3220,1.205520,1.821113,1.749751,99.9713,0.0049,0.0238,4.39e-12
228,15,15,76159.2297,4441.3220,1.208115,1.820706,1.590844,99.9862,0.0132,0.0006,2.90e-12
229,15,15,76767.1751,4441.3220,1.211781,1.820910,1.661051,99.9809,0.0056,0.0135,3.40e-12
230,15,15,76773.2579,4441.3220,1.211818,1.820531,1.672351,99.9799,0.0146,0.0055,3.77e-12
231,15,15,76791.1473,4441.3220,1.211925,1.820675,1.575275,99.9871,0.0107,0.0022,2.77e-12
232,15,15,77201.1599,4441.3220,1.214379,1.820914,1.602192,99.9854,0.0007,0.0139,3.14e-12
233,15,15,77276.5127,4441.3220,1.214829,1.820884,1.601733,99.9855,0.0007,0.0138,6.81e-12
234,15,15,77540.3911,4441.3220,1.216400,1.820673,1.605567,99.9852,0.0140,0.0007,2.10e-12
235,15,15,77576.7462,4441.3220,1.216616,1.820733,1.683115,99.9789,0.0022,0.0189,4.05e-12
236,15,15,79547.8117,4441.3220,1.228165,1.820627,1.658304,99.9812,0.0032,0.0156,1.86e-12
237,15,15,79631.0950,4441.3220,1.228647,1.820615,1.657555,99.9812,0.0157,0.0031,3.50e-12
238,15,15,80104.7993,4441.3220,1.231374,1.820977,1.664399,99.9806,0.0164,0.0030,4.20e-12
239,15,15,80355.9966,4441.3220,1.232813,1.820706,1.667638,99.9803,0.0013,0.0184,4.00e-12
240,15,15,80970.2743,4441.3220,1.236314,1.820791,1.588440,99.9863,0.0006,0.0131,2.36e-12
241,15,15,81651.1534,4441.3220,1.240160,1.820756,1.597084,99.9858,0.0006,0.0136,2.77e-12
242,15,15,82776.9861,4441.3220,1.246447,1.820879,1.724968,99.9744,0.0055,0.0201,1.93e-12
243,15,15,83156.2255,4441.3220,1.248545,1.820680,1.729446,99.9739,0.0182,0.0079,2.09e-12
244,15,15,83984.0836,4441.3220,1.253088,1.820551,1.754235,99.9707,0.0079,0.0214,3.41e-12
245,15,15,84425.0846,4441.3220,1.255490,1.820466,1.775634,99.9677,0.0202,0.0121,2.37e-12
246,15,15,84557.5250,4441.3220,1.256208,1.821019,1.779324,99.9671,0.0150,0.0179,2.05e-12
247,15,15,87284.5484,4441.3220,1.270745,1.820616,1.793116,99.9650,0.0311,0.0039,2.06e-12
248,15,15,95861.8788,4441.3220,1.313532,1.820989,1.887213,99.9459,0.0257,0.0284,1.95e-12
249,15,15,95863.7231,4441.3220,1.313540,1.820393,1.887600,99.9459,0.0285,0.0257,2.26e-12
250,15,15,95932.3761,4441.3220,1.313866,1.820971,1.887619,99.9458,0.0287,0.0255,2.69e-12
251,15,15,97111.9707,4441.3220,1.319430,1.820318,1.864400,99.9514,0.0240,0.0246,1.97e-12
252,15,15,98789.9078,4441.3220,1.327223,1.820935,1.853040,99.9538,0.0441,0.0022,1.26e-12
253,15,15,99580.3220,4441.3220,1.330846,1.820572,1.851730,99.9541,0.0017,0.0442,1.59e-12
254,15,15,100396.6981,4441.3220,1.334557,1.820540,1.855202,99.9534,0.0449,0.0017,9.46e-13
255,15,15,5708586.7808,4441.3220,3.108678,0.044450,3.520728,0.0074,81.7896,18.2030,5.15e-14
256,15,15,5708829.6378,4441.3220,3.108697,0.107295,3.520722,0.0125,18.1968,81.7907,4.43e-14
257,15,15,5713277.9132,4441.3220,3.109035,0.109909,3.520712,0.0126,11.1954,88.7920,4.03e-14
258,15,15,5713484.5135,4441.3220,3.109051,0.070930,3.520726,0.0106,88.7922,11.1972,4.57e-14
259,15,15,5718818.7477,4441.3220,3.109457,0.099913,3.520724,0.0117,98.7473,1.2410,4.48e-14
260,15,15,5719089.3465,4441.3220,3.109477,0.070157,3.520719,0.0098,1.2400,98.7502,3.00e-14
261,15,15,5853245.8798,4441.3220,3.119555,0.096876,3.520727,0.0098,0.1285,99.8616,5.80e-14
262,15,15,5853896.7559,4441.3220,3.119603,0.102538,3.520706,0.0150,99.8562,0.1288,5.32e-14
263,15,15,5947058.5298,4441.3220,3.126465,0.072799,3.520717,0.0111,3.5697,96.4192,5.99e-14
264,15,15,5947442.2247,4441.3220,3.126494,0.059350,3.520729,0.0071,96.4218,3.5711,4.81e-14
265,15,15,5966934.8661,4441.3220,3.127916,0.114834,3.520719,0.0138,97.3192,2.6670,8.54e-14
266,15,15,5967363.6734,4441.3220,3.127947,0.112431,3.520718,0.0136,2.6646,97.3218,6.10e-14
267,15,15,5974690.6856,4441.3220,3.128480,0.131065,3.520714,0.0160,0.2189,99.7652,5.40e-14
268,15,15,5975093.4486,4441.3220,3.128510,0.104988,3.520723,0.0122,99.7698,0.2180,5.74e-14
269,15,15,5998229.1212,4441.3220,3.130189,0.078122,3.520720,0.0089,80.1847,19.8065,7.31e-14
270,15,15,5998432.2809,4441.3220,3.130204,0.117992,3.520709,0.0147,19.8031,80.1821,4.72e-14
271,15,15,6007436.5221,4441.3220,3.130856,0.037053,3.520728,0.0053,52.3947,47.6000,8.79e-14
272,15,15,6007969.8414,4441.3220,3.130894,0.114409,3.520715,0.0142,47.5959,52.3899,4.39e-14
273,15,15,6056681.6792,4441.3220,3.134404,0.069499,3.520722,0.0088,11.4122,88.5790,6.98e-14
274,15,15,6056827.5457,4441.3220,3.134414,0.113613,3.520712,0.0144,88.5778,11.4078,6.05e-14
275,15,15,6066358.2034,4441.3220,3.135098,0.128157,3.520702,0.0197,48.2842,51.6961,5.06e-14
276,15,15,6066564.1998,4441.3220,3.135112,0.065765,3.520737,0.0070,51.7042,48.2888,8.24e-14
277,15,15,6087289.6356,4441.3220,3.136595,0.085937,3.520722,0.0116,94.5429,5.4456,6.41e-14
278,15,15,6087681.3285,4441.3220,3.136623,0.085689,3.520728,0.0099,5.4467,94.5434,5.98e-14
279,15,15,6091929.1220,4441.3220,3.136926,0.096431,3.520715,0.0132,93.8727,6.1141,7.90e-14
280,15,15,6092175.1712,4441.3220,3.136943,0.087158,3.520719,0.0113,6.1130,93.8757,7.04e-14
281,15,15,6106525.6245,4441.3220,3.137966,0.082907,3.520729,0.0091,99.5089,0.4820,6.87e-14
282,15,15,6106981.2224,4441.3220,3.137998,0.074985,3.520718,0.0116,0.4810,99.5074,5.14e-14
283,15,15,6113598.8129,4441.3220,3.138469,0.114573,3.520713,0.0133,91.4197,8.5670,7.66e-14
284,15,15,6113909.1737,4441.3220,3.138491,0.082520,3.520722,0.0112,8.5698,91.4190,5.36e-14
285,15,15,6119581.5299,4441.3220,3.138894,0.113508,3.520720,0.0126,70.1944,29.7930,6.27e-14
286,15,15,6119667.2231,4441.3220,3.138900,0.085056,3.520725,0.0084,29.7949,70.1967,9.52e-14
287,15,15,6130161.8969,4441.3220,3.139645,0.058595,3.520720,0.0102,0.0072,99.9825,6.89e-14
288,15,15,6130889.8570,4441.3220,3.139697,0.111243,3.520708,0.0161,99.9764,0.0076,6.43e-14
289,15,15,6161641.8377,4441.3220,3.141871,0.108463,3.520719,0.0138,96.6107,3.3756,6.87e-14
290,15,15,6161810.8044,4441.3220,3.141883,0.072753,3.520724,0.0105,3.3781,96.6114,6.69e-14
291,15,15,6165902.1850,4441.3220,3.142171,0.077322,3.520714,0.0108,34.2785,65.7107,6.52e-14
292,15,15,6165965.6545,4441.3220,3.142176,0.063047,3.520729,0.0086,65.7092,34.2822,8.56e-14
293,15,15,6172593.0854,4441.3220,3.142643,0.055271,3.520741,0.0064,67.2195,32.7741,5.50e-14
294,15,15,6172678.6326,4441.3220,3.142649,0.065391,3.520725,0.0091,32.7733,67.2176,6.41e-14
295,15,15,6176056.2868,4441.3220,3.142887,0.062419,3.520719,0.0091,45.2458,54.7451,7.17e-14
296,15,15,6176234.3733,4441.3220,3.142899,0.038548,3.520727,0.0048,54.7523,45.2429,1.23e-13
297,15,15,6184410.1446,4441.3220,3.143474,0.085338,3.520733,0.0086,3.6256,96.3658,1.01e-13
298,15,15,6184751.7630,4441.3220,3.143498,0.085836,3.520722,0.0127,96.3566,3.6307,8.95e-14
299,15,15,6192407.5707,4441.3220,3.144036,0.054738,3.520728,0.0074,87.1483,12.8443,9.22e-14
300,15,15,6192747.5022,4441.3220,3.144060,0.064453,3.520728,0.0068,12.8459,87.1473,7.14e-14
301,15,15,6199274.5348,4441.3220,3.144517,0.060632,3.520730,0.0083,94.0087,5.9830,8.20e-14
302,15,15,6199479.4958,4441.3220,3.144532,0.078511,3.520720,0.0099,5.9839,94.0062,8.06e-14
303,15,15,6203336.5914,4441.3220,3.144802,0.055667,3.520721,0.0092,18.0551,81.9356,7.85e-14
304,15,15,6203717.5159,4441.3220,3.144829,0.095533,3.520716,0.0120,81.9354,18.0525,7.44e-14
305,15,15,6210522.9600,4441.3220,3.145305,0.054079,3.520731,0.0064,30.0509,69.9428,1.12e-13
306,15,15,6210569.7429,4441.3220,3.145308,0.072012,3.520732,0.0071,69.9412,30.0516,9.29e-14
307,15,15,6221558.0001,4441.3220,3.146077,0.058154,3.520731,0.0062,20.0798,79.9139,7.31e-14
308,15,15,6221704.0879,4441.3220,3.146087,0.047180,3.520727,0.0070,79.9140,20.0789,5.30e-14
309,15,15,6226943.1479,4441.3220,3.146453,0.068541,3.520729,0.0083,58.4226,41.5691,7.68e-14
310,15,15,6227152.7063,4441.3220,3.146467,0.064755,3.520730,0.0082,41.5710,58.4208,6.86e-14
311,15,15,6232793.1485,4441.3220,3.146861,0.040512,3.520731,0.0055,39.3270,60.6676,1.09e-13
312,15,15,6233002.3939,4441.3220,3.146875,0.067714,3.520731,0.0079,60.6671,39.3249,6.61e-14
313,15,15,6238992.8115,4441.3220,3.147293,0.041496,3.520717,0.0072,99.7744,0.2184,8.27e-14
314,15,15,6239198.2422,4441.3220,3.147307,0.090766,3.520722,0.0097,0.2182,99.7721,9.12e-14
315,15,15,6246512.5161,4441.3220,3.147816,0.083339,3.520733,0.0082,10.3573,89.6345,8.47e-14
316,15,15,6246664.3824,4441.3220,3.147827,0.075444,3.520724,0.0095,89.6342,10.3563,7.44e-14
317,15,15,6254116.2735,4441.3220,3.148345,0.059673,3.520741,0.0060,99.2178,0.7762,8.16e-14
318,15,15,6254300.5893,4441.3220,3.148358,0.045577,3.520724,0.0068,0.7780,99.2152,1.12e-13
319,15,15,6262854.0074,4441.3220,3.148952,0.029383,3.520723,0.0065,16.2633,83.7303,1.02e-13
320,15,15,6262972.3299,4441.3220,3.148960,0.075907,3.520721,0.0096,83.7536,16.2368,7.01e-14
321,15,15,6265309.4003,4441.3220,3.149122,0.052785,3.520730,0.0064,85.5964,14.3972,9.63e-14
322,15,15,6265452.5032,4441.3220,3.149132,0.103641,3.520719,0.0128,14.4008,85.5863,9.93e-14
323,15,15,6266021.5400,4441.3220,3.149172,0.064443,3.520733,0.0063,99.7378,0.2559,8.68e-14
324,15,15,6266251.1809,4441.3220,3.149188,0.087255,3.520726,0.0097,0.2250,99.7652,7.95e-14
325,15,15,6273327.4988,4441.3220,3.149678,0.062329,3.520732,0.0065,91.1528,8.8408,9.31e-14
326,15,15,6273497.7986,4441.3220,3.149690,0.049101,3.520722,0.0066,8.8404,91.1531,8.96e-14
327,15,15,6279222.8501,4441.3220,3.150086,0.042794,3.520726,0.0057,17.7665,82.2278,1.03e-13
328,15,15,6279416.4111,4441.3220,3.150100,0.037004,3.520720,0.0069,82.2315,17.7617,5.80e-14
329,15,15,6281201.7316,4441.3220,3.150223,0.039130,3.520729,0.0048,94.5302,5.4649,8.34e-14
330,15,15,6281283.5742,4441.3220,3.150229,0.073568,3.520724,0.0087,5.4607,94.5306,9.33e-14
331,15,15,6300368.8921,4441.3220,3.151547,0.036637,3.520730,0.0056,60.1449,39.8495,1.03e-13
332,15,15,6300458.4215,4441.3220,3.151554,0.045126,3.520737,0.0053,39.8518,60.1429,7.25e-14
333,15,15,6304061.0780,4441.3220,3.151802,0.043012,3.520731,0.0051,4.4394,95.5555,8.37e-14
334,15,15,6304207.8924,4441.3220,3.151812,0.044915,3.520731,0.0068,95.1732,4.8200,1.20e-13
335,15,15,6304712.8204,4441.3220,3.151847,0.037822,3.520730,0.0049,69.5017,30.4934,1.08e-13
336,15,15,6304878.8712,4441.3220,3.151858,0.066741,3.520720,0.0084,30.8689,69.1227,7.22e-14
337,15,15,6324617.9593,4441.3220,3.153217,0.042978,3.520743,0.0043,43.5803,56.4155,9.59e-14
338,15,15,6324849.7585,4441.3220,3.153233,0.033190,3.520739,0.0040,56.4136,43.5824,1.10e-13
339,15,15,6327656.3930,4441.3220,3.153426,0.032580,3.520731,0.0042,66.4294,33.5663,8.33e-14
340,15,15,6327859.5810,4441.3220,3.153440,0.050860,3.520723,0.0065,33.5661,66.4274,8.65e-14
341,15,15,6333835.5965,4441.3220,3.153850,0.042803,3.520737,0.0048,31.1131,68.8820,9.18e-14
342,15,15,6334027.5548,4441.3220,3.153863,0.038791,3.520741,0.0047,68.8818,31.1134,7.96e-14
343,15,15,6339895.1332,4441.3220,3.154265,0.036476,3.520737,0.0032,65.1570,34.8398,1.19e-13
344,15,15,6339969.8142,4441.3220,3.154271,0.041307,3.520736,0.0045,34.8384,65.1571,9.14e-14
345,15,15,6345364.6668,4441.3220,3.154640,0.039732,3.520738,0.0035,0.0605,99.9359,1.04e-13
346,15,15,6345840.4014,4441.3220,3.154673,0.059901,3.520730,0.0072,99.9330,0.0598,7.61e-14
347,15,15,6350527.4844,4441.3220,3.154994,0.035991,3.520735,0.0038,0.9180,99.0782,1.14e-13
348,15,15,6350794.8577,4441.3220,3.155012,0.047173,3.520727,0.0067,99.0750,0.9183,1.08e-13
349,15,15,6354889.4513,4441.3220,3.155292,0.054829,3.520735,0.0061,0.0151,99.9789,9.15e-14
350,15,15,6355205.5352,4441.3220,3.155314,0.073205,3.520724,0.0092,99.9719,0.0189,1.03e-13
351,15,15,6359813.0315,4441.3220,3.155629,0.026348,3.520734,0.0041,85.2079,14.7880,1.12e-13
352,15,15,6360034.8623,4441.3220,3.155644,0.069909,3.520722,0.0089,14.7995,85.1915,1.03e-13
353,15,15,6362530.4794,4441.3220,3.155814,0.030863,3.520740,0.0028,49.0315,50.9657,1.51e-13
354,15,15,6362774.2418,4441.3220,3.155831,0.129406,3.520710,0.0174,51.0184,48.9643,7.89e-14
355,15,15,6366019.1010,4441.3220,3.156053,0.046597,3.520725,0.0060,98.6705,1.3235,1.11e-13
356,15,15,6366352.7542,4441.3220,3.156075,0.067752,3.520730,0.0067,1.2595,98.7338,9.79e-14
357,15,15,6368199.8171,4441.3220,3.156201,0.047169,3.520734,0.0052,78.7755,21.2193,1.01e-13
358,15,15,6368360.0094,4441.3220,3.156212,0.065243,3.520724,0.0084,21.0463,78.9453,9.15e-14
359,15,15,6368686.7902,4441.3220,3.156235,0.062401,3.520728,0.0083,85.2965,14.6951,8.81e-14
360,15,15,6368737.2486,4441.3220,3.156238,0.063814,3.520735,0.0062,14.8400,85.1538,1.24e-13
361,15,15,6370178.0381,4441.3220,3.156336,0.076658,3.520726,0.0081,96.2603,3.7316,1.42e-13
362,15,15,6370283.5860,4441.3220,3.156344,0.084730,3.520722,0.0097,3.7539,96.2364,1.07e-13
363,15,15,6371928.7723,4441.3220,3.156456,0.061050,3.520729,0.0069,71.6589,28.3342,9.76e-14
364,15,15,6371975.7033,4441.3220,3.156459,0.058316,3.520732,0.0061,28.3290,71.6650,9.78e-14
365,15,15,6378101.8504,4441.3220,3.156877,0.036591,3.520735,0.0048,59.0190,40.9762,1.16e-13
366,15,15,6378321.6127,4441.3220,3.156892,0.071288,3.520730,0.0080,40.9749,59.0170,8.23e-14
367,15,15,6380711.2165,4441.3220,3.157054,0.052558,3.520726,0.0070,64.3906,35.6024,1.03e-13
368,15,15,6380953.7336,4441.3220,3.157071,0.054332,3.520729,0.0061,35.6037,64.3902,9.34e-14
369,15,15,6383361.0043,4441.3220,3.157235,0.023350,3.520736,0.0044,6.8325,93.1631,1.39e-13
370,15,15,6383861.9484,4441.3220,3.157269,0.058237,3.520724,0.0083,93.1576,6.8340,1.01e-13
371,15,15,6387669.5998,4441.3220,3.157528,0.057394,3.520730,0.0063,47.4386,52.5551,1.07e-13
372,15,15,6388090.0042,4441.3220,3.157557,0.039440,3.520736,0.0045,52.5531,47.4424,1.18e-13
373,15,15,6389192.8911,4441.3220,3.157632,0.043037,3.520734,0.0050,89.3162,10.6788,1.30e-13
374,15,15,6389370.9672,4441.3220,3.157644,0.061793,3.520736,0.0061,10.7611,89.2328,9.47e-14
375,15,15,6390798.1931,4441.3220,3.157741,0.044945,3.520735,0.0050,91.7113,8.2837,1.28e-13
376,15,15,6390910.7650,4441.3220,3.157749,0.035154,3.520731,0.0050,8.1976,91.7975,9.90e-14
377,15,15,6393404.1097,4441.3220,3.157918,0.069746,3.520729,0.0069,5.2475,94.7455,1.07e-13
378,15,15,6393532.2340,4441.3220,3.157927,0.051291,3.520737,0.0045,94.7650,5.2305,8.72e-14
379,15,15,6398015.7517,4441.3220,3.158231,0.044180,3.520730,0.0048,87.6660,12.3292,1.06e-13
380,15,15,6398132.9149,4441.3220,3.158239,0.042776,3.520725,0.0068,12.3340,87.6592,1.03e-13
381,15,15,6401399.2674,4441.3220,3.158461,0.047508,3.520739,0.0054,81.0106,18.9840,1.10e-13
382,15,15,6401593.3676,4441.3220,3.158474,0.050257,3.520736,0.0061,18.9895,81.0045,1.13e-13
383,15,15,6402809.2951,4441.3220,3.158557,0.065529,3.520738,0.0067,36.2619,63.7314,1.03e-13
384,15,15,6402861.8167,4441.3220,3.158561,0.029940,3.520730,0.0039,65.4458,34.5502,1.50e-13
385,15,15,6403011.3653,4441.3220,3.158571,0.048922,3.520730,0.0058,30.2616,69.7326,1.11e-13
386,15,15,6403136.5774,4441.3220,3.158579,0.056982,3.520728,0.0059,68.0031,31.9910,1.15e-13
387,15,15,6407534.7204,4441.3220,3.158878,0.024987,3.520739,0.0027,1.9856,98.0116,1.19e-13
388,15,15,6407831.1048,4441.3220,3.158898,0.036069,3.520743,0.0037,98.0223,1.9740,1.25e-13
389,15,15,6409506.2848,4441.3220,3.159011,0.041885,3.520739,0.0044,97.1981,2.7976,1.33e-13
390,15,15,6409679.7890,4441.3220,3.159023,0.039078,3.520739,0.0049,2.7566,97.2386,1.31e-13
391,15,15,6410262.9881,4441.3220,3.159063,0.032499,3.520737,0.0031,90.5341,9.4628,1.31e-13
392,15,15,6410296.4036,4441.3220,3.159065,0.030122,3.520738,0.0036,9.4906,90.5058,9.89e-14
393,15,15,6413169.4352,4441.3220,3.159260,0.054339,3.520738,0.0052,20.9392,79.0556,1.16e-13
394,15,15,6413297.6862,4441.3220,3.159268,0.054732,3.520728,0.0055,79.0056,20.9888,1.16e-13
395,15,15,6414020.7912,4441.3220,3.159317,0.031936,3.520741,0.0033,98.2595,1.7372,1.56e-13
396,15,15,6414606.5695,4441.3220,3.159357,0.045110,3.520732,0.0056,1.8280,98.1664,1.21e-13
397,15,15,6417175.7161,4441.3220,3.159531,0.031162,3.520742,0.0032,95.5925,4.4044,1.34e-13
398,15,15,6417315.4800,4441.3220,3.159540,0.035839,3.520735,0.0038,4.3899,95.6063,1.35e-13
399,15,15,6418648.9787,4441.3220,3.159631,0.028683,3.520738,0.0027,95.5776,4.4197,1.08e-13
