mode_rank,eigen_index,lambda_real,lambda_imag,lambda_isfinite,lambda_isinf,lambda_isnan,vector_isfinite,norm_v,norm_Kv,norm_KGv,residual_norm,relative_residual,KGv_over_v,selected_positive_mode
41.0,41.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.735680415511079e7,0.0,NaN,NaN,0.0,0.0
42.0,42.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764774359e17,0.0,NaN,NaN,0.0,0.0
43.0,43.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7356804155110825e7,0.0,NaN,NaN,0.0,0.0
44.0,44.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.735680415511368e7,0.0,NaN,NaN,0.0,0.0
45.0,45.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7356804155291554e7,0.0,NaN,NaN,0.0,0.0
46.0,46.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.735680415529442e7,0.0,NaN,NaN,0.0,0.0
47.0,47.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764872463e17,0.0,NaN,NaN,0.0,0.0
48.0,48.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.735680415529445e7,0.0,NaN,NaN,0.0,0.0
49.0,49.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764872452e17,0.0,NaN,NaN,0.0,0.0
50.0,50.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.735680415529444e7,0.0,NaN,NaN,0.0,0.0
51.0,51.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764872447e17,0.0,NaN,NaN,0.0,0.0
52.0,52.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7356804155294806e7,0.0,NaN,NaN,0.0,0.0
53.0,53.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764872454e17,0.0,NaN,NaN,0.0,0.0
54.0,54.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764870935e17,0.0,NaN,NaN,0.0,0.0
55.0,55.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7356804155204117e7,0.0,NaN,NaN,0.0,0.0
56.0,56.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.735680415511369e7,0.0,NaN,NaN,0.0,0.0
57.0,57.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764775852e17,0.0,NaN,NaN,0.0,0.0
58.0,58.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7356804155110795e7,0.0,NaN,NaN,0.0,0.0
59.0,59.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764774336e17,0.0,NaN,NaN,0.0,0.0
60.0,60.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764774359e17,0.0,NaN,NaN,0.0,0.0
61.0,61.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764774351e17,0.0,NaN,NaN,0.0,0.0
62.0,62.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7356804155113664e7,0.0,NaN,NaN,0.0,0.0
63.0,63.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764775882e17,0.0,NaN,NaN,0.0,0.0
64.0,64.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764823401e17,0.0,NaN,NaN,0.0,0.0
65.0,65.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764870915e17,0.0,NaN,NaN,0.0,0.0
66.0,66.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764872456e17,0.0,NaN,NaN,0.0,0.0
67.0,67.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764872463e17,0.0,NaN,NaN,0.0,0.0
68.0,68.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764872452e17,0.0,NaN,NaN,0.0,0.0
69.0,69.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.735680415529436e7,0.0,NaN,NaN,0.0,0.0
70.0,70.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,8.838834764872454e17,0.0,NaN,NaN,0.0,0.0
71.0,71.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891484357e7,0.0,NaN,NaN,0.0,0.0
72.0,72.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189157452e7,0.0,NaN,NaN,0.0,0.0
